Index,0390.HK.Open,0390.HK.High,0390.HK.Low,0390.HK.Close,0390.HK.Volume,0390.HK.Adjusted
2015-10-13,7.53000020980835,7.69999980926514,7.51000022888184,7.57000017166138,15912825,5.02944040298462
2015-10-14,7.51000022888184,7.61999988555908,7.46000003814697,7.55000019073486,11808830,5.01615238189697
2015-10-15,7.65999984741211,7.69000005722046,7.55999994277954,7.59999990463257,25690032,5.04937171936035
2015-10-16,7.69999980926514,7.80000019073486,7.65000009536743,7.69999980926514,32857587,5.11581039428711
2015-10-19,7.67999982833862,7.67999982833862,7.5,7.59999990463257,21335516,5.04937171936035
2015-10-20,7.55000019073486,7.80999994277954,7.40000009536743,7.71000003814697,28882844,5.12245512008667
2015-10-22,7.57999992370605,7.67999982833862,7.46000003814697,7.59999990463257,22813282,5.04937171936035
2015-10-23,7.69999980926514,7.71000003814697,7.51000022888184,7.53000020980835,21574888,5.00286388397217
2015-10-26,7.6100001335144,7.65000009536743,7.48000001907349,7.53999996185303,14538147,5.00950860977173
2015-10-27,7.57999992370605,7.57999992370605,7.36999988555908,7.5,13796152,4.98293304443359
2015-10-28,7.57999992370605,7.57999992370605,7.32999992370605,7.36999988555908,14568845,4.89656257629395
2015-10-29,7.46999979019165,7.46999979019165,7.28000020980835,7.34000015258789,14696245,4.8766303062439
2015-10-30,7.3899998664856,7.48000001907349,7.28000020980835,7.38000011444092,16422798,4.90320587158203
2015-11-02,7.19999980926514,7.42999982833862,7.19999980926514,7.21999979019165,20648768,4.79690313339233
2015-11-03,7.38000011444092,7.38000011444092,7.07000017166138,7.07999992370605,23488043,4.70388793945312
2015-11-04,7.09999990463257,7.3600001335144,7.09999990463257,7.21000003814697,34005315,4.79025936126709
2015-11-05,7.26999998092651,7.5,7.17000007629395,7.32999992370605,32125207,4.86998558044434
2015-11-06,7.26999998092651,7.32999992370605,7.21000003814697,7.26999998092651,19329062,4.83012294769287
2015-11-09,7.21999979019165,7.32999992370605,7.15000009536743,7.15999984741211,18561000,4.75704002380371
