Index,XYF.Open,XYF.High,XYF.Low,XYF.Close,XYF.Volume,XYF.Adjusted
2018-11-14,20.3400001525879,21.3600006103516,20.1599998474121,21,13267,18.0504837036133
2018-11-15,20.4300003051758,21.5100002288818,20.4300003051758,21.4500007629395,2767,18.4372806549072
2018-11-16,21.7199993133545,22.0499992370605,21.1499996185303,21.2700004577637,5600,18.2825584411621
2018-11-19,21.8400001525879,22.0200004577637,21.4799995422363,21.5400009155273,11800,18.5146389007568
2018-11-20,22.0499992370605,22.0499992370605,21.2999992370605,21.8400001525879,12300,18.7725028991699
2018-11-21,22.1399993896484,22.1399993896484,20.8199996948242,21.5699996948242,22467,18.5404262542725
2018-11-23,21.8700008392334,22.5,21.6900005340576,21.8999996185303,1567,18.8240756988525
2018-11-26,22.5,22.5,22.0499992370605,22.2299995422363,3167,19.1077251434326
2018-11-27,22.0200004577637,22.2000007629395,21.75,21.8999996185303,7900,18.8240756988525
2018-11-28,22.1100006103516,23.1000003814697,21.8400001525879,22.9500007629395,5233,19.726598739624
2018-11-29,22.7999992370605,23.7600002288818,22.7999992370605,23.3999996185303,2800,20.1133975982666
2018-11-30,23.3999996185303,23.4899997711182,21,21,8667,18.0504837036133
2018-12-03,21.3600006103516,22.9200000762939,21.3600006103516,21.8700008392334,9367,18.7982883453369
2018-12-04,21.8700008392334,22.0200004577637,21.2999992370605,21.2999992370605,7167,18.3083457946777
2018-12-06,21,21.4200000762939,20.5499992370605,21,5967,18.0504837036133
2018-12-07,21,21,18.4799995422363,19.2000007629395,30300,16.5032978057861
2018-12-10,20.0100002288818,20.0100002288818,19.2000007629395,19.2299995422363,3267,16.5290851593018
2018-12-11,18.9899997711182,19.1399993896484,18.3299999237061,18.6299991607666,12600,16.0133571624756
2018-12-12,19.1399993896484,19.1399993896484,18.6299991607666,19.0799999237061,4500,16.4001541137695
2018-12-13,19.0799999237061,20.5200004577637,19.0499992370605,19.7399997711182,4133,16.9674530029297
2018-12-14,19.7700004577637,20.3400001525879,19.7399997711182,19.7399997711182,4233,16.9674530029297
2018-12-17,20.25,20.25,19.7399997711182,19.7399997711182,3400,16.9674530029297
2018-12-18,19.5599994659424,19.9500007629395,19.1399993896484,19.1399993896484,5033,16.4517250061035
2018-12-19,18.9599990844727,18.9599990844727,18.0599994659424,18.1200008392334,7367,15.574987411499
2018-12-20,18.1200008392334,18.1499996185303,17.3999996185303,17.4599990844727,8167,15.0076866149902
2018-12-21,16.7999992370605,17.3999996185303,16.5,16.6200008392334,8500,14.2856702804565
2018-12-24,16.9500007629395,16.9500007629395,15.7200002670288,15.75,1800,13.5378618240356
2018-12-26,15.6000003814697,16.1100006103516,14.3400001525879,14.460000038147,25700,12.4290456771851
2018-12-27,14.3999996185303,14.5500001907349,13.3500003814697,13.4399995803833,22633,11.5523080825806
2018-12-28,13.1999998092651,13.4700002670288,12.4499998092651,12.6000003814697,62633,10.8302907943726
2018-12-31,12.8100004196167,13.7700004577637,12.6599998474121,12.8100004196167,15200,11.0107946395874
2019-01-02,12.5699996948242,12.9899997711182,12.4799995422363,12.960000038147,6567,11.1397256851196
2019-01-03,13.5600004196167,13.5600004196167,12.75,12.8400001525879,5067,11.0365810394287
2019-01-04,13.1999998092651,13.6499996185303,12.9300003051758,13.1999998092651,5167,11.3460178375244
2019-01-07,13.4700002670288,13.4700002670288,13.1999998092651,13.289999961853,2067,11.423376083374
2019-01-08,13.3500003814697,15.4200000762939,13.3500003814697,14.9700002670288,9233,12.8674163818359
2019-01-09,15,17.6100006103516,15,16.2900009155273,33733,14.0020179748535
2019-01-10,16.3199996948242,18.8400001525879,16.1399993896484,18.75,26600,16.1165027618408
2019-01-11,19.1700000762939,19.1700000762939,17.5499992370605,17.7000007629395,23367,15.2139797210693
2019-01-14,16.8299999237061,18.2700004577637,15.4799995422363,16.2600002288818,14067,13.9762315750122
2019-01-15,16.5599994659424,16.7099990844727,16.2000007629395,16.2600002288818,5100,13.9762315750122
2019-01-16,16.2600002288818,16.7999992370605,15.5100002288818,15.5100002288818,6033,13.3315706253052
2019-01-17,15.210000038147,15.75,15.1499996185303,15.3599996566772,3733,13.2026395797729
2019-01-18,16.1399993896484,16.1399993896484,15.4200000762939,15.7200002670288,2333,13.5120763778687
2019-01-22,15.8699998855591,15.8699998855591,15.1499996185303,15.3900003433228,2600,13.2284259796143
2019-01-23,15.0299997329712,15.5100002288818,15.0299997329712,15.0900001525879,3167,12.9705610275269
2019-01-24,15.0900001525879,16.1399993896484,15.0900001525879,16.0799999237061,4000,13.82151222229
2019-01-25,16.0799999237061,16.1700000762939,15.4200000762939,15.4499998092651,5200,13.2799978256226
2019-01-28,15.3000001907349,15.9899997711182,14.3400001525879,15.9899997711182,7100,13.7441530227661
2019-01-29,15.9899997711182,16.0799999237061,15.6300001144409,16.0499992370605,1967,13.7957248687744
2019-01-30,15.8100004196167,16.3500003814697,15.75,16.1100006103516,2300,13.8472986221313
2019-01-31,16.3199996948242,17.0100002288818,16.2900009155273,16.9799995422363,1533,14.5951042175293
2019-02-01,17.1299991607666,17.8500003814697,17.1299991607666,17.3999996185303,7700,14.9561147689819
2019-02-04,17.0100002288818,17.0100002288818,16.2900009155273,16.5,4867,14.1825227737427
2019-02-05,16.8299999237061,17.1599998474121,16.8299999237061,16.8899993896484,3233,14.5177459716797
2019-02-06,16.9500007629395,17.1000003814697,16.5,16.5900001525879,4267,14.2598819732666
2019-02-07,16.7999992370605,16.7999992370605,15.9899997711182,15.9899997711182,1967,13.7441530227661
2019-02-08,16.3799991607666,16.3799991607666,14.7299995422363,15,11867,12.8932018280029
2019-02-11,14.9700002670288,15.5699996948242,14.8500003814697,15.5699996948242,1100,13.3831434249878
2019-02-12,15.6000003814697,16.1700000762939,15.4499998092651,15.539999961853,3333,13.3573560714722
2019-02-13,15.9300003051758,15.9300003051758,15.5699996948242,15.8400001525879,3500,13.6152219772339
2019-02-14,16.3199996948242,16.3199996948242,15.75,15.75,3267,13.5378618240356
2019-02-15,16.0200004577637,16.3199996948242,15.8999996185303,16.2600002288818,1533,13.9762315750122
2019-02-19,16.5900001525879,16.7999992370605,16.1399993896484,16.4099998474121,10533,14.1051635742188
2019-02-20,16.6200008392334,16.8899993896484,16.4400005340576,16.8299999237061,4567,14.4661712646484
2019-02-21,16.7999992370605,16.8600006103516,15.75,15.7799997329712,11200,13.563648223877
2019-02-22,16.2000007629395,17.25,16.2000007629395,17.1299991607666,17833,14.7240362167358
2019-02-25,17.5499992370605,21.2399997711182,17.5499992370605,21.2399997711182,46567,18.2567729949951
2019-02-26,20.9699993133545,22.6200008392334,19.5599994659424,21.3299999237061,22200,18.3341331481934
2019-02-27,21.3299999237061,22.3799991607666,20.7000007629395,22.0799999237061,27900,18.9787940979004
2019-02-28,22.4699993133545,22.4699993133545,21,21.8999996185303,6633,18.8240756988525
2019-03-01,22.0799999237061,22.0799999237061,21.4500007629395,21.5100002288818,2333,18.4888534545898
2019-03-04,21.6299991607666,21.8999996185303,20.4300003051758,20.8500003814697,5267,17.9215507507324
2019-03-05,21.1200008392334,21.2700004577637,20.0100002288818,20.25,7400,17.4058227539062
2019-03-06,20.1299991607666,21,20.1299991607666,20.1599998474121,5567,17.3284645080566
2019-03-07,20.1599998474121,20.2800006866455,19.5,19.5900001525879,8300,16.8385238647461
2019-03-08,19.2000007629395,19.3500003814697,18.4799995422363,19.0499992370605,6300,16.3743648529053
2019-03-11,18.75,20.6399993896484,18.75,20.6100006103516,5733,17.7152614593506
2019-03-12,19.7999992370605,19.8299999237061,18.9300003051758,19.0499992370605,16733,16.3743648529053
2019-03-13,19.4699993133545,19.4699993133545,18.8999996185303,18.9300003051758,10067,16.2712211608887
2019-03-14,19.0499992370605,19.0499992370605,17.5499992370605,17.5499992370605,15733,15.0850458145142
2019-03-15,17.1299991607666,17.5799999237061,16.2900009155273,16.3500003814697,23233,14.0535907745361
2019-03-18,16.3500003814697,19.0499992370605,16.3500003814697,18.5400009155273,14267,15.935998916626
2019-03-19,19.0499992370605,20.6100006103516,19.0499992370605,19.4099998474121,29233,16.6838035583496
2019-03-20,19.5,19.5599994659424,18,18.4500007629395,12433,15.8586378097534
2019-03-21,17.8199996948242,18.3299999237061,17.8199996948242,18.2399997711182,3400,15.6781339645386
2019-03-22,17.8199996948242,18.2399997711182,17.8199996948242,18,3333,15.4718408584595
2019-03-25,17.3999996185303,18.1800003051758,17.3999996185303,18,6200,15.4718408584595
2019-03-26,18,18.4799995422363,18,18,2800,15.4718408584595
2019-03-27,17.8199996948242,17.9400005340576,17.3999996185303,17.8799991607666,1100,15.3686952590942
2019-03-28,17.2800006866455,17.6100006103516,16.8299999237061,17.3400001525879,4867,14.9045429229736
2019-03-29,17.1000003814697,17.4300003051758,16.6800003051758,16.7999992370605,10533,14.4403848648071
2019-04-01,16.8600006103516,17.5499992370605,16.8600006103516,16.8600006103516,4233,14.4919595718384
2019-04-02,16.6499996185303,17.1900005340576,16.6499996185303,16.9500007629395,3433,14.5693187713623
2019-04-03,16.7700004577637,17.6399993896484,16.6499996185303,17.3999996185303,8533,14.9561147689819
2019-04-04,16.5300006866455,17.3099994659424,16.4400005340576,16.9799995422363,5533,14.8511581420898
2019-04-05,16.5900001525879,17.6700000762939,16.5900001525879,17.6100006103516,8033,15.402174949646
2019-04-08,16.5900001525879,17.3999996185303,16.0499992370605,16.3500003814697,17767,14.300145149231
2019-04-09,16.3199996948242,16.5,15.9300003051758,16.3500003814697,17833,14.300145149231
2019-04-10,16.0799999237061,16.2000007629395,15.9300003051758,15.960000038147,5300,13.9590396881104
2019-04-11,15.6599998474121,16.2000007629395,15.6599998474121,16.0499992370605,5667,14.0377550125122
2019-04-12,15.8699998855591,15.9899997711182,15.7200002670288,15.9300003051758,8033,13.9328002929688
2019-04-15,15.75,15.9899997711182,15.4799995422363,15.5100002288818,7967,13.5654573440552
2019-04-16,15.4200000762939,16.4099998474121,15.4200000762939,16.2900009155273,3033,14.2476673126221
2019-04-17,15.9899997711182,16.3799991607666,15.3000001907349,15.3599996566772,48100,13.4342651367188
2019-04-18,15.3599996566772,15.9899997711182,15.3599996566772,15.4799995422363,17233,13.5392189025879
2019-04-22,15.2399997711182,15.4799995422363,15.0299997329712,15.0900001525879,13000,13.1981143951416
2019-04-23,15.0299997329712,15.3000001907349,15.0299997329712,15.1199998855591,3167,13.2243528366089
2019-04-24,15.0299997329712,15.1800003051758,15,15,9467,13.1193981170654
2019-04-25,15,15.0299997329712,14.8500003814697,14.9700002670288,8233,13.0931596755981
2019-04-26,14.8500003814697,14.9700002670288,14.6999998092651,14.789999961853,9533,12.9357271194458
2019-04-29,14.6400003433228,15.4499998092651,14.6400003433228,15.210000038147,8033,13.3030700683594
2019-04-30,15,15.4499998092651,14.8199996948242,14.8500003814697,4233,12.9882049560547
2019-05-01,14.8500003814697,15.0600004196167,14.7299995422363,14.7299995422363,6400,12.8832483291626
2019-05-02,14.7600002288818,14.7600002288818,13.6800003051758,14.5500001907349,39633,12.7258167266846
2019-05-03,14.2200002670288,15.7200002670288,14.2200002670288,15.539999961853,14967,13.5916957855225
2019-05-06,15,15.2700004577637,14.3699998855591,15.2700004577637,13200,13.3555479049683
2019-05-07,14.8500003814697,15.1199998855591,14.8500003814697,15.0299997329712,8800,13.1456365585327
2019-05-08,14.789999961853,15,14.5500001907349,15,6067,13.1193981170654
2019-05-09,14.8800001144409,14.8800001144409,14.5200004577637,14.6700000762939,4867,12.830771446228
2019-05-10,14.3999996185303,14.8199996948242,14.3999996185303,14.6099996566772,5867,12.7782936096191
2019-05-13,14.1000003814697,14.6700000762939,14.1000003814697,14.1899995803833,120567,12.4109506607056
2019-05-14,13.8000001907349,14.8500003814697,13.6800003051758,14.6400003433228,156267,12.8045330047607
2019-05-15,14.3100004196167,16.5900001525879,14.3100004196167,16.2000007629395,35333,14.1689510345459
2019-05-16,16.1700000762939,16.3500003814697,15.1499996185303,16.0200004577637,31833,14.0115184783936
2019-05-17,16.3500003814697,16.3500003814697,15.3000001907349,16.1100006103516,18900,14.0902338027954
2019-05-20,15.6300001144409,16.9500007629395,15.4799995422363,15.8999996185303,27167,13.9065618515015
2019-05-21,15.75,17.1000003814697,15.1800003051758,17.1000003814697,22900,14.9561147689819
2019-05-22,16.2600002288818,17.5499992370605,16.2600002288818,17.0699996948242,28167,14.929874420166
2019-05-23,16.5,16.8899993896484,16.0200004577637,16.5599994659424,40467,14.4838161468506
2019-05-24,16.2000007629395,16.3199996948242,14.9700002670288,15.7799997329712,37667,13.801607131958
2019-05-28,15.4799995422363,15.539999961853,14.5500001907349,14.5500001907349,247100,12.7258167266846
2019-05-29,13.9499998092651,13.9499998092651,12.4799995422363,12.75,51067,11.1514883041382
2019-05-30,12.8100004196167,13.0500001907349,12.5100002288818,12.9300003051758,37533,11.3089218139648
2019-05-31,12.8400001525879,13.0500001907349,12.3000001907349,12.8699998855591,26500,11.256443977356
2019-06-03,12.4799995422363,13.1400003433228,12.2399997711182,12.7799997329712,38767,11.1777276992798
2019-06-04,12.7799997329712,13.1999998092651,12.0299997329712,13.1400003433228,43167,11.4925937652588
2019-06-05,12.8999996185303,12.960000038147,12.3299999237061,12.6000003814697,21967,11.0202951431274
2019-06-06,12.3599996566772,12.539999961853,11.4899997711182,11.6400003433228,13533,10.1806526184082
2019-06-07,11.5799999237061,11.9099998474121,11.5799999237061,11.8500003814697,4633,10.3643245697021
2019-06-10,11.7299995422363,12.3299999237061,11.6700000762939,12.1499996185303,8667,10.6267127990723
2019-06-11,11.9399995803833,12.4200000762939,11.8500003814697,12.210000038147,12400,10.6791896820068
2019-06-12,11.9099998474121,12.1199998855591,11.5500001907349,11.6999998092651,15467,10.2331314086914
2019-06-13,11.6400003433228,11.8500003814697,11.2799997329712,11.3999996185303,17400,9.97074222564697
2019-06-14,11.1300001144409,11.6700000762939,11.1300001144409,11.3999996185303,18267,9.97074222564697
2019-06-17,11.3999996185303,11.6400003433228,11.0100002288818,11.5500001907349,9167,10.101936340332
2019-06-18,11.3999996185303,11.7600002288818,11.3999996185303,11.5500001907349,5733,10.101936340332
2019-06-19,11.4899997711182,12.1499996185303,11.4899997711182,12.0900001525879,7667,10.5742340087891
2019-06-20,12.210000038147,12.210000038147,12.0600004196167,12.0900001525879,5433,10.5742340087891
2019-06-21,12.0900001525879,12.2700004577637,12,12.210000038147,4300,10.6791896820068
2019-06-24,12,12.0299997329712,11.4300003051758,11.4300003051758,5633,9.99698066711426
2019-06-25,11.25,11.5200004577637,10.9200000762939,11.5200004577637,10767,10.0756978988647
2019-06-26,11.2200002670288,11.5200004577637,11.1899995803833,11.2200002670288,7433,9.81330966949463
2019-06-27,11.1599998474121,11.2799997329712,10.9499998092651,11.1899995803833,7267,9.78707027435303
2019-06-28,11.039999961853,11.25,10.710000038147,11.25,14533,9.83954906463623
2019-07-01,11.25,11.5799999237061,11.25,11.3400001525879,10967,9.9182653427124
2019-07-02,11.25,11.3999996185303,10.5299997329712,11.1000003814697,32333,9.70835494995117
2019-07-03,10.7399997711182,11.2200002670288,10.7399997711182,10.9499998092651,7167,9.57716083526611
2019-07-05,10.5900001525879,10.9499998092651,10.5900001525879,10.7399997711182,8833,9.39348983764648
2019-07-08,10.6800003051758,10.6800003051758,10.3800001144409,10.5,23867,9.18357944488525
2019-07-09,10.4099998474121,10.4099998474121,10.0500001907349,10.1700000762939,10233,8.89495277404785
2019-07-10,10.0200004577637,10.1999998092651,9.8100004196167,9.96000003814697,10600,8.71128082275391
2019-07-11,9.84000015258789,9.93000030517578,9.6899995803833,9.86999988555908,5333,8.63256359100342
2019-07-12,9.89999961853027,10.0500001907349,9.23999977111816,9.42000007629395,10833,8.23898220062256
2019-07-15,9.30000019073486,9.86999988555908,9.30000019073486,9.44999980926514,7833,8.26522064208984
2019-07-16,9.32999992370605,9.44999980926514,8.90999984741211,9.02999973297119,16433,7.89787673950195
2019-07-17,9.02999973297119,9.0600004196167,8.88000011444092,9.0600004196167,31233,7.92411708831787
2019-07-18,9,9.02999973297119,8.72999954223633,8.88000011444092,18200,7.76668405532837
2019-07-19,8.72999954223633,9.35999965667725,8.72999954223633,9.0600004196167,15233,7.92411708831787
2019-07-22,9.0600004196167,9.23999977111816,8.90999984741211,8.9399995803833,13567,7.81916046142578
2019-07-23,8.90999984741211,9.35999965667725,8.81999969482422,9.14999961853027,14733,8.00283241271973
2019-07-24,9.14999961853027,9.18000030517578,8.81999969482422,9,10100,7.87163877487183
2019-07-25,8.88000011444092,8.9399995803833,8.48999977111816,8.64000034332275,15700,7.55677318572998
2019-07-26,8.48999977111816,8.64000034332275,8.39999961853027,8.46000003814697,11233,7.39934062957764
2019-07-29,8.36999988555908,8.52000045776367,8.01000022888184,8.52000045776367,27133,7.45181846618652
2019-07-30,8.3100004196167,8.52000045776367,8.10000038146973,8.48999977111816,15800,7.42557907104492
2019-07-31,8.22000026702881,8.55000019073486,8.22000026702881,8.55000019073486,25467,7.47805738449097
2019-08-01,8.57999992370605,8.57999992370605,8.36999988555908,8.39999961853027,10433,7.34686279296875
2019-08-02,8.3100004196167,8.69999980926514,8.3100004196167,8.69999980926514,6500,7.60925102233887
2019-08-05,8.34000015258789,8.69999980926514,8.3100004196167,8.57999992370605,20600,7.50429534912109
2019-08-06,8.55000019073486,8.69999980926514,8.55000019073486,8.69999980926514,8467,7.60925102233887
2019-08-07,8.55000019073486,8.67000007629395,8.55000019073486,8.57999992370605,9433,7.50429534912109
2019-08-08,8.57999992370605,8.57999992370605,8.3100004196167,8.46000003814697,3533,7.39934062957764
2019-08-09,8.36999988555908,8.36999988555908,8.01000022888184,8.13000011444092,4600,7.11071395874023
2019-08-12,7.94999980926514,8.06999969482422,7.44000005722046,7.5,17133,6.55969905853271
2019-08-13,7.40999984741211,8.10000038146973,7.40999984741211,8.10000038146973,15900,7.08447551727295
2019-08-14,7.67999982833862,8.25,7.67999982833862,8.22000026702881,6200,7.18943071365356
2019-08-15,7.76999998092651,7.94999980926514,7.67999982833862,7.71000003814697,22400,6.7433705329895
2019-08-16,7.71000003814697,8.15999984741211,7.71000003814697,7.8899998664856,25500,6.900803565979
2019-08-19,8.52000045776367,8.52000045776367,7.98000001907349,8.34000015258789,11900,7.29438543319702
2019-08-20,8.03999996185303,8.25,8.01000022888184,8.03999996185303,4200,7.0319972038269
2019-08-21,7.98000001907349,8.25,7.98000001907349,7.98000001907349,6033,6.97951984405518
2019-08-22,7.98000001907349,8.15999984741211,7.8600001335144,7.92000007629395,11267,6.92704248428345
2019-08-23,7.71000003814697,7.80000019073486,7.5,7.53000020980835,16600,6.58593797683716
2019-08-26,7.5,7.65000009536743,7.5,7.65000009536743,4433,6.69089317321777
2019-08-27,7.55999994277954,7.55999994277954,7.5,7.55999994277954,21633,6.61217641830444
2019-08-28,7.5,7.55999994277954,7.46999979019165,7.5,5433,6.55969905853271
2019-08-29,7.5,7.67999982833862,7.5,7.59000015258789,3667,6.63841581344604
2019-08-30,7.53000020980835,8.06999969482422,7.53000020980835,7.8899998664856,12100,6.900803565979
2019-09-03,7.67999982833862,7.76999998092651,7.53000020980835,7.53000020980835,3400,6.58593797683716
2019-09-04,7.5,7.65000009536743,7.5,7.53000020980835,3767,6.58593797683716
2019-09-05,7.61999988555908,7.94999980926514,7.59000015258789,7.94999980926514,8933,6.95328092575073
2019-09-06,7.80000019073486,7.94999980926514,7.59000015258789,7.92000007629395,4600,6.92704248428345
2019-09-09,7.76999998092651,11.4899997711182,7.76999998092651,9.86999988555908,91233,8.63256359100342
2019-09-10,9.6899995803833,9.75,8.78999996185303,9.47999954223633,22467,8.29145908355713
2019-09-11,9.44999980926514,9.63000011444092,8.81999969482422,9.09000015258789,24000,7.95035600662231
2019-09-12,8.69999980926514,9.65999984741211,8.55000019073486,9.56999969482422,14100,8.3701753616333
2019-09-13,9.35999965667725,9.75,9.11999988555908,9.14999961853027,12800,8.00283241271973
2019-09-16,8.88000011444092,9.47999954223633,8.88000011444092,9.30000019073486,4500,8.13402843475342
2019-09-17,9.30000019073486,9.30000019073486,8.90999984741211,9,3667,7.87163877487183
2019-09-18,8.72999954223633,8.88000011444092,8.64000034332275,8.85000038146973,4033,7.74044561386108
2019-09-19,8.69999980926514,8.72999954223633,8.46000003814697,8.55000019073486,5600,7.47805738449097
2019-09-20,8.55000019073486,8.64000034332275,8.34000015258789,8.39999961853027,2267,7.34686279296875
2019-09-23,8.22000026702881,8.39999961853027,8.06999969482422,8.25,27633,7.21566915512085
2019-09-24,8.25,8.39999961853027,8.10000038146973,8.1899995803833,20633,7.16319131851196
2019-09-25,8.36999988555908,8.36999988555908,7.98000001907349,7.98000001907349,1033,6.97951984405518
2019-09-26,7.82999992370605,7.98000001907349,7.82999992370605,7.82999992370605,2533,6.84832572937012
2019-09-27,7.82999992370605,7.92000007629395,7.32000017166138,7.92000007629395,6833,6.92704248428345
2019-09-30,7.76999998092651,7.76999998092651,6.80999994277954,6.80999994277954,19467,5.95620632171631
2019-10-01,6.80999994277954,6.98999977111816,6.53999996185303,6.59999990463257,7300,5.77253532409668
2019-10-02,6.3600001335144,6.48000001907349,6.09000015258789,6.23999977111816,15633,5.45766925811768
2019-10-03,6.21000003814697,6.42000007629395,6.21000003814697,6.21000003814697,5533,5.43143033981323
2019-10-04,6.30000019073486,6.30000019073486,6.15000009536743,6.21000003814697,6067,5.43143033981323
2019-10-07,6.15000009536743,6.21000003814697,6.03000020980835,6.05999994277954,13800,5.30023717880249
2019-10-08,5.90999984741211,6.17999982833862,5.84999990463257,6.03000020980835,21867,5.27399826049805
2019-10-09,6,6.15000009536743,5.94000005722046,5.96999979019165,10900,5.22152042388916
2019-10-10,6,6.09000015258789,5.96999979019165,6.09000015258789,9633,5.32647562026978
2019-10-11,6,6.30000019073486,5.94000005722046,6.05999994277954,10367,5.30023717880249
2019-10-14,6.03000020980835,6.21000003814697,6.03000020980835,6.09000015258789,5467,5.32647562026978
2019-10-15,6.05999994277954,6.69000005722046,6,6.21000003814697,41967,5.43143033981323
2019-10-16,6.09000015258789,6.21000003814697,5.6399998664856,6,21067,5.2477593421936
2019-10-17,6,6.48000001907349,5.90999984741211,6.23999977111816,18733,5.45766925811768
2019-10-18,6.23999977111816,6.3600001335144,5.96999979019165,5.96999979019165,6167,5.22152042388916
2019-10-21,6,6.15000009536743,5.73000001907349,5.76000022888184,34633,5.03784894943237
2019-10-22,5.69999980926514,5.84999990463257,5.46000003814697,5.46000003814697,23100,4.77546119689941
2019-10-23,5.40000009536743,5.51999998092651,5.36999988555908,5.40000009536743,16667,4.72298336029053
2019-10-24,5.46000003814697,5.46000003814697,5.36999988555908,5.40000009536743,4567,4.72298336029053
2019-10-25,5.36999988555908,5.82000017166138,5.36999988555908,5.48999977111816,9467,4.80169916152954
2019-10-28,5.46000003814697,5.88000011444092,5.40000009536743,5.69999980926514,20500,4.98537111282349
2019-10-29,5.6399998664856,5.73000001907349,5.55000019073486,5.6100001335144,11833,4.90665483474731
2019-10-30,5.55000019073486,5.6399998664856,5.46000003814697,5.51999998092651,3467,4.82793855667114
2019-10-31,5.40000009536743,5.46000003814697,5.07000017166138,5.07000017166138,18367,4.43435668945312
2019-11-01,5.13000011444092,5.55000019073486,5.09999990463257,5.55000019073486,10300,4.85417747497559
2019-11-04,5.46000003814697,5.69999980926514,5.34000015258789,5.57999992370605,8900,4.88041639328003
2019-11-05,5.51999998092651,6.23999977111816,5.51999998092651,6.03000020980835,16033,5.27399826049805
2019-11-06,5.90999984741211,5.90999984741211,5.40000009536743,5.6399998664856,6300,4.93289375305176
2019-11-07,5.55000019073486,5.73000001907349,5.42999982833862,5.42999982833862,11933,4.74922180175781
2019-11-08,5.40000009536743,5.69999980926514,5.40000009536743,5.57999992370605,5633,4.88041639328003
2019-11-11,5.55000019073486,5.57999992370605,5.13000011444092,5.48999977111816,40467,4.80169916152954
