Index,RACE.Open,RACE.High,RACE.Low,RACE.Close,RACE.Volume,RACE.Adjusted
2016-01-19,40.689998626709,42.2999992370605,40.560001373291,41.6699981689453,1396800,38.5224151611328
2016-01-20,40.9799995422363,40.9799995422363,38.3600006103516,39.9000015258789,2620700,36.886116027832
2016-01-21,40.2799987792969,40.8699989318848,39.6100006103516,40.5400009155273,1573200,37.4777679443359
2016-01-22,41.2099990844727,41.9949989318848,41.0299987792969,41.8499984741211,1243900,38.6888122558594
2016-01-25,41.4700012207031,41.6100006103516,39.7299995422363,40.2400016784668,1388300,37.200439453125
2016-01-26,40.2799987792969,42.310001373291,40.2299995422363,41.4500007629395,967500,38.3190383911133
2016-01-27,41.310001373291,41.810001373291,40.4949989318848,40.6100006103516,1124900,37.5424880981445
2016-01-28,40.8199996948242,40.9000015258789,39.1599998474121,39.9599990844727,1155000,36.9415817260742
2016-01-29,39.4799995422363,40.060001373291,38.9500007629395,39.7700004577637,1480200,36.7659301757812
2016-02-01,38.9199981689453,40.0499992370605,38.8499984741211,39.9300003051758,1185500,36.9138526916504
2016-02-02,39.8400001525879,40,34.0309982299805,34.9799995422363,7485100,32.3377494812012
2016-02-03,37.2400016784668,37.5699996948242,35.3499984741211,37.0900001525879,4631600,34.2883796691895
2016-02-04,36.25,39.4700012207031,36,38.8800010681152,1902700,35.9431648254395
2016-02-05,38.7299995422363,38.7400016784668,37.185001373291,37.7000007629395,861400,34.8523025512695
2016-02-08,37.0400009155273,37.1399993896484,34.8600006103516,35.9500007629395,1537800,33.2344818115234
2016-02-09,34.439998626709,35.3899993896484,33.5960006713867,33.9599990844727,1653300,31.3948059082031
2016-02-10,35.0299987792969,35.0800018310547,33.0800018310547,33.2700004577637,1481800,30.7569160461426
2016-02-11,32.2900009155273,32.4799995422363,31.6599998474121,32,1447600,29.5828533172607
2016-02-12,32.3400001525879,34.3300018310547,32.1699981689453,34.1500015258789,1950300,31.5704517364502
2016-02-16,34.6199989318848,35.7999992370605,34.1110000610352,35.6500015258789,1263500,32.9571495056152
2016-02-17,36.3800010681152,39.3300018310547,36.3600006103516,39.0999984741211,1762400,36.1465454101562
2016-02-18,38.7599983215332,38.9000015258789,38.0400009155273,38.7599983215332,1327800,35.8322257995605
2016-02-19,37.9000015258789,38.7700004577637,37.6800003051758,38.5099983215332,507400,35.6011047363281
2016-02-22,39.4199981689453,40.1500015258789,39.25,39.939998626709,1045500,36.9230918884277
2016-02-23,39.25,39.4490013122559,38.6800003051758,38.939998626709,578100,35.9986305236816
2016-02-24,37.2599983215332,38.6500015258789,37.1699981689453,38.5699996948242,583100,35.6565780639648
2016-02-25,38.2099990844727,38.7900009155273,37.9199981689453,38.7000007629395,376300,35.7767601013184
2016-02-26,38.7700004577637,38.8600006103516,38.2599983215332,38.4599990844727,381000,35.5548858642578
2016-02-29,38.4900016784668,38.7299995422363,37.9700012207031,37.9799995422363,493800,35.1111450195312
2016-03-01,38.7799987792969,39.4900016784668,38.4249992370605,39.4900016784668,678100,36.5070838928223
2016-03-02,39.0699996948242,39.5800018310547,38.9199981689453,39.5400009155273,338800,36.5533103942871
2016-03-03,39.0999984741211,39.6300010681152,39.0099983215332,39.4000015258789,386700,36.4238891601562
2016-03-04,39.2400016784668,39.9300003051758,38.9910011291504,39.7400016784668,404700,36.7382011413574
2016-03-07,39.1100006103516,40.7509994506836,39.1100006103516,40.5999984741211,971600,37.5332412719727
2016-03-08,41.9300003051758,42.0400009155273,41.0099983215332,41.2200012207031,944000,38.1064071655273
2016-03-09,41.7200012207031,42.3600006103516,41.4000015258789,42.0299987792969,483500,38.855224609375
2016-03-10,41.9799995422363,42.1049995422363,40.8499984741211,41.5699996948242,643100,38.4299697875977
2016-03-11,42.0900001525879,42.9199981689453,42.0099983215332,42.7700004577637,564000,39.5393257141113
2016-03-14,42.5699996948242,42.810001373291,41.9449996948242,42.0400009155273,724300,38.8644676208496
2016-03-15,41.4599990844727,41.7999992370605,41.0999984741211,41.4099998474121,307900,38.282054901123
2016-03-16,41.1100006103516,42.5800018310547,41.0999984741211,42.2599983215332,494800,39.0678520202637
2016-03-17,42.4900016784668,43,42.1599998474121,42.7099990844727,271500,39.4838600158691
2016-03-18,42.7299995422363,43.060001373291,42.4000015258789,42.4000015258789,491800,39.1972808837891
2016-03-21,42.3800010681152,42.5,41.9700012207031,42.0400009155273,338600,38.8644676208496
2016-03-22,41.6399993896484,42,41.5,41.6599998474121,271100,38.5131759643555
2016-03-23,41.6599998474121,41.6599998474121,40.6800003051758,40.6800003051758,225900,37.6072006225586
2016-03-24,40.2299995422363,41.2000007629395,40.1500015258789,41.1500015258789,218400,38.0416984558105
2016-03-28,41.0400009155273,41.4900016784668,40.5299987792969,41.0999984741211,205700,37.9954681396484
2016-03-29,40.8699989318848,41.5499992370605,40.7200012207031,41.5200004577637,312400,38.3837509155273
2016-03-30,42.0999984741211,42.5,41.9199981689453,42.310001373291,463400,39.1140823364258
2016-03-31,41.5900001525879,41.8600006103516,41.310001373291,41.7000007629395,344300,38.5501480102539
2016-04-01,40.7299995422363,41.1800003051758,40.6599998474121,41.0499992370605,425400,37.9492454528809
2016-04-04,41.2400016784668,41.7099990844727,41.0299987792969,41.1500015258789,1250100,38.0416984558105
2016-04-05,40.2099990844727,40.5699996948242,40.0499992370605,40.25,392100,37.2096748352051
2016-04-06,40.189998626709,41.7099990844727,40.1100006103516,41.3899993896484,619200,38.2635650634766
2016-04-07,40.8800010681152,41.189998626709,40.3800010681152,40.6500015258789,640500,37.5794677734375
2016-04-08,41.2599983215332,41.4199981689453,40.8300018310547,41.1300010681152,503600,38.0232086181641
2016-04-11,41.1699981689453,41.8699989318848,41.0849990844727,41.3800010681152,497100,38.2543258666992
2016-04-12,41.2400016784668,41.4169998168945,40.75,41.3400001525879,333500,38.217342376709
2016-04-13,41.939998626709,42.0099983215332,41.6199989318848,41.9500007629395,362700,38.7812652587891
2016-04-14,42.060001373291,42.9300003051758,41.7200012207031,42.4799995422363,466400,39.2712287902832
2016-04-15,43.310001373291,44,43.0499992370605,43.9700012207031,674600,40.6486854553223
2016-04-18,43.8300018310547,44.189998626709,43.6599998474121,43.9199981689453,307300,40.6024589538574
2016-04-19,44.439998626709,44.8699989318848,44.439998626709,44.7700004577637,514700,41.3882598876953
2016-04-20,44.6599998474121,44.7900009155273,44.3600006103516,44.5,589200,41.1386528015137
2016-04-21,44.5900001525879,44.5900001525879,43.5750007629395,43.6199989318848,495600,40.3251266479492
2016-04-22,43.5,43.5499992370605,42.8300018310547,42.9799995422363,378800,39.7334671020508
2016-04-25,43.2400016784668,43.2999992370605,42.7700004577637,42.9599990844727,211600,39.7149772644043
2016-04-26,43.7400016784668,44.1650009155273,43.5400009155273,44.060001373291,491500,40.7318840026855
2016-04-27,43.8199996948242,44.1599998474121,43.7200012207031,43.9599990844727,377700,40.6394348144531
2016-04-28,44.060001373291,45.4900016784668,43.9500007629395,45,1041900,41.6008796691895
2016-04-29,45.3699989318848,46.1199989318848,44.8800010681152,45.8499984741211,1267300,42.3866767883301
2016-05-02,46.5,46.5499992370605,43.5499992370605,44.5299987792969,1323200,41.166389465332
2016-05-03,43.8499984741211,44.0940017700195,43.6500015258789,43.9500007629395,450600,40.6301956176758
2016-05-04,44.1300010681152,44.6100006103516,43.8899993896484,43.9300003051758,614400,40.6117095947266
2016-05-05,43.7900009155273,43.7900009155273,42.5699996948242,42.9300003051758,682100,39.6872482299805
2016-05-06,43.0400009155273,43.689998626709,42.9199981689453,43.2299995422363,472200,39.9645805358887
2016-05-09,43.0900001525879,43.1599998474121,42.7299995422363,42.9199981689453,299400,39.6780014038086
2016-05-10,43.1800003051758,43.5250015258789,43.1699981689453,43.4300003051758,501100,40.1494674682617
2016-05-11,43.1800003051758,43.6300010681152,43.0900001525879,43.1599998474121,382700,39.8998680114746
2016-05-12,43.5299987792969,43.6399993896484,42.7900009155273,43.1300010681152,307900,39.8721389770508
2016-05-13,43.5699996948242,44.4799995422363,43.560001373291,43.6500015258789,613200,40.3528594970703
2016-05-16,43.7299995422363,44.0200004577637,43.5299987792969,43.6199989318848,446300,40.3251266479492
2016-05-17,42.7799987792969,42.8899993896484,42.0099983215332,42.0800018310547,454800,38.9014511108398
2016-05-18,42.1199989318848,42.7000007629395,41.6599998474121,41.8400001525879,416200,38.6795768737793
2016-05-19,41.7299995422363,41.7999992370605,40.1100006103516,40.5200004577637,1007000,37.459285736084
2016-05-20,41.2000007629395,41.3199996948242,40.7599983215332,41.0299987792969,355600,37.9307594299316
2016-05-23,40.4799995422363,40.7400016784668,40.0499992370605,40.0999984741211,245700,37.5431594848633
2016-05-24,40.939998626709,41.5200004577637,40.8699989318848,41.3300018310547,728300,38.6947326660156
2016-05-25,42.2200012207031,42.3499984741211,41.8199996948242,42,389600,39.3220100402832
2016-05-26,42.1100006103516,42.2999992370605,41.6699981689453,41.9000015258789,209700,39.2283897399902
2016-05-27,42.0499992370605,42.1100006103516,41.5499992370605,41.9799995422363,211700,39.3032836914062
2016-05-31,42.3899993896484,42.6699981689453,42.25,42.4300003051758,440900,39.7245941162109
2016-06-01,42.3499984741211,42.6199989318848,42.060001373291,42.5400009155273,562600,39.8275833129883
2016-06-02,42.7099990844727,43.5400009155273,42.5800018310547,43.5299987792969,496500,40.7544555664062
2016-06-03,43,43.2400016784668,42.75,43.1800003051758,614500,40.4267692565918
2016-06-06,42.6500015258789,43.1800003051758,42.6300010681152,42.9799995422363,351500,40.2395172119141
2016-06-07,43.5400009155273,44.4300003051758,43.5400009155273,44.2999992370605,494700,41.4753608703613
2016-06-08,43.9799995422363,44.2000007629395,43.6300010681152,43.7000007629395,184900,40.9136161804199
2016-06-09,43.1500015258789,43.689998626709,43.0999984741211,43.5,330700,40.7263717651367
2016-06-10,42.1500015258789,42.2799987792969,41.8699989318848,42.1599998474121,665700,39.4718132019043
2016-06-13,40.9700012207031,41.5299987792969,40.9099998474121,41.3800010681152,884900,38.7415466308594
2016-06-14,40.9500007629395,41.25,40.9099998474121,41.1500015258789,367100,38.5262107849121
2016-06-15,40.8300018310547,42.060001373291,40.8300018310547,41.6500015258789,425900,38.994327545166
2016-06-16,40.5699996948242,41.4599990844727,40.4000015258789,41.4000015258789,522900,38.7602615356445
2016-06-17,41.5999984741211,42.3600006103516,41.560001373291,42.1399993896484,268000,39.4530792236328
2016-06-20,43.4199981689453,43.5200004577637,42.9799995422363,43.0099983215332,436100,40.2676124572754
2016-06-21,43.3699989318848,43.3800010681152,42.4700012207031,42.5999984741211,259500,39.8837509155273
2016-06-22,43.1100006103516,43.2000007629395,42.1199989318848,42.1699981689453,523800,39.4811744689941
2016-06-23,43.5400009155273,43.7939987182617,43.1199989318848,43.7799987792969,479100,40.9885139465332
2016-06-24,40.6699981689453,41.3499984741211,40.5,40.5900001525879,1136800,38.0019226074219
2016-06-27,39.7099990844727,39.7099990844727,38.7099990844727,38.8800010681152,1103600,36.4009475708008
2016-06-28,40.0200004577637,40.6399993896484,39.7299995422363,40.0999984741211,671900,37.5431594848633
2016-06-29,39.9199981689453,40.4300003051758,39.7869987487793,40.0900001525879,865400,37.5337944030762
2016-06-30,40.3800010681152,41.0200004577637,40.0499992370605,40.9300003051758,516300,38.3202362060547
2016-07-01,41.7099990844727,41.8499984741211,41.25,41.4799995422363,322700,38.8351707458496
2016-07-05,40.9300003051758,40.9700012207031,39.7999992370605,39.9900016784668,597900,37.4401779174805
2016-07-06,38.9000015258789,40.0999984741211,38.7999992370605,40.0900001525879,767200,37.5337944030762
2016-07-07,39.7999992370605,40.2299995422363,39.4900016784668,39.5400009155273,475600,37.0188674926758
2016-07-08,40.9599990844727,41.9599990844727,40.7400016784668,41.25,697800,38.6198387145996
2016-07-11,42.3400001525879,42.3600006103516,41.9700012207031,42.0299987792969,433200,39.35009765625
2016-07-12,42.8400001525879,42.9700012207031,42.560001373291,42.5699996948242,339800,39.8556709289551
2016-07-13,42.7000007629395,42.7299995422363,41.8800010681152,42.0800018310547,327100,39.396915435791
2016-07-14,42.7099990844727,42.9900016784668,42.5499992370605,42.810001373291,230200,40.0803680419922
2016-07-15,42.5400009155273,42.5900001525879,42.3499984741211,42.3699989318848,127000,39.6684150695801
2016-07-18,42.2799987792969,42.6699981689453,42.060001373291,42.2099990844727,444600,39.5186195373535
2016-07-19,41.810001373291,42.3499984741211,41.7799987792969,42.1399993896484,210000,39.4530792236328
2016-07-20,42.2900009155273,42.3499984741211,42.0009994506836,42.1399993896484,249400,39.4530792236328
2016-07-21,42.2599983215332,42.8460006713867,42.25,42.6800003051758,529300,39.9586524963379
2016-07-22,42.8199996948242,43,42.6599998474121,42.9199981689453,234600,40.183349609375
2016-07-25,43.1800003051758,43.6199989318848,42.939998626709,43.4700012207031,347500,40.6982803344727
2016-07-26,43.2599983215332,43.8600006103516,43.2599983215332,43.5999984741211,214700,40.8199996948242
2016-07-27,44.810001373291,45,44.439998626709,44.7700004577637,626700,41.9153900146484
2016-07-28,44.7599983215332,44.7700004577637,43.6599998474121,44.189998626709,515200,41.3723678588867
2016-07-29,45.0499992370605,45.1800003051758,44.6699981689453,45.1699981689453,748400,42.2898902893066
2016-08-01,45.0299987792969,45.8199996948242,44.8499984741211,45.7799987792969,961500,42.8609924316406
2016-08-02,45.5999984741211,47.0800018310547,45,46.5099983215332,1898400,43.5444450378418
2016-08-03,46.4300003051758,47.2299995422363,46.3800010681152,46.8899993896484,777900,43.9002151489258
2016-08-04,46.7099990844727,47.0400009155273,46.375,46.6599998474121,493800,43.6848831176758
2016-08-05,47,47.0900001525879,46.7999992370605,46.8800010681152,316500,43.8908538818359
2016-08-08,47.3899993896484,47.5499992370605,47.0800018310547,47.4500007629395,1460500,44.4245185852051
2016-08-09,47.5200004577637,47.8199996948242,47.2099990844727,47.4599990844727,406600,44.4338760375977
2016-08-10,47.9300003051758,48.1199989318848,47.7400016784668,47.9500007629395,356500,44.8926315307617
2016-08-11,48.0699996948242,48.2099990844727,47.8199996948242,48.0499992370605,212500,44.986255645752
2016-08-12,48.3600006103516,48.5999984741211,48.2599983215332,48.4099998474121,313000,45.323299407959
2016-08-15,48.4099998474121,48.7000007629395,48.4099998474121,48.6800003051758,149400,45.5760803222656
2016-08-16,47.8800010681152,48.1199989318848,47.5699996948242,47.9300003051758,331600,44.873908996582
2016-08-17,47.6199989318848,48.3899993896484,47.5699996948242,48.3800010681152,505400,45.2952079772949
2016-08-18,48.060001373291,48.6599998474121,47.9599990844727,48.6599998474121,340700,45.5573654174805
2016-08-19,47.4300003051758,48.4000015258789,47.3499984741211,48.4000015258789,609300,45.3139381408691
2016-08-22,47.7599983215332,48.560001373291,47.7299995422363,48.4099998474121,470200,45.323299407959
2016-08-23,48.8800010681152,49.1100006103516,48.6399993896484,49.1100006103516,498200,45.9786643981934
2016-08-24,48.5,48.6500015258789,48.3699989318848,48.5299987792969,305100,45.4356498718262
2016-08-25,48.0400009155273,48.4300003051758,48.0400009155273,48.4000015258789,246700,45.3139381408691
2016-08-26,48.3499984741211,48.939998626709,48.2599983215332,48.7400016784668,884500,45.6322555541992
2016-08-29,48.4000015258789,48.7799987792969,48.1500015258789,48.6699981689453,331000,45.5667190551758
2016-08-30,48.3899993896484,48.5999984741211,48.3499984741211,48.5499992370605,392800,45.4543685913086
2016-08-31,48.189998626709,48.4900016784668,47.9599990844727,48.1399993896484,729200,45.0705108642578
2016-09-01,48.2700004577637,48.5900001525879,47.9300003051758,48.3199996948242,305900,45.2390403747559
2016-09-02,48.25,48.5900001525879,48.060001373291,48.5,428300,45.4075622558594
2016-09-06,48.25,48.7200012207031,48.25,48.6699981689453,364200,45.5667190551758
2016-09-07,49.5499992370605,50.0900001525879,49.2999992370605,49.7599983215332,389400,46.5872230529785
2016-09-08,49.0999984741211,49.7099990844727,48.939998626709,49.4700012207031,368900,46.3157119750977
2016-09-09,49.2200012207031,49.2900009155273,48.2000007629395,48.2000007629395,486800,45.1266899108887
2016-09-12,47.3600006103516,48.7550010681152,47.2999992370605,48.6399993896484,377700,45.5386352539062
2016-09-13,48.1100006103516,48.3699989318848,47.4199981689453,47.5800018310547,278300,44.5462226867676
2016-09-14,47.5200004577637,47.8600006103516,47.4000015258789,47.4700012207031,161400,44.4432411193848
2016-09-15,46.9500007629395,47.9799995422363,46.8899993896484,47.8499984741211,215100,44.7990074157715
2016-09-16,46.5499992370605,46.7999992370605,46.3899993896484,46.6500015258789,485100,43.6755218505859
2016-09-19,47.560001373291,47.9300003051758,47.5099983215332,47.7299995422363,204900,44.6866607666016
2016-09-20,47.4900016784668,47.6399993896484,47.2599983215332,47.5699996948242,202700,44.5368576049805
2016-09-21,48.5499992370605,49.1599998474121,48.2999992370605,49.0999984741211,472600,45.9693031311035
2016-09-22,50.4300003051758,50.6199989318848,50.2099990844727,50.5299987792969,684600,47.3081245422363
2016-09-23,50.6500015258789,50.9599990844727,50.1699981689453,50.2200012207031,472300,47.017894744873
2016-09-26,50.2200012207031,50.3899993896484,50.060001373291,50.3400001525879,352500,47.130241394043
2016-09-27,50.0800018310547,50.6500015258789,49.8650016784668,50.1199989318848,353400,46.9242668151855
2016-09-28,50.6500015258789,51.5400009155273,50.5900001525879,51.4900016784668,731000,48.2069129943848
2016-09-29,51.4900016784668,51.5999984741211,50.4300003051758,50.7700004577637,331700,47.5328216552734
2016-09-30,51.4199981689453,52.1800003051758,51.1599998474121,51.8699989318848,699900,48.5626792907715
2016-10-03,51.9199981689453,52.1100006103516,51.75,52.060001373291,347800,48.7405662536621
2016-10-04,52.5499992370605,52.9700012207031,52.2350006103516,52.6699981689453,425500,49.3116722106934
2016-10-05,53.310001373291,53.6599998474121,53,53.6399993896484,647000,50.2198257446289
2016-10-06,53.2900009155273,53.4900016784668,53.1100006103516,53.1500015258789,436700,49.7610702514648
2016-10-07,53.3199996948242,53.560001373291,53.1300010681152,53.4900016784668,339000,50.0793952941895
2016-10-10,54.1800003051758,54.3300018310547,53.6300010681152,53.8400001525879,240000,50.4070777893066
2016-10-11,53.4199981689453,53.5400009155273,52.9300003051758,53.3199996948242,327100,49.9202270507812
2016-10-12,53.0999984741211,53.5800018310547,52.9199981689453,53.5099983215332,564700,50.0981140136719
2016-10-13,52.8899993896484,53.1300010681152,52.3899993896484,52.5099983215332,1170100,49.1618766784668
2016-10-14,52.8499984741211,53.0099983215332,52.6300010681152,52.7200012207031,818600,49.3584899902344
2016-10-17,52.75,52.7599983215332,52.0900001525879,52.2099990844727,361200,48.8810043334961
2016-10-18,52.7299995422363,52.7700004577637,51.939998626709,52.4000015258789,365600,49.0588874816895
2016-10-19,52.0099983215332,52.689998626709,51.9500007629395,52.5499992370605,204800,49.1993255615234
2016-10-20,52.4799995422363,52.9500007629395,52.3800010681152,52.7799987792969,216200,49.4146614074707
2016-10-21,52.0200004577637,52.5999984741211,51.9900016784668,52.5999984741211,155100,49.2461357116699
2016-10-24,52.8300018310547,53.3499984741211,52.8199996948242,53.25,364100,49.8546943664551
2016-10-25,52.9900016784668,53.0499992370605,52.5800018310547,53.0099983215332,269200,49.6299934387207
2016-10-26,52.7900009155273,53.2900009155273,52.6500015258789,53.1100006103516,323000,49.7236213684082
2016-10-27,53.1199989318848,53.1599998474121,52.75,53,217400,49.6206283569336
2016-10-28,52.6300010681152,53.189998626709,52.5400009155273,52.8699989318848,231200,49.4989242553711
2016-10-31,52.7299995422363,52.8400001525879,52.2599983215332,52.7700004577637,213600,49.4052963256836
2016-11-01,53.0900001525879,53.0999984741211,51.0200004577637,51.310001373291,520700,48.038387298584
2016-11-02,51.1399993896484,51.7099990844727,50.9000015258789,51.310001373291,418900,48.038387298584
2016-11-03,50.9700012207031,51.3400001525879,50.4599990844727,50.5,352700,47.2800369262695
2016-11-04,50.4300003051758,51.439998626709,50.3899993896484,51.0699996948242,554100,47.8136940002441
2016-11-07,53.5200004577637,54.9900016784668,53.1100006103516,54.8899993896484,896800,51.3901214599609
2016-11-08,54.4300003051758,54.7700004577637,54.1500015258789,54.4199981689453,837000,50.9500961303711
2016-11-09,53.9900016784668,54.2999992370605,53.689998626709,54.2099990844727,641900,50.7534828186035
2016-11-10,53.4599990844727,54.2099990844727,52.8300018310547,53.5299987792969,750800,50.1168327331543
2016-11-11,53.3800010681152,54.8899993896484,53.1800003051758,54.4700012207031,942000,50.9969139099121
2016-11-14,53.5699996948242,54.2200012207031,53.1800003051758,53.2599983215332,1007200,49.8640556335449
2016-11-15,52.7799987792969,54.2400016784668,52.7599983215332,54.0900001525879,435200,50.6411361694336
2016-11-16,53.1500015258789,53.9300003051758,53.1300010681152,53.4700012207031,449000,50.0606651306152
2016-11-17,53.2299995422363,53.5499992370605,53.0900001525879,53.2900009155273,263500,49.892147064209
2016-11-18,53.189998626709,53.2299995422363,52.7200012207031,52.7599983215332,382600,49.395938873291
2016-11-21,53.2000007629395,53.6199989318848,53.1599998474121,53.4300003051758,237700,50.0232124328613
2016-11-22,53.8300018310547,54.4199981689453,53.75,54.310001373291,323600,50.847110748291
2016-11-23,53.1399993896484,53.8899993896484,53.0299987792969,53.7000007629395,239800,50.2760009765625
2016-11-25,54.689998626709,54.939998626709,54.4799995422363,54.7799987792969,288600,51.2871360778809
2016-11-28,54,54.3400001525879,53.7099990844727,53.7700004577637,240700,50.3415336608887
2016-11-29,53.8199996948242,54.9900016784668,53.8199996948242,54.7400016784668,622700,51.2496871948242
2016-11-30,54.939998626709,54.9900016784668,54.1100006103516,54.1199989318848,602900,50.6692161560059
2016-12-01,54.0099983215332,54.6500015258789,53.939998626709,54.4700012207031,514700,50.9969139099121
2016-12-02,54.2000007629395,54.5299987792969,53.939998626709,54.0900001525879,627600,50.6411361694336
2016-12-05,55.0299987792969,55.8199996948242,54.9300003051758,55.5900001525879,699900,52.0454940795898
2016-12-06,55.0699996948242,56.0699996948242,55.0699996948242,56.0400009155273,409900,52.4668006896973
2016-12-07,56.3199996948242,57.1100006103516,56.3199996948242,56.9500007629395,721600,53.318775177002
