Index,BCC.Open,BCC.High,BCC.Low,BCC.Close,BCC.Volume,BCC.Adjusted
2015-12-09,27.5900001525879,28.1800003051758,27.1499996185303,27.3099994659424,194500,18.2822933197021
2015-12-10,27.2299995422363,27.5,26.9699993133545,27.0499992370605,400100,18.1082382202148
2015-12-11,26.5799999237061,26.7399997711182,26.1499996185303,26.5799999237061,305300,17.7936019897461
2015-12-14,26.5799999237061,26.8099994659424,25.3500003814697,25.6800003051758,407200,17.1911163330078
2015-12-15,25.7600002288818,26.2000007629395,25.3600006103516,25.4799995422363,284200,17.0572299957275
2015-12-16,25.6299991607666,25.9400005340576,25.2600002288818,25.8199996948242,337000,17.284839630127
2015-12-17,25.8299999237061,25.9500007629395,25.2399997711182,25.6800003051758,348400,17.1911163330078
2015-12-18,25.4200000762939,25.9200000762939,25.0200004577637,25.5599994659424,1192600,17.1107788085938
2015-12-21,25.7600002288818,27.1399993896484,25.3400001525879,26.3999996185303,534600,17.6731052398682
2015-12-22,26.4899997711182,26.5,25.4200000762939,26.2999992370605,415500,17.6061687469482
2015-12-23,26.4099998474121,26.6000003814697,26.0400009155273,26.4899997711182,224900,17.7333545684814
2015-12-24,26.3600006103516,26.7900009155273,26.2600002288818,26.3700008392334,115900,17.6530227661133
2015-12-28,26.2099990844727,26.6900005340576,25.5,26.0699996948242,231200,17.4521923065186
2015-12-29,26.1700000762939,26.4249992370605,25.6399993896484,26.0799999237061,223500,17.4588928222656
2015-12-30,25.9400005340576,26.1900005340576,25.5,25.5699996948242,132400,17.1174774169922
2015-12-31,25.3099994659424,25.8500003814697,25.0499992370605,25.5300006866455,273400,17.0907001495361
2016-01-04,25.0900001525879,25.4599990844727,24.0200004577637,25.1200008392334,355900,16.8162326812744
2016-01-05,25.0900001525879,25.0900001525879,23.1299991607666,24.1900005340576,1160900,16.1936511993408
2016-01-06,23.75,23.75,22.8899993896484,23.0100002288818,1223500,15.4037189483643
2016-01-07,22.6499996185303,22.8999996185303,20.9599990844727,21.6399993896484,963200,14.486590385437
2016-01-08,21.75,21.9200000762939,20.6900005340576,20.7600002288818,863900,13.8974885940552
2016-01-11,20.8299999237061,21.1000003814697,20.0100002288818,20.2999992370605,388500,13.5895500183105
2016-01-12,20.4099998474121,20.6900005340576,19.75,20.2399997711182,346500,13.5493879318237
2016-01-13,20.2399997711182,20.8600006103516,19.8299999237061,19.8700008392334,501200,13.3016910552979
2016-01-14,20,20.5499992370605,19.3799991607666,20.3500003814697,438300,13.6230211257935
2016-01-15,19.7399997711182,19.9599990844727,18.8500003814697,19.3600006103516,433800,12.9602823257446
2016-01-19,19.6000003814697,19.7999992370605,18.9699993133545,19.2800006866455,367300,12.9067239761353
2016-01-20,18.8999996185303,19.6599998474121,18.2199993133545,19.4599990844727,371900,13.0272226333618
2016-01-21,19.4699993133545,19.9699993133545,18.8400001525879,18.8700008392334,328500,12.6322536468506
2016-01-22,19.25,19.8500003814697,19.1900005340576,19.4599990844727,294700,13.0272226333618
2016-01-25,19.3500003814697,19.3899993896484,18.5849990844727,18.7000007629395,319500,12.5184507369995
2016-01-26,18.7199993133545,19.6000003814697,18.7199993133545,19.5200004577637,235200,13.0673885345459
2016-01-27,19.2800006866455,20.2600002288818,19.1590003967285,19.9400005340576,571300,13.3485488891602
2016-01-28,20.0200004577637,20.1800003051758,19.0900001525879,19.2000007629395,396800,12.8531665802002
2016-01-29,19.2399997711182,20.6900005340576,19.1499996185303,20.6599998474121,441500,13.8305416107178
2016-02-01,20.5,20.5,19.6900005340576,20.0400009155273,462300,13.4154977798462
2016-02-02,19.7700004577637,19.7700004577637,19.1599998474121,19.2800006866455,439700,12.9067239761353
2016-02-03,19.4500007629395,19.9200000762939,18.9400005340576,19.75,488500,13.2213592529297
2016-02-04,19.6900005340576,21.0300006866455,19.6749992370605,20.5100002288818,606800,13.7301263809204
2016-02-05,20.4300003051758,20.6700000762939,19.8199996948242,19.9099998474121,438500,13.3284692764282
2016-02-08,19.6499996185303,19.6700000762939,19,19.3799991607666,3e+05,12.9736671447754
2016-02-09,19.0499992370605,19.6100006103516,18.8199996948242,19.0200004577637,520900,12.7326698303223
2016-02-10,19.1499996185303,19.4549999237061,18.8500003814697,18.9899997711182,543300,12.7125854492188
2016-02-11,18.6100006103516,18.8400001525879,18.1700000762939,18.5100002288818,387800,12.3912563323975
2016-02-12,18.8799991607666,19.6200008392334,18.7999992370605,19.3299999237061,361300,12.9401950836182
2016-02-16,19.6499996185303,19.7199993133545,18.6800003051758,19.4500007629395,450200,13.0205307006836
2016-02-17,19.5200004577637,19.9400005340576,19.25,19.6599998474121,748700,13.1611089706421
2016-02-18,18.5,18.5,13.8000001907349,13.8900003433228,3785000,9.29846477508545
2016-02-19,14.1800003051758,14.6999998092651,13.9099998474121,14.0500001907349,2961000,9.40557289123535
2016-02-22,14.3100004196167,15.5600004196167,14.2600002288818,15.3699998855591,1637100,10.2892303466797
2016-02-23,15.3999996185303,16.1900005340576,15.1800003051758,15.7700004577637,892900,10.5570039749146
2016-02-24,15.5699996948242,16.7199993133545,15.5150003433228,16.5599994659424,654000,11.0858554840088
2016-02-25,16.6299991607666,16.7299995422363,15.9499998092651,16.5200004577637,423100,11.0590791702271
2016-02-26,16.6399993896484,17.0400009155273,16.5499992370605,17.0200004577637,427100,11.3937969207764
2016-02-29,16.9500007629395,17.4899997711182,16.6200008392334,16.7399997711182,451400,11.2063570022583
2016-03-01,16.8999996185303,17.4200000762939,16.7800006866455,17.3700008392334,441800,11.6281023025513
2016-03-02,17.3199996948242,17.6900005340576,16.7299995422363,17.1599998474121,479100,11.4875202178955
2016-03-03,17.2099990844727,17.6100006103516,17.2000007629395,17.6000003814697,447000,11.7820720672607
2016-03-04,17.6900005340576,17.9799995422363,17.1499996185303,17.1599998474121,576300,11.4875202178955
2016-03-07,17.2600002288818,17.5200004577637,16.9099998474121,17.2600002288818,1022700,11.554461479187
2016-03-08,17.1000003814697,17.2299995422363,16.2140007019043,16.2399997711182,648800,10.8716373443604
2016-03-09,16.4200000762939,16.9899997711182,16.2800006866455,16.8299999237061,527300,11.2666034698486
2016-03-10,16.8500003814697,17.0799999237061,16.2199993133545,16.4899997711182,319300,11.0389976501465
2016-03-11,16.7700004577637,17.6000003814697,16.6299991607666,17.5300006866455,995200,11.7352094650269
2016-03-14,17.3999996185303,17.6000003814697,17.1000003814697,17.5300006866455,627900,11.7352094650269
2016-03-15,17.3500003814697,17.3500003814697,16.7999992370605,17.25,457900,11.5477685928345
2016-03-16,17.1299991607666,17.6700000762939,16.8500003814697,17.3899993896484,420700,11.641489982605
2016-03-17,17.3199996948242,18.3600006103516,17.2199993133545,18.1399993896484,433700,12.1435632705688
2016-03-18,18.2700004577637,19.0200004577637,18.1100006103516,18.9699993133545,875000,12.6991996765137
2016-03-21,18.9899997711182,19.6399993896484,18.8999996185303,19.2000007629395,794300,12.8531665802002
2016-03-22,19,19.8400001525879,18.9099998474121,19.2999992370605,568100,12.920111656189
2016-03-23,19.2399997711182,19.4850006103516,18.8700008392334,18.8700008392334,351600,12.6322536468506
2016-03-24,18.6700000762939,19.7299995422363,18.6000003814697,19.5799999237061,438800,13.10755443573
2016-03-28,19.5499992370605,19.6200008392334,18.7399997711182,18.9899997711182,297300,12.7125854492188
2016-03-29,18.9599990844727,20.0699996948242,18.7450008392334,20.0599994659424,364000,13.428882598877
2016-03-30,20.1399993896484,20.7900009155273,19.9699993133545,20.2600002288818,409900,13.5627717971802
2016-03-31,20.2600002288818,20.8600006103516,19.9899997711182,20.7199993133545,548700,13.8707122802734
2016-04-01,20.3199996948242,21.0400009155273,20.1299991607666,20.8899993896484,447000,13.9845132827759
2016-04-04,21.1000003814697,22.1200008392334,20.9400005340576,21.2299995422363,1040700,14.2121229171753
2016-04-05,20.8099994659424,21.0100002288818,20.2099990844727,20.6700000762939,640400,13.8372440338135
2016-04-06,20.5599994659424,21.6599998474121,20.5200004577637,21.3400001525879,609800,14.2857618331909
2016-04-07,21.1599998474121,21.4200000762939,20.5799999237061,20.8600006103516,537800,13.9644269943237
2016-04-08,21.1000003814697,21.5699996948242,20.8999996185303,21.1499996185303,325600,14.1585655212402
2016-04-11,21.2299995422363,21.6599998474121,20.75,20.9300003051758,380500,14.0112943649292
2016-04-12,21.0100002288818,21.2800006866455,20.6000003814697,21.2099990844727,288500,14.1987333297729
2016-04-13,21.4699993133545,21.9300003051758,21.2600002288818,21.8899993896484,449300,14.6539516448975
2016-04-14,21.8899993896484,21.8899993896484,20.6200008392334,21.1599998474121,427300,14.1652593612671
2016-04-15,21.0400009155273,21.6000003814697,20.7649993896484,21.5799999237061,387800,14.4464225769043
2016-04-18,21.5200004577637,22.1900005340576,21.2999992370605,21.7999992370605,922700,14.5937042236328
2016-04-19,21.9099998474121,22.2299995422363,20.8500003814697,21.4300003051758,513400,14.3460102081299
2016-04-20,21.3799991607666,21.5650005340576,21,21.4200000762939,341500,14.3393144607544
2016-04-21,21.3999996185303,21.7800006866455,20.9599990844727,21.0300006866455,396300,14.0782356262207
2016-04-22,21.1100006103516,21.6000003814697,20.5900001525879,21.0900001525879,473000,14.1184015274048
2016-04-25,21.0799999237061,21.0799999237061,20.3050003051758,20.5100002288818,401700,13.7301263809204
2016-04-26,20.4699993133545,21.0049991607666,20.2800006866455,20.8700008392334,328800,13.9711313247681
2016-04-27,20.8400001525879,21.4400005340576,20.8400001525879,21.2800006866455,250000,14.2455987930298
2016-04-28,21.2099990844727,21.3500003814697,20.3899993896484,20.4799995422363,247100,13.7100486755371
2016-04-29,20.4300003051758,21.0100002288818,20.1200008392334,20.8700008392334,626400,13.9711313247681
2016-05-02,20.9099998474121,22.5799999237061,20.8199996948242,22.4699993133545,915500,15.0422239303589
2016-05-03,22.4300003051758,22.8700008392334,20.9500007629395,21.7000007629395,568100,14.5267553329468
2016-05-04,21.7900009155273,22.4599990844727,21.3600006103516,21.5,426600,14.3928709030151
2016-05-05,21.6599998474121,22.0900001525879,21.0799999237061,21.8099994659424,509900,14.6003980636597
2016-05-06,21.6399993896484,22.5599994659424,21.3199996948242,22.4500007629395,546400,15.0288352966309
2016-05-09,22.4799995422363,22.7199993133545,22.1100006103516,22.2199993133545,346200,14.8748683929443
2016-05-10,22.3999996185303,22.75,22.1700000762939,22.6200008392334,320500,15.142635345459
2016-05-11,22.5900001525879,22.8400001525879,22.2700004577637,22.4599990844727,278500,15.0355281829834
2016-05-12,22.5499992370605,22.8099994659424,21.5200004577637,22,421400,14.7275905609131
2016-05-13,21.8500003814697,23,21.7700004577637,22,808600,14.7275905609131
2016-05-16,22.0799999237061,22.4500007629395,22.0200004577637,22.2399997711182,263300,14.8882532119751
2016-05-17,22.1200008392334,23.0799999237061,21.4099998474121,21.75,403000,14.5602312088013
2016-05-18,21.6499996185303,22.2000007629395,21.3999996185303,21.5200004577637,219400,14.4062595367432
2016-05-19,21.3999996185303,21.9500007629395,21.1800003051758,21.6499996185303,261200,14.4932870864868
2016-05-20,21.6900005340576,21.9500007629395,21.5550003051758,21.9200000762939,356900,14.6740350723267
2016-05-23,21.8500003814697,22.4200000762939,21.75,21.9899997711182,222900,14.7208919525146
2016-05-24,22.1900005340576,22.7299995422363,22.0049991607666,22.6499996185303,209100,15.1627206802368
2016-05-25,22.7999992370605,23.6000003814697,22.6650009155273,23.1200008392334,303000,15.4773588180542
2016-05-26,23.1900005340576,23.3099994659424,22.3500003814697,22.8999996185303,341500,15.3300838470459
2016-05-27,22.8299999237061,23.5100002288818,22.7749996185303,23,373800,15.3970260620117
2016-05-31,23.1100006103516,23.2549991607666,22.7199993133545,22.9599990844727,408800,15.3702449798584
2016-06-01,22.9200000762939,22.9699993133545,22.4500007629395,22.7600002288818,348500,15.2363605499268
2016-06-02,22.7299995422363,23.0100002288818,21.9899997711182,22.7399997711182,447700,15.2229738235474
2016-06-03,22.7099990844727,22.75,22.1700000762939,22.2600002288818,222100,14.9016427993774
2016-06-06,22.2800006866455,22.7600002288818,22.1499996185303,22.75,306700,15.2296657562256
2016-06-07,22.7900009155273,23.1580009460449,22.6200008392334,22.8899993896484,213800,15.3233852386475
2016-06-08,22.9400005340576,23.0499992370605,22.6200008392334,22.9799995422363,196200,15.3836402893066
2016-06-09,22.9300003051758,22.9599990844727,22.2800006866455,22.9200000762939,314400,15.3434705734253
2016-06-10,22.5300006866455,22.8199996948242,22.3199996948242,22.5499992370605,316800,15.0957794189453
2016-06-13,22.4099998474121,22.4249992370605,21.7000007629395,21.7600002288818,567200,14.5669231414795
2016-06-14,21.6100006103516,21.9599990844727,21.5499992370605,21.9200000762939,272400,14.6740350723267
2016-06-15,22.0799999237061,22.2900009155273,21.7350006103516,21.7700004577637,261500,14.5736179351807
2016-06-16,21.5200004577637,21.6299991607666,21.0400009155273,21.5900001525879,232700,14.4531240463257
2016-06-17,21.6499996185303,22.7049999237061,21.2950000762939,22.3500003814697,669400,14.9618883132935
2016-06-20,22.6800003051758,23.3500003814697,22.6800003051758,22.6900005340576,262200,15.1895065307617
2016-06-21,22.6700000762939,22.7999992370605,22.2900009155273,22.5,159700,15.0623044967651
2016-06-22,22.5300006866455,22.75,22.1499996185303,22.2000007629395,325700,14.8614778518677
2016-06-23,22.5400009155273,23,22.4400005340576,22.8899993896484,516100,15.3233852386475
2016-06-24,21.5599994659424,22,21.0499992370605,21.4899997711182,685000,14.3861789703369
2016-06-27,21.1599998474121,21.1599998474121,20.0699996948242,20.4699993133545,375400,13.7033519744873
2016-06-28,20.7800006866455,21.0799999237061,20.6100006103516,20.9699993133545,326100,14.0380735397339
2016-06-29,21.2399997711182,21.6700000762939,21.1700000762939,21.2000007629395,316300,14.1920413970947
2016-06-30,21.1399993896484,22.9500007629395,21.1399993896484,22.9500007629395,472200,15.3635530471802
2016-07-01,22.0599994659424,22.8199996948242,21.8099994659424,22.6100006103516,715500,15.1359462738037
2016-07-05,22.4099998474121,22.5200004577637,21.3299999237061,21.4300003051758,563400,14.3460102081299
2016-07-06,21.2099990844727,22.0599994659424,21.1100006103516,21.9799995422363,578000,14.7142000198364
2016-07-07,22.1700000762939,22.9799995422363,22.1700000762939,22.4300003051758,370200,15.0154476165771
2016-07-08,22.7700004577637,23.9200000762939,22.7099990844727,23.8799991607666,516600,15.9861249923706
2016-07-11,24.0599994659424,24.8099994659424,23.9899997711182,24.5900001525879,431100,16.4614276885986
2016-07-12,25.0900001525879,25.6000003814697,25.0499992370605,25.5499992370605,760700,17.1040821075439
2016-07-13,25.7800006866455,26.2199993133545,25.4500007629395,26.1399993896484,945500,17.4990501403809
2016-07-14,26.1399993896484,26.5499992370605,25.9899997711182,26.2600002288818,468800,17.5793895721436
2016-07-15,26.5900001525879,26.8600006103516,26,26.8299999237061,707200,17.9609642028809
2016-07-18,26.7600002288818,27.2900009155273,26.5699996948242,27.1100006103516,447600,18.1484050750732
2016-07-19,27.1100006103516,27.2099990844727,26.5699996948242,26.6299991607666,280600,17.8270721435547
2016-07-20,26.6700000762939,26.8299999237061,26.4400005340576,26.6000003814697,376100,17.8069953918457
2016-07-21,26.6700000762939,26.8700008392334,26.3400001525879,26.5799999237061,265900,17.7936019897461
2016-07-22,26.5100002288818,26.8999996185303,26.4300003051758,26.6700000762939,180400,17.853853225708
2016-07-25,26.5499992370605,26.9899997711182,26.5499992370605,26.8999996185303,291600,18.0078258514404
2016-07-26,26.8600006103516,27.2099990844727,26.8600006103516,27.1599998474121,145800,18.1818828582764
2016-07-27,27.2099990844727,27.8600006103516,27.2099990844727,27.7299995422363,595500,18.5634574890137
2016-07-28,29.2299995422363,29.9500007629395,26.8549995422363,26.9699993133545,1105500,18.0546817779541
2016-07-29,26.9899997711182,27.5699996948242,26.8400001525879,27.1700000762939,677400,18.1885757446289
2016-08-01,27.3199996948242,28.0599994659424,27.2700004577637,28.0400009155273,454000,18.7709865570068
2016-08-02,28.0400009155273,28.3700008392334,27.6200008392334,27.7199993133545,359000,18.5567646026611
2016-08-03,27.5900001525879,28.1900005340576,27.5100002288818,28.0599994659424,433400,18.7843704223633
2016-08-04,28.1399993896484,28.3419990539551,27.7600002288818,27.7999992370605,283800,18.6103191375732
2016-08-05,28.0100002288818,28.5699996948242,27.8899993896484,27.8899993896484,366800,18.6705703735352
2016-08-08,27.6200008392334,27.9489994049072,25.6599998474121,26.3199996948242,839200,17.6195468902588
2016-08-09,26.3799991607666,26.7399997711182,26.1399993896484,26.1599998474121,390100,17.5124435424805
2016-08-10,26.2299995422363,26.2800006866455,25.9500007629395,26.1100006103516,280300,17.4789714813232
2016-08-11,26.3199996948242,26.6399993896484,26.0599994659424,26.1200008392334,272400,17.4856643676758
2016-08-12,26,26.0599994659424,24.94700050354,25.4200000762939,466100,17.017053604126
2016-08-15,25.4099998474121,25.7999992370605,25.201000213623,25.4699993133545,231700,17.0505294799805
2016-08-16,25.4599990844727,25.9699993133545,25.2800006866455,25.3099994659424,260800,16.9434223175049
2016-08-17,25.2399997711182,25.2399997711182,24.7099990844727,24.8700008392334,284000,16.648868560791
2016-08-18,24.9400005340576,25.2199993133545,24.4500007629395,24.7199993133545,400700,16.5484504699707
2016-08-19,24.4799995422363,24.5300006866455,23.7900009155273,23.8500003814697,654100,15.96604347229
2016-08-22,23.8799991607666,25,23.2600002288818,24.8999996185303,1091200,16.6689529418945
2016-08-23,25.0900001525879,25.75,24.9699993133545,25.4300003051758,281400,17.0237522125244
2016-08-24,25.4200000762939,25.5750007629395,24.7399997711182,24.8299999237061,265300,16.622091293335
2016-08-25,24.6499996185303,24.8999996185303,24.3999996185303,24.8099994659424,388900,16.6087074279785
2016-08-26,24.8999996185303,25.4599990844727,24.6399993896484,25.1100006103516,478800,16.8095359802246
2016-08-29,25.2800006866455,26.3099994659424,25.0599994659424,26.1599998474121,562300,17.5124435424805
2016-08-30,26.2000007629395,27.2199993133545,26.2000007629395,26.75,552400,17.9074077606201
2016-08-31,26.6299991607666,26.7000007629395,26,26.2399997711182,366500,17.5659961700439
2016-09-01,26.3199996948242,26.4400005340576,25.7900009155273,26.0599994659424,265200,17.4454956054688
2016-09-02,26.2099990844727,26.7600002288818,26.1200008392334,26.4099998474121,228800,17.679801940918
2016-09-06,26.4300003051758,26.7399997711182,26.1800003051758,26.2399997711182,349800,17.5659961700439
2016-09-07,26.1100006103516,26.7999992370605,25.9200000762939,26.7800006866455,269100,17.927490234375
2016-09-08,26.7600002288818,27.1399993896484,26.6200008392334,26.7099990844727,298200,17.8806324005127
2016-09-09,26.2900009155273,26.2900009155273,24.8099994659424,24.8199996948242,362800,16.6153964996338
2016-09-12,24.6299991607666,25.25,24.2199993133545,25.1700000762939,440400,16.8497009277344
2016-09-13,24.8400001525879,25.2299995422363,24.3700008392334,24.4799995422363,226700,16.3877849578857
2016-09-14,24.5599994659424,24.7399997711182,24.0400009155273,24.4599990844727,181100,16.3743991851807
2016-09-15,24.3799991607666,24.8099994659424,24.2600002288818,24.7000007629395,203900,16.5350646972656
2016-09-16,24.5300006866455,24.6900005340576,24.2199993133545,24.3500003814697,317700,16.300760269165
2016-09-19,24.4300003051758,24.8099994659424,23.9500007629395,24.2700004577637,387400,16.2472057342529
2016-09-20,24.3400001525879,24.4200000762939,23.8400001525879,23.9400005340576,188300,16.0262928009033
2016-09-21,24.0599994659424,24.6299991607666,24.0599994659424,24.6299991607666,212900,16.4882030487061
2016-09-22,26,26.8700008392334,25.5699996948242,26.6599998474121,587500,17.8471584320068
2016-09-23,26.5599994659424,26.8299999237061,26.25,26.4799995422363,366200,17.7266597747803
2016-09-26,26.2399997711182,26.5200004577637,26.0009994506836,26.0599994659424,456000,17.4454956054688
2016-09-27,26.1000003814697,26.1000003814697,25.3099994659424,25.6299991607666,297900,17.1576442718506
2016-09-28,25.6299991607666,26.1299991607666,25.6299991607666,25.9500007629395,209500,17.3718585968018
2016-09-29,25.9799995422363,26.0400009155273,25.1900005340576,25.1900005340576,264800,16.8630828857422
2016-09-30,25.4200000762939,25.5799999237061,25.1200008392334,25.3999996185303,351300,17.0036735534668
2016-10-03,25.1599998474121,25.4699993133545,25,25.3899993896484,350000,16.9969787597656
2016-10-04,25.3700008392334,25.5499992370605,24.3500003814697,24.3999996185303,420200,16.3342342376709
2016-10-05,24.6200008392334,25.1299991607666,24.4899997711182,24.9699993133545,272300,16.7158107757568
2016-10-06,24.9500007629395,25.6599998474121,24.6900005340576,25.5900001525879,263200,17.1308612823486
2016-10-07,25.5699996948242,25.6900005340576,24.3899993896484,24.5699996948242,297700,16.4480361938477
2016-10-10,24.8600006103516,25.2099990844727,24.7000007629395,24.7099990844727,189900,16.5417518615723
2016-10-11,24.6000003814697,24.6599998474121,24.1000003814697,24.2600002288818,146900,16.2405166625977
2016-10-12,24.2099990844727,24.7900009155273,24.1499996185303,24.3700008392334,151400,16.3141498565674
2016-10-13,23.9200000762939,24.2099990844727,23.6259994506836,24.0300006866455,149600,16.0865440368652
2016-10-14,24.1499996185303,24.6900005340576,24.1499996185303,24.5400009155273,199000,16.4279594421387
2016-10-17,24.5400009155273,24.7199993133545,23.9500007629395,23.9699993133545,246800,16.0463752746582
2016-10-18,24.5400009155273,25.0200004577637,23.5349998474121,23.8299999237061,501400,15.9526567459106
2016-10-19,23.8700008392334,24.1700000762939,23.6499996185303,23.7099990844727,352300,15.8723220825195
2016-10-20,23.4899997711182,24.1299991607666,23.2800006866455,23.75,271300,15.8991012573242
2016-10-21,23.3999996185303,23.9400005340576,23.1499996185303,23.4799995422363,575100,15.7183542251587
2016-10-24,21.1200008392334,21.1200008392334,19.5300006866455,20.3199996948242,2418200,13.6029415130615
2016-10-25,20.0200004577637,20.6700000762939,19.8400001525879,20.1499996185303,1357600,13.4891309738159
2016-10-26,19.4300003051758,19.7000007629395,18.9599990844727,19.5799999237061,989000,13.10755443573
2016-10-27,19.5200004577637,19.8299999237061,19.3500003814697,19.6900005340576,751900,13.1811923980713
2016-10-28,19.5900001525879,19.7600002288818,18.7299995422363,18.8099994659424,769000,12.5920877456665
2016-10-31,18.7000007629395,19.4500007629395,18.7000007629395,19.25,674500,12.8866424560547
2016-11-01,19.1499996185303,19.2999992370605,18.6000003814697,18.6499996185303,594600,12.4849805831909
2016-11-02,18.6499996185303,18.8999996185303,18,18.1000003814697,427900,12.1167879104614
2016-11-03,18.0499992370605,18.3999996185303,17.7999992370605,17.8999996185303,396400,11.9829015731812
2016-11-04,18,19.6000003814697,17.9500007629395,18.5,509100,12.3845653533936
2016-11-07,19.0499992370605,19.0499992370605,18.1749992370605,18.25,318300,12.2172040939331
2016-11-08,18.25,19.0499992370605,18.0499992370605,18.7000007629395,242500,12.5184507369995
2016-11-09,18.4500007629395,20.1499996185303,18.4500007629395,20,413000,13.3887166976929
2016-11-10,20.3500003814697,21.7999992370605,19.5,19.7000007629395,574200,13.1878881454468
2016-11-11,19.75,20.2999992370605,18.9500007629395,20,752800,13.3887166976929
2016-11-14,20.25,21.1499996185303,20.1499996185303,21.1499996185303,403700,14.1585655212402
2016-11-15,21.1000003814697,21.3999996185303,20.3999996185303,21,619800,14.0581541061401
2016-11-16,20.7999992370605,21.2999992370605,20.3999996185303,20.5,283800,13.7234315872192
2016-11-17,20.5,21.1000003814697,20.5,20.8999996185303,471100,13.9912033081055
2016-11-18,20.9500007629395,21.0249996185303,20.75,21,342000,14.0581541061401
2016-11-21,21.1000003814697,21.6499996185303,21.0100002288818,21.5,313600,14.3928709030151
2016-11-22,21.5499992370605,22.75,21.5,22.1000003814697,624700,14.7945346832275
2016-11-23,21.8999996185303,22.3500003814697,21.5499992370605,22,264600,14.7275905609131
2016-11-25,22.0499992370605,22.4500007629395,21.75,22.4500007629395,197800,15.0288352966309
2016-11-28,22.4500007629395,22.6000003814697,22.1000003814697,22.3500003814697,290000,14.9618883132935
