Index,EHLD.Open,EHLD.High,EHLD.Low,EHLD.Close,EHLD.Volume,EHLD.Adjusted
2025-05-09,5.59999990463257,5.94999980926514,5.59999990463257,5.88000011444092,11500,5.56462430953979
2025-05-12,5.78000020980835,7,5.78000020980835,6.59000015258789,53800,6.23654317855835
2025-05-13,6.59999990463257,6.65000009536743,6.00500011444092,6.05999994277954,22400,5.73497009277344
2025-05-14,6.01000022888184,6.48000001907349,6.01000022888184,6.09999990463257,14200,5.77282428741455
2025-05-15,6.03999996185303,6.38000011444092,6.01999998092651,6.19999980926514,4800,5.86746072769165
2025-05-16,6.34000015258789,6.34000015258789,5.92000007629395,6.11999988555908,15100,5.79175186157227
2025-05-19,6.01000022888184,6.15000009536743,5.80000019073486,5.92000007629395,12400,5.60247945785522
2025-05-20,5.84999990463257,6.11499977111816,5.84999990463257,6.05000019073486,4300,5.72550630569458
2025-05-21,5.90000009536743,6.1399998664856,5.90000009536743,6.07000017166138,3600,5.74443387985229
2025-05-22,6.09000015258789,6.09999990463257,5.90000009536743,5.90000009536743,7000,5.58355188369751
2025-05-23,5.53000020980835,5.98999977111816,5.53000020980835,5.98999977111816,17500,5.66872453689575
2025-05-27,6.03000020980835,6.03000020980835,5.84100008010864,6.01999998092651,6200,5.69711542129517
2025-05-28,5.88000011444092,6.03000020980835,5.88000011444092,6.01999998092651,9200,5.69711542129517
2025-05-29,5.88000011444092,6.19999980926514,5.88000011444092,6.09999990463257,13000,5.77282428741455
2025-05-30,6.17500019073486,6.34000015258789,6.05000019073486,6.07000017166138,19500,5.74443387985229
2025-06-02,6.07000017166138,6.23000001907349,5.84600019454956,5.94999980926514,7000,5.63086938858032
2025-06-03,6.15000009536743,6.57999992370605,6.1399998664856,6.55000019073486,9600,6.19868898391724
2025-06-04,6.34999990463257,6.57999992370605,6.13399982452393,6.19000005722046,7200,5.85799789428711
2025-06-05,6.17000007629395,6.44000005722046,6.17000007629395,6.17999982833862,5900,5.84853363037109
2025-06-06,6.17999982833862,6.28999996185303,6.09200000762939,6.28999996185303,8800,5.95263385772705
2025-06-09,6.26999998092651,6.26999998092651,6.09999990463257,6.13000011444092,11200,5.80121612548828
2025-06-10,6.21099996566772,6.53999996185303,6.19999980926514,6.44999980926514,11100,6.10405206680298
2025-06-11,6.44999980926514,6.65000009536743,6.44999980926514,6.63000011444092,7100,6.27439832687378
2025-06-12,6.59800004959106,6.61999988555908,6.46999979019165,6.57999992370605,5100,6.22707939147949
2025-06-13,6.84999990463257,6.84999990463257,6.44000005722046,6.69999980926514,19000,6.34064340591431
2025-06-16,6.65999984741211,6.78000020980835,6.01000022888184,6.69000005722046,24600,6.33117961883545
2025-06-17,6.67000007629395,6.69000005722046,6.07600021362305,6.67000007629395,3200,6.31225299835205
2025-06-18,6.69000005722046,6.69000005722046,6.17899990081787,6.42000007629395,7800,6.07566118240356
2025-06-20,6.40999984741211,6.75,6.40999984741211,6.6100001335144,12700,6.25547075271606
2025-06-23,6.6100001335144,8.27000045776367,6.40500020980835,7.65000009536743,580000,7.23969030380249
2025-06-24,7.65000009536743,8.02200031280518,6.6100001335144,6.65000009536743,104200,6.29332542419434
2025-06-25,6.73999977111816,7.19999980926514,6,6.65000009536743,77400,6.29332542419434
2025-06-26,6.8899998664856,7.80000019073486,6.60599994659424,7.69999980926514,100800,7.2870078086853
2025-06-27,8.18000030517578,8.18000030517578,7.28000020980835,7.5,28600,7.09773540496826
2025-06-30,7.6100001335144,7.90999984741211,7.42199993133545,7.73000001907349,13600,7.31539916992188
2025-07-01,7.82000017166138,7.8899998664856,7.59000015258789,7.76999998092651,12800,7.35325384140015
2025-07-02,7.71999979019165,7.76999998092651,7.48000001907349,7.69999980926514,13100,7.2870078086853
2025-07-03,7.69999980926514,7.69999980926514,7.47800016403198,7.69999980926514,5200,7.2870078086853
2025-07-07,7.59999990463257,7.90999984741211,7.46999979019165,7.90999984741211,34100,7.48574447631836
2025-07-08,7.59000015258789,8.5,7.51000022888184,8.27999973297119,45900,7.83589935302734
2025-07-09,8.17000007629395,8.73499965667725,8.09000015258789,8.64000034332275,30800,8.31722068786621
2025-07-10,8.55000019073486,8.57999992370605,8.35999965667725,8.4350004196167,5200,8.11987972259521
2025-07-11,8.25,8.32499980926514,8,8.10000038146973,6600,7.79739427566528
2025-07-14,8,8.1569995880127,7.05000019073486,7.94999980926514,30400,7.6529974937439
2025-07-15,7.29099988937378,7.86999988555908,7.21999979019165,7.86999988555908,7600,7.57598638534546
2025-07-16,7.71999979019165,7.73000001907349,7.53000020980835,7.53000020980835,2100,7.24868869781494
2025-07-17,7.57000017166138,7.78999996185303,7.57000017166138,7.59000015258789,3300,7.30644750595093
2025-07-18,7.71999979019165,7.89799976348877,7.63000011444092,7.73999977111816,3300,7.450843334198
2025-07-21,7.94000005722046,7.96999979019165,7.44999980926514,7.44999980926514,31000,7.17167711257935
2025-07-22,7.5,7.5019998550415,7,7.03999996185303,13900,6.77699422836304
2025-07-23,7.42999982833862,7.69000005722046,7.42999982833862,7.65999984741211,4400,7.37383222579956
2025-07-24,7.73000001907349,7.88500022888184,7.68800020217896,7.69999980926514,3200,7.41233777999878
2025-07-25,7.92999982833862,7.92999982833862,7.80999994277954,7.82000017166138,2500,7.52785444259644
2025-07-28,7.71999979019165,7.82100009918213,7.5,7.5,4400,7.21980953216553
2025-07-29,7.38000011444092,7.48999977111816,7.28999996185303,7.34999990463257,2400,7.0754132270813
2025-07-30,7.51999998092651,7.78000020980835,7.3600001335144,7.77099990844727,12200,7.48068523406982
2025-07-31,7.51999998092651,7.69999980926514,7.51999998092651,7.69999980926514,1700,7.41233777999878
2025-08-01,7.55999994277954,7.59000015258789,7.30000019073486,7.30000019073486,6200,7.02728128433228
2025-08-04,7.34999990463257,7.60300016403198,7.34999990463257,7.44000005722046,4400,7.1620512008667
2025-08-05,7.63600015640259,7.63600015640259,7.44000005722046,7.44000005722046,2000,7.1620512008667
2025-08-06,7.61999988555908,7.65299987792969,7.42999982833862,7.65299987792969,8800,7.36709308624268
2025-08-07,7.5,7.80000019073486,7.5,7.68200016021729,5100,7.39501047134399
2025-08-08,7.53999996185303,7.75299978256226,7.5,7.5,2600,7.21980953216553
2025-08-11,7.51000022888184,7.64599990844727,7,7.1100001335144,16500,6.84437942504883
2025-08-12,7.19000005722046,7.69700002670288,7.15000009536743,7.28999996185303,6900,7.01765441894531
2025-08-13,7.59999990463257,7.625,7.15999984741211,7.48000001907349,6900,7.20055675506592
2025-08-14,7.40999984741211,7.59800004959106,7.40000009536743,7.5,6600,7.21980953216553
2025-08-15,7.36999988555908,7.36999988555908,7.25,7.25,2100,6.97914886474609
2025-08-18,7.09999990463257,7.5,7.09999990463257,7.26999998092651,67600,6.9984016418457
2025-08-19,7.26000022888184,7.65000009536743,7.26000022888184,7.30000019073486,22500,7.02728128433228
2025-08-20,7.23000001907349,7.28000020980835,7.09999990463257,7.23000001907349,6300,6.95989608764648
2025-08-21,7.21000003814697,7.23000001907349,7.17700004577637,7.17700004577637,1500,6.90887594223022
2025-08-22,7.15000009536743,7.23000001907349,7.09700012207031,7.11999988555908,4600,6.85400533676147
2025-08-25,7.28399991989136,7.32000017166138,7,7.03000020980835,3500,6.76736783981323
2025-08-26,7.03000020980835,7.03000020980835,6.67999982833862,6.67999982833862,15600,6.43044328689575
2025-08-27,6.68300008773804,6.8600001335144,6.68300008773804,6.78000020980835,1900,6.52670812606812
2025-08-28,6.90000009536743,7.28999996185303,6.90000009536743,7.22499990463257,7000,6.95508289337158
2025-08-29,7.26999998092651,7.28000020980835,6.84999990463257,7.26399993896484,5600,6.99262619018555
2025-09-02,7.00699996948242,7.30000019073486,6.92899990081787,7.05000019073486,4400,6.78662061691284
2025-09-03,7.1399998664856,7.19999980926514,7.05000019073486,7.19999980926514,3100,6.93101692199707
2025-09-04,7.19000005722046,7.19999980926514,7.11800003051758,7.17000007629395,2800,6.90213775634766
2025-09-05,7.05000019073486,7.15999984741211,7.05000019073486,7.1100001335144,1700,6.84437942504883
2025-09-08,7.03000020980835,7.3600001335144,7.03000020980835,7.34999990463257,11600,7.0754132270813
2025-09-09,7.01999998092651,7.25,6.86600017547607,7.23000001907349,2500,7.09503984451294
2025-09-10,6.90999984741211,7.14900016784668,6.90999984741211,7.1399998664856,3700,7.0067195892334
2025-09-11,7.01999998092651,7.01999998092651,6.75,6.75,4800,6.62400007247925
2025-09-12,6.84000015258789,7.19999980926514,6.82000017166138,6.82000017166138,6200,6.69269323348999
2025-09-15,6.92000007629395,7.19999980926514,6.92000007629395,7.19999980926514,5300,7.06559991836548
2025-09-16,7.19999980926514,7.25799989700317,7.09999990463257,7.25799989700317,7000,7.12251710891724
2025-09-17,7.25,7.71000003814697,7.23000001907349,7.51000022888184,7100,7.36981344223022
2025-09-18,7.51999998092651,7.53000020980835,7.05600023269653,7.17000007629395,9700,7.03615999221802
2025-09-19,7.16300010681152,7.16300010681152,7.06500005722046,7.06500005722046,2100,6.93311977386475
2025-09-22,7.48000001907349,7.48000001907349,6.80000019073486,6.80000019073486,8500,6.67306661605835
2025-09-23,6.92999982833862,7.32999992370605,6.80999994277954,7.07000017166138,4900,6.93802690505981
2025-09-24,7.03399991989136,7.22399997711182,7.03399991989136,7.1100001335144,1300,6.9772801399231
2025-09-25,7.05000019073486,7.17500019073486,7.01000022888184,7.03999996185303,3000,6.9085865020752
2025-09-26,7.0310001373291,7.22700023651123,7.0310001373291,7.22700023651123,900,7.09209632873535
2025-09-29,7.48000001907349,7.5,7,7.30000019073486,10100,7.16373348236084
2025-09-30,7.09999990463257,7.29199981689453,7,7.1399998664856,2600,7.0067195892334
2025-10-01,7,7.30000019073486,7,7.11999988555908,3100,6.98709297180176
2025-10-02,7.15100002288818,7.15100002288818,7.15100002288818,7.15100002288818,600,7.01751470565796
2025-10-03,7.03800010681152,7.69999980926514,7,7,37100,6.86933326721191
2025-10-06,7,7.30299997329712,7,7.03000020980835,8800,6.89877319335938
2025-10-07,7.08500003814697,7.11199998855591,7.01999998092651,7.01999998092651,4000,6.88895988464355
2025-10-08,7.09499979019165,7.17999982833862,7,7.09000015258789,2300,6.95765352249146
2025-10-09,7.07000017166138,7.09999990463257,7,7.01000022888184,3100,6.87914657592773
2025-10-10,7.01000022888184,7.01000022888184,6.92999982833862,7,2000,6.86933326721191
2025-10-13,7,7,6.80999994277954,7,3500,6.86933326721191
2025-10-14,6.93499994277954,6.93499994277954,6.90299987792969,6.90299987792969,900,6.7741436958313
2025-10-15,7.07000017166138,7.09000015258789,6.88000011444092,6.88000011444092,2000,6.75157308578491
2025-10-16,7,7.1399998664856,6.84999990463257,7.09999990463257,3000,6.96746635437012
2025-10-17,6.88299989700317,7.01999998092651,6.88299989700317,7.01999998092651,700,6.88895988464355
2025-10-20,7,7.1710000038147,6.98000001907349,7.16699981689453,5600,7.03321552276611
2025-10-21,6.85200023651123,6.85200023651123,6.85200023651123,6.85200023651123,400,6.72409629821777
2025-10-22,6.84999990463257,7,6.84999990463257,6.90000009536743,2800,6.77120018005371
2025-10-23,6.96299982070923,6.96299982070923,6.83300018310547,6.94999980926514,1200,6.82026624679565
2025-10-24,6.87099981307983,7.13500022888184,6.80999994277954,7.13500022888184,7100,7.00181341171265
2025-10-27,6.90000009536743,7.0149998664856,6.8600001335144,6.8600001335144,5200,6.73194646835327
2025-10-28,6.8600001335144,6.8600001335144,6.8600001335144,6.8600001335144,1000,6.73194646835327
2025-10-29,6.84999990463257,7.17999982833862,6.84999990463257,7.11999988555908,5400,6.98709297180176
2025-10-30,7.11999988555908,7.11999988555908,7.11999988555908,7.11999988555908,0,6.98709297180176
2025-10-31,6.98999977111816,6.98999977111816,6.98999977111816,6.98999977111816,900,6.85951948165894
2025-11-03,6.82000017166138,6.82000017166138,6.82000017166138,6.82000017166138,500,6.69269323348999
2025-11-04,6.80000019073486,6.80000019073486,6.80000019073486,6.80000019073486,800,6.67306661605835
2025-11-05,6.82000017166138,7,6.82000017166138,7,2100,6.86933326721191
2025-11-06,7.15999984741211,7.17000007629395,7.08500003814697,7.13000011444092,4000,6.99690675735474
2025-11-07,7.05000019073486,7.05000019073486,7.05000019073486,7.05000019073486,700,6.91840028762817
2025-11-10,6.84999990463257,7.08300018310547,6.84999990463257,7.0479998588562,1500,6.91643714904785
2025-11-11,7.0479998588562,7.0479998588562,7.0479998588562,7.0479998588562,0,6.91643714904785
2025-11-12,6.88000011444092,7,6.8600001335144,7,2000,6.86933326721191
2025-11-13,6.98600006103516,7.07999992370605,6.98600006103516,7.07999992370605,2400,6.94783973693848
2025-11-14,6.94299983978271,7.10599994659424,6.90199995040894,7.10599994659424,4100,6.97335433959961
2025-11-17,7.05000019073486,7.07000017166138,7.05000019073486,7.07000017166138,3900,6.93802690505981
2025-11-18,7.07000017166138,7.32000017166138,7.05999994277954,7.26599979400635,8600,7.13036775588989
2025-11-19,7.32999992370605,7.32999992370605,7.32999992370605,7.32999992370605,500,7.19317293167114
2025-11-20,7.32999992370605,7.32999992370605,7.32999992370605,7.32999992370605,0,7.19317293167114
2025-11-21,6.98000001907349,7.375,6.92999982833862,7.375,3000,7.23733329772949
2025-11-24,7.25799989700317,7.5,7.19999980926514,7.39499998092651,1900,7.25695991516113
2025-11-25,7.44999980926514,7.45900011062622,7.25,7.25,5000,7.11466646194458
2025-11-26,7.16699981689453,7.44000005722046,7.1100001335144,7.1100001335144,7600,6.9772801399231
2025-11-28,7.30000019073486,7.30000019073486,7.20499992370605,7.20499992370605,1500,7.07050657272339
2025-12-01,7.17999982833862,7.17999982833862,7.09000015258789,7.17999982833862,4800,7.04597282409668
2025-12-02,7.17999982833862,7.2350001335144,7.17999982833862,7.2350001335144,1500,7.09994649887085
2025-12-03,7.17000007629395,7.17000007629395,7.14300012588501,7.14300012588501,1000,7.0096640586853
2025-12-04,7.11700010299683,7.15000009536743,7.11700010299683,7.1399998664856,5200,7.0067195892334
2025-12-05,7.28000020980835,7.28000020980835,7.15000009536743,7.15000009536743,1500,7.01653337478638
2025-12-08,7.26999998092651,7.5,7.19999980926514,7.5,11900,7.35999965667725
2025-12-09,7.21000003814697,7.3600001335144,7.15000009536743,7.21000003814697,4900,7.21000003814697
2025-12-10,7.15999984741211,7.25099992752075,7.15999984741211,7.21000003814697,1900,7.21000003814697
2025-12-11,7.23099994659424,7.25,7.23000001907349,7.23999977111816,1200,7.23999977111816
2025-12-12,7.21000003814697,7.21000003814697,6.96000003814697,7.21000003814697,6800,7.21000003814697
2025-12-15,7.01000022888184,7.19999980926514,6.90999984741211,7.19999980926514,3500,7.19999980926514
2025-12-16,7,7.19000005722046,6.86999988555908,7.17000007629395,3500,7.17000007629395
2025-12-17,6.82000017166138,7.05000019073486,6.82000017166138,6.84999990463257,12100,6.84999990463257
2025-12-18,6.94999980926514,7,6.90000009536743,6.90000009536743,900,6.90000009536743
2025-12-19,6.90000009536743,6.90000009536743,6.82000017166138,6.82000017166138,4300,6.82000017166138
2025-12-22,6.84999990463257,6.88000011444092,6.82000017166138,6.8289999961853,6600,6.8289999961853
2025-12-23,6.80999994277954,6.98999977111816,6.80999994277954,6.80999994277954,2400,6.80999994277954
2025-12-24,6.80999994277954,6.82000017166138,6.80999994277954,6.82000017166138,700,6.82000017166138
2025-12-26,6.84999990463257,6.89300012588501,6.82000017166138,6.82000017166138,5300,6.82000017166138
2025-12-29,6.84999990463257,6.85599994659424,6.75,6.84999990463257,6800,6.84999990463257
2025-12-30,6.76999998092651,6.82000017166138,6.67000007629395,6.75,3300,6.75
2025-12-31,6.75,6.88000011444092,6.75,6.80000019073486,2100,6.80000019073486
2026-01-02,6.75,6.82000017166138,6.75,6.82000017166138,2700,6.82000017166138
2026-01-05,6.99300003051758,7.05999994277954,6.84999990463257,6.84999990463257,5600,6.84999990463257
2026-01-06,6.97100019454956,7.05000019073486,6.94999980926514,6.94999980926514,2300,6.94999980926514
2026-01-07,7,7,7,7,1100,7
2026-01-08,7.01000022888184,7.15000009536743,7.01000022888184,7.15000009536743,1300,7.15000009536743
2026-01-09,7,7.09999990463257,7,7,3000,7
2026-01-12,7,7,6.96999979019165,6.98999977111816,4500,6.98999977111816
2026-01-13,6.8600001335144,6.98999977111816,6.8600001335144,6.88000011444092,1000,6.88000011444092
2026-01-14,6.91800022125244,7,6.86999988555908,6.86999988555908,2600,6.86999988555908
2026-01-15,6.92999982833862,6.92999982833862,6.86999988555908,6.92000007629395,1700,6.92000007629395
2026-01-16,6.86999988555908,6.98999977111816,6.86999988555908,6.88000011444092,4200,6.88000011444092
2026-01-20,6.90000009536743,6.90000009536743,6.77500009536743,6.78000020980835,10800,6.78000020980835
2026-01-21,6.75,6.75,6.65999984741211,6.72399997711182,10800,6.72399997711182
2026-01-22,6.67000007629395,6.67000007629395,6.53999996185303,6.55000019073486,4800,6.55000019073486
2026-01-23,6.59999990463257,6.59999990463257,6.57000017166138,6.59999990463257,6400,6.59999990463257
2026-01-26,6.55999994277954,6.59999990463257,6.55000019073486,6.55000019073486,4600,6.55000019073486
2026-01-27,6.51000022888184,6.59999990463257,6.47499990463257,6.48000001907349,11500,6.48000001907349
2026-01-28,6.5,6.5,6.46999979019165,6.46999979019165,3200,6.46999979019165
2026-01-29,6.48999977111816,6.5,6.48999977111816,6.48999977111816,2600,6.48999977111816
2026-01-30,6.49900007247925,6.49900007247925,6.48999977111816,6.48999977111816,1000,6.48999977111816
2026-02-02,6.40000009536743,6.45499992370605,6.40000009536743,6.45499992370605,800,6.45499992370605
2026-02-03,6.46999979019165,6.46999979019165,6.38000011444092,6.38000011444092,3100,6.38000011444092
2026-02-04,6.38000011444092,6.38000011444092,6.375,6.375,700,6.375
2026-02-05,6.38000011444092,6.38000011444092,6.19999980926514,6.19999980926514,3900,6.19999980926514
2026-02-06,6.19999980926514,6.21000003814697,6.1100001335144,6.19999980926514,4600,6.19999980926514
2026-02-09,6.19000005722046,6.25,6.19000005722046,6.19999980926514,6200,6.19999980926514
2026-02-10,6.19999980926514,6.30600023269653,6.17000007629395,6.17000007629395,12800,6.17000007629395
2026-02-11,6.17000007629395,6.38000011444092,6.17000007629395,6.32999992370605,17300,6.32999992370605
2026-02-12,6.36999988555908,6.38000011444092,6.34299993515015,6.34499979019165,3400,6.34499979019165
2026-02-13,6.34000015258789,6.44000005722046,6.34000015258789,6.44000005722046,1800,6.44000005722046
2026-02-17,6.44000005722046,7,6.44000005722046,6.76000022888184,6200,6.76000022888184
2026-02-18,6.76999998092651,6.78000020980835,6.625,6.625,1900,6.625
2026-02-19,6.5,6.80000019073486,6.5,6.6100001335144,3400,6.6100001335144
2026-02-20,6.71000003814697,6.80000019073486,6.71000003814697,6.80000019073486,6000,6.80000019073486
2026-02-23,6.8600001335144,6.90899991989136,6.69000005722046,6.71999979019165,4900,6.71999979019165
2026-02-24,6.82000017166138,6.82000017166138,6.82000017166138,6.82000017166138,800,6.82000017166138
2026-02-25,6.87900018692017,7.09999990463257,6.75,7.05000019073486,12800,7.05000019073486
2026-02-26,7.03999996185303,7.05800008773804,7,7,7200,7
