Index,DASH.Open,DASH.High,DASH.Low,DASH.Close,DASH.Volume,DASH.Adjusted
2022-03-16,83.1999969482422,90.7799987792969,83,90.5,6035200,90.5
2022-03-17,88.1999969482422,96.8249969482422,87.879997253418,96.0899963378906,5038400,96.0899963378906
2022-03-18,97.1500015258789,107.559997558594,96.879997253418,107.290000915527,7925200,107.290000915527
2022-03-21,103.23999786377,108.400001525879,102.370002746582,107.099998474121,5779200,107.099998474121
2022-03-22,105.919998168945,112.819999694824,105.190002441406,111.25,3806800,111.25
2022-03-23,108,116.809997558594,107.164001464844,114.339996337891,3635200,114.339996337891
2022-03-24,114.48999786377,115.660003662109,108.589996337891,114.879997253418,2935300,114.879997253418
2022-03-25,113.940002441406,114.044998168945,104.169998168945,105.290000915527,5739100,105.290000915527
2022-03-28,106.660003662109,115.110000610352,104.860000610352,114.430000305176,3364500,114.430000305176
2022-03-29,116.849998474121,125.110000610352,115.459999084473,123.550003051758,5660300,123.550003051758
2022-03-30,122.300003051758,129.240005493164,113.400001525879,118.230003356934,7445900,118.230003356934
2022-03-31,117.730003356934,120.319000244141,115.26000213623,117.190002441406,3022100,117.190002441406
2022-04-01,118.800003051758,121.970001220703,117.25,120.900001525879,2627100,120.900001525879
2022-04-04,122.559997558594,130.199996948242,121.959999084473,127.209999084473,3646600,127.209999084473
2022-04-05,127.650001525879,127.959999084473,115.699996948242,118.199996948242,4735000,118.199996948242
2022-04-06,115.190002441406,115.190002441406,106.589996337891,113.599998474121,3922700,113.599998474121
2022-04-07,112.650001525879,116.180000305176,107.279998779297,110.910003662109,4238100,110.910003662109
2022-04-08,109,111.879997253418,105.309997558594,106.419998168945,3239100,106.419998168945
2022-04-11,104.220001220703,105.860000610352,101.540000915527,104.720001220703,4887000,104.720001220703
2022-04-12,107.73999786377,112.75,103.779998779297,104.419998168945,2898200,104.419998168945
2022-04-13,103.860000610352,112.139999389648,102.834999084473,110.76000213623,2747900,110.76000213623
2022-04-14,109.910003662109,112.480003356934,107.819999694824,109.309997558594,2150300,109.309997558594
2022-04-18,106.459999084473,108,99.2200012207031,103.099998474121,3513400,103.099998474121
2022-04-19,103.099998474121,108.48999786377,101,106.51000213623,2861500,106.51000213623
2022-04-20,107.650001525879,107.650001525879,99.0500030517578,100.139999389648,4398100,100.139999389648
2022-04-21,101.860000610352,103.5,91.1600036621094,91.9499969482422,5474700,91.9499969482422
2022-04-22,91.4899978637695,95.5,88.6900024414062,89,5625000,89
2022-04-25,88,93.1679992675781,87.0199966430664,91.25,7969600,91.25
2022-04-26,90.7900009155273,91.4300003051758,83.5800018310547,84.2600021362305,7282000,84.2600021362305
2022-04-27,84.4700012207031,87.8499984741211,81.3399963378906,82.2200012207031,3383900,82.2200012207031
2022-04-28,84.9499969482422,88.4499969482422,82.6949996948242,87.3899993896484,4835100,87.3899993896484
2022-04-29,84.629997253418,89.7300033569336,81.2699966430664,81.4300003051758,3151500,81.4300003051758
2022-05-02,81.620002746582,85.370002746582,78.7900009155273,82.2600021362305,4814800,82.2600021362305
2022-05-03,81.3899993896484,83.4599990844727,78.8399963378906,79.1800003051758,3959100,79.1800003051758
2022-05-04,76.4000015258789,82.2699966430664,70.5,81.6399993896484,9944900,81.6399993896484
2022-05-05,78.120002746582,78.4300003051758,70.0400009155273,73.1500015258789,11392600,73.1500015258789
2022-05-06,72.5599975585938,77,63.1100006103516,72.1100006103516,19772400,72.1100006103516
2022-05-09,69.0199966430664,71.6999969482422,63.3199996948242,64.1800003051758,10907000,64.1800003051758
2022-05-10,67.4599990844727,69.9400024414062,62.0299987792969,68.5299987792969,9452600,68.5299987792969
2022-05-11,66.2300033569336,69.0800018310547,58.3899993896484,59.5099983215332,9039300,59.5099983215332
2022-05-12,58.8800010681152,70.8399963378906,57.5999984741211,65.5899963378906,12163700,65.5899963378906
2022-05-13,70.2799987792969,76.5,68.4599990844727,73.7099990844727,9432100,73.7099990844727
2022-05-16,71.5,73.5500030517578,65.5800018310547,65.7900009155273,6334700,65.7900009155273
2022-05-17,69.0199966430664,71.1699981689453,67.4300003051758,69.379997253418,6888200,69.379997253418
2022-05-18,67.0999984741211,68.4499969482422,63,63.6300010681152,4192800,63.6300010681152
2022-05-19,64,69,61.2200012207031,66.9499969482422,7103000,66.9499969482422
2022-05-20,69.2099990844727,69.9800033569336,60.6300010681152,66.2300033569336,8879100,66.2300033569336
2022-05-23,65,67.9550018310547,63.1500015258789,67.8099975585938,4384900,67.8099975585938
2022-05-24,67.3000030517578,67.5,60.9049987792969,62.6599998474121,5180400,62.6599998474121
2022-05-25,61.3600006103516,69.4899978637695,61.3600006103516,68.4800033569336,5307800,68.4800033569336
2022-05-26,68.5100021362305,75,68.2050018310547,73.6900024414062,5184300,73.6900024414062
2022-05-27,75.5999984741211,79.1119995117188,75.3300018310547,78.0899963378906,4755100,78.0899963378906
2022-05-31,78.8000030517578,81.4400024414062,75.504997253418,76.9100036621094,8812300,76.9100036621094
2022-06-01,77.1999969482422,77.4400024414062,69.6999969482422,71.9499969482422,8704900,71.9499969482422
2022-06-02,70.1999969482422,73.0800018310547,67.7399978637695,72.9700012207031,8603700,72.9700012207031
2022-06-03,68.9000015258789,71.1149978637695,66.6500015258789,68.0400009155273,5572500,68.0400009155273
2022-06-06,70.5999984741211,71.625,67.8000030517578,69.9499969482422,5235400,69.9499969482422
2022-06-07,68.5,70.2249984741211,67.7200012207031,69.9300003051758,4130600,69.9300003051758
2022-06-08,70,74.7399978637695,69.25,73.7900009155273,6005100,73.7900009155273
2022-06-09,72.0500030517578,72.4700012207031,68.2399978637695,68.6500015258789,5551000,68.6500015258789
2022-06-10,66.2799987792969,66.75,61.2299995422363,62.1800003051758,6763700,62.1800003051758
2022-06-13,58.5699996948242,60.2200012207031,57.9599990844727,58.3800010681152,5614400,58.3800010681152
2022-06-14,58.7000007629395,60.2900009155273,57.310001373291,58.4599990844727,4937700,58.4599990844727
2022-06-15,59.2400016784668,64.7099990844727,59.2400016784668,63.6199989318848,6286500,63.6199989318848
2022-06-16,59.8199996948242,60.4970016479492,56.6699981689453,58.3800010681152,6051900,58.3800010681152
2022-06-17,58.0999984741211,62.7999992370605,58.0999984741211,61.689998626709,7727900,61.689998626709
2022-06-21,62.8199996948242,66.0299987792969,62.810001373291,63.0699996948242,4531500,63.0699996948242
2022-06-22,62,66.8000030517578,61.6399993896484,65.1500015258789,5852200,65.1500015258789
2022-06-23,66.120002746582,70.6399993896484,65.0400009155273,70.2699966430664,4250600,70.2699966430664
2022-06-24,72,74.879997253418,70.7600021362305,74.1100006103516,9848800,74.1100006103516
2022-06-27,74.25,74.6399993896484,70.0699996948242,71.1999969482422,3443900,71.1999969482422
2022-06-28,71.2399978637695,73.0500030517578,67.1800003051758,67.4499969482422,3409600,67.4499969482422
2022-06-29,66.0699996948242,68.0699996948242,64.5800018310547,67.4199981689453,2906000,67.4199981689453
2022-06-30,66.3199996948242,66.7099990844727,60.5200004577637,64.1699981689453,5383300,64.1699981689453
2022-07-01,65.0500030517578,69.3300018310547,65.0500030517578,67.9499969482422,4234400,67.9499969482422
2022-07-05,66.2200012207031,75.0599975585938,65.6900024414062,74.9000015258789,6564100,74.9000015258789
2022-07-06,67.7900009155273,70,66.8399963378906,69.3600006103516,14984000,69.3600006103516
2022-07-07,69.3300018310547,76,68.1800003051758,76,6479600,76
2022-07-08,74.1999969482422,77.4150009155273,72.5599975585938,74.9599990844727,4922200,74.9599990844727
2022-07-11,74.1900024414062,74.5899963378906,70.7399978637695,71.3199996948242,3599100,71.3199996948242
2022-07-12,72.0800018310547,73.9199981689453,70.4000015258789,71.129997253418,2947600,71.129997253418
2022-07-13,68.3499984741211,74.1999969482422,68.0100021362305,71.7399978637695,3848100,71.7399978637695
2022-07-14,71.2399978637695,71.6750030517578,68.3399963378906,69.3300018310547,4480300,69.3300018310547
2022-07-15,71.4000015258789,71.5,67.6800003051758,70.0999984741211,3614100,70.0999984741211
2022-07-18,71.7799987792969,75.8000030517578,71.7379989624023,72.4400024414062,4701100,72.4400024414062
2022-07-19,74,75.1149978637695,72.3499984741211,73.7399978637695,3212300,73.7399978637695
2022-07-20,75.0500030517578,78.1999969482422,72.2099990844727,77.1699981689453,4617300,77.1699981689453
2022-07-21,76.4000015258789,77.8099975585938,73.879997253418,77.6100006103516,5054000,77.6100006103516
2022-07-22,79.0100021362305,79.370002746582,72.0500030517578,73.4499969482422,5978000,73.4499969482422
2022-07-25,73.120002746582,73.2300033569336,70.3499984741211,71.7600021362305,2845900,71.7600021362305
2022-07-26,70.0100021362305,70.2699966430664,67.129997253418,68.6999969482422,3495600,68.6999969482422
2022-07-27,70.7600021362305,71.9899978637695,68.4499969482422,71.4199981689453,3458900,71.4199981689453
2022-07-28,71,71.7200012207031,66.629997253418,70.0699996948242,5753700,70.0699996948242
2022-07-29,68.620002746582,70.5299987792969,68.0199966430664,69.75,4292300,69.75
2022-08-01,68.4000015258789,72.3099975585938,66.7099990844727,72.0299987792969,4976400,72.0299987792969
2022-08-02,74.3199996948242,77.6399993896484,74.0910034179688,75.7399978637695,7062900,75.7399978637695
2022-08-03,77,80,76.6790008544922,79.5,7598700,79.5
2022-08-04,80.9499969482422,82.3899993896484,78.9049987792969,81.3600006103516,10185500,81.3600006103516
2022-08-05,84.1600036621094,87,79.5,80.2900009155273,18313000,80.2900009155273
2022-08-08,81.0400009155273,83.8600006103516,74.870002746582,75.5400009155273,8730800,75.5400009155273
2022-08-09,74.4000015258789,74.5100021362305,70.4599990844727,73.0299987792969,6710000,73.0299987792969
2022-08-10,76.2399978637695,81.3000030517578,75.7600021362305,80.5999984741211,8835700,80.5999984741211
2022-08-11,81.6399993896484,84.1900024414062,77.5299987792969,77.8899993896484,5567900,77.8899993896484
2022-08-12,77.8099975585938,78.9000015258789,76.0950012207031,77.370002746582,6688500,77.370002746582
2022-08-15,76.4400024414062,78.6900024414062,76.3199996948242,77.7600021362305,3074400,77.7600021362305
2022-08-16,77.4000015258789,77.4400024414062,73.3000030517578,73.5699996948242,5359700,73.5699996948242
2022-08-17,72.0299987792969,72.0299987792969,67.3600006103516,68.1800003051758,8518700,68.1800003051758
2022-08-18,67.5699996948242,68.129997253418,66.0899963378906,66.6999969482422,3740000,66.6999969482422
2022-08-19,64.2699966430664,65.5800018310547,62.7000007629395,64.9899978637695,5561300,64.9899978637695
2022-08-22,64.0500030517578,65.620002746582,62.0999984741211,63.3300018310547,6974300,63.3300018310547
2022-08-23,64.1399993896484,65.5999984741211,63.1800003051758,63.6199989318848,3417500,63.6199989318848
2022-08-24,63.3800010681152,65.9000015258789,63,64.120002746582,3742200,64.120002746582
2022-08-25,65.2200012207031,65.3899993896484,63.3800010681152,64.9499969482422,2805500,64.9499969482422
2022-08-26,64.8099975585938,65.588996887207,60.9000015258789,61.6599998474121,3524100,61.6599998474121
2022-08-29,60.5900001525879,64,60,60.560001373291,6717300,60.560001373291
2022-08-30,61.9900016784668,62.6599998474121,59.6100006103516,61.4199981689453,3709900,61.4199981689453
2022-08-31,62,62.3600006103516,59.4799995422363,59.9000015258789,4313000,59.9000015258789
2022-09-01,58.7999992370605,59.6580009460449,56.5999984741211,58.8800010681152,4092800,58.8800010681152
2022-09-02,60,60.4300003051758,57.7200012207031,58.2299995422363,4358100,58.2299995422363
2022-09-06,58.2599983215332,58.8600006103516,56.9500007629395,58.2299995422363,5699000,58.2299995422363
2022-09-07,57.7900009155273,59.2999992370605,57.25,59.1199989318848,5962900,59.1199989318848
2022-09-08,57.5,60.7799987792969,57.5,59.3300018310547,4480300,59.3300018310547
2022-09-09,60,65.1350021362305,59.8300018310547,64.3099975585938,8180900,64.3099975585938
2022-09-12,64.7799987792969,65.9599990844727,63.8499984741211,65.870002746582,5924700,65.870002746582
2022-09-13,62.0559997558594,63.0499992370605,60.5200004577637,62.0699996948242,6081700,62.0699996948242
2022-09-14,61.5099983215332,64.6500015258789,61.3300018310547,64.5299987792969,6238500,64.5299987792969
2022-09-15,64.3300018310547,68.1600036621094,63.9500007629395,64.4100036621094,6780600,64.4100036621094
2022-09-16,61.689998626709,62.560001373291,59.1100006103516,59.1300010681152,11409300,59.1300010681152
2022-09-19,58.4500007629395,59.3400001525879,56.9140014648438,58.8800010681152,6236400,58.8800010681152
2022-09-20,58.25,59.5400009155273,57.5699996948242,57.6599998474121,5366600,57.6599998474121
2022-09-21,57.7999992370605,60.3899993896484,57.0999984741211,57.1699981689453,3133500,57.1699981689453
2022-09-22,56.7900009155273,57.5099983215332,53.7299995422363,54,4677800,54
2022-09-23,52.8199996948242,53.5299987792969,50.5400009155273,52.0099983215332,5105000,52.0099983215332
2022-09-26,51.5200004577637,53.4300003051758,50.439998626709,50.7299995422363,4106600,50.7299995422363
2022-09-27,52.3400001525879,53.1800003051758,50.2000007629395,51.1500015258789,3112500,51.1500015258789
2022-09-28,51.2200012207031,53.0400009155273,51.0099983215332,52.7000007629395,2850800,52.7000007629395
2022-09-29,51.0699996948242,51.560001373291,48.939998626709,49.8400001525879,3107900,49.8400001525879
2022-09-30,49.439998626709,51.435001373291,49.3870010375977,49.4500007629395,3223200,49.4500007629395
2022-10-03,49.7299995422363,51.3699989318848,47.5200004577637,50.5200004577637,5868800,50.5200004577637
2022-10-04,52.439998626709,54.7299995422363,52.1800003051758,54.1599998474121,4934300,54.1599998474121
2022-10-05,52.5,53.7000007629395,50.810001373291,52.9900016784668,4652900,52.9900016784668
2022-10-06,53.2700004577637,54.060001373291,51.7900009155273,52.9900016784668,2384500,52.9900016784668
2022-10-07,51.0900001525879,51.3499984741211,48.8600006103516,49.3899993896484,3503000,49.3899993896484
2022-10-10,49.5999984741211,49.7999992370605,46.560001373291,47.7099990844727,4774200,47.7099990844727
2022-10-11,44.75,46.7200012207031,41.7700004577637,44.8499984741211,14080800,44.8499984741211
2022-10-12,44.8499984741211,47.1699981689453,44.3499984741211,46.7200012207031,5706600,46.7200012207031
2022-10-13,44,47.3199996948242,43.1100006103516,45.9099998474121,8569400,45.9099998474121
2022-10-14,47,47.4000015258789,43.0499992370605,43.060001373291,4771300,43.060001373291
2022-10-17,44.4300003051758,46.7099990844727,44.4300003051758,45.7099990844727,4325000,45.7099990844727
2022-10-18,47.4000015258789,48.7599983215332,45.8549995422363,46.9000015258789,4277500,46.9000015258789
2022-10-19,45.5,46.3400001525879,44.560001373291,45.7799987792969,4134200,45.7799987792969
2022-10-20,46.1300010681152,47.9300003051758,45.3849983215332,45.5299987792969,4208500,45.5299987792969
2022-10-21,44.8600006103516,45.3300018310547,43.4199981689453,45.2299995422363,4633200,45.2299995422363
2022-10-24,44.5999984741211,44.9599990844727,41.3650016784668,44.4300003051758,4199700,44.4300003051758
2022-10-25,44.8699989318848,47.5999984741211,44.439998626709,47.4599990844727,3317700,47.4599990844727
2022-10-26,46.8400001525879,49.5149993896484,46.3499984741211,47.2299995422363,3387100,47.2299995422363
2022-10-27,47.4099998474121,48.3199996948242,45.8600006103516,46.3400001525879,3611000,46.3400001525879
2022-10-28,45.310001373291,47.7099990844727,44.5400009155273,47.060001373291,6721100,47.060001373291
2022-10-31,45.4199981689453,45.6399993896484,42.1800003051758,43.5299987792969,13377700,43.5299987792969
2022-11-01,46.5,47.5999984741211,44.5400009155273,45.0999984741211,9471700,45.0999984741211
2022-11-02,44.5699996948242,47.3600006103516,44.5400009155273,45.1199989318848,6871000,45.1199989318848
2022-11-03,44.75,48.0200004577637,44.5,47.6100006103516,11893200,47.6100006103516
2022-11-04,54.2200012207031,56.9799995422363,48.310001373291,51.5699996948242,20529800,51.5699996948242
2022-11-07,53.4500007629395,54.560001373291,50.9500007629395,52.0999984741211,8817300,52.0999984741211
2022-11-08,52.2200012207031,56.4700012207031,51.2949981689453,54.5299987792969,8747500,54.5299987792969
2022-11-09,53.4799995422363,54.4010009765625,51.8699989318848,53.25,5146800,53.25
2022-11-10,58.0400009155273,60.5,57,59.4599990844727,7144000,59.4599990844727
2022-11-11,60.5099983215332,64.2600021362305,58.5,62.9900016784668,7672600,62.9900016784668
2022-11-14,61.8800010681152,63.7900009155273,60.1199989318848,62.0200004577637,6399100,62.0200004577637
2022-11-15,64.8000030517578,65.4899978637695,61.8899993896484,63.3800010681152,6138800,63.3800010681152
2022-11-16,61.4099998474121,62.2299995422363,60.4500007629395,60.7799987792969,5031000,60.7799987792969
2022-11-17,58.8300018310547,60.25,58.0699996948242,58.7000007629395,4286000,58.7000007629395
2022-11-18,60.0499992370605,60.060001373291,56.7700004577637,58.2900009155273,3139600,58.2900009155273
2022-11-21,56.7000007629395,57.1049995422363,54.5,55.2700004577637,5533600,55.2700004577637
2022-11-22,55.310001373291,55.7449989318848,53.0299987792969,53.9500007629395,3635800,53.9500007629395
2022-11-23,54.6100006103516,57.0900001525879,53.689998626709,56.5800018310547,3963100,56.5800018310547
2022-11-25,55.689998626709,56.439998626709,55.1399993896484,55.4700012207031,1308300,55.4700012207031
2022-11-28,55,57.0800018310547,54.439998626709,54.6500015258789,4707600,54.6500015258789
2022-11-29,55.310001373291,55.5400009155273,53.2400016784668,53.3400001525879,2805400,53.3400001525879
2022-11-30,55.2999992370605,58.6399993896484,54.7599983215332,58.25,7911200,58.25
2022-12-01,57.9199981689453,59.939998626709,56.5699996948242,57.1199989318848,4222000,57.1199989318848
2022-12-02,53.0099983215332,56.2200012207031,52.6199989318848,55.189998626709,4720200,55.189998626709
2022-12-05,54.8499984741211,54.9900016784668,52.9500007629395,53.2299995422363,3695700,53.2299995422363
2022-12-06,52.9099998474121,53.9700012207031,51.8300018310547,52.7099990844727,5475100,52.7099990844727
2022-12-07,52,53.9599990844727,51.5299987792969,53.6199989318848,3606700,53.6199989318848
2022-12-08,54.1599998474121,55.25,53.4410018920898,54.0099983215332,3957600,54.0099983215332
2022-12-09,53.2599983215332,55.5400009155273,52.8199996948242,55.2700004577637,3360700,55.2700004577637
2022-12-12,55.5900001525879,58.060001373291,55.2999992370605,58.0200004577637,5319000,58.0200004577637
2022-12-13,61.2099990844727,62.3199996948242,56.9700012207031,58.2400016784668,6198700,58.2400016784668
2022-12-14,58,59.0499992370605,56.8899993896484,58.5,4133200,58.5
2022-12-15,57.5,58,54.3800010681152,55.25,5287100,55.25
2022-12-16,55.0499992370605,55.1500015258789,51.7200012207031,52.5200004577637,6140800,52.5200004577637
2022-12-19,52.7900009155273,53.7400016784668,51.1300010681152,51.439998626709,4111100,51.439998626709
2022-12-20,51.0299987792969,52.5699996948242,50.1679992675781,51.3300018310547,3402300,51.3300018310547
2022-12-21,52,53.9300003051758,51.7249984741211,52.9199981689453,3964900,52.9199981689453
2022-12-22,52,52.0400009155273,49.7000007629395,51.3600006103516,3021200,51.3600006103516
2022-12-23,50.9700012207031,51.2299995422363,49.7550010681152,50.689998626709,2406100,50.689998626709
2022-12-27,50,50.0200004577637,47.8400001525879,48.4300003051758,3461800,48.4300003051758
2022-12-28,48.0099983215332,48.560001373291,46.8199996948242,46.8499984741211,2580000,46.8499984741211
2022-12-29,47.25,49.75,46.3199996948242,49.5800018310547,4235700,49.5800018310547
2022-12-30,48.189998626709,49.2700004577637,47.9700012207031,48.8199996948242,3193300,48.8199996948242
2023-01-03,49.9799995422363,51.0800018310547,47.8250007629395,48.3600006103516,3684800,48.3600006103516
2023-01-04,49.3499984741211,50.189998626709,47.7200012207031,48.9300003051758,2874100,48.9300003051758
2023-01-05,48.1699981689453,48.25,46.7999992370605,47.1300010681152,3653200,47.1300010681152
2023-01-06,47.3199996948242,48.3499984741211,45.931999206543,48,3803100,48
2023-01-09,46.5,49.7400016784668,46.25,48.0499992370605,8097500,48.0499992370605
2023-01-10,47.7299995422363,48.8800010681152,46.4900016784668,48.0400009155273,3850600,48.0400009155273
2023-01-11,49,51.9280014038086,48.2700004577637,51.7999992370605,6348700,51.7999992370605
2023-01-12,53,53.2799987792969,49.4500007629395,52.0299987792969,3714100,52.0299987792969
2023-01-13,50.75,52.9099998474121,50.5800018310547,52.3400001525879,2712200,52.3400001525879
2023-01-17,53.0900001525879,55.5299987792969,52.1450004577637,54.4700012207031,4506100,54.4700012207031
2023-01-18,55.5299987792969,57.5299987792969,55.0400009155273,55.310001373291,5267200,55.310001373291
2023-01-19,54.0699996948242,55.1549987792969,53.0099983215332,54.6500015258789,2996600,54.6500015258789
2023-01-20,55.5699996948242,58.0499992370605,55.4900016784668,58.0200004577637,3025600,58.0200004577637
2023-01-23,58.4700012207031,60.9000015258789,57.9500007629395,60.5900001525879,4495500,60.5900001525879
2023-01-24,60,61.1800003051758,59.2299995422363,59.5299987792969,2354400,59.5299987792969
2023-01-25,57.4300003051758,59.7299995422363,56.4700012207031,59.5299987792969,2524600,59.5299987792969
2023-01-26,61.4900016784668,62.0499992370605,56.8300018310547,56.9500007629395,4694300,56.9500007629395
2023-01-27,56.6399993896484,59.5299987792969,55.9500007629395,58.6300010681152,5283800,58.6300010681152
2023-01-30,57.5499992370605,58.5050010681152,56.2200012207031,56.560001373291,3650000,56.560001373291
2023-01-31,56.7900009155273,58,56.0200004577637,57.9199981689453,3099300,57.9199981689453
2023-02-01,57.4500007629395,59.5349998474121,56.0099983215332,58.9099998474121,5430500,58.9099998474121
2023-02-02,62,65.3499984741211,61.2700004577637,63.810001373291,5720400,63.810001373291
2023-02-03,60.1800003051758,62.0200004577637,58.8899993896484,59.0400009155273,5835300,59.0400009155273
2023-02-06,58.0200004577637,59.9000015258789,58.0099983215332,59.6800003051758,2737800,59.6800003051758
2023-02-07,59.6300010681152,60.3899993896484,57.7999992370605,60.0200004577637,3816200,60.0200004577637
2023-02-08,62.9799995422363,65.6900024414062,61.7000007629395,62.3800010681152,7901000,62.3800010681152
2023-02-09,62.7599983215332,64.6100006103516,61.1199989318848,61.8499984741211,5387400,61.8499984741211
2023-02-10,59.9700012207031,60.2999992370605,56.7900009155273,57.7200012207031,5370800,57.7200012207031
2023-02-13,58.0499992370605,59.5699996948242,57.4500007629395,59.2900009155273,3824900,59.2900009155273
2023-02-14,58.5900001525879,62.1100006103516,57.8450012207031,61.6100006103516,3976600,61.6100006103516
2023-02-15,63.2400016784668,68.4000015258789,62.6800003051758,68.1800003051758,8659500,68.1800003051758
2023-02-16,66.8499984741211,70.129997253418,65.7200012207031,66.8899993896484,14708200,66.8899993896484
2023-02-17,69.7799987792969,70.0500030517578,60.4199981689453,61.810001373291,23601400,61.810001373291
2023-02-21,59.9700012207031,60.8600006103516,57.2200012207031,58.060001373291,10352500,58.060001373291
2023-02-22,58.2599983215332,59.7299995422363,56.9599990844727,57.8899993896484,6327600,57.8899993896484
2023-02-23,58.2999992370605,58.4000015258789,55.0499992370605,56.5699996948242,5545300,56.5699996948242
2023-02-24,54.8899993896484,55.4500007629395,53.4910011291504,55.0900001525879,4971600,55.0900001525879
2023-02-27,55.2799987792969,55.4459991455078,53.7799987792969,54.189998626709,6040500,54.189998626709
2023-02-28,54.4599990844727,55.2099990844727,53.810001373291,54.6599998474121,4054900,54.6599998474121
2023-03-01,54.5900001525879,55.1300010681152,53.6199989318848,53.9199981689453,2696000,53.9199981689453
2023-03-02,52.8600006103516,55.3499984741211,52.5999984741211,55.2799987792969,3181900,55.2799987792969
2023-03-03,55.7900009155273,57.3800010681152,55.4199981689453,57.3400001525879,3041600,57.3400001525879
2023-03-06,57.5200004577637,57.7799987792969,55.810001373291,55.9500007629395,3148100,55.9500007629395
2023-03-07,55.6800003051758,59.7000007629395,55.560001373291,58.1599998474121,7913200,58.1599998474121
2023-03-08,57.2000007629395,58.7400016784668,56.8300018310547,58.2000007629395,5218700,58.2000007629395
2023-03-09,57.6100006103516,59.4599990844727,55.0699996948242,55.2799987792969,4523100,55.2799987792969
2023-03-10,55.2900009155273,55.6399993896484,52.6699981689453,53.2299995422363,5145900,53.2299995422363
2023-03-13,52.4300003051758,55.5,51.5,53.7999992370605,4896200,53.7999992370605
2023-03-14,57.0400009155273,58.4500007629395,56.4000015258789,56.9900016784668,5344000,56.9900016784668
2023-03-15,56.0400009155273,58.6160011291504,55.75,58.4700012207031,5420500,58.4700012207031
2023-03-16,58.3400001525879,61.0499992370605,58.1699981689453,60.7299995422363,4880300,60.7299995422363
2023-03-17,61.0900001525879,61.7799987792969,59.3300018310547,59.6399993896484,4734300,59.6399993896484
2023-03-20,59,59.7099990844727,58.1399993896484,59.3199996948242,3184800,59.3199996948242
2023-03-21,60.0800018310547,60.939998626709,59.564998626709,60.3699989318848,3215900,60.3699989318848
2023-03-22,60.9099998474121,61.5410003662109,59.0099983215332,59.1199989318848,3065800,59.1199989318848
2023-03-23,60.3600006103516,61.9900016784668,59.560001373291,60.310001373291,2995200,60.310001373291
2023-03-24,60.3499984741211,60.7900009155273,59.2200012207031,60.6699981689453,2644900,60.6699981689453
2023-03-27,61.4099998474121,61.5400009155273,59.7299995422363,59.9000015258789,2537700,59.9000015258789
2023-03-28,59.7200012207031,60.1500015258789,58.689998626709,59.0400009155273,2935000,59.0400009155273
2023-03-29,59.9199981689453,60.9300003051758,59.1699981689453,59.8600006103516,2235900,59.8600006103516
2023-03-30,61.0900001525879,62.2599983215332,60.810001373291,61.7799987792969,3083500,61.7799987792969
2023-03-31,61.8300018310547,64.4649963378906,61.4000015258789,63.560001373291,4530400,63.560001373291
2023-04-03,62.5,64.2099990844727,62.3300018310547,63.939998626709,2820200,63.939998626709
2023-04-04,64.4000015258789,65.1449966430664,63.2099990844727,63.3400001525879,2156100,63.3400001525879
2023-04-05,62.7900009155273,62.8899993896484,59.3899993896484,60.8600006103516,4330400,60.8600006103516
2023-04-06,60.3300018310547,60.8600006103516,58.2799987792969,60.6800003051758,2890600,60.6800003051758
2023-04-10,59.5200004577637,61.7900009155273,58.7400016784668,61.5800018310547,3102400,61.5800018310547
2023-04-11,61.5200004577637,63.2649993896484,61.4799995422363,62.9199981689453,2860100,62.9199981689453
2023-04-12,64.3300018310547,65.120002746582,59.7099990844727,60.0999984741211,3395100,60.0999984741211
2023-04-13,60.9799995422363,62.6800003051758,60.4000015258789,61.4500007629395,3244200,61.4500007629395
2023-04-14,60.9500007629395,62.0800018310547,60.6150016784668,61.7200012207031,1992100,61.7200012207031
2023-04-17,61.6199989318848,62.2200012207031,60.5299987792969,60.6199989318848,2893400,60.6199989318848
2023-04-18,61.5,62.4300003051758,60.8300018310547,62.3899993896484,3549600,62.3899993896484
2023-04-19,61.4199981689453,62.4150009155273,60.6199989318848,61.7299995422363,3050000,61.7299995422363
2023-04-20,60.5499992370605,60.9700012207031,59.5099983215332,59.560001373291,2320100,59.560001373291
2023-04-21,59.6699981689453,61.2900009155273,58.5400009155273,61.2900009155273,2608000,61.2900009155273
2023-04-24,61.6399993896484,62.1199989318848,59.2799987792969,59.8800010681152,1958000,59.8800010681152
2023-04-25,58.9799995422363,59.3190002441406,56.5900001525879,56.8199996948242,3544100,56.8199996948242
2023-04-26,57.7200012207031,58.4700012207031,56.9599990844727,57.5,4947200,57.5
2023-04-27,58.439998626709,59.2700004577637,57.8600006103516,58.4199981689453,1801900,58.4199981689453
2023-04-28,58.060001373291,61.25,57.3899993896484,61.189998626709,3234500,61.189998626709
2023-05-01,60.9300003051758,62.875,60.4500007629395,62.2000007629395,4179100,62.2000007629395
2023-05-02,63.5,64.2300033569336,60.9199981689453,61.6199989318848,4656500,61.6199989318848
2023-05-03,61.7200012207031,63.8800010681152,61.2799987792969,62.3600006103516,2989900,62.3600006103516
2023-05-04,62.6199989318848,63.6699981689453,62.2700004577637,62.8300018310547,5980800,62.8300018310547
2023-05-05,65,65.3099975585938,60.3600006103516,62.9000015258789,9165400,62.9000015258789
2023-05-08,62.9000015258789,67.2699966430664,62.9000015258789,66.7699966430664,6387200,66.7699966430664
2023-05-09,66.4599990844727,69.2799987792969,65.870002746582,67.3000030517578,6874500,67.3000030517578
