Index,V.Open,V.High,V.Low,V.Close,V.Volume,V.Adjusted
2016-01-11,73.1100006103516,74.0800018310547,72.6600036621094,73.9199981689453,13069500,68.7761917114258
2016-01-12,74.5199966430664,75,74.0199966430664,74.7600021362305,10236900,69.557731628418
2016-01-13,75.2699966430664,75.3899993896484,72.9899978637695,73.0999984741211,12659600,68.0132675170898
2016-01-14,73.1500015258789,74.5199966430664,72.6600036621094,73.8000030517578,10426200,68.6645660400391
2016-01-15,71.9400024414062,72.9499969482422,70.6600036621094,71.8300018310547,18470500,66.8316268920898
2016-01-19,72.9400024414062,73.0199966430664,70.6600036621094,71.3899993896484,16009600,66.4222564697266
2016-01-20,69.9599990844727,71.4100036621094,69.0400009155273,70.6800003051758,16586000,65.7616577148438
2016-01-21,70.7200012207031,72.3300018310547,70.0999984741211,71.5599975585938,11931200,66.5804214477539
2016-01-22,72.6699981689453,73.1800003051758,72.129997253418,72.6999969482422,8652600,67.6411209106445
2016-01-25,72.7600021362305,72.9100036621094,71.5800018310547,71.7399978637695,9126200,66.747917175293
2016-01-26,72.1800003051758,72.2699966430664,71.5500030517578,71.879997253418,7500200,66.8781509399414
2016-01-27,71.9800033569336,72.4800033569336,70.5800018310547,70.9100036621094,9020500,65.9756774902344
2016-01-28,71.4199981689453,71.8499984741211,69.3300018310547,69.3300018310547,15295600,64.5055847167969
2016-01-29,70.4300003051758,74.5,68.7600021362305,74.4899978637695,40427800,69.306526184082
2016-02-01,74.0800018310547,74.7799987792969,73.25,74.379997253418,12623500,69.2041854858398
2016-02-02,73.5,74.2099990844727,73.129997253418,73.4000015258789,9572700,68.2923965454102
2016-02-03,73.7600021362305,74.629997253418,72.4300003051758,74.379997253418,9941900,69.2041854858398
2016-02-04,74.0999984741211,74.629997253418,72.7600021362305,73.6800003051758,14735700,68.5529022216797
2016-02-05,73.5599975585938,73.6100006103516,70.5500030517578,71.5400009155273,12939400,66.5618515014648
2016-02-08,69.9499969482422,70.0400009155273,66.3000030517578,67.7699966430664,30542600,63.0541496276855
2016-02-09,66.3899993896484,69.4800033569336,66.120002746582,68.3300018310547,14882800,63.5752105712891
2016-02-10,69.1399993896484,71.0299987792969,69.0699996948242,70.1500015258789,11369500,65.2685470581055
2016-02-11,67.7900009155273,69.0699996948242,67.4300003051758,68.4700012207031,13962100,63.7054672241211
2016-02-12,69.4400024414062,70.4700012207031,69.120002746582,70.4199981689453,8710200,65.5197372436523
2016-02-16,71.4100036621094,71.75,70.4000015258789,71.0999984741211,8780700,66.1524276733398
2016-02-17,71.7300033569336,72.120002746582,71.3000030517578,72.0299987792969,8494100,67.1499404907227
2016-02-18,71.8899993896484,72.25,71.0199966430664,71.2399978637695,6938100,66.4134521484375
2016-02-19,71.0299987792969,71.7200012207031,70.3000030517578,71.5299987792969,7750900,66.6838302612305
2016-02-22,72.2799987792969,73.1900024414062,72.0999984741211,73.0599975585938,7481500,68.1101684570312
2016-02-23,72.9499969482422,73.120002746582,71.9899978637695,72.1500015258789,6177000,67.2618026733398
2016-02-24,71.25,72.1900024414062,70.379997253418,71.8499984741211,7728600,66.9821472167969
2016-02-25,71.9599990844727,73.3399963378906,71.9400024414062,73.2699966430664,6840900,68.3059463500977
2016-02-26,73.7399978637695,73.9100036621094,72.6900024414062,72.7300033569336,6714100,67.8025131225586
2016-02-29,72.8600006103516,73.9000015258789,72.3899993896484,72.3899993896484,7786100,67.4855499267578
2016-03-01,72.9899978637695,74.6399993896484,72.9000015258789,74.6399993896484,8705300,69.583137512207
2016-03-02,74.5,74.5999984741211,73.6600036621094,74.3000030517578,5739100,69.2661361694336
2016-03-03,74.4800033569336,74.5,73.3600006103516,73.9100036621094,6588300,68.902587890625
2016-03-04,74.2200012207031,74.25,73.6100006103516,73.9000015258789,9475300,68.8932418823242
2016-03-07,73.3899993896484,73.4499969482422,71.3499984741211,71.9400024414062,16671900,67.066047668457
2016-03-08,71.5,71.5199966430664,70.5100021362305,70.620002746582,12394400,65.8354797363281
2016-03-09,71,71.0800018310547,69.9000015258789,70.6800003051758,9291600,65.8914031982422
2016-03-10,71.1399993896484,71.4000015258789,69.5800018310547,70.2200012207031,10135100,65.4625625610352
2016-03-11,71.1500015258789,72.0100021362305,70.6800003051758,71.629997253418,9466400,66.7770538330078
2016-03-14,71.5999984741211,71.7200012207031,70.9499969482422,71.4899978637695,7916500,66.6465301513672
2016-03-15,71.1800003051758,71.9100036621094,70.6600036621094,71.9100036621094,6442800,67.0380706787109
2016-03-16,71.6800003051758,72.8300018310547,71.5100021362305,72.370002746582,7561800,67.4669189453125
2016-03-17,72.2799987792969,73.6699981689453,72.1699981689453,73.1399993896484,7411700,68.1847763061523
2016-03-18,73.5,74.0999984741211,73.129997253418,73.7799987792969,15026200,68.7813873291016
2016-03-21,73.5800018310547,73.9400024414062,73.1500015258789,73.7699966430664,7397400,68.7720489501953
2016-03-22,73.2399978637695,73.6500015258789,72.9300003051758,72.9599990844727,6796800,68.0169525146484
2016-03-23,72.9499969482422,74.1699981689453,72.7699966430664,73.9100036621094,7287100,68.902587890625
2016-03-24,73.6500015258789,74.1600036621094,73.4100036621094,74.1399993896484,6303900,69.1169891357422
2016-03-28,74.1399993896484,74.2699966430664,73.7200012207031,74.0800018310547,7283300,69.0610504150391
2016-03-29,74.0199966430664,75.5899963378906,73.9199981689453,75.379997253418,10541500,70.2729797363281
2016-03-30,75.9000015258789,77,75.8399963378906,76.7799987792969,9691900,71.5781402587891
2016-03-31,76.620002746582,76.9199981689453,75.9499969482422,76.4800033569336,7490800,71.2984619140625
2016-04-01,76.25,78.25,75.8000030517578,77.5899963378906,10183400,72.333251953125
2016-04-04,77.9700012207031,78.3099975585938,77.5299987792969,77.8300018310547,6905800,72.5569763183594
2016-04-05,77.1399993896484,77.4700012207031,76.5800018310547,76.9700012207031,6012000,71.755256652832
2016-04-06,77.0800018310547,78.2799987792969,77,78.2099990844727,6220400,72.9112319946289
2016-04-07,77.7099990844727,77.9800033569336,77.1900024414062,77.5800018310547,7542100,72.3239517211914
2016-04-08,78.0800018310547,78.620002746582,77.8099975585938,78.0299987792969,5327500,72.7434387207031
2016-04-11,78.3600006103516,78.7799987792969,77.7699966430664,77.8199996948242,5957200,72.5476455688477
2016-04-12,77.7200012207031,78.5500030517578,77.6500015258789,78.5199966430664,5962900,73.2002182006836
2016-04-13,79.0299987792969,79.9300003051758,78.9100036621094,79.7099990844727,9187300,74.3096237182617
2016-04-14,79.7600021362305,80.6699981689453,79.3099975585938,80.3300018310547,11470300,74.8876113891602
2016-04-15,80.25,80.6900024414062,79.9000015258789,80.0800018310547,7186700,74.6545639038086
2016-04-18,80.1999969482422,81.5500030517578,79.8300018310547,81.4499969482422,7761200,75.931755065918
2016-04-19,81.5,81.7300033569336,80.370002746582,80.75,8324700,75.2791442871094
2016-04-20,80.879997253418,81.6399993896484,80.5500030517578,81.1500015258789,8521300,75.6520614624023
2016-04-21,81.5,81.6699981689453,80.6800003051758,80.7900009155273,9536900,75.3164520263672
2016-04-22,78,79.3600006103516,77.2799987792969,79.1100006103516,18216000,73.7502822875977
2016-04-25,78.6900024414062,78.8399963378906,77.8199996948242,78.1399993896484,11184600,72.8460006713867
2016-04-26,78.4499969482422,78.6999969482422,78.1100006103516,78.5299987792969,6071800,73.2095642089844
2016-04-27,78.4100036621094,79,78.1699981689453,78.7600021362305,6319400,73.4239959716797
2016-04-28,78.3499984741211,79.2699966430664,77.5999984741211,77.6800003051758,8322600,72.4171600341797
2016-04-29,77.5199966430664,78.0100021362305,76.8600006103516,77.2399978637695,8092700,72.0069732666016
2016-05-02,77.8099975585938,78.4700012207031,77.1600036621094,78.4599990844727,7636800,73.1443176269531
2016-05-03,77.4300003051758,78.3600006103516,76.9300003051758,77.1900024414062,7666300,71.9603652954102
2016-05-04,76.5599975585938,77.379997253418,76.3499984741211,77.0699996948242,8854000,71.8485107421875
2016-05-05,77.1399993896484,77.6999969482422,77.0100021362305,77.3600006103516,6002300,72.1188430786133
2016-05-06,77.2300033569336,77.8000030517578,76.7799987792969,77.7200012207031,6172600,72.4544219970703
2016-05-09,77.6900024414062,78.3600006103516,77.5800018310547,78.2200012207031,9242300,72.9205856323242
2016-05-10,78.4199981689453,79.3300018310547,78.4100036621094,79.1999969482422,6802600,73.8341827392578
2016-05-11,79.1399993896484,79.3300018310547,77.2900009155273,77.3000030517578,8432500,72.1905212402344
2016-05-12,77.8000030517578,78.1900024414062,77.0699996948242,77.8899993896484,7512800,72.7415008544922
2016-05-13,77.7099990844727,78.2799987792969,76.8300018310547,76.8300018310547,7562700,71.751579284668
2016-05-16,77.0199966430664,78.0599975585938,76.9599990844727,77.8000030517578,8597900,72.6574783325195
2016-05-17,77.5699996948242,77.9199981689453,76.5199966430664,76.7900009155273,7169900,71.7142333984375
2016-05-18,76.7099990844727,77.879997253418,76.4000015258789,77.4300003051758,6288500,72.3119049072266
2016-05-19,76.870002746582,77.25,76.2200012207031,76.879997253418,5552200,71.7982864379883
2016-05-20,77.3399963378906,78.0400009155273,77.1800003051758,77.6699981689453,6302100,72.5360565185547
2016-05-23,77.7600021362305,77.9899978637695,77.1399993896484,77.2099990844727,5934300,72.1064758300781
2016-05-24,77.6600036621094,79.5,77.6600036621094,79.379997253418,7582300,74.1330108642578
2016-05-25,79.5,79.6699981689453,78.9499969482422,79.0599975585938,5846700,73.8341751098633
2016-05-26,79.4000015258789,79.4000015258789,78.870002746582,79,4284000,73.7781372070312
2016-05-27,78.8399963378906,79.6600036621094,78.8399963378906,79.6600036621094,4374600,74.3945236206055
2016-05-31,79.8600006103516,79.870002746582,78.7600021362305,78.9400024414062,8639600,73.7221145629883
2016-06-01,78.6900024414062,79.3199996948242,78.5699996948242,79.2200012207031,4507000,73.9836044311523
2016-06-02,79.2699966430664,79.9499969482422,78.9300003051758,79.9499969482422,5627500,74.6653366088867
2016-06-03,79.5500030517578,80.1999969482422,79.1600036621094,79.9400024414062,7628000,74.6560363769531
2016-06-06,80.2900009155273,80.9000015258789,80.1699981689453,80.5400009155273,7620100,75.2163467407227
2016-06-07,80.6999969482422,81,80.5400009155273,80.5999984741211,5515700,75.2723770141602
2016-06-08,80.5999984741211,81.7099990844727,80.4700012207031,81.6500015258789,8860900,76.2529754638672
2016-06-09,81.2300033569336,81.5400009155273,80.9800033569336,81.2600021362305,6670900,75.8887481689453
2016-06-10,80.75,80.75,79.8399963378906,80.1800003051758,7859900,74.8801345825195
2016-06-13,79,80.1800003051758,78.379997253418,78.4000015258789,10424600,73.2177963256836
2016-06-14,78.120002746582,78.75,77.9599990844727,78.5699996948242,7891700,73.3765716552734
2016-06-15,78.5699996948242,78.8399963378906,78.0500030517578,78.1699981689453,7424000,73.0030212402344
2016-06-16,77.8899993896484,78.5199966430664,77.1399993896484,78.3499984741211,9650800,73.1711273193359
2016-06-17,78.3199996948242,78.3300018310547,76.8300018310547,76.9899978637695,14602200,71.9010009765625
2016-06-20,78.3000030517578,78.379997253418,77.3199996948242,77.3399963378906,9957500,72.2278671264648
2016-06-21,77.8099975585938,78.0100021362305,77.1500015258789,77.3300018310547,9201000,72.2185134887695
2016-06-22,77.5800018310547,77.7600021362305,76.5299987792969,76.5299987792969,9626700,71.4714126586914
2016-06-23,77.7600021362305,78.2399978637695,76.870002746582,78.2300033569336,13566200,73.0590362548828
2016-06-24,74.8000030517578,76.0400009155273,74.4499969482422,75.0500030517578,18375000,70.0892486572266
2016-06-27,74.1800003051758,74.5800018310547,73.25,73.3399963378906,16318400,68.4922637939453
2016-06-28,75.0400009155273,75.5,74.4899978637695,75.1600036621094,14815200,70.1919860839844
2016-06-29,75.9800033569336,76.7600021362305,75.7099990844727,76.7399978637695,12178100,71.6675109863281
2016-06-30,76.9899978637695,77.1399993896484,73.8000030517578,74.1699981689453,24877300,69.2674026489258
2016-07-01,74.5,75.9400024414062,74.0999984741211,74.4800033569336,13821400,69.5569381713867
2016-07-05,74.25,74.9700012207031,73.8300018310547,74.6699981689453,11081000,69.7343368530273
2016-07-06,74.120002746582,74.75,73.8300018310547,74.0599975585938,11263800,69.1646575927734
2016-07-07,74.3199996948242,75.2900009155273,74.2699966430664,74.5100021362305,8806700,69.5849304199219
2016-07-08,75.3000030517578,76.5500030517578,74.7900009155273,76.4199981689453,10975000,71.3686828613281
2016-07-11,76.8099975585938,77.1900024414062,76.3899993896484,76.5199966430664,8185900,71.4620742797852
2016-07-12,76.6800003051758,77.5699996948242,76.5500030517578,77.4800033569336,10245500,72.3586349487305
2016-07-13,77.6800003051758,77.7799987792969,77.1999969482422,77.4599990844727,6559200,72.3399124145508
2016-07-14,78.0599975585938,78.5400009155273,77.6900024414062,78.1399993896484,6607400,72.974983215332
2016-07-15,78.6500015258789,78.75,78.0500030517578,78.3000030517578,8153400,73.1244125366211
2016-07-18,78.3499984741211,78.6999969482422,78.2300033569336,78.3099975585938,4864200,73.1337432861328
2016-07-19,77.75,78.8899993896484,77.629997253418,78.7200012207031,9395500,73.5166397094727
2016-07-20,78.75,79.75,78.75,79.3600006103516,7922100,74.1143417358398
2016-07-21,79.4400024414062,79.7300033569336,78.4000015258789,78.7900009155273,9018000,73.5819931030273
2016-07-22,79.9800033569336,80.0800018310547,78.3300018310547,79.9100036621094,12532400,74.6279983520508
2016-07-25,80.1699981689453,80.1699981689453,78.7300033569336,78.9400024414062,7979900,73.7221145629883
2016-07-26,78.9800033569336,79.0599975585938,77.9400024414062,78.4899978637695,9673200,73.3018417358398
2016-07-27,78.4599990844727,78.7900009155273,77.5299987792969,78.5299987792969,10194400,73.3392028808594
2016-07-28,78.6900024414062,80,78.5500030517578,79.1900024414062,8709700,73.9556045532227
2016-07-29,79.2399978637695,79.3499984741211,78,78.0500030517578,7777700,72.8909454345703
2016-08-01,78.3099975585938,78.5299987792969,77.7300033569336,78.2600021362305,8908800,73.0870513916016
2016-08-02,78.0699996948242,78.4700012207031,77.75,78.2799987792969,7910000,73.1057434082031
2016-08-03,78.2799987792969,78.7099990844727,78.2099990844727,78.7099990844727,7272700,73.5073318481445
2016-08-04,78.8300018310547,79.6500015258789,78.75,79.4800033569336,5954400,74.2264099121094
2016-08-05,79.7300033569336,80.2399978637695,79.6600036621094,80.1399993896484,6662500,74.8427810668945
2016-08-08,80.2300033569336,80.3399963378906,79.8000030517578,79.9499969482422,5119700,74.6653366088867
2016-08-09,79.9599990844727,80.4800033569336,79.9499969482422,80.0599975585938,4455700,74.76806640625
2016-08-10,79.9700012207031,80.2200012207031,79.5100021362305,79.6800003051758,5945500,74.413200378418
2016-08-11,80,80.2799987792969,79.8399963378906,80.120002746582,6577700,74.8241195678711
2016-08-12,79.8000030517578,80.0800018310547,79.6500015258789,80.0199966430664,4420400,74.730712890625
2016-08-15,80.129997253418,81.1500015258789,80.0199966430664,80.9100036621094,6290300,75.5619049072266
2016-08-16,80.4199981689453,80.9100036621094,80.2200012207031,80.8099975585938,6182600,75.4684906005859
2016-08-17,80.7099990844727,80.8600006103516,80.4000015258789,80.8399963378906,4655400,75.6275405883789
2016-08-18,80.0100021362305,80.5899963378906,79.9100036621094,80.2699966430664,7453900,75.0942993164062
2016-08-19,80.0100021362305,80.4700012207031,79.7399978637695,80.4700012207031,8480900,75.2814102172852
2016-08-22,80.3399963378906,81.0800018310547,79.9599990844727,81.0599975585938,7954500,75.8333587646484
2016-08-23,81.370002746582,81.7600021362305,80.8000030517578,80.8000030517578,10007800,75.5901184082031
2016-08-24,80.8000030517578,80.9800033569336,80.1900024414062,80.2900009155273,5028000,75.1130065917969
2016-08-25,80.2900009155273,80.5199966430664,80,80.3199996948242,5773700,75.1410903930664
2016-08-26,80.620002746582,81.1399993896484,80.1699981689453,80.5699996948242,7932200,75.3749618530273
2016-08-29,80.5400009155273,80.9899978637695,80.5400009155273,80.870002746582,4766700,75.6556167602539
2016-08-30,81,81.1900024414062,80.7200012207031,81.1699981689453,4128700,75.936279296875
2016-08-31,80.9499969482422,81.1999969482422,80.7099990844727,80.9000015258789,7386100,75.6836853027344
2016-09-01,81.1399993896484,81.5500030517578,80.9700012207031,81.3000030517578,6240600,76.0578842163086
2016-09-02,81.5699996948242,82.1500015258789,81.5,82,6408900,76.712760925293
2016-09-06,82,82.5299987792969,81.8099975585938,82.5299987792969,8140400,77.2085800170898
2016-09-07,82.4800033569336,83.2600021362305,82.3600006103516,83.2399978637695,9304700,77.8727874755859
2016-09-08,83.0199966430664,83.629997253418,82.5899963378906,82.9700012207031,7961100,77.6202087402344
2016-09-09,82.4000015258789,82.8099975585938,81.3300018310547,81.3300018310547,11563000,76.0859603881836
2016-09-12,81.3399963378906,83.129997253418,81.1800003051758,82.9700012207031,9882700,77.6202087402344
2016-09-13,82.4100036621094,82.4400024414062,81.620002746582,81.8899993896484,8834300,76.6098175048828
2016-09-14,81.4599990844727,82.2200012207031,81.4499969482422,81.4899978637695,10999500,76.2356491088867
2016-09-15,81.4199981689453,82.129997253418,81.1900024414062,82.0100021362305,10580300,76.7221069335938
2016-09-16,81.7399978637695,82.2600021362305,81.4199981689453,82.0699996948242,11702000,76.7782287597656
2016-09-19,82.4300003051758,83.0400009155273,82.2300033569336,82.5100021362305,8361700,77.1898803710938
2016-09-20,82.9700012207031,83.2300033569336,82.3199996948242,82.4800033569336,6473300,77.1618041992188
2016-09-21,82.9199981689453,83.25,82.2699966430664,83.2200012207031,7536200,77.8540725708008
2016-09-22,83.4199981689453,83.7900009155273,83.1999969482422,83.3600006103516,6599400,77.9850540161133
2016-09-23,83.3300018310547,83.4499969482422,82.5199966430664,82.5400009155273,8283700,77.2179412841797
2016-09-26,82.1500015258789,82.2600021362305,81.6900024414062,81.8099975585938,8486800,76.5350036621094
2016-09-27,81.7900009155273,82.379997253418,81.5,82.1600036621094,7969500,76.862419128418
2016-09-28,82.379997253418,83.0100021362305,81.9400024414062,82.9700012207031,7974300,77.6202087402344
2016-09-29,82.7200012207031,83.0599975585938,81.7900009155273,81.9199981689453,5885400,76.6378860473633
2016-09-30,82.1600036621094,83.0400009155273,81.6800003051758,82.6999969482422,9776800,77.3676147460938
2016-10-03,82.4199981689453,83.1100006103516,82.3000030517578,82.8600006103516,8155400,77.5173034667969
2016-10-04,83.2799987792969,83.5299987792969,82.5800018310547,82.7300033569336,5772000,77.3956909179688
2016-10-05,82.9599990844727,83.4499969482422,82.9000015258789,83.3499984741211,6163400,77.975715637207
2016-10-06,83.120002746582,83.4800033569336,82.879997253418,83.3600006103516,7687100,77.9850540161133
2016-10-07,83.4899978637695,83.6999969482422,82.6399993896484,82.879997253418,8238100,77.536018371582
2016-10-10,83.129997253418,83.5400009155273,82.9400024414062,83.120002746582,7371500,77.7605361938477
2016-10-11,82.6800003051758,82.7900009155273,81.5699996948242,82.0400009155273,6227400,76.7501907348633
2016-10-12,81.8399963378906,82.5400009155273,81.8199996948242,82.25,3923600,76.9466171264648
2016-10-13,81.6500015258789,82.129997253418,81.1100006103516,81.870002746582,6810900,76.5911331176758
2016-10-14,82.0400009155273,83.1900024414062,82.0400009155273,82.4499969482422,6698100,77.1337127685547
2016-10-17,82.5800018310547,82.6900024414062,82.0400009155273,82.1500015258789,8473700,76.8530807495117
2016-10-18,81.5,82.370002746582,81.3499984741211,81.5800018310547,11680400,76.3198165893555
2016-10-19,81.6500015258789,82.870002746582,81.6500015258789,82.8099975585938,8440900,77.4705200195312
2016-10-20,83.0500030517578,83.0999984741211,82.1699981689453,82.5,6945200,77.1804962158203
2016-10-21,82.0199966430664,82.5400009155273,81.5800018310547,82.3499984741211,8043200,77.0401763916016
2016-10-24,83.2699966430664,83.5899963378906,82.7099990844727,83.1699981689453,16267000,77.8073120117188
2016-10-25,83.1699981689453,83.1699981689453,81.6999969482422,82.0299987792969,15085900,76.7408065795898
2016-10-26,81.620002746582,82.2600021362305,81.4100036621094,81.75,8748400,76.478874206543
2016-10-27,81.9599990844727,82.2699966430664,81.6100006103516,81.9199981689453,7039200,76.6378860473633
2016-10-28,82.5199966430664,83.3600006103516,82.1100006103516,82.2200012207031,10919600,76.918586730957
2016-10-31,82.4400024414062,82.9000015258789,82.3600006103516,82.5100021362305,10024000,77.1898803710938
2016-11-01,82.6399993896484,82.6900024414062,81.3300018310547,81.620002746582,10881500,76.3572463989258
2016-11-02,80.8899993896484,81.379997253418,80.5199966430664,80.5800018310547,9170900,75.3842926025391
2016-11-03,80.75,81.129997253418,80.5400009155273,80.6500015258789,7563100,75.4497909545898
2016-11-04,80.6500015258789,81.2399978637695,80.3300018310547,80.3600006103516,7588100,75.1785125732422
2016-11-07,81.6399993896484,82.5299987792969,81.4499969482422,82.5100021362305,7277900,77.1898803710938
2016-11-08,82.3899993896484,83.1600036621094,82.1500015258789,82.879997253418,7152000,77.536018371582
2016-11-09,81.8099975585938,83.3000030517578,81.2200012207031,83.2399978637695,12158500,77.8727874755859
2016-11-10,83.3000030517578,83.9599990844727,81.4199981689453,81.870002746582,17171600,76.5911331176758
2016-11-11,81.5899963378906,82.629997253418,81.5199966430664,81.879997253418,7368000,76.6004791259766
2016-11-14,82.0199966430664,82.2200012207031,77.3000030517578,78.379997253418,21773500,73.3261413574219
2016-11-15,78.2300033569336,79.5400009155273,77.8000030517578,78.5699996948242,18523400,73.5039138793945
2016-11-16,78.7900009155273,80.1900024414062,78.7600021362305,80.0800018310547,9997700,75.0741958618164
2016-11-17,80.3199996948242,81.1999969482422,80.1800003051758,81.0699996948242,8081800,76.0023040771484
2016-11-18,81.1500015258789,81.5,80.5299987792969,80.8199996948242,7920800,75.7679748535156
2016-11-21,81.2300033569336,81.7799987792969,80.9000015258789,81.6900024414062,8942100,76.5835571289062
