Index,ESEA.Open,ESEA.High,ESEA.Low,ESEA.Close,ESEA.Volume,ESEA.Adjusted
2015-11-19,25.5166797637939,25.6468677520752,25.1261196136475,25.1261196136475,814,19.2945861816406
2015-11-20,25.1912117004395,25.1912117004395,24.800651550293,24.800651550293,507,19.0446586608887
2015-11-23,24.2148094177246,24.2148094177246,22.847843170166,23.3685913085938,369,17.9449634552002
2015-11-24,22.7827491760254,22.7827491760254,21.2205047607422,21.2205047607422,1997,16.2954273223877
2015-11-25,21.2205047607422,21.2205047607422,19.5931644439697,19.9837265014648,522,15.3456954956055
2015-11-27,19.5931644439697,20.37428855896,19.3978843688965,19.5280723571777,691,14.9957933425903
2015-11-30,19.2676963806152,19.6582584381104,18.6818542480469,18.7469482421875,1091,14.3959579467773
2015-12-01,18.7469482421875,20.0488204956055,18.6818542480469,18.6818542480469,968,14.3459739685059
2015-12-02,18.6818542480469,19.7884464263916,18.6818542480469,18.6818542480469,952,14.3459739685059
2015-12-03,18.6818542480469,19.072416305542,18.3563861846924,18.6167621612549,2304,14.2959899902344
2015-12-04,19.4629783630371,19.4629783630371,18.6167621612549,19.3327903747559,200,14.845832824707
2015-12-07,18.8120422363281,19.072416305542,18.3563861846924,19.0073223114014,230,14.5959062576294
2015-12-08,19.1375102996826,19.2676963806152,18.3563861846924,18.421480178833,446,14.1460285186768
2015-12-09,18.8120422363281,18.8771362304688,18.3563861846924,18.4865741729736,630,14.1960172653198
2015-12-10,18.6818542480469,18.9422283172607,18.2262001037598,18.9422283172607,292,14.5459146499634
2015-12-11,18.2262001037598,18.5516681671143,18.2262001037598,18.2262001037598,584,13.996072769165
2015-12-14,18.2262001037598,18.9422283172607,18.2262001037598,18.2262001037598,430,13.996072769165
2015-12-15,18.2262001037598,18.6818542480469,17.9007320404053,17.9007320404053,691,13.7461404800415
2015-12-16,17.9007320404053,18.3563861846924,17.770544052124,17.9658260345459,830,13.7961301803589
2015-12-17,18.0960121154785,18.0960121154785,17.6403579711914,17.6403579711914,323,13.5461978912354
2015-12-18,18.421480178833,18.421480178833,17.705451965332,18.2912940979004,1951,14.0460586547852
2015-12-21,17.9007320404053,18.2912940979004,17.8356399536133,18.2912940979004,476,14.0460586547852
2015-12-22,17.9658260345459,18.2262001037598,17.5101718902588,17.5101718902588,1705,13.4462261199951
2015-12-23,18.2262001037598,18.2262001037598,17.5101718902588,17.5101718902588,369,13.4462261199951
2015-12-24,17.5101718902588,17.5101718902588,17.5101718902588,17.5101718902588,92,13.4462261199951
2015-12-28,17.5752639770508,17.9007320404053,17.3148899078369,17.3148899078369,2873,13.2962684631348
2015-12-29,17.3148899078369,17.8356399536133,17.1196098327637,17.8356399536133,891,13.69615650177
2015-12-30,17.1196098327637,17.9007320404053,16.9243297576904,16.9243297576904,1306,12.9963550567627
2015-12-31,16.9243297576904,17.1196098327637,16.5988616943359,16.5988616943359,1290,12.7464237213135
2016-01-04,16.9243297576904,16.9243297576904,16.7290477752686,16.7290477752686,215,12.8463954925537
2016-01-05,16.6639537811279,17.3799839019775,16.6639537811279,16.7290477752686,77,12.8463954925537
2016-01-06,16.7290477752686,16.7290477752686,16.5988616943359,16.7290477752686,154,12.8463954925537
2016-01-07,16.4686737060547,16.8592357635498,16.4035797119141,16.4035797119141,369,12.5964641571045
2016-01-08,16.4035797119141,16.4035797119141,15.9479246139526,15.9479246139526,568,12.2465629577637
2016-01-11,15.9479246139526,17.2497978210449,15.9479246139526,17.2497978210449,92,13.246283531189
2016-01-12,17.770544052124,17.770544052124,17.4450778961182,17.4450778961182,46,13.3962430953979
2016-01-13,17.054515838623,17.9007320404053,15.1017093658447,15.1017093658447,937,11.5967454910278
2016-01-14,17.4450778961182,17.4450778961182,14.9715223312378,15.0366153717041,568,11.5467586517334
2016-01-15,15.0366153717041,15.8828315734863,15.0366153717041,15.3620834350586,123,11.7966928482056
2016-01-19,15.3620834350586,15.4271774291992,15.3620834350586,15.4271774291992,92,11.8466768264771
2016-01-20,15.3620834350586,15.3620834350586,14.3205862045288,14.7111473083496,599,11.2968301773071
2016-01-21,14.3856792449951,14.3856792449951,14.3856792449951,14.3856792449951,92,11.0469007492065
2016-01-22,13.9951181411743,14.5158672332764,13.9951181411743,13.9951181411743,200,10.7469835281372
2016-01-25,14.1903991699219,14.1903991699219,13.9951181411743,13.9951181411743,277,10.7469835281372
2016-01-26,14.0602121353149,14.0602121353149,14.0602121353149,14.0602121353149,77,10.7969694137573
2016-01-27,15.1017093658447,15.2318964004517,13.9951181411743,13.9951181411743,169,10.7469835281372
2016-01-28,13.9951181411743,13.9951181411743,13.9951181411743,13.9951181411743,0,10.7469835281372
2016-01-29,14.0602121353149,14.0602121353149,11.1310014724731,12.2375917434692,1936,9.39736270904541
2016-02-01,13.0187139511108,13.0187139511108,12.9536209106445,12.9536209106445,292,9.94720935821533
2016-02-02,13.3441820144653,13.3441820144653,12.8885269165039,12.8885269165039,92,9.89722347259521
2016-02-03,12.8885269165039,12.8885269165039,12.8885269165039,12.8885269165039,0,9.89722347259521
2016-02-04,13.0187139511108,13.0187139511108,13.0187139511108,13.0187139511108,15,9.99719429016113
2016-02-05,13.0187139511108,13.0187139511108,13.0187139511108,13.0187139511108,0,9.99719429016113
2016-02-08,13.0187139511108,13.0187139511108,13.0187139511108,13.0187139511108,0,9.99719429016113
2016-02-09,13.6696500778198,13.6696500778198,13.6696500778198,13.6696500778198,77,10.4970531463623
2016-02-10,12.4979658126831,14.2554922103882,12.4328718185425,14.2554922103882,1168,10.9469289779663
2016-02-11,14.2554922103882,14.2554922103882,14.2554922103882,14.2554922103882,0,10.9469289779663
2016-02-12,12.4979658126831,13.9951181411743,12.4328718185425,13.9951181411743,108,10.7469835281372
2016-02-16,13.9951181411743,13.9951181411743,13.9951181411743,13.9951181411743,0,10.7469835281372
2016-02-17,12.4328718185425,14.2554922103882,12.4328718185425,14.2554922103882,46,10.9469289779663
2016-02-18,14.0602121353149,14.0602121353149,12.9536209106445,13.6045570373535,399,10.4470663070679
2016-02-19,13.6045570373535,13.6045570373535,13.6045570373535,13.6045570373535,0,10.4470663070679
2016-02-22,13.0187139511108,13.0187139511108,13.0187139511108,13.0187139511108,61,9.99719429016113
2016-02-23,12.6932468414307,12.758339881897,12.0423107147217,12.0423107147217,906,9.24740505218506
2016-02-24,12.1724977493286,12.1724977493286,12.0423107147217,12.0423107147217,61,9.24740505218506
2016-02-25,13.0187139511108,13.0187139511108,13.0187139511108,13.0187139511108,154,9.99719429016113
2016-02-26,13.0187139511108,13.0187139511108,13.0187139511108,13.0187139511108,0,9.99719429016113
2016-02-29,12.3026847839355,12.3026847839355,12.2375917434692,12.2375917434692,492,9.39736270904541
2016-03-01,13.3441820144653,13.3441820144653,11.3913745880127,11.3913745880127,138,8.74754619598389
2016-03-02,12.0423107147217,12.758339881897,11.5215616226196,11.7168426513672,9909,8.99747467041016
2016-03-03,11.7168426513672,11.7168426513672,11.7168426513672,11.7168426513672,0,8.99747467041016
2016-03-04,12.9536209106445,12.9536209106445,12.4979658126831,12.4979658126831,277,9.59730815887451
2016-03-07,13.0187139511108,13.9951181411743,12.3026847839355,13.7347440719604,4901,10.5470399856567
2016-03-08,13.7347440719604,14.2554922103882,13.0187139511108,13.0838079452515,522,10.0471811294556
2016-03-09,12.9536209106445,16.2082996368408,12.9536209106445,13.1489019393921,2258,10.09716796875
2016-03-10,14.4507732391357,14.4507732391357,11.5866556167603,13.6696500778198,1029,10.4970531463623
2016-03-11,12.1724977493286,13.9951181411743,12.1724977493286,12.6932468414307,261,9.74726581573486
2016-03-14,14.1903991699219,14.1903991699219,13.6045570373535,13.6696500778198,123,10.4970531463623
2016-03-15,12.2375917434692,12.8234338760376,12.2375917434692,12.8234338760376,77,9.8472375869751
2016-03-16,12.8234338760376,13.1489019393921,12.8234338760376,13.0187139511108,584,9.99719429016113
2016-03-17,13.0187139511108,13.2139949798584,13.0187139511108,13.2139949798584,77,10.1471519470215
2016-03-18,13.1489019393921,13.1489019393921,13.0187139511108,13.0187139511108,169,9.99719429016113
2016-03-21,13.0187139511108,13.0187139511108,13.0187139511108,13.0187139511108,0,9.99719429016113
2016-03-22,11.7168426513672,11.8470296859741,11.7168426513672,11.8470296859741,169,9.09744739532471
2016-03-23,11.7819366455078,12.62815284729,11.7819366455078,12.0423107147217,415,9.24740505218506
2016-03-24,12.0423107147217,12.107403755188,11.9121236801147,11.9121236801147,123,9.14743328094482
2016-03-28,11.5866556167603,11.7819366455078,11.5866556167603,11.7819366455078,138,9.04745960235596
2016-03-29,11.5866556167603,11.7168426513672,11.5866556167603,11.7168426513672,676,8.99747467041016
2016-03-30,11.7168426513672,11.7168426513672,11.5866556167603,11.5866556167603,614,8.89750289916992
2016-03-31,12.107403755188,12.107403755188,12.107403755188,12.107403755188,46,9.29738998413086
2016-04-01,12.107403755188,12.107403755188,12.107403755188,12.107403755188,61,9.29738998413086
2016-04-04,11.5866556167603,11.6517486572266,11.5215616226196,11.6517486572266,77,8.94748783111572
2016-04-05,11.1310014724731,13.6045570373535,9.11310005187988,12.3026847839355,14794,9.44734954833984
2016-04-06,13.279088973999,14.1903991699219,11.1960935592651,11.7819366455078,7543,9.04745960235596
2016-04-07,11.8470296859741,11.8470296859741,11.0659065246582,11.8470296859741,1137,9.09744739532471
2016-04-08,11.0008144378662,13.8649311065674,11.0008144378662,13.8649311065674,2304,10.6470108032227
2016-04-11,14.1903991699219,14.1903991699219,14.1903991699219,14.1903991699219,92,10.8969430923462
2016-04-12,13.7347440719604,13.8649311065674,12.9536209106445,13.8649311065674,876,10.6470108032227
2016-04-13,13.9300241470337,13.9300241470337,13.0187139511108,13.8649311065674,246,10.6470108032227
2016-04-14,13.0838079452515,13.5394630432129,12.5630588531494,12.5630588531494,277,9.647292137146
2016-04-15,13.5394630432129,14.3856792449951,13.0838079452515,14.1253051757812,1936,10.8469562530518
2016-04-18,14.3205862045288,14.3205862045288,12.8234338760376,14.3205862045288,77,10.9969139099121
2016-04-19,14.1253051757812,15.9479246139526,13.1489019393921,15.296989440918,2965,11.7467050552368
2016-04-20,15.9479246139526,16.4686737060547,14.6460542678833,15.296989440918,1920,11.7467050552368
2016-04-21,15.9479246139526,16.4686737060547,14.2554922103882,14.9715223312378,10278,11.4967765808105
2016-04-22,15.9479246139526,15.9479246139526,13.6045570373535,14.9064283370972,399,11.4467878341675
2016-04-25,15.0366153717041,15.0366153717041,13.6045570373535,14.9715223312378,630,11.4967765808105
2016-04-26,14.8413343429565,14.9064283370972,14.7762413024902,14.9064283370972,108,11.4467878341675
2016-04-27,14.8413343429565,16.2733936309814,13.6045570373535,15.166802406311,1244,11.6467323303223
2016-04-28,15.0366153717041,20.1790065765381,14.7111473083496,18.3563861846924,12920,14.0960426330566
2016-04-29,19.072416305542,22.7176570892334,18.8771362304688,20.1139144897461,10539,15.4456653594971
2016-05-02,18.9422283172607,25.3864936828613,16.2733936309814,18.0309181213379,4793,13.8461122512817
2016-05-03,18.4865741729736,22.0016269683838,18.4865741729736,19.2026042938232,492,14.7458639144897
2016-05-04,18.8120422363281,21.0252246856689,15.4922704696655,16.9243297576904,1367,12.9963550567627
2016-05-05,17.1847038269043,19.5931644439697,16.4035797119141,18.421480178833,799,14.1460285186768
2016-05-06,18.1611061096191,19.9837265014648,17.1196098327637,18.2262001037598,799,13.996072769165
2016-05-09,16.9243297576904,17.6403579711914,16.7290477752686,16.7290477752686,307,12.8463954925537
2016-05-10,16.7290477752686,16.8592357635498,15.8828315734863,15.9479246139526,1183,12.2465629577637
2016-05-11,15.9479246139526,15.9479246139526,15.9479246139526,15.9479246139526,0,12.2465629577637
2016-05-12,15.2318964004517,16.1432056427002,13.409276008606,14.3205862045288,1137,10.9969139099121
2016-05-13,13.7347440719604,14.0602121353149,12.9536209106445,13.6696500778198,261,10.4970531463623
2016-05-16,12.758339881897,13.5394630432129,12.3677787780762,13.0187139511108,338,9.99719429016113
2016-05-17,13.409276008606,13.6696500778198,13.409276008606,13.6696500778198,154,10.4970531463623
2016-05-18,14.1903991699219,14.8413343429565,13.0187139511108,13.0187139511108,230,9.99719429016113
2016-05-19,13.0187139511108,16.2082996368408,13.0187139511108,15.166802406311,1552,11.6467323303223
2016-05-20,16.2733936309814,16.5988616943359,13.7347440719604,15.6224565505981,1260,11.9966335296631
2016-05-23,14.1903991699219,16.2733936309814,13.1489019393921,14.8413343429565,1890,11.3968019485474
2016-05-24,15.1017093658447,15.1017093658447,13.0187139511108,13.2139949798584,2857,10.1471519470215
2016-05-25,13.2139949798584,14.0602121353149,12.3677787780762,13.279088973999,522,10.1971387863159
2016-05-26,13.0187139511108,13.9951181411743,12.3677787780762,12.6932468414307,1536,9.74726581573486
2016-05-27,13.3441820144653,13.7998371124268,12.3677787780762,12.5630588531494,568,9.647292137146
2016-05-31,14.1253051757812,14.1253051757812,12.3677787780762,13.409276008606,553,10.2971096038818
2016-06-01,12.8885269165039,12.8885269165039,12.3677787780762,12.3677787780762,922,9.49733543395996
2016-06-02,12.3677787780762,12.3677787780762,12.3677787780762,12.3677787780762,61,9.49733543395996
2016-06-03,12.9536209106445,12.9536209106445,12.62815284729,12.62815284729,92,9.69727897644043
2016-06-06,12.3677787780762,13.0187139511108,12.3677787780762,13.0187139511108,154,9.99719429016113
2016-06-07,12.5630588531494,13.3441820144653,12.3677787780762,13.3441820144653,1813,10.2471237182617
2016-06-08,12.758339881897,15.296989440918,12.758339881897,13.9300241470337,3119,10.6969985961914
2016-06-09,12.8234338760376,14.3205862045288,12.8234338760376,13.2139949798584,845,10.1471519470215
2016-06-10,13.0187139511108,14.7762413024902,13.0187139511108,13.6045570373535,461,10.4470663070679
2016-06-13,13.6045570373535,13.6045570373535,13.6045570373535,13.6045570373535,0,10.4470663070679
2016-06-14,14.3205862045288,14.3205862045288,13.409276008606,13.409276008606,46,10.2971096038818
2016-06-15,13.0187139511108,13.0187139511108,12.8885269165039,12.8885269165039,31,9.89722347259521
2016-06-16,14.3205862045288,14.3205862045288,12.8885269165039,13.0187139511108,230,9.99719429016113
2016-06-17,13.4743690490723,13.4743690490723,12.8234338760376,12.8234338760376,522,9.8472375869751
2016-06-20,13.9300241470337,13.9300241470337,13.7347440719604,13.7347440719604,77,10.5470399856567
2016-06-21,13.0187139511108,13.0187139511108,13.0187139511108,13.0187139511108,307,9.99719429016113
2016-06-22,12.8885269165039,12.8885269165039,12.8885269165039,12.8885269165039,108,9.89722347259521
2016-06-23,12.8885269165039,13.3441820144653,12.8885269165039,13.3441820144653,123,10.2471237182617
2016-06-24,12.5630588531494,13.3441820144653,12.4328718185425,12.758339881897,1859,9.79725074768066
2016-06-27,12.4328718185425,12.8234338760376,11.7168426513672,11.7168426513672,645,8.99747467041016
2016-06-28,11.7168426513672,11.7168426513672,11.7168426513672,11.7168426513672,0,8.99747467041016
2016-06-29,12.1724977493286,12.4979658126831,11.4564685821533,11.9772167205811,876,9.19741821289062
2016-06-30,12.1724977493286,12.1724977493286,12.1724977493286,12.1724977493286,31,9.34737586975098
2016-07-01,12.1724977493286,13.279088973999,12.1724977493286,13.279088973999,876,10.1971387863159
2016-07-05,13.0838079452515,14.7111473083496,12.4979658126831,13.6696500778198,507,10.4970531463623
2016-07-06,13.7347440719604,13.7347440719604,12.0423107147217,13.0187139511108,77,9.99719429016113
2016-07-07,12.107403755188,12.107403755188,12.107403755188,12.107403755188,46,9.29738998413086
2016-07-08,12.6932468414307,12.6932468414307,11.9772167205811,12.0423107147217,737,9.24740505218506
2016-07-11,12.0423107147217,12.2375917434692,11.1310014724731,12.0423107147217,753,9.24740505218506
2016-07-12,11.4564685821533,12.3677787780762,11.4564685821533,11.6517486572266,169,8.94748783111572
2016-07-13,12.2375917434692,12.2375917434692,11.7168426513672,12.107403755188,1383,9.29738998413086
2016-07-14,12.4328718185425,13.0187139511108,12.3026847839355,12.8234338760376,215,9.8472375869751
2016-07-15,11.7168426513672,12.3026847839355,11.7168426513672,12.107403755188,261,9.29738998413086
2016-07-18,12.1724977493286,12.3677787780762,12.1724977493286,12.3677787780762,92,9.49733543395996
2016-07-19,12.3677787780762,12.3677787780762,11.4564685821533,12.3677787780762,1168,9.49733543395996
2016-07-20,12.3677787780762,13.8649311065674,12.3677787780762,13.5394630432129,12290,10.3970813751221
2016-07-21,13.5394630432129,17.5752639770508,13.5394630432129,14.9715223312378,26086,11.4967765808105
2016-07-22,15.1017093658447,15.1017093658447,13.5394630432129,14.4507732391357,3180,11.0968856811523
2016-07-25,14.4507732391357,14.4507732391357,13.0838079452515,13.6045570373535,1229,10.4470663070679
2016-07-26,13.9951181411743,14.1253051757812,13.0187139511108,13.409276008606,2612,10.2971096038818
2016-07-27,13.0187139511108,13.1489019393921,11.5215616226196,12.6932468414307,2719,9.74726581573486
2016-07-28,12.4328718185425,12.4979658126831,11.9772167205811,12.0423107147217,277,9.24740505218506
2016-07-29,12.0423107147217,15.9479246139526,11.9772167205811,15.7526435852051,20632,12.0966053009033
2016-08-01,15.6224565505981,18.8771362304688,13.6696500778198,16.0130195617676,124774,12.2965517044067
2016-08-02,20.8299427032471,24.4100894927979,17.3799839019775,18.2262001037598,273698,13.996072769165
2016-08-03,17.4450778961182,17.5101718902588,14.5158672332764,15.4271774291992,39958,11.8466768264771
2016-08-04,15.1017093658447,15.1017093658447,13.409276008606,15.1017093658447,18051,11.5967454910278
2016-08-05,14.9064283370972,17.9658260345459,13.7347440719604,16.0781116485596,58439,12.3465356826782
2016-08-08,15.9479246139526,17.1196098327637,15.1017093658447,15.6224565505981,8296,11.9966335296631
2016-08-09,14.9064283370972,16.2733936309814,14.7111473083496,15.8177375793457,5684,12.1465911865234
2016-08-10,15.7526435852051,15.7526435852051,14.3205862045288,14.3856792449951,7266,11.0469007492065
2016-08-11,14.3856792449951,14.9715223312378,11.7168426513672,12.3026847839355,21262,9.44734954833984
2016-08-12,12.1724977493286,12.3677787780762,11.7819366455078,12.3677787780762,2950,9.49733543395996
2016-08-15,12.1724977493286,12.1724977493286,10.2847843170166,11.0659065246582,7451,8.49761390686035
2016-08-16,11.2611875534058,11.3913745880127,10.8706274032593,10.9357204437256,5546,8.39764404296875
2016-08-17,11.1310014724731,11.4564685821533,9.17819404602051,10.9357204437256,15147,8.39764404296875
2016-08-18,11.4564685821533,11.5215616226196,10.4149723052979,11.4564685821533,6037,8.797532081604
2016-08-19,11.7168426513672,12.6932468414307,9.8942232131958,10.8706274032593,36133,8.34765815734863
2016-08-22,10.740439414978,11.3262815475464,10.1545972824097,10.4149723052979,5423,7.99775648117065
2016-08-23,11.1310014724731,11.1310014724731,10.2847843170166,10.3498783111572,2842,7.9477710723877
2016-08-24,10.8055334091187,11.1310014724731,10.0895042419434,10.740439414978,5039,8.24768352508545
2016-08-25,10.8055334091187,11.8470296859741,10.4149723052979,11.2611875534058,14226,8.64757347106934
2016-08-26,11.7168426513672,13.8649311065674,11.1960935592651,11.6517486572266,24211,8.94748783111572
2016-08-29,11.7819366455078,12.2375917434692,10.8055334091187,11.2611875534058,7297,8.64757347106934
2016-08-30,11.3913745880127,11.8470296859741,10.8706274032593,11.0659065246582,2504,8.49761390686035
2016-08-31,11.5866556167603,11.9121236801147,10.8055334091187,10.9357204437256,3564,8.39764404296875
2016-09-01,11.7168426513672,13.6696500778198,11.0008144378662,11.5215616226196,31708,8.84751605987549
2016-09-02,11.8470296859741,12.1724977493286,11.0659065246582,11.9772167205811,5008,9.19741821289062
2016-09-06,11.7819366455078,12.2375917434692,11.3913745880127,11.5866556167603,1014,8.89750289916992
2016-09-07,11.6517486572266,12.4328718185425,11.5215616226196,12.0423107147217,5208,9.24740505218506
2016-09-08,11.9772167205811,15.9479246139526,11.6517486572266,15.9479246139526,60236,12.2465629577637
2016-09-09,15.9479246139526,15.9479246139526,12.758339881897,13.9951181411743,31094,10.7469835281372
2016-09-12,13.7347440719604,14.7111473083496,13.6696500778198,14.0602121353149,5116,10.7969694137573
2016-09-13,14.4507732391357,15.4271774291992,13.9951181411743,13.9951181411743,6544,10.7469835281372
2016-09-14,14.8413343429565,15.5573644638062,13.6045570373535,14.2554922103882,19265,10.9469289779663
2016-09-15,14.5809602737427,14.6460542678833,13.3441820144653,13.6045570373535,2934,10.4470663070679
2016-09-16,13.7347440719604,15.1017093658447,13.4743690490723,14.1253051757812,20832,10.8469562530518
2016-09-19,13.9300241470337,14.9715223312378,13.9300241470337,13.9300241470337,15316,10.6969985961914
2016-09-20,13.9300241470337,14.3205862045288,13.0187139511108,13.0187139511108,15547,9.99719429016113
2016-09-21,13.0187139511108,13.9300241470337,12.1724977493286,13.409276008606,1567,10.2971096038818
2016-09-22,13.7998371124268,14.1253051757812,13.2139949798584,13.279088973999,4317,10.1971387863159
2016-09-23,13.0838079452515,13.9300241470337,13.0838079452515,13.409276008606,753,10.2971096038818
2016-09-26,13.3441820144653,13.7998371124268,12.4328718185425,13.0838079452515,2350,10.0471811294556
2016-09-27,13.0187139511108,13.0838079452515,11.8470296859741,12.758339881897,4993,9.79725074768066
2016-09-28,12.107403755188,12.6932468414307,12.107403755188,12.62815284729,2135,9.69727897644043
2016-09-29,12.6932468414307,13.4743690490723,12.3677787780762,12.6932468414307,1229,9.74726581573486
2016-09-30,12.758339881897,13.4743690490723,12.0423107147217,13.0838079452515,3564,10.0471811294556
2016-10-03,13.7998371124268,14.3856792449951,12.6932468414307,13.6696500778198,11414,10.4970531463623
2016-10-04,13.9951181411743,13.9951181411743,12.758339881897,13.409276008606,3948,10.2971096038818
2016-10-05,13.409276008606,13.7347440719604,12.1724977493286,12.2375917434692,1659,9.39736270904541
2016-10-06,12.3677787780762,14.5158672332764,12.107403755188,13.3441820144653,18942,10.2471237182617
2016-10-07,12.6932468414307,14.1253051757812,12.6932468414307,12.8885269165039,1429,9.89722347259521
2016-10-10,13.279088973999,13.279088973999,12.8234338760376,12.8234338760376,369,9.8472375869751
2016-10-11,12.6932468414307,12.8234338760376,11.7168426513672,11.9772167205811,2258,9.19741821289062
2016-10-12,11.9772167205811,13.0838079452515,11.7819366455078,11.9121236801147,6283,9.14743328094482
2016-10-13,11.7168426513672,12.5630588531494,11.7168426513672,12.1724977493286,1767,9.34737586975098
2016-10-14,12.1724977493286,12.8234338760376,12.0423107147217,12.758339881897,20678,9.79725074768066
2016-10-17,12.5630588531494,13.8649311065674,12.5630588531494,12.8885269165039,5223,9.89722347259521
2016-10-18,13.0838079452515,13.279088973999,12.62815284729,12.8885269165039,1198,9.89722347259521
2016-10-19,12.8234338760376,12.9536209106445,12.3026847839355,12.4979658126831,13934,9.59730815887451
2016-10-20,12.2375917434692,12.8234338760376,12.107403755188,12.2375917434692,2120,9.39736270904541
2016-10-21,12.3677787780762,12.6932468414307,11.2611875534058,11.5215616226196,7589,8.84751605987549
2016-10-24,11.9121236801147,12.1724977493286,11.2611875534058,11.5866556167603,2473,8.89750289916992
2016-10-25,11.6517486572266,11.8470296859741,10.9357204437256,11.0008144378662,2320,8.44762897491455
2016-10-26,10.9357204437256,11.1960935592651,10.1545972824097,10.9357204437256,2074,8.39764404296875
2016-10-27,11.1960935592651,11.1960935592651,9.56875514984131,9.56875514984131,3426,7.34793853759766
2016-10-28,11.0659065246582,11.0659065246582,8.65744495391846,9.30838108062744,1721,7.14799499511719
2016-10-31,9.8942232131958,9.8942232131958,8.98291301727295,9.11310005187988,906,6.99803638458252
2016-11-01,9.11310005187988,9.17819404602051,8.65744495391846,8.85272598266602,1628,6.79809236526489
2016-11-02,8.85272598266602,8.85272598266602,8.65744495391846,8.72253894805908,1536,6.69812154769897
2016-11-03,8.65744495391846,8.65744495391846,7.42066717147827,7.87632179260254,14180,6.04830265045166
2016-11-04,7.87632179260254,8.13669681549072,7.61594820022583,7.87632179260254,1521,6.04830265045166
2016-11-07,8.33197689056396,8.33197689056396,8.13669681549072,8.13669681549072,753,6.24824714660645
2016-11-08,7.94141578674316,8.0716028213501,7.68104076385498,7.74613523483276,6637,5.94833183288574
2016-11-09,7.55085420608521,7.94141578674316,7.42066717147827,7.87632179260254,4194,6.04830265045166
2016-11-10,6.76973104476929,10.4149723052979,6.76973104476929,9.17819404602051,17452,7.04802179336548
2016-11-11,9.11310005187988,11.0659065246582,8.00650882720947,9.17819404602051,31217,7.04802179336548
2016-11-14,9.24328708648682,14.9064283370972,8.78763198852539,14.2554922103882,90823,10.9469289779663
2016-11-15,17.8356399536133,37.8844604492188,17.705451965332,28.3807964324951,2418165,21.7938842773438
2016-11-16,38.7306747436523,52.5305137634277,30.3986988067627,31.5703811645508,2250360,24.2431926727295
2016-11-17,40.0976409912109,42.3108215332031,16.6639537811279,17.9007320404053,1123306,13.7461404800415
2016-11-18,20.1790065765381,22.0016269683838,14.5158672332764,16.3384876251221,460583,12.546480178833
2016-11-21,16.9894218444824,17.5752639770508,14.0602121353149,14.7111473083496,125558,11.2968301773071
2016-11-22,14.3856792449951,14.5809602737427,12.3677787780762,12.5630588531494,124175,9.647292137146
2016-11-23,17.1847038269043,24.8657455444336,16.0130195617676,18.5516681671143,1909236,14.246000289917
