Index,VOO.Open,VOO.High,VOO.Low,VOO.Close,VOO.Volume,VOO.Adjusted
2017-07-25,227.509994506836,227.589996337891,227.020004272461,227.229995727539,1349500,199.415100097656
2017-07-26,227.570007324219,227.589996337891,226.979995727539,227.300003051758,1574100,199.476547241211
2017-07-27,227.75,227.779998779297,225.649993896484,227.029998779297,1834500,199.239639282227
2017-07-28,226.539993286133,226.919998168945,226.089996337891,226.770004272461,2364100,199.011474609375
2017-07-31,227.229995727539,227.300003051758,226.440002441406,226.639999389648,3020000,198.897338867188
2017-08-01,227.300003051758,227.320007324219,226.679992675781,227.149993896484,1674500,199.34489440918
2017-08-02,227.309997558594,227.419998168945,226.289993286133,227.279998779297,1889300,199.459030151367
2017-08-03,227.179992675781,227.179992675781,226.550003051758,226.880004882812,1266400,199.107986450195
2017-08-04,227.360000610352,227.589996337891,226.839996337891,227.259994506836,1039800,199.441436767578
2017-08-07,227.330001831055,227.660003662109,227.199996948242,227.630004882812,848500,199.766174316406
2017-08-08,227.339996337891,228.619995117188,226.729995727539,227.179992675781,1064700,199.371246337891
2017-08-09,226.350006103516,227.149993896484,226,227.050003051758,1536600,199.257186889648
2017-08-10,226.240005493164,226.350006103516,223.850006103516,223.929992675781,3043300,196.519104003906
2017-08-11,224.130004882812,224.820007324219,223.869995117188,224.229995727539,1584300,196.78239440918
2017-08-14,225.559997558594,226.669998168945,225.559997558594,226.429992675781,2201900,198.713073730469
2017-08-15,226.839996337891,226.869995117188,226.100006103516,226.449996948242,1309700,198.730621337891
2017-08-16,226.949996948242,227.389999389648,226.369995117188,226.809997558594,1531400,199.04655456543
2017-08-17,226.190002441406,226.5,223.279998779297,223.279998779297,3396200,195.948638916016
2017-08-18,223.089996337891,224.270004272461,222.449996948242,222.869995117188,2691100,195.588806152344
2017-08-21,222.850006103516,223.360000610352,222.119995117188,223.139999389648,1281300,195.825836181641
2017-08-22,223.720001220703,225.600006103516,223.690002441406,225.399993896484,1455700,197.809127807617
2017-08-23,224.460006713867,225.059997558594,224.259994506836,224.630004882812,1462900,197.133407592773
2017-08-24,225.039993286133,225.169998168945,223.880004882812,224.110000610352,1345100,196.677017211914
2017-08-25,224.949996948242,225.580001831055,224.470001220703,224.600006103516,1220800,197.107070922852
2017-08-28,225.160003662109,225.210006713867,224.190002441406,224.679992675781,801000,197.17724609375
2017-08-29,223.25,225.160003662109,223.149993896484,224.850006103516,1397400,197.326461791992
2017-08-30,224.860000610352,226.240005493164,224.690002441406,225.970001220703,1377800,198.309371948242
2017-08-31,226.630004882812,227.580001831055,226.550003051758,227.300003051758,2202700,199.476547241211
2017-09-01,227.759994506836,228.110000610352,227.509994506836,227.690002441406,1393700,199.818817138672
2017-09-05,227.100006103516,227.350006103516,224.979995727539,226.009994506836,2222300,198.344467163086
2017-09-06,226.759994506836,227.139999389648,226.190002441406,226.800003051758,1523300,199.037750244141
2017-09-07,227.130004882812,227.130004882812,226.339996337891,226.75,1620300,198.993911743164
2017-09-08,226.449996948242,226.979995727539,226.25,226.399993896484,1896900,198.686767578125
2017-09-11,227.850006103516,229.009994506836,227.839996337891,228.869995117188,2007200,200.854400634766
2017-09-12,229.320007324219,229.720001220703,229.130004882812,229.710006713867,1535000,201.591567993164
2017-09-13,229.369995117188,229.850006103516,229.279998779297,229.850006103516,1155800,201.714447021484
2017-09-14,229.470001220703,229.940002441406,229.309997558594,229.770004272461,1857300,201.64421081543
2017-09-15,229.619995117188,230.130004882812,229.490005493164,230.089996337891,1419700,201.925048828125
2017-09-18,230.460006713867,230.899993896484,230.119995117188,230.490005493164,1325200,202.276092529297
2017-09-19,230.789993286133,230.850006103516,230.440002441406,230.770004272461,1302400,202.521850585938
2017-09-20,229.679992675781,229.779998779297,228.630004882812,229.720001220703,1850500,202.632965087891
2017-09-21,229.539993286133,229.580001831055,228.869995117188,229.070007324219,1899900,202.059585571289
2017-09-22,228.75,229.259994506836,228.720001220703,229.039993286133,1599200,202.033142089844
2017-09-25,228.820007324219,229.199996948242,227.860000610352,228.699996948242,1523300,201.733215332031
2017-09-26,229.089996337891,229.320007324219,228.529998779297,228.779998779297,2335000,201.803802490234
2017-09-27,229.529998779297,230.059997558594,228.600006103516,229.669998168945,2103600,202.588821411133
2017-09-28,229.360000610352,230.009994506836,229.289993286133,229.940002441406,1084700,202.827056884766
2017-09-29,229.910003662109,230.830001831055,229.740005493164,230.759994506836,1726200,203.550277709961
2017-10-02,231,231.729995727539,230.910003662109,231.729995727539,1960600,204.405944824219
2017-10-03,231.899993896484,232.25,231.669998168945,232.199996948242,1316400,204.820526123047
2017-10-04,232.119995117188,232.779998779297,231.979995727539,232.520004272461,1006700,205.102767944336
2017-10-05,232.860000610352,233.929992675781,232.759994506836,233.899993896484,1471800,206.320053100586
2017-10-06,233.460006713867,233.699996948242,233.179992675781,233.679992675781,1101500,206.1259765625
2017-10-09,233.919998168945,233.929992675781,232.979995727539,233.270004272461,768300,205.764389038086
2017-10-10,233.839996337891,234.25,233.289993286133,233.860000610352,1027600,206.284805297852
2017-10-11,233.740005493164,234.240005493164,233.600006103516,234.240005493164,1036400,206.61994934082
2017-10-12,233.869995117188,234.270004272461,233.639999389648,233.880004882812,1079400,206.302429199219
2017-10-13,234.369995117188,234.470001220703,234.020004272461,234.139999389648,1067900,206.531768798828
2017-10-16,234.410003662109,234.690002441406,234.039993286133,234.509994506836,1767300,206.858154296875
2017-10-17,234.470001220703,234.690002441406,234.220001220703,234.660003662109,1332100,206.990478515625
2017-10-18,235.059997558594,235.089996337891,234.679992675781,234.869995117188,1527800,207.175659179688
2017-10-19,234.029998779297,234.990005493164,233.619995117188,234.990005493164,1653600,207.281555175781
2017-10-20,235.800003051758,236.190002441406,235.529998779297,236.160003662109,1296300,208.313583374023
2017-10-23,236.490005493164,236.490005493164,235.149993896484,235.300003051758,1101000,207.555038452148
2017-10-24,235.679992675781,235.889999389648,235.270004272461,235.630004882812,1818400,207.846084594727
2017-10-25,235.300003051758,235.410003662109,233.289993286133,234.5,1943400,206.849319458008
2017-10-26,235.100006103516,235.410003662109,234.669998168945,234.720001220703,3298200,207.043411254883
2017-10-27,235.630004882812,236.880004882812,235.300003051758,236.720001220703,2825000,208.807540893555
2017-10-30,235.630004882812,236.619995117188,235.529998779297,235.860000610352,1292500,208.048934936523
2017-10-31,236.259994506836,236.470001220703,235.899993896484,236.130004882812,1357600,208.287124633789
2017-11-01,237.029998779297,237.389999389648,236.130004882812,236.539993286133,2078300,208.648818969727
2017-11-02,236.449996948242,236.770004272461,235.320007324219,236.639999389648,1908100,208.737014770508
2017-11-03,236.830001831055,237.440002441406,236.339996337891,237.429992675781,1934200,209.433807373047
2017-11-06,237.240005493164,237.889999389648,237.210006713867,237.789993286133,1688600,209.751403808594
2017-11-07,237.889999389648,238.220001220703,237.110000610352,237.690002441406,1502700,209.663162231445
2017-11-08,237.410003662109,238.119995117188,237.149993896484,238.039993286133,4711000,209.971939086914
2017-11-09,236.729995727539,237.339996337891,235.479995727539,237.179992675781,1644100,209.213287353516
2017-11-10,236.720001220703,237.179992675781,236.399993896484,237.039993286133,1019000,209.089797973633
2017-11-13,236.330001831055,237.520004272461,236.309997558594,237.320007324219,9e+05,209.336822509766
2017-11-14,236.440002441406,236.850006103516,235.639999389648,236.740005493164,2763300,208.825180053711
2017-11-15,235.740005493164,236.240005493164,234.820007324219,235.529998779297,2436200,207.757873535156
2017-11-16,236.520004272461,237.929992675781,236.5,237.539993286133,1072300,209.530883789062
2017-11-17,237.169998168945,237.389999389648,236.789993286133,236.899993896484,1370500,208.966323852539
2017-11-20,237.119995117188,237.470001220703,236.860000610352,237.210006713867,1420400,209.239791870117
2017-11-21,238.059997558594,239,238,238.789993286133,1151500,210.633453369141
2017-11-22,238.860000610352,238.949996948242,238.440002441406,238.619995117188,2143500,210.483520507812
2017-11-24,239.119995117188,239.279998779297,238.990005493164,239.119995117188,1219300,210.924591064453
2017-11-27,239.190002441406,239.529998779297,238.830001831055,239.050003051758,2654000,210.86279296875
2017-11-28,239.589996337891,241.479995727539,239.440002441406,241.419998168945,1800500,212.953338623047
2017-11-29,241.600006103516,242.179992675781,240.839996337891,241.330001831055,2442100,212.873962402344
2017-11-30,242.300003051758,244.399993896484,242.229995727539,243.350006103516,5451700,214.655807495117
2017-12-01,243.25,243.710006713867,239.520004272461,242.899993896484,3775600,214.258865356445
2017-12-04,244.699996948242,245.070007324219,242.589996337891,242.639999389648,2162000,214.029479980469
2017-12-05,242.910003662109,243.580001831055,241.630004882812,241.779998779297,1886300,213.270889282227
2017-12-06,241.729995727539,242.259994506836,241.330001831055,241.770004272461,1204800,213.262084960938
2017-12-07,241.690002441406,242.910003662109,241.550003051758,242.570007324219,2670000,213.9677734375
2017-12-08,243.449996948242,243.919998168945,243.199996948242,243.889999389648,1685700,215.132080078125
2017-12-11,244.020004272461,244.710006713867,243.899993896484,244.679992675781,2513300,215.828918457031
2017-12-12,244.940002441406,245.580001831055,244.690002441406,245.100006103516,1855000,216.199478149414
2017-12-13,245.360000610352,245.800003051758,244.970001220703,245.039993286133,1808300,216.146545410156
2017-12-14,245.399993896484,245.479995727539,244,244.070007324219,1932900,215.290908813477
2017-12-15,245.149993896484,246.550003051758,245.070007324219,246.119995117188,3170800,217.099136352539
2017-12-18,247.520004272461,248.009994506836,247.449996948242,247.649993896484,2089600,218.448760986328
2017-12-19,247.919998168945,247.949996948242,246.630004882812,246.75,3170300,217.654907226562
2017-12-20,247.720001220703,247.770004272461,246.270004272461,246.559997558594,2570000,217.487319946289
2017-12-21,247.220001220703,247.809997558594,246.820007324219,247.059997558594,2262400,217.928329467773
2017-12-22,247.089996337891,247.130004882812,246.440002441406,247.009994506836,1888500,217.884201049805
2017-12-26,245.660003662109,245.710006713867,245.259994506836,245.539993286133,1492300,217.630767822266
2017-12-27,245.710006713867,246.020004272461,245.380004882812,245.679992675781,1379100,217.754837036133
2017-12-28,246.130004882812,246.210006713867,245.770004272461,246.139999389648,2346700,218.162567138672
2017-12-29,246.759994506836,246.770004272461,245.029998779297,245.289993286133,2326700,217.409164428711
2018-01-02,246.149993896484,247.089996337891,245.740005493164,247.089996337891,2784300,219.004608154297
2018-01-03,247.240005493164,248.699996948242,247.179992675781,248.559997558594,2917700,220.307464599609
2018-01-04,249.270004272461,250.119995117188,249.169998168945,249.649993896484,2918000,221.273590087891
2018-01-05,250.460006713867,251.399993896484,249.949996948242,251.25,2190200,222.69172668457
2018-01-08,251.160003662109,251.880004882812,250.869995117188,251.770004272461,2476200,223.152648925781
2018-01-09,252.179992675781,252.940002441406,251.910003662109,252.300003051758,2129800,223.622406005859
2018-01-10,251.509994506836,252.169998168945,250.820007324219,251.869995117188,1953600,223.241241455078
2018-01-11,252.470001220703,253.729995727539,252.330001831055,253.729995727539,2280300,224.889831542969
2018-01-12,254.029998779297,255.559997558594,253.899993896484,255.410003662109,2054900,226.378890991211
2018-01-16,256.790008544922,257.399993896484,253.800003051758,254.479995727539,3719600,225.554550170898
2018-01-17,255.5,257.350006103516,254.740005493164,256.940002441406,1867700,227.734954833984
2018-01-18,256.839996337891,257.269989013672,256.019989013672,256.589996337891,3154200,227.424758911133
2018-01-19,257.149993896484,257.690002441406,256.529998779297,257.679992675781,2541200,228.390838623047
2018-01-22,257.450012207031,259.779998779297,257.450012207031,259.75,1607800,230.225601196289
2018-01-23,259.839996337891,260.630004882812,259.510009765625,260.339996337891,2161100,230.748489379883
2018-01-24,261.029998779297,261.630004882812,259.019989013672,260.209991455078,2935500,230.633224487305
2018-01-25,261.170013427734,261.220001220703,259.529998779297,260.329986572266,3585600,230.73957824707
2018-01-26,261.329986572266,263.369995117188,260.970001220703,263.359985351562,2857300,233.425170898438
2018-01-29,262.829986572266,263.25,261.480010986328,261.540008544922,5145000,231.812133789062
2018-01-30,259.670013427734,260.350006103516,258.459991455078,258.75,6678900,229.339279174805
2018-01-31,259.829986572266,260.380004882812,257.950012207031,258.989990234375,5585800,229.55192565918
2018-02-01,258.290008544922,260.119995117188,257.950012207031,258.730010986328,3125700,229.321502685547
2018-02-02,257.369995117188,257.5,253.089996337891,253.190002441406,5532200,224.411209106445
2018-02-05,251.259994506836,253.470001220703,241.919998168945,242.789993286133,8559200,215.193328857422
2018-02-06,238.800003051758,247.809997558594,237.669998168945,247.279998779297,11701700,219.172943115234
2018-02-07,246.710006713867,250.279998779297,245.919998168945,245.929992675781,6240200,217.976364135742
2018-02-08,246.25,246.429992675781,236.699996948242,236.789993286133,6985700,209.875259399414
2018-02-09,239.600006103516,242.199996948242,232.419998168945,240.440002441406,9713100,213.110382080078
2018-02-12,242.5,245.320007324219,240.660003662109,243.740005493164,4236200,216.035339355469
2018-02-13,242.630004882812,245,241.970001220703,244.559997558594,3077700,216.762115478516
2018-02-14,243,248.119995117188,242.839996337891,247.759994506836,3650800,219.598419189453
2018-02-15,249.600006103516,250.970001220703,246.979995727539,250.970001220703,2923800,222.443542480469
2018-02-16,250.270004272461,253,250.169998168945,250.940002441406,3007500,222.416946411133
2018-02-20,250,251.509994506836,248.600006103516,249.419998168945,3454400,221.069717407227
2018-02-21,249.860000610352,252.440002441406,248.110000610352,248.110000610352,2798000,219.908630371094
2018-02-22,249.169998168945,250.899993896484,247.809997558594,248.410003662109,3177700,220.174514770508
2018-02-23,249.820007324219,252.490005493164,249.300003051758,252.490005493164,2923100,223.790725708008
2018-02-26,253.559997558594,255.5,252.990005493164,255.399993896484,1892000,226.369995117188
2018-02-27,255.630004882812,256.339996337891,252.139999389648,252.139999389648,2947100,223.480529785156
2018-02-28,253.369995117188,253.820007324219,249.339996337891,249.339996337891,2716600,220.998779296875
2018-03-01,249.529998779297,251.029998779297,244.449996948242,246.050003051758,5182300,218.082748413086
2018-03-02,244.240005493164,247.860000610352,243.330001831055,247.360000610352,3276500,219.243881225586
2018-03-05,246.020004272461,250.789993286133,245.949996948242,250.199996948242,3024600,221.761016845703
2018-03-06,251.220001220703,251.25,249.229995727539,250.830001831055,1932000,222.319442749023
2018-03-07,248.539993286133,251.070007324219,248.360000610352,250.720001220703,2730200,222.221984863281
2018-03-08,251.399993896484,252.020004272461,250.360000610352,251.889999389648,3021600,223.258941650391
2018-03-09,253.399993896484,256.260009765625,253.050003051758,256.25,2450800,227.123382568359
2018-03-12,256.640014648438,257.25,255.580001831055,256,2029200,226.901779174805
2018-03-13,257.200012207031,257.709991455078,253.710006713867,254.309997558594,3080600,225.403900146484
2018-03-14,255.330001831055,255.509994506836,252.460006713867,252.970001220703,2352700,224.216201782227
2018-03-15,253.550003051758,254.210006713867,252.220001220703,252.729995727539,2161500,224.003494262695
2018-03-16,253.229995727539,254.080001831055,252.970001220703,252.990005493164,1554600,224.233932495117
2018-03-19,252.25,252.259994506836,247.869995117188,249.610000610352,2715800,221.238143920898
2018-03-20,249.990005493164,250.660003662109,249.330001831055,250.050003051758,1991400,221.62809753418
2018-03-21,249.940002441406,252.119995117188,249.309997558594,249.470001220703,2777300,221.113998413086
2018-03-22,247.110000610352,248.080001831055,243.029998779297,243.270004272461,3589400,215.618804931641
2018-03-23,243.740005493164,244.089996337891,237.919998168945,238.089996337891,3815500,211.027542114258
2018-03-26,240.820007324219,243.809997558594,238.320007324219,243.529998779297,5529000,216.836441040039
2018-03-27,244.470001220703,245.039993286133,237.770004272461,239.309997558594,3363600,213.078979492188
2018-03-28,239.460006713867,241.220001220703,237.529998779297,238.639999389648,4384100,212.482421875
2018-03-29,239.850006103516,243.610000610352,239.080001831055,242.080001831055,2910800,215.545349121094
2018-04-02,241.190002441406,241.699996948242,233.919998168945,236.479995727539,4696400,210.559204101562
2018-04-03,237.809997558594,240,235.929992675781,239.479995727539,3287900,213.230361938477
2018-04-04,235.869995117188,242.809997558594,235.699996948242,242.240005493164,4598000,215.687896728516
2018-04-05,243.899993896484,244.889999389648,242.800003051758,243.990005493164,3436600,217.246032714844
2018-04-06,241.940002441406,243.509994506836,236.979995727539,238.619995117188,4931600,212.464630126953
2018-04-09,240.149993896484,243.25,239.320007324219,239.589996337891,2956000,213.32829284668
2018-04-10,242.75,244.380004882812,241.570007324219,243.539993286133,2903800,216.845336914062
2018-04-11,242,243.990005493164,241.949996948242,242.25,2068300,215.696746826172
2018-04-12,243.710006713867,245.25,243.470001220703,244.279998779297,1723600,217.504241943359
2018-04-13,245.839996337891,245.839996337891,242.5,243.600006103516,2887700,216.898773193359
2018-04-16,245.270004272461,246.350006103516,244.410003662109,245.580001831055,2149200,218.661773681641
2018-04-17,247.419998168945,248.809997558594,246.880004882812,248.220001220703,2301800,221.012359619141
2018-04-18,248.660003662109,249.220001220703,247.940002441406,248.360000610352,1365100,221.13703918457
2018-04-19,247.619995117188,247.889999389648,245.960006713867,247,1997100,219.926086425781
2018-04-20,246.949996948242,247.130004882812,243.970001220703,245,2103900,218.14533996582
2018-04-23,245.550003051758,246.080001831055,243.75,244.889999389648,1472600,218.047409057617
2018-04-24,245.970001220703,246.119995117188,240.009994506836,241.550003051758,3653500,215.073440551758
2018-04-25,241.509994506836,242.630004882812,239.600006103516,242.169998168945,2354800,215.625518798828
2018-04-26,243.220001220703,245.470001220703,242.770004272461,244.660003662109,2106800,217.842575073242
2018-04-27,245.229995727539,245.570007324219,243.889999389648,244.919998168945,2178600,218.07405090332
2018-04-30,245.509994506836,246.050003051758,242.850006103516,242.919998168945,2146100,216.293273925781
2018-05-01,242.449996948242,243.520004272461,240.759994506836,243.440002441406,2323100,216.756317138672
2018-05-02,243.210006713867,244.020004272461,241.360000610352,241.779998779297,1636400,215.278259277344
2018-05-03,240.880004882812,241.899993896484,237.919998168945,241.210006713867,2666500,214.770751953125
2018-05-04,240.25,245.059997558594,239.889999389648,244.410003662109,1785200,217.619995117188
2018-05-07,245.190002441406,246.190002441406,244.460006713867,245.169998168945,3127200,218.296661376953
2018-05-08,244.830001831055,245.529998779297,243.570007324219,245.160003662109,1924500,218.287780761719
2018-05-09,245.860000610352,247.899993896484,245.360000610352,247.539993286133,1506200,220.406890869141
2018-05-10,248.360000610352,250.199996948242,248.25,249.860000610352,1537600,222.472625732422
2018-05-11,250.039993286133,250.919998168945,249.479995727539,250.470001220703,1703500,223.015777587891
2018-05-14,251.119995117188,251.759994506836,250.210006713867,250.75,1478200,223.265060424805
2018-05-15,249.5,249.520004272461,248.059997558594,249.029998779297,2600600,221.733596801758
2018-05-16,249.080001831055,250.539993286133,249.070007324219,250.089996337891,2588700,222.677398681641
2018-05-17,249.789993286133,250.990005493164,249.080001831055,249.880004882812,1714200,222.490371704102
2018-05-18,249.529998779297,249.850006103516,248.889999389648,249.259994506836,1702800,221.938354492188
2018-05-21,250.770004272461,251.679992675781,250.429992675781,251.089996337891,1262900,223.567764282227
2018-05-22,251.669998168945,251.940002441406,250.100006103516,250.369995117188,1055400,222.926666259766
2018-05-23,249.119995117188,251.149993896484,248.949996948242,251.149993896484,1484100,223.621185302734
2018-05-24,250.740005493164,251,248.759994506836,250.669998168945,2025300,223.193862915039
2018-05-25,250.039993286133,250.639999389648,249.490005493164,250.039993286133,1654700,222.632858276367
2018-05-29,248.279998779297,249.080001831055,245.970001220703,247.149993896484,4465800,220.059677124023
2018-05-30,248.529998779297,250.880004882812,248.429992675781,250.410003662109,1359700,222.962310791016
2018-05-31,249.990005493164,250.300003051758,248.279998779297,248.789993286133,2378800,221.519866943359
2018-06-01,250.229995727539,251.649993896484,250.169998168945,251.410003662109,1953900,223.852676391602
2018-06-04,252.169998168945,252.800003051758,251.960006713867,252.520004272461,2031500,224.841018676758
2018-06-05,252.660003662109,253.130004882812,251.869995117188,252.869995117188,1491200,225.15266418457
2018-06-06,253.369995117188,254.960006713867,252.720001220703,254.889999389648,2763200,226.951202392578
2018-06-07,255.369995117188,255.699996948242,253.880004882812,254.770004272461,2615900,226.844421386719
2018-06-08,254.360000610352,255.619995117188,254.190002441406,255.570007324219,1517500,227.556732177734
2018-06-11,255.789993286133,256.670013427734,255.699996948242,255.899993896484,2648000,227.850570678711
2018-06-12,256.390014648438,256.630004882812,255.600006103516,256.329986572266,1182200,228.2333984375
2018-06-13,256.529998779297,256.769989013672,255.229995727539,255.309997558594,2507800,227.325210571289
2018-06-14,256.309997558594,256.619995117188,255.460006713867,256.049987792969,1913800,227.984130859375
2018-06-15,255.270004272461,256.070007324219,254.130004882812,255.830001831055,2000100,227.788223266602
2018-06-18,254.179992675781,255.360000610352,253.710006713867,255.220001220703,2015800,227.245056152344
2018-06-19,252.830001831055,254.460006713867,252.419998168945,254.25,1863300,226.381439208984
2018-06-20,254.970001220703,255.369995117188,254.320007324219,254.710006713867,1578200,226.791015625
2018-06-21,254.660003662109,254.669998168945,252.580001831055,253.119995117188,4037600,225.375289916992
2018-06-22,254.399993896484,254.520004272461,253.320007324219,253.570007324219,3092000,225.775970458984
2018-06-25,252.369995117188,252.509994506836,248.350006103516,250.059997558594,6690000,222.650726318359
2018-06-26,250.660003662109,251.529998779297,249.910003662109,250.610000610352,2968600,223.140380859375
2018-06-27,251.270004272461,252.729995727539,248.429992675781,248.529998779297,3433800,221.288391113281
2018-06-28,247.300003051758,249.600006103516,246.630004882812,248.880004882812,2638400,222.636459350586
2018-06-29,249.979995727539,251.360000610352,249.100006103516,249.509994506836,3711600,223.20002746582
2018-07-02,247.559997558594,249.889999389648,247.320007324219,249.800003051758,1943100,223.459442138672
2018-07-03,250.679992675781,250.759994506836,248.440002441406,248.789993286133,1157900,222.555969238281
2018-07-05,250.070007324219,250.940002441406,248.910003662109,250.919998168945,1948100,224.461380004883
2018-07-06,250.910003662109,253.389999389648,250.520004272461,253.009994506836,2622200,226.330993652344
2018-07-09,254.050003051758,255.320007324219,254.009994506836,255.25,3979500,228.334808349609
2018-07-10,255.75,256.299987792969,255.449996948242,256.140014648438,1314500,229.130920410156
2018-07-11,254.600006103516,255.410003662109,254.029998779297,254.389999389648,2335100,227.565475463867
2018-07-12,255.660003662109,256.660003662109,255.009994506836,256.570007324219,2874000,229.515609741211
2018-07-13,256.489990234375,257.160003662109,255.990005493164,256.790008544922,1814500,229.71240234375
2018-07-16,256.890014648438,257.010009765625,256.160003662109,256.630004882812,993500,229.569305419922
2018-07-17,255.850006103516,258.059997558594,255.800003051758,257.730010986328,1825900,230.553253173828
2018-07-18,257.760009765625,258.320007324219,257.279998779297,258.200012207031,2606800,230.973709106445
2018-07-19,257.5,257.899993896484,256.75,257.220001220703,2050500,230.097030639648
2018-07-20,257,257.649993896484,256.779998779297,256.980010986328,2710700,229.882400512695
2018-07-23,256.730010986328,257.609985351562,256.399993896484,257.470001220703,1447000,230.320709228516
2018-07-24,258.839996337891,259.570007324219,257.820007324219,258.679992675781,2916000,231.403076171875
2018-07-25,258.540008544922,261.25,258.429992675781,261.049987792969,2608700,233.523178100586
2018-07-26,260.140014648438,261.010009765625,260.100006103516,260.279998779297,2166500,232.834381103516
2018-07-27,260.730010986328,260.739990234375,257.579986572266,258.589996337891,2666200,231.322601318359
2018-07-30,258.600006103516,258.779998779297,256.640014648438,257.100006103516,1601400,229.989730834961
2018-07-31,258.019989013672,259.089996337891,257.600006103516,258.399993896484,1992500,231.152618408203
2018-08-01,258.640014648438,259.190002441406,257.350006103516,258.079986572266,1651700,230.866333007812
2018-08-02,256.730010986328,259.600006103516,256.480010986328,259.390014648438,1767300,232.038208007812
2018-08-03,259.600006103516,260.660003662109,259.390014648438,260.660003662109,2017600,233.17431640625
2018-08-06,260.559997558594,261.829986572266,260.200012207031,261.640014648438,1843000,234.050964355469
2018-08-07,262.200012207031,262.779998779297,262.079986572266,262.369995117188,2619200,234.704055786133
2018-08-08,262.230010986328,262.670013427734,261.790008544922,262.230010986328,1560400,234.578796386719
2018-08-09,262.329986572266,262.739990234375,261.760009765625,261.899993896484,1084400,234.283554077148
2018-08-10,260.359985351562,260.959991455078,259.429992675781,260.119995117188,2395500,232.691253662109
2018-08-13,260.410003662109,261.070007324219,258.899993896484,259.140014648438,3684700,231.814590454102
2018-08-14,259.940002441406,261.070007324219,259.549987792969,260.809997558594,1531800,233.308517456055
2018-08-15,259.429992675781,259.549987792969,257.390014648438,258.890014648438,2587800,231.59098815918
2018-08-16,260.359985351562,261.890014648438,260.350006103516,260.989990234375,1693100,233.469543457031
2018-08-17,260.709991455078,262.380004882812,260.350006103516,261.859985351562,2278800,234.24772644043
2018-08-20,262.399993896484,262.739990234375,261.899993896484,262.440002441406,1245500,234.766647338867
2018-08-21,263.010009765625,263.970001220703,262.859985351562,263.010009765625,1937900,235.276504516602
2018-08-22,262.640014648438,263.450012207031,262.390014648438,262.929992675781,1708100,235.204940795898
2018-08-23,262.679992675781,263.630004882812,262.209991455078,262.549987792969,2308100,234.865020751953
2018-08-24,263.160003662109,264.290008544922,263.109985351562,264.200012207031,2328900,236.341003417969
2018-08-27,265.380004882812,266.350006103516,265.260009765625,266.190002441406,2371000,238.121231079102
2018-08-28,266.760009765625,266.829986572266,265.890014648438,266.339996337891,3026900,238.255310058594
2018-08-29,266.589996337891,268.049987792969,266.339996337891,267.799987792969,2116100,239.561401367188
2018-08-30,267.309997558594,267.709991455078,266.119995117188,266.709991455078,2625500,238.586395263672
2018-08-31,266.329986572266,267.220001220703,265.829986572266,266.720001220703,3172400,238.595306396484
2018-09-04,266.350006103516,266.660003662109,265.260009765625,266.350006103516,3623300,238.26432800293
2018-09-05,265.910003662109,266.130004882812,264.519989013672,265.600006103516,4595500,237.593399047852
2018-09-06,265.690002441406,265.989990234375,263.700012207031,264.820007324219,1687900,236.895645141602
2018-09-07,263.630004882812,265.260009765625,263.450012207031,264.179992675781,2634100,236.323165893555
2018-09-10,265.279998779297,265.570007324219,264.510009765625,264.679992675781,2832700,236.770385742188
2018-09-11,264.029998779297,266.049987792969,263.679992675781,265.679992675781,3420400,237.664947509766
2018-09-12,265.609985351562,266.260009765625,264.829986572266,265.709991455078,3019800,237.691787719727
2018-09-13,266.779998779297,267.420013427734,266.470001220703,267.220001220703,2087500,239.042587280273
2018-09-14,267.470001220703,267.619995117188,266.470001220703,267.359985351562,1861000,239.16780090332
2018-09-17,267.220001220703,267.260009765625,265.589996337891,265.850006103516,2515300,237.817016601562
2018-09-18,266.100006103516,267.920013427734,266.089996337891,267.299987792969,1823600,239.114181518555
2018-09-19,267.350006103516,268.029998779297,267.230010986328,267.600006103516,2077500,239.382553100586
2018-09-20,268.890014648438,270.100006103516,268.790008544922,269.75,3349700,241.305816650391
2018-09-21,270.549987792969,270.670013427734,269.369995117188,269.559997558594,1352500,241.135833740234
2018-09-24,268.929992675781,269.070007324219,268.019989013672,268.660003662109,2070900,240.330749511719
2018-09-25,269.100006103516,269.170013427734,268.149993896484,268.329986572266,2360400,240.035552978516
2018-09-26,267.320007324219,268.540008544922,265.950012207031,266.339996337891,2568400,239.331893920898
2018-09-27,266.880004882812,268.239990234375,266.600006103516,267.079986572266,3077500,239.996871948242
2018-09-28,266.5,267.649993896484,266.429992675781,267.049987792969,1774300,239.969955444336
2018-10-01,268.459991455078,269.179992675781,267.390014648438,268.040008544922,1968800,240.859558105469
2018-10-02,267.970001220703,268.670013427734,267.549987792969,268.010009765625,3034100,240.832565307617
2018-10-03,269.019989013672,269.470001220703,267.720001220703,268.239990234375,2505800,241.039291381836
2018-10-04,267.570007324219,267.660003662109,264.369995117188,266.040008544922,5004400,239.062393188477
2018-10-05,266.190002441406,266.769989013672,263.019989013672,264.540008544922,2564700,237.714462280273
2018-10-08,263.769989013672,264.850006103516,262.380004882812,264.470001220703,3219600,237.651550292969
2018-10-09,264.100006103516,265.450012207031,263.549987792969,264.130004882812,2078000,237.346038818359
2018-10-10,263.619995117188,263.619995117188,255.369995117188,255.600006103516,5803900,229.681030273438
