Index,WMT.Open,WMT.High,WMT.Low,WMT.Close,WMT.Volume,WMT.Adjusted
2016-01-22,20.8133335113525,21.0866661071777,20.7099990844727,20.8966674804688,27592500,17.3809604644775
2016-01-25,20.9266662597656,21.2733325958252,20.8500003814697,21.1499996185303,38470200,17.5916709899902
2016-01-26,21.1200008392334,21.4899997711182,21.0866661071777,21.3333320617676,28323600,17.7441482543945
2016-01-27,21.3666667938232,21.7266674041748,21.296667098999,21.3166675567627,30642900,17.7302951812744
2016-01-28,21.3433322906494,21.5033321380615,21.1433334350586,21.4066677093506,33834900,17.8051490783691
2016-01-29,21.5833320617676,22.1766662597656,21.5799999237061,22.1200008392334,49317300,18.3984718322754
2016-02-01,21.9699993133545,22.6433334350586,21.9633331298828,22.5,44185200,18.7145385742188
2016-02-02,22.4333324432373,22.6133327484131,22.0933322906494,22.2866668701172,40757700,18.5370979309082
2016-02-03,22.4366664886475,22.5,21.6900005340576,22.0900001525879,36946800,18.373514175415
2016-02-04,21.9200000762939,22.1833324432373,21.6700000762939,22.1399993896484,38500200,18.4151077270508
2016-02-05,22.2866668701172,22.5100002288818,21.9599990844727,22.3333320617676,42589500,18.5759124755859
2016-02-08,22.1666679382324,22.3833332061768,21.7199993133545,22.2999992370605,62230800,18.5481815338135
2016-02-09,21.8299999237061,22.1366672515869,21.5599994659424,21.9366664886475,43927200,18.2459831237793
2016-02-10,22.0633335113525,22.1966667175293,21.8833332061768,21.9300003051758,29127900,18.2404384613037
2016-02-11,21.6733322143555,21.9200000762939,21.5933322906494,21.7733325958252,33560100,18.1101303100586
2016-02-12,21.8400001525879,22.0833320617676,21.6233329772949,22.0599994659424,29086500,18.348560333252
2016-02-16,22.203332901001,22.2666664123535,21.8333320617676,21.966667175293,34081500,18.2709426879883
2016-02-17,22.033332824707,22.203332901001,21.9366664886475,22.0366668701172,37280100,18.3291606903076
2016-02-18,21.2466678619385,21.5933322906494,20.783332824707,21.3733329772949,83683800,17.7774295806885
2016-02-19,21.296667098999,21.5900001525879,21.1466674804688,21.5533332824707,46686900,17.9271411895752
2016-02-22,21.5533332824707,22.046667098999,21.5533332824707,21.8766670227051,31761900,18.196081161499
2016-02-23,21.9466667175293,22.2000007629395,21.7600002288818,22.1599998474121,34296000,18.4317436218262
2016-02-24,22.0633335113525,22.4433326721191,21.9066677093506,22.3733329772949,30873600,18.6091804504395
2016-02-25,22.4833335876465,22.7099990844727,22.4433326721191,22.6800003051758,28743900,18.8642559051514
2016-02-26,22.6933326721191,22.7333335876465,22.1000003814697,22.1700000762939,32952900,18.4400577545166
2016-02-29,22.2099990844727,22.3166675567627,22.0733337402344,22.1133327484131,28035600,18.3929214477539
2016-03-01,22.216667175293,22.296667098999,22,22.1533336639404,31288500,18.426197052002
2016-03-02,22.0699996948242,22.2233333587646,22,22.0699996948242,27496800,18.3568801879883
2016-03-03,21.9833335876465,22.0666675567627,21.6266670227051,22.046667098999,35540400,18.3374805450439
2016-03-04,22.046667098999,22.4266662597656,22.0300006866455,22.2600002288818,30031500,18.51491355896
2016-03-07,22.2066669464111,22.8266677856445,22.0900001525879,22.6299991607666,38476200,18.8226680755615
2016-03-08,22.5766677856445,22.8233337402344,22.4966678619385,22.6800003051758,30203700,18.8642559051514
2016-03-09,22.5966663360596,22.6633338928223,22.3733329772949,22.5100002288818,23474400,18.861457824707
2016-03-10,22.5166664123535,22.6800003051758,22.1333332061768,22.4699993133545,30677400,18.8279438018799
2016-03-11,22.5900001525879,22.6466674804688,22.2666664123535,22.3899993896484,24872700,18.7609043121338
2016-03-14,22.3833332061768,22.5566673278809,22.3199996948242,22.453332901001,20137500,18.813985824585
2016-03-15,22.3333320617676,22.783332824707,22.3333320617676,22.6966667175293,22700700,19.0178699493408
2016-03-16,22.6466674804688,22.7800006866455,22.4166679382324,22.6633338928223,24654000,18.9899482727051
2016-03-17,22.6066665649414,22.9733333587646,22.4200000762939,22.4833335876465,35514300,18.8391246795654
2016-03-18,22.4933338165283,22.6766662597656,22.25,22.3166675567627,69459300,18.699462890625
2016-03-21,22.3433322906494,22.7933330535889,22.3233337402344,22.6566677093506,28247400,18.9843597412109
2016-03-22,22.6666679382324,22.8933334350586,22.5966663360596,22.6233329772949,22543500,18.956428527832
2016-03-23,22.6700000762939,22.7000007629395,22.4799995422363,22.4866676330566,18331800,18.8419094085693
2016-03-24,22.4766674041748,22.6800003051758,22.4599990844727,22.6666679382324,18914100,18.9927368164062
2016-03-28,22.6433334350586,22.8600006103516,22.6433334350586,22.7066669464111,16810500,19.0262546539307
2016-03-29,22.716667175293,22.7366676330566,22.4766674041748,22.6766662597656,19473000,19.0011119842529
2016-03-30,22.7766666412354,23,22.7633323669434,22.9333324432373,21625500,19.216178894043
2016-03-31,22.9166679382324,23.0633335113525,22.8233337402344,22.8299999237061,18850500,19.1295948028564
2016-04-01,22.6733322143555,23.0666675567627,22.6733322143555,23.0200004577637,19807200,19.2888050079346
2016-04-04,23,23.1233329772949,22.9733333587646,23.033332824707,20470200,19.2999725341797
2016-04-05,23.0100002288818,23.0833320617676,22.7566661834717,22.8799991607666,17337000,19.1714916229248
2016-04-06,22.8999996185303,23.0200004577637,22.8400001525879,23.0133323669434,16088100,19.2832145690918
2016-04-07,22.9433326721191,22.9766674041748,22.6466674804688,22.7399997711182,18331500,19.0541820526123
2016-04-08,22.7700004577637,22.796667098999,22.6200008392334,22.6866664886475,19548000,19.0094947814941
2016-04-11,22.6700000762939,22.7900009155273,22.4599990844727,22.466667175293,23596200,18.825159072876
2016-04-12,22.5233325958252,22.9566669464111,22.4833335876465,22.9333324432373,23203800,19.216178894043
2016-04-13,23.0033321380615,23.1399993896484,22.9566669464111,23.0499992370605,18788100,19.3139400482178
2016-04-14,23.0499992370605,23.0799999237061,22.716667175293,22.9333324432373,20931300,19.216178894043
2016-04-15,22.9799995422363,23.1366672515869,22.9799995422363,23.0200004577637,22753500,19.2888050079346
2016-04-18,23.0166664123535,23.2999992370605,22.9500007629395,23.2866668701172,19868700,19.5122413635254
2016-04-19,23.2633323669434,23.3600006103516,23.1666679382324,23.2566661834717,24598200,19.4871063232422
2016-04-20,23.2533321380615,23.3299999237061,23.0433330535889,23.0699996948242,16237500,19.330696105957
2016-04-21,23.1566677093506,23.2266674041748,22.7466678619385,22.8233337402344,19852800,19.1240119934082
2016-04-22,22.9400005340576,22.9799995422363,22.7600002288818,22.9066677093506,18645300,19.1938362121582
2016-04-25,22.8500003814697,23.1666679382324,22.6866664886475,23.1566677093506,17688600,19.4033126831055
2016-04-26,23.2333335876465,23.296667098999,23.033332824707,23.1000003814697,19945200,19.3558311462402
2016-04-27,23.1633338928223,23.2600002288818,22.9966678619385,23.1399993896484,15441900,19.389347076416
2016-04-28,23.0233325958252,23.2066669464111,22.9166679382324,22.9699993133545,14330700,19.2469062805176
2016-04-29,22.9099998474121,22.9400005340576,22.1200008392334,22.2900009155273,36297000,18.6771240234375
2016-05-02,22.2066669464111,22.5666675567627,22.1766662597656,22.5300006866455,22829100,18.8782234191895
2016-05-03,22.2866668701172,22.5,22.25,22.3333320617676,17767800,18.7134304046631
2016-05-04,22.283332824707,22.4966678619385,22.1466674804688,22.3966674804688,18088500,18.7664985656738
2016-05-05,22.3233337402344,22.4166679382324,22.1933326721191,22.4033336639404,24273000,18.7720813751221
2016-05-06,22.3033332824707,22.7533321380615,22.2666664123535,22.75,29476200,19.0625610351562
2016-05-09,22.75,23.033332824707,22.7199993133545,22.9833335876465,25968600,19.25807762146
2016-05-10,22.9733333587646,23.0433330535889,22.8166675567627,22.9300003051758,19208700,19.2133865356445
2016-05-11,22.4899997711182,22.5,21.8700008392334,22.1366672515869,43792500,18.6844463348389
2016-05-12,22.1833324432373,22.3500003814697,22.1266670227051,22.283332824707,28600500,18.8082466125488
2016-05-13,22.1599998474121,22.1833324432373,21.5499992370605,21.6466674804688,41234100,18.2708644866943
2016-05-16,21.6200008392334,22.1166667938232,21.5599994659424,22.0066661834717,30545400,18.5747222900391
2016-05-17,22.0200004577637,22.0900001525879,21.6266670227051,21.7000007629395,27758100,18.3158836364746
2016-05-18,21.0066661834717,21.2600002288818,20.9066677093506,21.0499992370605,66767700,17.7672462463379
2016-05-19,22.7000007629395,23.1100006103516,22.5,23.0666675567627,105230100,19.4694137573242
2016-05-20,23.1100006103516,23.3799991607666,22.9500007629395,23.2866668701172,50239800,19.6551074981689
2016-05-23,23.2000007629395,23.3533325195312,23.1466674804688,23.1666679382324,30299400,19.553825378418
2016-05-24,23.216667175293,23.4733333587646,23.1833324432373,23.4133338928223,26484000,19.762020111084
2016-05-25,23.4166679382324,23.6666679382324,23.4133338928223,23.4933338165283,21791700,19.8295459747314
2016-05-26,23.5633335113525,23.7933330535889,23.533332824707,23.6166667938232,26081700,19.9336357116699
2016-05-27,23.6200008392334,23.6299991607666,23.4966678619385,23.5833320617676,17321100,19.9055061340332
2016-05-31,23.5266666412354,23.6666679382324,23.4933338165283,23.5933322906494,25170600,19.9139556884766
2016-06-01,23.5,23.6366672515869,23.4699993133545,23.5,21662700,19.8351707458496
2016-06-02,23.5,23.6666679382324,23.3833332061768,23.6499996185303,19526100,19.9617729187012
2016-06-03,23.5233325958252,23.6833324432373,23.5066661834717,23.6233329772949,19123500,19.9392719268799
2016-06-06,23.8400001525879,23.8500003814697,23.6666679382324,23.6833324432373,27054000,19.9899101257324
2016-06-07,23.7000007629395,23.7700004577637,23.6166667938232,23.6766662597656,22090200,19.9842872619629
2016-06-08,23.6166667938232,23.8166675567627,23.6000003814697,23.7600002288818,18417000,20.0546264648438
2016-06-09,23.7866668701172,23.8633327484131,23.6166667938232,23.6966667175293,18209700,20.0011653900146
2016-06-10,23.6666679382324,23.8033332824707,23.5599994659424,23.7133331298828,22534200,20.0152320861816
2016-06-13,23.6666679382324,23.7266674041748,23.4966678619385,23.5100002288818,23722800,19.8436107635498
2016-06-14,23.5533332824707,23.7233333587646,23.3999996185303,23.6499996185303,27199200,19.9617729187012
2016-06-15,23.7333335876465,23.8700008392334,23.6666679382324,23.7066669464111,24051000,20.0096130371094
2016-06-16,23.6666679382324,23.8199996948242,23.6000003814697,23.7666664123535,20115600,20.0602512359619
2016-06-17,23.6833324432373,23.7700004577637,23.466667175293,23.6499996185303,54177900,19.9617729187012
2016-06-20,23.7700004577637,23.9266662597656,23.6833324432373,23.7000007629395,21427500,20.0039825439453
2016-06-21,23.6499996185303,23.9066677093506,23.6499996185303,23.8199996948242,20024400,20.1052665710449
2016-06-22,23.8666667938232,24.0833320617676,23.8566665649414,23.9166679382324,25372500,20.1868515014648
2016-06-23,24.0666675567627,24.0799999237061,23.9300003051758,24.033332824707,20910600,20.2853317260742
2016-06-24,23.5166664123535,24.2399997711182,23.5033321380615,23.9866676330566,45361200,20.2459392547607
2016-06-27,23.8799991607666,23.9233322143555,23.6266670227051,23.8333320617676,33910200,20.1165161132812
2016-06-28,23.9200000762939,23.9566669464111,23.5566673278809,23.8366661071777,25683600,20.119327545166
2016-06-29,23.8766670227051,24.1633338928223,23.8533325195312,24.1533336639404,21044100,20.3866176605225
2016-06-30,24.1900005340576,24.3966674804688,24.1066665649414,24.3400001525879,26140800,20.54416847229
2016-07-01,24.3766670227051,24.3899993896484,24.1399993896484,24.2700004577637,22916400,20.4850845336914
2016-07-05,24.25,24.5400009155273,24.2266674041748,24.3799991607666,32245800,20.5779342651367
2016-07-06,24.4200000762939,24.6599998474121,24.3899993896484,24.6066665649414,33188100,20.7692565917969
2016-07-07,24.5766677856445,24.6433334350586,24.3833332061768,24.5100002288818,23378400,20.6876564025879
2016-07-08,24.6066665649414,24.6166667938232,24.4133338928223,24.6133327484131,27382800,20.7748775482178
2016-07-11,24.5566673278809,24.783332824707,24.5,24.6866664886475,27120300,20.8367824554443
2016-07-12,24.5200004577637,24.5766677856445,24.3333320617676,24.4233322143555,37083600,20.614501953125
2016-07-13,24.4166679382324,24.5433330535889,24.3133335113525,24.5400009155273,19197000,20.712984085083
2016-07-14,24.5966663360596,24.703332901001,24.5366668701172,24.5666675567627,19939200,20.7354869842529
2016-07-15,24.6599998474121,24.6700000762939,24.4799995422363,24.5566673278809,17984400,20.7270431518555
2016-07-18,24.546667098999,24.7266674041748,24.5100002288818,24.6133327484131,16371900,20.7748775482178
2016-07-19,24.546667098999,24.6533336639404,24.5266666412354,24.5533332824707,14394300,20.7242336273193
2016-07-20,24.6266670227051,24.703332901001,24.5433330535889,24.5966663360596,15846000,20.7608089447021
2016-07-21,24.4766674041748,24.5533332824707,24.3799991607666,24.5066661834717,13175700,20.6848449707031
2016-07-22,24.5866661071777,24.6366672515869,24.4733333587646,24.5166664123535,12949800,20.6932830810547
2016-07-25,24.5166664123535,24.6100006103516,24.4699993133545,24.5833320617676,14202000,20.7495555877686
2016-07-26,24.5699996948242,24.6900005340576,24.4699993133545,24.5766677856445,15744900,20.7439308166504
2016-07-27,24.5533332824707,24.6066665649414,24.3799991607666,24.4400005340576,17333700,20.6285781860352
2016-07-28,24.3799991607666,24.4400005340576,24.1566677093506,24.4133338928223,13809600,20.606071472168
2016-07-29,24.3899993896484,24.4166679382324,24.2533321380615,24.3233337402344,18906600,20.5301036834717
2016-08-01,24.2700004577637,24.6633338928223,24.2700004577637,24.5933322906494,17605200,20.757999420166
2016-08-02,24.5666675567627,24.5733337402344,24.2099990844727,24.3766670227051,19539300,20.5751190185547
2016-08-03,24.3333320617676,24.466667175293,24.1700000762939,24.3133335113525,19704300,20.5216674804688
2016-08-04,24.2666664123535,24.4966678619385,24.1966667175293,24.4333324432373,14834700,20.6229515075684
2016-08-05,24.4866676330566,24.6499996185303,24.4866676330566,24.5866661071777,16246200,20.7523708343506
2016-08-08,24.6666679382324,24.6900005340576,24.3466663360596,24.4466667175293,19731600,20.634204864502
2016-08-09,24.453332901001,24.6266670227051,24.3600006103516,24.5133323669434,19283700,20.6904754638672
2016-08-10,24.5233325958252,24.8366661071777,24.4633331298828,24.6499996185303,24156900,20.9482517242432
2016-08-11,24.8333320617676,24.9333324432373,24.5100002288818,24.6000003814697,18870900,20.90576171875
2016-08-12,24.6000003814697,24.7066669464111,24.5200004577637,24.6299991607666,29982600,20.9312591552734
2016-08-15,24.6033325195312,24.6700000762939,24.3700008392334,24.4400005340576,28908300,20.7697925567627
2016-08-16,24.1966667175293,24.4366664886475,24.0699996948242,24.296667098999,29289900,20.6479873657227
2016-08-17,23.9966678619385,24.3166675567627,23.9966678619385,24.3099994659424,43029900,20.659309387207
2016-08-18,24.3099994659424,25.0633335113525,24.3099994659424,24.7666664123535,80574900,21.047399520874
2016-08-19,24.7000007629395,24.7633323669434,24.2233333587646,24.2700004577637,46039200,20.625316619873
2016-08-22,24.3533325195312,24.3799991607666,24.1499996185303,24.2333335876465,30936300,20.5941581726074
2016-08-23,24.296667098999,24.3566665649414,23.9866676330566,23.9899997711182,28174200,20.3873672485352
2016-08-24,23.9899997711182,24.25,23.9200000762939,24.0766677856445,30152100,20.4610195159912
2016-08-25,24.1233329772949,24.1933326721191,23.6833324432373,23.7399997711182,31542600,20.1749114990234
2016-08-26,23.8033332824707,23.8966674804688,23.6299991607666,23.7133331298828,30115500,20.1522483825684
2016-08-29,23.7133331298828,23.8866672515869,23.7000007629395,23.7999992370605,22404300,20.2259006500244
2016-08-30,23.7999992370605,23.9200000762939,23.716667175293,23.7700004577637,17322600,20.2004070281982
2016-08-31,23.8199996948242,23.8799991607666,23.716667175293,23.8133335113525,18934800,20.2372283935547
2016-09-01,23.8566665649414,24.2866668701172,23.8033332824707,24.2800006866455,35284200,20.6338214874268
2016-09-02,24.3299999237061,24.3966674804688,24.1399993896484,24.1666679382324,24248700,20.5375080108643
2016-09-06,24.2533321380615,24.3600006103516,24.0666675567627,24.3333320617676,28712700,20.679141998291
2016-09-07,24.3333320617676,24.3500003814697,24.0033321380615,24.0200004577637,28854900,20.4128665924072
2016-09-08,23.9633331298828,24.1066665649414,23.9033336639404,23.9433326721191,28983600,20.3477153778076
2016-09-09,23.7733325958252,23.8366661071777,23.4333324432373,23.4333324432373,36517800,19.9142990112305
2016-09-12,23.5966663360596,24.0799999237061,23.5733337402344,23.9799995422363,32592000,20.3788776397705
2016-09-13,23.9466667175293,23.9699993133545,23.716667175293,23.8199996948242,22523700,20.24289894104
2016-09-14,23.8733329772949,24.0200004577637,23.7999992370605,23.8400001525879,20941500,20.2598991394043
2016-09-15,23.8266677856445,24.1866664886475,23.7533321380615,24.1333332061768,21886800,20.5091762542725
2016-09-16,24.1066665649414,24.3199996948242,24.0733337402344,24.2900009155273,41807100,20.6423149108887
2016-09-19,24.2133331298828,24.2900009155273,24.0300006866455,24.0300006866455,20762100,20.4213619232178
2016-09-20,24.0499992370605,24.1833324432373,23.966667175293,23.9899997711182,17731800,20.3873672485352
2016-09-21,24.0599994659424,24.1800003051758,23.8366661071777,24.0633335113525,20027700,20.449686050415
2016-09-22,24.1433334350586,24.1800003051758,23.9966678619385,24.0900001525879,17615700,20.4723529815674
2016-09-23,24.2000007629395,24.2566661834717,24.1133327484131,24.1166667938232,23089200,20.4950160980225
2016-09-26,24.1033325195312,24.1100006103516,23.8400001525879,23.8733329772949,17846100,20.2882232666016
2016-09-27,23.9766674041748,24.1633338928223,23.8600006103516,24.1100006103516,19033200,20.489351272583
2016-09-28,24.0733337402344,24.1066665649414,23.7933330535889,23.9300003051758,18554700,20.3363838195801
2016-09-29,23.8566665649414,23.9033336639404,23.5400009155273,23.5766677856445,23990400,20.0361061096191
2016-09-30,23.8333320617676,24.1533336639404,23.7999992370605,24.0400009155273,29947800,20.4298572540283
2016-10-03,23.9433326721191,24.0499992370605,23.8666667938232,24.0033321380615,17573100,20.3986949920654
2016-10-04,24,24.1900005340576,23.8500003814697,23.9166679382324,19707900,20.3250427246094
2016-10-05,23.9566669464111,24.0900001525879,23.8666667938232,23.8899993896484,19393200,20.302375793457
2016-10-06,23.8899993896484,23.8899993896484,22.9633331298828,23.1200008392334,60330900,19.6480178833008
2016-10-07,23.0866661071777,23.1566677093506,22.7233333587646,22.8999996185303,37961400,19.4610576629639
2016-10-10,22.9166679382324,22.9866676330566,22.5833320617676,22.6599998474121,26965200,19.2570991516113
2016-10-11,22.6499996185303,22.6533336639404,22.4333324432373,22.4633331298828,25774500,19.0899658203125
2016-10-12,22.5799999237061,22.6366672515869,22.4566669464111,22.4866676330566,26822100,19.1097927093506
2016-10-13,22.3966674804688,22.8466663360596,22.3566665649414,22.7433338165283,27581400,19.3279151916504
2016-10-14,22.8066673278809,22.9366664886475,22.7366676330566,22.8166675567627,19248000,19.3902378082275
2016-10-17,22.8833332061768,22.8833332061768,22.6000003814697,22.7399997711182,22480200,19.3250846862793
2016-10-18,22.8566665649414,22.9933338165283,22.7433338165283,22.9566669464111,23573100,19.5092105865479
2016-10-19,23.0733337402344,23.1133327484131,22.8966674804688,22.9633331298828,21369900,19.5148773193359
2016-10-20,22.9933338165283,23.0266666412354,22.8566665649414,22.9099998474121,18882000,19.4695568084717
2016-10-21,22.7800006866455,22.8766670227051,22.6633338928223,22.7800006866455,23533800,19.3590831756592
2016-10-24,22.8733329772949,23.1233329772949,22.796667098999,23.0633335113525,21490800,19.5998668670654
2016-10-25,23.0033321380615,23.2900009155273,23,23.1200008392334,22889100,19.6480178833008
2016-10-26,23.1000003814697,23.2700004577637,23.046667098999,23.1966667175293,15151500,19.7131671905518
2016-10-27,23.2000007629395,23.3333320617676,23.1299991607666,23.2766666412354,21394800,19.781156539917
2016-10-28,23.2666664123535,23.4033336639404,23.2433338165283,23.3299999237061,20858700,19.8264827728271
2016-10-31,23.3533325195312,23.3899993896484,23.283332824707,23.3400001525879,19167000,19.8349857330322
2016-11-01,23.3266677856445,23.3533325195312,23.046667098999,23.1000003814697,26515800,19.6310214996338
2016-11-02,23.0666675567627,23.3233337402344,23.0666675567627,23.1499996185303,22935900,19.6735153198242
2016-11-03,23.2099990844727,23.3600006103516,23.1166667938232,23.2099990844727,20411700,19.7244968414307
2016-11-04,23.2366676330566,23.3133335113525,23.0433330535889,23.0533332824707,21786300,19.5913639068604
2016-11-07,23.2066669464111,23.2800006866455,23.0533332824707,23.2600002288818,29266200,19.7669925689697
2016-11-08,23.2366676330566,23.3466663360596,23.1566677093506,23.2633323669434,22863900,19.7698211669922
2016-11-09,23.1000003814697,23.8333320617676,23.0966663360596,23.7000007629395,50338500,20.1409206390381
2016-11-10,23.75,24.0300006866455,23.6666679382324,23.796667098999,42963900,20.223072052002
2016-11-11,23.703332901001,23.7600002288818,23.533332824707,23.7433338165283,24671700,20.1777420043945
2016-11-14,23.7199993133545,23.7700004577637,23.3966674804688,23.4966678619385,38752500,19.9681224822998
2016-11-15,23.5966663360596,23.8066673278809,23.4500007629395,23.8066673278809,29175300,20.2315673828125
