Index,NET.Open,NET.High,NET.Low,NET.Close,NET.Volume,NET.Adjusted
2020-10-28,55.2799987792969,55.8499984741211,54.0400009155273,54.7599983215332,2535200,54.7599983215332
2020-10-29,54.9099998474121,55.5,53.4599990844727,54,2391000,54
2020-10-30,53.4900016784668,53.7649993896484,50.5400009155273,51.9700012207031,4148800,51.9700012207031
2020-11-02,52.8699989318848,53.2200012207031,50.9500007629395,52.0499992370605,2600300,52.0499992370605
2020-11-03,51.7099990844727,53.1800003051758,51.5999984741211,53.0499992370605,2094600,53.0499992370605
2020-11-04,55,57,54.2999992370605,56.1199989318848,3494400,56.1199989318848
2020-11-05,57.5,58.4199981689453,56.257999420166,58,4778600,58
2020-11-06,63.7299995422363,71.7699966430664,61.7000007629395,64.4700012207031,16776700,64.4700012207031
2020-11-09,63.0099983215332,66.0800018310547,60.5200004577637,64.5699996948242,8760800,64.5699996948242
2020-11-10,61.25,64.6900024414062,58.3400001525879,61.2400016784668,6705500,61.2400016784668
2020-11-11,62,66.1399993896484,61.9049987792969,65.4599990844727,5928700,65.4599990844727
2020-11-12,64,65.0800018310547,62.7400016784668,64.1500015258789,8509700,64.1500015258789
2020-11-13,64.5500030517578,64.75,63.0610008239746,63.7700004577637,3381800,63.7700004577637
2020-11-16,60.3899993896484,64.879997253418,60,64.5400009155273,4896900,64.5400009155273
2020-11-17,64,66.5800018310547,63.0200004577637,65.9599990844727,8617800,65.9599990844727
2020-11-18,66.75,66.8600006103516,64.0299987792969,64.4800033569336,4101400,64.4800033569336
2020-11-19,64.9499969482422,66.3300018310547,64.3000030517578,65.8899993896484,4198800,65.8899993896484
2020-11-20,66,68.2060012817383,65.5,66.5500030517578,6267800,66.5500030517578
2020-11-23,67,67.254997253418,64.5899963378906,66.0899963378906,4664300,66.0899963378906
2020-11-24,66.1999969482422,68.9100036621094,65.1100006103516,66.6900024414062,4488800,66.6900024414062
2020-11-25,66.7399978637695,70,66.7200012207031,69.9899978637695,5167200,69.9899978637695
2020-11-27,71,74.9300003051758,70.9599990844727,74.7600021362305,5107800,74.7600021362305
2020-11-30,74.1500015258789,76.7699966430664,70.0999984741211,75.0800018310547,17157600,75.0800018310547
2020-12-01,76.8000030517578,76.8000030517578,71.1699981689453,72.2900009155273,5447600,72.2900009155273
2020-12-02,71.6399993896484,71.9899978637695,68.8300018310547,71.9000015258789,3343400,71.9000015258789
2020-12-03,72.9700012207031,75.1900024414062,72.3300018310547,74.129997253418,3391200,74.129997253418
2020-12-04,74.4700012207031,77.8399963378906,74.0400009155273,77.3499984741211,4043800,77.3499984741211
2020-12-07,77.370002746582,82.5199966430664,77.3099975585938,81.9599990844727,4541300,81.9599990844727
2020-12-08,82.1600036621094,84.3600006103516,80.9000015258789,83.5500030517578,4894800,83.5500030517578
2020-12-09,82.0100021362305,82.3600006103516,75.7300033569336,77.3099975585938,6031200,77.3099975585938
2020-12-10,77,86.2099990844727,76.370002746582,84.0500030517578,8571600,84.0500030517578
2020-12-11,83.4199981689453,83.4199981689453,78.8099975585938,82.4100036621094,5866000,82.4100036621094
2020-12-14,83.2600021362305,84.1999969482422,80.9700012207031,81.4300003051758,4149600,81.4300003051758
2020-12-15,81.8899993896484,83.370002746582,80.4209976196289,81.4599990844727,5089100,81.4599990844727
2020-12-16,82,82,79.6839981079102,81.8099975585938,4110400,81.8099975585938
2020-12-17,82.1500015258789,82.4899978637695,79.6100006103516,81.8199996948242,4915100,81.8199996948242
2020-12-18,82,84.1999969482422,81.0500030517578,83.8099975585938,9964600,83.8099975585938
2020-12-21,85.3300018310547,87.1999969482422,82.9599990844727,86.2099990844727,6874700,86.2099990844727
2020-12-22,87,88.7699966430664,84.4400024414062,86.5599975585938,5595400,86.5599975585938
2020-12-23,86.5500030517578,86.5500030517578,81.25,81.9000015258789,4847500,81.9000015258789
2020-12-24,83.9599990844727,87.3000030517578,82.6340026855469,84.9800033569336,2892200,84.9800033569336
2020-12-28,86.7300033569336,86.7300033569336,77.4899978637695,77.5,7276100,77.5
2020-12-29,79.1399993896484,80.120002746582,75.9400024414062,76.4000015258789,6518100,76.4000015258789
2020-12-30,77.2099990844727,78.3499984741211,74.5100021362305,77.5299987792969,5049100,77.5299987792969
2020-12-31,77.4499969482422,77.7900009155273,75.0400009155273,75.9899978637695,3444300,75.9899978637695
2021-01-04,77.5599975585938,77.6999969482422,72.2200012207031,74.5899963378906,4439600,74.5899963378906
2021-01-05,73.129997253418,75.9000015258789,73.0100021362305,75.1399993896484,2864500,75.1399993896484
2021-01-06,73,75.2300033569336,71.0100021362305,73.2699966430664,4467800,73.2699966430664
2021-01-07,74.4000015258789,79.1900024414062,74.3099975585938,79.0199966430664,6191900,79.0199966430664
2021-01-08,80.1600036621094,81.9400024414062,77.5500030517578,79.1500015258789,4577900,79.1500015258789
2021-01-11,78,79.8899993896484,76.2099990844727,76.5,3381500,76.5
2021-01-12,77,78.2200012207031,75.6900024414062,77.8199996948242,2961400,77.8199996948242
2021-01-13,78.5800018310547,82.6999969482422,77.9800033569336,82.4800033569336,5644000,82.4800033569336
2021-01-14,83.3199996948242,84.7799987792969,79.7200012207031,80.5100021362305,4372900,80.5100021362305
2021-01-15,80.8600006103516,82.4700012207031,77.1900024414062,77.8499984741211,3382200,77.8499984741211
2021-01-19,79.3499984741211,81.6699981689453,79.1600036621094,81.4400024414062,3019700,81.4400024414062
2021-01-20,83,84.0199966430664,81.1699981689453,83.5100021362305,3509800,83.5100021362305
2021-01-21,84.1500015258789,84.9899978637695,82.0199966430664,83.0199966430664,2987200,83.0199966430664
2021-01-22,82.5,83.8430023193359,81.8099975585938,83.4700012207031,2779600,83.4700012207031
2021-01-25,85,87.1500015258789,77.5999984741211,82.7799987792969,5263600,82.7799987792969
2021-01-26,82.7399978637695,82.75,76.9100036621094,77.0299987792969,4099400,77.0299987792969
2021-01-27,75.1600036621094,77.6600036621094,71.5,74.5699996948242,5028600,74.5699996948242
2021-01-28,75.0999984741211,79.7200012207031,74.3499984741211,78.8000030517578,3855700,78.8000030517578
2021-01-29,78.0299987792969,78.5,74.7900009155273,76.6600036621094,3583900,76.6600036621094
2021-02-01,77.75,80.5599975585938,76.5500030517578,80.4800033569336,2645400,80.4800033569336
2021-02-02,81.8199996948242,83.7399978637695,80.0400009155273,83.5699996948242,3292800,83.5699996948242
2021-02-03,84.379997253418,84.8000030517578,82.0699996948242,82.3399963378906,2622100,82.3399963378906
2021-02-04,82.5599975585938,83.9700012207031,81.75,83.0400009155273,1833200,83.0400009155273
2021-02-05,83.5,85.9400024414062,82.9300003051758,85.5599975585938,3250100,85.5599975585938
2021-02-08,87,91.9499969482422,86.3489990234375,91.129997253418,5880200,91.129997253418
2021-02-09,91.0899963378906,94.8199996948242,90.2220001220703,93.4599990844727,4914200,93.4599990844727
2021-02-10,94.7699966430664,95.7699966430664,87.3300018310547,90.9100036621094,4522500,90.9100036621094
2021-02-11,92.7699966430664,93,89.3399963378906,91.2799987792969,5335000,91.2799987792969
2021-02-12,86.3199996948242,87.5699996948242,83.3300018310547,85.9499969482422,10650400,85.9499969482422
2021-02-16,84.8099975585938,84.9250030517578,81.0199966430664,82.0699996948242,7335300,82.0699996948242
2021-02-17,82.620002746582,87.0599975585938,80.2620010375977,84.4000015258789,5794800,84.4000015258789
2021-02-18,83.0100021362305,85.25,81.5999984741211,82.7900009155273,5202300,82.7900009155273
2021-02-19,84,85.8199996948242,81.629997253418,82.1699981689453,4910100,82.1699981689453
2021-02-22,81.4899978637695,82.6699981689453,78.2799987792969,78.379997253418,4310800,78.379997253418
2021-02-23,74.5,77.370002746582,70.7040023803711,77.2799987792969,6740300,77.2799987792969
2021-02-24,75.9899978637695,76.6100006103516,73.1500015258789,76.4300003051758,4900400,76.4300003051758
2021-02-25,75.5400009155273,76.2300033569336,70.5650024414062,71.7200012207031,4565100,71.7200012207031
2021-02-26,72.4000015258789,74.2900009155273,70.8600006103516,73.9700012207031,7740700,73.9700012207031
2021-03-01,75.4100036621094,77.1699981689453,74.4300003051758,76.9000015258789,3262300,76.9000015258789
2021-03-02,77.1999969482422,77.4899978637695,74.4800033569336,75.5,5204100,75.5
2021-03-03,74.9000015258789,75.5800018310547,70.0599975585938,70.8300018310547,3560500,70.8300018310547
2021-03-04,70,72.1500015258789,64.75,67.3000030517578,7396100,67.3000030517578
2021-03-05,67.1500015258789,67.3899993896484,60.9599990844727,67.0299987792969,9858100,67.0299987792969
2021-03-08,65.6900024414062,68.0500030517578,61.7700004577637,61.7700004577637,6720200,61.7700004577637
2021-03-09,65.7799987792969,69.7300033569336,63.8540000915527,69.4300003051758,6089800,69.4300003051758
2021-03-10,71.2200012207031,72.3399963378906,68.9700012207031,70.4899978637695,6062900,70.4899978637695
2021-03-11,73.5599975585938,76.7799987792969,72.379997253418,76.6100006103516,4746900,76.6100006103516
2021-03-12,73.7699966430664,76.3399963378906,72.0400009155273,76.3000030517578,3229000,76.3000030517578
2021-03-15,76,76.1500015258789,73.8300018310547,75.1500015258789,2622200,75.1500015258789
2021-03-16,75.6399993896484,77.0400009155273,72.8000030517578,74.0400009155273,2949800,74.0400009155273
2021-03-17,71.9499969482422,75.75,70.7600021362305,74.8199996948242,2631200,74.8199996948242
2021-03-18,73.8199996948242,73.8949966430664,69.3270034790039,70.4199981689453,3725000,70.4199981689453
2021-03-19,71.0899963378906,72.0199966430664,69.5800018310547,71.6900024414062,6369600,71.6900024414062
2021-03-22,72,74.0500030517578,71.370002746582,72.7600021362305,1935400,72.7600021362305
2021-03-23,73.3300018310547,74.0650024414062,71.9599990844727,72.370002746582,2121200,72.370002746582
2021-03-24,75,75,67.8000030517578,67.8300018310547,3828800,67.8300018310547
2021-03-25,65.370002746582,67.4199981689453,64.0199966430664,66.6500015258789,4097100,66.6500015258789
2021-03-26,67.8199996948242,68.9199981689453,64.75,67.5699996948242,2118200,67.5699996948242
2021-03-29,67.1800003051758,67.9150009155273,64.9100036621094,65.629997253418,2276600,65.629997253418
2021-03-30,64.7699966430664,66.2409973144531,63.25,65.8000030517578,3499700,65.8000030517578
2021-03-31,67.1999969482422,71.4300003051758,67.0199966430664,70.2600021362305,2872600,70.2600021362305
2021-04-01,73.1699981689453,74.2200012207031,71.5400009155273,71.7900009155273,2020500,71.7900009155273
2021-04-05,72.5800018310547,72.9899978637695,70.0400009155273,71.1699981689453,2299100,71.1699981689453
2021-04-06,70.8000030517578,73.7300033569336,70.8000030517578,72.2099990844727,1845500,72.2099990844727
2021-04-07,72.0699996948242,72.120002746582,69.5100021362305,70.0500030517578,5729900,70.0500030517578
2021-04-08,71.2300033569336,73.3600006103516,70.6600036621094,72.3600006103516,5341200,72.3600006103516
2021-04-09,72.5100021362305,72.6699981689453,69.9000015258789,70.879997253418,3472400,70.879997253418
2021-04-12,69.75,70.6900024414062,68.3099975585938,69.7300033569336,2268200,69.7300033569336
2021-04-13,70.3899993896484,79.8099975585938,69.8399963378906,77.6100006103516,13151700,77.6100006103516
2021-04-14,77.9000015258789,77.9700012207031,74.4000015258789,74.5699996948242,4760600,74.5699996948242
2021-04-15,75.6999969482422,78.8300018310547,75.5999984741211,78.0899963378906,4165600,78.0899963378906
2021-04-16,78.1600036621094,79.0199966430664,73.4300003051758,74.2399978637695,3597300,74.2399978637695
2021-04-19,73.8000030517578,75.4899978637695,71.7099990844727,73.3000030517578,2494200,73.3000030517578
2021-04-20,74.1100006103516,74.370002746582,70.9000015258789,72.3899993896484,3419900,72.3899993896484
2021-04-21,71.1800003051758,74,70.5100021362305,73.7799987792969,1898800,73.7799987792969
2021-04-22,74.9199981689453,78.0149993896484,74.5100021362305,75.4300003051758,4023800,75.4300003051758
2021-04-23,77.7600021362305,83.4700012207031,76.5199966430664,82.7200012207031,7106200,82.7200012207031
2021-04-26,81.5,85,80.8899993896484,84.7600021362305,5258600,84.7600021362305
2021-04-27,84.8300018310547,88.0400009155273,84.7699966430664,87.0100021362305,5852100,87.0100021362305
2021-04-28,86.129997253418,86.5699996948242,83.8499984741211,86.1600036621094,3484500,86.1600036621094
2021-04-29,87,87,83.3649978637695,84.8899993896484,3797200,84.8899993896484
2021-04-30,84.0899963378906,86.1600036621094,82.6900024414062,84.7399978637695,4159400,84.7399978637695
2021-05-03,84.8199996948242,85.379997253418,82.1999969482422,84.0599975585938,4926500,84.0599975585938
2021-05-04,81.4899978637695,82.7200012207031,79.0299987792969,80.1900024414062,5738700,80.1900024414062
2021-05-05,81.0400009155273,82.0599975585938,77.5,79.0199966430664,5333900,79.0199966430664
2021-05-06,73.9000015258789,75.5640029907227,67.4300003051758,69.0699996948242,10109600,69.0699996948242
2021-05-07,74.9300003051758,78.2200012207031,71.1399993896484,71.620002746582,7155700,71.620002746582
2021-05-10,69.9000015258789,70.5500030517578,66.75,68.870002746582,6297100,68.870002746582
2021-05-11,64.9499969482422,71.7399978637695,64.8399963378906,71.2900009155273,5715700,71.2900009155273
2021-05-12,70.8600006103516,71.4499969482422,68.1650009155273,69.6900024414062,3186500,69.6900024414062
2021-05-13,70.0500030517578,71.4300003051758,65.620002746582,66.6500015258789,3311800,66.6500015258789
2021-05-14,67.2200012207031,72.6399993896484,67.2200012207031,72.3000030517578,2807000,72.3000030517578
2021-05-17,69,71.5899963378906,68.9000015258789,70.9599990844727,2702800,70.9599990844727
2021-05-18,72.6500015258789,73.9199981689453,71.5899963378906,72.4300003051758,3505100,72.4300003051758
2021-05-19,68.6650009155273,70.8300018310547,68.1600036621094,70.7900009155273,4239200,70.7900009155273
2021-05-20,71.4899978637695,74.7399978637695,71,74.5,3931100,74.5
2021-05-21,75.120002746582,75.7900009155273,73.3899993896484,74.8000030517578,2854500,74.8000030517578
2021-05-24,75.8499984741211,79.4089965820312,75.1800003051758,78.879997253418,3006100,78.879997253418
2021-05-25,79.5,80.7300033569336,78.9400024414062,79.5899963378906,3323200,79.5899963378906
2021-05-26,80,81.0699996948242,79.4100036621094,79.879997253418,2772400,79.879997253418
2021-05-27,80.3499984741211,83,78.0999984741211,82.8099975585938,6704800,82.8099975585938
2021-05-28,82.4199981689453,83.8000030517578,81.9599990844727,82.0599975585938,2400100,82.0599975585938
2021-06-01,82.3300018310547,83.3600006103516,80.3199996948242,83.0699996948242,2976100,83.0699996948242
2021-06-02,83.129997253418,84.120002746582,82.5,83.8600006103516,1983300,83.8600006103516
2021-06-03,83.2399978637695,83.379997253418,80.4499969482422,81.9199981689453,1588300,81.9199981689453
2021-06-04,82.8099975585938,84.0999984741211,82.7239990234375,83.0800018310547,1496600,83.0800018310547
2021-06-07,83.0699996948242,86.1500015258789,82.1999969482422,85.8399963378906,3186200,85.8399963378906
2021-06-08,86.8399963378906,90.8399963378906,86.8399963378906,89.7799987792969,4686800,89.7799987792969
2021-06-09,89.7799987792969,90.8000030517578,87.7099990844727,90.129997253418,2782900,90.129997253418
2021-06-10,90,93.6449966430664,88.8099975585938,93.4700012207031,3369100,93.4700012207031
2021-06-11,92.9400024414062,94.4000015258789,92.2099990844727,94,2712400,94
2021-06-14,94.6999969482422,97.3249969482422,93.6699981689453,95.6399993896484,4320700,95.6399993896484
2021-06-15,94.3300018310547,95.8399963378906,92.8199996948242,93.4000015258789,3112300,93.4000015258789
2021-06-16,92.7099990844727,95.2099990844727,92,94.7600021362305,3671700,94.7600021362305
2021-06-17,94.4100036621094,101.290000915527,94,100.690002441406,6651300,100.690002441406
2021-06-18,102.300003051758,102.445999145508,98.8000030517578,101.680000305176,7301600,101.680000305176
2021-06-21,100.980003356934,101.849998474121,96.6100006103516,101.080001831055,4245000,101.080001831055
2021-06-22,101,103.23999786377,100.660003662109,102.569999694824,4082600,102.569999694824
2021-06-23,102.790000915527,104.169998168945,102.129997253418,103.73999786377,3066600,103.73999786377
2021-06-24,104.73999786377,109.980003356934,103.870002746582,104.569999694824,5234200,104.569999694824
2021-06-25,105,106.220001220703,102.529998779297,104.839996337891,10476900,104.839996337891
2021-06-28,105.779998779297,106.63500213623,104.120002746582,106.040000915527,2401000,106.040000915527
2021-06-29,105.330001831055,108,104.849998474121,107.599998474121,1853700,107.599998474121
2021-06-30,107.040000915527,107.449996948242,105.76000213623,105.839996337891,2286400,105.839996337891
2021-07-01,106,106.470001220703,103.279998779297,104.389999389648,2519900,104.389999389648
2021-07-02,105.849998474121,107.599998474121,105.300003051758,106.019996643066,1455200,106.019996643066
2021-07-06,106.410003662109,109.199996948242,106.019996643066,108.930000305176,3269200,108.930000305176
2021-07-07,109.919998168945,110.944000244141,106.800003051758,108.349998474121,2726300,108.349998474121
2021-07-08,103.769996643066,109.680000305176,101.699996948242,108.779998779297,2634300,108.779998779297
2021-07-09,108.389999389648,109.470001220703,105.660003662109,108.970001220703,1909300,108.970001220703
2021-07-12,110.300003051758,111.970001220703,106.059997558594,107.279998779297,2810100,107.279998779297
2021-07-13,107.680000305176,108.919998168945,105.949996948242,106.51000213623,1491900,106.51000213623
2021-07-14,107.680000305176,108.779998779297,103.699996948242,104.379997253418,2687500,104.379997253418
2021-07-15,104.069999694824,106,101.389999389648,102.669998168945,2343200,102.669998168945
2021-07-16,103.599998474121,104.258003234863,101.349998474121,102.660003662109,1941900,102.660003662109
2021-07-19,101,106.629997253418,99.5139999389648,105.519996643066,2869500,105.519996643066
2021-07-20,104.48999786377,108.660003662109,102.300003051758,107.680000305176,2617000,107.680000305176
2021-07-21,107.01000213623,109.779998779297,105.610000610352,109.519996643066,1731800,109.519996643066
2021-07-22,110.160003662109,115.379997253418,109.76000213623,113.769996643066,2898900,113.769996643066
2021-07-23,114.050003051758,117.400001525879,112.529998779297,117.23999786377,2369800,117.23999786377
2021-07-26,116.930000305176,117.48999786377,115.25,116.730003356934,1770600,116.730003356934
2021-07-27,116.569999694824,116.991996765137,112.269996643066,115.470001220703,2169500,115.470001220703
2021-07-28,116.389999389648,119.930000305176,115.870002746582,119.75,2534900,119.75
2021-07-29,119.389999389648,122.769996643066,119.110000610352,120.389999389648,2455700,120.389999389648
2021-07-30,119.379997253418,122.080001831055,117.98999786377,118.629997253418,2546500,118.629997253418
2021-08-02,119.269996643066,120.449996948242,114.839996337891,118.589996337891,1983700,118.589996337891
2021-08-03,118.790000915527,120,117.419998168945,119.569999694824,1639800,119.569999694824
2021-08-04,119.900001525879,121.25,118.819999694824,120,2451600,120
2021-08-05,118.980003356934,122.235000610352,117.800003051758,121.459999084473,3640300,121.459999084473
2021-08-06,117.279998779297,121.330001831055,115,118.819999694824,3405500,118.819999694824
2021-08-09,117.980003356934,125.459999084473,117.129997253418,123.430000305176,4416200,123.430000305176
2021-08-10,125.730003356934,127.699996948242,122.389999389648,125.470001220703,8163400,125.470001220703
2021-08-11,123.25,124,116.379997253418,119.01000213623,7776800,119.01000213623
2021-08-12,117.400001525879,125.779998779297,117.001998901367,122.230003356934,5853900,122.230003356934
2021-08-13,122.309997558594,123.529998779297,120.160003662109,121.75,1732200,121.75
2021-08-16,119.519996643066,120.991996765137,116.639999389648,120.379997253418,3321900,120.379997253418
2021-08-17,120.220001220703,121.330001831055,117.930000305176,119.839996337891,2435100,119.839996337891
2021-08-18,118.98999786377,119.319999694824,116.540000915527,116.930000305176,2817500,116.930000305176
2021-08-19,115.889999389648,120,115.002998352051,118.150001525879,2523700,118.150001525879
2021-08-20,119,122.415000915527,118.150001525879,119.959999084473,2463400,119.959999084473
2021-08-23,121.160003662109,124.339996337891,120.099998474121,124.180000305176,1767100,124.180000305176
2021-08-24,125,125.75,122.839996337891,124.019996643066,1361100,124.019996643066
2021-08-25,124.389999389648,125.430000305176,122.809997558594,123.23999786377,1176900,123.23999786377
2021-08-26,123.220001220703,124.220001220703,120.76000213623,120.900001525879,1619700,120.900001525879
2021-08-27,122.470001220703,124.970001220703,121.5,123.569999694824,1993800,123.569999694824
2021-08-30,122.589996337891,124.629997253418,121.059997558594,123.419998168945,1849600,123.419998168945
2021-08-31,123.419998168945,123.440002441406,120.370002746582,120.73999786377,3166400,120.73999786377
2021-09-01,120,129.669998168945,119.269996643066,126.860000610352,5168700,126.860000610352
2021-09-02,128,129.621994018555,126.180000305176,128.610000610352,2171600,128.610000610352
2021-09-03,128.479995727539,131.593994140625,128.039001464844,130.440002441406,2440100,130.440002441406
2021-09-07,131.009994506836,132.089996337891,127.611000061035,131.279998779297,2196200,131.279998779297
2021-09-08,130.419998168945,131.179992675781,126.51000213623,128.179992675781,1884400,128.179992675781
2021-09-09,129,131.320007324219,127.949996948242,127.98999786377,1966800,127.98999786377
2021-09-10,129.309997558594,130.440002441406,127.389999389648,127.480003356934,1734400,127.480003356934
2021-09-13,127.98999786377,128.270004272461,120.830001831055,124.699996948242,3100700,124.699996948242
2021-09-14,125.209999084473,128.919998168945,125.209999084473,126.76000213623,2925900,126.76000213623
2021-09-15,126.519996643066,128.835006713867,125.080001831055,128.550003051758,2191300,128.550003051758
2021-09-16,129,133.949996948242,128.102996826172,133.490005493164,3107000,133.490005493164
2021-09-17,133,134.539993286133,130.509994506836,131.410003662109,6355400,131.410003662109
2021-09-20,125.279998779297,129.419998168945,124.839996337891,127.190002441406,2335400,127.190002441406
2021-09-21,128.990005493164,131.399993896484,127.76000213623,130.399993896484,1834300,130.399993896484
2021-09-22,130.600006103516,137.070007324219,130.399993896484,136.970001220703,3002400,136.970001220703
2021-09-23,136.970001220703,137,130.820007324219,135.669998168945,3859100,135.669998168945
2021-09-24,130.770004272461,132.990005493164,127.809997558594,130.360000610352,3902700,130.360000610352
2021-09-27,127.98999786377,128.600006103516,121.730003356934,122.809997558594,4487500,122.809997558594
2021-09-28,119.330001831055,119.330001831055,112.800003051758,113.080001831055,5888100,113.080001831055
2021-09-29,115.290000915527,115.839996337891,110.680000305176,112.339996337891,3715900,112.339996337891
2021-09-30,113.139999389648,115.319999694824,110.779998779297,112.650001525879,3379300,112.650001525879
2021-10-01,113.01000213623,115.019996643066,108.930000305176,114.980003356934,3446700,114.980003356934
2021-10-04,114,115.819999694824,111.569999694824,115.730003356934,4170800,115.730003356934
2021-10-05,116.73999786377,125.620002746582,116.73999786377,125.589996337891,6688800,125.589996337891
2021-10-06,123.980003356934,135.104995727539,123.980003356934,133.440002441406,7620100,133.440002441406
2021-10-07,134.039993286133,137.029998779297,132.539993286133,136.919998168945,4040400,136.919998168945
2021-10-08,137.149993896484,139.899993896484,134.740005493164,139.660003662109,2996900,139.660003662109
2021-10-11,135.324996948242,145.699996948242,134.929992675781,144.270004272461,5379700,144.270004272461
2021-10-12,145.990005493164,151.468994140625,144.800003051758,150.940002441406,4142700,150.940002441406
2021-10-13,151.800003051758,159.470001220703,151.190002441406,159.429992675781,5762100,159.429992675781
2021-10-14,161.860000610352,166.139999389648,159.550003051758,165.279998779297,6421000,165.279998779297
2021-10-15,162.429992675781,168.949996948242,162.266998291016,167.690002441406,6212800,167.690002441406
2021-10-18,167.600006103516,182.899993896484,167,180.770004272461,7068700,180.770004272461
2021-10-19,179.5,180,171.320007324219,172.889999389648,7857300,172.889999389648
2021-10-20,175.800003051758,176.800003051758,168.289993286133,175.449996948242,5040600,175.449996948242
2021-10-21,176.880004882812,183.800003051758,176.009994506836,182,3570100,182
2021-10-22,182.610000610352,184.466995239258,177.220001220703,181.350006103516,3081400,181.350006103516
2021-10-25,182,192.080001831055,179.729995727539,189.410003662109,3585100,189.410003662109
2021-10-26,190.809997558594,191.179992675781,181.613006591797,185.360000610352,2888400,185.360000610352
2021-10-27,180.5,187.509994506836,178.110000610352,178.649993896484,3698200,178.649993896484
2021-10-28,177.490005493164,186.470001220703,174.740005493164,184.050003051758,3154800,184.050003051758
2021-10-29,183.360000610352,196.800003051758,182.779998779297,194.720001220703,3943300,194.720001220703
2021-11-01,194.75,194.774002075195,188.630004882812,194.259994506836,3016400,194.259994506836
2021-11-02,194.990005493164,196.350006103516,189.199996948242,192.369995117188,2122900,192.369995117188
2021-11-03,193.520004272461,196,189.460006713867,194.850006103516,2180500,194.850006103516
2021-11-04,195,202.279998779297,193.5,201.089996337891,3812300,201.089996337891
2021-11-05,216.080001831055,218,192.490005493164,197.259994506836,5071300,197.259994506836
2021-11-08,194.5,211.259994506836,192.559997558594,210,3970800,210
2021-11-09,207,209.899993896484,200.300003051758,204.600006103516,2976700,204.600006103516
2021-11-10,202.990005493164,204.949996948242,192.850006103516,195.360000610352,2888000,195.360000610352
2021-11-11,200.570007324219,202.990005493164,195.800003051758,196.259994506836,1781900,196.259994506836
2021-11-12,199.380004882812,207.460006713867,197.430999755859,204.759994506836,2153400,204.759994506836
2021-11-15,205.639999389648,209,204.759994506836,206.600006103516,2515000,206.600006103516
2021-11-16,205,214.942993164062,204.639999389648,212.169998168945,2825600,212.169998168945
2021-11-17,211.979995727539,216,208.039993286133,211.800003051758,2277200,211.800003051758
2021-11-18,211.089996337891,221.639999389648,208.5,217.25,3186500,217.25
2021-11-19,216.800003051758,220.789993286133,210.940002441406,211.039993286133,2510800,211.039993286133
2021-11-22,209.729995727539,212.5,185.679992675781,186.449996948242,5795600,186.449996948242
2021-11-23,183.889999389648,191.410003662109,178.419998168945,184.649993896484,4527900,184.649993896484
2021-11-24,182,198.279998779297,180,197.389999389648,3945300,197.389999389648
2021-11-26,198.639999389648,205.789993286133,196.729995727539,200.119995117188,2248300,200.119995117188
2021-11-29,197.5,199.210006713867,185.710006713867,191.089996337891,4083700,191.089996337891
2021-11-30,192.559997558594,196.979995727539,182.589996337891,188.240005493164,5191400,188.240005493164
2021-12-01,190.119995117188,190.524993896484,163.860000610352,164.210006713867,6770900,164.210006713867
2021-12-02,163.820007324219,174.479995727539,162.520004272461,166.369995117188,5238400,166.369995117188
2021-12-03,166.970001220703,167.699996948242,150.199996948242,159.690002441406,6102000,159.690002441406
2021-12-06,153.470001220703,155.600006103516,144.520004272461,147.690002441406,7480700,147.690002441406
2021-12-07,155.649993896484,160.690002441406,155.270004272461,156.25,3533600,156.25
2021-12-08,156.839996337891,162.330001831055,150.029998779297,160.440002441406,3143000,160.440002441406
2021-12-09,165.660003662109,170.399993896484,148.75700378418,150.199996948242,4504400,150.199996948242
2021-12-10,151.509994506836,155.660003662109,139.690002441406,140.479995727539,5638300,140.479995727539
2021-12-13,140.460006713867,147.740005493164,140.080001831055,145.029998779297,5662100,145.029998779297
2021-12-14,134.039993286133,138.75,127.269996643066,132,9058800,132
2021-12-15,132,141.759994506836,129.5,139.050003051758,5091000,139.050003051758
2021-12-16,142.990005493164,143.490005493164,128.649993896484,131.869995117188,5406900,131.869995117188
2021-12-17,129.789993286133,137.809997558594,127.269996643066,134.589996337891,8283500,134.589996337891
2021-12-20,128.479995727539,134.766998291016,123.900001525879,131.889999389648,4160300,131.889999389648
2021-12-21,134.539993286133,144.669998168945,131.889999389648,144.339996337891,4200400,144.339996337891
2021-12-22,143.410003662109,145.259994506836,135.830001831055,136.809997558594,3429000,136.809997558594
2021-12-23,137.130004882812,138,133.270004272461,137.270004272461,2018300,137.270004272461
2021-12-27,138.080001831055,141.339996337891,137.100006103516,138.940002441406,2054700,138.940002441406
2021-12-28,140.809997558594,140.809997558594,132.429992675781,132.929992675781,2105700,132.929992675781
2021-12-29,132.429992675781,134.139999389648,129.070007324219,133.300003051758,1988100,133.300003051758
2021-12-30,132.009994506836,136.690002441406,132.009994506836,133.199996948242,1580700,133.199996948242
2021-12-31,133.270004272461,134.875,130.57600402832,131.5,2013700,131.5
2022-01-03,131.070007324219,132.100006103516,122.709999084473,126.160003662109,3644300,126.160003662109
2022-01-04,124.519996643066,125.970001220703,108.580001831055,114.959999084473,9785400,114.959999084473
2022-01-05,113.5,116.160003662109,103.459999084473,105.949996948242,6186000,105.949996948242
2022-01-06,103.519996643066,108.580001831055,102.150001525879,104.040000915527,5066600,104.040000915527
2022-01-07,102.870002746582,110.040000915527,101.769996643066,107,6148300,107
