Index,RDDT.Open,RDDT.High,RDDT.Low,RDDT.Close,RDDT.Volume,RDDT.Adjusted
2024-09-20,64.8199996948242,66.9400024414062,64.1699981689453,66.1699981689453,8518300,66.1699981689453
2024-09-23,66,66.9599990844727,64.7799987792969,65,3645600,65
2024-09-24,65.2799987792969,67.2799987792969,63.5999984741211,66.9599990844727,4444900,66.9599990844727
2024-09-25,66.9599990844727,69.1100006103516,66.3499984741211,67.879997253418,4321100,67.879997253418
2024-09-26,69,69,65.7099990844727,66.5199966430664,4310300,66.5199966430664
2024-09-27,66.5899963378906,68.3499984741211,66.120002746582,67.0800018310547,3922300,67.0800018310547
2024-09-30,66.9400024414062,67.8099975585938,65.3199996948242,65.9199981689453,3558300,65.9199981689453
2024-10-01,65.9300003051758,66.6100006103516,64.5149993896484,65.9700012207031,3150500,65.9700012207031
2024-10-02,65.4899978637695,68.3099975585938,64.9000015258789,67.7799987792969,3992000,67.7799987792969
2024-10-03,68.0599975585938,68.9700012207031,67.3499984741211,67.4700012207031,4120300,67.4700012207031
2024-10-04,69.5199966430664,72.879997253418,68.8000030517578,72.379997253418,7415600,72.379997253418
2024-10-07,72.9899978637695,73.4199981689453,70.129997253418,70.4400024414062,2811200,70.4400024414062
2024-10-08,70.75,72.9800033569336,70.2399978637695,70.7699966430664,2494700,70.7699966430664
2024-10-09,73.6399993896484,75.1999969482422,70.4400024414062,71,5019000,71
2024-10-10,70.6900024414062,71.6600036621094,69.3000030517578,69.9000015258789,3974100,69.9000015258789
2024-10-11,69.9499969482422,73.25,69.7399978637695,73.25,5076300,73.25
2024-10-14,73.75,75.6699981689453,72.8199996948242,74.870002746582,5488800,74.870002746582
2024-10-15,74.8000030517578,76.4800033569336,74.1399993896484,75.1699981689453,5701300,75.1699981689453
2024-10-16,75.1600036621094,77.870002746582,73.5899963378906,77.2600021362305,4455200,77.2600021362305
2024-10-17,76.9800033569336,78.7399978637695,75.9400024414062,76.2900009155273,3074900,76.2900009155273
2024-10-18,76.6100006103516,81.3600006103516,76.4199981689453,80.9000015258789,5428500,80.9000015258789
2024-10-21,80.5550003051758,80.5550003051758,77.9000015258789,78.5500030517578,3750600,78.5500030517578
2024-10-22,77.7699966430664,78.5,76.5400009155273,77.2900009155273,3285000,77.2900009155273
2024-10-23,77.6900024414062,80.129997253418,76.6510009765625,77.6800003051758,4083700,77.6800003051758
2024-10-24,77.8550033569336,78.7149963378906,77.1399993896484,78.5999984741211,2174100,78.5999984741211
2024-10-25,79.0199966430664,81.7200012207031,79.0199966430664,81.3600006103516,3889100,81.3600006103516
2024-10-28,82.2099990844727,82.5299987792969,79.4499969482422,79.6800003051758,6567500,79.6800003051758
2024-10-29,79.7249984741211,82.9749984741211,79.0999984741211,81.7399978637695,12718700,81.7399978637695
2024-10-30,104.900001525879,118.249000549316,104.110000610352,116.050003051758,37764600,116.050003051758
2024-10-31,117.404998779297,123.599998474121,114.800003051758,119.300003051758,17033500,119.300003051758
2024-11-01,114,115.5,110.5,112.980003356934,12024700,112.980003356934
2024-11-04,110.764999389648,112.980003356934,108.684997558594,109.029998779297,7719300,109.029998779297
2024-11-05,110.5,122.680000305176,110.269996643066,122.569999694824,10831200,122.569999694824
2024-11-06,124.150001525879,124.930000305176,117.160003662109,121.080001831055,6506100,121.080001831055
2024-11-07,121.569999694824,133.25,121.569999694824,131.440002441406,7756000,131.440002441406
2024-11-08,130.029998779297,134.800003051758,128.330001831055,134.800003051758,4402000,134.800003051758
2024-11-11,139,139.039993286133,128.300003051758,129.229995727539,5711400,129.229995727539
2024-11-12,126.660003662109,130.470001220703,125.690002441406,127.75,5247900,127.75
2024-11-13,128.800003051758,135.070007324219,128.800003051758,132.059997558594,4567400,132.059997558594
2024-11-14,132.059997558594,133.990005493164,129.720001220703,131.880004882812,2667700,131.880004882812
2024-11-15,128.789993286133,131.690002441406,123.139999389648,124.779998779297,4605100,124.779998779297
2024-11-18,125.559997558594,130.130004882812,124.660003662109,129.419998168945,4314500,129.419998168945
2024-11-19,129.009994506836,138.539993286133,128.720001220703,137.160003662109,6889200,137.160003662109
2024-11-20,137.154998779297,138.389999389648,130.009994506836,136.270004272461,5497900,136.270004272461
2024-11-21,141.270004272461,158.490005493164,139.570007324219,158.020004272461,12275500,158.020004272461
2024-11-22,145.410003662109,149,142.910003662109,146.669998168945,18665500,146.669998168945
2024-11-25,149.5,152.139999389648,139.220001220703,141.899993896484,8403900,141.899993896484
2024-11-26,141.649993896484,144.809997558594,132.475006103516,135.610000610352,7697100,135.610000610352
2024-11-27,137.800003051758,141.190002441406,134.449996948242,140.039993286133,5531000,140.039993286133
2024-11-29,143.429992675781,143.929992675781,140.259994506836,140.690002441406,2105900,140.690002441406
2024-12-02,144,145.580001831055,138.75,141.639999389648,3263200,141.639999389648
2024-12-03,141,151.559997558594,141,149.830001831055,5966700,149.830001831055
2024-12-04,150.839996337891,157.75,150.630004882812,154.229995727539,6568500,154.229995727539
2024-12-05,155.580001831055,156.667007446289,151.25,153.089996337891,4500200,153.089996337891
2024-12-06,152.059997558594,163.720001220703,149.330001831055,162.759994506836,7910700,162.759994506836
2024-12-09,171.5,180.740005493164,157.050003051758,167.169998168945,16640800,167.169998168945
2024-12-10,168.309997558594,176.673004150391,151.759994506836,155.929992675781,10972800,155.929992675781
2024-12-11,164,168.660995483398,161,165.919998168945,5981900,165.919998168945
2024-12-12,164.009994506836,172.5,163.238998413086,163.509994506836,4024700,163.509994506836
2024-12-13,164.350006103516,174,163.509994506836,172.649993896484,4893300,172.649993896484
2024-12-16,169.270004272461,180.360000610352,166.199996948242,178.100006103516,8934900,178.100006103516
2024-12-17,177.149993896484,177.570007324219,167.320007324219,168.789993286133,6894500,168.789993286133
2024-12-18,172.449996948242,174.384994506836,157.75,160.649993896484,7792800,160.649993896484
2024-12-19,163.899993896484,166.600006103516,157.220001220703,163.720001220703,4761600,163.720001220703
2024-12-20,162.990005493164,174.110000610352,158.770004272461,170.710006713867,7705600,170.710006713867
2024-12-23,171.25,173.820007324219,166.373001098633,168.610000610352,3728900,168.610000610352
2024-12-24,169,178.100006103516,168.889999389648,177.410003662109,2098700,177.410003662109
2024-12-26,177.800003051758,182.199996948242,174.770004272461,176.740005493164,2442200,176.740005493164
2024-12-27,175.529998779297,176.529998779297,167.800003051758,173.539993286133,2606100,173.539993286133
2024-12-30,167.375,169.789993286133,162.259994506836,165.529998779297,7541100,165.529998779297
2024-12-31,166,167.677993774414,162.639999389648,163.440002441406,3438500,163.440002441406
2025-01-02,164.429992675781,168.5,156.035995483398,165.910003662109,4076500,165.910003662109
2025-01-03,167.529998779297,181.220001220703,166.964996337891,177.740005493164,9436000,177.740005493164
2025-01-06,182,187.690002441406,174.5,179.490005493164,5416400,179.490005493164
2025-01-07,180.25,183.119995117188,171.108001708984,172.320007324219,4201100,172.320007324219
2025-01-08,167.589996337891,174.339996337891,166,172.009994506836,4202600,172.009994506836
2025-01-10,169,169.699996948242,159.800003051758,167.080001831055,4003800,167.080001831055
2025-01-13,160.440002441406,165.5,156.580001831055,164.649993896484,4368200,164.649993896484
2025-01-14,169.600006103516,172.188995361328,161.059997558594,164.820007324219,4914000,164.820007324219
2025-01-15,170.089996337891,178.830001831055,167.5,170.690002441406,5164800,170.690002441406
2025-01-16,171.759994506836,176.819000244141,169.729995727539,174.869995117188,3341600,174.869995117188
2025-01-17,178.279998779297,179.869995117188,172.149993896484,175.330001831055,3375500,175.330001831055
2025-01-21,177.5,191,175.600006103516,188.320007324219,7475500,188.320007324219
2025-01-22,187.470001220703,188.190002441406,181.520004272461,183.740005493164,4999400,183.740005493164
2025-01-23,182,187.699996948242,178.5,181.990005493164,3568400,181.990005493164
2025-01-24,183.630004882812,190.5,180,182.399993896484,3923200,182.399993896484
2025-01-27,174.220001220703,183.589996337891,170.199996948242,180.830001831055,4068600,180.830001831055
2025-01-28,184,196.830001831055,181.809997558594,194.75,5422800,194.75
2025-01-29,201,205.570007324219,195.671005249023,202,5863400,202
2025-01-30,204.990005493164,208.619995117188,195.690002441406,198.929992675781,4168900,198.929992675781
2025-01-31,201.839996337891,206.600006103516,197.050003051758,199.550003051758,3241400,199.550003051758
2025-02-03,189.119995117188,205.5,188.949996948242,202.309997558594,3611100,202.309997558594
2025-02-04,208.865005493164,218.25,207.143005371094,215.309997558594,5509400,215.309997558594
2025-02-05,213.5,221.179992675781,211,221.160003662109,3563600,221.160003662109
2025-02-06,222.440002441406,222.440002441406,209,216.509994506836,6409300,216.509994506836
2025-02-07,218.589996337891,227.050003051758,218.199996948242,225.229995727539,5448000,225.229995727539
2025-02-10,228.800003051758,230.410003662109,221.5,224.929992675781,4314800,224.929992675781
2025-02-11,222.029998779297,222.479995727539,211.330001831055,213.759994506836,6210500,213.759994506836
2025-02-12,213.600006103516,220.75,211,216.470001220703,11245500,216.470001220703
2025-02-13,203.914993286133,214.300003051758,195.979995727539,204.949996948242,21066700,204.949996948242
2025-02-14,202,203.949996948242,192.570007324219,196.380004882812,8424900,196.380004882812
2025-02-18,193.399993896484,196.757995605469,183.800003051758,187.130004882812,9020200,187.130004882812
2025-02-19,185.5,190.917007446289,183.960006713867,189.660003662109,4444100,189.660003662109
2025-02-20,187.699996948242,187.75,170.600006103516,175.440002441406,10625800,175.440002441406
2025-02-21,175.5,176.505004882812,161.882995605469,166.399993896484,9939000,166.399993896484
2025-02-24,164.770004272461,166.380004882812,154.199996948242,165.570007324219,7908200,165.570007324219
2025-02-25,164,166.990005493164,154.740005493164,159.990005493164,6115800,159.990005493164
2025-02-26,161.960006713867,170.300003051758,161.220001220703,168.100006103516,6341100,168.100006103516
2025-02-27,170.410003662109,172.139999389648,156,159.779998779297,5342600,159.779998779297
2025-02-28,156.899993896484,163.380004882812,155.449996948242,161.779998779297,9356900,161.779998779297
2025-03-03,165.455001831055,174.220001220703,160.399993896484,162.449996948242,7176800,162.449996948242
2025-03-04,157.860000610352,164.649993896484,148.264999389648,159.169998168945,7780700,159.169998168945
2025-03-05,161,169.990005493164,158.317001342773,168.520004272461,4355900,168.520004272461
2025-03-06,160.5,166.110000610352,150.529998779297,150.720001220703,5336000,150.720001220703
2025-03-07,147.020004272461,148.300003051758,131.259994506836,133.979995727539,13834900,133.979995727539
2025-03-10,127.75,127.75,105.51000213623,107.290000915527,20956700,107.290000915527
2025-03-11,111,123.48999786377,110,122.730003356934,14629600,122.730003356934
2025-03-12,134.789993286133,136.470001220703,126.120002746582,130.679992675781,11368700,130.679992675781
2025-03-13,130,131.679992675781,118.569999694824,121.529998779297,7288600,121.529998779297
2025-03-14,126.51000213623,130.830001831055,123.449996948242,128.210006713867,6818900,128.210006713867
2025-03-17,123.620002746582,142,119.919998168945,125.559997558594,19261700,125.559997558594
2025-03-18,120.569999694824,121.940002441406,108.128997802734,110.099998474121,13232200,110.099998474121
2025-03-19,110.099998474121,113.480003356934,105.5,109.910003662109,9529600,109.910003662109
2025-03-20,109.180000305176,112.98999786377,107.040000915527,108.75,7803400,108.75
2025-03-21,107.800003051758,116.290000915527,106,115.699996948242,7987100,115.699996948242
2025-03-24,119.809997558594,126.5,119.76000213623,124.940002441406,9012100,124.940002441406
2025-03-25,124,127.269996643066,120.019996643066,125.430000305176,5815600,125.430000305176
2025-03-26,124.599998474121,125.599998474121,117.169998168945,120.199996948242,4849600,120.199996948242
2025-03-27,117.5,117.5,110.050003051758,110.230003356934,6775400,110.230003356934
2025-03-28,110.25,112.779998779297,103.73999786377,107.709999084473,8001900,107.709999084473
2025-03-31,102.294998168945,106.589996337891,97.6100006103516,104.900001525879,9511600,104.900001525879
2025-04-01,105.794998168945,111.599998474121,104.348999023438,110.050003051758,6568200,110.050003051758
2025-04-02,104.849998474121,113.75,104.849998474121,109.5,10073500,109.5
2025-04-03,99.5,100.5,93.629997253418,96.9000015258789,11840700,96.9000015258789
2025-04-04,92.1800003051758,92.9100036621094,82.8000030517578,86.9100036621094,13290300,86.9100036621094
2025-04-07,81.0100021362305,97,79.75,93,11772300,93
2025-04-08,97.1399993896484,97.9000015258789,86.879997253418,88.8899993896484,9633600,88.8899993896484
2025-04-09,88.7399978637695,113.900001525879,87.1240005493164,110.860000610352,13906500,110.860000610352
2025-04-10,103.980003356934,107.459999084473,98.7699966430664,102.01000213623,7351300,102.01000213623
2025-04-11,101,101.809997558594,96.4300003051758,101.150001525879,4217600,101.150001525879
2025-04-14,105.75,106.5,97.5,98.2600021362305,3943400,98.2600021362305
2025-04-15,98.6600036621094,99.7900009155273,94.5599975585938,96.4599990844727,4061700,96.4599990844727
2025-04-16,93.0699996948242,95.4899978637695,91.6100006103516,95.379997253418,3685300,95.379997253418
2025-04-17,94.5199966430664,96.870002746582,93.0800018310547,96.1600036621094,2858300,96.1600036621094
2025-04-21,94,95.4100036621094,90.7799987792969,94.1500015258789,3090800,94.1500015258789
2025-04-22,96.2399978637695,101.900001525879,95.4000015258789,101.660003662109,5108800,101.660003662109
2025-04-23,109.51000213623,113.550003051758,105.819999694824,107.169998168945,5873700,107.169998168945
2025-04-24,106.900001525879,112.959999084473,106.160003662109,112.25,4141100,112.25
2025-04-25,115.029998779297,120.559997558594,114.255996704102,118.099998474121,8702700,118.099998474121
2025-04-28,118.580001831055,123,116.300003051758,121.209999084473,8891400,121.209999084473
2025-04-29,119.569999694824,123.290000915527,118.199996948242,122.139999389648,3767000,122.139999389648
2025-04-30,113.875,116.940002441406,108.5,116.569999694824,8008400,116.569999694824
2025-05-01,125.63500213623,126.099998474121,117.48999786377,118.790000915527,14328200,118.790000915527
2025-05-02,120.25,125.389999389648,111.620002746582,113.830001831055,29599200,113.830001831055
2025-05-05,113.089996337891,120.870002746582,111.629997253418,116.330001831055,11529500,116.330001831055
2025-05-06,113.650001525879,114.779998779297,108.629997253418,109.98999786377,8954700,109.98999786377
2025-05-07,109.330001831055,111.580001831055,102.800003051758,105.529998779297,9200200,105.529998779297
2025-05-08,108.25,109.660003662109,105.199996948242,107.830001831055,5759000,107.830001831055
2025-05-09,109.849998474121,112.349998474121,105.519996643066,108.459999084473,4836100,108.459999084473
2025-05-12,114.150001525879,114.535003662109,109.601997375488,111.209999084473,7070500,111.209999084473
2025-05-13,113.040000915527,116.400001525879,111.5,112.839996337891,6684800,112.839996337891
2025-05-14,114.724998474121,130.110000610352,113.800003051758,125.319999694824,20753500,125.319999694824
2025-05-15,122.080001831055,122.080001831055,112.849998474121,113.589996337891,13711000,113.589996337891
2025-05-16,117.5,117.589996337891,110.819999694824,113.230003356934,8627000,113.230003356934
2025-05-19,104.889999389648,110.089996337891,104.800003051758,107.98999786377,10494200,107.98999786377
2025-05-20,107.349998474121,107.98999786377,104.470001220703,105.639999389648,7178300,105.639999389648
2025-05-21,103.089996337891,103.5,94.8899993896484,95.8499984741211,17448200,95.8499984741211
2025-05-22,97.2900009155273,100.448997497559,95.6969985961914,98.3199996948242,8522900,98.3199996948242
2025-05-23,95.8300018310547,102.264999389648,95.2300033569336,100.76000213623,6753500,100.76000213623
2025-05-27,103,104.911003112793,99.1399993896484,104.620002746582,6944400,104.620002746582
2025-05-28,104.940002441406,106.707000732422,103.089996337891,105.430000305176,5399900,105.430000305176
2025-05-29,108.190002441406,113.800003051758,107.59400177002,109.029998779297,10689400,109.029998779297
2025-05-30,107.309997558594,112.620002746582,106.339996337891,112.349998474121,7555500,112.349998474121
2025-06-02,109.160003662109,113.660003662109,109.160003662109,112.110000610352,4539400,112.110000610352
2025-06-03,112.459999084473,115.387001037598,109.919998168945,110.860000610352,5462500,110.860000610352
