Index,AMZN.Open,AMZN.High,AMZN.Low,AMZN.Close,AMZN.Volume,AMZN.Adjusted
2015-12-04,33.2999992370605,33.7389984130859,33.0699996948242,33.6319999694824,90696000,33.6319999694824
2015-12-07,33.7369995117188,33.7729988098145,33.0250015258789,33.4915008544922,74656000,33.4915008544922
2015-12-08,33.1565017700195,33.9995002746582,32.9894981384277,33.8665008544922,73038000,33.8665008544922
2015-12-09,33.9000015258789,33.9500007629395,32.7840003967285,33.2394981384277,103164000,33.2394981384277
2015-12-10,33.2794990539551,33.4264984130859,32.9780006408691,33.1160011291504,69110000,33.1160011291504
2015-12-11,32.5615005493164,32.8940010070801,31.9810009002686,32.0074996948242,109488000,32.0074996948242
2015-12-14,32.0875015258789,32.929500579834,31.763500213623,32.8955001831055,86594000,32.8955001831055
2015-12-15,33.2514991760254,33.5750007629395,32.8675003051758,32.931999206543,95068000,32.931999206543
2015-12-16,33.1780014038086,33.8675003051758,32.9659996032715,33.788501739502,79290000,33.788501739502
2015-12-17,34,34.125,33.5325012207031,33.5325012207031,73632000,33.5325012207031
2015-12-18,33.4324989318848,33.8419990539551,33.2065010070801,33.2070007324219,136826000,33.2070007324219
2015-12-21,33.4249992370605,33.4949989318848,32.9464988708496,33.2254981994629,65018000,33.2254981994629
2015-12-22,33.3414993286133,33.4244995117188,32.9630012512207,33.1575012207031,53356000,33.1575012207031
2015-12-23,33.3250007629395,33.3300018310547,32.8315010070801,33.185001373291,54458000,33.185001373291
2015-12-24,33.1674995422363,33.234001159668,33.0299987792969,33.1394996643066,21824000,33.1394996643066
2015-12-28,33.2779998779297,33.7750015258789,33.2750015258789,33.7599983215332,75672000,33.7599983215332
2015-12-29,33.898998260498,34.8219985961914,33.8945007324219,34.6985015869141,114700000,34.6985015869141
2015-12-30,34.5945014953613,34.7745018005371,34.3190002441406,34.453498840332,70380000,34.453498840332
2015-12-31,34.3040008544922,34.3875007629395,33.7944984436035,33.7944984436035,74992000,33.7944984436035
2016-01-04,32.8144989013672,32.8860015869141,31.3754997253418,31.8495006561279,186290000,31.8495006561279
2016-01-05,32.3429985046387,32.3455009460449,31.3824996948242,31.6895008087158,116452000,31.6895008087158
2016-01-06,31.1000003814697,31.9895000457764,31.0154991149902,31.6324996948242,106584000,31.6324996948242
2016-01-07,31.0900001525879,31.5,30.2604999542236,30.3969993591309,141498000,30.3969993591309
2016-01-08,30.9829998016357,31.2070007324219,30.2999992370605,30.3525009155273,110258000,30.3525009155273
2016-01-11,30.6240005493164,30.9925003051758,29.9284992218018,30.886999130249,97832000,30.886999130249
2016-01-12,31.2625007629395,31.2994995117188,30.6119995117188,30.8945007324219,94482000,30.8945007324219
2016-01-13,31.0440006256104,31.0440006256104,28.9580001831055,29.0904998779297,153104000,29.0904998779297
2016-01-14,29.0125007629395,30.1124992370605,28.4939994812012,29.6499996185303,144760000,29.6499996185303
2016-01-15,28.6119995117188,29.2310009002686,28.2649993896484,28.5090007781982,155690000,28.5090007781982
2016-01-19,28.8544998168945,29.2000007629395,28.3225002288818,28.7240009307861,96144000,28.7240009307861
2016-01-20,28.2180004119873,28.9225006103516,27.3589992523193,28.5884990692139,159328000,28.5884990692139
2016-01-21,28.6790008544922,29.4405002593994,28.4109992980957,28.7509994506836,99044000,28.7509994506836
2016-01-22,29.4365005493164,30.0049991607666,29.2054996490479,29.8190002441406,102402000,29.8190002441406
2016-01-25,29.8994998931885,30.4249992370605,29.7280006408691,29.8264999389648,87922000,29.8264999389648
2016-01-26,30.1725006103516,30.2250003814697,29.5189990997314,30.0625,75314000,30.0625
2016-01-27,30.0995006561279,30.1695003509521,28.9389991760254,29.1674995422363,103058000,29.1674995422363
2016-01-28,30.4185009002686,31.9029998779297,29.8775005340576,31.7674999237061,280304000,31.7674999237061
2016-01-29,28.5990009307861,29.6499996185303,28.5,29.3500003814697,293552000,29.3500003814697
2016-02-01,28.9074993133545,29.0900001525879,28.5154991149902,28.74049949646,127102000,28.74049949646
2016-02-02,28.5,28.5779991149902,27.5044994354248,27.6049995422363,126240000,27.6049995422363
2016-02-03,27.6749992370605,27.7999992370605,26.0949993133545,26.5534992218018,200974000,26.5534992218018
2016-02-04,26.25,26.949499130249,25.9610004425049,26.8129997253418,123982000,26.8129997253418
2016-02-05,26.4640007019043,26.4724998474121,24.9594993591309,25.1065006256104,194178000,25.1065006256104
2016-02-08,24.3234996795654,24.6749992370605,23.7604999542236,24.4050006866455,196510000,24.4050006866455
2016-02-09,23.9004993438721,24.9190006256104,23.7000007629395,24.1035003662109,141558000,24.1035003662109
2016-02-10,24.5879993438721,25.2329998016357,24.2999992370605,24.5240001678467,135724000,24.5240001678467
2016-02-11,24.558500289917,25.4650001525879,24.2000007629395,25.1909999847412,147948000,25.1909999847412
2016-02-12,25.5349998474121,25.8374996185303,25.074499130249,25.3540000915527,107696000,25.3540000915527
2016-02-16,25.9740009307861,26.2224998474121,25.5830001831055,26.0550003051758,102370000,26.0550003051758
2016-02-17,26.4370002746582,26.8740005493164,25.9694995880127,26.7049999237061,96480000,26.7049999237061
2016-02-18,27.0594997406006,27.0599994659424,26.1865005493164,26.25,94700000,26.25
2016-02-19,26.0354995727539,26.7975006103516,25.7674999237061,26.7450008392334,99494000,26.7450008392334
2016-02-22,27.1100006103516,28.0324993133545,27.0540008544922,27.9750003814697,111332000,27.9750003814697
2016-02-23,27.7775001525879,27.8455009460449,27.2665004730225,27.6469993591309,81016000,27.6469993591309
2016-02-24,27.2875003814697,27.7134990692139,26.6574993133545,27.7019996643066,124634000,27.7019996643066
2016-02-25,27.7759990692139,27.9694995880127,27.2644996643066,27.7574996948242,90510000,27.7574996948242
2016-02-26,28.0060005187988,28.125,27.6585006713867,27.7614994049072,97540000,27.7614994049072
2016-02-29,27.7000007629395,28.24049949646,27.6254997253418,27.6259994506836,82908000,27.6259994506836
2016-03-01,27.8145008087158,28.9624996185303,27.7999992370605,28.9519996643066,100770000,28.9519996643066
2016-03-02,29.0874996185303,29.25,28.6849994659424,29.0104999542236,91644000,29.0104999542236
2016-03-03,28.8980007171631,28.9934997558594,28.6555004119873,28.8745002746582,54826000,28.8745002746582
2016-03-04,29.0534992218018,29.0699996948242,28.5534992218018,28.7569999694824,68330000,28.7569999694824
2016-03-07,28.6770000457764,28.6814994812012,27.7775001525879,28.1399993896484,98538000,28.1399993896484
2016-03-08,27.8934993743896,28.5674991607666,27.7369995117188,28.0130004882812,94600000,28.0130004882812
2016-03-09,27.9780006408691,28.0174999237061,27.5065002441406,27.9734992980957,87546000,27.9734992980957
2016-03-10,28.3369998931885,28.3500003814697,27.3950004577637,27.9465007781982,78398000,27.9465007781982
2016-03-11,28.3474998474121,28.5030002593994,28.1364994049072,28.4804992675781,75426000,28.4804992675781
2016-03-14,28.3500003814697,28.8444995880127,28.1525001525879,28.6685009002686,69084000,28.6685009002686
2016-03-15,28.5499992370605,29.076000213623,28.3500003814697,28.8509998321533,77536000,28.8509998321533
2016-03-16,28.8320007324219,29.0659999847412,28.556999206543,28.7134990692139,70754000,28.7134990692139
2016-03-17,28.4755001068115,28.5699996948242,27.7504997253418,27.9720001220703,118562000,27.9720001220703
2016-03-18,28.0470008850098,28.1165008544922,27.304500579834,27.6040000915527,145938000,27.6040000915527
2016-03-21,27.445499420166,27.761999130249,26.9290008544922,27.6989994049072,103114000,27.6989994049072
2016-03-22,27.255500793457,28.1380004882812,27.2525005340576,28.0240001678467,80012000,28.0240001678467
2016-03-23,28.0499992370605,28.6240005493164,27.9050006866455,28.4815006256104,79674000,28.4815006256104
2016-03-24,28.3554992675781,29.1774997711182,28.3540000915527,29.1474990844727,103710000,29.1474990844727
2016-03-28,29.2199993133545,29.2374992370605,28.7779998779297,28.9934997558594,62430000,28.9934997558594
2016-03-29,29.0074996948242,29.7924995422363,28.8250007629395,29.693000793457,87852000,29.693000793457
2016-03-30,29.8355007171631,30.1620006561279,29.75,29.9344997406006,77810000,29.9344997406006
2016-03-31,29.9640007019043,30.0375003814697,29.6105003356934,29.681999206543,53636000,29.681999206543
2016-04-01,29.5244998931885,29.9514999389648,29.4150009155273,29.9249992370605,58348000,29.9249992370605
2016-04-04,29.9500007629395,29.9750003814697,29.5275001525879,29.6595001220703,49416000,29.6595001220703
2016-04-05,29.5384998321533,29.6735000610352,29.2625007629395,29.306999206543,46178000,29.306999206543
2016-04-06,29.3759994506836,30.119499206543,29.375,30.1040000915527,56998000,30.1040000915527
2016-04-07,29.9379997253418,29.9799995422363,29.4540004730225,29.5715007781982,63780000,29.5715007781982
2016-04-08,29.7159996032715,29.8929996490479,29.4500007629395,29.7299995422363,51838000,29.7299995422363
2016-04-11,29.806999206543,30.2000007629395,29.7455005645752,29.7964992523193,54086000,29.7964992523193
2016-04-12,29.9200000762939,30.2029991149902,29.61549949646,30.1585006713867,52822000,30.1585006713867
2016-04-13,30.3840007781982,30.8404998779297,30.2644996643066,30.7409992218018,84566000,30.7409992218018
2016-04-14,30.7534999847412,31.2189998626709,30.7534999847412,31.0375003814697,70242000,31.0375003814697
2016-04-15,31.0960006713867,31.3384990692139,30.9055004119873,31.2945003509521,57754000,31.2945003509521
2016-04-18,31.2674999237061,31.8819999694824,31.2479991912842,31.7674999237061,87218000,31.7674999237061
2016-04-19,31.8570003509521,31.9004993438721,31.0400009155273,31.3950004577637,81118000,31.3950004577637
2016-04-20,31.5,31.8274993896484,31.1499996185303,31.6494998931885,52188000,31.6494998931885
2016-04-21,31.5499992370605,31.8910007476807,31.4249992370605,31.5499992370605,51926000,31.5499992370605
2016-04-22,31.2234992980957,31.4125003814697,30.5779991149902,31.0249996185303,101678000,31.0249996185303
2016-04-25,30.8304996490479,31.3490009307861,30.8125,31.3099994659424,53658000,31.3099994659424
2016-04-26,31.308500289917,31.3374996185303,30.7439994812012,30.8439998626709,50428000,30.8439998626709
2016-04-27,30.5900001525879,30.7975006103516,30.0639991760254,30.3285007476807,81376000,30.3285007476807
2016-04-28,30.7770004272461,31.3400001525879,29.9599990844727,30.1000003814697,157452000,30.1000003814697
2016-04-29,33.2999992370605,33.4990005493164,32.7000007629395,32.9794998168945,206214000,32.9794998168945
2016-05-02,33.1959991455078,34.2750015258789,33.1015014648438,34.1925010681152,131570000,34.1925010681152
2016-05-03,33.8680000305176,34.0149993896484,33.5214996337891,33.5660018920898,98468000,33.5660018920898
2016-05-04,33.1295013427734,33.7000007629395,33.1069984436035,33.5449981689453,92710000,33.5449981689453
2016-05-05,33.6655006408691,33.8245010375977,32.7999992370605,32.9544982910156,97682000,32.9544982910156
2016-05-06,32.8025016784668,33.8474998474121,32.8004989624023,33.6974983215332,87306000,33.6974983215332
2016-05-09,33.6974983215332,34.3489990234375,33.570499420166,33.9874992370605,79644000,33.9874992370605
2016-05-10,34.7000007629395,35.2275009155273,34.6749992370605,35.1534996032715,122112000,35.1534996032715
2016-05-11,35.2895011901855,35.9500007629395,35.0825004577637,35.6614990234375,146764000,35.6614990234375
2016-05-12,35.8689994812012,36.122501373291,35.5755004882812,35.8964996337891,100964000,35.8964996337891
2016-05-13,35.7319984436035,35.9625015258789,35.3255004882812,35.4959983825684,95268000,35.4959983825684
2016-05-16,35.5065002441406,35.6624984741211,35.0139999389648,35.5330009460449,108658000,35.5330009460449
2016-05-17,35.4949989318848,35.7234992980957,34.695499420166,34.763500213623,102428000,34.763500213623
2016-05-18,34.4780006408691,35.1269989013672,34.4379997253418,34.872501373291,85664000,34.872501373291
2016-05-19,34.5940017700195,34.9700012207031,34.4780006408691,34.9259986877441,60512000,34.9259986877441
2016-05-20,35.0525016784668,35.3619995117188,35,35.1399993896484,58324000,35.1399993896484
2016-05-23,35.2125015258789,35.2999992370605,34.8209991455078,34.8375015258789,51902000,34.8375015258789
2016-05-24,34.9005012512207,35.375,34.9000015258789,35.2099990844727,60676000,35.2099990844727
2016-05-25,35.4000015258789,35.5429992675781,35.2760009765625,35.4174995422363,65354000,35.4174995422363
2016-05-26,35.4165000915527,35.75,35.3644981384277,35.7454986572266,48934000,35.7454986572266
2016-05-27,35.75,35.8300018310547,35.5550003051758,35.6119995117188,44984000,35.6119995117188
2016-05-31,35.6165008544922,36.211498260498,35.5660018920898,36.1394996643066,72366000,36.1394996643066
2016-06-01,36.0449981689453,36.3214988708496,35.9109992980957,35.9720001220703,65262000,35.9720001220703
2016-06-02,36.0485000610352,36.4140014648438,35.7750015258789,36.4119987487793,60532000,36.4119987487793
2016-06-03,36.3370018005371,36.3499984741211,35.921501159668,36.2770004272461,67346000,36.2770004272461
2016-06-06,36.3250007629395,36.5750007629395,36.2210006713867,36.336498260498,54096000,36.336498260498
2016-06-07,36.494499206543,36.5,36.0275001525879,36.1870002746582,54650000,36.1870002746582
2016-06-08,36.3199996948242,36.4710006713867,36.0800018310547,36.3320007324219,44468000,36.3320007324219
2016-06-09,36.1549987792969,36.445499420166,36.1150016784668,36.3824996948242,43406000,36.3824996948242
2016-06-10,36.1175003051758,36.2490005493164,35.7104988098145,35.8955001831055,68514000,35.8955001831055
2016-06-13,35.7005004882812,36.0994987487793,35.5579986572266,35.7620010375977,67044000,35.7620010375977
2016-06-14,35.6165008544922,36.0405006408691,35.6134986877441,35.9650001525879,50138000,35.9650001525879
2016-06-15,36.0999984741211,36.1279983520508,35.6674995422363,35.7130012512207,54188000,35.7130012512207
2016-06-16,35.6025009155273,35.9000015258789,35.2649993896484,35.8754997253418,61960000,35.8754997253418
2016-06-17,35.9095001220703,35.9099998474121,34.9589996337891,35.3194999694824,117956000,35.3194999694824
2016-06-20,35.6749992370605,36.0654983520508,35.5405006408691,35.7005004882812,73544000,35.7005004882812
2016-06-21,35.7859992980957,35.9199981689453,35.6360015869141,35.7910003662109,42750000,35.7910003662109
2016-06-22,35.8289985656738,35.8499984741211,35.3785018920898,35.5299987792969,45210000,35.5299987792969
2016-06-23,35.7750015258789,36.1059989929199,35.625,36.1040000915527,56500000,36.1040000915527
2016-06-24,34.6500015258789,35.6264991760254,34.6100006103516,34.9480018615723,152650000,34.9480018615723
2016-06-27,34.6004981994629,34.8409996032715,34.1059989929199,34.568000793457,111360000,34.568000793457
2016-06-28,35,35.4000015258789,34.9085006713867,35.3974990844727,80740000,35.3974990844727
2016-06-29,35.7874984741211,35.9749984741211,35.6769981384277,35.7799987792969,61402000,35.7799987792969
2016-06-30,35.8600006103516,35.9684982299805,35.6269989013672,35.7809982299805,57102000,35.7809982299805
2016-07-01,35.8660011291504,36.4000015258789,35.8269996643066,36.2840003967285,58408000,36.2840003967285
2016-07-05,36.1399993896484,36.4780006408691,35.9804992675781,36.4049987792969,48628000,36.4049987792969
2016-07-06,36.2854995727539,36.888500213623,36.1290016174316,36.880500793457,78764000,36.880500793457
2016-07-07,36.9664993286133,36.9775009155273,36.5815010070801,36.828498840332,58916000,36.828498840332
2016-07-08,37.0069999694824,37.3050003051758,36.9000015258789,37.2905006408691,68584000,37.2905006408691
2016-07-11,37.5,37.7949981689453,37.3499984741211,37.6889991760254,63906000,37.6889991760254
2016-07-12,37.8429985046387,37.867000579834,37.0164985656738,37.4104995727539,112474000,37.4104995727539
2016-07-13,37.3380012512207,37.8434982299805,37.0625,37.1315002441406,82846000,37.1315002441406
2016-07-14,37.443000793457,37.4519996643066,36.951000213623,37.060001373291,47810000,37.060001373291
2016-07-15,37.3274993896484,37.3274993896484,36.7024993896484,36.7719993591309,62428000,36.7719993591309
2016-07-18,36.7745018005371,37.0800018310547,36.4360008239746,36.8035011291504,59098000,36.8035011291504
2016-07-19,36.625,37.1665000915527,36.6155014038086,36.997501373291,44336000,36.997501373291
2016-07-20,37.2000007629395,37.3125,37.0349998474121,37.2859992980957,44280000,37.2859992980957
2016-07-21,37.375,37.4679985046387,37.1394996643066,37.2215003967285,46342000,37.2215003967285
2016-07-22,37.3894996643066,37.5639991760254,37.1764984130859,37.2430000305176,45554000,37.2430000305176
2016-07-25,37.3274993896484,37.4249992370605,36.7675018310547,36.9804992675781,53586000,36.9804992675781
2016-07-26,37.1355018615723,37.1565017700195,36.6375007629395,36.7794990539551,50594000,36.7794990539551
2016-07-27,36.8984985351562,37.0470008850098,36.693000793457,36.8334999084473,58262000,36.8334999084473
2016-07-28,37.298999786377,37.6679992675781,36.9850006103516,37.630500793457,152352000,37.630500793457
2016-07-29,38.25,38.2999992370605,37.75,37.9404983520508,135542000,37.9404983520508
2016-08-01,37.9934997558594,38.5250015258789,37.8530006408691,38.3870010375977,71564000,38.3870010375977
2016-08-02,38.1904983520508,38.2504997253418,37.851001739502,38.0289993286133,72066000,38.0289993286133
2016-08-03,37.8530006408691,37.9444999694824,37.6124992370605,37.7319984436035,71630000,37.7319984436035
2016-08-04,37.685001373291,38.25,37.5175018310547,38.038501739502,63564000,38.038501739502
2016-08-05,38.2405014038086,38.4235000610352,38.1544990539551,38.298999786377,54088000,38.298999786377
2016-08-08,38.3404998779297,38.3499984741211,38.0509986877441,38.3279991149902,39726000,38.3279991149902
2016-08-09,38.369499206543,38.6300010681152,38.3450012207031,38.4155006408691,37522000,38.4155006408691
2016-08-10,38.4900016784668,38.6049995422363,38.3095016479492,38.4280014038086,32086000,38.4280014038086
2016-08-11,38.4970016479492,38.6875,38.4560012817383,38.5620002746582,40394000,38.5620002746582
2016-08-12,38.4230003356934,38.6575012207031,38.4210014343262,38.6279983520508,31266000,38.6279983520508
2016-08-15,38.5950012207031,38.6020011901855,38.3855018615723,38.4244995117188,42370000,38.4244995117188
2016-08-16,38.4309997558594,38.4365005493164,38.1910018920898,38.2019996643066,32092000,38.2019996643066
2016-08-17,38.2205009460449,38.2610015869141,37.9599990844727,38.2314987182617,37822000,38.2314987182617
2016-08-18,38.2000007629395,38.2584991455078,38.0299987792969,38.2229995727539,29176000,38.2229995727539
2016-08-19,38.0950012207031,38.1245002746582,37.8445014953613,37.8655014038086,46864000,37.8655014038086
2016-08-22,37.875,37.9925003051758,37.6049995422363,37.9739990234375,33586000,37.9739990234375
2016-08-23,38.1655006408691,38.2350006103516,38.0499992370605,38.122501373291,30482000,38.122501373291
2016-08-24,38.1500015258789,38.1705017089844,37.7680015563965,37.8624992370605,34882000,37.8624992370605
2016-08-25,37.7999992370605,38.0279998779297,37.7369995117188,37.9609985351562,32460000,37.9609985351562
2016-08-26,38.002498626709,38.5,37.9900016784668,38.4500007629395,55536000,38.4500007629395
2016-08-29,38.4360008239746,38.7490005493164,38.4300003051758,38.5644989013672,43972000,38.5644989013672
2016-08-30,38.5525016784668,38.5919990539551,38.2779998779297,38.3790016174316,34184000,38.3790016174316
2016-08-31,38.3300018310547,38.4819984436035,38.2000007629395,38.4580001831055,32676000,38.4580001831055
2016-09-01,38.5449981689453,38.6020011901855,38.3375015258789,38.5309982299805,35846000,38.5309982299805
2016-09-02,38.7055015563965,38.7999992370605,38.5849990844727,38.6220016479492,43636000,38.6220016479492
2016-09-06,38.7019996643066,39.4739990234375,38.5110015869141,39.4435005187988,74396000,39.4435005187988
2016-09-07,39.4765014648438,39.5395011901855,39.2164993286133,39.2239990234375,48492000,39.2239990234375
2016-09-08,39.1944999694824,39.3250007629395,39.0719985961914,39.2029991149902,40610000,39.2029991149902
2016-09-09,38.9679985046387,39.0499992370605,38.005500793457,38.0069999694824,85146000,38.0069999694824
2016-09-12,37.8675003051758,38.632999420166,37.7999992370605,38.5745010375977,62494000,38.5745010375977
2016-09-13,38.4384994506836,38.494499206543,37.9524993896484,38.0504989624023,62344000,38.0504989624023
2016-09-14,38.1100006103516,38.375,37.9425010681152,38.054500579834,50460000,38.054500579834
2016-09-15,38.0999984741211,38.5434989929199,37.8790016174316,38.4845008850098,60680000,38.4845008850098
2016-09-16,38.6640014648438,39.0229988098145,38.5830001831055,38.9259986877441,109984000,38.9259986877441
2016-09-19,38.9985008239746,39.0970001220703,38.5499992370605,38.7550010681152,45944000,38.7550010681152
2016-09-20,38.7999992370605,39.0685005187988,38.7999992370605,39.0110015869141,38744000,39.0110015869141
2016-09-21,39.1624984741211,39.5345001220703,38.9505004882812,39.4869995117188,54372000,39.4869995117188
2016-09-22,39.7135009765625,40.2944984436035,39.7135009765625,40.2350006103516,81578000,40.2350006103516
2016-09-23,40.1565017700195,40.3875007629395,40.1059989929199,40.2874984741211,47070000,40.2874984741211
2016-09-26,40.0900001525879,40.296501159668,39.8574981689453,39.9580001831055,53028000,39.9580001831055
2016-09-27,40.0924987792969,40.8320007324219,40.0555000305176,40.8055000305176,76392000,40.8055000305176
2016-09-28,40.9000015258789,41.5069999694824,40.8515014648438,41.4360008239746,88442000,41.4360008239746
2016-09-29,41.4129981994629,41.875,41.2314987182617,41.4524993896484,98444000,41.4524993896484
2016-09-30,41.630500793457,41.997501373291,41.6199989318848,41.8655014038086,88612000,41.8655014038086
2016-10-03,41.7999992370605,41.9930000305176,41.5625,41.8370018005371,55388000,41.8370018005371
2016-10-04,42.0455017089844,42.1184997558594,41.5130004882812,41.7014999389648,59006000,41.7014999389648
2016-10-05,41.9000015258789,42.2835006713867,41.8059997558594,42.2179985046387,69382000,42.2179985046387
2016-10-06,42.185001373291,42.3605003356934,42.0299987792969,42.0830001831055,53680000,42.0830001831055
2016-10-07,42.2895011901855,42.2975006103516,41.872501373291,41.9715003967285,48524000,41.9715003967285
2016-10-10,42.1624984741211,42.2599983215332,42.013500213623,42.0854988098145,36542000,42.0854988098145
2016-10-11,42.0509986877441,42.0644989013672,41.4174995422363,41.5499992370605,71764000,41.5499992370605
2016-10-12,41.7000007629395,41.8834991455078,41.5050010681152,41.7044982910156,47608000,41.7044982910156
2016-10-13,41.4500007629395,41.5900001525879,41.0605010986328,41.4640007019043,61828000,41.4640007019043
2016-10-14,41.7540016174316,41.7869987487793,41.1479988098145,41.1479988098145,59996000,41.1479988098145
2016-10-17,41.0750007629395,41.0999984741211,40.5839996337891,40.6474990844727,67230000,40.6474990844727
2016-10-18,41.1054992675781,41.1629981994629,40.7509994506836,40.8824996948242,50250000,40.8824996948242
2016-10-19,41.0200004577637,41.0335006713867,40.7584991455078,40.8844985961914,41814000,40.8844985961914
2016-10-20,40.6995010375977,40.7854995727539,40.1549987792969,40.515998840332,63040000,40.515998840332
2016-10-21,40.4679985046387,40.9710006713867,40.4500007629395,40.9495010375977,55860000,40.9495010375977
2016-10-24,41.247501373291,41.9150009155273,41.1105003356934,41.9044990539551,81218000,41.9044990539551
2016-10-25,41.9650001525879,42.1544990539551,41.6609992980957,41.7589988708496,64968000,41.7589988708496
2016-10-26,41.6380004882812,41.6720008850098,41,41.1295013427734,79962000,41.1295013427734
2016-10-27,41.5620002746582,41.5859985351562,40.7714996337891,40.9179992675781,148128000,40.9179992675781
2016-10-28,39.0999984741211,39.4744987487793,38.7304992675781,38.8160018920898,216822000,38.8160018920898
2016-10-31,39.0514984130859,39.685001373291,39.005500793457,39.4910011291504,108266000,39.4910011291504
2016-11-01,39.9500007629395,40.0419998168945,38.8354988098145,39.2705001831055,106108000,39.2705001831055
2016-11-02,39.1964988708496,39.2374992370605,38.1775016784668,38.2779998779297,100530000,38.2779998779297
2016-11-03,38.252498626709,38.8499984741211,38.2000007629395,38.3515014648438,77450000,38.3515014648438
2016-11-04,38.1394996643066,38.2999992370605,37.6614990234375,37.752498626709,102442000,37.752498626709
2016-11-07,38.5820007324219,39.3865013122559,38.5470008850098,39.2464981079102,119688000,39.2464981079102
2016-11-08,39.2485008239746,39.5870018005371,38.9550018310547,39.3875007629395,68252000,39.3875007629395
2016-11-09,38.2000007629395,38.875,38.0045013427734,38.5940017700195,171258000,38.5940017700195
2016-11-10,38.9404983520508,38.9415016174316,35.8849983215332,37.1189994812012,254940000,37.1189994812012
2016-11-11,36.7864990234375,37.1629981994629,36.4449996948242,36.9505004882812,132456000,36.9505004882812
2016-11-14,37.2755012512207,37.2999992370605,35.5050010681152,35.953498840332,146426000,35.953498840332
2016-11-15,36.5,37.3390007019043,36.2994995117188,37.1619987487793,135116000,37.1619987487793
2016-11-16,36.9939994812012,37.4934997558594,36.7804985046387,37.3245010375977,72976000,37.3245010375977
