Index,ZS.Open,ZS.High,ZS.Low,ZS.Close,ZS.Volume,ZS.Adjusted
2018-06-25,36.3800010681152,37.8199996948242,34.3899993896484,36.3600006103516,2068800,36.3600006103516
2018-06-26,36.4500007629395,37.3400001525879,35.2999992370605,35.8699989318848,1090100,35.8699989318848
2018-06-27,35.7799987792969,36.8959999084473,34.310001373291,34.6100006103516,1080400,34.6100006103516
2018-06-28,34.5,35.6699981689453,33.5099983215332,35.310001373291,1206200,35.310001373291
2018-06-29,35.7000007629395,36.9000015258789,34.2799987792969,35.75,1381700,35.75
2018-07-02,36,37.4799995422363,34.7999992370605,37.0800018310547,1355700,37.0800018310547
2018-07-03,37.4599990844727,37.7900009155273,35.5999984741211,36.4300003051758,761200,36.4300003051758
2018-07-05,36.6100006103516,36.8199996948242,35.2799987792969,36.6699981689453,624400,36.6699981689453
2018-07-06,36.7000007629395,38.7799987792969,36.5499992370605,38.0099983215332,1256600,38.0099983215332
2018-07-09,38.9500007629395,40.0699996948242,37.6199989318848,39.8699989318848,1279800,39.8699989318848
2018-07-10,40.3400001525879,40.3400001525879,38.1500015258789,38.5400009155273,1241200,38.5400009155273
2018-07-11,38,39.310001373291,37.0099983215332,39.1199989318848,970200,39.1199989318848
2018-07-12,39.2299995422363,40.7900009155273,38.810001373291,40.5400009155273,1003000,40.5400009155273
2018-07-13,40.6800003051758,40.7700004577637,39.1199989318848,39.7400016784668,724400,39.7400016784668
2018-07-16,39.6599998474121,41.4300003051758,39.0200004577637,41.1199989318848,896800,41.1199989318848
2018-07-17,41.1199989318848,41.9799995422363,40.1749992370605,41.8800010681152,1151100,41.8800010681152
2018-07-18,42.3199996948242,42.6300010681152,40.9199981689453,41.6800003051758,963100,41.6800003051758
2018-07-19,41.4500007629395,41.8650016784668,40.1599998474121,40.3800010681152,722200,40.3800010681152
2018-07-20,40.5699996948242,41.7599983215332,39.318000793457,39.7900009155273,1290900,39.7900009155273
2018-07-23,39.6199989318848,42.4300003051758,39,41.3800010681152,947600,41.3800010681152
2018-07-24,41.5200004577637,42.5400009155273,38.0999984741211,39.810001373291,1207900,39.810001373291
2018-07-25,39.689998626709,41.2799987792969,39,41.2200012207031,599900,41.2200012207031
2018-07-26,39.8699989318848,40.7299995422363,39.4799995422363,39.6699981689453,856700,39.6699981689453
2018-07-27,40.0999984741211,40.4099998474121,37.1100006103516,37.3800010681152,1134100,37.3800010681152
2018-07-30,37.2900009155273,37.7299995422363,35.1800003051758,36.2200012207031,1235600,36.2200012207031
2018-07-31,36.0999984741211,36.7700004577637,33.9000015258789,35.310001373291,1391200,35.310001373291
2018-08-01,35.5999984741211,36.2299995422363,35.1910018920898,36.060001373291,508700,36.060001373291
2018-08-02,35.6599998474121,37.4659996032715,35.3240013122559,37.0299987792969,868700,37.0299987792969
2018-08-03,37.1699981689453,37.632999420166,36.3479995727539,37.3300018310547,647700,37.3300018310547
2018-08-06,37.4199981689453,38.6699981689453,36.060001373291,36.5900001525879,692800,36.5900001525879
2018-08-07,37.060001373291,38.2999992370605,36.75,37.25,501500,37.25
2018-08-08,37.4099998474121,38.4300003051758,36.7789993286133,37.0400009155273,546900,37.0400009155273
2018-08-09,37.0800018310547,39.5900001525879,37.0800018310547,38.2900009155273,703600,38.2900009155273
2018-08-10,38.2099990844727,38.6399993896484,37.1500015258789,38.189998626709,457300,38.189998626709
2018-08-13,38.4300003051758,39.226001739502,37.5499992370605,38.060001373291,565500,38.060001373291
2018-08-14,38.0299987792969,38.5900001525879,36.7700004577637,37.5200004577637,633900,37.5200004577637
2018-08-15,37.0200004577637,37.4049987792969,35.5099983215332,36.3499984741211,1100400,36.3499984741211
2018-08-16,36.9900016784668,39.1500015258789,36.6780014038086,39.0999984741211,1754700,39.0999984741211
2018-08-17,38.9199981689453,41,38.5550003051758,40.2900009155273,1513200,40.2900009155273
2018-08-20,40.7000007629395,40.9900016784668,39.7799987792969,39.8199996948242,968500,39.8199996948242
2018-08-21,39.7999992370605,39.9889984130859,39.060001373291,39.4300003051758,922700,39.4300003051758
2018-08-22,39.7000007629395,42.5,39.0499992370605,41.7200012207031,1956100,41.7200012207031
2018-08-23,41.5,43.9000015258789,41.2610015869141,42.5499992370605,1528500,42.5499992370605
2018-08-24,43.0999984741211,45.439998626709,43,44.4300003051758,1892300,44.4300003051758
2018-08-27,45.1199989318848,47.8600006103516,45.1100006103516,47.2599983215332,2974300,47.2599983215332
2018-08-28,48.2400016784668,48.2400016784668,45.6040000915527,47,1696500,47
2018-08-29,47,48,46.5099983215332,47.1599998474121,738200,47.1599998474121
2018-08-30,47.2999992370605,47.9700012207031,43.7599983215332,43.9000015258789,1913100,43.9000015258789
2018-08-31,43.4000015258789,44.435001373291,42.5,42.7900009155273,1279200,42.7900009155273
2018-09-04,43,45.1399993896484,41.3600006103516,44.2599983215332,1703600,44.2599983215332
2018-09-05,44.5400009155273,45.4700012207031,43.0999984741211,44.0699996948242,3305300,44.0699996948242
2018-09-06,42.0099983215332,42.689998626709,39.6199989318848,41.8699989318848,3115300,41.8699989318848
2018-09-07,41.7999992370605,46.9000015258789,41.6699981689453,46.0499992370605,2573000,46.0499992370605
2018-09-10,45.189998626709,47.7900009155273,43.6559982299805,45.7599983215332,2130400,45.7599983215332
2018-09-11,45.7400016784668,45.8800010681152,42.7700004577637,42.9500007629395,1932100,42.9500007629395
2018-09-12,41.3699989318848,43.3699989318848,40.5099983215332,42.6800003051758,6087700,42.6800003051758
2018-09-13,42.25,43.2599983215332,41.5149993896484,42.439998626709,1935100,42.439998626709
2018-09-14,42.2799987792969,43.810001373291,42.0999984741211,42.6399993896484,1878900,42.6399993896484
2018-09-17,42.5699996948242,42.8400001525879,40.0999984741211,40.2599983215332,2203200,40.2599983215332
2018-09-18,40.0099983215332,40.5699996948242,39.1199989318848,39.75,1532900,39.75
2018-09-19,39.1500015258789,39.7000007629395,37.5099983215332,37.8300018310547,2170700,37.8300018310547
2018-09-20,37.5999984741211,39.5,37.0800018310547,38.8199996948242,1450100,38.8199996948242
2018-09-21,38.9000015258789,40.25,38.3899993896484,40.1300010681152,2187300,40.1300010681152
2018-09-24,39.060001373291,41.8199996948242,39.060001373291,41.4300003051758,1881500,41.4300003051758
2018-09-25,41.3499984741211,43.1399993896484,41.1100006103516,42.6399993896484,1683300,42.6399993896484
2018-09-26,42,42.8050003051758,41.0999984741211,41.9700012207031,1612600,41.9700012207031
2018-09-27,41.8699989318848,42.4700012207031,41.439998626709,41.6100006103516,753400,41.6100006103516
2018-09-28,41.4199981689453,42.3400001525879,40.5,40.7799987792969,1178800,40.7799987792969
2018-10-01,41.5,41.939998626709,39.7400016784668,39.9300003051758,1496400,39.9300003051758
2018-10-02,39.7900009155273,40.4099998474121,36.7900009155273,37.0299987792969,2329100,37.0299987792969
2018-10-03,38.0699996948242,38.6100006103516,36.3699989318848,38.2099990844727,1389700,38.2099990844727
2018-10-04,38.2999992370605,38.3699989318848,36.5800018310547,37.810001373291,1315900,37.810001373291
2018-10-05,37.5200004577637,37.7770004272461,35.5999984741211,37.0400009155273,1484000,37.0400009155273
2018-10-08,36.7200012207031,37.2200012207031,35.5999984741211,36.3499984741211,1166500,36.3499984741211
2018-10-09,36.189998626709,37.2000007629395,35.6300010681152,35.7299995422363,1036200,35.7299995422363
2018-10-10,35.189998626709,35.8400001525879,33.439998626709,33.5400009155273,1923600,33.5400009155273
2018-10-11,33,36.0699996948242,33,34.5499992370605,2001600,34.5499992370605
2018-10-12,37.0900001525879,37.2400016784668,34.9799995422363,36.2999992370605,1437600,36.2999992370605
2018-10-15,36.2999992370605,37.5900001525879,35.7000007629395,36.8600006103516,1033800,36.8600006103516
2018-10-16,37.2999992370605,39.1300010681152,37.060001373291,38.9599990844727,1126900,38.9599990844727
2018-10-17,39.0999984741211,39.1199989318848,37.1800003051758,37.9099998474121,1122900,37.9099998474121
2018-10-18,37.9500007629395,38.375,36.439998626709,36.7799987792969,1071800,36.7799987792969
2018-10-19,37.1100006103516,37.9099998474121,35.560001373291,35.6800003051758,1188400,35.6800003051758
2018-10-22,36.1399993896484,36.7249984741211,34.939998626709,36.2999992370605,1063800,36.2999992370605
2018-10-23,35.2299995422363,36,34.0999984741211,35.5299987792969,1047700,35.5299987792969
2018-10-24,35.5499992370605,36.0499992370605,33.939998626709,34.0200004577637,1020000,34.0200004577637
2018-10-25,34.5999984741211,36.2000007629395,34.0200004577637,35.75,890300,35.75
2018-10-26,34.4900016784668,35.0099983215332,33.2400016784668,33.75,1511500,33.75
2018-10-29,34.7000007629395,35.5,33.4500007629395,34.1699981689453,1279200,34.1699981689453
2018-10-30,33.9700012207031,35.6749992370605,33.4799995422363,35.4900016784668,859800,35.4900016784668
2018-10-31,36.5900001525879,36.8699989318848,35.189998626709,36.2900009155273,1047800,36.2900009155273
2018-11-01,36.2999992370605,39.3699989318848,35.25,38.9599990844727,2498100,38.9599990844727
2018-11-02,39.2599983215332,39.8499984741211,38.0699996948242,39.4199981689453,1435300,39.4199981689453
2018-11-05,39.8400001525879,40,38.7529983520508,39.7700004577637,1028000,39.7700004577637
2018-11-06,39.810001373291,41.0800018310547,39.6100006103516,40.9700012207031,912000,40.9700012207031
2018-11-07,41.0699996948242,42.2900009155273,40.3400001525879,41,1446100,41
2018-11-08,41.25,42.4799995422363,40.8919982910156,41.7400016784668,617500,41.7400016784668
2018-11-09,41.7400016784668,41.8540000915527,39.9500007629395,40.7099990844727,648700,40.7099990844727
2018-11-12,40.5200004577637,40.5690002441406,38.0699996948242,39.3400001525879,962600,39.3400001525879
2018-11-13,39.2700004577637,40.75,39.0800018310547,40.3199996948242,533700,40.3199996948242
2018-11-14,41,41.3300018310547,39.8699989318848,40.0900001525879,839600,40.0900001525879
2018-11-15,40.0299987792969,41.5999984741211,39.7999992370605,40.9900016784668,1518200,40.9900016784668
2018-11-16,40.2599983215332,40.3899993896484,37.5699996948242,37.6500015258789,1853600,37.6500015258789
2018-11-19,37.5999984741211,37.9700012207031,31.7099990844727,33.0999984741211,2994300,33.0999984741211
2018-11-20,31.2800006866455,34.0499992370605,30.7199993133545,32.25,2057400,32.25
2018-11-21,32.9500007629395,33.8800010681152,32.5009994506836,33.4799995422363,788100,33.4799995422363
2018-11-23,33.1100006103516,34.2999992370605,32.5400009155273,33.8499984741211,280500,33.8499984741211
2018-11-26,34.4599990844727,34.7599983215332,33.5499992370605,34.6800003051758,961800,34.6800003051758
2018-11-27,34.25,34.8699989318848,33.9099998474121,34.6100006103516,794800,34.6100006103516
2018-11-28,35.1599998474121,36.9099998474121,35.0099983215332,36.9000015258789,1315700,36.9000015258789
2018-11-29,36.5800018310547,37.8400001525879,36.5800018310547,37.560001373291,1670200,37.560001373291
2018-11-30,37.7200012207031,39.310001373291,37.189998626709,39.2599983215332,2068900,39.2599983215332
2018-12-03,40.9900016784668,41,38.3800010681152,39.1199989318848,2161100,39.1199989318848
2018-12-04,38.8400001525879,40.2000007629395,36.9900016784668,37.2099990844727,2092200,37.2099990844727
2018-12-06,38.2999992370605,43.0589981079102,37.1500015258789,42.9799995422363,5616200,42.9799995422363
2018-12-07,42.6100006103516,43.4000015258789,39.0999984741211,40.3899993896484,2129300,40.3899993896484
2018-12-10,39.2999992370605,41.9000015258789,39.1800003051758,40.5999984741211,1923700,40.5999984741211
2018-12-11,41.25,41.9900016784668,39.4199981689453,39.7599983215332,1825200,39.7599983215332
2018-12-12,40.75,42.7200012207031,40.2039985656738,41.2200012207031,1911100,41.2200012207031
2018-12-13,41.3300018310547,42.4900016784668,41.0099983215332,41.8600006103516,1258300,41.8600006103516
2018-12-14,41.1100006103516,44,41,42.4700012207031,2855100,42.4700012207031
2018-12-17,41.9000015258789,42.2200012207031,37.9099998474121,38.2700004577637,2557200,38.2700004577637
2018-12-18,38.2599983215332,40.0999984741211,38.2599983215332,39.5999984741211,1555100,39.5999984741211
2018-12-19,39.5299987792969,41.1500015258789,38.9099998474121,39.3300018310547,1888800,39.3300018310547
2018-12-20,39.25,40.0900001525879,36.1419982910156,37.2299995422363,2439900,37.2299995422363
2018-12-21,37.5,37.5099983215332,34.2099990844727,34.9599990844727,7189800,34.9599990844727
2018-12-24,34.4099998474121,36.9500007629395,34.4099998474121,35.5499992370605,1123000,35.5499992370605
2018-12-26,35.9500007629395,39.2000007629395,35.7900009155273,39.1300010681152,1308900,39.1300010681152
2018-12-27,38.1800003051758,40.2000007629395,38,40.1699981689453,1629600,40.1699981689453
2018-12-28,40.1399993896484,40.4500007629395,38.8839988708496,39.7999992370605,817400,39.7999992370605
2018-12-31,40.2400016784668,40.4000015258789,37.7299995422363,39.2099990844727,1515200,39.2099990844727
2019-01-02,38.3899993896484,40.939998626709,38.0260009765625,39.810001373291,1280700,39.810001373291
2019-01-03,38.9500007629395,39.9199981689453,38.2700004577637,39.3199996948242,974800,39.3199996948242
2019-01-04,40.1599998474121,42.3199996948242,39.6500015258789,41.7700004577637,1782700,41.7700004577637
2019-01-07,41.9700012207031,43.9830017089844,41.8699989318848,43.560001373291,2211000,43.560001373291
2019-01-08,44,45.0099983215332,42.5639991760254,43.9799995422363,1568600,43.9799995422363
2019-01-09,43.6800003051758,45,43.3600006103516,44.8800010681152,1194500,44.8800010681152
2019-01-10,43.9700012207031,45.7229995727539,43.6529998779297,45.4099998474121,1303300,45.4099998474121
2019-01-11,44.9099998474121,45.8699989318848,44.6800003051758,45.2000007629395,1115200,45.2000007629395
2019-01-14,44.5099983215332,45.3699989318848,44.1399993896484,45.0099983215332,529100,45.0099983215332
2019-01-15,43.3199996948242,45.5,42.2000007629395,45.3199996948242,1146500,45.3199996948242
2019-01-16,45.5,45.5900001525879,43.439998626709,44.1500015258789,1417900,44.1500015258789
2019-01-17,44.1599998474121,45.2900009155273,44.0299987792969,44.8400001525879,820100,44.8400001525879
2019-01-18,45.3899993896484,46,44.8899993896484,45.3499984741211,2477300,45.3499984741211
2019-01-22,45.0999984741211,45.2200012207031,43.6100006103516,44.5900001525879,1059900,44.5900001525879
2019-01-23,45,45.8800010681152,44.2700004577637,45.0499992370605,973800,45.0499992370605
2019-01-24,45,45.3600006103516,42.5900001525879,45.060001373291,1125300,45.060001373291
2019-01-25,45.5699996948242,46.6800003051758,45.0800018310547,45.8899993896484,2473900,45.8899993896484
2019-01-28,44.9700012207031,45.6100006103516,44.2599983215332,45.5900001525879,959700,45.5900001525879
2019-01-29,45.7000007629395,45.9500007629395,44.5999984741211,45.1699981689453,970900,45.1699981689453
2019-01-30,45.560001373291,46.2949981689453,44.9099998474121,45.5200004577637,1129100,45.5200004577637
2019-01-31,45.3699989318848,48.8499984741211,45.0999984741211,48.3699989318848,3566400,48.3699989318848
2019-02-01,48.0400009155273,48.4099998474121,47,48.3199996948242,2014200,48.3199996948242
2019-02-04,48.4199981689453,49.75,48.0499992370605,49.0699996948242,2257100,49.0699996948242
2019-02-05,49.3800010681152,49.9500007629395,47.8520011901855,48.3199996948242,1603500,48.3199996948242
2019-02-06,48,48.6599998474121,46.5200004577637,47.75,1231800,47.75
2019-02-07,47.2200012207031,48.060001373291,46.5099983215332,48.0299987792969,988000,48.0299987792969
2019-02-08,47.2200012207031,48.7900009155273,47.1100006103516,48.4599990844727,1023800,48.4599990844727
2019-02-11,48.9099998474121,49.2879981994629,48.1800003051758,48.5900001525879,1122800,48.5900001525879
2019-02-12,49.1300010681152,50.7000007629395,48.8199996948242,50.0999984741211,1493600,50.0999984741211
2019-02-13,50.4599990844727,50.9000015258789,48.8899993896484,49,1194800,49
2019-02-14,48.8549995422363,50.326000213623,48.5,50.0800018310547,1315000,50.0800018310547
2019-02-15,50.4000015258789,50.7999992370605,49.7000007629395,50.1100006103516,1018100,50.1100006103516
2019-02-19,50.1800003051758,50.5,49.7649993896484,49.9900016784668,1004400,49.9900016784668
2019-02-20,50.1800003051758,50.5800018310547,49.2400016784668,49.8300018310547,943200,49.8300018310547
2019-02-21,50.0400009155273,50.1800003051758,48.8199996948242,49.6699981689453,631500,49.6699981689453
2019-02-22,50.060001373291,50.5699996948242,49.5200004577637,49.7799987792969,1426000,49.7799987792969
2019-02-25,50.2999992370605,50.5999984741211,49.2900009155273,49.9300003051758,2270500,49.9300003051758
2019-02-26,50.0299987792969,50.0999984741211,49.4799995422363,50,1938700,50
2019-02-27,50.2700004577637,51.3600006103516,49.9500007629395,50.7200012207031,3252700,50.7200012207031
2019-02-28,51,51,49.0800018310547,49.6800003051758,2881600,49.6800003051758
2019-03-01,57.4900016784668,61.1399993896484,55.2999992370605,60.5699996948242,9658400,60.5699996948242
2019-03-04,60.6100006103516,61.6399993896484,56.6100006103516,58.0299987792969,4175900,58.0299987792969
2019-03-05,57,57.9599990844727,56.7000007629395,57.5299987792969,1748700,57.5299987792969
2019-03-06,57.4000015258789,59.25,57.2309989929199,58.2700004577637,2371000,58.2700004577637
2019-03-07,58.25,60,57.6699981689453,59.1800003051758,2242500,59.1800003051758
2019-03-08,58.2299995422363,60.7099990844727,57.0200004577637,60.5400009155273,2423600,60.5400009155273
2019-03-11,60.7999992370605,64.4000015258789,60.75,63.3400001525879,3669000,63.3400001525879
2019-03-12,63.3499984741211,65,62.5900001525879,63.6500015258789,2297600,63.6500015258789
2019-03-13,64,65.0199966430664,63.7599983215332,64.8000030517578,1889700,64.8000030517578
2019-03-14,65,67.3300018310547,64.8000030517578,66.9400024414062,2201400,66.9400024414062
2019-03-15,67.2300033569336,68.8499984741211,66.6600036621094,67.1900024414062,3089800,67.1900024414062
2019-03-18,67.3899993896484,68.4800033569336,66.1800003051758,67.2799987792969,1519500,67.2799987792969
2019-03-19,68,68.2229995727539,66.6800003051758,67.9100036621094,1103800,67.9100036621094
2019-03-20,67.7399978637695,68.3000030517578,66.5500030517578,67.4899978637695,1788100,67.4899978637695
2019-03-21,67.0100021362305,70,67.0100021362305,69.9199981689453,1550700,69.9199981689453
2019-03-22,69.9000015258789,70.9000015258789,65.4300003051758,66.0100021362305,3158900,66.0100021362305
2019-03-25,65.5500030517578,68.3000030517578,63.5,67.8099975585938,2430600,67.8099975585938
2019-03-26,68.6699981689453,72.6900024414062,67.9300003051758,71.0299987792969,4153200,71.0299987792969
2019-03-27,71.1100006103516,72.0899963378906,67,69.75,3130000,69.75
2019-03-28,69.9800033569336,71.9899978637695,69.2799987792969,71.0500030517578,2189700,71.0500030517578
2019-03-29,71.3899993896484,71.7300033569336,70.0199966430664,70.9300003051758,1782000,70.9300003051758
2019-04-01,72,72.9400024414062,69.5599975585938,70.7399978637695,1635900,70.7399978637695
2019-04-02,70.9300003051758,71.2949981689453,69.2200012207031,70.9100036621094,1460400,70.9100036621094
2019-04-03,71.3000030517578,71.4599990844727,69.3099975585938,69.3399963378906,1670200,69.3399963378906
2019-04-04,69.7099990844727,69.7099990844727,61.3899993896484,63.2799987792969,7484600,63.2799987792969
2019-04-05,63.5,64.6999969482422,62.5,63.1399993896484,2553900,63.1399993896484
2019-04-08,62.810001373291,64.8000030517578,61.5149993896484,63.4700012207031,1603000,63.4700012207031
2019-04-09,64.7099990844727,65.6149978637695,63.5099983215332,64.9400024414062,2349500,64.9400024414062
2019-04-10,64.75,68.4599990844727,64.5,68.4400024414062,3402900,68.4400024414062
2019-04-11,68.2300033569336,68.8199996948242,66.6900024414062,67.75,1708900,67.75
2019-04-12,68.3099975585938,68.7300033569336,66.25,66.6399993896484,1241700,66.6399993896484
2019-04-15,66.5899963378906,67.995002746582,66.0100021362305,67.0400009155273,1269200,67.0400009155273
2019-04-16,67.3000030517578,67.4499969482422,65.2699966430664,66.2600021362305,1378300,66.2600021362305
2019-04-17,66.4400024414062,66.5,62.060001373291,62.4300003051758,2414900,62.4300003051758
2019-04-18,62.2700004577637,62.7999992370605,60.0200004577637,62.7299995422363,2081000,62.7299995422363
2019-04-22,62.5,64.4800033569336,62.4000015258789,64.2600021362305,1234600,64.2600021362305
2019-04-23,65,65.7600021362305,64.5800018310547,65.4199981689453,1170300,65.4199981689453
2019-04-24,65.9300003051758,66.2600021362305,64.0699996948242,64.9899978637695,1027200,64.9899978637695
2019-04-25,65.8499984741211,69,65.8300018310547,66.9599990844727,3386300,66.9599990844727
2019-04-26,66.7699966430664,67.6999969482422,65.2649993896484,66.9400024414062,1225700,66.9400024414062
2019-04-29,66.870002746582,69.5,66.870002746582,68.1999969482422,1776800,68.1999969482422
2019-04-30,67.9599990844727,69.1999969482422,66.4300003051758,68.3099975585938,1293000,68.3099975585938
2019-05-01,68.9800033569336,69.4000015258789,65.9700012207031,66.1699981689453,1551700,66.1699981689453
2019-05-02,65.879997253418,67.1500015258789,64.4349975585938,65.6699981689453,1741700,65.6699981689453
2019-05-03,66.3199996948242,67.5699996948242,65.1100006103516,67.4000015258789,1147500,67.4000015258789
2019-05-06,65.0100021362305,69.9899978637695,63.4049987792969,69.5,2097300,69.5
2019-05-07,68.8899993896484,69.9499969482422,64.8000030517578,66.3600006103516,2758000,66.3600006103516
2019-05-08,66.3300018310547,68.1900024414062,65.5899963378906,67.6100006103516,1305000,67.6100006103516
2019-05-09,66.9100036621094,69,65.3949966430664,68.620002746582,1867800,68.620002746582
2019-05-10,68.7600021362305,74.5899963378906,68.234001159668,73.5500030517578,5345000,73.5500030517578
