Index,EA.Open,EA.High,EA.Low,EA.Close,EA.Volume,EA.Adjusted
2015-11-18,68.1600036621094,68.5999984741211,66.8399963378906,68.4199981689453,3259900,66.7464370727539
2015-11-19,68.9499969482422,71.2699966430664,68.2399978637695,71.0800018310547,4413900,69.3413772583008
2015-11-20,71.4400024414062,72.7799987792969,70.1399993896484,72.4199981689453,4295800,70.6486053466797
2015-11-23,72.6399993896484,73.8600006103516,67.5999984741211,68.9800033569336,11898700,67.2927703857422
2015-11-24,68.4300003051758,68.6900024414062,66.9100036621094,67.0599975585938,5144400,65.4197158813477
2015-11-25,67.3000030517578,69.8000030517578,66.6999969482422,69.5100021362305,3600700,67.8097991943359
2015-11-27,69.629997253418,70.5500030517578,68.4599990844727,68.879997253418,1485500,67.1952056884766
2015-11-30,69.1900024414062,69.6399993896484,67.5800018310547,67.7900009155273,5245300,66.1318588256836
2015-12-01,68.0400009155273,69.2900009155273,67.4000015258789,68.629997253418,3703000,66.9513244628906
2015-12-02,69.0100021362305,69.5500030517578,68.5899963378906,69.3399963378906,4953200,67.6439514160156
2015-12-03,69.5400009155273,70.4499969482422,66.9300003051758,67.2200012207031,3862100,65.5758056640625
2015-12-04,68.379997253418,70.6699981689453,68.379997253418,70.379997253418,3897100,68.6585159301758
2015-12-07,70.7399978637695,71.9400024414062,70.3499984741211,70.7900009155273,3654800,69.0584716796875
2015-12-08,70.4000015258789,71.1699981689453,69.9499969482422,70.9899978637695,4446600,69.2536087036133
2015-12-09,70.75,70.9899978637695,66.620002746582,67.0899963378906,8308200,65.4489822387695
2015-12-10,67.5100021362305,67.8899993896484,66.0800018310547,66.370002746582,3396400,64.7466049194336
2015-12-11,67.4899978637695,69.6500015258789,66.7099990844727,67.1699981689453,6058300,65.5270385742188
2015-12-14,67.3499984741211,69.9800033569336,67.3499984741211,69.6600036621094,4634100,67.9561538696289
2015-12-15,70.5199966430664,73.5899963378906,69.8499984741211,72.3300018310547,6754300,70.5608291625977
2015-12-16,73.0699996948242,73.4800033569336,69.3300018310547,72.0400009155273,4829000,70.2779159545898
2015-12-17,72.2099990844727,72.7200012207031,71.0999984741211,71.120002746582,3037800,69.3804244995117
2015-12-18,70.629997253418,71.120002746582,68.9400024414062,68.9800033569336,4941800,67.2927703857422
2015-12-21,69.4400024414062,69.8899993896484,67.4000015258789,68.7099990844727,2873100,67.0293655395508
2015-12-22,69.3000030517578,69.4499969482422,68.3199996948242,69.0699996948242,1650800,67.3805618286133
2015-12-23,69.5,69.7699966430664,67.8000030517578,68.6399993896484,2424700,66.9610748291016
2015-12-24,68.6900024414062,69.3000030517578,67.7399978637695,68.9499969482422,1019900,67.2634963989258
2015-12-28,68.5899963378906,69.2099990844727,68.0500030517578,69.1900024414062,1149000,67.4976196289062
2015-12-29,69.5,70.2399978637695,69.1999969482422,69.8499984741211,1467000,68.141471862793
2015-12-30,69.8899993896484,70.3600006103516,69.5400009155273,69.6500015258789,1430800,67.9463577270508
2015-12-31,69.4400024414062,69.6699981689453,68.7099990844727,68.7200012207031,1144000,67.0391082763672
2016-01-04,67.1800003051758,67.5699996948242,65.0999984741211,66.0999984741211,4053000,64.4832077026367
2016-01-05,66.0999984741211,66.8199996948242,64.8399963378906,64.9400024414062,3304600,63.3515853881836
2016-01-06,63.6100006103516,64.2900009155273,62.560001373291,63.6800003051758,3764500,62.1223907470703
2016-01-07,62.3199996948242,64.7099990844727,61.5499992370605,62.4599990844727,4369300,60.9322395324707
2016-01-08,63.2099990844727,65.0100021362305,62.9500007629395,63.1300010681152,3909700,61.5858535766602
2016-01-11,63.3899993896484,64.8099975585938,63.25,64.2099990844727,3742200,62.6394271850586
2016-01-12,64.6600036621094,66.0899963378906,64.6399993896484,65.620002746582,3469400,64.0149612426758
2016-01-13,66.2600021362305,66.5899963378906,63.1800003051758,63.3800010681152,3957400,61.8297271728516
2016-01-14,63.2999992370605,64.9599990844727,61.5,64.4800033569336,4446600,62.90283203125
2016-01-15,64.3399963378906,66.7099990844727,63.5099983215332,66.0599975585938,8580700,64.4441680908203
2016-01-19,66.8399963378906,68.2399978637695,66.4199981689453,67.370002746582,5040300,65.7221298217773
2016-01-20,66.1999969482422,67.6900024414062,65.0400009155273,66.8499984741211,4663500,65.21484375
2016-01-21,67.1900024414062,67.5599975585938,65.7900009155273,67.0299987792969,3894400,65.3904647827148
2016-01-22,68,69.4000015258789,67.3000030517578,69.3600006103516,3969300,67.663459777832
2016-01-25,69.2900009155273,70.4899978637695,68.7600021362305,69.9199981689453,5422500,68.2097473144531
2016-01-26,69.9000015258789,71.4899978637695,69.6100006103516,70.8300018310547,5543000,69.0975189208984
2016-01-27,70.8899993896484,71.3499984741211,69.2600021362305,69.4899978637695,4291000,67.790283203125
2016-01-28,70.6999969482422,71.0299987792969,68.7200012207031,69.7900009155273,5967200,68.0829467773438
2016-01-29,67.4400024414062,67.4800033569336,62.7999992370605,64.5500030517578,17918900,62.9711151123047
2016-02-01,64.1699981689453,65.4400024414062,63.310001373291,64.1999969482422,6740000,62.6296730041504
2016-02-02,63.8699989318848,63.9900016784668,60.1300010681152,60.6599998474121,7815800,59.1762657165527
2016-02-03,61.7700004577637,61.9199981689453,58.7299995422363,59.6100006103516,9419400,58.1519508361816
2016-02-04,59.439998626709,59.8600006103516,57.5200004577637,58.7299995422363,8686800,57.2934722900391
2016-02-05,58.3699989318848,58.5699996948242,54.8499984741211,55.5,7717600,54.1424789428711
2016-02-08,54.3899993896484,56.5699996948242,53.0099983215332,56.3199996948242,8224100,54.9424171447754
2016-02-09,56.2599983215332,59.189998626709,55.8199996948242,58.25,9007900,56.8252220153809
2016-02-10,59.3400001525879,60.0699996948242,58.6599998474121,58.9799995422363,4990600,57.5373573303223
2016-02-11,57.9599990844727,59.1100006103516,57.7599983215332,58.189998626709,6672900,56.766674041748
2016-02-12,58.0499992370605,59.3699989318848,57.3199996948242,59.25,5256100,57.8007545471191
2016-02-16,59.8300018310547,60,58.8800010681152,59.3600006103516,3909400,57.9080619812012
2016-02-17,60.25,60.5400009155273,58.810001373291,59.8400001525879,4962600,58.3763160705566
2016-02-18,59.5699996948242,59.9199981689453,58.2299995422363,58.3499984741211,5122700,56.9227638244629
2016-02-19,58.3400001525879,59.9000015258789,58.0999984741211,59.5699996948242,5700800,58.1129264831543
2016-02-22,60.0699996948242,63.310001373291,59.9700012207031,63.2700004577637,6881900,61.7224273681641
2016-02-23,63,63.3300018310547,61.4599990844727,61.5200004577637,4817100,60.0152320861816
2016-02-24,60.9199981689453,63.4799995422363,60.7099990844727,63.2000007629395,4455700,61.6541442871094
2016-02-25,63.5499992370605,64.7200012207031,63.3400001525879,64.6800003051758,4277300,63.0979423522949
2016-02-26,64.8099975585938,65.1100006103516,63.7700004577637,64.4499969482422,3260200,62.8735542297363
2016-02-29,63.9700012207031,65.25,63.9700012207031,64.2399978637695,3436600,62.6686973571777
2016-03-01,64.4499969482422,65.6900024414062,64.2600021362305,65.4800033569336,3437100,63.8783798217773
2016-03-02,65.1800003051758,66.25,64.629997253418,66.0899963378906,3354600,64.4734497070312
2016-03-03,65.8000030517578,66.0100021362305,64.1800003051758,64.8000030517578,3946600,63.2150039672852
2016-03-04,64.4100036621094,64.8600006103516,63.0800018310547,64.4300003051758,3704300,62.854061126709
2016-03-07,63.8899993896484,64.4300003051758,62.9099998474121,63.5900001525879,2840900,62.0345993041992
2016-03-08,63.0499992370605,64.1800003051758,62.5999984741211,62.9599990844727,3570600,61.4200134277344
2016-03-09,63.189998626709,64.0400009155273,62.7400016784668,63.9199981689453,3124000,62.3565292358398
2016-03-10,64.1500015258789,64.4199981689453,62.5800018310547,63.5,3274100,61.9467849731445
2016-03-11,63.8300018310547,64.6500015258789,63.5299987792969,64.4700012207031,2586300,62.8930702209473
2016-03-14,63.810001373291,65.3099975585938,63.810001373291,64.7900009155273,1858500,63.205249786377
2016-03-15,64.1900024414062,65.9000015258789,64.1900024414062,65.7200012207031,2475900,64.1124954223633
2016-03-16,65.629997253418,66.1699981689453,64.5699996948242,66,2210600,64.3856506347656
2016-03-17,65.0899963378906,65.75,63.2400016784668,64.6699981689453,4905000,63.0881767272949
2016-03-18,64.9000015258789,65.3199996948242,63.8199996948242,64.3199996948242,4186100,62.7467422485352
2016-03-21,64.0500030517578,64.4000015258789,63.5099983215332,63.939998626709,2437100,62.3760375976562
2016-03-22,63.7000007629395,64.2799987792969,63.2700004577637,63.8699989318848,2842700,62.3077430725098
2016-03-23,63.9000015258789,65.5,63.5800018310547,65.0500030517578,3352400,63.4588813781738
2016-03-24,64.5999984741211,65.7300033569336,64.0699996948242,64.2399978637695,3087800,62.6686973571777
2016-03-28,64.129997253418,65.0199966430664,63.5999984741211,64.6399993896484,2305600,63.058910369873
2016-03-29,64.5100021362305,66.379997253418,64.4400024414062,66.0299987792969,3287500,64.414924621582
2016-03-30,66.7300033569336,67.1600036621094,66.2799987792969,66.4100036621094,2458300,64.7856140136719
2016-03-31,66.3300018310547,67.0999984741211,65.6999969482422,66.1100006103516,2265000,64.4929656982422
2016-04-01,65.3600006103516,66.120002746582,65.129997253418,65.9199981689453,2160500,64.3076019287109
2016-04-04,66,66.4899978637695,65.379997253418,65.7399978637695,2029600,64.1319961547852
2016-04-05,65.0999984741211,65.9599990844727,65.0500030517578,65.4499969482422,2281800,63.8491096496582
2016-04-06,65.6699981689453,66.0699996948242,65.25,65.8300018310547,1652900,64.2197952270508
2016-04-07,65.6999969482422,65.9100036621094,63.6699981689453,63.9300003051758,2921700,62.366283416748
2016-04-08,64.120002746582,64.6999969482422,63.2799987792969,64.2399978637695,2352000,62.6686973571777
2016-04-11,64.3899993896484,64.4000015258789,63.1199989318848,63.1599998474121,1862900,61.6151084899902
2016-04-12,63.1399993896484,63.1500015258789,61.9000015258789,62.9599990844727,2960800,61.4200134277344
2016-04-13,63.0400009155273,65.0299987792969,62.9099998474121,64.7699966430664,3106700,63.185733795166
2016-04-14,64.8499984741211,65.2399978637695,64.4300003051758,64.9400024414062,2100600,63.3515853881836
2016-04-15,65.1399993896484,66.9700012207031,64.4599990844727,66.8399963378906,4647400,65.2050933837891
2016-04-18,66.2799987792969,66.5599975585938,65.4599990844727,66.5199966430664,2847200,64.8929290771484
2016-04-19,66.5899963378906,66.7399978637695,65.3300018310547,66.1900024414062,1903500,64.5710067749023
2016-04-20,66.5999984741211,66.7399978637695,65.6999969482422,65.8000030517578,1804400,64.1905517578125
2016-04-21,65.8300018310547,66.3300018310547,65.2300033569336,66.1800003051758,1741700,64.5612487792969
2016-04-22,65.9000015258789,66.8499984741211,65.3199996948242,65.870002746582,2606400,64.2588348388672
2016-04-25,65.4300003051758,66,65.4199981689453,65.9300003051758,1153300,64.3173675537109
2016-04-26,65.9700012207031,66.2900009155273,65.1699981689453,65.3300018310547,1516800,63.7320289611816
2016-04-27,65.129997253418,65.4199981689453,62.3499984741211,63.3499984741211,5537400,61.8004684448242
2016-04-28,63.1199989318848,64.0199966430664,61.9099998474121,62.3199996948242,4233500,60.795654296875
2016-04-29,61.810001373291,62.4199981689453,61.2299995422363,61.8499984741211,3729200,60.3371620178223
2016-05-02,62,63.1199989318848,61.7000007629395,62.8899993896484,3360400,61.3517227172852
2016-05-03,62.6100006103516,63.2299995422363,62.0200004577637,62.0800018310547,3230100,60.5615310668945
2016-05-04,61.7400016784668,62.4799995422363,61.0999984741211,61.8800010681152,3212800,60.3664245605469
2016-05-05,62.2799987792969,62.7599983215332,61.1800003051758,62.2400016784668,4874100,60.7176208496094
2016-05-06,62.189998626709,63.9900016784668,61.9900016784668,63.939998626709,3362800,62.3760375976562
2016-05-09,64.1800003051758,65.0400009155273,64.0100021362305,64.5199966430664,3044600,62.9418411254883
2016-05-10,65,65.0999984741211,63.7299995422363,64.5400009155273,7604400,62.9613647460938
2016-05-11,70.4300003051758,74.9199981689453,70.2399978637695,73.379997253418,21901700,71.5851287841797
2016-05-12,73.629997253418,76.2399978637695,73.3899993896484,75.0100021362305,8201300,73.1752548217773
2016-05-13,74.7300033569336,76.0899963378906,74.6600036621094,75.1999969482422,4189100,73.3606185913086
2016-05-16,75.0699996948242,77.1500015258789,74.8099975585938,76.620002746582,4329200,74.7458953857422
2016-05-17,75.7200012207031,76.5999984741211,74.5299987792969,75.1399993896484,5105100,73.3020782470703
2016-05-18,74.6999969482422,74.870002746582,73.2600021362305,74.4899978637695,4432500,72.6679763793945
2016-05-19,74.2200012207031,74.2200012207031,72.9400024414062,73.5,3236700,71.7022018432617
2016-05-20,73.4800033569336,74.0100021362305,72.9300003051758,73.1100006103516,3772500,71.3217468261719
2016-05-23,73.3899993896484,73.8899993896484,72.4100036621094,73.2399978637695,3248300,71.4485778808594
2016-05-24,73.6800003051758,75.6600036621094,73.25,75.3499984741211,3781500,73.5069427490234
2016-05-25,75.3899993896484,75.8300018310547,74.8399963378906,74.9400024414062,2002500,73.1069869995117
2016-05-26,74.629997253418,75.4300003051758,73.9199981689453,75.1100006103516,1853200,73.272834777832
2016-05-27,75.3300018310547,76.4599990844727,75.3300018310547,75.6999969482422,2311200,73.8483657836914
2016-05-31,75.9800033569336,76.8199996948242,75.6999969482422,76.75,4700100,74.8726959228516
2016-06-01,76.8099975585938,77.379997253418,76.1999969482422,76.620002746582,3260500,74.7458953857422
2016-06-02,76.7200012207031,76.9400024414062,76.0999984741211,76.5800018310547,2062400,74.7068786621094
2016-06-03,76.6999969482422,76.6999969482422,75.4300003051758,76.3600006103516,1863900,74.4922409057617
2016-06-06,76.370002746582,76.9599990844727,75.1999969482422,76.4899978637695,2816800,74.6190567016602
2016-06-07,76.8600006103516,78.0899963378906,76.7600021362305,77.25,4215200,75.3604736328125
2016-06-08,77.0599975585938,77.1900024414062,76.0100021362305,76.2799987792969,2527100,74.4142150878906
2016-06-09,75.5899963378906,76.7900009155273,75.5199966430664,76.25,3055400,74.3849258422852
2016-06-10,75.4100036621094,76.2399978637695,74.8099975585938,75.2799987792969,3025100,73.4386596679688
2016-06-13,74.8899993896484,75.4300003051758,73.8000030517578,74.2399978637695,3680300,72.4240798950195
2016-06-14,74.1399993896484,74.7799987792969,73.3499984741211,74.5199966430664,2017000,72.6972503662109
2016-06-15,74.5599975585938,75.2300033569336,74.0400009155273,74.3899993896484,2409900,72.570426940918
2016-06-16,73.9899978637695,75.0800018310547,73.5699996948242,75,2868800,73.1655120849609
2016-06-17,75.1600036621094,75.1600036621094,73.5800018310547,74.5199966430664,4220600,72.6972503662109
2016-06-20,74.6900024414062,76.3399963378906,74.120002746582,75.3099975585938,2947600,73.4679260253906
2016-06-21,75.25,76.0699996948242,75.0699996948242,75.5100021362305,2072300,73.6630325317383
2016-06-22,75.2099990844727,75.5299987792969,74.6900024414062,74.8000030517578,2039300,72.9704132080078
2016-06-23,75.620002746582,76.1800003051758,74.8499984741211,76.0500030517578,2333500,74.1898345947266
2016-06-24,73.6399993896484,74.7699966430664,72.9100036621094,73.2099990844727,4622500,71.4192962646484
2016-06-27,73.0100021362305,73.0599975585938,71.0100021362305,71.5,3631900,69.7511138916016
2016-06-28,71.9899978637695,72.6500015258789,71.3600006103516,72.5999984741211,2743800,70.8242111206055
2016-06-29,72.9000015258789,74,72.8099975585938,73.7399978637695,2120300,71.9363403320312
2016-06-30,73.870002746582,76.1100006103516,73.2300033569336,75.7600021362305,3371100,73.9069442749023
2016-07-01,75.75,76.5699996948242,75.4499969482422,75.870002746582,1892500,74.0142364501953
2016-07-05,75.7799987792969,76.4199981689453,75.2799987792969,75.8899993896484,1688200,74.0337448120117
2016-07-06,75.4199981689453,77.1500015258789,75.0100021362305,76.7399978637695,2274900,74.8629531860352
2016-07-07,76.5599975585938,76.8300018310547,76.0199966430664,76.620002746582,1516600,74.7458953857422
2016-07-08,77.3199996948242,78.5,77.0100021362305,78.2600021362305,3263000,76.3457794189453
2016-07-11,78.2799987792969,79.5599975585938,78.2799987792969,79.1699981689453,2983300,77.2335052490234
2016-07-12,79.2799987792969,79.9899978637695,78.5999984741211,79.5100021362305,2722600,77.565185546875
2016-07-13,79.9300003051758,79.9300003051758,77.6100006103516,77.620002746582,2426500,75.721435546875
2016-07-14,77.8899993896484,78.3000030517578,76.9700012207031,78.0500030517578,3203400,76.1409149169922
2016-07-15,78.4400024414062,78.7300033569336,77.5999984741211,77.8300018310547,2702500,75.9263000488281
2016-07-18,78.129997253418,78.8600006103516,77.7200012207031,78.2600021362305,2185500,76.3457794189453
2016-07-19,77.9899978637695,78.1100006103516,76.2200012207031,76.5,5143300,74.6288146972656
2016-07-20,77.2200012207031,78.2200012207031,76.4400024414062,76.6999969482422,5482000,74.8239212036133
2016-07-21,76.4400024414062,76.9300003051758,74.3199996948242,75.379997253418,8602700,73.5362014770508
2016-07-22,75.879997253418,76.6800003051758,74.9499969482422,76.3300018310547,5822000,74.4629821777344
2016-07-25,76.0400009155273,76.9100036621094,75.7300033569336,76.9000015258789,3416500,75.0190277099609
2016-07-26,76.9199981689453,77.3499984741211,76.2099990844727,76.8399963378906,2111900,74.9605102539062
2016-07-27,77.2200012207031,77.370002746582,76.5699996948242,76.6699981689453,2319900,74.7946624755859
2016-07-28,76.6100006103516,76.7200012207031,76,76.2799987792969,1268200,74.4142150878906
2016-07-29,76.4800033569336,76.5299987792969,75.7799987792969,76.3199996948242,2911100,74.4532241821289
2016-08-01,76.2300033569336,76.8199996948242,76.1100006103516,76.629997253418,3756300,74.7556228637695
2016-08-02,76.5800018310547,76.9400024414062,75.75,76.7799987792969,5942400,74.901985168457
2016-08-03,76.6600036621094,78.9800033569336,75.1699981689453,78.629997253418,10446400,76.7067184448242
2016-08-04,78.3600006103516,78.7200012207031,77.8899993896484,78.2300033569336,4543900,76.3165130615234
2016-08-05,78.9400024414062,79.9899978637695,78.4300003051758,79.8399963378906,4294000,77.8871307373047
2016-08-08,79.8499984741211,79.9899978637695,79.1699981689453,79.2699966430664,2917700,77.3310699462891
2016-08-09,79.0100021362305,79.3600006103516,78.629997253418,78.6900024414062,1980500,76.765251159668
2016-08-10,78.5400009155273,79.0999984741211,78.2600021362305,78.5699996948242,1431700,76.6481781005859
2016-08-11,78.8499984741211,79.1600036621094,77.8399963378906,77.8499984741211,3212600,75.9457931518555
2016-08-12,78,78.4000015258789,77.0299987792969,77.4300003051758,2028200,75.5360870361328
2016-08-15,77.5899963378906,79.5599975585938,77.3300018310547,79.4800033569336,3225600,77.5359268188477
2016-08-16,78.7799987792969,78.8899993896484,77.8199996948242,78.0500030517578,2969600,76.1409149169922
2016-08-17,78,79.8600006103516,77.8099975585938,79.7699966430664,3552800,77.8188323974609
2016-08-18,79.8000030517578,81.8000030517578,79.629997253418,80.9800033569336,4741900,78.9992523193359
2016-08-19,80.9499969482422,81.8899993896484,80.8000030517578,81.7600021362305,3238700,79.7601623535156
2016-08-22,81.0699996948242,81.8199996948242,81.0400009155273,81.4899978637695,3218900,79.4967651367188
2016-08-23,81.9800033569336,82.620002746582,81.4899978637695,82.3099975585938,4603800,80.2966995239258
2016-08-24,82.3099975585938,82.629997253418,81.9499969482422,82.4199981689453,3310900,80.4040222167969
2016-08-25,82.0199966430664,82.1999969482422,80.9599990844727,81.5500030517578,3304400,79.555290222168
2016-08-26,81.1999969482422,81.5100021362305,80.0199966430664,81.2099990844727,3037800,79.2236099243164
2016-08-29,81.0999984741211,81.9599990844727,80.6399993896484,81.5100021362305,1975900,79.5162734985352
2016-08-30,82.4000015258789,82.4000015258789,81.4800033569336,81.7300033569336,1711500,79.7309036254883
2016-08-31,81.370002746582,81.6800003051758,81.0299987792969,81.2300033569336,2077500,79.2431182861328
2016-09-01,81.5199966430664,81.9899978637695,81.0299987792969,81.7600021362305,1813900,79.7601623535156
2016-09-02,82.3000030517578,84.1800003051758,82.1600036621094,83.4599990844727,3524700,81.418571472168
2016-09-06,83.3000030517578,84.4499969482422,83.3000030517578,83.870002746582,2648500,81.8185501098633
2016-09-07,83.7600021362305,84.2699966430664,82.5400009155273,82.75,3050100,80.7259368896484
2016-09-08,82.6399993896484,82.6399993896484,81.5800018310547,82.1600036621094,3188500,80.1503677368164
2016-09-09,81.4199981689453,81.7900009155273,79.8399963378906,79.8600006103516,2212500,77.9066390991211
2016-09-12,79.7300033569336,80.9199981689453,79.5100021362305,80.8399963378906,3371100,78.862663269043
2016-09-13,80.6100006103516,81.120002746582,79.9400024414062,80.870002746582,2710500,78.8919525146484
2016-09-14,81.1399993896484,81.7699966430664,80.5,80.8300018310547,1410400,78.8529052734375
2016-09-15,80.5599975585938,83.6699981689453,80.5599975585938,83.370002746582,3167500,81.3307800292969
2016-09-16,83.2600021362305,83.3600006103516,82.1600036621094,82.8899993896484,3731900,80.8625106811523
2016-09-19,83.1399993896484,83.4100036621094,82.4599990844727,82.7699966430664,1872800,80.7454605102539
2016-09-20,82.8899993896484,83.3899993896484,82.620002746582,82.9899978637695,2173000,80.9600830078125
2016-09-21,83.4800033569336,83.629997253418,82.2600021362305,83.4700012207031,2663300,81.4283294677734
2016-09-22,84.0999984741211,84.1999969482422,82.7600021362305,83.1699981689453,2194300,81.1356658935547
2016-09-23,84.5,84.5,83.5199966430664,84.2600021362305,2644400,82.1990127563477
2016-09-26,83.6699981689453,84.25,83.2200012207031,83.5,1836700,81.4575805664062
2016-09-27,83.4000015258789,85.5299987792969,83.1900024414062,85.1999969482422,2453200,83.1160125732422
2016-09-28,85.3499984741211,85.5999984741211,84.5800018310547,85,1794400,82.9209136962891
2016-09-29,84.9300003051758,85.129997253418,84.120002746582,84.2600021362305,1324900,82.1990127563477
2016-09-30,84.3499984741211,85.8300018310547,83.7699966430664,85.4000015258789,2860300,83.3111190795898
2016-10-03,85.2200012207031,86.0500030517578,85.129997253418,85.4100036621094,2047900,83.3208770751953
2016-10-04,85.9300003051758,86.0699996948242,85.120002746582,85.5599975585938,1724800,83.4672012329102
2016-10-05,85.5599975585938,85.75,84.9700012207031,85.4700012207031,1961700,83.3794174194336
2016-10-06,85.5500030517578,85.6399993896484,83.8600006103516,84.5800018310547,3189300,82.5111923217773
2016-10-07,85.0599975585938,85.1900024414062,83.4400024414062,83.8099975585938,3076700,81.7600250244141
2016-10-10,84.0699996948242,84.9199981689453,83.8499984741211,84.7399978637695,2278100,82.6672668457031
2016-10-11,84.6999969482422,84.8000030517578,83.1500015258789,83.370002746582,2308800,81.3307800292969
2016-10-12,85.0299987792969,85.0299987792969,82.1600036621094,82.5299987792969,2395200,80.5113372802734
2016-10-13,82.0899963378906,82.5199966430664,80.7799987792969,81.7600021362305,3034000,79.7601623535156
2016-10-14,82.3499984741211,83.9800033569336,82.3499984741211,82.5899963378906,2658300,80.5698547363281
2016-10-17,82.7699966430664,83.2200012207031,82.1600036621094,82.3199996948242,1981900,80.3064651489258
2016-10-18,83.1800003051758,84.4000015258789,83.1100006103516,84.0100021362305,2185200,81.9551239013672
2016-10-19,84.2200012207031,84.3600006103516,82.620002746582,82.7600021362305,2269200,80.7356948852539
2016-10-20,82.6999969482422,82.8199996948242,81.5999984741211,82.5199966430664,2468400,80.5015640258789
2016-10-21,82.1500015258789,82.9899978637695,82,82.870002746582,2708200,80.843017578125
2016-10-24,81.9100036621094,84.370002746582,81.7799987792969,84.1500015258789,3046700,82.0917205810547
2016-10-25,84.1900024414062,84.7900009155273,82.8899993896484,82.9400024414062,2822900,80.9113006591797
2016-10-26,82.9499969482422,84.1100006103516,82.5,82.5800018310547,2026000,80.5601043701172
2016-10-27,83.2799987792969,84.4300003051758,82.5800018310547,82.7200012207031,3159900,80.6966781616211
2016-10-28,80.7799987792969,81.4199981689453,78.5500030517578,79.4499969482422,6933800,77.5066528320312
2016-10-31,79.6399993896484,80.1399993896484,77.4300003051758,78.5199966430664,5380700,76.5994262695312
2016-11-01,78.6399993896484,78.7600021362305,77.1800003051758,77.8399963378906,7226300,75.93603515625
2016-11-02,78.8300018310547,81.9300003051758,77.8600006103516,79.120002746582,9449900,77.1847381591797
2016-11-03,79.120002746582,82.2900009155273,79.120002746582,80.5199966430664,7210600,78.5505065917969
2016-11-04,79.9499969482422,81.7200012207031,79.0299987792969,80.2200012207031,4694600,78.2578277587891
2016-11-07,81.0899963378906,82.0299987792969,80.3300018310547,81.0800018310547,3750900,79.0967864990234
2016-11-08,81.0599975585938,82.4499969482422,80.6800003051758,81.4899978637695,2198200,79.4967651367188
2016-11-09,78.7300033569336,80.9899978637695,78.4499969482422,79.4400024414062,4446900,77.4969100952148
2016-11-10,79.9700012207031,80.0599975585938,76.1900024414062,76.7900009155273,5526900,74.9117202758789
2016-11-11,75.8000030517578,77.9400024414062,75.5299987792969,77.4499969482422,4039300,75.5555801391602
2016-11-14,77.4700012207031,78.0800018310547,76.1399993896484,76.379997253418,5043100,74.5117568969727
2016-11-15,77,78.4199981689453,77,77.620002746582,2639300,75.721435546875
2016-11-16,77.5999984741211,78.9400024414062,77.0299987792969,78.8300018310547,2454200,76.9018249511719
2016-11-17,78.7600021362305,80.1699981689453,78.5400009155273,79.620002746582,2642700,77.6725006103516
2016-11-18,79.8000030517578,80.6100006103516,78.7600021362305,78.9899978637695,3180500,77.0578994750977
