Index,CNY=X.Open,CNY=X.High,CNY=X.Low,CNY=X.Close,CNY=X.Volume,CNY=X.Adjusted
2015-12-14,6.44530010223389,6.44910001754761,6.44530010223389,6.44530010223389,0,6.44530010223389
2015-12-15,6.44899988174438,6.45919990539551,6.44729995727539,6.44899988174438,0,6.44899988174438
2015-12-16,6.45100021362305,6.4633002281189,6.44890022277832,6.45100021362305,0,6.45100021362305
2015-12-17,6.4633002281189,6.47370004653931,6.4633002281189,6.4633002281189,0,6.4633002281189
2015-12-18,6.47370004653931,6.47370004653931,6.46859979629517,6.47370004653931,0,6.47370004653931
2015-12-21,6.47149991989136,6.47149991989136,6.47039985656738,6.47149991989136,0,6.47149991989136
2015-12-22,6.47079992294312,6.47079992294312,6.46750020980835,6.47079992294312,0,6.47079992294312
2015-12-23,6.46880006790161,6.46880006790161,6.4657998085022,6.46880006790161,0,6.46880006790161
2015-12-24,6.46780014038086,6.46969985961914,6.4672999382019,6.46780014038086,0,6.46780014038086
2015-12-25,6.4672999382019,6.4672999382019,6.4672999382019,6.4672999382019,0,6.4672999382019
2015-12-28,6.4672999382019,6.47870016098022,6.4672999382019,6.4672999382019,0,6.4672999382019
2015-12-29,6.47870016098022,6.47870016098022,6.47480010986328,6.47870016098022,0,6.47870016098022
2015-12-30,6.47480010986328,6.48120021820068,6.47480010986328,6.47480010986328,0,6.47480010986328
2015-12-31,6.48120021820068,6.48479986190796,6.48040008544922,6.48120021820068,0,6.48120021820068
2016-01-01,6.48369979858398,6.48369979858398,6.48369979858398,6.48369979858398,0,6.48369979858398
2016-01-04,6.48369979858398,6.52559995651245,6.48369979858398,6.48369979858398,0,6.48369979858398
2016-01-05,6.52540016174316,6.52540016174316,6.50950002670288,6.52540016174316,0,6.52540016174316
2016-01-06,6.51249980926514,6.55000019073486,6.51249980926514,6.51249980926514,0,6.51249980926514
2016-01-07,6.54670000076294,6.58500003814697,6.54670000076294,6.54670000076294,0,6.54670000076294
2016-01-08,6.58290004730225,6.58650016784668,6.55569982528687,6.58290004730225,0,6.58290004730225
2016-01-11,6.58650016784668,6.58650016784668,6.55950021743774,6.58650016784668,0,6.58650016784668
2016-01-12,6.55950021743774,6.56949996948242,6.55600023269653,6.55950021743774,0,6.55950021743774
2016-01-13,6.5625,6.57030010223389,6.5625,6.5625,0,6.5625
2016-01-14,6.56540012359619,6.58160018920898,6.56540012359619,6.56540012359619,0,6.56540012359619
2016-01-15,6.5802001953125,6.5802001953125,6.57390022277832,6.5802001953125,0,6.5802001953125
2016-01-18,6.57490015029907,6.57490015029907,6.56839990615845,6.57490015029907,0,6.57490015029907
2016-01-19,6.5689001083374,6.56960010528564,6.56529998779297,6.5689001083374,0,6.5689001083374
2016-01-20,6.56860017776489,6.57070016860962,6.56839990615845,6.56860017776489,0,6.56860017776489
2016-01-21,6.56839990615845,6.57040023803711,6.56839990615845,6.56839990615845,0,6.56839990615845
2016-01-22,6.57000017166138,6.57049989700317,6.56860017776489,6.57000017166138,0,6.57000017166138
2016-01-25,6.56909990310669,6.56949996948242,6.56899976730347,6.56909990310669,0,6.56909990310669
2016-01-26,6.5693998336792,6.5738000869751,6.56920003890991,6.5693998336792,0,6.5693998336792
2016-01-27,6.57250022888184,6.57250022888184,6.56650018692017,6.57250022888184,0,6.57250022888184
2016-01-28,6.56780004501343,6.56820011138916,6.56419992446899,6.56780004501343,0,6.56780004501343
2016-01-29,6.56519985198975,6.56879997253418,6.56430006027222,6.56519985198975,0,6.56519985198975
2016-02-01,6.56610012054443,6.56909990310669,6.56610012054443,6.56610012054443,0,6.56610012054443
2016-02-02,6.56839990615845,6.57000017166138,6.56839990615845,6.56839990615845,0,6.56839990615845
2016-02-03,6.56979990005493,6.57049989700317,6.56650018692017,6.56979990005493,0,6.56979990005493
2016-02-04,6.56699991226196,6.5689001083374,6.55429983139038,6.56699991226196,0,6.56699991226196
2016-02-05,6.55480003356934,6.56430006027222,6.55480003356934,6.55480003356934,0,6.55480003356934
2016-02-08,6.56389999389648,6.56389999389648,6.56389999389648,6.56389999389648,0,6.56389999389648
2016-02-09,6.56389999389648,6.56389999389648,6.56389999389648,6.56389999389648,0,6.56389999389648
2016-02-10,6.56389999389648,6.56389999389648,6.56389999389648,6.56389999389648,0,6.56389999389648
2016-02-11,6.56389999389648,6.56389999389648,6.56389999389648,6.56389999389648,0,6.56389999389648
2016-02-12,6.56389999389648,6.56389999389648,6.56389999389648,6.56389999389648,0,6.56389999389648
2016-02-15,6.56389999389648,6.56389999389648,6.48190021514893,6.56389999389648,0,6.56389999389648
2016-02-16,6.48619985580444,6.5068998336792,6.48619985580444,6.48619985580444,0,6.48619985580444
2016-02-17,6.5068998336792,6.51830005645752,6.5068998336792,6.5068998336792,0,6.5068998336792
2016-02-18,6.51830005645752,6.51830005645752,6.50549983978271,6.51830005645752,0,6.51830005645752
2016-02-19,6.50880002975464,6.51240015029907,6.50880002975464,6.50880002975464,0,6.50880002975464
2016-02-22,6.51240015029907,6.51240015029907,6.50930023193359,6.51240015029907,0,6.51240015029907
2016-02-23,6.51179981231689,6.51919984817505,6.51179981231689,6.51179981231689,0,6.51179981231689
2016-02-24,6.51709985733032,6.52820014953613,6.51709985733032,6.51709985733032,0,6.51709985733032
2016-02-25,6.52169990539551,6.52540016174316,6.52169990539551,6.52169990539551,0,6.52169990539551
2016-02-26,6.52349996566772,6.53039979934692,6.51879978179932,6.52349996566772,0,6.52349996566772
2016-02-29,6.53039979934692,6.54500007629395,6.53039979934692,6.53039979934692,0,6.53039979934692
2016-03-01,6.54400014877319,6.54400014877319,6.53039979934692,6.54400014877319,0,6.54400014877319
2016-03-02,6.54209995269775,6.5423002243042,6.53959989547729,6.54209995269775,0,6.54209995269775
2016-03-03,6.54099988937378,6.54099988937378,6.52150011062622,6.54099988937378,0,6.54099988937378
2016-03-04,6.52150011062622,6.52150011062622,6.49560022354126,6.52150011062622,0,6.52150011062622
2016-03-07,6.49809980392456,6.50979995727539,6.49809980392456,6.49809980392456,0,6.49809980392456
2016-03-08,6.50680017471313,6.50680017471313,6.49230003356934,6.50680017471313,0,6.50680017471313
2016-03-09,6.49469995498657,6.50799989700317,6.49469995498657,6.49469995498657,0,6.49469995498657
2016-03-10,6.50299978256226,6.51399993896484,6.49860000610352,6.50299978256226,0,6.50299978256226
2016-03-11,6.49860000610352,6.49860000610352,6.47830009460449,6.49860000610352,0,6.49860000610352
2016-03-14,6.48530006408691,6.49149990081787,6.48409986495972,6.48530006408691,0,6.48530006408691
2016-03-15,6.48999977111816,6.50559997558594,6.48820018768311,6.48999977111816,0,6.48999977111816
2016-03-16,6.50449991226196,6.51550006866455,6.5012001991272,6.50449991226196,0,6.50449991226196
2016-03-17,6.51200008392334,6.51200008392334,6.46299982070923,6.51200008392334,0,6.51200008392334
2016-03-18,6.46500015258789,6.4717001914978,6.4524998664856,6.46500015258789,0,6.46500015258789
2016-03-21,6.46159982681274,6.47629976272583,6.46159982681274,6.46159982681274,0,6.46159982681274
2016-03-22,6.47459983825684,6.4867000579834,6.47459983825684,6.47459983825684,0,6.47459983825684
2016-03-23,6.48010015487671,6.49910020828247,6.47690010070801,6.48010015487671,0,6.48010015487671
2016-03-24,6.4963002204895,6.50829982757568,6.4963002204895,6.4963002204895,0,6.4963002204895
2016-03-25,6.50470018386841,6.50470018386841,6.50470018386841,6.50470018386841,0,6.50470018386841
2016-03-27,6.52650022506714,6.52650022506714,6.47510004043579,6.52650022506714,0,6.52650022506714
2016-03-28,6.50169992446899,6.51459980010986,6.4854998588562,6.50099992752075,0,6.50099992752075
2016-03-29,6.49790000915527,6.49790000915527,6.45510005950928,6.5048999786377,0,6.5048999786377
2016-03-30,6.45510005950928,6.45800018310547,6.43900012969971,6.45510005950928,0,6.45510005950928
2016-03-31,6.43900012969971,6.46950006484985,6.43900012969971,6.43900012969971,0,6.43900012969971
2016-04-03,6.46859979629517,6.46859979629517,6.46859979629517,6.46859979629517,0,6.46859979629517
2016-04-04,6.46859979629517,6.46859979629517,6.45800018310547,6.46859979629517,0,6.46859979629517
2016-04-05,6.4672999382019,6.47790002822876,6.46600008010864,6.4672999382019,0,6.4672999382019
2016-04-06,6.47090005874634,6.47090005874634,6.45300006866455,6.47090005874634,0,6.47090005874634
2016-04-07,6.45300006866455,6.46960020065308,6.45300006866455,6.45300006866455,0,6.45300006866455
2016-04-10,6.45580005645752,6.46280002593994,6.44789981842041,6.45580005645752,0,6.45580005645752
2016-04-11,6.44950008392334,6.46220016479492,6.44649982452393,6.44950008392334,0,6.44950008392334
2016-04-12,6.45559978485107,6.46840000152588,6.45319986343384,6.45559978485107,0,6.45559978485107
2016-04-13,6.46840000152588,6.47760009765625,6.46840000152588,6.46840000152588,0,6.46840000152588
2016-04-14,6.47259998321533,6.47749996185303,6.46110010147095,6.47259998321533,0,6.47259998321533
2016-04-17,6.46560001373291,6.47090005874634,6.46470022201538,6.46560001373291,0,6.46560001373291
2016-04-18,6.46519994735718,6.46649980545044,6.44810009002686,6.46519994735718,0,6.46519994735718
2016-04-19,6.44810009002686,6.46159982681274,6.44810009002686,6.44810009002686,0,6.44810009002686
2016-04-20,6.46080017089844,6.47499990463257,6.46080017089844,6.46080017089844,0,6.46080017089844
2016-04-21,6.47189998626709,6.49100017547607,6.46950006484985,6.47189998626709,0,6.47189998626709
2016-04-24,6.49100017547607,6.49569988250732,6.4822998046875,6.49100017547607,0,6.49100017547607
2016-04-25,6.48299980163574,6.48820018768311,6.47700023651123,6.48299980163574,0,6.48299980163574
2016-04-26,6.4835000038147,6.48769998550415,6.47870016098022,6.4835000038147,0,6.4835000038147
2016-04-27,6.4850001335144,6.49200010299683,6.46479988098145,6.4850001335144,0,6.4850001335144
2016-04-28,6.46589994430542,6.47830009460449,6.45310020446777,6.46589994430542,0,6.46589994430542
2016-05-01,6.4640998840332,6.4640998840332,6.4640998840332,6.4640998840332,0,6.4640998840332
2016-05-02,6.4640998840332,6.4818000793457,6.46140003204346,6.4640998840332,0,6.4640998840332
2016-05-03,6.4818000793457,6.49529981613159,6.4818000793457,6.4818000793457,0,6.4818000793457
2016-05-04,6.48479986190796,6.5,6.48479986190796,6.48479986190796,0,6.48479986190796
2016-05-05,6.49350023269653,6.49819993972778,6.48769998550415,6.49350023269653,0,6.49350023269653
2016-05-08,6.49020004272461,6.5068998336792,6.49020004272461,6.49020004272461,0,6.49020004272461
2016-05-09,6.5068998336792,6.51259994506836,6.50460004806519,6.5068998336792,0,6.5068998336792
2016-05-10,6.50829982757568,6.50829982757568,6.48199987411499,6.50829982757568,0,6.50829982757568
2016-05-11,6.48199987411499,6.51179981231689,6.48199987411499,6.48199987411499,0,6.48199987411499
2016-05-12,6.50680017471313,6.52250003814697,6.50500011444092,6.50680017471313,0,6.50680017471313
2016-05-15,6.52199983596802,6.52199983596802,6.51020002365112,6.52199983596802,0,6.52199983596802
2016-05-16,6.52129983901978,6.52939987182617,6.51440000534058,6.52129983901978,0,6.52129983901978
2016-05-17,6.51039981842041,6.52899980545044,6.51039981842041,6.51859998703003,0,6.51859998703003
2016-05-18,6.52880001068115,6.54040002822876,6.52880001068115,6.52880001068115,0,6.52880001068115
2016-05-19,6.53700017929077,6.53730010986328,6.53070020675659,6.53700017929077,0,6.53700017929077
2016-05-22,6.5366997718811,6.5460000038147,6.5366997718811,6.5366997718811,0,6.5366997718811
2016-05-23,6.54570007324219,6.5475001335144,6.53999996185303,6.54570007324219,0,6.54570007324219
2016-05-24,6.54720020294189,6.55459976196289,6.54409980773926,6.54720020294189,0,6.54720020294189
2016-05-25,6.54409980773926,6.55100011825562,6.54050016403198,6.54409980773926,0,6.54409980773926
2016-05-26,6.54699993133545,6.55550003051758,6.54360008239746,6.54699993133545,0,6.54699993133545
2016-05-29,6.55329990386963,6.57329988479614,6.55329990386963,6.55329990386963,0,6.55329990386963
2016-05-30,6.57329988479614,6.57539987564087,6.56379985809326,6.57329988479614,0,6.57329988479614
2016-05-31,6.57289981842041,6.58400011062622,6.56510019302368,6.57289981842041,0,6.57289981842041
2016-06-01,6.56510019302368,6.57450008392334,6.56510019302368,6.56510019302368,0,6.56510019302368
2016-06-02,6.57450008392334,6.57800006866455,6.55480003356934,6.57450008392334,0,6.57450008392334
2016-06-05,6.55480003356934,6.55700016021729,6.55380010604858,6.55480003356934,0,6.55480003356934
2016-06-06,6.55380010604858,6.56330013275146,6.55380010604858,6.55380010604858,0,6.55380010604858
2016-06-07,6.56150007247925,6.56180000305176,6.55179977416992,6.56150007247925,0,6.56150007247925
2016-06-08,6.55249977111816,6.55249977111816,6.55200004577637,6.55249977111816,0,6.55249977111816
2016-06-09,6.55200004577637,6.55200004577637,6.55200004577637,6.55200004577637,0,6.55200004577637
2016-06-12,6.55200004577637,6.57779979705811,6.55200004577637,6.55200004577637,0,6.55200004577637
2016-06-13,6.57569980621338,6.58650016784668,6.56909990310669,6.57569980621338,0,6.57569980621338
2016-06-14,6.58650016784668,6.59450006484985,6.56879997253418,6.58650016784668,0,6.58650016784668
2016-06-15,6.57180023193359,6.58199977874756,6.56300020217896,6.57180023193359,0,6.57180023193359
2016-06-16,6.58199977874756,6.58349990844727,6.57159996032715,6.58199977874756,0,6.58199977874756
2016-06-19,6.57840013504028,6.57840013504028,6.5625,6.57840013504028,0,6.57840013504028
2016-06-20,6.56710004806519,6.58249998092651,6.56489992141724,6.56710004806519,0,6.56710004806519
2016-06-21,6.58029985427856,6.58330011367798,6.56309986114502,6.58029985427856,0,6.58029985427856
2016-06-22,6.56750011444092,6.57200002670288,6.56139993667603,6.56750011444092,0,6.56750011444092
2016-06-23,6.56729984283447,6.61700010299683,6.56729984283447,6.56729984283447,0,6.56729984283447
2016-06-26,6.61180019378662,6.64160013198853,6.61180019378662,6.61180019378662,0,6.61180019378662
2016-06-27,6.64160013198853,6.64289999008179,6.63420009613037,6.64160013198853,0,6.64160013198853
2016-06-28,6.63810014724731,6.64389991760254,6.62680006027222,6.63810014724731,0,6.63810014724731
2016-06-29,6.62680006027222,6.64419984817505,6.62680006027222,6.62680006027222,0,6.62680006027222
2016-06-30,6.63810014724731,6.65180015563965,6.63810014724731,6.63810014724731,0,6.63810014724731
2016-07-03,6.64569997787476,6.65710020065308,6.64569997787476,6.64569997787476,0,6.64569997787476
2016-07-04,6.65530014038086,6.66970014572144,6.65530014038086,6.65530014038086,0,6.65530014038086
2016-07-05,6.66970014572144,6.68540000915527,6.66970014572144,6.66970014572144,0,6.66970014572144
2016-07-06,6.68300008773804,6.68300008773804,6.67049980163574,6.68300008773804,0,6.68300008773804
2016-07-07,6.67110013961792,6.68100023269653,6.67110013961792,6.67110013961792,0,6.67110013961792
2016-07-10,6.67810010910034,6.68389987945557,6.67770004272461,6.67810010910034,0,6.67810010910034
2016-07-11,6.68389987945557,6.68389987945557,6.67320013046265,6.68389987945557,0,6.68389987945557
2016-07-12,6.67859983444214,6.6826000213623,6.67140007019043,6.67859983444214,0,6.67859983444214
2016-07-13,6.67630004882812,6.67819976806641,6.67360019683838,6.67630004882812,0,6.67630004882812
2016-07-14,6.67360019683838,6.67880010604858,6.67059993743896,6.67360019683838,0,6.67360019683838
2016-07-17,6.67479991912842,6.70749998092651,6.66540002822876,6.67609977722168,0,6.67609977722168
2016-07-18,6.70429992675781,6.70809984207153,6.68289995193481,6.70459985733032,0,6.70459985733032
2016-07-19,6.69509983062744,6.70020008087158,6.66949987411499,6.69540023803711,0,6.69540023803711
2016-07-20,6.67749977111816,6.69259977340698,6.66109991073608,6.67659997940063,0,6.67659997940063
2016-07-21,6.6742000579834,6.68270015716553,6.66219997406006,6.67439985275269,0,6.67439985275269
2016-07-24,6.69479990005493,6.70539999008179,6.67350006103516,6.6939001083374,0,6.6939001083374
2016-07-25,6.6793999671936,6.68230009078979,6.66219997406006,6.67929983139038,0,6.67929983139038
2016-07-26,6.66849994659424,6.68919992446899,6.66190004348755,6.66970014572144,0,6.66970014572144
2016-07-27,6.66800022125244,6.67239999771118,6.65059995651245,6.66680002212524,0,6.66680002212524
2016-07-28,6.65579986572266,6.66209983825684,6.62799978256226,6.65609979629517,0,6.65609979629517
2016-07-31,6.64239978790283,6.64849996566772,6.60900020599365,6.64230012893677,0,6.64230012893677
2016-08-01,6.64200019836426,6.65019989013672,6.62200021743774,6.6414999961853,0,6.6414999961853
2016-08-02,6.62779998779297,6.63749980926514,6.61350011825562,6.6286997795105,0,6.6286997795105
2016-08-03,6.63049983978271,6.6483998298645,6.62720012664795,6.63079977035522,0,6.63079977035522
2016-08-04,6.63850021362305,6.66120004653931,6.63180017471313,6.63870000839233,0,6.63870000839233
2016-08-07,6.67449998855591,6.67829990386963,6.65570020675659,6.67369985580444,0,6.67369985580444
2016-08-08,6.66029977798462,6.66520023345947,6.65140008926392,6.66039991378784,0,6.66039991378784
2016-08-09,6.6528000831604,6.65630006790161,6.62529993057251,6.65520000457764,0,6.65520000457764
2016-08-10,6.63859987258911,6.64569997787476,6.62039995193481,6.63920021057129,0,6.63920021057129
2016-08-11,6.62519979476929,6.65640020370483,6.62419986724854,6.62599992752075,0,6.62599992752075
2016-08-14,6.64589977264404,6.65439987182617,6.63100004196167,6.64489984512329,0,6.64489984512329
2016-08-15,6.63490009307861,6.64130020141602,6.60580015182495,6.63539981842041,0,6.63539981842041
2016-08-16,6.62419986724854,6.63880014419556,6.61709976196289,6.62480020523071,0,6.62480020523071
2016-08-17,6.63299989700317,6.63889980316162,6.61520004272461,6.63399982452393,0,6.63399982452393
2016-08-18,6.61089992523193,6.6592001914978,6.61089992523193,6.61199998855591,0,6.61199998855591
2016-08-21,6.63649988174438,6.68300008773804,6.63439989089966,6.63439989089966,0,6.63439989089966
2016-08-22,6.64809989929199,6.65619993209839,6.63469982147217,6.64750003814697,0,6.64750003814697
2016-08-23,6.63889980316162,6.6609001159668,6.63299989700317,6.64079999923706,0,6.64079999923706
2016-08-24,6.65980005264282,6.66149997711182,6.6496000289917,6.65840005874634,0,6.65840005874634
2016-08-25,6.65780019760132,6.67360019683838,6.64919996261597,6.65939998626709,0,6.65939998626709
2016-08-28,6.67880010604858,6.68499994277954,6.66709995269775,6.67889976501465,0,6.67889976501465
2016-08-29,6.6761999130249,6.6826000213623,6.66529989242554,6.67519998550415,0,6.67519998550415
2016-08-30,6.68039989471436,6.68289995193481,6.66820001602173,6.68039989471436,0,6.68039989471436
2016-08-31,6.67780017852783,6.68160009384155,6.66970014572144,6.67759990692139,0,6.67759990692139
2016-09-01,6.6673002243042,6.68590021133423,6.6673002243042,6.66820001602173,0,6.66820001602173
2016-09-04,6.67889976501465,6.68839979171753,6.67180013656616,6.67980003356934,0,6.67980003356934
2016-09-05,6.6761999130249,6.68620014190674,6.66660022735596,6.67589998245239,0,6.67589998245239
2016-09-06,6.6774001121521,6.67929983139038,6.65509986877441,6.67430019378662,0,6.67430019378662
2016-09-07,6.66379976272583,6.66919994354248,6.64909982681274,6.66260004043579,0,6.66260004043579
2016-09-08,6.66279983520508,6.6971001625061,6.65999984741211,6.66279983520508,0,6.66279983520508
2016-09-11,6.6806001663208,6.69089984893799,6.67280006408691,6.67990016937256,0,6.67990016937256
2016-09-12,6.67799997329712,6.68370008468628,6.66919994354248,6.67869997024536,0,6.67869997024536
2016-09-13,6.67640018463135,6.68650007247925,6.66340017318726,6.67640018463135,0,6.67640018463135
2016-09-14,6.67430019378662,6.68930006027222,6.66760015487671,6.67320013046265,0,6.67320013046265
2016-09-15,6.66900014877319,6.69339990615845,6.66669988632202,6.67119979858398,0,6.67119979858398
2016-09-18,6.67070007324219,6.73150014877319,6.66200017929077,6.67070007324219,0,6.67070007324219
2016-09-19,6.66750001907349,6.67609977722168,6.65759992599487,6.66620016098022,0,6.66620016098022
2016-09-20,6.6697998046875,6.67689990997314,6.66599988937378,6.66949987411499,0,6.66949987411499
2016-09-21,6.6697998046875,6.67869997024536,6.64169979095459,6.67360019683838,0,6.67360019683838
2016-09-22,6.66319990158081,6.67339992523193,6.65339994430542,6.66379976272583,0,6.66379976272583
2016-09-25,6.65749979019165,6.67439985275269,6.65500020980835,6.65719985961914,0,6.65719985961914
2016-09-26,6.66629981994629,6.67339992523193,6.66139984130859,6.66769981384277,0,6.66769981384277
2016-09-27,6.66909980773926,6.68730020523071,6.6641001701355,6.6697998046875,0,6.6697998046875
2016-09-28,6.67350006103516,6.67649984359741,6.66069984436035,6.67519998550415,0,6.67519998550415
2016-09-29,6.6693000793457,6.67819976806641,6.66260004043579,6.66870021820068,0,6.66870021820068
2016-10-02,6.63640022277832,6.67999982833862,6.63450002670288,6.63810014724731,0,6.63810014724731
2016-10-03,6.67320013046265,6.69519996643066,6.66550016403198,6.67320013046265,0,6.67320013046265
2016-10-04,6.67110013961792,6.67609977722168,6.65530014038086,6.67080020904541,0,6.67080020904541
2016-10-05,6.67399978637695,6.68849992752075,6.66580009460449,6.6729998588562,0,6.6729998588562
2016-10-06,6.67479991912842,6.67859983444214,6.66510009765625,6.67369985580444,0,6.67369985580444
2016-10-09,6.67679977416992,6.71110010147095,6.67210006713867,6.67689990997314,0,6.67689990997314
2016-10-10,6.70660018920898,6.72599983215332,6.70489978790283,6.7076997756958,0,6.7076997756958
2016-10-11,6.72189998626709,6.72569990158081,6.70800018310547,6.72349977493286,0,6.72349977493286
2016-10-12,6.71890020370483,6.73320007324219,6.71460008621216,6.71880006790161,0,6.71880006790161
2016-10-13,6.72940015792847,6.73220014572144,6.71040010452271,6.72930002212524,0,6.72930002212524
2016-10-16,6.73320007324219,6.74340009689331,6.72779989242554,6.73099994659424,0,6.73099994659424
2016-10-17,6.73400020599365,6.74700021743774,6.7217001914978,6.73150014877319,0,6.73150014877319
2016-10-18,6.73969984054565,6.75059986114502,6.73080015182495,6.74300003051758,0,6.74300003051758
2016-10-19,6.73470020294189,6.74889993667603,6.72349977493286,6.73540019989014,0,6.73540019989014
2016-10-20,6.7435998916626,6.77040004730225,6.74170017242432,6.74300003051758,0,6.74300003051758
2016-10-23,6.76459980010986,6.77890014648438,6.75869989395142,6.76630020141602,0,6.76630020141602
2016-10-24,6.77409982681274,6.7846999168396,6.76590013504028,6.77619981765747,0,6.77619981765747
2016-10-25,6.78009986877441,6.78599977493286,6.76100015640259,6.78060007095337,0,6.78060007095337
2016-10-26,6.76959991455078,6.78779983520508,6.76760005950928,6.769700050354,0,6.769700050354
2016-10-27,6.78280019760132,6.78630018234253,6.76910018920898,6.78480005264282,0,6.78480005264282
2016-10-31,6.78340005874634,6.78369998931885,6.75990009307861,6.78340005874634,0,6.78340005874634
2016-11-01,6.77500009536743,6.78090000152588,6.76210021972656,6.7746000289917,0,6.7746000289917
2016-11-02,6.76700019836426,6.76719999313354,6.74959993362427,6.76630020141602,0,6.76630020141602
2016-11-03,6.74709987640381,6.76690006256104,6.74709987640381,6.74709987640381,0,6.74709987640381
2016-11-04,6.76550006866455,6.76579999923706,6.74730014801025,6.76620006561279,0,6.76620006561279
2016-11-07,6.75549983978271,6.77899980545044,6.74650001525879,6.75549983978271,0,6.75549983978271
2016-11-08,6.7733998298645,6.79099988937378,6.76660013198853,6.77409982681274,0,6.77409982681274
2016-11-09,6.78539991378784,6.78950023651123,6.75400018692017,6.78480005264282,0,6.78480005264282
2016-11-10,6.77820014953613,6.8028998374939,6.7758002281189,6.77869987487793,0,6.77869987487793
2016-11-11,6.80299997329712,6.81669998168945,6.78859996795654,6.80170011520386,0,6.80170011520386
