Index,ZARUSD=X.Open,ZARUSD=X.High,ZARUSD=X.Low,ZARUSD=X.Close,ZARUSD=X.Volume,ZARUSD=X.Adjusted
2015-10-12,13.3457899093628,13.5080375671387,13.3138055801392,13.342227935791,0,13.342227935791
2015-10-13,13.5593223571777,13.5648393630981,13.3084907531738,13.5538082122803,0,13.5538082122803
2015-10-14,13.218770980835,13.2327642440796,13.0582389831543,13.218770980835,0,13.218770980835
2015-10-15,13.0701875686646,13.1717596054077,13.0599460601807,13.0701875686646,0,13.0701875686646
2015-10-18,13.1010093688965,13.3031787872314,13.0174436569214,13.1010093688965,0,13.1010093688965
2015-10-19,13.2943363189697,13.3014097213745,13.1804399490356,13.2961044311523,0,13.2961044311523
2015-10-20,13.2961044311523,13.5427951812744,13.276686668396,13.2961044311523,0,13.2961044311523
2015-10-21,13.5263080596924,13.6054420471191,13.395848274231,13.5263080596924,0,13.5263080596924
2015-10-22,13.4318332672119,13.7023839950562,13.3226747512817,13.4300298690796,0,13.4300298690796
2015-10-26,13.6407032012939,13.6967544555664,13.5685205459595,13.6407032012939,0,13.6407032012939
2015-10-27,13.6462879180908,13.7646245956421,13.6258344650269,13.6462879180908,0,13.6462879180908
2015-10-28,13.6930027008057,13.728720664978,13.5263080596924,13.6967544555664,0,13.6967544555664
2015-10-29,13.728720664978,13.8831043243408,13.6911277770996,13.728720664978,0,13.728720664978
2015-10-30,13.9004735946655,13.9024057388306,13.7703113555908,13.9004735946655,0,13.9004735946655
2015-11-02,13.8121538162231,13.8484973907471,13.7306060791016,13.8064336776733,0,13.8064336776733
2015-11-03,13.8064336776733,13.9333992004395,13.738151550293,13.8064336776733,0,13.8064336776733
2015-11-04,13.7703113555908,13.9567346572876,13.7362632751465,13.7703113555908,0,13.7703113555908
2015-11-05,13.9528388977051,14.00364112854,13.8696260452271,13.9528388977051,0,13.9528388977051
2015-11-06,13.9159479141235,14.200511932373,13.8888893127441,13.9372825622559,0,13.9372825622559
2015-11-09,14.2065629959106,14.3389739990234,14.1542825698853,14.2065629959106,0,14.2065629959106
2015-11-10,14.3000135421753,14.3926305770874,14.2409563064575,14.3000135421753,0,14.3000135421753
2015-11-11,14.2775554656982,14.2897968292236,14.1542825698853,14.2816343307495,0,14.2816343307495
2015-11-12,14.1803750991821,14.3451442718506,14.0825233459473,14.1823854446411,0,14.1823854446411
2015-11-13,14.308198928833,14.4341802597046,14.2775554656982,14.308198928833,0,14.308198928833
2015-11-16,14.4133758544922,14.4487791061401,14.3430862426758,14.4133758544922,0,14.4133758544922
2015-11-17,14.3513212203979,14.3947019577026,14.2126216888428,14.361626625061,0,14.361626625061
2015-11-18,14.2877550125122,14.3287010192871,14.162299156189,14.2877550125122,0,14.2877550125122
2015-11-19,14.1703271865845,14.2267751693726,14.0056018829346,14.1703271865845,0,14.1703271865845
2015-11-20,14.0272121429443,14.0528383255005,13.8946781158447,14.0272121429443,0,14.0272121429443
2015-11-23,13.9860134124756,14.0825233459473,13.9781942367554,13.9879713058472,0,13.9879713058472
2015-11-24,14.1123342514038,14.1683197021484,13.9781942367554,14.1063613891602,0,14.1063613891602
2015-11-25,14.0488901138306,14.1703271865845,14.0173807144165,14.0488901138306,0,14.0488901138306
