Index,HKD=X.Open,HKD=X.High,HKD=X.Low,HKD=X.Close,HKD=X.Volume,HKD=X.Adjusted
2016-01-21,7.81851005554199,7.82169008255005,7.80713987350464,7.81854009628296,0,7.81854009628296
2016-01-22,7.81184005737305,7.81196022033691,7.78563976287842,7.8117299079895,0,7.8117299079895
2016-01-25,7.79736995697021,7.79795980453491,7.78679990768433,7.79736995697021,0,7.79736995697021
2016-01-26,7.79406023025513,7.80082988739014,7.79140996932983,7.79402017593384,0,7.79402017593384
2016-01-27,7.79300022125244,7.79762983322144,7.78297996520996,7.79302978515625,0,7.79302978515625
2016-01-28,7.79243993759155,7.79379987716675,7.78724002838135,7.79243993759155,0,7.79243993759155
2016-01-29,7.79360008239746,7.79510021209717,7.78256988525391,7.79340982437134,0,7.79340982437134
2016-02-01,7.7832498550415,7.78554010391235,7.77701997756958,7.78322982788086,0,7.78322982788086
2016-02-02,7.77875995635986,7.78883981704712,7.77650022506714,7.7789101600647,0,7.7789101600647
2016-02-03,7.79317998886108,7.8004298210144,7.78846979141235,7.7932300567627,0,7.7932300567627
2016-02-04,7.79141998291016,7.79206991195679,7.78060007095337,7.79150009155273,0,7.79150009155273
2016-02-05,7.78809976577759,7.79478979110718,7.78024005889893,7.78800010681152,0,7.78800010681152
2016-02-08,7.78934001922607,7.79341983795166,7.78505992889404,7.78934001922607,0,7.78934001922607
2016-02-09,7.79269981384277,7.7992901802063,7.78841018676758,7.79239988327026,0,7.79239988327026
2016-02-10,7.79400014877319,7.79644012451172,7.78849983215332,7.79398012161255,0,7.79398012161255
2016-02-11,7.79190015792847,7.79477977752686,7.78521013259888,7.79164981842041,0,7.79164981842041
2016-02-12,7.79027986526489,7.79162979125977,7.78639984130859,7.79027986526489,0,7.79027986526489
2016-02-15,7.78758001327515,7.78849983215332,7.7827000617981,7.78791999816895,0,7.78791999816895
2016-02-16,7.78515005111694,7.78930997848511,7.78291988372803,7.78515005111694,0,7.78515005111694
2016-02-17,7.79105997085571,7.79346990585327,7.78569984436035,7.79055023193359,0,7.79055023193359
2016-02-18,7.78625011444092,7.78674983978271,7.77299976348877,7.78625011444092,0,7.78625011444092
2016-02-19,7.77803993225098,7.78014993667603,7.7711501121521,7.77850008010864,0,7.77850008010864
2016-02-22,7.77214002609253,7.77349996566772,7.76529979705811,7.77224016189575,0,7.77224016189575
2016-02-23,7.76929998397827,7.7711501121521,7.76510000228882,7.76879978179932,0,7.76879978179932
2016-02-24,7.76817989349365,7.77137994766235,7.76620006561279,7.76820993423462,0,7.76820993423462
2016-02-25,7.76914978027344,7.77210998535156,7.76690006256104,7.768630027771,0,7.768630027771
2016-02-26,7.77034997940063,7.77229976654053,7.76639986038208,7.77034997940063,0,7.77034997940063
2016-02-29,7.77591991424561,7.77698993682861,7.77129983901978,7.77621984481812,0,7.77621984481812
2016-03-01,7.77540016174316,7.77540016174316,7.76980018615723,7.77509021759033,0,7.77509021759033
2016-03-02,7.77190017700195,7.77604007720947,7.77186012268066,7.7721700668335,0,7.7721700668335
2016-03-03,7.77279996871948,7.77670001983643,7.771399974823,7.77279996871948,0,7.77279996871948
2016-03-04,7.76868009567261,7.77114009857178,7.76189994812012,7.76868009567261,0,7.76868009567261
2016-03-07,7.76199007034302,7.76934003829956,7.76199007034302,7.76199007034302,0,7.76199007034302
2016-03-08,7.76523017883301,7.76798009872437,7.76429986953735,7.76523017883301,0,7.76523017883301
2016-03-09,7.76545000076294,7.76667022705078,7.76319980621338,7.76545000076294,0,7.76545000076294
2016-03-10,7.76574993133545,7.76574993133545,7.76170015335083,7.76560020446777,0,7.76560020446777
2016-03-11,7.76336002349854,7.76455020904541,7.75946998596191,7.76289987564087,0,7.76289987564087
2016-03-14,7.75916004180908,7.76112985610962,7.75610017776489,7.75916004180908,0,7.75916004180908
2016-03-15,7.75834989547729,7.76200008392334,7.75750017166138,7.75804996490479,0,7.75804996490479
2016-03-16,7.75989007949829,7.76380014419556,7.75880002975464,7.75919008255005,0,7.75919008255005
2016-03-17,7.75878000259399,7.75987005233765,7.75549983978271,7.75843000411987,0,7.75843000411987
2016-03-18,7.75654983520508,7.75870990753174,7.75360012054443,7.75602006912231,0,7.75602006912231
2016-03-21,7.754310131073,7.75594997406006,7.75209999084473,7.75428009033203,0,7.75428009033203
2016-03-22,7.7529501914978,7.75441980361938,7.75220012664795,7.7529501914978,0,7.7529501914978
2016-03-23,7.7532000541687,7.75778007507324,7.75220012664795,7.75312995910645,0,7.75312995910645
2016-03-24,7.75511980056763,7.76440000534058,7.75511980056763,7.75520992279053,0,7.75520992279053
2016-03-25,7.75862979888916,7.76068019866943,7.75691986083984,7.75858020782471,0,7.75858020782471
2016-03-27,7.75684022903442,7.75886011123657,7.75680017471313,7.75682020187378,0,7.75682020187378
2016-03-28,7.75711011886597,7.75812005996704,7.75570011138916,7.75710010528564,0,7.75710010528564
2016-03-29,7.75557994842529,7.75600004196167,7.75229978561401,7.75570011138916,0,7.75570011138916
2016-03-30,7.75333023071289,7.75734996795654,7.75299978256226,7.7536997795105,0,7.7536997795105
2016-03-31,7.75591993331909,7.75635004043579,7.75299978256226,7.75594997406006,0,7.75594997406006
2016-04-03,7.75330018997192,7.75556993484497,7.75290012359619,7.75403022766113,0,7.75403022766113
2016-04-04,7.75383996963501,7.75686979293823,7.75311994552612,7.7533597946167,0,7.7533597946167
2016-04-05,7.75612020492554,7.75749015808105,7.75479984283447,7.75604009628296,0,7.75604009628296
2016-04-06,7.75583982467651,7.75882005691528,7.75439977645874,7.75617980957031,0,7.75617980957031
2016-04-07,7.75891017913818,7.7594199180603,7.75570011138916,7.75878000259399,0,7.75878000259399
2016-04-10,7.75836992263794,7.75850009918213,7.75260019302368,7.75836992263794,0,7.75836992263794
2016-04-11,7.75509977340698,7.75624990463257,7.75330018997192,7.75509977340698,0,7.75509977340698
2016-04-12,7.75420999526978,7.75682020187378,7.75360012054443,7.75454998016357,0,7.75454998016357
2016-04-13,7.75586986541748,7.75811004638672,7.75479984283447,7.75605010986328,0,7.75605010986328
2016-04-14,7.75614023208618,7.75768995285034,7.75360012054443,7.75649976730347,0,7.75649976730347
2016-04-17,7.75493001937866,7.75612020492554,7.75409984588623,7.75495004653931,0,7.75495004653931
2016-04-18,7.75492000579834,7.75614023208618,7.75390005111694,7.75494003295898,0,7.75494003295898
2016-04-19,7.75505018234253,7.75749015808105,7.75419998168945,7.75514984130859,0,7.75514984130859
2016-04-20,7.7554497718811,7.75794982910156,7.7548999786377,7.75579977035522,0,7.75579977035522
2016-04-21,7.7575798034668,7.75835990905762,7.75549983978271,7.75740003585815,0,7.75740003585815
2016-04-24,7.75650978088379,7.75814008712769,7.75540018081665,7.75645017623901,0,7.75645017623901
2016-04-25,7.75594997406006,7.75675010681152,7.75509977340698,7.75589990615845,0,7.75589990615845
2016-04-26,7.75542020797729,7.75815010070801,7.75460004806519,7.75575017929077,0,7.75575017929077
2016-04-27,7.75680017471313,7.75817012786865,7.75500011444092,7.75680017471313,0,7.75680017471313
2016-04-28,7.75764989852905,7.75933980941772,7.75613021850586,7.75764989852905,0,7.75764989852905
2016-05-01,7.75706005096436,7.75955009460449,7.75610017776489,7.75691986083984,0,7.75691986083984
2016-05-02,7.75924015045166,7.76225996017456,7.75790023803711,7.75934982299805,0,7.75934982299805
2016-05-03,7.76208019256592,7.76284980773926,7.75930023193359,7.76208019256592,0,7.76208019256592
2016-05-04,7.76215982437134,7.76274013519287,7.75899982452393,7.76219987869263,0,7.76219987869263
2016-05-05,7.76066017150879,7.76191997528076,7.75899982452393,7.76114988327026,0,7.76114988327026
2016-05-08,7.76092004776001,7.76353979110718,7.75920009613037,7.76050996780396,0,7.76050996780396
2016-05-09,7.76345014572144,7.76368999481201,7.76030015945435,7.76345014572144,0,7.76345014572144
2016-05-10,7.76142978668213,7.76200008392334,7.75939989089966,7.76149988174438,0,7.76149988174438
2016-05-11,7.76027011871338,7.76068019866943,7.75729990005493,7.76039981842041,0,7.76039981842041
2016-05-12,7.76011991500854,7.7638201713562,7.75899982452393,7.76030015945435,0,7.76030015945435
2016-05-15,7.76289987564087,7.76444005966187,7.7613000869751,7.76393985748291,0,7.76393985748291
2016-05-16,7.76356983184814,7.76365995407104,7.76090002059937,7.76353979110718,0,7.76353979110718
2016-05-17,7.76233005523682,7.76528978347778,7.76149988174438,7.76160001754761,0,7.76160001754761
2016-05-18,7.76549005508423,7.76852989196777,7.76429986953735,7.76548004150391,0,7.76548004150391
2016-05-19,7.76730012893677,7.76820993423462,7.76399993896484,7.76706981658936,0,7.76706981658936
2016-05-22,7.76817989349365,7.76817989349365,7.76539993286133,7.76817989349365,0,7.76817989349365
2016-05-23,7.76711988449097,7.76800012588501,7.76579999923706,7.76725006103516,0,7.76725006103516
2016-05-24,7.76807022094727,7.76870012283325,7.7628002166748,7.76824998855591,0,7.76824998855591
2016-05-25,7.76469993591309,7.76632022857666,7.76300001144409,7.76448011398315,0,7.76448011398315
2016-05-26,7.76562976837158,7.76718997955322,7.76360988616943,7.76556015014648,0,7.76556015014648
2016-05-29,7.76579999923706,7.76903009414673,7.76569986343384,7.76575994491577,0,7.76575994491577
2016-05-30,7.76834011077881,7.76894998550415,7.76590013504028,7.7683801651001,0,7.7683801651001
2016-05-31,7.76867008209229,7.77146005630493,7.76739978790283,7.76884984970093,0,7.76884984970093
2016-06-01,7.76974010467529,7.77080011367798,7.7664999961853,7.77010011672974,0,7.77010011672974
2016-06-02,7.77064990997314,7.77172994613647,7.76771020889282,7.77064990997314,0,7.77064990997314
2016-06-05,7.76812982559204,7.7685399055481,7.76620006561279,7.76798009872437,0,7.76798009872437
2016-06-06,7.76765012741089,7.76777982711792,7.76529979705811,7.7677001953125,0,7.7677001953125
2016-06-07,7.76585006713867,7.7665901184082,7.76039981842041,7.76599979400635,0,7.76599979400635
2016-06-08,7.76013994216919,7.76225996017456,7.75909996032715,7.76035022735596,0,7.76035022735596
2016-06-09,7.76197004318237,7.76389980316162,7.75979995727539,7.7619800567627,0,7.7619800567627
2016-06-12,7.76276016235352,7.76421022415161,7.76140022277832,7.76276016235352,0,7.76276016235352
2016-06-13,7.76307010650635,7.7631402015686,7.75820016860962,7.76310014724731,0,7.76310014724731
2016-06-14,7.76092004776001,7.76167011260986,7.75890016555786,7.76109981536865,0,7.76109981536865
2016-06-15,7.75989007949829,7.76103019714355,7.75780010223389,7.76001977920532,0,7.76001977920532
2016-06-16,7.75894021987915,7.76147985458374,7.75799989700317,7.75909996032715,0,7.75909996032715
2016-06-19,7.75944995880127,7.76103019714355,7.75839996337891,7.75968980789185,0,7.75968980789185
2016-06-20,7.76000022888184,7.76082992553711,7.75750017166138,7.76084995269775,0,7.76084995269775
2016-06-21,7.75893020629883,7.75902986526489,7.75600004196167,7.75904989242554,0,7.75904989242554
2016-06-22,7.75715017318726,7.75786018371582,7.75519990921021,7.75721979141235,0,7.75721979141235
2016-06-23,7.75733995437622,7.76184988021851,7.75619983673096,7.75670003890991,0,7.75670003890991
2016-06-26,7.75996017456055,7.76148986816406,7.75649976730347,7.76001977920532,0,7.76001977920532
2016-06-27,7.75899982452393,7.76048994064331,7.75750017166138,7.75955009460449,0,7.75955009460449
2016-06-28,7.75861978530884,7.75949001312256,7.75719976425171,7.75829982757568,0,7.75829982757568
2016-06-29,7.75837993621826,7.76023006439209,7.75659990310669,7.75874996185303,0,7.75874996185303
2016-06-30,7.75964021682739,7.75964021682739,7.75650978088379,7.7596001625061,0,7.7596001625061
2016-07-03,7.75778007507324,7.75909996032715,7.75680017471313,7.75778007507324,0,7.75778007507324
2016-07-04,7.7581901550293,7.75904989242554,7.75670003890991,7.75794982910156,0,7.75794982910156
2016-07-05,7.75825977325439,7.75965023040771,7.75729990005493,7.75832986831665,0,7.75832986831665
2016-07-06,7.75839996337891,7.75885009765625,7.75680017471313,7.75839996337891,0,7.75839996337891
2016-07-07,7.75781011581421,7.75841999053955,7.75659990310669,7.75790023803711,0,7.75790023803711
2016-07-10,7.75768995285034,7.75885009765625,7.75659990310669,7.75767993927002,0,7.75767993927002
2016-07-11,7.75829982757568,7.75887012481689,7.75710010528564,7.75823020935059,0,7.75823020935059
2016-07-12,7.75845003128052,7.75845003128052,7.75509977340698,7.75841999053955,0,7.75841999053955
2016-07-13,7.75610017776489,7.75633001327515,7.75371980667114,7.7560601234436,0,7.7560601234436
2016-07-14,7.75448989868164,7.75496006011963,7.75269985198975,7.75460004806519,0,7.75460004806519
2016-07-17,7.75406980514526,7.75532007217407,7.75269985198975,7.75409984588623,0,7.75409984588623
2016-07-18,7.75454998016357,7.75581979751587,7.75379991531372,7.75454998016357,0,7.75454998016357
2016-07-19,7.75531005859375,7.75573015213013,7.75400018692017,7.75528001785278,0,7.75528001785278
2016-07-20,7.75575017929077,7.75663995742798,7.75430011749268,7.75575017929077,0,7.75575017929077
2016-07-21,7.75579977035522,7.75774002075195,7.75430011749268,7.75579977035522,0,7.75579977035522
2016-07-24,7.75710010528564,7.757239818573,7.75439977645874,7.75703001022339,0,7.75703001022339
2016-07-25,7.75660991668701,7.75718021392822,7.75519990921021,7.75670003890991,0,7.75670003890991
2016-07-26,7.75651979446411,7.75735998153687,7.75540018081665,7.75670003890991,0,7.75670003890991
2016-07-27,7.75643014907837,7.75657987594604,7.7548999786377,7.75659990310669,0,7.75659990310669
2016-07-28,7.75619983673096,7.7610502243042,7.75430011749268,7.75619983673096,0,7.75619983673096
2016-07-31,7.75797986984253,7.7608699798584,7.75629997253418,7.75797986984253,0,7.75797986984253
2016-08-01,7.75979995727539,7.76131010055542,7.75839996337891,7.76060009002686,0,7.76060009002686
2016-08-02,7.76020002365112,7.76026010513306,7.75619983673096,7.76022005081177,0,7.76022005081177
2016-08-03,7.75925016403198,7.75925016403198,7.7548999786377,7.75925016403198,0,7.75925016403198
2016-08-04,7.75585985183716,7.7564001083374,7.75409984588623,7.75575017929077,0,7.75575017929077
2016-08-07,7.75505018234253,7.75713014602661,7.75449991226196,7.75527000427246,0,7.75527000427246
2016-08-08,7.75686979293823,7.75782012939453,7.75570011138916,7.75686979293823,0,7.75686979293823
2016-08-09,7.75658988952637,7.75690984725952,7.75449991226196,7.75659990310669,0,7.75659990310669
2016-08-10,7.75625991821289,7.75645017623901,7.75500011444092,7.7564001083374,0,7.7564001083374
2016-08-11,7.75644016265869,7.75676012039185,7.75479984283447,7.75659990310669,0,7.75659990310669
2016-08-14,7.75860023498535,7.76090002059937,7.75540018081665,7.75680017471313,0,7.75680017471313
2016-08-15,7.75623989105225,7.76060009002686,7.75430011749268,7.75680017471313,0,7.75680017471313
2016-08-16,7.75439977645874,7.75820016860962,7.75330018997192,7.75438022613525,0,7.75438022613525
2016-08-17,7.75419998168945,7.75869989395142,7.75260019302368,7.75430011749268,0,7.75430011749268
2016-08-18,7.75309991836548,7.75839996337891,7.75209999084473,7.75360012054443,0,7.75360012054443
2016-08-21,7.75330018997192,7.76100015640259,7.75239992141724,7.75479984283447,0,7.75479984283447
2016-08-22,7.75349998474121,7.75670003890991,7.75239992141724,7.75349998474121,0,7.75349998474121
2016-08-23,7.75299978256226,7.75860023498535,7.75229978561401,7.7532000541687,0,7.7532000541687
2016-08-24,7.75360012054443,7.75559997558594,7.75279998779297,7.7536997795105,0,7.7536997795105
2016-08-25,7.7548999786377,7.7568998336792,7.75419998168945,7.75509977340698,0,7.75509977340698
2016-08-28,7.75653982162476,7.7568998336792,7.75509977340698,7.75670003890991,0,7.75670003890991
2016-08-29,7.75530004501343,7.7581000328064,7.75470018386841,7.75519990921021,0,7.75519990921021
2016-08-30,7.75729990005493,7.7581000328064,7.75570011138916,7.7575798034668,0,7.7575798034668
2016-08-31,7.75629997253418,7.75769996643066,7.75600004196167,7.75635004043579,0,7.75635004043579
2016-09-01,7.75710010528564,7.75790023803711,7.75505018234253,7.75710010528564,0,7.75710010528564
2016-09-04,7.75483989715576,7.75610017776489,7.75400018692017,7.75540018081665,0,7.75540018081665
2016-09-05,7.7548999786377,7.75589990615845,7.75439977645874,7.7549901008606,0,7.7549901008606
2016-09-06,7.75530004501343,7.75589990615845,7.75460004806519,7.75509977340698,0,7.75509977340698
2016-09-07,7.75540018081665,7.7568998336792,7.75500011444092,7.7554497718811,0,7.7554497718811
2016-09-08,7.75619983673096,7.7581000328064,7.7548999786377,7.75619983673096,0,7.75619983673096
2016-09-11,7.75659990310669,7.75899982452393,7.75639009475708,7.75649976730347,0,7.75649976730347
2016-09-12,7.75740003585815,7.75880002975464,7.75649976730347,7.75728988647461,0,7.75728988647461
2016-09-13,7.7581000328064,7.75899982452393,7.75680017471313,7.75801992416382,0,7.75801992416382
2016-09-14,7.75790023803711,7.75899982452393,7.75750017166138,7.75759983062744,0,7.75759983062744
2016-09-15,7.75839996337891,7.76060009002686,7.75729990005493,7.75860023498535,0,7.75860023498535
2016-09-18,7.75880002975464,7.75880002975464,7.75680017471313,7.75850009918213,0,7.75850009918213
2016-09-19,7.75749015808105,7.75850009918213,7.75549983978271,7.75759983062744,0,7.75759983062744
2016-09-20,7.75710010528564,7.75780010223389,7.75439977645874,7.75699996948242,0,7.75699996948242
2016-09-21,7.75498008728027,7.75629997253418,7.75419998168945,7.75509977340698,0,7.75509977340698
2016-09-22,7.75530004501343,7.75769996643066,7.75460004806519,7.75519990921021,0,7.75519990921021
2016-09-25,7.75594997406006,7.75649976730347,7.75460004806519,7.75594997406006,0,7.75594997406006
2016-09-26,7.75559997558594,7.75600004196167,7.75360012054443,7.75530004501343,0,7.75530004501343
2016-09-27,7.7548999786377,7.75530004501343,7.75299978256226,7.7548999786377,0,7.7548999786377
2016-09-28,7.75379991531372,7.75564002990723,7.75279998779297,7.75409984588623,0,7.75409984588623
2016-09-29,7.7548999786377,7.75624990463257,7.75250005722046,7.75490999221802,0,7.75490999221802
2016-10-02,7.75600004196167,7.75659990310669,7.75379991531372,7.75559997558594,0,7.75559997558594
2016-10-03,7.75519990921021,7.75649976730347,7.7548999786377,7.75509977340698,0,7.75509977340698
2016-10-04,7.75610017776489,7.75790023803711,7.75570011138916,7.75629997253418,0,7.75629997253418
2016-10-05,7.75729990005493,7.75799989700317,7.75600004196167,7.75715017318726,0,7.75715017318726
2016-10-06,7.75710010528564,7.75920009613037,7.75680017471313,7.75699996948242,0,7.75699996948242
2016-10-09,7.75820016860962,7.75899982452393,7.75699996948242,7.7581000328064,0,7.7581000328064
2016-10-10,7.75839996337891,7.76079988479614,7.75790023803711,7.75829982757568,0,7.75829982757568
2016-10-11,7.75871992111206,7.75930023193359,7.75559997558594,7.75880002975464,0,7.75880002975464
2016-10-12,7.75759983062744,7.75899982452393,7.75619983673096,7.75750017166138,0,7.75750017166138
2016-10-13,7.75710010528564,7.75939989089966,7.7568998336792,7.75715017318726,0,7.75715017318726
2016-10-16,7.75869989395142,7.7596001625061,7.75780010223389,7.75850009918213,0,7.75850009918213
2016-10-17,7.75869989395142,7.75939989089966,7.75750017166138,7.75874996185303,0,7.75874996185303
2016-10-18,7.75909996032715,7.75979995727539,7.75710010528564,7.75930023193359,0,7.75930023193359
2016-10-19,7.75794982910156,7.75839996337891,7.75680017471313,7.75820016860962,0,7.75820016860962
2016-10-20,7.75799989700317,7.75909996032715,7.75659990310669,7.75767993927002,0,7.75767993927002
2016-10-23,7.75829982757568,7.75869989395142,7.75589990615845,7.75880002975464,0,7.75880002975464
2016-10-24,7.75719976425171,7.75750017166138,7.75540018081665,7.75729990005493,0,7.75729990005493
2016-10-25,7.75559997558594,7.7568998336792,7.75439977645874,7.75649976730347,0,7.75649976730347
2016-10-26,7.75613021850586,7.75670003890991,7.75409984588623,7.75614976882935,0,7.75614976882935
2016-10-27,7.75494003295898,7.75530004501343,7.75279998779297,7.75470018386841,0,7.75470018386841
2016-10-31,7.75425004959106,7.75829982757568,7.75400018692017,7.75439977645874,0,7.75439977645874
2016-11-01,7.75493001937866,7.75680017471313,7.75379991531372,7.7548999786377,0,7.7548999786377
2016-11-02,7.75484991073608,7.75570011138916,7.75400018692017,7.7548999786377,0,7.7548999786377
2016-11-03,7.75509977340698,7.75600004196167,7.75400018692017,7.75514984130859,0,7.75514984130859
2016-11-04,7.75530004501343,7.75659990310669,7.75430011749268,7.75509977340698,0,7.75509977340698
2016-11-07,7.75543022155762,7.7568998336792,7.75479984283447,7.75570011138916,0,7.75570011138916
2016-11-08,7.75524997711182,7.75649976730347,7.75439977645874,7.75535011291504,0,7.75535011291504
2016-11-09,7.75470018386841,7.75582981109619,7.75309991836548,7.75419998168945,0,7.75419998168945
2016-11-10,7.75530004501343,7.75657987594604,7.7536997795105,7.75540018081665,0,7.75540018081665
