Index,SNOW.Open,SNOW.High,SNOW.Low,SNOW.Close,SNOW.Volume,SNOW.Adjusted
2020-11-05,271.480010986328,271.690002441406,258.899993896484,263.209991455078,1272500,263.209991455078
2020-11-06,263.440002441406,270,259.200012207031,265,986800,265
2020-11-09,263.989990234375,265.950012207031,239,239.839996337891,2965900,239.839996337891
2020-11-10,249.649993896484,249.940002441406,229.979995727539,235.679992675781,2266800,235.679992675781
2020-11-11,241.710006713867,246.889999389648,237.5,240.759994506836,1442400,240.759994506836
2020-11-12,243.800003051758,244.203002929688,232.160003662109,235.380004882812,1741200,235.380004882812
2020-11-13,237.110000610352,241.625,232.300003051758,234.800003051758,1487700,234.800003051758
2020-11-16,234,244.179992675781,230.25,241.850006103516,1799500,241.850006103516
2020-11-17,245,251.559997558594,243.729995727539,248.029998779297,1629600,248.029998779297
2020-11-18,253,262.269989013672,250.735000610352,260.540008544922,2202300,260.540008544922
2020-11-19,259.209991455078,268.570007324219,253.25,264,1592100,264
2020-11-20,269,273.165008544922,264,266,1592000,266
2020-11-23,267.100006103516,274.149993896484,259.100006103516,274.149993896484,1347600,274.149993896484
2020-11-24,275.100006103516,283.390014648438,267.489990234375,282.100006103516,1730600,282.100006103516
2020-11-25,277.779998779297,309.769989013672,277.299987792969,303.019989013672,2912100,303.019989013672
2020-11-27,310,334.619995117188,309.730010986328,328.790008544922,3293800,328.790008544922
2020-11-30,338.380004882812,342,312.130004882812,325.839996337891,3550400,325.839996337891
2020-12-01,321.630004882812,326,302.279998779297,305.640014648438,2651800,305.640014648438
2020-12-02,293.790008544922,306.739990234375,288,292.690002441406,3575300,292.690002441406
2020-12-03,290.540008544922,343,289,339.890014648438,11102600,339.890014648438
2020-12-04,335.399993896484,395.799987792969,334,387.700012207031,18611700,387.700012207031
2020-12-07,393.5,404.429992675781,371,388.959991455078,8134900,388.959991455078
2020-12-08,388.799987792969,429,386.25,390,11511700,390
2020-12-09,393.399993896484,406.989990234375,361.011993408203,371.260009765625,8980200,371.260009765625
2020-12-10,362,390.070007324219,360.609985351562,373.279998779297,4906300,373.279998779297
2020-12-11,360.399993896484,369.100006103516,347.260009765625,353.959991455078,6362600,353.959991455078
2020-12-14,352.489990234375,357.980010986328,327.160003662109,329.149993896484,6977100,329.149993896484
2020-12-15,308.980010986328,329,303.540008544922,328.609985351562,20379200,328.609985351562
2020-12-16,328.429992675781,338.890014648438,320.089996337891,329.970001220703,6427700,329.970001220703
2020-12-17,333.820007324219,337.100006103516,323.493011474609,325.540008544922,3717100,325.540008544922
2020-12-18,332.769989013672,346.880004882812,324.880004882812,334.25,8116000,334.25
2020-12-21,329,350,329,349.850006103516,5879500,349.850006103516
2020-12-22,349.890014648438,359.549987792969,338.010009765625,341.160003662109,4685200,341.160003662109
2020-12-23,341.160003662109,343.399993896484,328.260009765625,331.649993896484,2745800,331.649993896484
2020-12-24,334.100006103516,338,321.299987792969,323.040008544922,2191200,323.040008544922
2020-12-28,324.869995117188,327.790008544922,302.670013427734,302.809997558594,4756600,302.809997558594
2020-12-29,305.25,314.410003662109,298.130004882812,304.049987792969,4827400,304.049987792969
2020-12-30,304,307.350006103516,297.75,300.920013427734,2631200,300.920013427734
2020-12-31,299.700012207031,301.561004638672,280.730010986328,281.399993896484,5313800,281.399993896484
2021-01-04,285.410003662109,290.799987792969,274.440002441406,278.239990234375,3948500,278.239990234375
2021-01-05,280.619995117188,293.489990234375,279.299987792969,283.829986572266,5202600,283.829986572266
2021-01-06,279.989990234375,283.639007568359,266.410003662109,268.019989013672,5736800,268.019989013672
2021-01-07,272.589996337891,304.899993896484,267.700012207031,304.200012207031,16546600,304.200012207031
2021-01-08,315,325.720001220703,298,300.100006103516,9106800,300.100006103516
2021-01-11,295,312.170013427734,287.989990234375,293.190002441406,4524700,293.190002441406
2021-01-12,298,299.660003662109,286.205993652344,293.350006103516,3252600,293.350006103516
2021-01-13,295,306.859985351562,294.149993896484,296.549987792969,2867900,296.549987792969
2021-01-14,305,313.480010986328,300.010009765625,303.760009765625,4585800,303.760009765625
2021-01-15,306.820007324219,308.670013427734,290.649993896484,291.299987792969,3209900,291.299987792969
2021-01-19,293.75,295,284.040008544922,286.209991455078,3143600,286.209991455078
2021-01-20,289,289.100006103516,280.880004882812,281.880004882812,2259900,281.880004882812
2021-01-21,288,289.579986572266,282.600006103516,286.320007324219,1894000,286.320007324219
2021-01-22,284.290008544922,287.480010986328,279,285.679992675781,2053600,285.679992675781
2021-01-25,292.450012207031,296.809997558594,276,287.25,3750900,287.25
2021-01-26,286.640014648438,289.239990234375,280.980010986328,280.980010986328,1951500,280.980010986328
2021-01-27,277,285.75,264,266.200012207031,4387700,266.200012207031
2021-01-28,277.019989013672,283,268.423004150391,273.130004882812,2435200,273.130004882812
2021-01-29,271,277.778015136719,267.5,272.450012207031,2177000,272.450012207031
2021-02-01,275.100006103516,283.200012207031,273.380004882812,282,2226900,282
2021-02-02,289.709991455078,310.660003662109,286.5,300.709991455078,7223900,300.709991455078
2021-02-03,309.040008544922,318.880004882812,300.540008544922,304.640014648438,4629200,304.640014648438
2021-02-04,309.799987792969,310.880004882812,299.029998779297,303.609985351562,2188900,303.609985351562
2021-02-05,306.070007324219,307.070007324219,299.640014648438,306.049987792969,1757800,306.049987792969
2021-02-08,308.709991455078,317.894989013672,302.029998779297,304.5,2386300,304.5
2021-02-09,304.5,323.230010986328,302.274993896484,314.290008544922,4355400,314.290008544922
2021-02-10,324.799987792969,327.410003662109,300,305.910003662109,3425300,305.910003662109
2021-02-11,305.25,312.299987792969,296.380004882812,298.730010986328,2344600,298.730010986328
2021-02-12,299,303.345001220703,292.339996337891,299.470001220703,1518600,299.470001220703
2021-02-16,304.700012207031,304.988006591797,290.160003662109,294.549987792969,1986300,294.549987792969
2021-02-17,289,292.820007324219,283.265014648438,288.779998779297,1710300,288.779998779297
2021-02-18,285,296.950012207031,281.304992675781,289.779998779297,2258000,289.779998779297
2021-02-19,292.489990234375,298,287.589996337891,290,2305400,290
2021-02-22,287.459991455078,287.769989013672,268,269.649993896484,3820100,269.649993896484
2021-02-23,260.399993896484,271,242.979995727539,269.079986572266,4018300,269.079986572266
2021-02-24,268.880004882812,275.25,262.359985351562,273.519989013672,2104300,273.519989013672
2021-02-25,270.179992675781,275.489990234375,255.25,260.339996337891,2900300,260.339996337891
2021-02-26,264.220001220703,266.660003662109,254.309997558594,259.540008544922,2593100,259.540008544922
2021-03-01,269.299987792969,273.709991455078,263.290008544922,272.170013427734,2762300,272.170013427734
2021-03-02,270,280.100006103516,270,270.600006103516,2833400,270.600006103516
2021-03-03,270,271.399993896484,246.360000610352,247.029998779297,6234500,247.029998779297
2021-03-04,255.820007324219,279.450012207031,236,249,15923100,249
2021-03-05,250.639999389648,250.729995727539,217.820007324219,239.729995727539,20149100,239.729995727539
2021-03-08,235,241.160003662109,212.289993286133,213.990005493164,8311400,213.990005493164
2021-03-09,221.839996337891,235.470001220703,219.160003662109,230.020004272461,6302400,230.020004272461
2021-03-10,229.320007324219,235.350006103516,221.429992675781,227.110000610352,7872900,227.110000610352
2021-03-11,235,241.548004150391,233.199996948242,237.809997558594,5731100,237.809997558594
2021-03-12,233.830001831055,235.649993896484,227.75,230,3741700,230
2021-03-15,230.979995727539,241.600006103516,230.75,238.759994506836,6417500,238.759994506836
2021-03-16,239,242.5,229.009994506836,232.139999389648,5564000,232.139999389648
2021-03-17,223,233.330001831055,223,230.300003051758,3934600,230.300003051758
2021-03-18,227.630004882812,227.710006713867,216.100006103516,216.699996948242,3958700,216.699996948242
2021-03-19,216.5,223.289993286133,215.259994506836,220.820007324219,5686000,220.820007324219
2021-03-22,220.820007324219,224.070007324219,220.270004272461,220.75,2743600,220.75
2021-03-23,224,229.25,218.173004150391,220,3550200,220
2021-03-24,221,223.619995117188,208.600006103516,208.600006103516,4586200,208.600006103516
2021-03-25,206.389999389648,218.710006713867,205.070007324219,216.949996948242,4404900,216.949996948242
2021-03-26,220,235,219,235,8978700,235
2021-03-29,230.550003051758,236.220001220703,221.039993286133,223.490005493164,4373900,223.490005493164
2021-03-30,221.350006103516,224.770004272461,216.259994506836,222.070007324219,3496500,222.070007324219
2021-03-31,222.720001220703,234.059997558594,222.449996948242,229.279998779297,3680200,229.279998779297
2021-04-01,234.949996948242,237.589996337891,232.020004272461,236.789993286133,2905100,236.789993286133
2021-04-05,237.800003051758,238.5,229.5,232.320007324219,2235500,232.320007324219
2021-04-06,232,239.410003662109,229.529998779297,236.009994506836,2433700,236.009994506836
2021-04-07,234.509994506836,240,232.380004882812,233.970001220703,2072200,233.970001220703
2021-04-08,237.199996948242,242.869995117188,233.009994506836,233.75,4667900,233.75
2021-04-09,233.580001831055,234.660003662109,223.729995727539,226.889999389648,5353000,226.889999389648
2021-04-12,225,234.158996582031,223.789993286133,233.389999389648,2376200,233.389999389648
2021-04-13,234.5,239.779998779297,232.330001831055,238.080001831055,3031100,238.080001831055
2021-04-14,240,243.490005493164,228.399993896484,229.139999389648,3503600,229.139999389648
2021-04-15,232.990005493164,236.800003051758,232.100006103516,236.380004882812,2262600,236.380004882812
2021-04-16,235.729995727539,235.960006713867,229,232.740005493164,1621500,232.740005493164
2021-04-19,230,233.899993896484,225.460006713867,229.070007324219,1917100,229.070007324219
2021-04-20,229,231.25,220.5,225.220001220703,2869400,225.220001220703
2021-04-21,222,231.869995117188,221.677001953125,231.389999389648,1454800,231.389999389648
2021-04-22,233.330001831055,239,229.229995727539,231.440002441406,2045100,231.440002441406
2021-04-23,231.440002441406,236.580001831055,231.440002441406,235.639999389648,1327600,235.639999389648
2021-04-26,235.729995727539,241.059997558594,234.570007324219,237.75,2035000,237.75
2021-04-27,239.800003051758,241.220001220703,234.190002441406,238.169998168945,2079600,238.169998168945
2021-04-28,236,239.720001220703,234.100006103516,236.639999389648,1347000,236.639999389648
2021-04-29,236.5,237.805999755859,227.098999023438,229.550003051758,2415400,229.550003051758
2021-04-30,226.75,235.990005493164,226,231.589996337891,1893500,231.589996337891
2021-05-03,232.300003051758,232.815002441406,222.880004882812,223.690002441406,1939400,223.690002441406
2021-05-04,220.410003662109,220.699996948242,213.899993896484,218.399993896484,2653000,218.399993896484
2021-05-05,220.240005493164,222.095001220703,211.889999389648,213.789993286133,2068300,213.789993286133
2021-05-06,210,211.830001831055,192.410003662109,199.839996337891,8326700,199.839996337891
2021-05-07,206.490005493164,214.320007324219,205.214996337891,206.039993286133,5976700,206.039993286133
2021-05-10,202.199996948242,204.630004882812,192.610000610352,193.820007324219,5662500,193.820007324219
2021-05-11,189.660003662109,204.270004272461,187.100006103516,201.460006713867,5002600,201.460006713867
2021-05-12,196,196.399993896484,189.770004272461,191.380004882812,5558900,191.380004882812
2021-05-13,193,196.5,184.710006713867,188.240005493164,3816500,188.240005493164
2021-05-14,196,210.880004882812,194.619995117188,209.990005493164,7829200,209.990005493164
2021-05-17,208.449996948242,217.800003051758,205.449996948242,212.649993896484,4656400,212.649993896484
2021-05-18,219.440002441406,227.130004882812,214.75,223.529998779297,6401600,223.529998779297
2021-05-19,214.820007324219,229,213.679992675781,228.809997558594,4644900,228.809997558594
2021-05-20,229.759994506836,236.169998168945,227.429992675781,230.559997558594,6326900,230.559997558594
2021-05-21,230.850006103516,235.25,230.789993286133,233.389999389648,3786900,233.389999389648
2021-05-24,235,236.940002441406,231.779998779297,233.919998168945,2475300,233.919998168945
2021-05-25,236.529998779297,236.699996948242,228.572998046875,229.960006713867,2863800,229.960006713867
2021-05-26,231,236.360000610352,228.300003051758,235.25,6346400,235.25
2021-05-27,226.5,246.475006103516,220,245.149993896484,17722100,245.149993896484
2021-05-28,238.199996948242,244.220001220703,237,238.029998779297,5763200,238.029998779297
2021-06-01,239.5,243.559997558594,235.509994506836,240.809997558594,3773000,240.809997558594
2021-06-02,240.740005493164,248.199996948242,239.600006103516,243.179992675781,4016300,243.179992675781
2021-06-03,240,243.229995727539,233.360000610352,238.429992675781,3598100,238.429992675781
2021-06-04,240.729995727539,244.860000610352,237.5,242.559997558594,2630000,242.559997558594
2021-06-07,244.649993896484,252.550003051758,240.005004882812,250.570007324219,7385900,250.570007324219
2021-06-08,252.990005493164,255.990005493164,246.645004272461,250.320007324219,3618300,250.320007324219
2021-06-09,250.350006103516,255,245.720001220703,247.009994506836,4214700,247.009994506836
2021-06-10,247.300003051758,250.699996948242,243.542007446289,248.800003051758,3073200,248.800003051758
2021-06-11,239,242.529998779297,233.75,240.600006103516,7123200,240.600006103516
2021-06-14,242.699996948242,248.100006103516,241.270004272461,244.199996948242,3855300,244.199996948242
2021-06-15,244.720001220703,247.358001708984,239.514999389648,241.410003662109,2660100,241.410003662109
2021-06-16,239.809997558594,243.794998168945,235.582000732422,238.839996337891,5125200,238.839996337891
2021-06-17,234.5,248.679992675781,231.520004272461,245.529998779297,6603900,245.529998779297
2021-06-18,246.570007324219,250,243.050003051758,249.399993896484,6413000,249.399993896484
2021-06-21,247.220001220703,250,241.649993896484,248.289993286133,4794400,248.289993286133
2021-06-22,247,252.820007324219,245.360000610352,249.289993286133,5905300,249.289993286133
2021-06-23,248.100006103516,250.100006103516,244.470001220703,249,2696300,249
2021-06-24,250,253.320007324219,247.369995117188,251.25,3388500,251.25
2021-06-25,252,253.270004272461,247.020004272461,247.089996337891,9235700,247.089996337891
2021-06-28,248.429992675781,249.479995727539,243.619995117188,247.669998168945,3081400,247.669998168945
2021-06-29,248,251,245.080001831055,245.800003051758,2291700,245.800003051758
2021-06-30,244.289993286133,245.169998168945,238.639999389648,241.800003051758,3024600,241.800003051758
2021-07-01,240.419998168945,241.639999389648,235.716003417969,236.75,2348900,236.75
2021-07-02,239.5,241.210006713867,236.899993896484,237.240005493164,1333400,237.240005493164
2021-07-06,235.050003051758,241.089996337891,234.779998779297,239.050003051758,1982800,239.050003051758
2021-07-07,242,249.240005493164,241.029998779297,248.75,3688300,248.75
2021-07-08,243.139999389648,254,241.229995727539,250.300003051758,3833700,250.300003051758
2021-07-09,250,272,249.820007324219,269.489990234375,9866500,269.489990234375
2021-07-12,267.5,269.350006103516,258.880004882812,267.059997558594,4560100,267.059997558594
2021-07-13,266.440002441406,275,263.720001220703,264.619995117188,6241600,264.619995117188
2021-07-14,268.910003662109,269.677001953125,252.059997558594,252.539993286133,3287300,252.539993286133
2021-07-15,254.589996337891,257.630004882812,247.199005126953,251,3342500,251
2021-07-16,251.559997558594,253.419998168945,245.5,250.820007324219,2255100,250.820007324219
2021-07-19,245.940002441406,254.350006103516,242.009994506836,252.279998779297,2338800,252.279998779297
2021-07-20,253,259.190002441406,248.630004882812,256.269989013672,1659700,256.269989013672
2021-07-21,255.669998168945,260.570007324219,251.139999389648,259.299987792969,1939100,259.299987792969
2021-07-22,261.899993896484,269.170013427734,261.359985351562,267.299987792969,2979400,267.299987792969
2021-07-23,267.339996337891,271.609985351562,264.269989013672,264.920013427734,2634800,264.920013427734
2021-07-26,262.690002441406,269.75,262.209991455078,268.799987792969,2488100,268.799987792969
2021-07-27,268.5,269.359985351562,255,262.679992675781,2949500,262.679992675781
2021-07-28,262.510009765625,270.980010986328,261.115997314453,269.359985351562,1712700,269.359985351562
2021-07-29,270,274.989990234375,267.350006103516,268.260009765625,2208300,268.260009765625
2021-07-30,265,272.880004882812,264.100006103516,265.720001220703,1765500,265.720001220703
2021-08-02,266.040008544922,271.089996337891,261.540008544922,268.290008544922,1950400,268.290008544922
2021-08-03,272,285.839996337891,271.239990234375,284.579986572266,7741400,284.579986572266
2021-08-04,278.059997558594,278.929992675781,269.899993896484,273.369995117188,4787000,273.369995117188
2021-08-05,270.649993896484,278.470001220703,268.410003662109,276.989990234375,2539700,276.989990234375
2021-08-06,275.709991455078,278.403015136719,269.690002441406,277.480010986328,3019600,277.480010986328
2021-08-09,277.760009765625,281.980010986328,276.5,280,2736800,280
2021-08-10,278,280.480010986328,272.660003662109,274.489990234375,2511000,274.489990234375
2021-08-11,276.100006103516,277.989990234375,270.730010986328,275.869995117188,1747000,275.869995117188
2021-08-12,278.690002441406,287.980010986328,275.299987792969,286.279998779297,4199300,286.279998779297
2021-08-13,285.600006103516,291.769989013672,282.75,291.519989013672,3281100,291.519989013672
2021-08-16,288.410003662109,292.200012207031,276.440002441406,282.170013427734,3108900,282.170013427734
2021-08-17,274.5,281.529998779297,271.380004882812,278,2168100,278
2021-08-18,279.959991455078,286.209991455078,274.549987792969,280,2345600,280
2021-08-19,276,284.559997558594,275.25,279.450012207031,1790000,279.450012207031
2021-08-20,268.029998779297,268.950012207031,247.880004882812,266.670013427734,13193800,266.670013427734
2021-08-23,268.160003662109,278.970001220703,267.299011230469,276.440002441406,3624800,276.440002441406
2021-08-24,280,288.640014648438,278.5,281.369995117188,3635700,281.369995117188
2021-08-25,282.619995117188,286.350006103516,279.299987792969,283.760009765625,5237000,283.760009765625
2021-08-26,299,307.420013427734,290.510009765625,305.260009765625,13031300,305.260009765625
2021-08-27,299.730010986328,300.450012207031,294.070007324219,297.709991455078,6587000,297.709991455078
2021-08-30,293.739990234375,299.5,282.200012207031,297.850006103516,4996500,297.850006103516
2021-08-31,299.5,304.529998779297,294.440002441406,304.350006103516,14711700,304.350006103516
2021-09-01,304.350006103516,306.355010986328,298.920013427734,301.019989013672,3567300,301.019989013672
2021-09-02,300,309.25,299.410003662109,306.890014648438,4902000,306.890014648438
2021-09-03,306.950012207031,310,304.100006103516,310,3629400,310
2021-09-07,308.480010986328,314.369995117188,304.269989013672,312.489990234375,4300600,312.489990234375
2021-09-08,312.230010986328,319.859985351562,308.880004882812,318.100006103516,7135000,318.100006103516
2021-09-09,312.970001220703,321.890014648438,309.5,319.970001220703,3907800,319.970001220703
2021-09-10,321.679992675781,324.179992675781,316.190002441406,318.540008544922,3313500,318.540008544922
2021-09-13,318.260009765625,323.779998779297,299.609985351562,318.450012207031,4096300,318.450012207031
2021-09-14,318.739990234375,325.25,317.519989013672,319.25,3555100,319.25
2021-09-15,316.190002441406,324.470001220703,313.290008544922,324.079986572266,4161400,324.079986572266
2021-09-16,322.480010986328,325.100006103516,319.174987792969,323.519989013672,5274800,323.519989013672
2021-09-17,322.160003662109,328.059997558594,320.070007324219,322.799987792969,21108700,322.799987792969
2021-09-20,312.429992675781,316.230010986328,304.140014648438,310.070007324219,5003800,310.070007324219
2021-09-21,314.649993896484,317,311.399993896484,314.269989013672,2655900,314.269989013672
2021-09-22,313.160003662109,317.880004882812,310.5,315.109985351562,1835800,315.109985351562
2021-09-23,319,322.839996337891,315.950012207031,321.5,2089600,321.5
2021-09-24,321.880004882812,321.880004882812,314.709991455078,316.470001220703,1600400,316.470001220703
2021-09-27,309.559997558594,315.660003662109,307.694000244141,311.200012207031,2027500,311.200012207031
2021-09-28,306.75,306.75,294.019989013672,298,3450100,298
2021-09-29,301.420013427734,304,291.619995117188,293.799987792969,2164100,293.799987792969
2021-09-30,301,305.010009765625,297.920013427734,302.429992675781,2590100,302.429992675781
2021-10-01,301.329986572266,305.720001220703,298.170013427734,303.720001220703,1727500,303.720001220703
2021-10-04,300.010009765625,300.475006103516,290.282989501953,294.679992675781,1955900,294.679992675781
2021-10-05,290.010009765625,303.299987792969,290.010009765625,300.279998779297,2131600,300.279998779297
2021-10-06,297,310.059997558594,295.730010986328,309.619995117188,2018500,309.619995117188
2021-10-07,311.029998779297,322.910003662109,310.5,320.049987792969,2548500,320.049987792969
2021-10-08,323.450012207031,325.380004882812,313.200012207031,313.519989013672,1793200,313.519989013672
2021-10-11,312.989990234375,317.299987792969,309.179992675781,309.790008544922,1184500,309.790008544922
2021-10-12,310.779998779297,315.920013427734,308.549987792969,312.940002441406,1738400,312.940002441406
2021-10-13,316.160003662109,329.75,314.023986816406,327.850006103516,4608200,327.850006103516
2021-10-14,330.220001220703,338.359985351562,329.890014648438,332.119995117188,2729900,332.119995117188
2021-10-15,334.899993896484,335.709991455078,329.450012207031,333.570007324219,1729100,333.570007324219
2021-10-18,332,340.989990234375,330.700012207031,337.880004882812,5323300,337.880004882812
2021-10-19,339.859985351562,344.5,338.510009765625,339.739990234375,2371100,339.739990234375
2021-10-20,340,340.68798828125,332.700012207031,334.130004882812,2093300,334.130004882812
2021-10-21,334,344.859985351562,331.510009765625,342.049987792969,1514200,342.049987792969
2021-10-22,340.390014648438,344.213012695312,336.220001220703,339.779998779297,1026000,339.779998779297
2021-10-25,341.109985351562,347.907012939453,339.105010986328,341.5,1134200,341.5
2021-10-26,345.350006103516,346.640014648438,336,342.239990234375,1637100,342.239990234375
2021-10-27,342.799987792969,351.950012207031,342.239990234375,347.100006103516,2656500,347.100006103516
2021-10-28,346.480010986328,352.613006591797,343.170013427734,348,1753200,348
2021-10-29,348.109985351562,356,347.359985351562,353.839996337891,1687600,353.839996337891
2021-11-01,353.839996337891,359.070007324219,351.579986572266,357.730010986328,2139100,357.730010986328
2021-11-02,359.420013427734,363.790008544922,355.220001220703,359.640014648438,1582800,359.640014648438
2021-11-03,356,357.404998779297,346.359985351562,353.140014648438,2566000,353.140014648438
2021-11-04,354.799987792969,358.049987792969,351.010009765625,356.790008544922,1468400,356.790008544922
2021-11-05,357.929992675781,365.790008544922,357.279998779297,364.799987792969,2103100,364.799987792969
2021-11-08,367.100006103516,374.869995117188,364,370.730010986328,1527500,370.730010986328
2021-11-09,371.059997558594,377.130004882812,363.679992675781,376.700012207031,2128300,376.700012207031
2021-11-10,370.299987792969,372.109985351562,358.920013427734,361.079986572266,2362400,361.079986572266
2021-11-11,364.339996337891,372,364.140014648438,369.140014648438,1587100,369.140014648438
2021-11-12,377.390014648438,386.989990234375,374.619995117188,386.5,2997100,386.5
2021-11-15,385.5,394.717987060547,383.670013427734,393.700012207031,3745700,393.700012207031
2021-11-16,395,403.649993896484,392.850006103516,401.890014648438,3374700,401.890014648438
2021-11-17,400.829986572266,405,395.549987792969,398,2837800,398
2021-11-18,399,404.364990234375,396.390014648438,397.429992675781,2798700,397.429992675781
2021-11-19,395,400.602996826172,390.549987792969,392.149993896484,2333500,392.149993896484
2021-11-22,392.100006103516,392.399993896484,353.290008544922,355.959991455078,6068600,355.959991455078
2021-11-23,343,353.5,335.049987792969,343.570007324219,4761500,343.570007324219
2021-11-24,340,357.850006103516,337.5,355.359985351562,2380700,355.359985351562
2021-11-26,349.920013427734,363.450012207031,349.25,362.600006103516,1571600,362.600006103516
2021-11-29,372.359985351562,378.105010986328,356.700988769531,364.779998779297,3126500,364.779998779297
2021-11-30,366.299987792969,367.746002197266,337.454986572266,340.149993896484,5545400,340.149993896484
2021-12-01,344,347.690002441406,305.609985351562,311,6781200,311
2021-12-02,350,361.598999023438,328.609985351562,360.279998779297,15083100,360.279998779297
2021-12-03,358.190002441406,360.005004882812,330.820007324219,345.109985351562,6019300,345.109985351562
2021-12-06,340.260009765625,349.739990234375,324.001007080078,341.660003662109,3865800,341.660003662109
2021-12-07,348.420013427734,375,348.119995117188,363.25,4377200,363.25
2021-12-08,362.450012207031,373.950012207031,351.309997558594,370.279998779297,2675700,370.279998779297
2021-12-09,370,370.730010986328,358.640014648438,361.320007324219,2464900,361.320007324219
2021-12-10,364,374.720001220703,362.179992675781,371.239990234375,3679300,371.239990234375
2021-12-13,363.709991455078,377.260009765625,348.559997558594,353.910003662109,4800300,353.910003662109
2021-12-14,344.089996337891,357.75,340.010009765625,350.600006103516,3623600,350.600006103516
2021-12-15,347.989990234375,361.709991455078,345,360.339996337891,2847100,360.339996337891
2021-12-16,349.410003662109,352.940002441406,312,324.980010986328,8171600,324.980010986328
2021-12-17,322.790008544922,337.720001220703,318.480010986328,332.329986572266,3842600,332.329986572266
2021-12-20,326.489990234375,337.820007324219,323.059997558594,331.070007324219,2065200,331.070007324219
2021-12-21,336.200012207031,357.109985351562,330.179992675781,354.820007324219,2793700,354.820007324219
2021-12-22,355.630004882812,362.519989013672,349.140014648438,358.100006103516,1828600,358.100006103516
2021-12-23,355,356.488006591797,349.049987792969,349.220001220703,1540200,349.220001220703
2021-12-27,351,358.579986572266,349.790008544922,351.989990234375,1324100,351.989990234375
2021-12-28,354.070007324219,354.920013427734,339.5,340.179992675781,1785400,340.179992675781
2021-12-29,340,345.899993896484,334.700012207031,344.209991455078,1739400,344.209991455078
2021-12-30,340,347.700012207031,339.420013427734,340.630004882812,1272600,340.630004882812
2021-12-31,342,347.700012207031,331.179992675781,338.75,1697300,338.75
2022-01-03,341,344,322.274993896484,332.010009765625,2596200,332.010009765625
2022-01-04,330.25,330.510009765625,298.709991455078,315.529998779297,5695700,315.529998779297
2022-01-05,308.399993896484,315.339996337891,291.559997558594,296.869995117188,4431400,296.869995117188
2022-01-06,294.239990234375,306.559997558594,286,297.089996337891,3936900,297.089996337891
2022-01-07,296.980010986328,307.575012207031,292.059997558594,299.679992675781,2700600,299.679992675781
2022-01-10,290,303.089996337891,273.829986572266,302.730010986328,5469400,302.730010986328
2022-01-11,296.260009765625,308.549987792969,293.330993652344,301.269989013672,3083400,301.269989013672
2022-01-12,316,316,303.410003662109,307.140014648438,3630500,307.140014648438
2022-01-13,308.649993896484,308.989990234375,291.039001464844,291.760009765625,3076800,291.760009765625
2022-01-14,287.690002441406,297.380004882812,283.121002197266,289.589996337891,2888200,289.589996337891
2022-01-18,289.320007324219,296.970001220703,282.089996337891,287.679992675781,3847400,287.679992675781
2022-01-19,289.019989013672,298.109985351562,282.5,282.559997558594,2887700,282.559997558594
2022-01-20,290.459991455078,297.5,278.519989013672,279.269989013672,2747300,279.269989013672
2022-01-21,278.739990234375,282.950012207031,264.700012207031,267.559997558594,4507200,267.559997558594
2022-01-24,260.209991455078,281.570007324219,245.199996948242,277.5,7167300,277.5
2022-01-25,275.269989013672,278.489990234375,257.779998779297,263.429992675781,4707200,263.429992675781
2022-01-26,272.5,276.739990234375,248.138000488281,253.100006103516,5117500,253.100006103516
2022-01-27,259.709991455078,262,241.860000610352,244.720001220703,4667400,244.720001220703
2022-01-28,244,254.139999389648,232.830001831055,253.520004272461,4990000,253.520004272461
2022-01-31,261,276.170013427734,258.161010742188,275.899993896484,3984400,275.899993896484
2022-02-01,281.799987792969,286.850006103516,270.329986572266,283.760009765625,3219500,283.760009765625
2022-02-02,282.559997558594,282.799987792969,265.329986572266,268.279998779297,2751200,268.279998779297
2022-02-03,254.199996948242,266,251,256.260009765625,3197700,256.260009765625
2022-02-04,262.559997558594,283,255.380004882812,275.720001220703,4393400,275.720001220703
2022-02-07,291,304.459991455078,286.769989013672,293.190002441406,8317100,293.190002441406
2022-02-08,287.200012207031,298.5,287.200012207031,293.510009765625,2717300,293.510009765625
2022-02-09,304.899993896484,308.200012207031,299,307.940002441406,2730800,307.940002441406
2022-02-10,300.200012207031,329.489990234375,299.5,311.109985351562,6054400,311.109985351562
2022-02-11,312,321.329010009766,288.589996337891,293.690002441406,4693500,293.690002441406
2022-02-14,294.059997558594,300.800994873047,290.329986572266,291.130004882812,2506900,291.130004882812
2022-02-15,298.829986572266,302,291.850006103516,300,2756800,300
2022-02-16,295,306.070007324219,294.149993896484,304.700012207031,2929300,304.700012207031
2022-02-17,298.019989013672,304.850006103516,285.5,286.279998779297,3381900,286.279998779297
2022-02-18,290.959991455078,295,272.630004882812,273.769989013672,3939500,273.769989013672
2022-02-22,271.059997558594,282.480010986328,264.529998779297,267.779998779297,3624400,267.779998779297
2022-02-23,272.420013427734,276.869995117188,252,252.630004882812,3094300,252.630004882812
2022-02-24,242.610000610352,270.429992675781,240.100006103516,269.869995117188,5006400,269.869995117188
2022-02-25,267.799987792969,275.894989013672,263.010009765625,269.420013427734,2730100,269.420013427734
2022-02-28,267.989990234375,274.576995849609,260.700012207031,265.660003662109,4496500,265.660003662109
2022-03-01,267.540008544922,272.880004882812,261.309997558594,263.190002441406,2975400,263.190002441406
