Index,UNH.Open,UNH.High,UNH.Low,UNH.Close,UNH.Volume,UNH.Adjusted
2015-11-11,116.349998474121,116.860000610352,114.349998474121,114.540000915527,2374200,97.1627655029297
2015-11-12,113.76000213623,114.73999786377,112.529998779297,112.819999694824,3341300,95.7037124633789
2015-11-13,112.48999786377,113.019996643066,111.180000305176,111.410003662109,3767300,94.5076293945312
2015-11-16,110.900001525879,114.139999389648,110.790000915527,113.819999694824,2450000,96.552001953125
2015-11-17,113.730003356934,115.440002441406,113.169998168945,114.389999389648,1981400,97.035530090332
2015-11-18,114.25,117.529998779297,113.75,117.25,3319900,99.4616241455078
2015-11-19,109.790000915527,113.709999084473,109.610000610352,110.629997253418,15731900,93.8459701538086
2015-11-20,110.889999389648,114.440002441406,110.599998474121,112.970001220703,7059400,95.8309860229492
2015-11-23,112.970001220703,114.48999786377,112.099998474121,112.160003662109,3780400,95.1438598632812
2015-11-24,111.379997253418,113.449996948242,111.059997558594,113.190002441406,3244800,96.0176010131836
2015-11-25,113.470001220703,115.050003051758,113,114.410003662109,2959200,97.0525054931641
2015-11-27,114.48999786377,115.900001525879,114.080001831055,114.339996337891,1740400,96.9931106567383
2015-11-30,114.559997558594,114.819999694824,112.620002746582,112.709999084473,4605200,95.6104125976562
2015-12-01,113.529998779297,116.370002746582,113.050003051758,116.26000213623,5467000,98.6218032836914
2015-12-02,116.23999786377,119.379997253418,116.110000610352,117.639999389648,6071100,100.223495483398
2015-12-03,117.800003051758,118.279998779297,114.430000305176,115,4286600,97.9743347167969
2015-12-04,115.589996337891,118.25,115.23999786377,117.73999786377,3588200,100.30867767334
2015-12-07,117.889999389648,117.889999389648,115.199996948242,115.910003662109,3164300,98.7496185302734
2015-12-08,114.949996948242,116.349998474121,113.949996948242,115.879997253418,3551900,98.7240676879883
2015-12-09,115.400001525879,116.819999694824,114.660003662109,115.050003051758,3839100,98.0169372558594
2015-12-10,115.050003051758,117.050003051758,114.339996337891,116.209999084473,3202600,99.0051803588867
2015-12-11,116.209999084473,117.339996337891,114.620002746582,115.980003356934,3830800,98.8092498779297
2015-12-14,115.879997253418,116.73999786377,114.430000305176,115.849998474121,3867200,98.698486328125
2015-12-15,116.870002746582,118.5,116.660003662109,117.610000610352,3124100,100.197952270508
2015-12-16,118.300003051758,119.76000213623,116.900001525879,118.830001831055,3516900,101.2373046875
2015-12-17,118.830001831055,121.089996337891,118.639999389648,119.220001220703,3945800,101.56958770752
2015-12-18,118.610000610352,118.860000610352,115.819999694824,115.819999694824,7574800,98.6729507446289
2015-12-21,116.569999694824,117.769996643066,116,117.410003662109,3185200,100.027549743652
2015-12-22,118.190002441406,118.339996337891,116.209999084473,117.440002441406,2821600,100.053123474121
2015-12-23,117.900001525879,118.830001831055,117.550003051758,118.690002441406,2479600,101.118041992188
2015-12-24,118.529998779297,119.180000305176,118.290000915527,118.339996337891,900100,100.819847106934
2015-12-28,118.26000213623,118.610000610352,117.379997253418,118.330001831055,1582600,100.811363220215
2015-12-29,118.870002746582,120.410003662109,118.699996948242,119.819999694824,2027600,102.080741882324
2015-12-30,120.029998779297,120.110000610352,118.660003662109,118.919998168945,1747700,101.314002990723
2015-12-31,118.639999389648,119.370002746582,117.360000610352,117.639999389648,2372500,100.223495483398
2016-01-04,116.910003662109,116.910003662109,114.529998779297,116.459999084473,4991000,99.2181854248047
2016-01-05,116.720001220703,117.889999389648,116.209999084473,116.680000305176,2816800,99.4056167602539
2016-01-06,115.779998779297,116.650001525879,114.5,115.48999786377,2677300,98.3917922973633
2016-01-07,113.629997253418,114.089996337891,111.419998168945,112.089996337891,5277200,95.4951782226562
2016-01-08,112.349998474121,113,109.76000213623,110.160003662109,4422400,93.8508911132812
2016-01-11,110.51000213623,110.620002746582,108.190002441406,109.580001831055,4525800,93.3567657470703
2016-01-12,110.360000610352,113.129997253418,110.050003051758,112.26000213623,4037800,95.6399917602539
2016-01-13,112.410003662109,113.040000915527,108.930000305176,109.230003356934,3434300,93.05859375
2016-01-14,108.73999786377,111.800003051758,107.51000213623,110.76000213623,4238200,94.3620986938477
2016-01-15,109.080001831055,110.650001525879,107.790000915527,109.269996643066,6357000,93.0926818847656
2016-01-19,111.48999786377,114.160003662109,109.599998474121,112.580001831055,7122800,95.91259765625
2016-01-20,112.089996337891,115.73999786377,110.150001525879,114.790000915527,8380700,97.7954330444336
2016-01-21,114.669998168945,115.480003356934,112.26000213623,113.5,5413900,96.6964111328125
2016-01-22,114.669998168945,115.150001525879,113.889999389648,114.330001831055,3622200,97.4035568237305
2016-01-25,114.519996643066,115.309997558594,112.849998474121,113.379997253418,2908500,96.5941696166992
2016-01-26,112.910003662109,114.180000305176,111.76000213623,113.959999084473,4592500,97.0883255004883
2016-01-27,114.430000305176,114.809997558594,111.839996337891,112.330001831055,4720300,95.6996459960938
2016-01-28,112.290000915527,113.25,110.610000610352,111.379997253418,3525600,94.8902740478516
2016-01-29,111.930000305176,115.160003662109,110.620002746582,115.160003662109,5280800,98.1106567382812
2016-02-01,114.830001831055,116.150001525879,114.110000610352,115.889999389648,4333500,98.7325820922852
2016-02-02,114.949996948242,115.389999389648,113.269996643066,113.879997253418,2997700,97.020149230957
2016-02-03,114.370002746582,114.370002746582,110.300003051758,112.75,3462300,96.0574569702148
2016-02-04,112.669998168945,114.550003051758,112.040000915527,114.199996948242,3608300,97.2928161621094
2016-02-05,114.069999694824,114.209999084473,110.900001525879,111.720001220703,3330800,95.1799468994141
2016-02-08,110.5,111.120002746582,108.830001831055,110.019996643066,5050200,93.7316284179688
2016-02-09,109.370002746582,112.279998779297,109.139999389648,111.160003662109,3680200,94.7028656005859
2016-02-10,111.330001831055,114.480003356934,111.330001831055,112.73999786377,3023200,96.0489349365234
2016-02-11,111.319999694824,111.690002441406,110.089996337891,110.620002746582,3955000,94.2428207397461
2016-02-12,111.199996948242,111.910003662109,110.209999084473,111.819999694824,2552100,95.2651519775391
2016-02-16,112.629997253418,115.269996643066,112.529998779297,115.150001525879,3445700,98.1021347045898
2016-02-17,115.5,118.389999389648,115.199996948242,118.300003051758,4466000,100.785781860352
2016-02-18,118.5,120,117.059997558594,117.449996948242,3847100,100.061622619629
2016-02-19,117.5,118.550003051758,116.019996643066,117.680000305176,4481400,100.257606506348
2016-02-22,119.099998474121,122.139999389648,118.959999084473,121.269996643066,5054800,103.316093444824
2016-02-23,120.639999389648,121.800003051758,120.269996643066,121.150001525879,2804400,103.213821411133
2016-02-24,119.930000305176,120.319999694824,117.830001831055,120.199996948242,2559700,102.404510498047
2016-02-25,120.199996948242,121.230003356934,119.819999694824,121.199996948242,2281700,103.25643157959
2016-02-26,121.480003356934,122.26000213623,120.889999389648,121.330001831055,2877500,103.367202758789
2016-02-29,121.099998474121,121.819999694824,118.970001220703,119.099998474121,4526300,101.467338562012
2016-03-01,119.48999786377,122.220001220703,119.370002746582,121.669998168945,3295600,103.656852722168
2016-03-02,121.230003356934,121.839996337891,120.370002746582,121.269996643066,2670900,103.316093444824
2016-03-03,120.860000610352,121.860000610352,120.089996337891,121.819999694824,3064100,103.784637451172
2016-03-04,121.319999694824,122.190002441406,120.73999786377,121.800003051758,2873900,103.767608642578
2016-03-07,121.080001831055,122.73999786377,120.900001525879,121.76000213623,2315400,103.733535766602
2016-03-08,121.279998779297,122.319999694824,120.730003356934,121.660003662109,2522000,103.648330688477
2016-03-09,121.879997253418,122.120002746582,120.449996948242,121.099998474121,2094000,103.59700012207
2016-03-10,121.199996948242,122.76000213623,120.410003662109,122.089996337891,2638200,104.443916320801
2016-03-11,122.470001220703,125.319999694824,122.25,125.099998474121,3766200,107.018859863281
2016-03-14,124.800003051758,126.019996643066,124.360000610352,125.220001220703,2856400,107.121528625488
2016-03-15,124.540000915527,125.470001220703,124.080001831055,124.849998474121,2610300,106.80500793457
2016-03-16,124.389999389648,125.550003051758,124.099998474121,124.900001525879,2140900,106.847793579102
2016-03-17,124.610000610352,124.959999084473,122.220001220703,124.529998779297,3911400,106.531265258789
2016-03-18,124.860000610352,127.080001831055,124.529998779297,126.720001220703,6948400,108.404739379883
2016-03-21,126.23999786377,127,125.680000305176,126.73999786377,2667000,108.421829223633
2016-03-22,126.650001525879,128.820007324219,126.019996643066,128.020004272461,3984000,109.516830444336
2016-03-23,128.149993896484,130.350006103516,128.020004272461,129.789993286133,6166400,111.030967712402
2016-03-24,128.970001220703,130.320007324219,127.169998168945,128.589996337891,4153900,110.004447937012
2016-03-28,128.820007324219,129.5,128.009994506836,128.919998168945,1955100,110.286758422852
2016-03-29,129.270004272461,130.089996337891,128.539993286133,129.830001831055,2463100,111.065246582031
2016-03-30,130.089996337891,131.100006103516,129.389999389648,129.679992675781,2578500,110.936912536621
2016-03-31,129.639999389648,129.970001220703,128.289993286133,128.899993896484,3181800,110.269638061523
2016-04-01,128.690002441406,130.440002441406,128.360000610352,129.919998168945,3901700,111.142227172852
2016-04-04,130.5,130.699996948242,128.880004882812,129.490005493164,2812400,110.774375915527
2016-04-05,128.949996948242,129.460006713867,126.900001525879,127.040000915527,4440000,108.678489685059
2016-04-06,127.230003356934,128.419998168945,126.879997253418,128.029998779297,3021400,109.525382995605
2016-04-07,127.51000213623,128.440002441406,126.230003356934,126.870002746582,3186600,108.533065795898
2016-04-08,127.190002441406,128.149993896484,125.26000213623,125.680000305176,3642300,107.515037536621
2016-04-11,125.830001831055,126.940002441406,125.830001831055,126.330001831055,3119200,108.071105957031
2016-04-12,126.300003051758,127.360000610352,125.400001525879,126.800003051758,2887200,108.473182678223
2016-04-13,127.650001525879,128.660003662109,127.269996643066,127.76000213623,2592400,109.294403076172
2016-04-14,127.720001220703,128.570007324219,127.559997558594,127.980003356934,1674600,109.482620239258
2016-04-15,127.889999389648,128.059997558594,126.220001220703,127.330001831055,2835200,108.926574707031
2016-04-18,126.879997253418,128.029998779297,126.599998474121,127.809997558594,2717400,109.337203979492
2016-04-19,130.089996337891,131.300003051758,129.119995117188,130.5,4340100,111.638397216797
2016-04-20,131.289993286133,135.110000610352,130.899993896484,133.929992675781,7321000,114.572639465332
2016-04-21,133.559997558594,134,132.429992675781,132.960006713867,3786000,113.742835998535
2016-04-22,133.720001220703,134.330001831055,133.050003051758,134.130004882812,2782800,114.743743896484
2016-04-25,133.710006713867,134.070007324219,132.589996337891,133.779998779297,2702100,114.444305419922
2016-04-26,133.970001220703,134.610000610352,133,134.240005493164,2638000,114.837852478027
2016-04-27,134.339996337891,134.580001831055,131.899993896484,132.800003051758,3358800,113.605949401855
2016-04-28,132.789993286133,134.389999389648,131.690002441406,132.070007324219,3332800,112.981491088867
2016-04-29,131.059997558594,131.880004882812,128.929992675781,131.679992675781,4161100,112.647850036621
2016-05-02,132.610000610352,132.929992675781,130.919998168945,132.100006103516,2887700,113.007141113281
2016-05-03,131.369995117188,133.229995727539,131.130004882812,132.460006713867,3632300,113.315101623535
2016-05-04,131.020004272461,132.410003662109,130.589996337891,132.029998779297,2909300,112.947257995605
2016-05-05,132.050003051758,133.279998779297,131.850006103516,132.309997558594,2054700,113.186798095703
2016-05-06,132.089996337891,132.279998779297,130.600006103516,132.039993286133,2618600,112.955825805664
2016-05-09,131.75,133.589996337891,131.570007324219,132.669998168945,2191800,113.494750976562
2016-05-10,132.919998168945,133.600006103516,132.580001831055,133.570007324219,2223500,114.264694213867
2016-05-11,133.740005493164,134,130.580001831055,130.690002441406,3450800,111.800956726074
2016-05-12,131,131.289993286133,128.75,129.740005493164,3210400,110.988227844238
2016-05-13,129.100006103516,130.029998779297,128.550003051758,129,3137300,110.355178833008
2016-05-16,128.75,130.860000610352,128.529998779297,130.639999389648,2466000,111.758155822754
2016-05-17,130.570007324219,131.220001220703,128.990005493164,129.559997558594,2294500,110.834259033203
2016-05-18,129.110000610352,131.270004272461,128.929992675781,130.509994506836,2246400,111.646965026855
2016-05-19,129.690002441406,131.119995117188,128.759994506836,130,2756000,111.210662841797
2016-05-20,130.630004882812,131.789993286133,130.199996948242,130.940002441406,2538100,112.014823913574
2016-05-23,130.130004882812,131.199996948242,130.009994506836,130.419998168945,3036500,111.569969177246
2016-05-24,130.759994506836,132.990005493164,130.309997558594,132.589996337891,2702400,113.426322937012
2016-05-25,133.210006713867,134.300003051758,132.779998779297,133.419998168945,2211300,114.136344909668
2016-05-26,133.5,133.960006713867,132.660003662109,132.979995727539,1499300,113.759948730469
2016-05-27,132.979995727539,134.529998779297,132.960006713867,134,1833400,114.632537841797
2016-05-31,134.600006103516,134.75,133.479995727539,133.669998168945,3634100,114.350219726562
2016-06-01,133.580001831055,134.850006103516,133.020004272461,134.529998779297,2618000,115.0859375
2016-06-02,134.259994506836,136.149993896484,134.009994506836,136.039993286133,4015000,116.377708435059
2016-06-03,135.610000610352,137.119995117188,135.149993896484,136.839996337891,3625600,117.062042236328
2016-06-06,136.919998168945,138.389999389648,136.509994506836,138.149993896484,2959900,118.182723999023
2016-06-07,138.160003662109,138.5,136.880004882812,136.940002441406,2943200,117.147575378418
2016-06-08,137.270004272461,140.889999389648,137,140.399993896484,6180800,120.107521057129
2016-06-09,140.490005493164,140.869995117188,139.539993286133,140.679992675781,3682400,120.347053527832
2016-06-10,140.25,140.389999389648,138.639999389648,139.240005493164,2805800,119.115173339844
2016-06-13,139,140.130004882812,138.080001831055,138.089996337891,2804300,118.131378173828
2016-06-14,137.880004882812,138.259994506836,137.339996337891,137.869995117188,2970700,117.943161010742
2016-06-15,137.740005493164,138.169998168945,137.050003051758,137.259994506836,2369400,117.956100463867
2016-06-16,137.210006713867,138.889999389648,136.380004882812,138.660003662109,3176100,119.159194946289
2016-06-17,138.759994506836,138.850006103516,136.550003051758,137.690002441406,4430900,118.325614929199
2016-06-20,139.220001220703,139.839996337891,138.139999389648,138.520004272461,3731700,119.038879394531
2016-06-21,139.199996948242,139.229995727539,138.070007324219,138.190002441406,2021400,118.755294799805
2016-06-22,138.449996948242,139.539993286133,137.630004882812,137.899993896484,2375200,118.506050109863
2016-06-23,139.350006103516,139.979995727539,138.009994506836,139.190002441406,2646800,119.614624023438
2016-06-24,135.660003662109,138.619995117188,135.149993896484,137.289993286133,4475100,117.981834411621
2016-06-27,136.149993896484,137.389999389648,135.479995727539,137.110000610352,3996200,117.827171325684
2016-06-28,138.210006713867,139.089996337891,137.649993896484,138.710006713867,4160200,119.2021484375
2016-06-29,139.800003051758,140.679992675781,139.600006103516,140.520004272461,3704500,120.757583618164
2016-06-30,140.679992675781,141.309997558594,140.240005493164,141.199996948242,4730800,121.341957092285
2016-07-01,141.160003662109,141.789993286133,140.619995117188,140.860000610352,2882500,121.049743652344
2016-07-05,140.149993896484,141.910003662109,140.029998779297,141.559997558594,3749300,121.651321411133
2016-07-06,140.979995727539,142.960006713867,140.970001220703,142.380004882812,4083300,122.356033325195
2016-07-07,142.369995117188,142.660003662109,139.949996948242,140.800003051758,3515500,120.99821472168
2016-07-08,141.699996948242,141.779998779297,139.550003051758,141.270004272461,3605500,121.40217590332
2016-07-11,141.270004272461,141.600006103516,140.009994506836,140.320007324219,4084000,120.585723876953
2016-07-12,140.889999389648,140.949996948242,139.369995117188,139.860000610352,4310100,120.190414428711
2016-07-13,140.960006713867,141.589996337891,139.919998168945,141.479995727539,3164700,121.582588195801
2016-07-14,142.389999389648,142.850006103516,140.470001220703,140.839996337891,3000700,121.032592773438
2016-07-15,141.649993896484,142.779998779297,141.059997558594,141.330001831055,3748700,121.453620910645
2016-07-18,141.759994506836,141.899993896484,139.619995117188,140.75,4166300,120.955223083496
2016-07-19,140.75,142.630004882812,139.320007324219,142.589996337891,5326200,122.536468505859
2016-07-20,143.470001220703,144.479995727539,142.809997558594,143.020004272461,5489800,122.905975341797
2016-07-21,142.710006713867,143.729995727539,142.130004882812,142.869995117188,3475100,122.777046203613
2016-07-22,143.690002441406,144.050003051758,142.919998168945,143.690002441406,2697500,123.481758117676
2016-07-25,143.550003051758,143.889999389648,141.410003662109,141.729995727539,2725600,121.797401428223
2016-07-26,141.940002441406,142.190002441406,141.020004272461,141.699996948242,2668100,121.77165222168
2016-07-27,141.169998168945,142.339996337891,139.910003662109,141.679992675781,2684100,121.754417419434
2016-07-28,141.360000610352,143.029998779297,141.190002441406,142.759994506836,2517000,122.682518005371
2016-07-29,141.850006103516,143.899993896484,141.600006103516,143.199996948242,3269700,123.060684204102
2016-08-01,143.419998168945,144.160003662109,143.039993286133,143.509994506836,2494900,123.327102661133
2016-08-02,143.809997558594,143.970001220703,142.339996337891,143.169998168945,2679100,123.034889221191
2016-08-03,143.330001831055,143.619995117188,142.429992675781,142.880004882812,1963600,122.785675048828
2016-08-04,143.100006103516,143.479995727539,142.259994506836,142.710006713867,1890900,122.639610290527
2016-08-05,143.330001831055,143.539993286133,142.399993896484,142.990005493164,2000100,122.880218505859
2016-08-08,142.610000610352,143.070007324219,141.860000610352,142.130004882812,1846400,122.141143798828
2016-08-09,142.550003051758,143.130004882812,141.679992675781,141.820007324219,2140700,121.874801635742
2016-08-10,141.869995117188,142.339996337891,140.929992675781,142.190002441406,1866300,122.192718505859
2016-08-11,142.240005493164,143.059997558594,141.440002441406,142.630004882812,1857500,122.570861816406
2016-08-12,142.160003662109,143.139999389648,141.5,142.880004882812,1787900,122.785675048828
2016-08-15,142.960006713867,143.110000610352,141.490005493164,141.619995117188,2369600,121.70288848877
2016-08-16,141.149993896484,141.619995117188,140.330001831055,141.080001831055,1688500,121.238800048828
2016-08-17,141.289993286133,141.910003662109,140.660003662109,141.710006713867,1849100,121.780227661133
2016-08-18,141.669998168945,142.839996337891,141.270004272461,142.169998168945,1572700,122.17552947998
2016-08-19,141.649993896484,142.25,141.220001220703,142.039993286133,1950200,122.063842773438
2016-08-22,142.110000610352,143,141.710006713867,142.089996337891,1587900,122.106788635254
2016-08-23,142.729995727539,142.869995117188,141.75,142.009994506836,2295500,122.03800201416
2016-08-24,142,142.080001831055,139.509994506836,139.869995117188,2529800,120.198989868164
2016-08-25,139.75,139.75,137.029998779297,137.300003051758,3891000,117.990447998047
2016-08-26,137.669998168945,138.300003051758,135.990005493164,136.619995117188,3082400,117.40608215332
2016-08-29,137.199996948242,138.039993286133,136.479995727539,137.270004272461,2315900,117.964660644531
2016-08-30,137.270004272461,137.690002441406,136.240005493164,136.869995117188,2026600,117.620887756348
2016-08-31,136.550003051758,136.820007324219,135.550003051758,136.050003051758,2837300,116.916236877441
2016-09-01,136.820007324219,136.979995727539,135.350006103516,135.740005493164,2765400,116.649856567383
2016-09-02,136.5,136.779998779297,135.759994506836,136.610000610352,2390500,117.397506713867
2016-09-06,136.619995117188,136.850006103516,135.630004882812,135.970001220703,2242400,116.847511291504
2016-09-07,135,135.960006713867,134.199996948242,134.990005493164,2816300,116.541007995605
2016-09-08,134.470001220703,135.619995117188,134.410003662109,135.440002441406,2826700,116.929496765137
2016-09-09,134.710006713867,135.149993896484,133.619995117188,133.619995117188,3322300,115.35823059082
2016-09-12,132.710006713867,135.720001220703,132.389999389648,135.529998779297,3457400,117.007225036621
2016-09-13,134.240005493164,135.149993896484,133.369995117188,133.949996948242,3331500,115.643196105957
2016-09-14,133.869995117188,134.690002441406,132.979995727539,133.690002441406,4592400,115.41870880127
2016-09-15,133.029998779297,136.089996337891,132.880004882812,135.610000610352,3302900,117.076286315918
2016-09-16,135.610000610352,138.550003051758,135.529998779297,138.470001220703,7421900,119.545394897461
2016-09-19,138.679992675781,139.389999389648,137.520004272461,137.679992675781,3239500,118.863349914551
2016-09-20,138.130004882812,138.529998779297,137.059997558594,137.470001220703,2425700,118.682067871094
2016-09-21,138.199996948242,139.960006713867,137.990005493164,139.910003662109,3506600,120.788536071777
2016-09-22,140.490005493164,141.410003662109,140.330001831055,141.039993286133,3018300,121.764137268066
2016-09-23,141.020004272461,141.779998779297,140.360000610352,140.509994506836,2802000,121.30655670166
2016-09-26,139.949996948242,140.169998168945,138.899993896484,139.720001220703,2636500,120.624549865723
2016-09-27,139.990005493164,140.839996337891,138.690002441406,140.789993286133,3048600,121.548332214355
2016-09-28,141.130004882812,141.710006713867,139.660003662109,140.410003662109,1990400,121.220283508301
2016-09-29,140.179992675781,140.279998779297,137.839996337891,138.320007324219,2201000,119.415908813477
2016-09-30,139.179992675781,140.479995727539,138.419998168945,140,4164100,120.866310119629
2016-10-03,139.350006103516,139.720001220703,138.029998779297,138.490005493164,2724400,119.562690734863
2016-10-04,138.690002441406,139.360000610352,137.160003662109,138.160003662109,2452600,119.277778625488
2016-10-05,138.210006713867,138.929992675781,136.600006103516,137.600006103516,4625600,118.794326782227
2016-10-06,137.309997558594,137.490005493164,135.660003662109,136.470001220703,4025300,117.818733215332
2016-10-07,137.210006713867,137.550003051758,135.979995727539,136.660003662109,2568700,117.982765197754
2016-10-10,136.970001220703,138.350006103516,136.970001220703,138.080001831055,2586000,119.208724975586
2016-10-11,137.320007324219,137.690002441406,134.369995117188,134.75,3353600,116.333801269531
2016-10-12,134.979995727539,135.720001220703,133.639999389648,135.100006103516,4287900,116.635963439941
2016-10-13,134.649993896484,134.649993896484,133.610000610352,134.190002441406,3425700,115.85034942627
2016-10-14,134.779998779297,135.509994506836,133.889999389648,133.919998168945,3452900,115.617233276367
2016-10-17,134.059997558594,134.429992675781,133.029998779297,134.130004882812,3602500,115.79857635498
2016-10-18,139.199996948242,143.949996948242,137.869995117188,143.389999389648,10141900,123.793006896973
2016-10-19,143.820007324219,146.360000610352,142.820007324219,144.369995117188,5796000,124.639068603516
2016-10-20,144.490005493164,145.880004882812,143.979995727539,145.070007324219,5203700,125.243385314941
2016-10-21,144.259994506836,145.440002441406,143.759994506836,145.369995117188,3331800,125.502403259277
2016-10-24,146,146.220001220703,144.020004272461,144.690002441406,2930200,124.915351867676
2016-10-25,144.880004882812,145.380004882812,143.600006103516,143.779998779297,3095400,124.129699707031
2016-10-26,143.75,143.779998779297,141.889999389648,142.229995727539,3267600,122.791542053223
2016-10-27,142.720001220703,143.25,141.580001831055,141.940002441406,3358000,122.54118347168
2016-10-28,141.660003662109,142.350006103516,139.440002441406,140.350006103516,4033600,121.168479919434
2016-10-31,140.800003051758,141.539993286133,139.970001220703,141.330001831055,3761100,122.014511108398
2016-11-01,141.509994506836,141.509994506836,138.820007324219,139.429992675781,3391400,120.374221801758
2016-11-02,139.020004272461,141.229995727539,138.929992675781,138.979995727539,3149700,119.985664367676
2016-11-03,139.179992675781,140.339996337891,137.649993896484,137.830001831055,2989700,118.992881774902
2016-11-04,138.449996948242,138.889999389648,137.690002441406,137.710006713867,3520700,118.889297485352
2016-11-07,139.600006103516,142.440002441406,139.550003051758,141.929992675781,3896600,122.532485961914
2016-11-08,141.350006103516,143.610000610352,141,142.899993896484,4389300,123.369941711426
2016-11-09,139.539993286133,144.190002441406,136.220001220703,141.899993896484,8042400,122.506629943848
2016-11-10,142.339996337891,146.570007324219,142,146.130004882812,6075500,126.158500671387
2016-11-11,146.710006713867,147.5,146.009994506836,146.419998168945,4475400,126.40892791748
2016-11-14,147.320007324219,152.919998168945,147.039993286133,152.279998779297,5740400,131.467987060547
2016-11-15,153.509994506836,153.960006713867,151.509994506836,152.229995727539,4910700,131.4248046875
2016-11-16,151.990005493164,153,151.229995727539,151.5,3899000,130.794616699219
2016-11-17,151.820007324219,151.919998168945,150.190002441406,150.770004272461,4683000,130.164398193359
2016-11-18,151.050003051758,151.660003662109,149.399993896484,149.449996948242,5664800,129.024749755859
2016-11-21,149.720001220703,150.660003662109,148.559997558594,150.410003662109,3867800,129.853561401367
2016-11-22,151.080001831055,152.929992675781,150.559997558594,152.259994506836,4992100,131.450744628906
2016-11-23,152.009994506836,153.740005493164,150.960006713867,153.539993286133,2697200,132.555801391602
2016-11-25,153.929992675781,154.5,152.610000610352,152.809997558594,1664500,131.925552368164
2016-11-28,152.740005493164,152.850006103516,150,152.110000610352,5029600,131.321212768555
2016-11-29,156.940002441406,158.119995117188,155.179992675781,157.589996337891,5827400,136.052322387695
2016-11-30,157.470001220703,159.759994506836,157.070007324219,158.320007324219,7142400,137.226745605469
2016-12-01,159.119995117188,161.720001220703,159.119995117188,160.940002441406,5250200,139.497741699219
2016-12-02,161,162.520004272461,160.559997558594,160.729995727539,3480000,139.315673828125
2016-12-05,160.190002441406,160.669998168945,156.229995727539,157.630004882812,5854200,136.628768920898
2016-12-06,158.169998168945,158.229995727539,156.259994506836,157.320007324219,3216700,136.359939575195
2016-12-07,157.889999389648,159.979995727539,156.350006103516,159.399993896484,4552300,138.162857055664
2016-12-08,159.410003662109,160.240005493164,158,159.320007324219,3407500,138.093536376953
2016-12-09,159.520004272461,160.160003662109,157.710006713867,160.119995117188,4007200,138.786926269531
2016-12-12,158.830001831055,159.660003662109,157.75,159.490005493164,3471200,138.240905761719
2016-12-13,160.399993896484,161.710006713867,160.070007324219,160.539993286133,3868900,139.150955200195
2016-12-14,161.139999389648,161.800003051758,158.720001220703,159.860000610352,3885700,138.561553955078
2016-12-15,159.869995117188,161.289993286133,159.429992675781,160.619995117188,4422700,139.220336914062
2016-12-16,161.380004882812,164,161.190002441406,163.940002441406,7605300,142.097961425781
2016-12-19,163.089996337891,163.940002441406,161.220001220703,161.539993286133,4732600,140.017761230469
2016-12-20,161.710006713867,163.110000610352,161.410003662109,161.589996337891,3131200,140.061096191406
2016-12-21,161.419998168945,162.289993286133,159.619995117188,161.330001831055,2767700,139.835678100586
2016-12-22,161.389999389648,161.880004882812,160.270004272461,161.580001831055,2741700,140.05241394043
2016-12-23,161.559997558594,163.039993286133,160.550003051758,163.029998779297,2044400,141.309234619141
2016-12-27,163.259994506836,163.960006713867,162.449996948242,162.639999389648,1344000,140.971145629883
2016-12-28,162.160003662109,163.25,161.320007324219,161.440002441406,1669100,139.931030273438
2016-12-29,161.919998168945,162.360000610352,160.389999389648,161.039993286133,2476300,139.584365844727
