Index,HLAG.F.Open,HLAG.F.High,HLAG.F.Low,HLAG.F.Close,HLAG.F.Volume,HLAG.F.Adjusted
2016-08-02,16.1993598937988,16.1993598937988,15.9302425384521,15.9302425384521,202,10.0057439804077
2016-08-03,16.1884746551514,16.1884746551514,16.1884746551514,16.1884746551514,0,10.1679401397705
2016-08-04,15.9905958175659,15.9905958175659,15.9905958175659,15.9905958175659,0,10.0436515808105
2016-08-05,15.878794670105,15.8827524185181,15.878794670105,15.8827524185181,252,9.97591686248779
2016-08-08,15.8362512588501,16.210241317749,15.8362512588501,16.210241317749,2,10.1816110610962
2016-08-09,15.9005613327026,16.1815490722656,15.9005613327026,16.1815490722656,1010,10.1635904312134
2016-08-10,15.8303136825562,16.1390056610107,15.8036012649536,15.8214101791382,1074,9.93738651275635
2016-08-11,15.9688301086426,15.9688301086426,15.9688301086426,15.9688301086426,0,10.0299816131592
2016-08-12,15.6690425872803,15.8303136825562,15.660138130188,15.660138130188,1212,9.83609294891357
2016-08-15,15.6858625411987,15.7313747406006,15.6858625411987,15.7313747406006,30,9.88083648681641
2016-08-16,15.64430809021,15.929253578186,15.64430809021,15.929253578186,303,10.0051231384277
2016-08-17,15.6116580963135,15.6116580963135,15.6116580963135,15.6116580963135,0,9.80564212799072
2016-08-18,15.6522226333618,15.6522226333618,15.6522226333618,15.6522226333618,0,9.83112144470215
2016-08-19,15.6987247467041,15.6987247467041,15.6987247467041,15.6987247467041,0,9.86032962799072
2016-08-22,16.0281925201416,16.0766735076904,16.0281925201416,16.0766735076904,91,10.0977182388306
2016-08-23,15.9223279953003,15.9223279953003,15.9223279953003,15.9223279953003,0,10.0007734298706
2016-08-24,16.1726455688477,16.1726455688477,16.1726455688477,16.1726455688477,0,10.157998085022
2016-08-25,16.1756134033203,16.1756134033203,16.1756134033203,16.1756134033203,0,10.1598606109619
2016-08-26,16.0460014343262,16.3329277038574,16.0460014343262,16.3329277038574,50,10.2586708068848
2016-08-29,16.43483543396,16.43483543396,16.1766014099121,16.1766014099121,252,10.1604824066162
2016-08-30,16.0044479370117,16.0044479370117,16.0044479370117,16.0044479370117,0,10.0523519515991
2016-08-31,15.8837423324585,16.0153312683105,15.8837423324585,16.0153312683105,3,10.0591878890991
2016-09-01,15.910454750061,16.1578044891357,15.910454750061,16.1578044891357,176,10.1486749649048
2016-09-02,16.0618324279785,16.0618324279785,16.0618324279785,16.0618324279785,0,10.0883951187134
2016-09-05,16.7059288024902,17.0344085693359,16.7059288024902,17.0344085693359,444,10.6992683410645
2016-09-06,16.9512996673584,16.9512996673584,16.9512996673584,16.9512996673584,0,10.6470680236816
2016-09-07,17.1976585388184,17.9535541534424,17.1976585388184,17.9535541534424,434,11.2765808105469
2016-09-08,18.0613994598389,18.3038005828857,18.0613994598389,18.1405506134033,1556,11.3940343856812
2016-09-09,18.231575012207,18.231575012207,17.8585739135742,17.9397048950195,1212,11.2678833007812
2016-09-12,17.6013317108154,17.6013317108154,17.6013317108154,17.6013317108154,0,11.0553512573242
2016-09-13,17.716100692749,18.4818916320801,17.716100692749,18.4818916320801,614,11.6084289550781
2016-09-14,18.3285350799561,18.353271484375,18.3285350799561,18.353271484375,101,11.5276432037354
2016-09-15,18.1375827789307,18.1652851104736,18.1375827789307,18.1652851104736,50,11.4095687866211
2016-09-16,18.1553916931152,18.1553916931152,18.1553916931152,18.1553916931152,0,11.4033555984497
2016-09-19,18.2276172637939,18.362174987793,18.2276172637939,18.3413982391357,1137,11.5201854705811
2016-09-20,18.2266273498535,18.2266273498535,18.2266273498535,18.2266273498535,0,11.4480981826782
2016-09-21,18.324577331543,18.324577331543,18.324577331543,18.324577331543,0,11.5096197128296
2016-09-22,18.2078304290771,18.2078304290771,18.2068405151367,18.2068405151367,202,11.4356708526611
2016-09-23,18.6065559387207,18.8380737304688,18.6065559387207,18.837085723877,196,11.8315258026123
2016-09-26,18.6886768341064,18.6886768341064,18.4512214660645,18.4512214660645,132,11.5891647338867
2016-09-27,18.76584815979,18.76584815979,18.76584815979,18.76584815979,0,11.7867822647095
2016-09-28,18.5600547790527,18.8420314788818,18.5600547790527,18.6896648406982,505,11.7389307022095
2016-09-29,18.7292404174805,18.7292404174805,17.2154674530029,17.8091049194336,1728,11.1858539581299
2016-09-30,17.5409774780273,17.5409774780273,17.2352542877197,17.2352542877197,101,10.82541847229
2016-10-04,17.850658416748,17.850658416748,17.7121429443359,17.7121429443359,121,11.1249513626099
2016-10-05,17.9515762329102,18.1059226989746,17.9515762329102,18.1059226989746,176,11.3722839355469
2016-10-06,18.1217517852783,18.2869815826416,18.1217517852783,18.1227416992188,136,11.382848739624
2016-10-07,17.9486083984375,17.9486083984375,17.9486083984375,17.9486083984375,0,11.2734746932983
2016-10-10,17.8714351654053,17.8714351654053,17.8714351654053,17.8714351654053,0,11.2250032424927
2016-10-11,17.86549949646,17.86549949646,17.86549949646,17.86549949646,0,11.2212753295898
2016-10-12,17.7645816802979,17.7645816802979,17.7645816802979,17.7645816802979,0,11.1578893661499
2016-10-13,17.7289638519287,17.7289638519287,17.7289638519287,17.7289638519287,0,11.1355180740356
2016-10-14,17.6062774658203,17.6062774658203,17.6062774658203,17.6062774658203,0,11.0584583282471
2016-10-17,17.6883983612061,17.6883983612061,17.6883983612061,17.6883983612061,0,11.1100378036499
2016-10-18,17.7022495269775,17.7022495269775,17.7022495269775,17.7022495269775,0,11.1187381744385
2016-10-19,17.4202728271484,17.4202728271484,17.4202728271484,17.4202728271484,0,10.94162940979
2016-10-20,17.3450775146484,18.0960273742676,17.3450775146484,18.0960273742676,50,11.3660688400269
2016-10-21,17.9238739013672,17.9238739013672,17.9238739013672,17.9238739013672,0,11.2579402923584
2016-10-24,17.9258518218994,17.9258518218994,17.9258518218994,17.9258518218994,0,11.2591819763184
2016-10-25,17.6785049438477,18.1583595275879,17.6785049438477,18.1583595275879,50,11.405219078064
2016-10-26,17.9674072265625,18.0534839630127,17.9674072265625,18.0534839630127,202,11.3393478393555
2016-10-27,17.8496685028076,18.0633773803711,17.8496685028076,18.0633773803711,2,11.3455619812012
2016-10-28,17.8377952575684,18.000057220459,17.8358173370361,18.000057220459,106,11.3057889938354
2016-10-31,17.8387851715088,17.8387851715088,17.8387851715088,17.8387851715088,0,11.204496383667
2016-11-01,17.8595638275146,17.8595638275146,17.8585739135742,17.8585739135742,202,11.2169246673584
2016-11-02,17.5508728027344,17.5508728027344,17.1214733123779,17.1214733123779,30,10.7539529800415
2016-11-03,17.2342643737793,17.2342643737793,17.2342643737793,17.2342643737793,0,10.8247966766357
2016-11-04,17.7368774414062,17.7368774414062,17.7368774414062,17.7368774414062,25,11.1404867172241
2016-11-07,17.3025341033936,17.3025341033936,17.106632232666,17.1135597229004,687,10.7489824295044
2016-11-08,17.6864185333252,17.6864185333252,17.6864185333252,17.6864185333252,0,11.1087942123413
2016-11-09,16.8028888702393,17.5221786499023,16.8028888702393,17.5221786499023,222,11.0056343078613
2016-11-10,16.9166698455811,17.5221786499023,16.9166698455811,17.5221786499023,202,11.0056343078613
2016-11-11,17.8961696624756,17.8961696624756,17.8961696624756,17.8961696624756,50,11.2405385971069
2016-11-14,17.8941917419434,18.102954864502,17.8941917419434,18.102954864502,272,11.370418548584
2016-11-15,17.7724952697754,17.7724952697754,17.7724952697754,17.7724952697754,0,11.1628589630127
2016-11-16,17.3737697601318,17.3737697601318,17.0175876617432,17.0175876617432,182,10.688702583313
2016-11-17,16.9898853302002,16.9898853302002,16.9898853302002,16.9898853302002,0,10.6713037490845
2016-11-18,17.0462799072266,17.0462799072266,17.0462799072266,17.0462799072266,0,10.7067260742188
2016-11-21,17.1303787231445,17.7863483428955,17.1303787231445,17.7863483428955,152,11.1715593338013
2016-11-22,17.5221786499023,17.6903762817383,17.5221786499023,17.5399875640869,357,11.0168209075928
2016-11-23,17.4994220733643,17.4994220733643,17.3747596740723,17.3747596740723,101,10.9130420684814
2016-11-24,17.2669143676758,17.2669143676758,17.2669143676758,17.2669143676758,0,10.8453054428101
2016-11-25,17.0947608947754,17.0947608947754,17.0947608947754,17.0947608947754,0,10.7371759414673
2016-11-28,17.7843685150146,17.7843685150146,17.2164554595947,17.2164554595947,202,10.8136110305786
2016-11-29,17.5310840606689,17.5310840606689,17.5310840606689,17.5310840606689,0,11.0112276077271
2016-11-30,17.5726375579834,18.0534839630127,17.5726375579834,18.0534839630127,404,11.3393478393555
2016-12-01,17.8546161651611,17.8546161651611,17.7744750976562,17.7744750976562,3,11.164101600647
2016-12-02,17.5973720550537,17.5973720550537,17.5973720550537,17.5973720550537,0,11.0528659820557
2016-12-05,17.6072673797607,17.6072673797607,17.6072673797607,17.6072673797607,0,11.0590791702271
2016-12-06,17.6369495391846,18.4749660491943,17.6369495391846,18.4749660491943,50,11.6040782928467
2016-12-07,18.3146839141846,18.9568023681641,18.3146839141846,18.9568023681641,615,11.9067192077637
2016-12-08,18.9409713745117,19.2041492462158,18.9409713745117,19.2041492462158,201,12.0620756149292
2016-12-09,19.4752445220947,19.4752445220947,19.4752445220947,19.4752445220947,0,12.2323522567749
2016-12-12,20.0817432403564,20.0817432403564,20.0777854919434,20.0777854919434,50,12.6108055114746
2016-12-13,20.2637920379639,20.5467586517334,20.2637920379639,20.5467586517334,1803,12.9053659439087
2016-12-14,20.5497264862061,20.8762264251709,20.5299396514893,20.7139663696289,1485,13.0103883743286
2016-12-15,20.5734710693359,21.2185573577881,20.5734710693359,21.2185573577881,2208,13.3273210525513
2016-12-16,21.1532573699951,21.1532573699951,20.8237895965576,20.8237895965576,303,13.0793685913086
2016-12-19,20.7535419464111,20.7535419464111,20.7535419464111,20.7535419464111,0,13.0352458953857
2016-12-20,20.5487384796143,20.8999729156494,20.5487384796143,20.8999729156494,121,13.1272192001343
