Index,DELL.Open,DELL.High,DELL.Low,DELL.Close,DELL.Volume,DELL.Adjusted
2016-12-27,15.7412996292114,15.8395261764526,15.69078540802,15.7300748825073,3583905,14.3572797775269
2016-12-28,15.7272682189941,15.774977684021,15.4550437927246,15.5308179855347,4705612,14.1754131317139
2016-12-29,15.4550437927246,15.5981721878052,15.3343667984009,15.5083656311035,2970315,14.1549186706543
2016-12-30,15.491527557373,15.5195922851562,15.3652381896973,15.4269800186157,2866981,14.0806360244751
2017-01-03,15.4578504562378,15.5083656311035,15.1940450668335,15.3147220611572,5804515,13.9781761169434
2017-01-04,15.356819152832,15.5532693862915,15.356819152832,15.435399055481,7486007,14.0883207321167
2017-01-05,15.3792695999146,15.595365524292,15.3792695999146,15.511173248291,2956062,14.1574821472168
2017-01-06,15.5869455337524,15.9854602813721,15.536431312561,15.9377508163452,4745520,14.5468301773071
2017-01-09,15.8339128494263,15.8956537246704,15.6178169250488,15.8535575866699,5008487,14.4699840545654
2017-01-10,15.8283004760742,16.1847171783447,15.8086547851562,15.9938802719116,5933148,14.5980625152588
2017-01-11,16.0612335205078,16.179105758667,16.0051040649414,16.1594581604004,3199788,14.7491903305054
2017-01-12,16.0528144836426,16.2099742889404,15.9349451065063,16.1762981414795,3034453,14.7645606994629
2017-01-13,16.1398143768311,16.3531036376953,16.1370086669922,16.3250389099121,5908561,14.900318145752
2017-01-17,16.3025875091553,16.552360534668,16.1819114685059,16.2604904174805,4932234,14.841404914856
2017-01-18,16.224006652832,16.4457168579102,16.1762981414795,16.4372978210449,2487496,15.0027837753296
2017-01-19,16.3811683654785,16.667423248291,16.3025875091553,16.5046501159668,4574485,15.0642566680908
2017-01-20,16.4990386962891,16.6898765563965,16.4906196594238,16.6309413909912,3960183,15.1795225143433
2017-01-23,16.5691986083984,16.6253280639648,16.1762981414795,16.3559093475342,3911010,14.9284954071045
2017-01-24,16.4457168579102,16.8161659240723,16.3839740753174,16.7740688323975,7179925,15.3101634979248
2017-01-25,16.8386173248291,16.9312286376953,16.7095203399658,16.8554553985596,5854400,15.384446144104
2017-01-26,16.9059715270996,16.9059715270996,16.6982955932617,16.7291660308838,5667330,15.2691793441772
2017-01-27,17.251163482666,17.6805477142334,17.1753883361816,17.5542583465576,10710024,16.0222606658936
2017-01-30,17.4279689788818,17.5570640563965,17.3072929382324,17.5233879089355,5309581,15.9940853118896
2017-01-31,17.4279689788818,17.6805477142334,17.3718395233154,17.6777400970459,4879854,16.1349716186523
2017-02-01,17.6300315856934,17.764741897583,17.456033706665,17.7086124420166,5165626,16.163143157959
2017-02-02,17.6216125488281,17.9892559051514,17.5514526367188,17.9499664306641,3918137,16.3834362030029
2017-02-03,17.8349018096924,18.1408023834229,17.8349018096924,18.0594177246094,2343542,16.4833393096924
2017-02-06,17.9696102142334,18.2193832397461,17.9611911773682,18.137996673584,5024522,16.5550575256348
2017-02-07,18.2025451660156,18.2811241149902,18.0874805450439,18.2025451660156,3279248,16.6139736175537
2017-02-08,18.1688671112061,18.2698993682861,18.1015129089355,18.1969318389893,4484691,16.6088523864746
2017-02-09,18.208158493042,18.4607372283936,18.1323833465576,18.2418346405029,3731423,16.6498355865479
2017-02-10,18.2951564788818,18.3737373352051,18.137996673584,18.1660614013672,3691158,16.5806713104248
2017-02-13,18.2025451660156,18.4158344268799,18.1800937652588,18.1941261291504,4565221,16.6062889099121
2017-02-14,18.1716747283936,18.323221206665,18.1211585998535,18.1997394561768,3974436,16.6114120483398
2017-02-15,18.1800937652588,18.3288345336914,18.1520290374756,18.2755126953125,2360289,16.6805744171143
2017-02-16,18.2979640960693,18.4607372283936,18.157642364502,18.2755126953125,4624370,16.6805744171143
2017-02-17,18.2446422576904,18.3176097869873,18.1211585998535,18.1267719268799,4980694,16.5448131561279
2017-02-21,18.1155452728271,18.323221206665,18.1155452728271,18.2698993682861,3629514,16.6754474639893
2017-02-22,18.1997394561768,18.3176097869873,18.1436100006104,18.1772861480713,3822285,16.5909175872803
2017-02-23,18.2109642028809,18.2418346405029,17.933126449585,17.9948692321777,3651963,16.4244194030762
2017-02-24,17.8769989013672,18.0509967803955,17.8208694458008,18.0285453796387,3058683,16.4551582336426
2017-02-27,17.9555797576904,18.0117073059082,17.8910312652588,17.9724178314209,6360736,16.4039249420166
2017-02-28,17.8601608276367,17.9499664306641,17.764741897583,17.8180637359619,4299403,16.2630424499512
2017-03-01,17.8180637359619,18.0987071990967,17.8124504089355,17.983642578125,4997441,16.414176940918
2017-03-02,17.9050636291504,18.0987071990967,17.7928047180176,17.8124504089355,2517784,16.2579212188721
2017-03-03,17.7254505157471,17.8040313720703,17.610387802124,17.8040313720703,3103580,16.2502346038818
2017-03-06,17.7170314788818,17.7731609344482,17.5289993286133,17.5991611480713,4740888,16.0632457733154
2017-03-07,17.5991611480713,17.8096446990967,17.5907421112061,17.694580078125,3097523,16.1503391265869
2017-03-08,17.7198371887207,17.9499664306641,17.6973857879639,17.8264827728271,4431955,16.2707271575928
2017-03-09,17.7703533172607,17.8068370819092,17.5935478210449,17.7170314788818,3310961,16.1708335876465
2017-03-10,17.7928047180176,17.9134826660156,17.6552906036377,17.8152561187744,2885154,16.2604846954346
2017-03-13,17.764741897583,17.9162883758545,17.7170314788818,17.8208694458008,5339512,16.2656059265137
2017-03-14,17.8236751556396,17.8629665374756,17.6356449127197,17.8180637359619,3095029,16.2630424499512
2017-03-15,17.8377075195312,17.9920616149902,17.7619342803955,17.8854179382324,3156316,16.3245220184326
2017-03-16,17.9050636291504,18.0257396697998,17.7815799713135,17.9611911773682,4127299,16.3936824798584
2017-03-17,18.053804397583,18.1716747283936,17.9555797576904,18.0145149230957,3320225,16.4423522949219
2017-03-20,17.9780292510986,18.0397720336914,17.8657722473145,17.9808368682861,2417657,16.4116115570068
2017-03-21,18.0313510894775,18.0706424713135,17.4672584533691,17.5233879089355,4250943,15.9940853118896
2017-03-22,17.5289993286133,17.7366771697998,17.4953231811523,17.674934387207,2596888,16.1324100494385
2017-03-23,17.6721286773682,17.8629665374756,17.5486450195312,17.7029991149902,2846671,16.1580276489258
2017-03-24,17.8040313720703,17.9892559051514,17.6552906036377,17.7843856811523,2713049,16.2323093414307
2017-03-27,17.6159992218018,17.868579864502,17.4925174713135,17.7843856811523,2968534,16.2323093414307
2017-03-28,17.7394828796387,17.9920616149902,17.7394828796387,17.8405151367188,5148166,16.2835388183594
2017-03-29,17.8096446990967,17.9639987945557,17.7563228607178,17.933126449585,4949338,16.3680648803711
2017-03-30,17.933126449585,18.3204154968262,17.8769989013672,17.9583854675293,9212396,16.3911209106445
2017-03-31,17.9499664306641,18.0734481811523,17.8854179382324,17.983642578125,6281632,16.414176940918
2017-04-03,17.9583854675293,18.2193832397461,17.8320941925049,17.9190940856934,6089574,16.3552589416504
2017-04-04,17.8882236480713,18.1295776367188,17.8741912841797,18.0117073059082,5680158,16.439790725708
2017-04-05,18.0846748352051,18.2221908569336,17.9162883758545,17.9668045043945,7759307,16.3988056182861
2017-04-06,17.9948692321777,18.0987071990967,17.9190940856934,18.0173206329346,6751980,16.4449138641357
2017-04-07,18.0509967803955,18.2306098937988,18.0173206329346,18.2053508758545,5746434,16.6165313720703
2017-04-10,18.208158493042,18.3148021697998,18.1436100006104,18.2165775299072,7153200,16.6267757415771
2017-04-11,18.2221908569336,18.2979640960693,18.0566101074219,18.272705078125,5299604,16.6780090332031
2017-04-12,18.1323833465576,18.2193832397461,17.8826103210449,17.933126449585,4598359,16.3680648803711
2017-04-13,17.9134826660156,18.0930938720703,17.8798046112061,17.9387397766113,3780952,16.3731918334961
2017-04-17,17.9499664306641,18.0566101074219,17.9499664306641,18.0313510894775,2295082,16.4577178955078
2017-04-18,17.9668045043945,18.1436100006104,17.8938369750977,18.0706424713135,2970672,16.493579864502
2017-04-19,18.157642364502,18.157642364502,18.0762557983398,18.1099338531494,2495336,16.5294437408447
2017-04-20,18.1183528900146,18.2502536773682,17.9976749420166,18.2137718200684,3361915,16.6242198944092
2017-04-21,18.2502536773682,18.2502536773682,18.0229320526123,18.0790615081787,5961653,16.5012626647949
2017-04-24,18.2418346405029,18.5898323059082,18.2193832397461,18.5729942321777,8070021,16.9520931243896
2017-04-25,18.7048969268799,18.7890892028809,18.5954456329346,18.6207046508789,7657755,16.9956378936768
2017-04-26,18.6207046508789,18.9546699523926,18.6207046508789,18.8199615478516,5431444,17.1775016784668
2017-04-27,18.9434432983398,18.9687023162842,18.8199615478516,18.9237995147705,3114270,17.2722797393799
2017-04-28,18.9322185516357,19.0136051177979,18.6992835998535,18.8339939117432,3107144,17.190315246582
2017-05-01,18.9266052246094,19.0023784637451,18.8143482208252,18.9630889892578,6160839,17.3081436157227
2017-05-02,18.9630889892578,19.0276374816895,18.7161235809326,18.7834777832031,4057459,17.1442089080811
2017-05-03,18.7554130554199,18.7554130554199,18.5224781036377,18.5701885223389,3095741,16.9495315551758
2017-05-04,18.5729942321777,18.6712207794189,18.4888000488281,18.6122856140137,3128167,16.9879512786865
2017-05-05,18.61789894104,18.9097671508789,18.5982513427734,18.8845081329346,5035924,17.2364158630371
2017-05-08,18.9125728607178,19.0809593200684,18.8199615478516,18.9799270629883,7401202,17.3235111236572
2017-05-09,18.971508026123,19.1539268493652,18.8171558380127,18.8704776763916,4447990,17.223611831665
2017-05-10,18.8452186584473,18.9209938049316,18.682445526123,18.7975082397461,3982987,17.1570129394531
2017-05-11,18.6599941253662,18.6964778900146,18.4944133758545,18.5505428314209,4992096,16.9316005706787
2017-05-12,18.5505428314209,18.6291236877441,18.2278022766113,18.2278022766113,21295692,16.6370258331299
2017-05-15,18.2502536773682,18.6796398162842,18.2025451660156,18.5954456329346,5009200,16.9725799560547
2017-05-16,18.6375427246094,18.7918968200684,18.6291236877441,18.6740264892578,4190368,17.0443077087402
2017-05-17,18.4523181915283,18.5617694854736,18.2025451660156,18.2109642028809,4093804,16.6216564178467
2017-05-18,18.1099338531494,18.1997394561768,17.9499664306641,18.1464157104492,5006706,16.562744140625
2017-05-19,18.188512802124,18.4242534637451,18.1828994750977,18.2193832397461,2515646,16.6293392181396
2017-05-22,18.3597049713135,18.9434432983398,18.3176097869873,18.9097671508789,8428127,17.2594718933105
2017-05-23,19.0444755554199,19.0781536102295,18.8031215667725,18.9097671508789,5048039,17.2594718933105
2017-05-24,18.9687023162842,19.1174430847168,18.9069595336914,19.1034107208252,4219943,17.4362163543701
2017-05-25,19.1623458862305,19.3868618011475,19.1342811584473,19.2689914703369,6005125,17.5873508453369
2017-05-26,19.2325077056885,19.3868618011475,19.1707649230957,19.3082809448242,3119259,17.6232089996338
2017-05-30,19.3082809448242,19.4598274230957,19.2409267425537,19.2942485809326,8069309,17.6104011535645
2017-05-31,19.3784427642822,19.4738616943359,19.0220241546631,19.4738616943359,33497644,17.7743377685547
2017-06-01,19.5047302246094,19.5664730072021,19.2858295440674,19.4429893493652,8742048,17.7461585998535
2017-06-02,19.1988296508789,19.3756351470947,18.7077026367188,19.1539268493652,7983078,17.4823265075684
2017-06-05,19.1230564117432,19.1398944854736,18.6403484344482,18.6936702728271,9112269,17.0622367858887
2017-06-06,18.721736907959,18.8901214599609,18.5954456329346,18.8396053314209,5250431,17.1954364776611
2017-06-07,18.8396053314209,19.0472812652588,18.8031215667725,19.0360565185547,5694767,17.3747386932373
2017-06-08,18.7105102539062,18.9378318786621,17.8769989013672,18.2698993682861,12860082,16.6754474639893
2017-06-09,18.2418346405029,18.2979640960693,17.3606147766113,17.5570640563965,13264510,16.0248241424561
2017-06-12,17.4869041442871,17.5767097473145,17.2792263031006,17.4672584533691,9134004,15.9428548812866
2017-06-13,17.5037422180176,17.7310638427734,17.3802585601807,17.6300315856934,6109528,16.0914249420166
2017-06-14,17.7507095336914,17.7675476074219,17.3100986480713,17.4476146697998,4065655,15.9249258041382
2017-06-15,17.3325500488281,17.3774528503418,17.0547122955322,17.3578071594238,7071602,15.8429565429688
2017-06-16,17.3578071594238,17.489709854126,17.3578071594238,17.4335803985596,6409553,15.9121160507202
2017-06-19,17.540225982666,17.7282562255859,17.4840965270996,17.5879344940186,2799636,16.0530014038086
2017-06-20,17.6047744750977,17.644063949585,17.4335803985596,17.4644527435303,3163443,15.9402914047241
2017-06-21,17.6047744750977,17.8349018096924,17.5907421112061,17.7703533172607,3823711,16.2194995880127
2017-06-22,17.8349018096924,17.9920616149902,17.7703533172607,17.8377075195312,3034097,16.2809734344482
2017-06-23,17.7984180450439,18.0566101074219,17.7731609344482,17.8545475006104,23029564,16.2963447570801
2017-06-26,17.9022560119629,18.0594177246094,17.764741897583,17.8068370819092,3548985,16.2528018951416
2017-06-27,17.778772354126,17.7928047180176,17.3830661773682,17.3942909240723,5902860,15.876256942749
2017-06-28,17.4840965270996,17.6524829864502,17.3802585601807,17.5963554382324,5792756,16.0606899261475
2017-06-29,17.4812908172607,17.5261936187744,16.9143905639648,17.0631313323975,6447679,15.57399559021
2017-06-30,17.0687446594238,17.2371311187744,17.0603256225586,17.1501312255859,2801061,15.6534032821655
2017-07-03,17.1557445526123,17.3914852142334,16.9396495819092,16.9396495819092,2397703,15.4612903594971
2017-07-05,16.9171962738037,17.1192607879639,16.8189716339111,17.0631313323975,3322363,15.57399559021
2017-07-06,16.9284229278564,17.0940036773682,16.8863258361816,17.0743579864502,4698486,15.5842456817627
2017-07-07,17.1052284240723,17.3269367218018,17.0799713134766,17.2623882293701,1986862,15.7558641433716
2017-07-10,17.2764205932617,17.3185176849365,17.1332931518555,17.2595825195312,2479301,15.7533025741577
2017-07-11,17.2455501556396,17.3970985412598,17.1529388427734,17.2651958465576,3818010,15.7584257125854
2017-07-12,17.3802585601807,17.3802585601807,17.2034530639648,17.284839630127,3663721,15.7763586044312
2017-07-13,17.284839630127,17.3241291046143,17.1473255157471,17.2034530639648,2745475,15.7020711898804
2017-07-14,17.2090663909912,17.2595825195312,17.1473255157471,17.1753883361816,1488721,15.6764621734619
2017-07-17,17.2034530639648,17.6833534240723,17.1136474609375,17.6552906036377,4002585,16.1144752502441
2017-07-18,17.5935478210449,17.6552906036377,17.5065498352051,17.6047744750977,2908315,16.0683689117432
2017-07-19,17.6356449127197,17.8741912841797,17.5963554382324,17.8573532104492,6733095,16.2989082336426
2017-07-20,17.9499664306641,17.9696102142334,17.8264827728271,17.9443531036377,2800349,16.3783168792725
2017-07-21,17.9471588134766,17.9724178314209,17.7843856811523,17.8573532104492,2195667,16.2989082336426
2017-07-24,17.848934173584,17.9190940856934,17.7956123352051,17.868579864502,2049218,16.3091526031494
2017-07-25,17.8854179382324,18.0145149230957,17.764741897583,17.8798046112061,2188541,16.3193950653076
2017-07-26,17.9780292510986,18.0173206329346,17.8798046112061,17.9668045043945,3224374,16.3988056182861
2017-07-27,18.0173206329346,18.0173206329346,17.6833534240723,17.829288482666,2235576,16.2732906341553
2017-07-28,17.7675476074219,17.9162883758545,17.6917743682861,17.8826103210449,1592411,16.3219585418701
2017-07-31,17.9611911773682,18.1127395629883,17.933126449585,18.0369644165039,2475381,16.4628429412842
2017-08-01,18.1127395629883,18.137996673584,17.9499664306641,18.0930938720703,2052781,16.5140705108643
2017-08-02,18.0987071990967,18.0987071990967,17.8012256622314,17.9190940856934,2658888,16.3552589416504
2017-08-03,17.8741912841797,17.9948692321777,17.8096446990967,17.9639987945557,1309134,16.3962421417236
2017-08-04,18.0201263427734,18.1127395629883,17.9780292510986,18.0706424713135,1564261,16.493579864502
2017-08-07,18.0201263427734,18.1548366546631,17.9499664306641,18.0874805450439,1465916,16.5089492797852
2017-08-08,18.0229320526123,18.1828994750977,17.9415454864502,18.0874805450439,1850746,16.5089492797852
2017-08-09,17.9190940856934,18.053804397583,17.848934173584,17.9948692321777,1875688,16.4244194030762
2017-08-10,17.933126449585,17.9611911773682,17.7114181518555,17.7282562255859,1715699,16.181079864502
2017-08-11,17.6580963134766,17.7731609344482,17.6047744750977,17.6917743682861,2807119,16.1477756500244
2017-08-14,18.2137718200684,19.125862121582,18.2137718200684,19.010799407959,10181240,17.3516864776611
2017-08-15,19.0164108276367,19.0613136291504,18.5729942321777,18.581413269043,2929338,16.9597797393799
2017-08-16,18.5842208862305,18.9658966064453,18.5701885223389,18.8648643493652,2090908,17.2184867858887
2017-08-17,18.7554130554199,18.9827346801758,18.6291236877441,18.6347351074219,1649779,17.0084419250488
2017-08-18,18.5926399230957,18.8003158569336,18.5028343200684,18.7497997283936,1365789,17.1134643554688
2017-08-21,18.735767364502,18.8592510223389,18.5449295043945,18.8227672576904,2904752,17.1800670623779
2017-08-22,19.09499168396,19.3559894561768,19.0360565185547,19.2830238342285,3897113,17.6001586914062
2017-08-23,19.1230564117432,19.4289588928223,19.1230564117432,19.4205379486084,3052626,17.7256660461426
2017-08-24,19.4289588928223,19.6759243011475,19.4289588928223,19.6226024627686,3006304,17.9101009368896
2017-08-25,19.9313106536865,20.3747272491455,19.8836002349854,20.133373260498,8583128,18.3762912750244
2017-08-28,20.1221466064453,20.5318870544434,20.06321144104,20.4308547973633,3551479,18.6478137969971
2017-08-29,20.3129844665527,20.5655632019043,20.0351486206055,20.4701442718506,2672428,18.6836738586426
2017-08-30,20.5122413635254,20.8518218994141,20.4841785430908,20.8321762084961,3611698,19.0141105651855
2017-08-31,20.8967247009277,21.0482711791992,20.8490142822266,21.0286254882812,4385990,19.1934146881104
2017-09-01,21.0426578521729,21.0679168701172,20.8939170837402,20.9809169769287,4858475,19.1498699188232
2017-09-05,20.8714656829834,21.0763359069824,20.7423706054688,20.9921436309814,5303880,19.1601142883301
2017-09-06,21.0482711791992,21.0875606536865,20.9528522491455,20.9584655761719,7478880,19.1293773651123
2017-09-07,20.9079494476318,21.1436901092529,20.8462085723877,20.8995304107666,7320316,19.0755863189697
2017-09-08,20.8742713928223,21.1212387084961,20.8237552642822,20.8405952453613,4231701,19.0217933654785
2017-09-11,21.0819473266602,21.2194633483887,21.0089817047119,21.1773662567139,5352340,19.3291759490967
2017-09-12,21.1885929107666,21.4046897888184,21.1268501281738,21.399076461792,4059953,19.5315361022949
2017-09-13,21.4018821716309,21.5899124145508,21.3682041168213,21.533784866333,4696704,19.6544895172119
2017-09-14,21.5309772491455,21.8032035827637,21.4916877746582,21.7105903625488,5563996,19.8158645629883
2017-09-15,21.6825256347656,21.7274284362793,21.5646553039551,21.603946685791,12313125,19.7185249328613
2017-09-18,21.5618495941162,21.7302341461182,21.4944953918457,21.5674629211426,3515847,19.6852283477783
2017-09-19,21.603946685791,21.6769123077393,21.4383659362793,21.5590438842773,3352294,19.6775436401367
