Index,COIN.Open,COIN.High,COIN.Low,COIN.Close,COIN.Volume,COIN.Adjusted
2021-10-14,250.899993896484,262.950012207031,249.100006103516,260,6299100,260
2021-10-15,266.600006103516,281.720001220703,266.529998779297,280.609985351562,9517500,280.609985351562
2021-10-18,275.739990234375,296.980010986328,271.5,293.339996337891,11789600,293.339996337891
2021-10-19,300,307.850006103516,294.109985351562,305.630004882812,14785700,305.630004882812
2021-10-20,306.660003662109,317.369995117188,303.959991455078,314.709991455078,10315300,314.709991455078
2021-10-21,311.959991455078,317.179992675781,298,300.010009765625,8289200,300.010009765625
2021-10-22,302,306,293.619995117188,300.839996337891,5437300,300.839996337891
2021-10-25,306.760009765625,327,305.109985351562,325.540008544922,8444900,325.540008544922
2021-10-26,328.149993896484,328.480010986328,315.510009765625,319.489990234375,7635800,319.489990234375
2021-10-27,309.329986572266,320.279998779297,306.5,311.670013427734,5253300,311.670013427734
2021-10-28,319.809997558594,327.720001220703,311,319.130004882812,5952300,319.130004882812
2021-10-29,319.320007324219,326.5,316.140014648438,319.420013427734,3766400,319.420013427734
2021-11-01,324.769989013672,338.429992675781,323.899993896484,330.989990234375,6255900,330.989990234375
2021-11-02,336.329986572266,345.25,332.140014648438,336.339996337891,6104700,336.339996337891
2021-11-03,335.260009765625,344.470001220703,328.309997558594,344.380004882812,4809800,344.380004882812
2021-11-04,340.739990234375,345.850006103516,333.880004882812,344.450012207031,5893700,344.450012207031
2021-11-05,345.230010986328,345.230010986328,333.440002441406,337.049987792969,3527600,337.049987792969
2021-11-08,349.5,363.170013427734,345.559997558594,353.920013427734,8531100,353.920013427734
2021-11-09,367.390014648438,368.899993896484,345.059997558594,357.390014648438,10153700,357.390014648438
2021-11-10,327.220001220703,348.980010986328,320,328.600006103516,15168900,328.600006103516
2021-11-11,327.429992675781,342.489990234375,327,336.390014648438,4905800,336.390014648438
2021-11-12,339.25,344,332.559997558594,342.980010986328,4469900,342.980010986328
2021-11-15,345.100006103516,355.200012207031,339.029998779297,345.359985351562,4465700,345.359985351562
2021-11-16,333.140014648438,347.399993896484,331.579986572266,342.119995117188,4128100,342.119995117188
2021-11-17,342.029998779297,348.489990234375,338.179992675781,346.519989013672,3772100,346.519989013672
2021-11-18,343,344.839996337891,323.410003662109,323.570007324219,5408800,323.570007324219
2021-11-19,325.559997558594,339.410003662109,325.399993896484,332.549987792969,3680400,332.549987792969
2021-11-22,333.329986572266,335.899993896484,310.670013427734,315.480010986328,5013600,315.480010986328
2021-11-23,312.5,319.700012207031,304.600006103516,317.200012207031,3465000,317.200012207031
2021-11-24,309.380004882812,316.320007324219,305.880004882812,312.380004882812,2759800,312.380004882812
2021-11-26,301.299987792969,307.920013427734,299.149993896484,303.190002441406,2678700,303.190002441406
2021-11-29,312.220001220703,321.579986572266,306.75,319.390014648438,4159700,319.390014648438
2021-11-30,320.75,331.700012207031,310.980010986328,315,7168400,315
2021-12-01,318.600006103516,323,293.700012207031,294.5,4267500,294.5
2021-12-02,295.160003662109,305.320007324219,283.820007324219,284.709991455078,4625100,284.709991455078
2021-12-03,286,286,258.160003662109,265.649993896484,7271100,265.649993896484
2021-12-06,253.130004882812,267.230010986328,244.460006713867,263.239990234375,5366400,263.239990234375
2021-12-07,277.649993896484,290.190002441406,274.910003662109,286.420013427734,4648200,286.420013427734
2021-12-08,284.440002441406,290,278.290008544922,287.480010986328,2495900,287.480010986328
2021-12-09,284.970001220703,284.989990234375,258.920013427734,263.910003662109,5394600,263.910003662109
2021-12-10,266.299987792969,269.190002441406,250.149993896484,255.759994506836,5062100,255.759994506836
2021-12-13,252.139999389648,256.5,244.800003051758,251.369995117188,3410400,251.369995117188
2021-12-14,247.279998779297,260.5,243.5,255.860000610352,3866600,255.860000610352
2021-12-15,254.490005493164,261.170013427734,242.259994506836,258.299987792969,4623500,258.299987792969
2021-12-16,264.459991455078,268.260009765625,244.630004882812,247.169998168945,3346600,247.169998168945
2021-12-17,240,250.479995727539,236,243.350006103516,4420300,243.350006103516
2021-12-20,236.559997558594,239.369995117188,231.770004272461,238.050003051758,3572200,238.050003051758
2021-12-21,244.149993896484,248.119995117188,239.589996337891,247.690002441406,2776500,247.690002441406
2021-12-22,248.509994506836,254.789993286133,245.639999389648,254.550003051758,3779100,254.550003051758
2021-12-23,256.559997558594,269.309997558594,253.5,268.149993896484,4106100,268.149993896484
2021-12-27,270.260009765625,281.989990234375,270.200012207031,280.269989013672,4448900,280.269989013672
2021-12-28,270,270.980010986328,259.690002441406,261.329986572266,4372800,261.329986572266
2021-12-29,256.670013427734,263.010009765625,251.369995117188,252.600006103516,3474300,252.600006103516
2021-12-30,252.600006103516,260,252.039993286133,256.790008544922,2887600,256.790008544922
2021-12-31,255.809997558594,259.209991455078,251.520004272461,252.369995117188,2360300,252.369995117188
2022-01-03,256.269989013672,261.630004882812,250.639999389648,251.050003051758,3350900,251.050003051758
2022-01-04,253.050003051758,258.809997558594,244.139999389648,250.149993896484,3652600,250.149993896484
2022-01-05,247.720001220703,248.690002441406,232.860000610352,234.229995727539,5196300,234.229995727539
2022-01-06,233.190002441406,235.979995727539,224.880004882812,234,5236000,234
2022-01-07,233.630004882812,238.479995727539,227.589996337891,232.330001831055,3312000,232.330001831055
2022-01-10,224.429992675781,225.259994506836,214.639999389648,225.009994506836,6800800,225.009994506836
2022-01-11,225.5,238,222.179992675781,237.229995727539,5585600,237.229995727539
2022-01-12,242.110000610352,246.270004272461,234.419998168945,234.699996948242,3937000,234.699996948242
2022-01-13,241.990005493164,242.869995117188,227.190002441406,228.229995727539,3814100,228.229995727539
2022-01-14,226.619995117188,232,222.300003051758,230.029998779297,4325600,230.029998779297
2022-01-18,226.820007324219,227.190002441406,219.600006103516,222,3483000,222
2022-01-19,224.25,227.169998168945,218.820007324219,219.5,2976700,219.5
2022-01-20,222.300003051758,232,220.839996337891,221.619995117188,3691200,221.619995117188
2022-01-21,209.979995727539,210.190002441406,186.860000610352,191.970001220703,13628300,191.970001220703
2022-01-24,173.179992675781,191.860000610352,162.509994506836,191.479995727539,12978700,191.479995727539
2022-01-25,185.169998168945,193.119995117188,177.149993896484,185.630004882812,6271300,185.630004882812
2022-01-26,193.600006103516,198.050003051758,177,178.639999389648,7566300,178.639999389648
2022-01-27,182.029998779297,182.75,168.580001831055,170.199996948242,5551900,170.199996948242
2022-01-28,169.100006103516,181.75,162.199996948242,177.580001831055,6475800,177.580001831055
2022-01-31,177.869995117188,192,175.029998779297,190.149993896484,4060500,190.149993896484
2022-02-01,197.970001220703,201.449996948242,188.619995117188,197.729995727539,5159000,197.729995727539
2022-02-02,195.809997558594,197,181.729995727539,187.369995117188,3861700,187.369995117188
2022-02-03,182.259994506836,189.300003051758,179,181.309997558594,3417000,181.309997558594
2022-02-04,181.020004272461,197,177.449996948242,194.440002441406,4397900,194.440002441406
2022-02-07,198.699996948242,211.110000610352,198.199996948242,205.740005493164,6668300,205.740005493164
2022-02-08,200.369995117188,209.25,196.75,208.729995727539,4639100,208.729995727539
2022-02-09,210.179992675781,215.25,207.610000610352,214.5,3811700,214.5
2022-02-10,210.570007324219,217.490005493164,202.860000610352,204.770004272461,4587400,204.770004272461
2022-02-11,205.800003051758,205.979995727539,191.020004272461,194.529998779297,5054200,194.529998779297
2022-02-14,193.479995727539,203.559997558594,193.460006713867,195.25,4528100,195.25
2022-02-15,202.309997558594,209.309997558594,201.179992675781,208.949996948242,3714300,208.949996948242
2022-02-16,205.380004882812,214.020004272461,203.830001831055,207.960006713867,3593600,207.960006713867
2022-02-17,202.100006103516,206.309997558594,188.929992675781,191.919998168945,4740600,191.919998168945
2022-02-18,191.080001831055,192.720001220703,180.539993286133,189.160003662109,4502200,189.160003662109
2022-02-22,180.869995117188,185.75,173.160003662109,176.759994506836,4472800,176.759994506836
2022-02-23,180.690002441406,183.339996337891,171.770004272461,172.740005493164,3892500,172.740005493164
2022-02-24,159.080001831055,183,155.919998168945,179.559997558594,8134000,179.559997558594
2022-02-25,180.240005493164,182.089996337891,170.399993896484,176.830001831055,6836800,176.830001831055
2022-02-28,172.5,192.229995727539,172.089996337891,190.770004272461,8036300,190.770004272461
2022-03-01,196.279998779297,205.880004882812,189.630004882812,196.169998168945,7779200,196.169998168945
2022-03-02,192.259994506836,196.149993896484,189.509994506836,194.5,3414100,194.5
2022-03-03,194.710006713867,194.919998168945,177.149993896484,178.029998779297,3734400,178.029998779297
2022-03-04,177.610000610352,178.660003662109,162.160003662109,165.75,5848700,165.75
2022-03-07,168.25,172.979995727539,160.229995727539,161.139999389648,4424000,161.139999389648
2022-03-08,160.100006103516,168.350006103516,156.529998779297,161.990005493164,3840800,161.990005493164
2022-03-09,174.259994506836,181.449996948242,173.509994506836,178.970001220703,4945200,178.970001220703
2022-03-10,173.139999389648,174.490005493164,168.100006103516,172.970001220703,2670600,172.970001220703
2022-03-11,175.350006103516,175.75,160,160.070007324219,3660500,160.070007324219
2022-03-14,159.990005493164,161.699996948242,150.419998168945,153.190002441406,4450000,153.190002441406
2022-03-15,152.899993896484,156.419998168945,150.119995117188,155.979995727539,4245400,155.979995727539
2022-03-16,160.470001220703,173.070007324219,160,172.529998779297,5974300,172.529998779297
2022-03-17,170.729995727539,177.5,168,177.220001220703,2975900,177.220001220703
2022-03-18,175.029998779297,186.690002441406,175,185.940002441406,4835700,185.940002441406
2022-03-21,181.800003051758,183.589996337891,171.699996948242,176.809997558594,4214000,176.809997558594
2022-03-22,180.5,188.809997558594,178.5,186.080001831055,4086100,186.080001831055
2022-03-23,184.720001220703,189.550003051758,181.800003051758,183.110000610352,2311900,183.110000610352
2022-03-24,185.259994506836,192,179.5,190.190002441406,3536500,190.190002441406
2022-03-25,192,195.699996948242,182.800003051758,186.710006713867,3598300,186.710006713867
2022-03-28,193.309997558594,203.270004272461,193.009994506836,201.410003662109,6624000,201.410003662109
2022-03-29,198.949996948242,206.789993286133,194.050003051758,204.529998779297,4811500,204.529998779297
2022-03-30,201.289993286133,206.330001831055,194.759994506836,196.699996948242,3775900,196.699996948242
2022-03-31,197.25,198.080001831055,189.559997558594,189.860000610352,2999200,189.860000610352
2022-04-01,189.860000610352,191.869995117188,184.389999389648,186.960006713867,2975900,186.960006713867
