Index,LRNZ.Open,LRNZ.High,LRNZ.Low,LRNZ.Close,LRNZ.Volume,LRNZ.Adjusted
2020-04-29,27,27,26.576000213623,26.576000213623,400,26.540641784668
2020-04-30,26.6000003814697,26.8099994659424,26.4409999847412,26.4409999847412,2200,26.4058208465576
2020-05-01,25.9449996948242,26.3600006103516,25.7980003356934,26.0109996795654,11300,25.9763927459717
2020-05-04,25.8999996185303,26.6399993896484,25.8999996185303,26.6399993896484,3000,26.6045551300049
2020-05-05,26.9400005340576,27.5400009155273,26.8349990844727,26.9300003051758,3900,26.8941707611084
2020-05-06,27.4099998474121,27.4689998626709,27.3379993438721,27.4689998626709,700,27.4324531555176
2020-05-07,28.9200000762939,28.9200000762939,28.1399993896484,28.3099994659424,7100,28.2723331451416
2020-05-08,28.4799995422363,28.7399997711182,28.4799995422363,28.6280002593994,5600,28.5899105072021
2020-05-11,28.7000007629395,29.5400009155273,28.6200008392334,29.5009994506836,6300,29.4617481231689
2020-05-12,30.9799995422363,32.25,29.4799995422363,30.2159996032715,14300,30.1757965087891
2020-05-13,30.1450004577637,31.0580005645752,28.2999992370605,29.1800003051758,15300,29.1411762237549
2020-05-14,28.4500007629395,29.2140007019043,28.4500007629395,29.2140007019043,2000,29.1751308441162
2020-05-15,29.4500007629395,29.8500003814697,29.4249992370605,29.8159999847412,3500,29.7763290405273
2020-05-18,31.9400005340576,35.1300010681152,29.6299991607666,29.7250003814697,5900,29.6854515075684
2020-05-19,29.2999992370605,33,29.2999992370605,30.6359996795654,11600,30.5952377319336
2020-05-20,32.1500015258789,32.1500015258789,30.6940002441406,30.7070007324219,8600,30.666145324707
2020-05-21,30.9799995422363,31.0300006866455,30.4200000762939,30.7150001525879,9100,30.6741333007812
2020-05-22,30.8799991607666,31.4099998474121,30.8360004425049,31.3449993133545,12000,31.303295135498
2020-05-26,31.8799991607666,35.5800018310547,31,31.0650005340576,16700,31.0236682891846
2020-05-27,31.1000003814697,31.1000003814697,29,30.1089992523193,48400,30.0689392089844
2020-05-28,31.6100006103516,31.6100006103516,30.2199993133545,30.3640003204346,8400,30.323600769043
2020-05-29,30.8099994659424,31.5930004119873,30.6940002441406,31.5930004119873,10600,31.5509662628174
2020-06-01,31.9799995422363,32.25,31.9400005340576,32.1860008239746,7200,32.1431770324707
2020-06-02,33,33,31.6200008392334,32.1609992980957,16200,32.1182098388672
2020-06-03,32.3699989318848,32.3699989318848,32.0979995727539,32.2070007324219,9400,32.1641502380371
2020-06-04,32.4000015258789,32.4000015258789,31.2770004272461,31.5030002593994,14300,31.4610862731934
2020-06-05,31.25,31.6450004577637,31.0400009155273,31.371000289917,11900,31.3292617797852
2020-06-08,31.1580009460449,31.7099990844727,31.0100002288818,31.6660003662109,6900,31.6238689422607
2020-06-09,31.8120002746582,32.060001373291,31.8120002746582,32.0180015563965,5500,31.9754009246826
2020-06-10,32.3709983825684,32.5400009155273,32.1399993896484,32.3919982910156,5300,32.3488998413086
2020-06-11,32.0149993896484,32.0349998474121,30.8950004577637,30.8950004577637,12800,30.8538951873779
2020-06-12,31.7600002288818,31.7600002288818,30.8400001525879,31.2569999694824,5000,31.2154121398926
2020-06-15,31.25,32.1549987792969,31.2099990844727,32.1110000610352,12400,32.0682754516602
2020-06-16,32.5,32.8300018310547,32.2099990844727,32.4770011901855,19100,32.4337921142578
2020-06-17,32.4900016784668,33.1100006103516,32.4900016784668,32.9039993286133,8100,32.860221862793
2020-06-18,33.2200012207031,33.5900001525879,33.1100006103516,33.4690017700195,9500,33.4244728088379
2020-06-19,35.1399993896484,35.1399993896484,33.2999992370605,33.3240013122559,4700,33.2796630859375
2020-06-22,33.3359985351562,35.0800018310547,33.3359985351562,33.7849998474121,12600,33.740047454834
2020-06-23,35.4700012207031,35.4700012207031,33.7299995422363,33.8600006103516,46400,33.8149490356445
2020-06-24,34.1199989318848,34.125,33.0950012207031,33.4360008239746,11000,33.3915138244629
2020-06-25,33.2000007629395,33.9049987792969,33.1399993896484,33.9049987792969,7400,33.8598899841309
2020-06-26,34.1599998474121,34.189998626709,33.2190017700195,33.2190017700195,3800,33.1748046875
2020-06-29,33.1399993896484,33.1399993896484,32.5,32.8600006103516,6500,32.8162803649902
2020-06-30,33.3489990234375,33.7050018310547,33.2299995422363,33.7050018310547,6000,33.66015625
2020-07-01,33.8499984741211,34.4900016784668,33.8499984741211,34.2830009460449,3000,34.2373886108398
2020-07-02,36,37.7900009155273,34.4389991760254,34.4389991760254,12800,34.3931770324707
2020-07-06,35.8400001525879,35.8400001525879,34.8079986572266,34.9570007324219,11200,34.9104919433594
2020-07-07,35.1599998474121,35.5499992370605,34.7830009460449,34.8339996337891,8000,34.787654876709
2020-07-08,35.515998840332,35.939998626709,35.515998840332,35.8790016174316,9400,35.8312644958496
2020-07-09,36.7400016784668,40.4099998474121,35.6450004577637,36.4490013122559,13800,36.400505065918
2020-07-10,36.9500007629395,36.9500007629395,36.0400009155273,36.1580009460449,10300,36.1098937988281
2020-07-13,37.689998626709,37.689998626709,34.310001373291,34.3240013122559,17300,34.2783317565918
2020-07-14,34.4099998474121,34.4799995422363,33.4199981689453,34.4799995422363,15300,34.4341239929199
2020-07-15,34.4099998474121,34.4160003662109,33.9700012207031,34.4029998779297,8400,34.3572273254395
2020-07-16,35,35,33.5999984741211,33.867000579834,10900,33.8219413757324
2020-07-17,34,34.9780006408691,34,34.9780006408691,12900,34.9314613342285
2020-07-20,35.4300003051758,36.3800010681152,35,36.2700004577637,13300,36.2217445373535
2020-07-21,37,37,35.8300018310547,35.8300018310547,6100,35.7823295593262
2020-07-22,36.2050018310547,36.2050018310547,35.5999984741211,35.7540016174316,6100,35.7064323425293
2020-07-23,36.2150001525879,36.2649993896484,34.7169990539551,34.9230003356934,12600,34.876537322998
2020-07-24,34.3800010681152,34.8849983215332,34.0299987792969,34.6139984130859,4400,34.567943572998
2020-07-27,35.3300018310547,35.3300018310547,34.9199981689453,35.1710014343262,6700,35.1242065429688
2020-07-28,35.5900001525879,35.5900001525879,34.9000015258789,34.9799995422363,4400,34.9334602355957
2020-07-29,35.8699989318848,36.0509986877441,35.4650001525879,35.9519996643066,3900,35.904167175293
2020-07-30,37.0800018310547,37.0800018310547,35.5900001525879,36.1809997558594,3900,36.1328620910645
2020-07-31,36.060001373291,36.3199996948242,35.8650016784668,36.3199996948242,2700,36.2716751098633
2020-08-03,36.5400009155273,37.25,36.5,37.1500015258789,13000,37.1005744934082
2020-08-04,37.3800010681152,37.560001373291,37.1500015258789,37.3120002746582,6100,37.2623558044434
2020-08-05,37.2900009155273,37.5200004577637,37.2900009155273,37.3650016784668,3700,37.3152885437012
2020-08-06,37.439998626709,37.439998626709,36.6599998474121,37.0130004882812,5500,36.9637565612793
2020-08-07,36.6100006103516,36.6399993896484,35.5,35.6949996948242,9400,35.6475067138672
2020-08-10,36,36,35.0999984741211,35.3540000915527,6100,35.3069610595703
2020-08-11,34.810001373291,35.2900009155273,34.6920013427734,34.6920013427734,16000,34.6458435058594
2020-08-12,34.7550010681152,35.3699989318848,34.7550010681152,35.2029991149902,10400,35.1561622619629
2020-08-13,35.5200004577637,36.0999984741211,35.5,35.7299995422363,5000,35.6824607849121
2020-08-14,35.9799995422363,35.9799995422363,35.351001739502,35.4000015258789,3200,35.3529014587402
2020-08-17,35.5800018310547,36.0200004577637,35.5800018310547,35.8899993896484,10700,35.8422470092773
2020-08-18,36.2150001525879,36.3300018310547,36.1500015258789,36.2519989013672,2000,36.2037658691406
2020-08-19,36.1300010681152,36.6399993896484,36.0610008239746,36.2700004577637,4400,36.2217445373535
2020-08-20,36.5740013122559,37.3489990234375,36.5740013122559,37.2099990844727,9400,37.1604919433594
2020-08-21,37.1800003051758,37.3899993896484,37.060001373291,37.2060012817383,7600,37.1564979553223
2020-08-24,37.75,37.75,36.5900001525879,36.9889984130859,4800,36.9397850036621
2020-08-25,37,37.5,37,37.4900016784668,6600,37.4401206970215
2020-08-26,38.5499992370605,39.0260009765625,38.5499992370605,38.8269996643066,4500,38.7753410339355
2020-08-27,38.6199989318848,39.1100006103516,38.4500007629395,38.6710014343262,6300,38.6195487976074
2020-08-28,38.75,39.1199989318848,38.75,39.0260009765625,3800,38.9740753173828
2020-08-31,39.1599998474121,39.5999984741211,39.1599998474121,39.4099998474121,5900,39.3575668334961
2020-09-01,39.8400001525879,40.5099983215332,39.8199996948242,40.4220008850098,12000,40.368221282959
2020-09-02,40.2000007629395,40.5400009155273,39.6100006103516,40.3880004882812,4400,40.3342628479004
2020-09-03,39.4300003051758,39.4300003051758,37.5299987792969,37.8400001525879,12900,37.7896537780762
2020-09-04,37.939998626709,37.939998626709,35.5970001220703,36.976001739502,13700,36.9268035888672
2020-09-08,35.6100006103516,36.9000015258789,35.5200004577637,36.1829986572266,9600,36.1348571777344
2020-09-09,36.8499984741211,36.9799995422363,36.4749984741211,36.9799995422363,2900,36.9307975769043
2020-09-10,37.5699996948242,37.5870018005371,36.5849990844727,36.5849990844727,2500,36.5363235473633
2020-09-11,36.6500015258789,36.75,35.6809997558594,35.9469985961914,4100,35.899169921875
2020-09-14,36.7999992370605,36.810001373291,36.6699981689453,36.7459983825684,9900,36.6971092224121
2020-09-15,37.3380012512207,37.3380012512207,36.9199981689453,37.1689987182617,12400,37.1195449829102
2020-09-16,37.3699989318848,37.4599990844727,36.9799995422363,36.9799995422363,2500,36.9307975769043
2020-09-17,36.25,36.6380004882812,36.0999984741211,36.6380004882812,13500,36.5892524719238
2020-09-18,36.7200012207031,37.0719985961914,36.6199989318848,37.0719985961914,2000,37.0226745605469
2020-09-21,36.5699996948242,38.0699996948242,36.4199981689453,38.0699996948242,54800,38.0193481445312
2020-09-22,38.2200012207031,38.5699996948242,37.9099998474121,38.5699996948242,4000,38.518684387207
2020-09-23,38.6100006103516,38.6800003051758,37.4589996337891,37.4589996337891,12600,37.4091606140137
2020-09-24,37.2150001525879,37.8699989318848,37.2150001525879,37.3919982910156,2400,37.3422470092773
2020-09-25,38.064998626709,38.5200004577637,37.9980010986328,38.2999992370605,5900,38.2490425109863
2020-09-28,38.7760009765625,38.9000015258789,38.439998626709,38.6969985961914,5700,38.6455116271973
2020-09-29,38.8199996948242,39.0769996643066,38.6419982910156,38.8930015563965,5900,38.8412551879883
2020-09-30,39.1650009155273,39.6199989318848,38.9799995422363,39.3400001525879,3300,39.2876586914062
2020-10-01,39.8499984741211,40.0999984741211,39.7099990844727,39.9770011901855,3000,39.9238128662109
2020-10-02,39.5299987792969,40.4199981689453,39.5299987792969,39.7200012207031,4200,39.6671524047852
2020-10-05,39.9300003051758,40.7200012207031,39.9300003051758,40.7200012207031,19300,40.6658248901367
2020-10-06,41.3400001525879,41.3400001525879,40.310001373291,40.5989990234375,3700,40.5449829101562
2020-10-07,40.8699989318848,41.5499992370605,40.8699989318848,41.1769981384277,3800,41.1222114562988
2020-10-08,41.7000007629395,41.7000007629395,40.9900016784668,41.0400009155273,2800,40.9853973388672
2020-10-09,41.3699989318848,42.0699996948242,41.3699989318848,41.9059982299805,16000,41.8502426147461
2020-10-12,42.5499992370605,42.7200012207031,42.1300010681152,42.4939994812012,7300,42.4374618530273
2020-10-13,42.75,43.1300010681152,42.75,42.8790016174316,6600,42.8219528198242
2020-10-14,43.1199989318848,43.1199989318848,41.9850006103516,42.0670013427734,8500,42.0110321044922
2020-10-15,41.1199989318848,41.7709999084473,41.1199989318848,41.7709999084473,3800,41.7154235839844
2020-10-16,42.189998626709,42.189998626709,41.7470016479492,41.8230018615723,4400,41.7673568725586
2020-10-19,42.3199996948242,42.3199996948242,41.4049987792969,41.4049987792969,4500,41.349910736084
2020-10-20,41.75,41.75,40.9210014343262,40.9210014343262,3600,40.8665580749512
2020-10-21,41.0800018310547,41.0800018310547,40.0699996948242,40.1549987792969,15300,40.1015739440918
2020-10-22,40.3300018310547,40.4039993286133,39.5999984741211,40.2019996643066,9100,40.148509979248
2020-10-23,40.2999992370605,40.6119995117188,40.2229995727539,40.6119995117188,2600,40.5579643249512
2020-10-26,40.6599998474121,40.6599998474121,39.3300018310547,39.9799995422363,8600,39.9268074035645
2020-10-27,40.6110000610352,40.6110000610352,40.2299995422363,40.3699989318848,10600,40.3162879943848
2020-10-28,40.0699996948242,40.0699996948242,39.0299987792969,39.4220008850098,10200,39.3695487976074
2020-10-29,39.5400009155273,39.7400016784668,39.4500007629395,39.5870018005371,2100,39.5343322753906
2020-10-30,39.310001373291,39.310001373291,37.8899993896484,38.0629997253418,9100,38.0123558044434
2020-11-02,38.4099998474121,38.4099998474121,37.4099998474121,37.7379989624023,3900,37.6877899169922
2020-11-03,37.9710006713867,38.439998626709,37.9710006713867,38.3979988098145,3100,38.3469085693359
2020-11-04,39.7400016784668,40.8499984741211,39.7400016784668,40.814998626709,5000,40.7606925964355
2020-11-05,41.7400016784668,41.9770011901855,41.6879997253418,41.9770011901855,2500,41.9211502075195
2020-11-06,41.6399993896484,42.4099998474121,41.3499984741211,42.3219985961914,5200,42.2656898498535
2020-11-09,42.0200004577637,42.0200004577637,40.3860015869141,40.3860015869141,9600,40.3322677612305
2020-11-10,40.1399993896484,40.1399993896484,38.9599990844727,39.226001739502,7800,39.1738128662109
2020-11-11,39.8600006103516,40.3600006103516,39.8600006103516,40.2770004272461,1800,40.2234115600586
2020-11-12,40.5,41.1599998474121,40.5,40.7859992980957,4700,40.7317352294922
2020-11-13,41.0400009155273,41.0400009155273,40.4900016784668,40.9560012817383,8300,40.9015083312988
2020-11-16,40.7949981689453,40.8199996948242,40.4000015258789,40.742000579834,3600,40.6877937316895
2020-11-17,40.810001373291,41.6800003051758,40.685001373291,41.4669990539551,6200,41.4118270874023
2020-11-18,41.6599998474121,41.6599998474121,41.060001373291,41.2630004882812,10400,41.2080993652344
2020-11-19,41.0099983215332,42.2019996643066,41.0099983215332,41.8030014038086,2800,41.7473831176758
2020-11-20,41.8499984741211,42.4300003051758,41.8499984741211,42.1520004272461,4600,42.0959167480469
2020-11-23,42.5299987792969,42.5900001525879,42.3530006408691,42.5110015869141,4200,42.4544410705566
2020-11-24,42.5,42.6300010681152,42.4339981079102,42.4339981079102,3200,42.3775405883789
2020-11-25,42.7799987792969,43.1599998474121,42.7799987792969,43.0660018920898,2600,43.0087013244629
2020-11-27,43.439998626709,43.9599990844727,43.3699989318848,43.7999992370605,3000,43.7417221069336
2020-11-30,43.8800010681152,44.5320014953613,43.1599998474121,44.5320014953613,7400,44.4727516174316
2020-12-01,44.9599990844727,44.9599990844727,43.8689994812012,43.951000213623,8100,43.8925247192383
2020-12-02,43.560001373291,43.560001373291,42.9900016784668,43.3660011291504,6900,43.3083038330078
2020-12-03,44.3699989318848,45.5449981689453,44.3699989318848,44.8940010070801,6300,44.8342704772949
2020-12-04,45,45.5699996948242,44.3160018920898,45.5169982910156,5900,45.4564399719238
2020-12-07,45.9199981689453,45.9199981689453,45.5099983215332,45.5789985656738,4700,45.5183563232422
2020-12-08,45.7000007629395,46.6100006103516,45.7000007629395,46.5369987487793,7700,46.4750823974609
2020-12-09,47,47,44.7299995422363,44.9269981384277,11900,44.8672218322754
2020-12-10,44.6800003051758,46.7400016784668,44.6800003051758,46.6559982299805,5500,46.593921661377
2020-12-11,46.3499984741211,46.4300003051758,45.7099990844727,46.3349990844727,6100,46.2733497619629
2020-12-14,46.5900001525879,46.5900001525879,45.7480010986328,45.7480010986328,9700,45.6871337890625
2020-12-15,45.9500007629395,46.3800010681152,45.5800018310547,45.7229995727539,11200,45.662166595459
2020-12-16,46.1599998474121,46.7799987792969,45.9749984741211,46.6959991455078,8100,46.6338691711426
2020-12-17,47.2799987792969,47.8400001525879,47.2799987792969,47.6360015869141,8600,47.5726203918457
2020-12-18,48.2400016784668,49.1800003051758,48.2400016784668,48.9309997558594,13100,48.8658981323242
2020-12-21,48.7999992370605,49.9000015258789,48.6399993896484,49.8540000915527,11300,49.787670135498
2020-12-22,50.5299987792969,51.4300003051758,50.0999984741211,51.4300003051758,31900,51.361572265625
2020-12-23,51.5,51.5,50.4589996337891,50.4589996337891,16300,50.3918647766113
2020-12-24,50.5639991760254,50.9599990844727,50,50.0400009155273,7000,49.9734230041504
2020-12-28,50.75,50.8400001525879,48.6800003051758,48.6800003051758,19100,48.6152305603027
2020-12-29,49.060001373291,49.060001373291,47.4099998474121,47.6199989318848,14700,47.556640625
2020-12-30,47.8800010681152,48.4000015258789,47.8800010681152,48.2459983825684,16100,48.1818084716797
2020-12-31,48.25,48.25,47.5499992370605,47.6300010681152,4900,47.5666313171387
2021-01-04,47.7900009155273,47.7900009155273,45.5,46.140998840332,13900,46.0796089172363
2021-01-05,46.060001373291,46.818000793457,46.060001373291,46.818000793457,6500,46.7557106018066
2021-01-06,46.1800003051758,46.4900016784668,45.7000007629395,45.7599983215332,41200,45.6991157531738
2021-01-07,46.2400016784668,47.7190017700195,46.2400016784668,47.7190017700195,16800,47.6555137634277
2021-01-08,48.2000007629395,49.1300010681152,47.9500007629395,48.5419998168945,26800,48.4774131774902
2021-01-11,48.1699981689453,49.3199996948242,48.0589981079102,48.6650009155273,15200,48.6002540588379
2021-01-12,49,49.4000015258789,48.8699989318848,49.2509994506836,17900,49.1854705810547
2021-01-13,49.5970001220703,49.5970001220703,49.1759986877441,49.1759986877441,2300,49.1105690002441
2021-01-14,49.4500007629395,49.6749992370605,49.189998626709,49.314998626709,4900,49.2493858337402
2021-01-15,49.4799995422363,50,48.9449996948242,49.0349998474121,7900,48.9697608947754
2021-01-19,49.3800010681152,49.7760009765625,49.0989990234375,49.7760009765625,6600,49.709774017334
2021-01-20,50.2299995422363,51,50.2299995422363,50.6699981689453,10300,50.6025810241699
2021-01-21,51.0499992370605,51.0499992370605,50.318000793457,50.7130012512207,8400,50.6455268859863
2021-01-22,50.689998626709,51.2000007629395,50.689998626709,51.1689987182617,10400,51.1009178161621
2021-01-25,51.8600006103516,52.310001373291,50.4099998474121,50.6790008544922,11200,50.611572265625
2021-01-26,50.9799995422363,50.9799995422363,49.1259994506836,49.1259994506836,10400,49.0606384277344
2021-01-27,48.4700012207031,49.1199989318848,47.0900001525879,47.8540000915527,13500,47.7903289794922
2021-01-28,48.2400016784668,49.8199996948242,48.2400016784668,49.3330001831055,11300,49.2673645019531
2021-01-29,49.2000007629395,49.310001373291,47.5410003662109,48.8199996948242,23400,48.7550430297852
2021-02-01,48.8199996948242,49.5900001525879,48.6800003051758,49.439998626709,16600,49.3742179870605
2021-02-02,50.5279998779297,50.9799995422363,50.0499992370605,50.8800010681152,23100,50.8123054504395
2021-02-03,51.310001373291,51.310001373291,50.5,50.7000007629395,4600,50.6325454711914
2021-02-04,50.7200012207031,51.3600006103516,50.7200012207031,51.3600006103516,6200,51.2916679382324
2021-02-05,51.2999992370605,51.3499984741211,51.1100006103516,51.3040008544922,22900,51.2357406616211
2021-02-08,51.5699996948242,52.4000015258789,51.2400016784668,51.4700012207031,13300,51.4015197753906
2021-02-09,51.7400016784668,52.5390014648438,51.7400016784668,52.2480010986328,8700,52.1784858703613
2021-02-10,52.9799995422363,52.9799995422363,51.9650001525879,52.4539985656738,10100,52.3842086791992
2021-02-11,52.689998626709,53.0699996948242,52.689998626709,52.7529983520508,6400,52.6828117370605
2021-02-12,52.8199996948242,53.2999992370605,52.5849990844727,53.2200012207031,20500,53.1491928100586
2021-02-16,53.8199996948242,53.8199996948242,52.2799987792969,52.625,7800,52.5549812316895
2021-02-17,52.1300010681152,52.1300010681152,50.75,51.5509986877441,13800,51.4824104309082
2021-02-18,51.1699981689453,51.689998626709,50.8450012207031,51.4300003051758,5200,51.361572265625
2021-02-19,51.4700012207031,52.2799987792969,51.4599990844727,51.7599983215332,11600,51.6911315917969
2021-02-22,51.5,51.5299987792969,49.5900001525879,49.7700004577637,18400,49.7037811279297
2021-02-23,48.3300018310547,48.9000015258789,46.1300010681152,48.9000015258789,25700,48.8349418640137
2021-02-24,48.6699981689453,49.6389999389648,48.0499992370605,49.3629989624023,8700,49.2973213195801
2021-02-25,48.4700012207031,48.7900009155273,46,46.3320007324219,21900,46.2703552246094
2021-02-26,46.7999992370605,47.314998626709,45.5,46.689998626709,17100,46.6278762817383
2021-03-01,47.3699989318848,47.9900016784668,47.2000007629395,47.9900016784668,9100,47.9261512756348
2021-03-02,48.3199996948242,48.3199996948242,46.5499992370605,46.5750007629395,3600,46.5130348205566
2021-03-03,46.5099983215332,46.5099983215332,43.7999992370605,44.0299987792969,24300,43.9714164733887
2021-03-04,42.9799995422363,43.4599990844727,40.5099983215332,41.1660003662109,15600,41.1112289428711
2021-03-05,41.7999992370605,41.7999992370605,37.7820014953613,40.4819984436035,46600,40.4281387329102
2021-03-08,40.4099998474121,41.0050010681152,38.4970016479492,38.4970016479492,6700,38.4457817077637
2021-03-09,39.9599990844727,41.5299987792969,39.9599990844727,41.2200012207031,13800,41.1651573181152
2021-03-10,42.3499984741211,42.3499984741211,41.1510009765625,41.1860008239746,8900,41.1312026977539
2021-03-11,42.4599990844727,43.689998626709,42.4550018310547,43.5699996948242,9100,43.5120315551758
2021-03-12,42.8600006103516,42.8600006103516,42.3269996643066,42.8009986877441,8200,42.7440528869629
2021-03-15,42.9000015258789,43.2900009155273,42.8699989318848,43.2900009155273,2200,43.2324028015137
2021-03-16,44.0499992370605,44.0499992370605,43,43.1800003051758,2100,43.1225509643555
2021-03-17,42.6699981689453,43.5400009155273,42.3199996948242,43.3170013427734,2800,43.2593688964844
2021-03-18,42.6500015258789,42.6500015258789,40.625,40.6300010681152,5300,40.5759429931641
2021-03-19,40.7000007629395,41.4029998779297,40.7000007629395,41.0870018005371,3000,41.0323371887207
2021-03-22,41.5299987792969,42.1199989318848,41.5299987792969,41.7809982299805,11600,41.7254104614258
2021-03-23,41.7929992675781,41.7929992675781,40.8489990234375,40.8489990234375,2200,40.7946510314941
2021-03-24,41.2900009155273,41.2900009155273,39.0999984741211,39.0999984741211,5600,39.0479774475098
2021-03-25,38.4700012207031,39.0499992370605,38.0800018310547,38.9580001831055,8600,38.9061660766602
2021-03-26,39.3699989318848,39.4269981384277,38,38.9889984130859,5500,38.9371223449707
2021-03-29,38.2999992370605,38.5849990844727,38.0999984741211,38.3460006713867,1700,38.2949829101562
2021-03-30,38.2400016784668,38.6580009460449,37.7849998474121,38.6580009460449,3400,38.6065673828125
2021-03-31,39.4749984741211,40.8650016784668,39.4749984741211,40.5890007019043,2800,40.5349960327148
2021-04-01,41.939998626709,42.1720008850098,41.3450012207031,41.4729995727539,5700,41.4178199768066
2021-04-05,42.0900001525879,42.0900001525879,41.2700004577637,41.5769996643066,11200,41.5216827392578
2021-04-06,41.8300018310547,42.6599998474121,41.7910003662109,42.3300018310547,10300,42.273681640625
2021-04-07,42.1500015258789,42.1599998474121,41.8160018920898,41.8269996643066,3000,41.7713508605957
2021-04-08,42.6759986877441,42.6809997558594,42.6199989318848,42.6809997558594,1900,42.6242141723633
2021-04-09,42.5499992370605,42.5499992370605,42.2999992370605,42.4249992370605,4100,42.3685531616211
2021-04-12,41.8450012207031,42.8349990844727,41.8450012207031,42.5970001220703,2900,42.5403251647949
2021-04-13,42.7900009155273,44.2299995422363,42.7900009155273,44.1349983215332,9900,44.0762786865234
2021-04-14,44.0999984741211,44.2999992370605,43.5359992980957,43.5359992980957,3800,43.4780731201172
2021-04-15,44.2649993896484,44.875,44.2649993896484,44.689998626709,6500,44.6305389404297
2021-04-16,44.8800010681152,44.8800010681152,43.7080001831055,44.0299987792969,7200,43.9714164733887
2021-04-19,43.0830001831055,43.1300010681152,42.7200012207031,42.8199996948242,4800,42.7630271911621
2021-04-20,42.8800010681152,42.8800010681152,41.875,41.9930000305176,2800,41.9371299743652
