Index,SYG500.JO.Open,SYG500.JO.High,SYG500.JO.Low,SYG500.JO.Close,SYG500.JO.Volume,SYG500.JO.Adjusted
2018-01-25,3359.82788085938,3359.82788085938,3359.82788085938,3359.82788085938,0,3357.3798828125
2018-01-26,3418.65307617188,3418.65307617188,3418.65307617188,3418.65307617188,0,3416.16137695312
2018-01-29,3420.0859375,3420.0859375,3420.0859375,3420.0859375,0,3417.59301757812
2018-01-30,3376.48608398438,3376.48608398438,3376.48608398438,3376.48608398438,0,3374.02587890625
2018-01-31,3354.77294921875,3354.77294921875,3354.77294921875,3354.77294921875,0,3352.32861328125
2018-02-01,3347.40698242188,3347.40698242188,3347.40698242188,3347.40698242188,0,3344.9677734375
2018-02-02,3330.40307617188,3330.40307617188,3330.40307617188,3330.40307617188,0,3327.97631835938
2018-02-05,3186.94897460938,3186.94897460938,3186.94897460938,3186.94897460938,0,3184.62646484375
2018-02-06,3252.47192382812,3252.47192382812,3252.47192382812,3252.47192382812,0,3250.10229492188
2018-02-07,3210.4140625,3210.4140625,3210.4140625,3210.4140625,0,3208.07470703125
2018-02-08,3124.19702148438,3124.19702148438,3124.19702148438,3124.19702148438,0,3121.92041015625
2018-02-09,3161.43896484375,3161.43896484375,3161.43896484375,3161.43896484375,0,3159.1357421875
2018-02-12,3172.80395507812,3172.80395507812,3172.80395507812,3172.80395507812,0,3170.49243164062
2018-02-13,3192.69506835938,3192.69506835938,3192.69506835938,3192.69506835938,0,3190.36889648438
2018-02-14,3181.29907226562,3181.29907226562,3181.29907226562,3181.29907226562,0,3178.98120117188
2018-02-15,3187.78588867188,3187.78588867188,3187.78588867188,3187.78588867188,0,3185.462890625
2018-02-16,3180.46801757812,3180.46801757812,3180.46801757812,3180.46801757812,0,3178.15063476562
2018-02-19,3199.9189453125,3199.9189453125,3199.9189453125,3199.9189453125,0,3197.58740234375
2018-02-20,3197.4140625,3197.4140625,3197.4140625,3197.4140625,0,3195.08422851562
2018-02-21,3150.47290039062,3150.47290039062,3150.47290039062,3150.47290039062,0,3148.17724609375
2018-02-22,3158.45703125,3158.45703125,3158.45703125,3158.45703125,0,3156.15551757812
2018-02-23,3187.10107421875,3187.10107421875,3187.10107421875,3187.10107421875,0,3184.7783203125
2018-02-26,3242.4599609375,3242.4599609375,3242.4599609375,3242.4599609375,0,3240.09716796875
2018-02-27,3228.80493164062,3228.80493164062,3228.80493164062,3228.80493164062,0,3226.45239257812
2018-02-28,3210.60888671875,3210.60888671875,3210.60888671875,3210.60888671875,0,3208.26953125
2018-03-01,3201.55004882812,3201.55004882812,3201.55004882812,3201.55004882812,0,3199.21704101562
2018-03-02,3241.89111328125,3241.89111328125,3241.89111328125,3241.89111328125,0,3239.52856445312
2018-03-05,3238.01196289062,3238.01196289062,3238.01196289062,3238.01196289062,0,3235.65209960938
2018-03-06,3224.78588867188,3224.78588867188,3224.78588867188,3224.78588867188,0,3222.43579101562
2018-03-07,3244.89404296875,3244.89404296875,3244.89404296875,3244.89404296875,0,3242.52954101562
2018-03-08,3272.63696289062,3272.63696289062,3272.63696289062,3272.63696289062,0,3270.25219726562
2018-03-09,3300.42407226562,3300.42407226562,3300.42407226562,3300.42407226562,0,3298.01904296875
2018-03-12,3300.72998046875,3300.72998046875,3300.72998046875,3300.72998046875,0,3298.32495117188
2018-03-13,3265.67211914062,3265.67211914062,3265.67211914062,3265.67211914062,0,3263.29223632812
2018-03-14,3247.94506835938,3247.94506835938,3247.94506835938,3247.94506835938,0,3245.57836914062
2018-03-15,3273.623046875,3273.623046875,3273.623046875,3273.623046875,0,3271.23779296875
2018-03-16,3307.03002929688,3307.03002929688,3307.03002929688,3307.03002929688,0,3304.6201171875
2018-03-19,3282.48901367188,3282.48901367188,3282.48901367188,3282.48901367188,0,3280.0966796875
2018-03-20,3258.56909179688,3258.56909179688,3258.56909179688,3258.56909179688,0,3256.1943359375
2018-03-22,3152.31811523438,3152.31811523438,3152.31811523438,3152.31811523438,0,3150.02124023438
2018-03-23,3052.38500976562,3052.38500976562,3052.38500976562,3052.38500976562,0,3050.16064453125
2018-03-26,3108.294921875,3108.294921875,3108.294921875,3108.294921875,0,3106.02954101562
2018-03-27,3052.02001953125,3052.02001953125,3052.02001953125,3052.02001953125,0,3049.7958984375
2018-03-28,3079.68994140625,3079.68994140625,3079.68994140625,3079.68994140625,0,3077.44555664062
2018-03-29,3139.5439453125,3139.5439453125,3139.5439453125,3139.5439453125,0,3137.25634765625
2018-04-03,3097.51708984375,3097.51708984375,3097.51708984375,3097.51708984375,0,3095.25952148438
2018-04-04,3157.52807617188,3157.52807617188,3157.52807617188,3157.52807617188,0,3155.22729492188
2018-04-05,3201.998046875,3201.998046875,3201.998046875,3201.998046875,0,3199.66455078125
2018-04-06,3151.537109375,3151.537109375,3151.537109375,3151.537109375,0,3149.24096679688
2018-04-09,3171.60302734375,3171.60302734375,3171.60302734375,3171.60302734375,0,3169.2919921875
2018-04-10,3214.4951171875,3214.4951171875,3214.4951171875,3214.4951171875,0,3212.15258789062
