"Index","AAPL.Open","AAPL.High","AAPL.Low","AAPL.Close","AAPL.Volume","AAPL.Adjusted"
"2015-11-25",29.8024997711182,29.8075008392334,29.4799995422363,29.5074996948242,85553200,26.703104019165
"2015-11-27",29.5725002288818,29.6025009155273,29.3999996185303,29.4524993896484,52185600,26.6533298492432
"2015-11-30",29.4974994659424,29.8525009155273,29.4375,29.5750007629395,156721200,26.7641849517822
"2015-12-01",29.6875,29.7024993896484,29.2150001525879,29.3349990844727,139409600,26.5469913482666
"2015-12-02",29.3349990844727,29.5275001525879,29.0200004577637,29.0699996948242,133546400,26.3071746826172
"2015-12-03",29.1375007629395,29.1975002288818,28.5550003051758,28.7999992370605,166278000,26.0628414154053
"2015-12-04",28.8225002288818,29.8125,28.7775001525879,29.7574996948242,231108000,26.9293384552002
"2015-12-07",29.7450008392334,29.9650001525879,29.4524993896484,29.5699996948242,128336800,26.7596607208252
"2015-12-08",29.3799991607666,29.6499996185303,29.2150001525879,29.5575008392334,137238000,26.7483425140381
"2015-12-09",29.4099998474121,29.4225006103516,28.7700004577637,28.9050006866455,185445600,26.1578617095947
"2015-12-10",29.0100002288818,29.2350006103516,28.8775005340576,29.0424995422363,116850800,26.2822895050049
"2015-12-11",28.7975006103516,28.8474998474121,28.2124996185303,28.2950000762939,187544800,25.6058311462402
"2015-12-14",28.0450000762939,28.1700000762939,27.4475002288818,28.1200008392334,257274800,25.4474697113037
"2015-12-15",27.9850006103516,28.2000007629395,27.5874996185303,27.6224994659424,213292400,24.997241973877
"2015-12-16",27.7674999237061,27.9974994659424,27.2000007629395,27.8349990844727,224954000,25.1895503997803
"2015-12-17",28.0049991607666,28.0625,27.2450008392334,27.2450008392334,179091200,24.6556282043457
"2015-12-18",27.2275009155273,27.3799991607666,26.4524993896484,26.5074996948242,385813200,23.9882164001465
"2015-12-21",26.8199996948242,26.8425006866455,26.3924999237061,26.8325004577637,190362400,24.2823333740234
"2015-12-22",26.8500003814697,26.9300003051758,26.6124992370605,26.8075008392334,131157600,24.259708404541
"2015-12-23",26.8174991607666,27.2124996185303,26.7999992370605,27.1525001525879,130629600,24.5719223022461
"2015-12-24",27.25,27.25,26.9874992370605,27.0074996948242,54281600,24.44069480896
"2015-12-28",26.8974990844727,26.9225006103516,26.5450000762939,26.7049999237061,106816800,24.1669521331787
"2015-12-29",26.7399997711182,27.3575000762939,26.7150001525879,27.1849994659424,123724800,24.6013317108154
"2015-12-30",27.1450004577637,27.1749992370605,26.7950000762939,26.8299999237061,100855200,24.2800693511963
"2015-12-31",26.7525005340576,26.7574996948242,26.2049999237061,26.3150005340576,163649200,23.8140163421631
"2016-01-04",25.6525001525879,26.3425006866455,25.5,26.3374996185303,270597600,23.8343830108643
"2016-01-05",26.4375,26.4624996185303,25.6025009155273,25.6774997711182,223164000,23.2371025085449
"2016-01-06",25.1399993896484,25.5925006866455,24.9675006866455,25.1749992370605,273829600,22.7823600769043
"2016-01-07",24.6700000762939,25.0324993133545,24.1075000762939,24.1124992370605,324377600,21.8208427429199
"2016-01-08",24.6375007629395,24.7775001525879,24.1900005340576,24.2399997711182,283192000,21.9362258911133
"2016-01-11",24.7425003051758,24.7649993896484,24.3349990844727,24.6324996948242,198957600,22.2914180755615
"2016-01-12",25.1375007629395,25.1725006103516,24.7099990844727,24.9899997711182,196616800,22.6149387359619
"2016-01-13",25.0799999237061,25.2975006103516,24.3250007629395,24.3474998474121,249758400,22.033504486084
"2016-01-14",24.4899997711182,25.1200008392334,23.9349994659424,24.8799991607666,252680400,22.5153999328613
"2016-01-15",24.0499992370605,24.4274997711182,23.8400001525879,24.2824993133545,319335600,21.9746799468994
"2016-01-19",24.6025009155273,24.6625003814697,23.875,24.1650009155273,212350800,21.8683567047119
"2016-01-20",23.7749996185303,24.5475006103516,23.3549995422363,24.1975002288818,289337600,21.8977661132812
"2016-01-21",24.2649993896484,24.4699993133545,23.7350006103516,24.0750007629395,208646000,21.7869071960449
"2016-01-22",24.6574993133545,25.3649997711182,24.5925006866455,25.3549995422363,263202000,22.9452590942383
"2016-01-25",25.3799991607666,25.3824996948242,24.8024997711182,24.8600006103516,207178000,22.4972953796387
"2016-01-26",24.9825000762939,25.2199993133545,24.5174999237061,24.9974994659424,300308000,22.6217308044434
"2016-01-27",24.0100002288818,24.1574993133545,23.3349990844727,23.3549995422363,533478800,21.1353340148926
"2016-01-28",23.4475002288818,23.6299991607666,23.0974998474121,23.5224990844727,222715200,21.2869129180908
"2016-01-29",23.6975002288818,24.3349990844727,23.5874996185303,24.3349990844727,257666000,22.0221920013428
"2016-02-01",24.1175003051758,24.1774997711182,23.8500003814697,24.1075000762939,163774000,21.8163185119629
"2016-02-02",23.8549995422363,24.0100002288818,23.5699996948242,23.6200008392334,149428800,21.3751487731934
"2016-02-03",23.75,24.2099990844727,23.5200004577637,24.0874996185303,183857200,21.7982139587402
"2016-02-04",23.9650001525879,24.3325004577637,23.7975006103516,24.1499996185303,185886800,21.97336769104
"2016-02-05",24.1299991607666,24.2299995422363,23.4225006103516,23.5049991607666,185672400,21.3865013122559
"2016-02-08",23.2824993133545,23.9249992370605,23.2600002288818,23.7525005340576,216085600,21.6116924285889
"2016-02-09",23.5725002288818,23.9850006103516,23.4825000762939,23.7474994659424,177324800,21.6071491241455
"2016-02-10",23.9799995422363,24.0874996185303,23.5249996185303,23.5674991607666,169374400,21.4433574676514
"2016-02-11",23.4475002288818,23.6800003051758,23.1474990844727,23.4249992370605,200298800,21.3137073516846
"2016-02-12",23.5475006103516,23.625,23.2525005340576,23.4974994659424,161405600,21.3796768188477
"2016-02-16",23.7549991607666,24.2124996185303,23.6525001525879,24.1599998474121,196231600,21.9824638366699
"2016-02-17",24.1674995422363,24.5524997711182,24.0375003814697,24.5300006866455,179452800,22.3191165924072
"2016-02-18",24.7099990844727,24.7224998474121,24.0224990844727,24.0650005340576,156084000,21.8960304260254
"2016-02-19",24,24.1900005340576,23.9500007629395,24.0100002288818,141496800,21.8459796905518
"2016-02-22",24.0774993896484,24.2250003814697,23.9799995422363,24.2199993133545,137123200,22.0370616912842
"2016-02-23",24.1000003814697,24.125,23.6375007629395,23.6725006103516,127770400,21.5389003753662
"2016-02-24",23.4950008392334,24.0949993133545,23.3299999237061,24.0249996185303,145022800,21.8596363067627
"2016-02-25",24.0125007629395,24.1900005340576,23.8125,24.1900005340576,110330800,22.009765625
"2016-02-26",24.2999992370605,24.5049991607666,24.1450004577637,24.2275009155273,115964400,22.0438766479492
"2016-02-29",24.2150001525879,24.5575008392334,24.1625003814697,24.1725006103516,140865200,21.9938411712646
"2016-03-01",24.4125003814697,25.1924991607666,24.3549995422363,25.1324996948242,201628400,22.8673133850098
"2016-03-02",25.1275005340576,25.2224998474121,24.9099998474121,25.1875,132678400,22.9173545837402
"2016-03-03",25.1450004577637,25.4274997711182,25.1124992370605,25.375,147822800,23.0879592895508
"2016-03-04",25.5925006866455,25.9375,25.3425006866455,25.7525005340576,184220400,23.4314346313477
"2016-03-07",25.5974998474121,25.7075004577637,25.2399997711182,25.4675006866455,143315600,23.1721248626709
"2016-03-08",25.1949996948242,25.4400005340576,25.1000003814697,25.2574996948242,126247600,22.981050491333
"2016-03-09",25.3274993896484,25.3950004577637,25.0674991607666,25.2800006866455,108806800,23.0015163421631
"2016-03-10",25.3525009155273,25.5599994659424,25.0375003814697,25.2924995422363,134054400,23.0128936767578
"2016-03-11",25.5599994659424,25.5699996948242,25.375,25.5650005340576,109632800,23.2608299255371
"2016-03-14",25.4775009155273,25.7275009155273,25.4449996948242,25.6299991607666,100304400,23.319974899292
"2016-03-15",25.9899997711182,26.2950000762939,25.9624996185303,26.1450004577637,160270800,23.7885608673096
"2016-03-16",26.1525001525879,26.5774993896484,26.1474990844727,26.4925003051758,153214000,24.1047401428223
"2016-03-17",26.3799991607666,26.6175003051758,26.2399997711182,26.4500007629395,137682800,24.0660667419434
"2016-03-18",26.5849990844727,26.625,26.2975006103516,26.4799995422363,176820800,24.0933570861816
"2016-03-21",26.4825000762939,26.9125003814697,26.2849998474121,26.4775009155273,142010800,24.0910892486572
"2016-03-22",26.3125,26.8225002288818,26.3024997711182,26.6800003051758,129777600,24.2753391265869
"2016-03-23",26.6200008392334,26.7674999237061,26.4750003814697,26.5324993133545,102814000,24.1411266326904
"2016-03-24",26.3675003051758,26.5625,26.2224998474121,26.4174995422363,104532000,24.0364990234375
"2016-03-28",26.5,26.5475006103516,26.2649993896484,26.2975006103516,77645600,23.9273090362549
"2016-03-29",26.2224998474121,26.9475002288818,26.2199993133545,26.9200000762939,124760400,24.493709564209
"2016-03-30",27.1625003814697,27.6049995422363,27.1499996185303,27.3899993896484,182404400,24.921350479126
"2016-03-31",27.4300003051758,27.4750003814697,27.2199993133545,27.2474994659424,103553600,24.791690826416
"2016-04-01",27.1949996948242,27.5,27.0499992370605,27.4974994659424,103496000,25.0191555023193
"2016-04-04",27.6049995422363,28.0475006103516,27.5674991607666,27.7800006866455,149424800,25.276195526123
"2016-04-05",27.3775005340576,27.6825008392334,27.3549995422363,27.4524993896484,106314800,24.978214263916
"2016-04-06",27.5575008392334,27.7450008392334,27.2999992370605,27.7399997711182,105616400,25.2397994995117
"2016-04-07",27.4874992370605,27.6049995422363,27.0300006866455,27.1350002288818,127207600,24.6893310546875
"2016-04-08",27.2275009155273,27.4424991607666,27.0424995422363,27.1650009155273,94326800,24.7166290283203
"2016-04-11",27.2425003051758,27.6525001525879,27.2075004577637,27.2549991607666,117630000,24.7985153198242
"2016-04-12",27.3349990844727,27.625,27.1650009155273,27.6100006103516,108929200,25.1215229034424
"2016-04-13",27.7000007629395,28.0849990844727,27.7000007629395,28.0100002288818,133029200,25.4854698181152
"2016-04-14",27.9050006866455,28.0974998474121,27.8325004577637,28.0249996185303,101895600,25.4991130828857
"2016-04-15",28.0275001525879,28.0750007629395,27.4325008392334,27.4624996185303,187756000,24.9873123168945
"2016-04-18",27.2224998474121,27.2374992370605,26.7350006103516,26.8700008392334,243286000,24.4482078552246
"2016-04-19",26.9699993133545,27,26.5575008392334,26.7275009155273,129539600,24.3185596466064
"2016-04-20",26.6599998474121,27.0224990844727,26.5149993896484,26.7824993133545,122444000,24.3685970306396
"2016-04-21",26.7325000762939,26.7325000762939,26.3799991607666,26.4925003051758,126210000,24.1047401428223
"2016-04-22",26.2525005340576,26.6200008392334,26.1550006866455,26.4200000762939,134732400,24.0387744903564
"2016-04-25",26.25,26.4125003814697,26.1275005340576,26.2700004577637,112126400,23.9022960662842
"2016-04-26",25.9775009155273,26.3250007629395,25.9775009155273,26.0874996185303,224064800,23.7362403869629
"2016-04-27",24,24.6774997711182,23.9200000762939,24.4549999237061,458408400,22.2508735656738
"2016-04-28",24.4025001525879,24.4699993133545,23.5625,23.7075004577637,328970800,21.5707473754883
"2016-04-29",23.4974994659424,23.6800003051758,23.1275005340576,23.4349994659424,274126000,21.3228149414062
"2016-05-02",23.4925003051758,23.5200004577637,23.1000003814697,23.4099998474121,192640400,21.3000583648682
"2016-05-03",23.5499992370605,23.9349994659424,23.4200000762939,23.7950000762939,227325200,21.6503601074219
"2016-05-04",23.7999992370605,23.9750003814697,23.4549999237061,23.5475006103516,164102000,21.4251689910889
"2016-05-05",23.5,23.5174999237061,23.1700000762939,23.3099994659424,143562000,21.338207244873
"2016-05-06",23.3425006866455,23.3624992370605,22.9624996185303,23.1800003051758,174799600,21.2192039489746
"2016-05-09",23.25,23.4424991607666,23.1474990844727,23.1975002288818,131745600,21.2352237701416
"2016-05-10",23.3325004577637,23.3924999237061,23.0275001525879,23.3549995422363,134747200,21.3793983459473
"2016-05-11",23.3700008392334,23.3924999237061,23.1149997711182,23.1275005340576,114876400,21.1711444854736
"2016-05-12",23.1800003051758,23.1949996948242,22.3675003051758,22.5849990844727,305258800,20.6745319366455
"2016-05-13",22.5,22.9174995422363,22.5,22.6299991607666,177571200,20.7157192230225
"2016-05-16",23.0974998474121,23.5974998474121,22.9125003814697,23.4699993133545,245039200,21.4846725463867
"2016-05-17",23.6375007629395,23.6749992370605,23.2525005340576,23.3724994659424,187667600,21.3954162597656
"2016-05-18",23.5400009155273,23.8024997711182,23.4724998474121,23.6399993896484,168249600,21.6402950286865
"2016-05-19",23.6599998474121,23.6599998474121,23.3924999237061,23.5499992370605,121768400,21.5578994750977
"2016-05-20",23.6599998474121,23.8575000762939,23.6299991607666,23.8050003051758,128104000,21.7913360595703
"2016-05-23",23.9675006866455,24.2975006103516,23.9174995422363,24.1075000762939,152074400,22.0682430267334
"2016-05-24",24.3050003051758,24.5224990844727,24.2099990844727,24.4750003814697,140560800,22.4046630859375
"2016-05-25",24.6674995422363,24.9349994659424,24.5275001525879,24.9050006866455,152675200,22.7982845306396
"2016-05-26",24.9200000762939,25.1825008392334,24.6599998474121,25.1025009155273,225324800,22.9790802001953
"2016-05-27",24.8600006103516,25.1175003051758,24.8125,25.0874996185303,145364800,22.9653511047363
"2016-05-31",24.8999996185303,25.1000003814697,24.7049999237061,24.9650001525879,169228800,22.8532104492188
"2016-06-01",24.7549991607666,24.8850002288818,24.5825004577637,24.6149997711182,116693200,22.5328159332275
"2016-06-02",24.3999996185303,24.4599990844727,24.1574993133545,24.4300003051758,160766400,22.3634662628174
"2016-06-03",24.4475002288818,24.5674991607666,24.3624992370605,24.4799995422363,114019600,22.4092330932617
"2016-06-06",24.4974994659424,25.4724998474121,24.3875007629395,24.6574993133545,93170000,22.5717220306396
"2016-06-07",24.8125,24.9675006866455,24.7399997711182,24.7574996948242,89638000,22.6632633209229
"2016-06-08",24.7549991607666,24.8899993896484,24.6700000762939,24.7350006103516,83392400,22.6426639556885
"2016-06-09",24.625,24.9974994659424,24.6149997711182,24.9125003814697,106405600,22.8051490783691
"2016-06-10",24.6324996948242,24.8374996185303,24.6200008392334,24.7075004577637,126851600,22.617488861084
"2016-06-13",24.6725006103516,24.7800006866455,24.2749996185303,24.3349990844727,152082000,22.2764949798584
"2016-06-14",24.3299999237061,24.6200008392334,24.1875,24.3649997711182,127727600,22.3039588928223
"2016-06-15",24.4549999237061,24.6025009155273,24.2574996948242,24.2849998474121,117780800,22.23073387146
"2016-06-16",24.1124992370605,24.4375,24.0174999237061,24.3875007629395,125307200,22.3245582580566
"2016-06-17",24.1550006866455,24.1625003814697,23.8250007629395,23.8325004577637,244032800,21.8165149688721
"2016-06-20",24,24.1424999237061,23.7574996948242,23.7749996185303,137647600,21.7638702392578
"2016-06-21",23.7350006103516,24.0874996185303,23.6700000762939,23.9775009155273,142185600,21.9492473602295
"2016-06-22",24.0625,24.2224998474121,23.8374996185303,23.8875007629395,116876400,21.8668575286865
"2016-06-23",23.9850006103516,24.0725002288818,23.8125,24.0249996185303,128960800,21.9927253723145
"2016-06-24",23.2275009155273,23.6650009155273,23.1625003814697,23.3500003814697,301245600,21.374828338623
"2016-06-27",23.25,23.2625007629395,22.875,23.0100002288818,181958400,21.0635871887207
"2016-06-28",23.2250003814697,23.4150009155273,23.0349998474121,23.3974990844727,161779600,21.4183006286621
"2016-06-29",23.4925003051758,23.6375007629395,23.4074993133545,23.6000003814697,146124000,21.6036682128906
"2016-06-30",23.6100006103516,23.9424991607666,23.5750007629395,23.8999996185303,143345600,21.8782958984375
"2016-07-01",23.8724994659424,24.1175003051758,23.8325004577637,23.9724998474121,104106000,21.9446640014648
"2016-07-05",23.8474998474121,23.8500003814697,23.6149997711182,23.7474994659424,110820800,21.7387008666992
"2016-07-06",23.6499996185303,23.9150009155273,23.5925006866455,23.8824996948242,123796400,21.8622741699219
"2016-07-07",23.9249992370605,24.125,23.9050006866455,23.9850006103516,100558400,21.9561100006104
"2016-07-08",24.1224994659424,24.2224998474121,24.0125007629395,24.1700000762939,115648400,22.1254577636719
"2016-07-11",24.1875,24.4125003814697,24.1825008392334,24.2450008392334,95179600,22.1941146850586
"2016-07-12",24.2924995422363,24.4249992370605,24.2800006866455,24.3549995422363,96670000,22.2948131561279
"2016-07-13",24.3525009155273,24.4174995422363,24.2099990844727,24.2175006866455,103568800,22.1689453125
"2016-07-14",24.3474998474121,24.7474994659424,24.3299999237061,24.6975002288818,155676000,22.6083354949951
"2016-07-15",24.7299995422363,24.8250007629395,24.625,24.6949996948242,120548000,22.6060466766357
"2016-07-18",24.6749992370605,25.0324993133545,24.6499996185303,24.9575004577637,145975600,22.8463459014893
"2016-07-19",24.8899993896484,25,24.8349990844727,24.9675006866455,95119600,22.8554954528809
"2016-07-20",25,25.1149997711182,24.9349994659424,24.9899997711182,105104000,22.8760929107666
"2016-07-21",24.9575004577637,25.25,24.7824993133545,24.8575000762939,130808000,22.7548007965088
"2016-07-22",24.8150005340576,24.8250007629395,24.5774993896484,24.6650009155273,113254800,22.5785846710205
"2016-07-25",24.5625,24.7099990844727,24.2299995422363,24.3349990844727,161531600,22.2764949798584
"2016-07-26",24.2049999237061,24.4925003051758,24.1049995422363,24.1674995422363,224959200,22.1231727600098
"2016-07-27",26.0674991607666,26.0874996185303,25.6875,25.7374992370605,369379200,23.5603618621826
"2016-07-28",25.7075004577637,26.1124992370605,25.7049999237061,26.0849990844727,159479200,23.8784694671631
"2016-07-29",26.0475006103516,26.1375007629395,25.9200000762939,26.0524997711182,110934800,23.8487205505371
"2016-08-01",26.1025009155273,26.5375003814697,26.1025009155273,26.5125007629395,152671600,24.2698097229004
"2016-08-02",26.5125007629395,26.5174999237061,26,26.1200008392334,135266400,23.9105110168457
"2016-08-03",26.2024993896484,26.4599990844727,26.1924991607666,26.4475002288818,120810400,24.2103118896484
"2016-08-04",26.3950004577637,26.5,26.3199996948242,26.4675006866455,109634800,24.3598670959473
"2016-08-05",26.5674991607666,26.9125003814697,26.5450000762939,26.8700008392334,162213600,24.7303085327148
"2016-08-08",26.8799991607666,27.0925006866455,26.7900009155273,27.0925006866455,112148800,24.9351005554199
"2016-08-09",27.0575008392334,27.2350006103516,27.0025005340576,27.2024993896484,105260800,25.0363349914551
"2016-08-10",27.1774997711182,27.2250003814697,26.9400005340576,27,96034000,24.8499565124512
"2016-08-11",27.1299991607666,27.2325000762939,26.9624996185303,26.9825000762939,109938000,24.8338527679443
"2016-08-12",26.9449996948242,27.1100006103516,26.9449996948242,27.0450000762939,74641600,24.8913803100586
"2016-08-15",27.0349998474121,27.3850002288818,27.0200004577637,27.3700008392334,103472800,25.1904964447021
"2016-08-16",27.4074993133545,27.5575008392334,27.3024997711182,27.3449993133545,135177600,25.1674900054932
"2016-08-17",27.2749996185303,27.3425006866455,27.0849990844727,27.3050003051758,101424000,25.1306743621826
"2016-08-18",27.3075008392334,27.3999996185303,27.2549991607666,27.2700004577637,87938800,25.0984630584717
"2016-08-19",27.1924991607666,27.4225006103516,27.0900001525879,27.3400001525879,101472400,25.1628856658936
"2016-08-22",27.2150001525879,27.2749996185303,26.9624996185303,27.1275005340576,103280800,24.967306137085
"2016-08-23",27.1474990844727,27.3299999237061,27.1324996948242,27.2124996185303,85030800,25.0455417633057
"2016-08-24",27.1424999237061,27.1875,26.9200000762939,27.0074996948242,94700400,24.8568592071533
"2016-08-25",26.8474998474121,26.9699993133545,26.6700000762939,26.8924999237061,100344800,24.7510223388672
"2016-08-26",26.8525009155273,26.9874992370605,26.5774993896484,26.7350006103516,111065200,24.6060562133789
"2016-08-29",26.6550006866455,26.8600006103516,26.5725002288818,26.7049999237061,99881200,24.5784568786621
"2016-08-30",26.4500007629395,26.625,26.375,26.5,99455600,24.3897762298584
"2016-08-31",26.4150009155273,26.6424999237061,26.4099998474121,26.5249996185303,118649600,24.4127883911133
"2016-09-01",26.5349998474121,26.7000007629395,26.4050006866455,26.6825008392334,106806000,24.5577449798584
"2016-09-02",26.9249992370605,27,26.7049999237061,26.9325008392334,107210000,24.7878341674805
"2016-09-06",26.9750003814697,27.0750007629395,26.8775005340576,26.9249992370605,107521600,24.7809314727783
"2016-09-07",26.9575004577637,27.1900005340576,26.7674999237061,27.0900001525879,169457200,24.9327964782715
"2016-09-08",26.8125,26.8174991607666,26.3099994659424,26.3799991607666,212008000,24.2793292999268
"2016-09-09",26.1599998474121,26.4300003051758,25.7824993133545,25.7824993133545,186228000,23.7294158935547
"2016-09-12",25.6625003814697,26.4300003051758,25.6324996948242,26.3600006103516,181171200,24.2609310150146
"2016-09-13",26.8775005340576,27.1975002288818,26.8099994659424,26.9874992370605,248704800,24.8384590148926
"2016-09-14",27.1825008392334,28.2574996948242,27.1499996185303,27.9424991607666,443554800,25.7174091339111
"2016-09-15",28.4650001525879,28.9325008392334,28.3724994659424,28.8924999237061,359934400,26.5917663574219
"2016-09-16",28.7800006866455,29.0324993133545,28.5100002288818,28.7299995422363,319547600,26.4421997070312
"2016-09-19",28.7975006103516,29.0450000762939,28.3125,28.3950004577637,188092000,26.1338748931885
"2016-09-20",28.2625007629395,28.5300006866455,28.1275005340576,28.3924999237061,138057200,26.1315765380859
"2016-09-21",28.4624996185303,28.4974994659424,28.1100006103516,28.3875007629395,144012800,26.126974105835
"2016-09-22",28.5874996185303,28.7350006103516,28.5,28.6550006866455,124296000,26.3731727600098
"2016-09-23",28.6049995422363,28.6975002288818,27.8875007629395,28.1774997711182,209924800,25.9336891174316
"2016-09-26",27.9099998474121,28.3474998474121,27.8875007629395,28.2199993133545,119477600,25.9728088378906
"2016-09-27",28.25,28.2950000762939,28.0849990844727,28.2724990844727,98429600,26.0211277008057
"2016-09-28",28.4225006103516,28.6599998474121,28.3575000762939,28.4874992370605,118564400,26.2190036773682
"2016-09-29",28.2900009155273,28.4500007629395,27.9500007629395,28.0450000762939,143548000,25.8117485046387
"2016-09-30",28.1149997711182,28.3425006866455,27.9500007629395,28.2625007629395,145516400,26.011926651001
"2016-10-03",28.1774997711182,28.2625007629395,28.0699996948242,28.1299991607666,86807200,25.8899745941162
"2016-10-04",28.2649993896484,28.5774993896484,28.1574993133545,28.25,118947200,26.0004177093506
"2016-10-05",28.3500003814697,28.4150009155273,28.1725006103516,28.2625007629395,85812400,26.011926651001
"2016-10-06",28.4249992370605,28.5849990844727,28.2824993133545,28.4724998474121,115117200,26.205207824707
"2016-10-07",28.5774993896484,28.6399993896484,28.3775005340576,28.5149993896484,97433600,26.2443199157715
"2016-10-10",28.7549991607666,29.1875,28.6800003051758,29.0125007629395,144944000,26.7021999359131
"2016-10-11",29.4249992370605,29.6725006103516,29.0499992370605,29.0750007629395,256164000,26.759729385376
"2016-10-12",29.3374996185303,29.4950008392334,29.1875,29.3349990844727,150347200,26.9990196228027
"2016-10-13",29.1975002288818,29.3600006103516,28.9300003051758,29.2450008392334,140769600,26.9161949157715
"2016-10-14",29.4699993133545,29.5424995422363,29.2824993133545,29.4074993133545,142608800,27.065746307373
"2016-10-17",29.3325004577637,29.4599990844727,29.1949996948242,29.3875007629395,94499600,27.0473442077637
"2016-10-18",29.5450000762939,29.5524997711182,29.3624992370605,29.3675003051758,98214000,27.0289344787598
"2016-10-19",29.3125,29.4400005340576,28.4500007629395,29.2800006866455,80138400,26.9484004974365
"2016-10-20",29.2150001525879,29.3449993133545,29.0825004577637,29.2649993896484,96503200,26.9345970153809
"2016-10-21",29.2024993896484,29.2275009155273,29.0699996948242,29.1499996185303,92770800,26.8287467956543
"2016-10-24",29.2749996185303,29.4349994659424,29.25,29.4125003814697,94154800,27.070348739624
"2016-10-25",29.4874992370605,29.5900001525879,29.3274993896484,29.5625,192516000,27.2084045410156
"2016-10-26",28.5774993896484,28.9249992370605,28.3274993896484,28.8974990844727,264536800,26.5963573455811
"2016-10-27",28.8474998474121,28.9650001525879,28.5249996185303,28.6200008392334,138248000,26.3409652709961
"2016-10-28",28.4675006866455,28.8024997711182,28.3624992370605,28.4300003051758,151446800,26.1660861968994
"2016-10-31",28.4125003814697,28.5575008392334,28.2999992370605,28.3850002288818,105677600,26.1246719360352
"2016-11-01",28.3649997711182,28.4424991607666,27.6324996948242,27.8724994659424,175303200,25.6529884338379
"2016-11-02",27.8500003814697,28.0874996185303,27.8075008392334,27.8974990844727,113326800,25.675989151001
"2016-11-03",27.7450008392334,27.8649997711182,27.3875007629395,27.4575004577637,107730400,25.4007759094238
"2016-11-04",27.1324996948242,27.5625,27.0275001525879,27.2099990844727,123348000,25.1718120574951
"2016-11-07",27.5200004577637,27.6275005340576,27.3649997711182,27.6025009155273,130240000,25.5349102020264
"2016-11-08",27.5774993896484,27.9300003051758,27.4249992370605,27.7649993896484,97016800,25.6852397918701
"2016-11-09",27.4699993133545,27.8299999237061,27.0125007629395,27.7199993133545,236705600,25.6436138153076
