"Index","UNH.Open","UNH.High","UNH.Low","UNH.Close","UNH.Volume","UNH.Adjusted"
"2016-03-11",122.470001220703,125.319999694824,122.25,125.099998474121,3766200,109.187759399414
"2016-03-14",124.800003051758,126.019996643066,124.360000610352,125.220001220703,2856400,109.292503356934
"2016-03-15",124.540000915527,125.470001220703,124.080001831055,124.849998474121,2610300,108.96955871582
"2016-03-16",124.389999389648,125.550003051758,124.099998474121,124.900001525879,2140900,109.013214111328
"2016-03-17",124.610000610352,124.959999084473,122.220001220703,124.529998779297,3911400,108.690254211426
"2016-03-18",124.860000610352,127.080001831055,124.529998779297,126.720001220703,6948400,110.601684570312
"2016-03-21",126.23999786377,127,125.680000305176,126.73999786377,2667000,110.619163513184
"2016-03-22",126.650001525879,128.820007324219,126.019996643066,128.020004272461,3984000,111.736366271973
"2016-03-23",128.149993896484,130.350006103516,128.020004272461,129.789993286133,6166400,113.281219482422
"2016-03-24",128.970001220703,130.320007324219,127.169998168945,128.589996337891,4153900,112.233863830566
"2016-03-28",128.820007324219,129.5,128.009994506836,128.919998168945,1955100,112.521865844727
"2016-03-29",129.270004272461,130.089996337891,128.539993286133,129.830001831055,2463100,113.316139221191
"2016-03-30",130.089996337891,131.100006103516,129.389999389648,129.679992675781,2578500,113.185173034668
"2016-03-31",129.639999389648,129.970001220703,128.289993286133,128.899993896484,3181800,112.504425048828
"2016-04-01",128.690002441406,130.440002441406,128.360000610352,129.919998168945,3901700,113.394660949707
"2016-04-04",130.5,130.699996948242,128.880004882812,129.490005493164,2812400,113.019371032715
"2016-04-05",128.949996948242,129.460006713867,126.900001525879,127.040000915527,4440000,110.881011962891
"2016-04-06",127.230003356934,128.419998168945,126.879997253418,128.029998779297,3021400,111.745063781738
"2016-04-07",127.51000213623,128.440002441406,126.230003356934,126.870002746582,3186600,110.732627868652
"2016-04-08",127.190002441406,128.149993896484,125.26000213623,125.680000305176,3642300,109.69401550293
"2016-04-11",125.830001831055,126.940002441406,125.830001831055,126.330001831055,3119200,110.261329650879
"2016-04-12",126.300003051758,127.360000610352,125.400001525879,126.800003051758,2887200,110.671531677246
"2016-04-13",127.650001525879,128.660003662109,127.269996643066,127.76000213623,2592400,111.509422302246
"2016-04-14",127.720001220703,128.570007324219,127.559997558594,127.980003356934,1674600,111.70142364502
"2016-04-15",127.889999389648,128.059997558594,126.220001220703,127.330001831055,2835200,111.134117126465
"2016-04-18",126.879997253418,128.029998779297,126.599998474121,127.809997558594,2717400,111.553070068359
"2016-04-19",130.089996337891,131.300003051758,129.119995117188,130.5,4340100,113.900901794434
"2016-04-20",131.289993286133,135.110000610352,130.899993896484,133.929992675781,7321000,116.894630432129
"2016-04-21",133.559997558594,134,132.429992675781,132.960006713867,3786000,116.048011779785
"2016-04-22",133.720001220703,134.330001831055,133.050003051758,134.130004882812,2782800,117.069190979004
"2016-04-25",133.710006713867,134.070007324219,132.589996337891,133.779998779297,2702100,116.763687133789
"2016-04-26",133.970001220703,134.610000610352,133,134.240005493164,2638000,117.165199279785
"2016-04-27",134.339996337891,134.580001831055,131.899993896484,132.800003051758,3358800,115.908340454102
"2016-04-28",132.789993286133,134.389999389648,131.690002441406,132.070007324219,3332800,115.27123260498
"2016-04-29",131.059997558594,131.880004882812,128.929992675781,131.679992675781,4161100,114.930816650391
"2016-05-02",132.610000610352,132.929992675781,130.919998168945,132.100006103516,2887700,115.297393798828
"2016-05-03",131.369995117188,133.229995727539,131.130004882812,132.460006713867,3632300,115.611640930176
"2016-05-04",131.020004272461,132.410003662109,130.589996337891,132.029998779297,2909300,115.236320495605
"2016-05-05",132.050003051758,133.279998779297,131.850006103516,132.309997558594,2054700,115.480697631836
"2016-05-06",132.089996337891,132.279998779297,130.600006103516,132.039993286133,2618600,115.245002746582
"2016-05-09",131.75,133.589996337891,131.570007324219,132.669998168945,2191800,115.794898986816
"2016-05-10",132.919998168945,133.600006103516,132.580001831055,133.570007324219,2223500,116.580436706543
"2016-05-11",133.740005493164,134,130.580001831055,130.690002441406,3450800,114.066749572754
"2016-05-12",131,131.289993286133,128.75,129.740005493164,3210400,113.237571716309
"2016-05-13",129.100006103516,130.029998779297,128.550003051758,129,3137300,112.59171295166
"2016-05-16",128.75,130.860000610352,128.529998779297,130.639999389648,2466000,114.023094177246
"2016-05-17",130.570007324219,131.220001220703,128.990005493164,129.559997558594,2294500,113.080467224121
"2016-05-18",129.110000610352,131.270004272461,128.929992675781,130.509994506836,2246400,113.909645080566
"2016-05-19",129.690002441406,131.119995117188,128.759994506836,130,2756000,113.464485168457
"2016-05-20",130.630004882812,131.789993286133,130.199996948242,130.940002441406,2538100,114.284957885742
"2016-05-23",130.130004882812,131.199996948242,130.009994506836,130.419998168945,3036500,113.831069946289
"2016-05-24",130.759994506836,132.990005493164,130.309997558594,132.589996337891,2702400,115.725074768066
"2016-05-25",133.210006713867,134.300003051758,132.779998779297,133.419998168945,2211300,116.449516296387
"2016-05-26",133.5,133.960006713867,132.660003662109,132.979995727539,1499300,116.065467834473
"2016-05-27",132.979995727539,134.529998779297,132.960006713867,134,1833400,116.955718994141
"2016-05-31",134.600006103516,134.75,133.479995727539,133.669998168945,3634100,116.667655944824
"2016-06-01",133.580001831055,134.850006103516,133.020004272461,134.529998779297,2618000,117.418334960938
"2016-06-02",134.259994506836,136.149993896484,134.009994506836,136.039993286133,4015000,118.736251831055
"2016-06-03",135.610000610352,137.119995117188,135.149993896484,136.839996337891,3625600,119.43448638916
"2016-06-06",136.919998168945,138.389999389648,136.509994506836,138.149993896484,2959900,120.577865600586
"2016-06-07",138.160003662109,138.5,136.880004882812,136.940002441406,2943200,119.521751403809
"2016-06-08",137.270004272461,140.889999389648,137,140.399993896484,6180800,122.541633605957
"2016-06-09",140.490005493164,140.869995117188,139.539993286133,140.679992675781,3682400,122.786064147949
"2016-06-10",140.25,140.389999389648,138.639999389648,139.240005493164,2805800,121.529251098633
"2016-06-13",139,140.130004882812,138.080001831055,138.089996337891,2804300,120.525482177734
"2016-06-14",137.880004882812,138.259994506836,137.339996337891,137.869995117188,2970700,120.333473205566
"2016-06-15",137.740005493164,138.169998168945,137.050003051758,137.259994506836,2369400,120.346626281738
"2016-06-16",137.210006713867,138.889999389648,136.380004882812,138.660003662109,3176100,121.574104309082
"2016-06-17",138.759994506836,138.850006103516,136.550003051758,137.690002441406,4430900,120.723648071289
"2016-06-20",139.220001220703,139.839996337891,138.139999389648,138.520004272461,3731700,121.451393127441
"2016-06-21",139.199996948242,139.229995727539,138.070007324219,138.190002441406,2021400,121.162055969238
"2016-06-22",138.449996948242,139.539993286133,137.630004882812,137.899993896484,2375200,120.907768249512
"2016-06-23",139.350006103516,139.979995727539,138.009994506836,139.190002441406,2646800,122.038848876953
"2016-06-24",135.660003662109,138.619995117188,135.149993896484,137.289993286133,4475100,120.372917175293
"2016-06-27",136.149993896484,137.389999389648,135.479995727539,137.110000610352,3996200,120.21508026123
"2016-06-28",138.210006713867,139.089996337891,137.649993896484,138.710006713867,4160200,121.617973327637
"2016-06-29",139.800003051758,140.679992675781,139.600006103516,140.520004272461,3704500,123.20491027832
"2016-06-30",140.679992675781,141.309997558594,140.240005493164,141.199996948242,4730800,123.801147460938
"2016-07-01",141.160003662109,141.789993286133,140.619995117188,140.860000610352,2882500,123.503005981445
"2016-07-05",140.149993896484,141.910003662109,140.029998779297,141.559997558594,3749300,124.116752624512
"2016-07-06",140.979995727539,142.960006713867,140.970001220703,142.380004882812,4083300,124.835731506348
"2016-07-07",142.369995117188,142.660003662109,139.949996948242,140.800003051758,3515500,123.450424194336
"2016-07-08",141.699996948242,141.779998779297,139.550003051758,141.270004272461,3605500,123.862518310547
"2016-07-11",141.270004272461,141.600006103516,140.009994506836,140.320007324219,4084000,123.02954864502
"2016-07-12",140.889999389648,140.949996948242,139.369995117188,139.860000610352,4310100,122.626251220703
"2016-07-13",140.960006713867,141.589996337891,139.919998168945,141.479995727539,3164700,124.046600341797
"2016-07-14",142.389999389648,142.850006103516,140.470001220703,140.839996337891,3000700,123.485488891602
"2016-07-15",141.649993896484,142.779998779297,141.059997558594,141.330001831055,3748700,123.915145874023
"2016-07-18",141.759994506836,141.899993896484,139.619995117188,140.75,4166300,123.406578063965
"2016-07-19",140.75,142.630004882812,139.320007324219,142.589996337891,5326200,125.019821166992
"2016-07-20",143.470001220703,144.479995727539,142.809997558594,143.020004272461,5489800,125.396903991699
"2016-07-21",142.710006713867,143.729995727539,142.130004882812,142.869995117188,3475100,125.265365600586
"2016-07-22",143.690002441406,144.050003051758,142.919998168945,143.690002441406,2697500,125.984283447266
"2016-07-25",143.550003051758,143.889999389648,141.410003662109,141.729995727539,2725600,124.265846252441
"2016-07-26",141.940002441406,142.190002441406,141.020004272461,141.699996948242,2668100,124.23949432373
"2016-07-27",141.169998168945,142.339996337891,139.910003662109,141.679992675781,2684100,124.221992492676
"2016-07-28",141.360000610352,143.029998779297,141.190002441406,142.759994506836,2517000,125.168922424316
"2016-07-29",141.850006103516,143.899993896484,141.600006103516,143.199996948242,3269700,125.554672241211
"2016-08-01",143.419998168945,144.160003662109,143.039993286133,143.509994506836,2494900,125.826484680176
"2016-08-02",143.809997558594,143.970001220703,142.339996337891,143.169998168945,2679100,125.52840423584
"2016-08-03",143.330001831055,143.619995117188,142.429992675781,142.880004882812,1963600,125.274131774902
"2016-08-04",143.100006103516,143.479995727539,142.259994506836,142.710006713867,1890900,125.125068664551
"2016-08-05",143.330001831055,143.539993286133,142.399993896484,142.990005493164,2000100,125.370574951172
"2016-08-08",142.610000610352,143.070007324219,141.860000610352,142.130004882812,1846400,124.616477966309
"2016-08-09",142.550003051758,143.130004882812,141.679992675781,141.820007324219,2140700,124.3447265625
"2016-08-10",141.869995117188,142.339996337891,140.929992675781,142.190002441406,1866300,124.669158935547
"2016-08-11",142.240005493164,143.059997558594,141.440002441406,142.630004882812,1857500,125.054916381836
"2016-08-12",142.160003662109,143.139999389648,141.5,142.880004882812,1787900,125.274131774902
"2016-08-15",142.960006713867,143.110000610352,141.490005493164,141.619995117188,2369600,124.169357299805
"2016-08-16",141.149993896484,141.619995117188,140.330001831055,141.080001831055,1688500,123.695938110352
"2016-08-17",141.289993286133,141.910003662109,140.660003662109,141.710006713867,1849100,124.24829864502
"2016-08-18",141.669998168945,142.839996337891,141.270004272461,142.169998168945,1572700,124.651596069336
"2016-08-19",141.649993896484,142.25,141.220001220703,142.039993286133,1950200,124.537643432617
"2016-08-22",142.110000610352,143,141.710006713867,142.089996337891,1587900,124.581443786621
"2016-08-23",142.729995727539,142.869995117188,141.75,142.009994506836,2295500,124.511299133301
"2016-08-24",142,142.080001831055,139.509994506836,139.869995117188,2529800,122.634994506836
"2016-08-25",139.75,139.75,137.029998779297,137.300003051758,3891000,120.381713867188
"2016-08-26",137.669998168945,138.300003051758,135.990005493164,136.619995117188,3082400,119.785484313965
"2016-08-29",137.199996948242,138.039993286133,136.479995727539,137.270004272461,2315900,120.35538482666
"2016-08-30",137.270004272461,137.690002441406,136.240005493164,136.869995117188,2026600,120.00464630127
"2016-08-31",136.550003051758,136.820007324219,135.550003051758,136.050003051758,2837300,119.285758972168
"2016-09-01",136.820007324219,136.979995727539,135.350006103516,135.740005493164,2765400,119.013931274414
"2016-09-02",136.5,136.779998779297,135.759994506836,136.610000610352,2390500,119.776710510254
"2016-09-06",136.619995117188,136.850006103516,135.630004882812,135.970001220703,2242400,119.21556854248
"2016-09-07",135,135.960006713867,134.199996948242,134.990005493164,2816300,118.902885437012
"2016-09-08",134.470001220703,135.619995117188,134.410003662109,135.440002441406,2826700,119.299263000488
"2016-09-09",134.710006713867,135.149993896484,133.619995117188,133.619995117188,3322300,117.696151733398
"2016-09-12",132.710006713867,135.720001220703,132.389999389648,135.529998779297,3457400,119.378517150879
"2016-09-13",134.240005493164,135.149993896484,133.369995117188,133.949996948242,3331500,117.986793518066
"2016-09-14",133.869995117188,134.690002441406,132.979995727539,133.690002441406,4592400,117.757781982422
"2016-09-15",133.029998779297,136.089996337891,132.880004882812,135.610000610352,3302900,119.44898223877
"2016-09-16",135.610000610352,138.550003051758,135.529998779297,138.470001220703,7421900,121.968147277832
"2016-09-19",138.679992675781,139.389999389648,137.520004272461,137.679992675781,3239500,121.272300720215
"2016-09-20",138.130004882812,138.529998779297,137.059997558594,137.470001220703,2425700,121.087333679199
"2016-09-21",138.199996948242,139.960006713867,137.990005493164,139.910003662109,3506600,123.236587524414
"2016-09-22",140.490005493164,141.410003662109,140.330001831055,141.039993286133,3018300,124.231857299805
"2016-09-23",141.020004272461,141.779998779297,140.360000610352,140.509994506836,2802000,123.765045166016
"2016-09-26",139.949996948242,140.169998168945,138.899993896484,139.720001220703,2636500,123.069206237793
"2016-09-27",139.990005493164,140.839996337891,138.690002441406,140.789993286133,3048600,124.011657714844
"2016-09-28",141.130004882812,141.710006713867,139.660003662109,140.410003662109,1990400,123.676956176758
"2016-09-29",140.179992675781,140.279998779297,137.839996337891,138.320007324219,2201000,121.836074829102
"2016-09-30",139.179992675781,140.479995727539,138.419998168945,140,4164100,123.315841674805
"2016-10-03",139.350006103516,139.720001220703,138.029998779297,138.490005493164,2724400,121.985794067383
"2016-10-04",138.690002441406,139.360000610352,137.160003662109,138.160003662109,2452600,121.695129394531
"2016-10-05",138.210006713867,138.929992675781,136.600006103516,137.600006103516,4625600,121.201873779297
"2016-10-06",137.309997558594,137.490005493164,135.660003662109,136.470001220703,4025300,120.206497192383
"2016-10-07",137.210006713867,137.550003051758,135.979995727539,136.660003662109,2568700,120.373878479004
"2016-10-10",136.970001220703,138.350006103516,136.970001220703,138.080001831055,2586000,121.624618530273
"2016-10-11",137.320007324219,137.690002441406,134.369995117188,134.75,3353600,118.691543579102
"2016-10-12",134.979995727539,135.720001220703,133.639999389648,135.100006103516,4287900,118.999778747559
"2016-10-13",134.649993896484,134.649993896484,133.610000610352,134.190002441406,3425700,118.198211669922
"2016-10-14",134.779998779297,135.509994506836,133.889999389648,133.919998168945,3452900,117.960388183594
"2016-10-17",134.059997558594,134.429992675781,133.029998779297,134.130004882812,3602500,118.145385742188
"2016-10-18",139.199996948242,143.949996948242,137.869995117188,143.389999389648,10141900,126.301856994629
"2016-10-19",143.820007324219,146.360000610352,142.820007324219,144.369995117188,5796000,127.165069580078
"2016-10-20",144.490005493164,145.880004882812,143.979995727539,145.070007324219,5203700,127.781623840332
"2016-10-21",144.259994506836,145.440002441406,143.759994506836,145.369995117188,3331800,128.0458984375
"2016-10-24",146,146.220001220703,144.020004272461,144.690002441406,2930200,127.446914672852
"2016-10-25",144.880004882812,145.380004882812,143.600006103516,143.779998779297,3095400,126.645408630371
"2016-10-26",143.75,143.779998779297,141.889999389648,142.229995727539,3267600,125.280067443848
"2016-10-27",142.720001220703,143.25,141.580001831055,141.940002441406,3358000,125.024642944336
"2016-10-28",141.660003662109,142.350006103516,139.440002441406,140.350006103516,4033600,123.624137878418
"2016-10-31",140.800003051758,141.539993286133,139.970001220703,141.330001831055,3761100,124.487350463867
"2016-11-01",141.509994506836,141.509994506836,138.820007324219,139.429992675781,3391400,122.813743591309
"2016-11-02",139.020004272461,141.229995727539,138.929992675781,138.979995727539,3149700,122.417381286621
"2016-11-03",139.179992675781,140.339996337891,137.649993896484,137.830001831055,2989700,121.404434204102
"2016-11-04",138.449996948242,138.889999389648,137.690002441406,137.710006713867,3520700,121.298728942871
"2016-11-07",139.600006103516,142.440002441406,139.550003051758,141.929992675781,3896600,125.015808105469
"2016-11-08",141.350006103516,143.610000610352,141,142.899993896484,4389300,125.870223999023
"2016-11-09",139.539993286133,144.190002441406,136.220001220703,141.899993896484,8042400,124.989410400391
"2016-11-10",142.339996337891,146.570007324219,142,146.130004882812,6075500,128.715301513672
"2016-11-11",146.710006713867,147.5,146.009994506836,146.419998168945,4475400,128.970764160156
"2016-11-14",147.320007324219,152.919998168945,147.039993286133,152.279998779297,5740400,134.132400512695
"2016-11-15",153.509994506836,153.960006713867,151.509994506836,152.229995727539,4910700,134.088348388672
"2016-11-16",151.990005493164,153,151.229995727539,151.5,3899000,133.445327758789
"2016-11-17",151.820007324219,151.919998168945,150.190002441406,150.770004272461,4683000,132.802368164062
"2016-11-18",151.050003051758,151.660003662109,149.399993896484,149.449996948242,5664800,131.639678955078
"2016-11-21",149.720001220703,150.660003662109,148.559997558594,150.410003662109,3867800,132.485214233398
"2016-11-22",151.080001831055,152.929992675781,150.559997558594,152.259994506836,4992100,134.114715576172
"2016-11-23",152.009994506836,153.740005493164,150.960006713867,153.539993286133,2697200,135.242172241211
"2016-11-25",153.929992675781,154.5,152.610000610352,152.809997558594,1664500,134.599227905273
"2016-11-28",152.740005493164,152.850006103516,150,152.110000610352,5029600,133.982650756836
"2016-11-29",156.940002441406,158.119995117188,155.179992675781,157.589996337891,5827400,138.809616088867
"2016-11-30",157.470001220703,159.759994506836,157.070007324219,158.320007324219,7142400,140.007843017578
"2016-12-01",159.119995117188,161.720001220703,159.119995117188,160.940002441406,5250200,142.324829101562
"2016-12-02",161,162.520004272461,160.559997558594,160.729995727539,3480000,142.139068603516
"2016-12-05",160.190002441406,160.669998168945,156.229995727539,157.630004882812,5854200,139.397705078125
"2016-12-06",158.169998168945,158.229995727539,156.259994506836,157.320007324219,3216700,139.123474121094
"2016-12-07",157.889999389648,159.979995727539,156.350006103516,159.399993896484,4552300,140.962936401367
"2016-12-08",159.410003662109,160.240005493164,158,159.320007324219,3407500,140.892181396484
"2016-12-09",159.520004272461,160.160003662109,157.710006713867,160.119995117188,4007200,141.599639892578
"2016-12-12",158.830001831055,159.660003662109,157.75,159.490005493164,3471200,141.042556762695
"2016-12-13",160.399993896484,161.710006713867,160.070007324219,160.539993286133,3868900,141.971038818359
"2016-12-14",161.139999389648,161.800003051758,158.720001220703,159.860000610352,3885700,141.369705200195
"2016-12-15",159.869995117188,161.289993286133,159.429992675781,160.619995117188,4422700,142.041793823242
"2016-12-16",161.380004882812,164,161.190002441406,163.940002441406,7605300,144.977828979492
"2016-12-19",163.089996337891,163.940002441406,161.220001220703,161.539993286133,4732600,142.855377197266
"2016-12-20",161.710006713867,163.110000610352,161.410003662109,161.589996337891,3131200,142.899627685547
