"Index","HKDUSD=X.Open","HKDUSD=X.High","HKDUSD=X.Low","HKDUSD=X.Close","HKDUSD=X.Volume","HKDUSD=X.Adjusted"
"2015-12-07",0.12904092669487,0.129042252898216,0.129028931260109,0.12904092669487,0,0.12904092669487
"2015-12-08",0.129035919904709,0.129042252898216,0.129022434353828,0.129033088684082,0,0.129033088684082
"2015-12-09",0.129039421677589,0.129042252898216,0.129026427865028,0.129039421677589,0,0.129039421677589
"2015-12-10",0.129030421376228,0.129042252898216,0.129023104906082,0.129030421376228,0,0.129030421376228
"2015-12-11",0.129039421677589,0.129042252898216,0.129017442464828,0.129039421677589,0,0.129039421677589
"2015-12-14",0.129038751125336,0.129042416810989,0.129015609622002,0.129038915038109,0,0.129038915038109
"2015-12-15",0.129041239619255,0.129045575857162,0.129027932882309,0.129041239619255,0,0.129041239619255
"2015-12-16",0.129038751125336,0.129047244787216,0.129021435976028,0.129028260707855,0,0.129028260707855
"2015-12-17",0.129027605056763,0.129043906927109,0.128988474607468,0.129036083817482,0,0.129036083817482
"2015-12-18",0.128997132182121,0.129020601511002,0.128986820578575,0.128995642066002,0,0.128995642066002
"2015-12-21",0.128996133804321,0.129012271761894,0.128989651799202,0.128996297717094,0,0.128996297717094
"2015-12-22",0.128999635577202,0.129015609622002,0.128976508975029,0.128999635577202,0,0.128999635577202
"2015-12-23",0.129000455141068,0.129043906927109,0.128988817334175,0.129000455141068,0,0.129000455141068
"2015-12-24",0.129028096795082,0.129038915038109,0.129009619355202,0.129028096795082,0,0.129028096795082
"2015-12-25",0.129017114639282,0.129039749503136,0.129012450575829,0.129017114639282,0,0.129017114639282
"2015-12-28",0.129027262330055,0.129047244787216,0.129011780023575,0.129025593400002,0,0.129025593400002
"2015-12-29",0.129027098417282,0.129045575857162,0.129021272063255,0.129027098417282,0,0.129027098417282
"2015-12-30",0.129031255841255,0.129047244787216,0.129018604755402,0.129031255841255,0,0.129031255841255
"2015-12-31",0.129018768668175,0.129043906927109,0.129012614488602,0.129020437598228,0,0.129020437598228
"2016-01-01",0.129030421376228,0.129033923149109,0.129026934504509,0.129030421376228,0,0.129030421376228
"2016-01-04",0.129026934504509,0.129043906927109,0.128995805978775,0.129026100039482,0,0.129026100039482
"2016-01-05",0.129011288285255,0.129042252898216,0.129005298018456,0.129011288285255,0,0.129011288285255
"2016-01-06",0.129013776779175,0.129028931260109,0.128985494375229,0.129013776779175,0,0.129013776779175
"2016-01-07",0.128996297717094,0.129020601511002,0.128967851400375,0.128996297717094,0,0.128996297717094
"2016-01-08",0.128955543041229,0.128985658288002,0.128810867667198,0.12895305454731,0,0.12895305454731
"2016-01-11",0.128819167613983,0.128937423229218,0.128814354538918,0.128828957676888,0,0.128828957676888
"2016-01-12",0.128804728388786,0.128919139504433,0.128797754645348,0.12881800532341,0,0.12881800532341
"2016-01-13",0.128847047686577,0.128910839557648,0.128842234611511,0.128838419914246,0,0.128838419914246
"2016-01-14",0.128868296742439,0.128869295120239,0.128380581736565,0.128868296742439,0,0.128868296742439
"2016-01-15",0.128525450825691,0.128642186522484,0.128225177526474,0.128512233495712,0,0.128512233495712
"2016-01-18",0.128329008817673,0.128335103392601,0.1282057762146,0.128331810235977,0,0.128331810235977
"2016-01-19",0.128185734152794,0.128200188279152,0.127882152795792,0.128185734152794,0,0.128185734152794
"2016-01-20",0.127845197916031,0.127957910299301,0.127726644277573,0.127848461270332,0,0.127848461270332
"2016-01-21",0.127901613712311,0.128087878227234,0.127849608659744,0.127901121973991,0,0.127901121973991
"2016-01-22",0.128010809421539,0.128441601991653,0.128008842468262,0.128012612462044,0,0.128012612462044
"2016-01-25",0.128248378634453,0.128422453999519,0.128238677978516,0.128248378634453,0,0.128248378634453
"2016-01-26",0.128302827477455,0.128346472978592,0.128191486001015,0.128303498029709,0,0.128303498029709
"2016-01-27",0.128320276737213,0.128485485911369,0.12824410200119,0.128319799900055,0,0.128319799900055
"2016-01-28",0.128329515457153,0.128415197134018,0.128307119011879,0.128329515457153,0,0.128329515457153
"2016-01-29",0.128310412168503,0.128492265939713,0.128285720944405,0.128313541412354,0,0.128313541412354
"2016-02-01",0.128481030464172,0.128583952784538,0.128443241119385,0.12848137319088,0,0.12848137319088
"2016-02-02",0.128555193543434,0.128592550754547,0.128388822078705,0.128552705049515,0,0.128552705049515
"2016-02-03",0.128317326307297,0.128394931554794,0.128198057413101,0.128316506743431,0,0.128316506743431
"2016-02-04",0.128346309065819,0.128524795174599,0.128335610032082,0.128344982862473,0,0.128344982862473
"2016-02-05",0.128401026129723,0.128530740737915,0.128290817141533,0.128402665257454,0,0.128402665257454
"2016-02-08",0.128380581736565,0.12845116853714,0.12831337749958,0.128380581736565,0,0.128380581736565
"2016-02-09",0.128325223922729,0.128395915031433,0.128216803073883,0.128330171108246,0,0.128330171108246
"2016-02-10",0.128303825855255,0.128394424915314,0.128263667225838,0.128304153680801,0,0.128304153680801
"2016-02-11",0.128338396549225,0.128448680043221,0.128290981054306,0.128342524170876,0,0.128342524170876
"2016-02-12",0.128365099430084,0.128429055213928,0.128342851996422,0.128365099430084,0,0.128365099430084
"2016-02-15",0.128409594297409,0.128490105271339,0.128394424915314,0.1284039914608,0,0.1284039914608
"2016-02-16",0.128449678421021,0.128486484289169,0.128381073474884,0.128449678421021,0,0.128449678421021
"2016-02-17",0.128352239727974,0.128440603613853,0.128312543034554,0.128360643982887,0,0.128360643982887
"2016-02-18",0.128431528806686,0.128650456666946,0.128423288464546,0.128431528806686,0,0.128431528806686
"2016-02-19",0.128567099571228,0.1286810785532,0.128532230854034,0.128559485077858,0,0.128559485077858
"2016-02-22",0.128664687275887,0.128778025507927,0.128642186522484,0.128663033246994,0,0.128663033246994
"2016-02-23",0.128711730241776,0.128781348466873,0.1286810785532,0.128720015287399,0,0.128720015287399
"2016-02-24",0.128730282187462,0.128763094544411,0.128677278757095,0.128729790449142,0,0.128729790449142
"2016-02-25",0.128714218735695,0.128751501441002,0.128665193915367,0.128722831606865,0,0.128722831606865
"2016-02-26",0.128694325685501,0.128759786486626,0.128662049770355,0.128694325685501,0,0.128694325685501
"2016-02-29",0.128602147102356,0.128678604960442,0.128584459424019,0.128597185015678,0,0.128597185015678
"2016-03-01",0.128610745072365,0.128703445196152,0.128610745072365,0.128615871071815,0,0.128615871071815
"2016-03-02",0.128668665885925,0.128669321537018,0.128600165247917,0.128664195537567,0,0.128664195537567
"2016-03-03",0.128653764724731,0.128676950931549,0.128589242696762,0.128653764724731,0,0.128653764724731
"2016-03-04",0.128721997141838,0.128834441304207,0.128681242465973,0.128721997141838,0,0.128721997141838
"2016-03-07",0.128832936286926,0.128832936286926,0.128711059689522,0.128832936286926,0,0.128832936286926
"2016-03-08",0.1287791877985,0.128794610500336,0.128733590245247,0.1287791877985,0,0.1287791877985
"2016-03-09",0.128775537014008,0.128812864422798,0.128755301237106,0.128775537014008,0,0.128775537014008
"2016-03-10",0.128770560026169,0.128837749361992,0.128770560026169,0.128773048520088,0,0.128773048520088
"2016-03-11",0.128810212016106,0.128874778747559,0.128790467977524,0.128817841410637,0,0.128817841410637
"2016-03-14",0.128879934549332,0.128930777311325,0.128847226500511,0.128879934549332,0,0.128879934549332
"2016-03-15",0.12889339029789,0.12890750169754,0.128832772374153,0.128898367285728,0,0.128898367285728
"2016-03-16",0.12886780500412,0.12888590991497,0.128802910447121,0.128879427909851,0,0.128879427909851
"2016-03-17",0.128886237740517,0.128940761089325,0.128868132829666,0.128892064094543,0,0.128892064094543
"2016-03-18",0.128923296928406,0.128972351551056,0.12888740003109,0.128932103514671,0,0.128932103514671
"2016-03-21",0.128960534930229,0.128997310996056,0.128933265805244,0.12896104156971,0,0.12896104156971
"2016-03-22",0.128983154892921,0.128995642066002,0.128958716988564,0.128983154892921,0,0.128983154892921
"2016-03-23",0.128978997468948,0.128995642066002,0.128902852535248,0.128980174660683,0,0.128980174660683
"2016-03-24",0.128947079181671,0.128947079181671,0.128792956471443,0.128945574164391,0,0.128945574164391
"2016-03-25",0.128888741135597,0.128917142748833,0.128854691982269,0.128889560699463,0,0.128889560699463
"2016-03-27",0.128918468952179,0.128919139504433,0.12888491153717,0.128918811678886,0,0.128918811678886
"2016-03-28",0.12891398370266,0.128937423229218,0.128897204995155,0.128914147615433,0,0.128914147615433
"2016-03-29",0.128939419984818,0.128993973135948,0.128932431340218,0.128937423229218,0,0.128937423229218
"2016-03-30",0.128976836800575,0.128982335329056,0.128910005092621,0.128970682621002,0,0.128970682621002
"2016-03-31",0.128933772444725,0.128982335329056,0.128926619887352,0.128933265805244,0,0.128933265805244
"2016-04-03",0.128977328538895,0.128983989357948,0.128939583897591,0.128965198993683,0,0.128965198993683
"2016-04-04",0.128968358039856,0.128980338573456,0.12891797721386,0.128976345062256,0,0.128976345062256
"2016-04-05",0.128930434584618,0.128952398896217,0.128907665610313,0.128931775689125,0,0.128931775689125
"2016-04-06",0.128935098648071,0.12895904481411,0.128885582089424,0.128929451107979,0,0.128929451107979
"2016-04-07",0.128884077072144,0.128937423229218,0.128875613212585,0.128886237740517,0,0.128886237740517
"2016-04-10",0.128893047571182,0.128988981246948,0.128890886902809,0.128893047571182,0,0.128893047571182
"2016-04-11",0.128947407007217,0.128977328538895,0.128928288817406,0.128947407007217,0,0.128947407007217
"2016-04-12",0.128962203860283,0.128972351551056,0.128918811678886,0.128956541419029,0,0.128956541419029
"2016-04-13",0.128934606909752,0.128952398896217,0.128897368907928,0.128931611776352,0,0.128931611776352
"2016-04-14",0.128930106759071,0.128972351551056,0.128904357552528,0.128924131393433,0,0.128924131393433
"2016-04-17",0.128950223326683,0.12896403670311,0.128930434584618,0.128949895501137,0,0.128949895501137
"2016-04-18",0.128950402140617,0.128967359662056,0.128930106759071,0.12895005941391,0,0.12895005941391
"2016-04-19",0.128948226571083,0.128962367773056,0.128907665610313,0.128946572542191,0,0.128946572542191
"2016-04-20",0.128941580653191,0.128950729966164,0.128900036215782,0.128935769200325,0,0.128935769200325
"2016-04-21",0.128906175494194,0.128940761089325,0.128893226385117,0.128909170627594,0,0.128909170627594
"2016-04-24",0.128923967480659,0.128942415118217,0.128896877169609,0.128924950957298,0,0.128924950957298
"2016-04-25",0.128933265805244,0.128947407007217,0.12891997396946,0.128934100270271,0,0.128934100270271
"2016-04-26",0.12894207239151,0.128955721855164,0.128896713256836,0.128936588764191,0,0.128936588764191
"2016-04-27",0.128919139504433,0.12894906103611,0.128896370530128,0.128919139504433,0,0.128919139504433
"2016-04-28",0.128905013203621,0.128930270671844,0.128876939415932,0.128905013203621,0,0.128905013203621
"2016-05-01",0.128914818167686,0.128930777311325,0.128873452544212,0.128917142748833,0,0.128917142748833
"2016-05-02",0.128878593444824,0.128900855779648,0.128828465938568,0.128876775503159,0,0.128876775503159
"2016-05-03",0.128831446170807,0.128877595067024,0.128818675875664,0.128831446170807,0,0.128831446170807
"2016-05-04",0.128830119967461,0.128882586956024,0.128820493817329,0.128829464316368,0,0.128829464316368
"2016-05-05",0.128855019807816,0.128882586956024,0.128834098577499,0.128846883773804,0,0.128846883773804
"2016-05-08",0.128850698471069,0.128879263997078,0.128807216882706,0.128857508301735,0,0.128857508301735
"2016-05-09",0.128808706998825,0.128860995173454,0.128804728388786,0.128808706998825,0,0.128808706998825
"2016-05-10",0.128842234611511,0.128875941038132,0.128832772374153,0.128841072320938,0,0.128841072320938
"2016-05-11",0.128861486911774,0.128910839557648,0.128854691982269,0.128859341144562,0,0.128859341144562
"2016-05-12",0.128863990306854,0.128882586956024,0.128802567720413,0.128860995173454,0,0.128860995173454
"2016-05-15",0.128817841410637,0.128844395279884,0.128792285919189,0.128800585865974,0,0.128800585865974
"2016-05-16",0.128806725144386,0.128851041197777,0.128805235028267,0.128807216882706,0,0.128807216882706
"2016-05-17",0.128827303647995,0.128841072320938,0.1287781894207,0.128839418292046,0,0.128839418292046
"2016-05-18",0.128774866461754,0.128794610500336,0.128724485635757,0.128775045275688,0,0.128775045275688
"2016-05-19",0.128744870424271,0.128799587488174,0.128729790449142,0.128748685121536,0,0.128748685121536
"2016-05-22",0.128730282187462,0.128776371479034,0.128730282187462,0.128730282187462,0,0.128730282187462
"2016-05-23",0.128747850656509,0.128769740462303,0.128733262419701,0.128745689988136,0,0.128745689988136
"2016-05-24",0.128732100129128,0.128819495439529,0.128721669316292,0.128729119896889,0,0.128729119896889
"2016-05-25",0.128787979483604,0.128816172480583,0.128761112689972,0.128791630268097,0,0.128791630268097
"2016-05-26",0.128772556781769,0.128806054592133,0.128746688365936,0.128773704171181,0,0.128773704171181
"2016-05-29",0.128769740462303,0.128771394491196,0.128716200590134,0.128770396113396,0,0.128770396113396
"2016-05-30",0.128727629780769,0.128768071532249,0.12871752679348,0.128726959228516,0,0.128726959228516
"2016-05-31",0.128722161054611,0.128743216395378,0.128675952553749,0.128719180822372,0,0.128719180822372
"2016-06-01",0.128704428672791,0.128758132457733,0.128686875104904,0.128698468208313,0,0.128698468208313
"2016-06-02",0.128689363598824,0.128738060593605,0.128671482205391,0.128689363598824,0,0.128689363598824
"2016-06-05",0.128731116652489,0.128763094544411,0.128724321722984,0.128733590245247,0,0.128733590245247
"2016-06-06",0.128739058971405,0.128778025507927,0.128736913204193,0.128738239407539,0,0.128738239407539
"2016-06-07",0.128768905997276,0.128859341144562,0.128756627440453,0.128766417503357,0,0.128766417503357
"2016-06-08",0.128863662481308,0.128880932927132,0.128828465938568,0.128860160708427,0,0.128860160708427
"2016-06-09",0.128833279013634,0.128869295120239,0.128801256418228,0.128833100199699,0,0.128833100199699
"2016-06-12",0.128820165991783,0.128842726349831,0.128796100616455,0.128820165991783,0,0.128820165991783
"2016-06-13",0.12881501019001,0.128895878791809,0.128813847899437,0.128814518451691,0,0.128814518451691
"2016-06-14",0.128850698471069,0.128884240984917,0.128838256001472,0.128847718238831,0,0.128847718238831
"2016-06-15",0.12886780500412,0.128902524709702,0.128848880529404,0.128865644335747,0,0.128865644335747
"2016-06-16",0.128883585333824,0.128899201750755,0.128841415047646,0.128880932927132,0,0.128880932927132
"2016-06-19",0.128875121474266,0.128892555832863,0.128848880529404,0.128871127963066,0,0.128871127963066
"2016-06-20",0.128865972161293,0.12890750169754,0.12885220348835,0.128851860761642,0,0.128851860761642
"2016-06-21",0.128883749246597,0.128932431340218,0.128882095217705,0.128881752490997,0,0.128881752490997
"2016-06-22",0.128913328051567,0.128945738077164,0.128901526331902,0.128912165760994,0,0.128912165760994
"2016-06-23",0.128910169005394,0.128929123282433,0.128835260868073,0.128920808434486,0,0.128920808434486
"2016-06-26",0.128866642713547,0.128924131393433,0.128841236233711,0.128865644335747,0,0.128865644335747
"2016-06-27",0.128882586956024,0.12890750169754,0.128857851028442,0.128873452544212,0,0.128873452544212
"2016-06-28",0.12888890504837,0.12891249358654,0.128874450922012,0.128894224762917,0,0.128894224762917
"2016-06-29",0.128892883658409,0.128922462463379,0.128862157464027,0.128886744379997,0,0.128886744379997
"2016-06-30",0.128871947526932,0.128923967480659,0.128871947526932,0.128872618079185,0,0.128872618079185
"2016-07-03",0.128902852535248,0.128919139504433,0.128880932927132,0.128902852535248,0,0.128902852535248
"2016-07-04",0.128896042704582,0.128920808434486,0.128881752490997,0.128900036215782,0,0.128900036215782
"2016-07-05",0.128894880414009,0.128910839557648,0.128871783614159,0.128893718123436,0,0.128893718123436
"2016-07-06",0.128892555832863,0.128919139504433,0.128885075449944,0.128892555832863,0,0.128892555832863
"2016-07-07",0.128902360796928,0.128922462463379,0.128892228007317,0.128900855779648,0,0.128900855779648
"2016-07-10",0.128904357552528,0.128922462463379,0.128885075449944,0.128904521465302,0,0.128904521465302
"2016-07-11",0.128894224762917,0.128914147615433,0.128884747624397,0.128895372152328,0,0.128895372152328
"2016-07-12",0.128891721367836,0.128947407007217,0.128891721367836,0.128892228007317,0,0.128892228007317
"2016-07-13",0.128930777311325,0.128970354795456,0.128926947712898,0.128931432962418,0,0.128931432962418
"2016-07-14",0.12895755469799,0.128987327218056,0.128949731588364,0.128955721855164,0,0.128955721855164
"2016-07-17",0.128964528441429,0.128987327218056,0.128943741321564,0.12896403670311,0,0.12896403670311
"2016-07-18",0.128956541419029,0.12896902859211,0.128935441374779,0.128956541419029,0,0.128956541419029
"2016-07-19",0.128943905234337,0.128965690732002,0.128936931490898,0.128944411873817,0,0.128944411873817
"2016-07-20",0.128936588764191,0.128960698843002,0.128921806812286,0.128936588764191,0,0.128936588764191
"2016-07-21",0.128935769200325,0.128960698843002,0.128903523087502,0.128935769200325,0,0.128935769200325
"2016-07-24",0.128914147615433,0.12895904481411,0.128911837935448,0.128915324807167,0,0.128915324807167
"2016-07-25",0.128922298550606,0.128945738077164,0.128912821412086,0.128920808434486,0,0.128920808434486
"2016-07-26",0.128923803567886,0.128942415118217,0.128909841179848,0.128920808434486,0,0.128920808434486
"2016-07-27",0.128925293684006,0.128950729966164,0.128922805190086,0.128922462463379,0,0.128922462463379
"2016-07-28",0.128929123282433,0.128960698843002,0.128848537802696,0.128929123282433,0,0.128929123282433
"2016-07-31",0.128899529576302,0.128927454352379,0.128851532936096,0.128899529576302,0,0.128899529576302
"2016-08-01",0.128869295120239,0.128892555832863,0.128844231367111,0.128856018185616,0,0.128856018185616
"2016-08-02",0.128862664103508,0.128929123282433,0.128861665725708,0.128862321376801,0,0.128862321376801
"2016-08-03",0.128878429532051,0.128950729966164,0.128878429532051,0.128878429532051,0,0.128878429532051
"2016-08-04",0.128934770822525,0.12896403670311,0.128925785422325,0.128936588764191,0,0.128936588764191
"2016-08-07",0.128948226571083,0.128957375884056,0.128913655877113,0.128944575786591,0,0.128944575786591
"2016-08-08",0.12891797721386,0.128937423229218,0.128902196884155,0.12891797721386,0,0.12891797721386
"2016-08-09",0.128922641277313,0.128957375884056,0.128917321562767,0.128922462463379,0,0.128922462463379
"2016-08-10",0.128928124904633,0.12894906103611,0.128924950957298,0.128925785422325,0,0.128925785422325
"2016-08-11",0.128925129771233,0.128952398896217,0.128919810056686,0.128922462463379,0,0.128922462463379
"2016-08-14",0.128889232873917,0.128942415118217,0.128851041197777,0.128919139504433,0,0.128919139504433
"2016-08-15",0.128928452730179,0.128960698843002,0.128856018185616,0.128919139504433,0,0.128919139504433
"2016-08-16",0.12895904481411,0.128977328538895,0.128895878791809,0.128959372639656,0,0.128959372639656
"2016-08-17",0.128962367773056,0.128988981246948,0.128887578845024,0.128960698843002,0,0.128960698843002
"2016-08-18",0.128980666399002,0.128997310996056,0.128892555832863,0.128972351551056,0,0.128972351551056
"2016-08-21",0.128977328538895,0.128992319107056,0.128849372267723,0.128952398896217,0,0.128952398896217
"2016-08-22",0.128974005579948,0.128992319107056,0.128920808434486,0.128974005579948,0,0.128974005579948
"2016-08-23",0.128982335329056,0.128993973135948,0.128889232873917,0.128978997468948,0,0.128978997468948
"2016-08-24",0.128972351551056,0.128985658288002,0.128939092159271,0.128970682621002,0,0.128970682621002
"2016-08-25",0.128950729966164,0.128962367773056,0.12891748547554,0.128947407007217,0,0.128947407007217
"2016-08-28",0.128923460841179,0.128947407007217,0.12891748547554,0.128920808434486,0,0.128920808434486
"2016-08-29",0.12894406914711,0.12895405292511,0.128897532820702,0.128945738077164,0,0.128945738077164
"2016-08-30",0.128910839557648,0.128937423229218,0.128897532820702,0.128906175494194,0,0.128906175494194
"2016-08-31",0.128927454352379,0.128932431340218,0.128904178738594,0.128926619887352,0,0.128926619887352
"2016-09-01",0.128914147615433,0.128948226571083,0.128900855779648,0.128914147615433,0,0.128914147615433
"2016-09-04",0.128951728343964,0.128965690732002,0.128930777311325,0.128942415118217,0,0.128942415118217
"2016-09-05",0.128950729966164,0.12895904481411,0.128934100270271,0.128949224948883,0,0.128949224948883
"2016-09-06",0.12894406914711,0.128955721855164,0.128934100270271,0.128947407007217,0,0.128947407007217
"2016-09-07",0.128942415118217,0.12894906103611,0.12891748547554,0.128941580653191,0,0.128941580653191
"2016-09-08",0.128929123282433,0.128950729966164,0.128897532820702,0.128929123282433,0,0.128929123282433
"2016-09-11",0.128922462463379,0.128925949335098,0.128882586956024,0.128924131393433,0,0.128924131393433
"2016-09-12",0.128909170627594,0.128924131393433,0.12888590991497,0.128911003470421,0,0.128911003470421
"2016-09-13",0.128897532820702,0.128919139504433,0.128882586956024,0.128898873925209,0,0.128898873925209
"2016-09-14",0.128900855779648,0.12890750169754,0.128882586956024,0.128905847668648,0,0.128905847668648
"2016-09-15",0.128892555832863,0.128910839557648,0.128856018185616,0.128889232873917,0,0.128889232873917
"2016-09-18",0.12888590991497,0.128919139504433,0.12888590991497,0.128890886902809,0,0.128890886902809
"2016-09-19",0.128907665610313,0.128940761089325,0.128890886902809,0.128905847668648,0,0.128905847668648
"2016-09-20",0.128914147615433,0.12895904481411,0.128902524709702,0.128915816545486,0,0.128915816545486
"2016-09-21",0.128949388861656,0.128962367773056,0.128927454352379,0.128947407007217,0,0.128947407007217
"2016-09-22",0.12894406914711,0.128955721855164,0.128904178738594,0.128945738077164,0,0.128945738077164
"2016-09-25",0.128933265805244,0.128955721855164,0.128924131393433,0.128933265805244,0,0.128933265805244
"2016-09-26",0.128939092159271,0.128972351551056,0.128932431340218,0.12894406914711,0,0.12894406914711
"2016-09-27",0.128950729966164,0.128982335329056,0.12894406914711,0.128950729966164,0,0.128950729966164
"2016-09-28",0.12896902859211,0.128985658288002,0.128938421607018,0.12896403670311,0,0.12896403670311
"2016-09-29",0.128950729966164,0.128990650177002,0.128928288817406,0.128950566053391,0,0.128950566053391
"2016-10-02",0.128932431340218,0.12896902859211,0.128922462463379,0.128939092159271,0,0.128939092159271
"2016-10-03",0.128945738077164,0.128950729966164,0.128924131393433,0.128947407007217,0,0.128947407007217
"2016-10-04",0.128930777311325,0.128937423229218,0.128900855779648,0.128927454352379,0,0.128927454352379
"2016-10-05",0.128910839557648,0.128932431340218,0.128899201750755,0.128913328051567,0,0.128913328051567
"2016-10-06",0.128914147615433,0.128919139504433,0.128879263997078,0.128915816545486,0,0.128915816545486
"2016-10-09",0.128895878791809,0.128915816545486,0.128882586956024,0.128897532820702,0,0.128897532820702
"2016-10-10",0.128892555832863,0.128900855779648,0.128852695226669,0.128894224762917,0,0.128894224762917
"2016-10-11",0.128887236118317,0.128939092159271,0.128877595067024,0.12888590991497,0,0.12888590991497
"2016-10-12",0.128905847668648,0.128929123282433,0.128882586956024,0.12890750169754,0,0.12890750169754
"2016-10-13",0.128914147615433,0.12891748547554,0.128875941038132,0.128913328051567,0,0.128913328051567
"2016-10-16",0.128887578845024,0.128902524709702,0.128872618079185,0.128890886902809,0,0.128890886902809
"2016-10-17",0.128887578845024,0.12890750169754,0.128875941038132,0.128886744379997,0,0.128886744379997
"2016-10-18",0.128880932927132,0.128914147615433,0.128869295120239,0.128877595067024,0,0.128877595067024
"2016-10-19",0.128900036215782,0.128919139504433,0.128892555832863,0.128895878791809,0,0.128895878791809
"2016-10-20",0.128899201750755,0.128922462463379,0.128880932927132,0.128904521465302,0,0.128904521465302
"2016-10-23",0.128894224762917,0.128934100270271,0.128887578845024,0.12888590991497,0,0.12888590991497
"2016-10-24",0.12891249358654,0.128942415118217,0.12890750169754,0.128910839557648,0,0.128910839557648
"2016-10-25",0.128939092159271,0.12895904481411,0.12891748547554,0.128924131393433,0,0.128924131393433
"2016-10-26",0.128930270671844,0.12896403670311,0.128920808434486,0.128929942846298,0,0.128929942846298
"2016-10-27",0.12895005941391,0.128985658288002,0.12894406914711,0.12895405292511,0,0.12895405292511
"2016-10-31",0.128961533308029,0.128965690732002,0.128894224762917,0.12895904481411,0,0.12895904481411
"2016-11-01",0.128950223326683,0.12896902859211,0.128919139504433,0.128950729966164,0,0.128950729966164
