"Index","TQQQ.Open","TQQQ.High","TQQQ.Low","TQQQ.Close","TQQQ.Volume","TQQQ.Adjusted"
"2015-11-12",4.8899998664856,4.96458292007446,4.79916715621948,4.80999994277954,68964000,4.61674118041992
"2015-11-13",4.74958276748657,4.76375007629395,4.51916694641113,4.52708292007446,98848800,4.34519100189209
"2015-11-16",4.51208305358887,4.72291707992554,4.48041677474976,4.71583318710327,92772000,4.52635765075684
"2015-11-17",4.74458312988281,4.83166694641113,4.69374990463257,4.73208284378052,110707200,4.54195499420166
"2015-11-18",4.78541707992554,5.01666688919067,4.77291679382324,5.00333309173584,98138400,4.80230665206909
"2015-11-19",5.01166677474976,5.08083295822144,4.9850001335144,5.01083278656006,51979200,4.80950450897217
"2015-11-20",5.08083295822144,5.125,5.0683331489563,5.11041688919067,50997600,4.9050874710083
"2015-11-23",5.11666679382324,5.17500019073486,5.00458288192749,5.069167137146,56438400,4.8654956817627
"2015-11-24",4.97083282470703,5.09124994277954,4.89291715621948,5.05333280563354,66247200,4.85029697418213
"2015-11-25",5.07291698455811,5.09666681289673,5.03749990463257,5.06458282470703,27988800,4.86109590530396
"2015-11-27",5.10083293914795,5.11999988555908,5.03749990463257,5.08291721343994,13603200,4.87869358062744
"2015-11-30",5.13374996185303,5.13458299636841,5.00083303451538,5.05083322525024,46636800,4.84789848327637
"2015-12-01",5.10750007629395,5.20083284378052,5.09124994277954,5.20083284378052,58521600,4.99187088012695
"2015-12-02",5.21083307266235,5.28083276748657,5.07958316802979,5.10624980926514,61046400,4.90108919143677
"2015-12-03",5.14666700363159,5.16958284378052,4.756667137146,4.84583282470703,112956000,4.65113306045532
"2015-12-04",4.88708305358887,5.20833301544189,4.85833311080933,5.17875003814697,86644800,4.97067642211914
"2015-12-07",5.194167137146,5.2037501335144,5.03958320617676,5.11541700363159,69225600,4.90988683700562
"2015-12-08",4.95333290100098,5.162917137146,4.94708299636841,5.11583280563354,81300000,4.91028499603271
"2015-12-09",5.04333305358887,5.13000011444092,4.79041719436646,4.87750005722046,144866400,4.6815299987793
"2015-12-10",4.912917137146,5.04333305358887,4.86999988555908,4.94666719436646,81463200,4.74791717529297
"2015-12-11",4.7754168510437,4.81374979019165,4.59666681289673,4.60750007629395,147436800,4.42237854003906
"2015-12-14",4.62750005722046,4.71500015258789,4.42833280563354,4.71083307266235,116172000,4.52155828475952
"2015-12-15",4.83166694641113,4.91625022888184,4.77750015258789,4.79083299636841,95779200,4.59834384918213
"2015-12-16",4.89208316802979,5.03208303451538,4.74583292007446,5.00250005722046,98256000,4.80150604248047
"2015-12-17",5.069167137146,5.07333278656006,4.787917137146,4.79416704177856,94756800,4.60154342651367
"2015-12-18",4.74249982833862,4.77624988555908,4.52083301544189,4.53083276748657,102477600,4.34879112243652
"2015-12-21",4.64291715621948,4.66583299636841,4.54125022888184,4.66541719436646,64029600,4.47796773910522
"2015-12-22",4.73833322525024,4.774582862854,4.66375017166138,4.75374984741211,67022400,4.56275177001953
"2015-12-23",4.82833290100098,4.86999988555908,4.80208301544189,4.86250019073486,54948000,4.66713285446167
"2015-12-24",4.85833311080933,4.89750003814697,4.84999990463257,4.85249996185303,24240000,4.65753412246704
"2015-12-28",4.8183331489563,4.85125017166138,4.71624994277954,4.85125017166138,51336000,4.65633392333984
"2015-12-29",4.93541717529297,5.10916709899902,4.92541694641113,5.07250022888184,72652800,4.86869525909424
"2015-12-30",5.06333303451538,5.06958293914795,4.93916702270508,4.94291687011719,44796000,4.74431705474854
"2015-12-31",4.88916683197021,4.91541719436646,4.75416707992554,4.75958299636841,87952800,4.56834983825684
"2016-01-04",4.44250011444092,4.46875,4.28083276748657,4.46875,132933600,4.28920269012451
"2016-01-05",4.52083301544189,4.53875017166138,4.368332862854,4.42875003814697,66163200,4.25080871582031
"2016-01-06",4.20749998092651,4.37708282470703,4.20166683197021,4.30999994277954,121893600,4.13683032989502
"2016-01-07",4.02916717529297,4.1875,3.89416694641113,3.90000009536743,170174400,3.74330401420593
"2016-01-08",3.98458290100098,4.05708312988281,3.79041695594788,3.80791711807251,165909600,3.65492033958435
"2016-01-11",3.88708305358887,3.91791701316833,3.66249990463257,3.84124994277954,168088800,3.68691396713257
"2016-01-12",3.94458293914795,4.03041696548462,3.80833292007446,3.97083306312561,158760000,3.81129050254822
"2016-01-13",4.01875019073486,4.04666709899902,3.54166698455811,3.55541706085205,206700000,3.41256546974182
"2016-01-14",3.60041689872742,3.88124990463257,3.42916703224182,3.78541707992554,181708800,3.63332390785217
"2016-01-15",3.40750002861023,3.55416703224182,3.2887499332428,3.4375,282357600,3.29938578605652
"2016-01-19",3.57208299636841,3.58833289146423,3.33375000953674,3.45208311080933,129614400,3.31338334083557
"2016-01-20",3.28999996185303,3.53250002861023,3.06416702270508,3.42083311080933,277348800,3.28338885307312
"2016-01-21",3.46374988555908,3.58375000953674,3.32750010490417,3.43333292007446,169056000,3.29538631439209
"2016-01-22",3.63541698455811,3.73499989509583,3.60458302497864,3.72916698455811,143440800,3.57933521270752
"2016-01-25",3.69583296775818,3.75375008583069,3.55416703224182,3.56124997138977,138542400,3.41816449165344
"2016-01-26",3.60833311080933,3.70624995231628,3.51583290100098,3.66291689872742,121519200,3.51574635505676
"2016-01-27",3.59625005722046,3.64208292961121,3.34166693687439,3.39041709899902,179157600,3.25419521331787
"2016-01-28",3.54958295822144,3.55833292007446,3.35458302497864,3.52416706085205,157785600,3.38257098197937
"2016-01-29",3.53208303451538,3.75375008583069,3.52291703224182,3.75375008583069,128858400,3.60292983055115
"2016-02-01",3.69250011444092,3.82249999046326,3.65208292007446,3.77500009536743,114120000,3.62332630157471
"2016-02-02",3.73041701316833,3.73041701316833,3.50083303451538,3.53541707992554,128433600,3.39336919784546
"2016-02-03",3.60208296775818,3.60291695594788,3.29749989509583,3.48541688919067,235651200,3.34537816047668
"2016-02-04",3.4508330821991,3.56458306312561,3.36041688919067,3.47916698455811,142017600,3.33937931060791
"2016-02-05",3.44583296775818,3.44916701316833,3.08249998092651,3.12124991416931,214888800,2.99584293365479
"2016-02-08",2.94708299636841,3.01583290100098,2.80583310127258,2.97874999046326,257481600,2.85906791687012
"2016-02-09",2.85583305358887,3.08291697502136,2.84249997138977,2.94416689872742,229747200,2.82587456703186
"2016-02-10",3.05208301544189,3.16333293914795,2.97458291053772,2.97916698455811,187764000,2.85946846008301
"2016-02-11",2.86666703224182,3.03791689872742,2.84083294868469,2.97208309173584,238538400,2.85266900062561
"2016-02-12",3.06500005722046,3.1116669178009,2.98416709899902,3.09875011444092,158215200,2.97424650192261
"2016-02-16",3.2425000667572,3.3050000667572,3.18208289146423,3.3050000667572,149656800,3.17221021652222
"2016-02-17",3.38875007629395,3.55124998092651,3.35833311080933,3.53333306312561,182616000,3.3913688659668
"2016-02-18",3.57083296775818,3.57208299636841,3.40208292007446,3.41333293914795,128949600,3.27619051933289
"2016-02-19",3.37458300590515,3.47749996185303,3.34249997138977,3.44875001907349,119467200,3.31018424034119
"2016-02-22",3.54250001907349,3.62374997138977,3.53250002861023,3.6116669178009,124132800,3.46655535697937
"2016-02-23",3.54791688919067,3.57874989509583,3.42833304405212,3.43166708946228,133912800,3.29378724098206
"2016-02-24",3.31541705131531,3.54583311080933,3.25166702270508,3.53375005722046,175279200,3.39176917076111
"2016-02-25",3.55708289146423,3.63541698455811,3.46041703224182,3.63124990463257,129799200,3.48535132408142
"2016-02-26",3.71416711807251,3.72291707992554,3.59833288192749,3.62291693687439,124288800,3.4773530960083
"2016-02-29",3.61458301544189,3.69541692733765,3.52708292007446,3.52708292007446,114984000,3.38536953926086
"2016-03-01",3.62374997138977,3.86541700363159,3.59500002861023,3.86458301544189,155568000,3.70930957794189
"2016-03-02",3.84999990463257,3.87291693687439,3.77958297729492,3.86875009536743,96986400,3.71330881118774
"2016-03-03",3.85875010490417,3.86208295822144,3.76541709899902,3.84708309173584,103298400,3.69251298904419
"2016-03-04",3.8616669178009,3.92750000953674,3.77624988555908,3.85374999046326,118922400,3.6989119052887
"2016-03-07",3.79375004768372,3.86124992370605,3.69875001907349,3.78208303451538,94562400,3.63012433052063
"2016-03-08",3.70166707038879,3.80208301544189,3.66750001907349,3.68208289146423,106281600,3.53414177894592
"2016-03-09",3.73166704177856,3.75916695594788,3.66666698455811,3.75250005722046,104172000,3.60173010826111
"2016-03-10",3.8125,3.86916708946228,3.59458303451538,3.73833298683167,171727200,3.58813238143921
"2016-03-11",3.85916709899902,3.93624997138977,3.82625007629395,3.93208289146423,84830400,3.77409768104553
"2016-03-14",3.89249992370605,3.98416709899902,3.88791704177856,3.95499992370605,78583200,3.79609370231628
"2016-03-15",3.91499996185303,3.96333289146423,3.87541699409485,3.95250010490417,96559200,3.79369497299194
"2016-03-16",3.91750001907349,4.087082862854,3.91750001907349,4.05333280563354,88228800,3.89047574996948
"2016-03-17",4.02250003814697,4.07791709899902,3.97541689872742,4.04166698455811,63753600,3.87927913665771
"2016-03-18",4.07499980926514,4.09916687011719,4.00458288192749,4.06500005722046,73768800,3.90167450904846
"2016-03-21",4.0475001335144,4.12708282470703,4.03958320617676,4.11333322525024,68004000,3.94806528091431
"2016-03-22",4.04666709899902,4.18125009536743,4.04291677474976,4.15000009536743,63607200,3.98326015472412
"2016-03-23",4.12791681289673,4.13708305358887,4.02291679382324,4.05124998092651,77227200,3.88847684860229
"2016-03-24",3.98541688919067,4.05749988555908,3.97083306312561,4.05000019073486,63511200,3.88727712631226
"2016-03-28",4.09083318710327,4.09166717529297,4.01583290100098,4.03541707992554,64692000,3.8732795715332
"2016-03-29",4.01333284378052,4.23750019073486,3.99375009536743,4.22833299636841,89896800,4.05844593048096
"2016-03-30",4.30541706085205,4.37125015258789,4.26416683197021,4.29166698455811,104942400,4.11923456192017
"2016-03-31",4.28208303451538,4.32999992370605,4.25291681289673,4.26666688919067,59260800,4.09523820877075
"2016-04-01",4.20166683197021,4.41375017166138,4.17791700363159,4.40875005722046,81511200,4.23161315917969
"2016-04-04",4.40208292007446,4.41666698455811,4.32791709899902,4.35416698455811,68316000,4.17922306060791
"2016-04-05",4.25458288192749,4.30499982833862,4.21500015258789,4.23708295822144,73420800,4.06684303283691
"2016-04-06",4.25,4.4433331489563,4.24583292007446,4.44000005722046,91044000,4.26160717010498
"2016-04-07",4.36458301544189,4.38625001907349,4.19291687011719,4.24833297729492,126112800,4.07764101028442
"2016-04-08",4.32541704177856,4.35541677474976,4.194167137146,4.23833322525024,83121600,4.06804323196411
"2016-04-11",4.29333305358887,4.35624980926514,4.18958282470703,4.19291687011719,68529600,4.02445125579834
"2016-04-12",4.20083284378052,4.32000017166138,4.12249994277954,4.29083299636841,91212000,4.11843252182007
"2016-04-13",4.39541721343994,4.47958278656006,4.37791681289673,4.45833301544189,81091200,4.27920293807983
"2016-04-14",4.45958280563354,4.51041698455811,4.42624998092651,4.46124982833862,55620000,4.28200340270996
"2016-04-15",4.44666719436646,4.47833299636841,4.39333295822144,4.42708301544189,41546400,4.2492094039917
"2016-04-18",4.39041709899902,4.50166702270508,4.381667137146,4.49249982833862,50731200,4.31199741363525
"2016-04-19",4.53749990463257,4.54166698455811,4.34375,4.41499996185303,79291200,4.23761129379272
"2016-04-20",4.40916681289673,4.48541688919067,4.368332862854,4.42583322525024,53884800,4.24800968170166
"2016-04-21",4.42333316802979,4.47333288192749,4.36708307266235,4.42708301544189,66736800,4.2492094039917
"2016-04-22",4.25708293914795,4.31458282470703,4.12416696548462,4.22666692733765,100660800,4.05684614181519
"2016-04-25",4.18041706085205,4.22583293914795,4.16375017166138,4.22333288192749,48475200,4.05364418029785
"2016-04-26",4.24791717529297,4.27374982833862,4.12583303451538,4.16541719436646,54657600,3.99805665016174
"2016-04-27",4.03916692733765,4.09124994277954,3.96083307266235,4.06541681289673,91502400,3.90207433700562
"2016-04-28",4.0787501335144,4.14874982833862,3.89333295822144,3.92125010490417,80385600,3.76370024681091
"2016-04-29",3.90791702270508,3.94000005722046,3.76250004768372,3.85875010490417,95630400,3.70371150970459
"2016-05-02",3.88291692733765,3.97874999046326,3.83541703224182,3.96083307266235,59008800,3.80169296264648
"2016-05-03",3.87791705131531,3.9300000667572,3.8199999332428,3.85541701316833,72981600,3.70051217079163
"2016-05-04",3.78458309173584,3.82375001907349,3.74916696548462,3.77916693687439,77572800,3.62732577323914
"2016-05-05",3.81500005722046,3.84333300590515,3.75041699409485,3.77708292007446,71988000,3.62532544136047
"2016-05-06",3.71666693687439,3.83500003814697,3.70624995231628,3.83166694641113,78424800,3.67771577835083
"2016-05-09",3.83541703224182,3.91791701316833,3.82999992370605,3.86541700363159,59270400,3.7101104259491
"2016-05-10",3.90666699409485,4.03000020980835,3.88666701316833,4.02750015258789,58240800,3.86568093299866
"2016-05-11",4.00791692733765,4.04333305358887,3.91166710853577,3.91750001907349,63532800,3.76010060310364
"2016-05-12",3.94833302497864,3.9554169178009,3.78166699409485,3.86249995231628,92371200,3.70731019973755
"2016-05-13",3.85999989509583,3.92333292961121,3.79791688919067,3.81583309173584,77983200,3.66251826286316
"2016-05-16",3.83124995231628,4.00500011444092,3.82708311080933,3.96291708946228,58646400,3.80369257926941
"2016-05-17",3.95833301544189,3.98624992370605,3.78291702270508,3.81083297729492,93614400,3.65771889686584
"2016-05-18",3.78958296775818,3.91624999046326,3.7633330821991,3.85416698455811,118984800,3.69931221008301
"2016-05-19",3.80708289146423,3.83916711807251,3.71041703224182,3.79333305358887,127048800,3.64092230796814
"2016-05-20",3.83958292007446,3.96499991416931,3.83291697502136,3.92000007629395,62676000,3.76250028610229
"2016-05-23",3.9300000667572,3.97416710853577,3.8929169178009,3.90083289146423,43464000,3.74410343170166
"2016-05-24",3.96791696548462,4.15208292007446,3.96499991416931,4.13958311080933,75002400,3.97326135635376
"2016-05-25",4.18708276748657,4.26458311080933,4.16375017166138,4.22875022888184,70423200,4.05884504318237
"2016-05-26",4.24291706085205,4.27958297729492,4.20916700363159,4.26416683197021,47635200,4.09283828735352
"2016-05-27",4.27124977111816,4.33166694641113,4.27083301544189,4.32833290100098,53570400,4.15442705154419
"2016-05-31",4.35208320617676,4.37458276748657,4.28958320617676,4.35416698455811,56474400,4.17922306060791
"2016-06-01",4.31458282470703,4.38374996185303,4.30291700363159,4.35583305358887,50268000,4.18082189559937
"2016-06-02",4.32625007629395,4.38291692733765,4.25833320617676,4.38041687011719,52329600,4.20441865921021
"2016-06-03",4.35541677474976,4.36333322525024,4.23583316802979,4.32041692733765,77764800,4.14682912826538
"2016-06-06",4.34000015258789,4.40124988555908,4.32166719436646,4.36666679382324,42998400,4.1912202835083
"2016-06-07",4.3808331489563,4.38749980926514,4.3274998664856,4.33583307266235,38553600,4.16162633895874
"2016-06-08",4.35958290100098,4.38250017166138,4.30833292007446,4.35500001907349,41131200,4.18002271652222
"2016-06-09",4.30291700363159,4.34875011444092,4.27791690826416,4.33583307266235,49864800,4.16162633895874
"2016-06-10",4.21916723251343,4.24083280563354,4.14291715621948,4.19000005722046,80880000,4.02165222167969
"2016-06-13",4.11958312988281,4.18541717529297,4.06666707992554,4.08249998092651,59524800,3.91847062110901
"2016-06-14",4.04916715621948,4.12458276748657,3.99166703224182,4.08458280563354,70864800,3.92047023773193
"2016-06-15",4.11124992370605,4.12458276748657,4.0254168510437,4.04791688919067,53188800,3.88527774810791
"2016-06-16",3.98833298683167,4.09291696548462,3.90750002861023,4.07708311080933,82180800,3.91327142715454
"2016-06-17",4.06041717529297,4.06041717529297,3.91041707992554,3.9375,83510400,3.779296875
"2016-06-20",4.0787501335144,4.13041687011719,4.00250005722046,4.00833320617676,69621600,3.84728407859802
"2016-06-21",4.03291702270508,4.07375001907349,4.00458288192749,4.04833316802979,43207200,3.88567733764648
"2016-06-22",4.05999994277954,4.12708282470703,4.01041698455811,4.02208280563354,51648000,3.86048126220703
"2016-06-23",4.11541700363159,4.1933331489563,4.06458282470703,4.19166707992554,64279200,4.02325248718262
"2016-06-24",3.75,3.93125009536743,3.65000009536743,3.67833304405212,162751200,3.53054332733154
"2016-06-27",3.59458303451538,3.59958291053772,3.40833306312561,3.46416711807251,117981600,3.3249819278717
"2016-06-28",3.56958293914795,3.68624997138977,3.56625008583069,3.68125009536743,99734400,3.53334307670593
"2016-06-29",3.77125000953674,3.89958310127258,3.76416707038879,3.87249994277954,104232000,3.7169086933136
"2016-06-30",3.89583301544189,4.01791715621948,3.85833311080933,4.01333284378052,82905600,3.85208320617676
"2016-07-01",4.00624990463257,4.11708307266235,4.00166702270508,4.0683331489563,65712000,3.90487360954285
"2016-07-05",4.01583290100098,4.02333307266235,3.93166708946228,3.99624991416931,65469600,3.83568620681763
"2016-07-06",3.94166707992554,4.09916687011719,3.90291690826416,4.09041690826416,86738400,3.92606973648071
"2016-07-07",4.1087498664856,4.15833282470703,4.07291698455811,4.12916707992554,63115200,3.9632625579834
"2016-07-08",4.19041681289673,4.32999992370605,4.17916679382324,4.32000017166138,75021600,4.14642906188965
"2016-07-11",4.3691668510437,4.444167137146,4.36499977111816,4.39375019073486,71323200,4.2172155380249
"2016-07-12",4.475417137146,4.49833297729492,4.44541692733765,4.4629168510437,57895200,4.28360319137573
"2016-07-13",4.49916696548462,4.50166702270508,4.42875003814697,4.4316668510437,63206400,4.25360822677612
"2016-07-14",4.51958322525024,4.54583311080933,4.48791694641113,4.52166700363159,54952800,4.33999300003052
"2016-07-15",4.55083322525024,4.55875015258789,4.46875,4.49625015258789,42708000,4.31559658050537
"2016-07-18",4.50833320617676,4.61166715621948,4.50458288192749,4.58583307266235,41930400,4.40158176422119
"2016-07-19",4.54166698455811,4.57999992370605,4.51416683197021,4.53833293914795,39333600,4.3559889793396
"2016-07-20",4.60791683197021,4.72166681289673,4.59458303451538,4.69374990463257,45362400,4.50516223907471
"2016-07-21",4.70791721343994,4.73250007629395,4.62583303451538,4.66583299636841,56402400,4.47836685180664
"2016-07-22",4.67666721343994,4.73750019073486,4.6308331489563,4.71999979019165,43401600,4.53035688400269
"2016-07-25",4.70958280563354,4.7245831489563,4.67500019073486,4.72416687011719,38121600,4.53435611724854
"2016-07-26",4.71958303451538,4.78999996185303,4.66666698455811,4.73999977111816,68176800,4.54955339431763
"2016-07-27",4.85624980926514,4.87375020980835,4.7754168510437,4.83249998092651,65282400,4.63833713531494
"2016-07-28",4.85916709899902,4.90333318710327,4.81333303451538,4.88500022888184,43560000,4.68872737884521
"2016-07-29",4.92000007629395,4.95749998092651,4.87249994277954,4.91708278656006,51316800,4.71952104568481
"2016-08-01",4.92916679382324,5.03208303451538,4.91083288192749,4.9941668510437,52658400,4.79350852966309
"2016-08-02",4.97291707992554,4.98708295822144,4.78625011444092,4.881667137146,80553600,4.68552923202515
"2016-08-03",4.87083292007446,4.93041706085205,4.86124992370605,4.92791700363159,42667200,4.72992038726807
"2016-08-04",4.92666721343994,4.98624992370605,4.89041709899902,4.97208309173584,42014400,4.77231168746948
"2016-08-05",5.05249977111816,5.14791679382324,5.03125,5.11583280563354,61740000,4.91028499603271
"2016-08-08",5.12458276748657,5.12750005722046,5.04874992370605,5.0995831489563,37951200,4.89468955993652
"2016-08-09",5.10833311080933,5.18041706085205,5.09999990463257,5.13333320617676,39909600,4.92708253860474
"2016-08-10",5.13708305358887,5.14499998092651,5.05208301544189,5.09375,43860000,4.8890905380249
"2016-08-11",5.14166688919067,5.19166707992554,5.11374998092651,5.15958309173584,34324800,4.95227861404419
"2016-08-12",5.12916707992554,5.16916704177856,5.11416721343994,5.16916704177856,34137600,4.96147775650024
"2016-08-15",5.1875,5.26875019073486,5.18249988555908,5.23416709899902,28627200,5.02386665344238
"2016-08-16",5.2037501335144,5.20833301544189,5.14458322525024,5.15166711807251,31298400,4.9446816444397
"2016-08-17",5.15166711807251,5.17958307266235,5.06583309173584,5.17583322525024,44918400,4.96787595748901
"2016-08-18",5.15958309173584,5.20083284378052,5.13333320617676,5.180832862854,28377600,4.97267484664917
"2016-08-19",5.15250015258789,5.20708322525024,5.10916709899902,5.17374992370605,36808800,4.96587657928467
"2016-08-22",5.14916706085205,5.212082862854,5.12249994277954,5.17875003814697,36621600,4.97067642211914
"2016-08-23",5.24166679382324,5.27166700363159,5.20583295822144,5.20958280563354,31327200,5.00026941299438
"2016-08-24",5.20208311080933,5.2245831489563,5.06041717529297,5.10916709899902,35599200,4.9038872718811
"2016-08-25",5.06874990463257,5.131667137146,5.05124998092651,5.08500003814697,29222400,4.88069200515747
"2016-08-26",5.09166717529297,5.20666694641113,5.01666688919067,5.10958290100098,53656800,4.90428733825684
"2016-08-29",5.11250019073486,5.16958284378052,5.10958290100098,5.12375020980835,24916800,4.91788530349731
"2016-08-30",5.10500001907349,5.14791679382324,5.02583312988281,5.0774998664856,32875200,4.87349367141724
"2016-08-31",5.05541706085205,5.07833290100098,4.99791717529297,5.06416702270508,35808000,4.86069583892822
"2016-09-01",5.06750011444092,5.11749982833862,4.99249982833862,5.08666706085205,42976800,4.88229179382324
"2016-09-02",5.17708301544189,5.20791721343994,5.09208297729492,5.14624977111816,45369600,4.93948125839233
"2016-09-06",5.17708301544189,5.24583292007446,5.14166688919067,5.24166679382324,32992800,5.03106498718262
"2016-09-07",5.25791692733765,5.28083276748657,5.19541692733765,5.25124979019165,29037600,5.0402626991272
"2016-09-08",5.20833301544189,5.21124982833862,5.12125015258789,5.16125011444092,35032800,4.95387887954712
"2016-09-09",5.03541707992554,5.06666707992554,4.76999998092651,4.76999998092651,80457600,4.5783486366272
"2016-09-12",4.69833278656006,5.0475001335144,4.68958282470703,5.01458311080933,65325600,4.8131046295166
"2016-09-13",4.94750022888184,4.99499988555908,4.82041692733765,4.89624977111816,62654400,4.69952535629272
"2016-09-14",4.90875005722046,5.04166698455811,4.90374994277954,4.95916700363159,55764000,4.75991439819336
"2016-09-15",4.96666717529297,5.21374988555908,4.96250009536743,5.18916702270508,65930400,4.98067378997803
"2016-09-16",5.17624998092651,5.20083284378052,5.10833311080933,5.18333292007446,40761600,4.97507476806641
"2016-09-19",5.22291707992554,5.27208280563354,5.0879168510437,5.11541700363159,45835200,4.90988683700562
"2016-09-20",5.16666698455811,5.20833301544189,5.11999988555908,5.14375019073486,37891200,4.93708181381226
"2016-09-21",5.20833301544189,5.31708288192749,5.12041711807251,5.29333305358887,69300000,5.08065414428711
"2016-09-22",5.39249992370605,5.44000005722046,5.37333297729492,5.41708278656006,39050400,5.19943189620972
"2016-09-23",5.40000009536743,5.40291690826416,5.29500007629395,5.31958293914795,36532800,5.10585021972656
"2016-09-26",5.22791719436646,5.24666690826416,5.16166687011719,5.1875,40941600,4.97907304763794
"2016-09-27",5.1816668510437,5.34416723251343,5.16166687011719,5.33458280563354,41450400,5.12024641036987
"2016-09-28",5.35375022888184,5.37333297729492,5.28249979019165,5.36374998092651,37848000,5.14824295043945
"2016-09-29",5.34083318710327,5.36708307266235,5.17958307266235,5.25,57415200,5.03906345367432
"2016-09-30",5.29833316802979,5.41125011444092,5.27208280563354,5.35791683197021,39993600,5.14264345169067
"2016-10-03",5.33958292007446,5.36166715621948,5.27708292007446,5.34583282470703,40879200,5.13104486465454
"2016-10-04",5.38374996185303,5.42291688919067,5.25708293914795,5.31541681289673,56102400,5.10185050964355
"2016-10-05",5.36374998092651,5.42291688919067,5.35624980926514,5.37083292007446,34428000,5.1550407409668
"2016-10-06",5.35083293914795,5.39708280563354,5.28625011444092,5.36250019073486,37264800,5.1470422744751
"2016-10-07",5.37958288192749,5.399582862854,5.25083303451538,5.3274998664856,45280800,5.11344909667969
"2016-10-10",5.40625,5.46541690826416,5.40333318710327,5.42291688919067,29944800,5.20503282546997
"2016-10-11",5.41166687011719,5.41833305358887,5.12708282470703,5.19875001907349,64821600,4.98987150192261
"2016-10-12",5.20416688919067,5.23624992370605,5.13500022888184,5.18791723251343,41028000,4.97947406768799
"2016-10-13",5.07958316802979,5.16916704177856,4.98624992370605,5.12708282470703,52214400,4.92108392715454
"2016-10-14",5.19624996185303,5.26333284378052,5.13416719436646,5.13875007629395,40905600,4.93228244781494
"2016-10-17",5.13749980926514,5.16416692733765,5.08291721343994,5.10333299636841,27931200,4.89828824996948
"2016-10-18",5.28125,5.30958318710327,5.22916698455811,5.23416709899902,38484000,5.02386665344238
"2016-10-19",5.2245831489563,5.25708293914795,5.20791721343994,5.23624992370605,23527200,5.02586555480957
"2016-10-20",5.212082862854,5.25083303451538,5.12583303451538,5.21416711807251,34975200,5.00466918945312
"2016-10-21",5.225417137146,5.28291702270508,5.17624998092651,5.27083301544189,29316000,5.05905961990356
"2016-10-24",5.37750005722046,5.47375011444092,5.37333297729492,5.4629168510437,34324800,5.24342393875122
"2016-10-25",5.46791696548462,5.47583293914795,5.38708305358887,5.40833282470703,29856000,5.19103384017944
"2016-10-26",5.30416679382324,5.3899998664856,5.25416707992554,5.30458307266235,47654400,5.09145307540894
"2016-10-27",5.36958312988281,5.38250017166138,5.20666694641113,5.23041677474976,51520800,5.02026605606079
"2016-10-28",5.180832862854,5.26416683197021,5.08333301544189,5.1399998664856,71479200,4.93348217010498
"2016-10-31",5.19000005722046,5.19000005722046,5.10833311080933,5.11083316802979,28452000,4.90548753738403
"2016-11-01",5.14375019073486,5.14375019073486,4.86749982833862,5.0058331489563,50961600,4.80470514297485
"2016-11-02",4.98916721343994,5.02291679382324,4.84208297729492,4.87541723251343,40881600,4.67952966690063
