"Index","SMH.Open","SMH.High","SMH.Low","SMH.Close","SMH.Volume","SMH.Adjusted"
"2015-12-07",28.4950008392334,28.4950008392334,28.125,28.1650009155273,4817800,25.1911773681641
"2015-12-08",27.8299999237061,28.0249996185303,27.7000007629395,27.9099998474121,3872000,24.9631004333496
"2015-12-09",27.8400001525879,27.9799995422363,27.4599990844727,27.6149997711182,6798800,24.6992473602295
"2015-12-10",27.6100006103516,27.9249992370605,27.6000003814697,27.7150001525879,3527000,24.7886848449707
"2015-12-11",27.3500003814697,27.5100002288818,27.125,27.1800003051758,7769600,24.3101787567139
"2015-12-14",27.2000007629395,27.2450008392334,26.6849994659424,26.9750003814697,8035000,24.126823425293
"2015-12-15",27.0900001525879,27.5349998474121,27.0900001525879,27.3999996185303,6334600,24.5069465637207
"2015-12-16",27.6000003814697,27.6599998474121,27.1800003051758,27.6149997711182,3467800,24.6992473602295
"2015-12-17",27.7049999237061,27.8050003051758,27.2150001525879,27.2450008392334,7532800,24.3683128356934
"2015-12-18",27.0349998474121,27.1749992370605,26.8700008392334,26.8700008392334,8333200,24.0329055786133
"2015-12-21",26.5650005340576,26.7600002288818,26.4799995422363,26.7600002288818,5164400,24.4537220001221
"2015-12-22",26.8099994659424,26.8999996185303,26.6599998474121,26.875,2294600,24.5588092803955
"2015-12-23",26.9249992370605,27.0550003051758,26.8700008392334,27.0200004577637,1595600,24.691312789917
"2015-12-24",26.9650001525879,27.2000007629395,26.9400005340576,27.0949993133545,927000,24.7598476409912
"2015-12-28",26.9950008392334,27.0599994659424,26.7600002288818,27.0300006866455,3046000,24.7004508972168
"2015-12-29",27.1399993896484,27.4249992370605,27.1149997711182,27.3299999237061,2377200,24.9745922088623
"2015-12-30",27.3899993896484,27.3899993896484,27.0400009155273,27.0650005340576,4888800,24.7324352264404
"2015-12-31",26.9599990844727,26.9599990844727,26.6399993896484,26.6399993896484,3246000,24.3440628051758
"2016-01-04",26.1700000762939,26.3600006103516,25.9950008392334,26.3600006103516,5739200,24.0881958007812
"2016-01-05",26.3600006103516,26.4300003051758,26.0699996948242,26.1149997711182,6894800,23.8643093109131
"2016-01-06",25.6450004577637,25.6949996948242,25.2150001525879,25.4400005340576,6245200,23.2474822998047
"2016-01-07",24.8500003814697,25.2099990844727,24.625,24.6550006866455,9856200,22.5301380157471
"2016-01-08",24.7299995422363,24.8999996185303,24.2649993896484,24.2649993896484,6364600,22.1737499237061
"2016-01-11",24.5699996948242,24.6800003051758,24.1399993896484,24.4850006103516,6564400,22.3747863769531
"2016-01-12",24.8250007629395,24.8899993896484,24.3449993133545,24.6949996948242,9614000,22.5666923522949
"2016-01-13",24.5799999237061,24.8850002288818,23.9400005340576,23.9699993133545,10653400,21.9041728973389
"2016-01-14",24.0650005340576,24.7250003814697,23.8549995422363,24.6049995422363,9039800,22.484447479248
"2016-01-15",23.3950004577637,23.6800003051758,23.0699996948242,23.3500003814697,10587000,21.3376064300537
"2016-01-19",23.7049999237061,23.8850002288818,23.3050003051758,23.5049991607666,15148600,21.479248046875
"2016-01-20",23.2150001525879,23.7950000762939,23.0049991607666,23.5650005340576,10765000,21.5340785980225
"2016-01-21",23.8299999237061,24.1650009155273,23.4950008392334,23.8899993896484,8607200,21.8310680389404
"2016-01-22",24.3600006103516,24.4850006103516,24.1800003051758,24.3449993133545,8001200,22.2468528747559
"2016-01-25",24.2999992370605,24.3799991607666,24.0300006866455,24.0699996948242,4509600,21.9955501556396
"2016-01-26",24.1900005340576,24.4400005340576,24.0750007629395,24.2749996185303,7913600,22.1828861236572
"2016-01-27",24.2049999237061,24.4300003051758,23.8999996185303,24.0049991607666,7428600,21.9361572265625
"2016-01-28",24.1149997711182,24.1800003051758,23.7649993896484,23.8799991607666,6481600,21.8219299316406
"2016-01-29",24.2900009155273,24.8999996185303,24.1100006103516,24.8600006103516,11275000,22.7174682617188
"2016-02-01",24.6499996185303,25.1149997711182,24.6499996185303,24.9699993133545,4788200,22.8179893493652
"2016-02-02",24.6949996948242,24.8099994659424,24.1849994659424,24.2849998474121,9225400,22.192024230957
"2016-02-03",24.4850006103516,24.5499992370605,23.8400001525879,24.3199996948242,16536000,22.224006652832
"2016-02-04",24.3899993896484,24.8999996185303,24.3150005340576,24.7900009155273,5473200,22.6535034179688
"2016-02-05",24.6450004577637,24.6749992370605,23.8349990844727,23.9249992370605,10674000,21.8630485534668
"2016-02-08",23.5100002288818,23.5699996948242,23.0349998474121,23.4150009155273,11078000,21.3970050811768
"2016-02-09",23.0499992370605,23.6450004577637,23.0400009155273,23.3150005340576,6885000,21.3056240081787
"2016-02-10",23.4300003051758,23.5699996948242,22.9599990844727,22.9799995422363,4779600,20.9994945526123
"2016-02-11",22.6350002288818,22.9300003051758,22.5149993896484,22.8150005340576,8039000,20.8487148284912
"2016-02-12",23.2999992370605,23.2999992370605,22.7250003814697,23.2649993896484,4430800,21.2599315643311
"2016-02-16",24.3050003051758,24.3050003051758,23.5650005340576,24.0550003051758,8423800,21.9818477630615
"2016-02-17",24.2099990844727,24.6550006866455,24.1299991607666,24.6299991607666,4024400,22.5072898864746
"2016-02-18",24.8099994659424,24.8250007629395,24.5249996185303,24.5300006866455,2861200,22.4159107208252
"2016-02-19",24.6100006103516,24.7749996185303,24.4699993133545,24.5750007629395,5254600,22.4570331573486
"2016-02-22",24.8349990844727,25.0799999237061,24.8250007629395,24.9750003814697,5169400,22.8225574493408
"2016-02-23",24.7749996185303,24.8950004577637,24.5100002288818,24.5550003051758,3320400,22.4387550354004
"2016-02-24",24.2299995422363,24.9150009155273,24.1350002288818,24.8700008392334,6106000,22.7266082763672
"2016-02-25",24.9799995422363,25.1599998474121,24.6749992370605,25.1599998474121,2591600,22.9916133880615
"2016-02-26",25.3099994659424,25.4150009155273,25.2000007629395,25.2999992370605,4801400,23.1195468902588
"2016-02-29",25.3099994659424,25.6149997711182,25.2049999237061,25.2150001525879,4661400,23.041877746582
"2016-03-01",25.5550003051758,25.9899997711182,25.4750003814697,25.9899997711182,3944600,23.7500801086426
"2016-03-02",25.9249992370605,26.125,25.8649997711182,26.125,2565200,23.8734436035156
"2016-03-03",26.2049999237061,26.25,26.0149993896484,26.1849994659424,3599600,23.9282741546631
"2016-03-04",26.2849998474121,26.5750007629395,26.0900001525879,26.3549995422363,6209800,24.0836200714111
"2016-03-07",26.1900005340576,26.5550003051758,26.0900001525879,26.4549999237061,6493000,24.1750068664551
"2016-03-08",26.25,26.3549995422363,25.9150009155273,25.9549999237061,7157600,23.7180976867676
"2016-03-09",26.0849990844727,26.2199993133545,25.9699993133545,26.1399993896484,3137000,23.8871517181396
"2016-03-10",26.3050003051758,26.5249996185303,25.8950004577637,26.2800006866455,5354400,24.0150871276855
"2016-03-11",26.5750007629395,26.8099994659424,26.5499992370605,26.8099994659424,4448000,24.4994106292725
"2016-03-14",26.6949996948242,26.7900009155273,26.5849990844727,26.6900005340576,4298600,24.3897514343262
"2016-03-15",26.5499992370605,26.6149997711182,26.3950004577637,26.6000003814697,2575200,24.3075122833252
"2016-03-16",26.5149993896484,26.9349994659424,26.5,26.9099998474121,6804800,24.5907917022705
"2016-03-17",26.8299999237061,27.1350002288818,26.8099994659424,27.0949993133545,6516400,24.7598476409912
"2016-03-18",27.125,27.4500007629395,27.125,27.4400005340576,2838400,25.0751132965088
"2016-03-21",27.2950000762939,27.4449996948242,27.2000007629395,27.4400005340576,4020200,25.0751132965088
"2016-03-22",27.2849998474121,27.5100002288818,27.2150001525879,27.4249992370605,1640600,25.0614051818848
"2016-03-23",27.4349994659424,27.4349994659424,27.0900001525879,27.1000003814697,3672200,24.7644157409668
"2016-03-24",26.9050006866455,27.0650005340576,26.7999992370605,27.0550003051758,3466200,24.723295211792
"2016-03-28",27.1000003814697,27.1100006103516,26.9249992370605,27.0450000762939,2957600,24.7141571044922
"2016-03-29",26.9449996948242,27.4599990844727,26.8549995422363,27.4200000762939,5163600,25.0568389892578
"2016-03-30",27.5849990844727,27.8250007629395,27.5249996185303,27.6949996948242,5981600,25.3081378936768
"2016-03-31",27.5900001525879,27.6599998474121,27.5149993896484,27.5400009155273,3e+06,25.1664962768555
"2016-04-01",27.3250007629395,27.6800003051758,27.2549991607666,27.6700000762939,3118400,25.2852935791016
"2016-04-04",27.6849994659424,27.7000007629395,27.4050006866455,27.4549999237061,5429000,25.0888214111328
"2016-04-05",27.2549991607666,27.4050006866455,27.2049999237061,27.25,3150600,24.9014892578125
"2016-04-06",27.1200008392334,27.5300006866455,27.0200004577637,27.5049991607666,2722200,25.1345138549805
"2016-04-07",27.3349990844727,27.3999996185303,27.0400009155273,27.1399993896484,3979400,24.8009662628174
"2016-04-08",27.4249992370605,27.5200004577637,27.1749992370605,27.2700004577637,2350800,24.9197673797607
"2016-04-11",27.4449996948242,27.6849994659424,27.2800006866455,27.2999992370605,5078600,24.9471836090088
"2016-04-12",27.3549995422363,27.3950004577637,26.9449996948242,27.2549991607666,3492600,24.9060554504395
"2016-04-13",27.4799995422363,27.8299999237061,27.4150009155273,27.8099994659424,3935400,25.4132270812988
"2016-04-14",27.5049991607666,27.5499992370605,27.2700004577637,27.5100002288818,4771400,25.1390857696533
"2016-04-15",27.5450000762939,27.5450000762939,27.2950000762939,27.3050003051758,5842200,24.9517498016357
"2016-04-18",27.2000007629395,27.4050006866455,27.1399993896484,27.3400001525879,3473600,24.9837341308594
"2016-04-19",27.3999996185303,27.4400005340576,26.9950008392334,27.1100006103516,5667800,24.7735557556152
"2016-04-20",26.9750003814697,27.3700008392334,26.9549999237061,27.2399997711182,5986000,24.8923530578613
"2016-04-21",27.2099990844727,27.2749996185303,26.9699993133545,27.0900001525879,4348000,24.7552795410156
"2016-04-22",27.1100006103516,27.3150005340576,26.8899993896484,27.1049995422363,3210000,24.7689876556396
"2016-04-25",27.1599998474121,27.1749992370605,26.8950004577637,26.9699993133545,2096800,24.645622253418
"2016-04-26",27.1499996185303,27.4850006103516,27.1499996185303,27.2600002288818,4501000,24.9106273651123
"2016-04-27",27.0699996948242,27.6200008392334,27.0450000762939,27.5799999237061,6979200,25.2030506134033
"2016-04-28",27.2600002288818,27.5650005340576,26.8449993133545,26.8950004577637,6869000,24.5770893096924
"2016-04-29",26.8050003051758,26.8050003051758,26.0650005340576,26.2299995422363,18970400,23.9693965911865
"2016-05-02",26.2800006866455,26.4599990844727,26.1499996185303,26.4050006866455,6567800,24.1293163299561
"2016-05-03",26.1650009155273,26.2700004577637,25.9899997711182,26.1299991607666,8778600,23.8780155181885
"2016-05-04",25.9099998474121,26.1100006103516,25.7700004577637,25.8500003814697,6204600,23.6221485137939
"2016-05-05",25.9699993133545,26.1599998474121,25.8349990844727,25.9449996948242,7554600,23.7089595794678
"2016-05-06",25.7749996185303,25.9799995422363,25.6499996185303,25.9500007629395,6249600,23.7135276794434
"2016-05-09",26,26.1350002288818,25.8500003814697,25.9249992370605,4660200,23.6906833648682
"2016-05-10",25.9899997711182,26.2199993133545,25.875,26.2150001525879,4536800,23.9556922912598
"2016-05-11",26.0900001525879,26.3050003051758,26.0900001525879,26.0949993133545,1805000,23.8460311889648
"2016-05-12",26.1900005340576,26.2099990844727,25.4400005340576,25.6299991607666,13003400,23.421106338501
"2016-05-13",25.7950000762939,25.9449996948242,25.6700000762939,25.7049999237061,4632600,23.4896450042725
"2016-05-16",25.7199993133545,26.3600006103516,25.7199993133545,26.2199993133545,3655800,23.9602565765381
"2016-05-17",26.1350002288818,26.2800006866455,25.9300003051758,25.9750003814697,4212200,23.7363739013672
"2016-05-18",25.9599990844727,26.6299991607666,25.9599990844727,26.4349994659424,6193200,24.1567287445068
"2016-05-19",26.2250003814697,26.4500007629395,26.0249996185303,26.2049999237061,3431200,23.9465503692627
"2016-05-20",26.5499992370605,27.0750007629395,26.5499992370605,27.0750007629395,8714400,24.7415714263916
"2016-05-23",27.3299999237061,27.4950008392334,27.2199993133545,27.25,7665600,24.9014892578125
"2016-05-24",27.3850002288818,27.9150009155273,27.3850002288818,27.9099998474121,6043200,25.5046100616455
"2016-05-25",28.0599994659424,28.125,27.8649997711182,28.0650005340576,6215400,25.6462535858154
"2016-05-26",28.1049995422363,28.2099990844727,28.0300006866455,28.1599998474121,5014000,25.7330627441406
"2016-05-27",28.1650009155273,28.3799991607666,28.1650009155273,28.3449993133545,2803800,25.9021148681641
"2016-05-31",28.4699993133545,28.4699993133545,28.2549991607666,28.4500007629395,7380000,25.9980697631836
"2016-06-01",28.3400001525879,28.6100006103516,28.3050003051758,28.5650005340576,3819600,26.1031589508057
"2016-06-02",28.4400005340576,28.5599994659424,28.3850002288818,28.5599994659424,4484600,26.0985889434814
"2016-06-03",28.7150001525879,28.7749996185303,28.4349994659424,28.6149997711182,5199000,26.1488494873047
"2016-06-06",28.625,28.7600002288818,28.4699993133545,28.5450000762939,5914800,26.0848808288574
"2016-06-07",28.6550006866455,28.8799991607666,28.625,28.8449993133545,7954600,26.3590259552002
"2016-06-08",28.8400001525879,28.9050006866455,28.75,28.8500003814697,4424600,26.363597869873
"2016-06-09",28.6000003814697,28.8799991607666,28.5300006866455,28.8500003814697,6188400,26.363597869873
"2016-06-10",28.4850006103516,28.5650005340576,28.2700004577637,28.3500003814697,5754000,25.9066886901855
"2016-06-13",28.1949996948242,28.5450000762939,28.1849994659424,28.2299995422363,3332200,25.7970275878906
"2016-06-14",28.1749992370605,28.2800006866455,27.9349994659424,28.1949996948242,7676600,25.7650470733643
"2016-06-15",28.3799991607666,28.3799991607666,28.125,28.1650009155273,2736800,25.7376327514648
"2016-06-16",27.8600006103516,28.2250003814697,27.7000007629395,28.1800003051758,7024600,25.7513389587402
"2016-06-17",28.2099990844727,28.2099990844727,27.8050003051758,27.9899997711182,10150400,25.5777130126953
"2016-06-20",28.3899993896484,28.7450008392334,28.3899993896484,28.4599990844727,5203600,26.007209777832
"2016-06-21",28.5849990844727,28.6450004577637,28.4500007629395,28.5949993133545,6131000,26.1305732727051
"2016-06-22",28.6000003814697,28.8700008392334,28.5300006866455,28.5599994659424,7197800,26.0985889434814
"2016-06-23",28.8700008392334,29.2749996185303,28.8299999237061,29.2749996185303,6354600,26.7519702911377
"2016-06-24",27.9750003814697,28.4599990844727,27.5650005340576,27.5650005340576,15770000,25.1893424987793
"2016-06-27",27.2950000762939,27.3250007629395,26.5450000762939,26.7150001525879,15619800,24.41259765625
"2016-06-28",27.1100006103516,27.4449996948242,27,27.4449996948242,10836000,25.079683303833
"2016-06-29",27.7800006866455,28.0699996948242,27.6650009155273,28.0049991607666,10907400,25.5914192199707
"2016-06-30",28.1049995422363,28.7299995422363,27.9950008392334,28.5049991607666,7017200,26.0483303070068
"2016-07-01",28.3250007629395,28.3899993896484,28.2549991607666,28.2950000762939,3211400,25.8564300537109
"2016-07-05",28.0550003051758,28.0799999237061,27.7099990844727,27.8449993133545,5103200,25.4452075958252
"2016-07-06",27.6350002288818,27.9249992370605,27.4099998474121,27.8850002288818,6892400,25.4817638397217
"2016-07-07",27.9449996948242,28.4050006866455,27.8449993133545,28.2000007629395,3192400,25.7696151733398
"2016-07-08",28.4799995422363,28.9699993133545,28.3799991607666,28.9699993133545,5685600,26.4732532501221
"2016-07-11",29.1399993896484,29.4249992370605,29.1100006103516,29.3600006103516,2958400,26.8296432495117
"2016-07-12",29.5750007629395,29.7049999237061,29.4750003814697,29.6800003051758,2907800,27.1220626831055
"2016-07-13",29.7099990844727,29.8250007629395,29.6200008392334,29.6849994659424,1979000,27.1266326904297
"2016-07-14",29.9449996948242,29.9899997711182,29.6849994659424,29.9349994659424,3159600,27.3550834655762
"2016-07-15",29.9150009155273,29.9150009155273,29.75,29.8500003814697,4029400,27.2774085998535
"2016-07-18",30.6000003814697,30.7399997711182,30.5550003051758,30.7199993133545,5257200,28.0724296569824
"2016-07-19",30.6100006103516,30.6550006866455,30.5049991607666,30.6000003814697,1668200,27.962776184082
"2016-07-20",30.7250003814697,31.125,30.6749992370605,31.0699996948242,4552800,28.3922672271729
"2016-07-21",31.0249996185303,31.0400009155273,30.6650009155273,30.8050003051758,7103200,28.1501045227051
"2016-07-22",30.7150001525879,30.9899997711182,30.5849990844727,30.9899997711182,4302600,28.3191623687744
"2016-07-25",31.0049991607666,31.1599998474121,31.0049991607666,31.1350002288818,2636200,28.4516658782959
"2016-07-26",31.4099998474121,32.1500015258789,31.2950000762939,32.0349998474121,17223200,29.2740993499756
"2016-07-27",32.2599983215332,32.2599983215332,31.7649993896484,31.9200000762939,5555600,29.1690120697021
"2016-07-28",31.8950004577637,32.0449981689453,31.7549991607666,31.8799991607666,3439800,29.1324577331543
"2016-07-29",31.8799991607666,31.9449996948242,31.6100006103516,31.75,3932000,29.0136623382568
"2016-08-01",31.8299999237061,31.9500007629395,31.75,31.8400001525879,2496600,29.0959053039551
"2016-08-02",31.7749996185303,31.9050006866455,31.2450008392334,31.4200000762939,11176000,28.7121028900146
"2016-08-03",31.3400001525879,31.5,31.2900009155273,31.5,2550600,28.7852077484131
"2016-08-04",31.5049991607666,31.7399997711182,31.4850006103516,31.7250003814697,3049800,28.9908180236816
"2016-08-05",31.8899993896484,32.1399993896484,31.8050003051758,32.0950012207031,1860800,29.3289318084717
"2016-08-08",32.2099990844727,32.25,32.0400009155273,32.0950012207031,1544600,29.3289318084717
"2016-08-09",32.2550010681152,32.3899993896484,32.2550010681152,32.310001373291,3950000,29.5253982543945
"2016-08-10",32.3800010681152,32.3800010681152,31.9950008392334,32.0950012207031,1284600,29.3289318084717
"2016-08-11",32.1949996948242,32.2700004577637,32.0550003051758,32.2249984741211,1214600,29.4477233886719
"2016-08-12",32.25,32.4300003051758,32.2449989318848,32.3600006103516,2661400,29.5710887908936
"2016-08-15",32.4650001525879,32.7999992370605,32.4650001525879,32.7249984741211,3495200,29.9046325683594
"2016-08-16",32.685001373291,32.689998626709,32.5,32.5349998474121,1530000,29.7310085296631
"2016-08-17",32.5400009155273,32.5400009155273,32.2900009155273,32.4650001525879,4162200,29.6670436859131
"2016-08-18",32.4900016784668,32.7150001525879,32.4900016784668,32.7150001525879,2669800,29.8954944610596
"2016-08-19",32.7599983215332,32.9449996948242,32.6500015258789,32.8849983215332,1981200,30.050838470459
"2016-08-22",32.8250007629395,32.9599990844727,32.7449989318848,32.8950004577637,1880600,30.0599822998047
"2016-08-23",33.0950012207031,33.2249984741211,33.0299987792969,33.0550003051758,3425000,30.2061939239502
"2016-08-24",33.064998626709,33.0999984741211,32.7099990844727,32.7949981689453,3948200,29.968599319458
"2016-08-25",32.8300018310547,33.0449981689453,32.8050003051758,32.9049987792969,3200800,30.0691165924072
"2016-08-26",32.9949989318848,33.3050003051758,32.8450012207031,33.0449981689453,4488200,30.1970520019531
"2016-08-29",33.1500015258789,33.2700004577637,33.0999984741211,33.1599998474121,2169000,30.3021450042725
"2016-08-30",33.1699981689453,33.3250007629395,33.0149993896484,33.1049995422363,2923200,30.2518844604492
"2016-08-31",33.1650009155273,33.185001373291,32.9449996948242,33.1049995422363,2065000,30.2518844604492
"2016-09-01",33.1349983215332,33.4099998474121,33.0099983215332,33.4099998474121,3622400,30.5305976867676
"2016-09-02",33.5400009155273,33.5400009155273,33.2550010681152,33.3800010681152,4418800,30.5031852722168
"2016-09-06",33.4749984741211,33.5400009155273,33.1949996948242,33.375,4397000,30.4986152648926
"2016-09-07",33.5149993896484,33.5699996948242,33.1199989318848,33.1549987792969,7942000,30.2975730895996
"2016-09-08",33.0449981689453,33.1699981689453,32.8800010681152,33.0900001525879,7480000,30.2381763458252
"2016-09-09",32.7999992370605,32.8050003051758,31.8449993133545,31.8899993896484,21847200,29.1415958404541
"2016-09-12",31.7099990844727,32.560001373291,31.5300006866455,32.5449981689453,13353800,29.7401447296143
"2016-09-13",32.435001373291,32.625,32.0499992370605,32.189998626709,7442600,29.4157409667969
"2016-09-14",32.2299995422363,32.5550003051758,32.0849990844727,32.4599990844727,5247200,29.6624736785889
"2016-09-15",32.5400009155273,33.3250007629395,32.375,33.2649993896484,10300600,30.3980922698975
"2016-09-16",33.7249984741211,33.7249984741211,33.0349998474121,33.2799987792969,5363600,30.4118022918701
"2016-09-19",33.625,33.8400001525879,33.3199996948242,33.3950004577637,4351800,30.5168876647949
"2016-09-20",33.5900001525879,33.6300010681152,33.2000007629395,33.2700004577637,2850400,30.4026660919189
"2016-09-21",33.5400009155273,33.7900009155273,33.3199996948242,33.7299995422363,7751800,30.8230171203613
"2016-09-22",34.0699996948242,34.1949996948242,33.7750015258789,33.8899993896484,6243200,30.9692306518555
"2016-09-23",33.875,33.8899993896484,33.4650001525879,33.4949989318848,4215400,30.608268737793
"2016-09-26",33.2999992370605,33.375,33.0800018310547,33.185001373291,3491200,30.3249893188477
"2016-09-27",33.125,33.7449989318848,33.0750007629395,33.7299995422363,8105600,30.8230171203613
"2016-09-28",33.814998626709,33.9249992370605,33.5400009155273,33.7750015258789,3194400,30.8641395568848
"2016-09-29",33.7200012207031,34.3950004577637,33.4150009155273,34.189998626709,13499000,31.2433776855469
"2016-09-30",34.4150009155273,34.875,34.4049987792969,34.7350006103516,6644800,31.7414035797119
"2016-10-03",34.6749992370605,34.9049987792969,34.4249992370605,34.4650001525879,4400000,31.4946689605713
"2016-10-04",34.6100006103516,34.7400016784668,34.2700004577637,34.3199996948242,7234000,31.3621635437012
"2016-10-05",34.4949989318848,34.8600006103516,34.439998626709,34.5849990844727,8053000,31.6043319702148
"2016-10-06",34.6749992370605,34.8499984741211,34.3899993896484,34.7849998474121,4965800,31.7870922088623
"2016-10-07",34.8800010681152,34.8800010681152,34.5050010681152,34.810001373291,4203000,31.8099460601807
"2016-10-10",35.0149993896484,35.1049995422363,34.6800003051758,34.7000007629395,3550200,31.7094268798828
"2016-10-11",34.560001373291,34.6399993896484,33.7099990844727,33.9850006103516,8279400,31.0560417175293
"2016-10-12",33.935001373291,34.0349998474121,33.6349983215332,33.9850006103516,8534800,31.0560417175293
"2016-10-13",33.6650009155273,33.7350006103516,33.0299987792969,33.5950012207031,13193800,30.6996574401855
"2016-10-14",33.8250007629395,34.185001373291,33.7700004577637,33.810001373291,4692200,30.8961238861084
"2016-10-17",33.7449989318848,33.9500007629395,33.6399993896484,33.6699981689453,1803000,30.7681884765625
"2016-10-18",34.0550003051758,34.2299995422363,33.9550018310547,34.0499992370605,5397800,31.1154346466064
"2016-10-19",33.685001373291,33.8250007629395,33.5299987792969,33.7000007629395,13399600,30.7956066131592
"2016-10-20",33.6549987792969,34.1049995422363,33.5149993896484,33.9949989318848,7140800,31.0651798248291
"2016-10-21",33.8800010681152,33.9900016784668,33.6300010681152,33.9500007629395,4053400,31.0240573883057
"2016-10-24",34.1650009155273,34.3849983215332,34.1049995422363,34.3849983215332,2598200,31.4215679168701
"2016-10-25",34.3050003051758,34.4249992370605,34.2350006103516,34.2900009155273,2844600,31.3347587585449
"2016-10-26",33.8050003051758,34.4049987792969,33.8050003051758,34.189998626709,2260000,31.2433776855469
"2016-10-27",34.4949989318848,34.6150016784668,34.060001373291,34.0900001525879,5114800,31.1519889831543
"2016-10-28",34.1800003051758,34.3600006103516,33.8849983215332,33.8950004577637,4301600,30.9738025665283
"2016-10-31",34.0800018310547,34.2599983215332,34.064998626709,34.1349983215332,3145400,31.1931171417236
"2016-11-01",34.1800003051758,34.3300018310547,33.4799995422363,33.8199996948242,5390400,30.9052543640137
"2016-11-02",33.7949981689453,33.9900016784668,33.5250015258789,33.6100006103516,3659800,30.7133617401123
"2016-11-03",33.6500015258789,33.8250007629395,33.4300003051758,33.4700012207031,5384400,30.585428237915
"2016-11-04",33.25,33.6300010681152,33.1300010681152,33.2949981689453,6104000,30.4255104064941
"2016-11-07",33.8400001525879,34.2999992370605,33.7900009155273,34.2949981689453,4196000,31.3393230438232
