"Index","0390.HK.Open","0390.HK.High","0390.HK.Low","0390.HK.Close","0390.HK.Volume","0390.HK.Adjusted"
"2015-10-13",7.53000020980835,7.69999980926514,7.51000022888184,7.57000017166138,15912825,5.4213981628418
"2015-10-14",7.51000022888184,7.61999988555908,7.46000003814697,7.55000019073486,11808830,5.40707445144653
"2015-10-15",7.65999984741211,7.69000005722046,7.55999994277954,7.59999990463257,25690032,5.44288349151611
"2015-10-16",7.69999980926514,7.80000019073486,7.65000009536743,7.69999980926514,32857587,5.51449966430664
"2015-10-19",7.67999982833862,7.67999982833862,7.5,7.59999990463257,21335516,5.44288349151611
"2015-10-20",7.55000019073486,7.80999994277954,7.40000009536743,7.71000003814697,28882844,5.52166175842285
"2015-10-22",7.57999992370605,7.67999982833862,7.46000003814697,7.59999990463257,22813282,5.44288349151611
"2015-10-23",7.69999980926514,7.71000003814697,7.51000022888184,7.53000020980835,21574888,5.39275169372559
"2015-10-26",7.6100001335144,7.65000009536743,7.48000001907349,7.53999996185303,14538147,5.39991283416748
"2015-10-27",7.57999992370605,7.57999992370605,7.36999988555908,7.5,13796152,5.37126588821411
"2015-10-28",7.57999992370605,7.57999992370605,7.32999992370605,7.36999988555908,14568845,5.27816390991211
"2015-10-29",7.46999979019165,7.46999979019165,7.28000020980835,7.34000015258789,14696245,5.25667905807495
"2015-10-30",7.3899998664856,7.48000001907349,7.28000020980835,7.38000011444092,16422798,5.28532648086548
"2015-11-02",7.19999980926514,7.42999982833862,7.19999980926514,7.21999979019165,20648768,5.17073917388916
"2015-11-03",7.38000011444092,7.38000011444092,7.07000017166138,7.07999992370605,23488043,5.07047510147095
"2015-11-04",7.09999990463257,7.3600001335144,7.09999990463257,7.21000003814697,34005315,5.16357707977295
"2015-11-05",7.26999998092651,7.5,7.17000007629395,7.32999992370605,32125207,5.2495174407959
"2015-11-06",7.26999998092651,7.32999992370605,7.21000003814697,7.26999998092651,19329062,5.20654726028442
"2015-11-09",7.21999979019165,7.32999992370605,7.15000009536743,7.15999984741211,18561000,5.12776851654053
"2015-11-10",7.09999990463257,7.11999988555908,7,7.05000019073486,22835973,5.04898977279663
"2015-11-11",6.98999977111816,7.05999994277954,6.82999992370605,6.92999982833862,22088664,4.96304988861084
"2015-11-12",6.94999980926514,7,6.84000015258789,6.90000009536743,24364640,4.941565990448
"2015-11-13",6.80000019073486,6.82000017166138,6.65000009536743,6.69999980926514,33339469,4.79833126068115
"2015-11-16",6.53000020980835,6.63000011444092,6.51000022888184,6.51999998092651,31749997,4.66942024230957
"2015-11-17",6.59999990463257,6.80000019073486,6.57000017166138,6.57999992370605,23847286,4.71239137649536
"2015-11-18",6.6100001335144,6.73000001907349,6.6100001335144,6.6399998664856,9482102,4.75536060333252
"2015-11-19",6.75,6.80000019073486,6.71000003814697,6.78000020980835,13197000,4.85562467575073
"2015-11-20",6.78000020980835,6.92999982833862,6.75,6.92000007629395,12894000,4.95588827133179
"2015-11-23",6.92999982833862,6.92999982833862,6.80000019073486,6.8600001335144,18659891,4.91291809082031
"2015-11-24",6.84000015258789,6.84999990463257,6.65999984741211,6.69999980926514,21670067,4.79833126068115
"2015-11-25",6.73999977111816,6.73999977111816,6.6399998664856,6.65999984741211,16091558,4.76968383789062
"2015-11-26",6.71000003814697,6.84999990463257,6.59000015258789,6.67000007629395,13274540,4.77684593200684
"2015-11-27",6.71000003814697,6.71999979019165,6.46000003814697,6.55000019073486,33225573,4.69090604782104
