"Index","JPM.Open","JPM.High","JPM.Low","JPM.Close","JPM.Volume","JPM.Adjusted"
"2015-12-09",65.6100006103516,66.5800018310547,65.0400009155273,65.4599990844727,16770200,50.741828918457
"2015-12-10",65.5400009155273,66.5,65.0800018310547,65.6100006103516,12839000,50.8581085205078
"2015-12-11",64.8000030517578,65.1600036621094,63.5099983215332,64.0699996948242,17889300,49.664363861084
"2015-12-14",64.2300033569336,64.7600021362305,63.5999984741211,64.2699966430664,17638200,49.8193817138672
"2015-12-15",65.0699996948242,66.6500015258789,65.0699996948242,66.0999984741211,18126600,51.2379264831543
"2015-12-16",66.9100036621094,67.7399978637695,65.9100036621094,67.5299987792969,21720000,52.3464088439941
"2015-12-17",67.9000015258789,68,66.0800018310547,66.2799987792969,18122100,51.3774642944336
"2015-12-18",65.9700012207031,65.9700012207031,64.4000015258789,64.4000015258789,23819600,49.9201736450195
"2015-12-21",65.0199966430664,65.5599975585938,64.8300018310547,65.5400009155273,18869300,50.803840637207
"2015-12-22",65.9199981689453,66,64.9800033569336,65.6800003051758,12149500,50.912353515625
"2015-12-23",66.120002746582,66.8499984741211,66.0500030517578,66.7300033569336,12524500,51.7262916564941
"2015-12-24",66.620002746582,66.8899993896484,66.3199996948242,66.5999984741211,4468200,51.6255111694336
"2015-12-28",66.2900009155273,66.4499969482422,65.7099990844727,66.379997253418,6610600,51.4549751281738
"2015-12-29",66.8399963378906,67.3000030517578,66.7399978637695,67.0699996948242,9820800,51.9898376464844
"2015-12-30",67.0400009155273,67.0500030517578,66.4499969482422,66.5899963378906,7190700,51.6177597045898
"2015-12-31",66.1900024414062,66.7799987792969,66,66.0299987792969,14654300,51.1836738586426
"2016-01-04",63.9500007629395,64.0599975585938,63.0099983215332,63.6199989318848,25393200,49.6463623046875
"2016-01-05",63.7000007629395,64.129997253418,63.0400009155273,63.7299995422363,16566700,49.7322158813477
"2016-01-06",62.7200012207031,63.1300010681152,62.3400001525879,62.810001373291,22961500,49.0142784118652
"2016-01-07",61.4599990844727,62,60.0800018310547,60.2700004577637,27630900,47.0321617126465
"2016-01-08",61.1300010681152,61.2700004577637,58.8499984741211,58.9199981689453,22373300,45.9786758422852
"2016-01-11",58.8300018310547,59.2200012207031,58.0400009155273,58.8300018310547,20925500,45.9084548950195
"2016-01-12",59.4500007629395,59.560001373291,58.0999984741211,58.9599990844727,22971600,46.0099029541016
"2016-01-13",59.4599990844727,59.6800003051758,56.9099998474121,57.3400001525879,28808100,44.7457313537598
"2016-01-14",58.1599998474121,59.3800010681152,57.2900009155273,58.2000007629395,31296300,45.416820526123
"2016-01-15",56.4500007629395,57.5699996948242,56.2200012207031,57.0400009155273,38131700,44.5116157531738
"2016-01-19",57.7299995422363,57.9700012207031,56.5099983215332,57.0099983215332,22818900,44.4882049560547
"2016-01-20",55.6300010681152,56.1800003051758,54.6599998474121,55.5099983215332,34646100,43.3176651000977
"2016-01-21",55.7400016784668,56.5200004577637,55.060001373291,55.25,31301100,43.1147727966309
"2016-01-22",56.439998626709,57.1599998474121,56.2999992370605,56.9500007629395,22732200,44.4413795471191
"2016-01-25",56.4799995422363,56.8499984741211,55.5999984741211,55.6599998474121,21114400,43.4347229003906
"2016-01-26",55.8499984741211,57.1500015258789,55.810001373291,57.0800018310547,17535700,44.5428237915039
"2016-01-27",57.0800018310547,58.2700004577637,56.560001373291,57.0400009155273,20560000,44.5116157531738
"2016-01-28",57.5200004577637,57.9700012207031,56.6300010681152,57.2799987792969,15497900,44.6988906860352
"2016-01-29",57.8300018310547,59.5400009155273,57.5099983215332,59.5,26992200,46.4312973022461
"2016-02-01",59.1599998474121,59.6500015258789,58.439998626709,58.8600006103516,16807900,45.9318618774414
"2016-02-02",57.8800010681152,57.9799995422363,56.75,57.0299987792969,22448200,44.5038070678711
"2016-02-03",57.3699989318848,57.7999992370605,55.0200004577637,57.4099998474121,31543200,44.8003463745117
"2016-02-04",57.060001373291,58.5200004577637,57.060001373291,58.4000015258789,21651300,45.5728874206543
"2016-02-05",58.5800018310547,59.1399993896484,57.4199981689453,57.75,22001300,45.0656661987305
"2016-02-08",56.689998626709,56.9199981689453,55.5400009155273,56.5400009155273,28267600,44.1214218139648
"2016-02-09",55.2900009155273,56.689998626709,55.1300010681152,56.2000007629395,26300000,43.8561096191406
"2016-02-10",56.5699996948242,57.4099998474121,55.4700012207031,55.5200004577637,22389600,43.3254623413086
"2016-02-11",53.9000015258789,53.9099998474121,52.5,53.0699996948242,44334700,41.4135932922363
"2016-02-12",55.6500015258789,57.5699996948242,55.1699981689453,57.4900016784668,37011400,44.8627662658691
"2016-02-16",58.2299995422363,58.5999984741211,57.6399993896484,58.3499984741211,23730700,45.533878326416
"2016-02-17",58.8499984741211,59.25,58.3899993896484,58.7700004577637,21580100,45.8616333007812
"2016-02-18",58.8400001525879,58.8600006103516,57.25,57.810001373291,17037800,45.1124839782715
"2016-02-19",57.5,58.1699981689453,57.0800018310547,57.8199996948242,15658200,45.1202812194824
"2016-02-22",58.5099983215332,58.8800010681152,58.4199981689453,58.5699996948242,14882800,45.7055625915527
"2016-02-23",57.9000015258789,58.0900001525879,55.9599990844727,56.1199989318848,31772500,43.7936897277832
"2016-02-24",55.2000007629395,56.2099990844727,54.3300018310547,56.1399993896484,25560100,43.8092842102051
"2016-02-25",56.1300010681152,57.0299987792969,56.0400009155273,57.0099983215332,14473300,44.4882049560547
"2016-02-26",57.6399993896484,58.1100006103516,57.1399993896484,57.5400009155273,20947500,44.9017906188965
"2016-02-29",57.4099998474121,57.6100006103516,56.2900009155273,56.2999992370605,19554100,43.9341354370117
"2016-03-01",56.7599983215332,59.2000007629395,56.6699981689453,59.2000007629395,23958100,46.1971855163574
"2016-03-02",59.2000007629395,59.9000015258789,58.9599990844727,59.7599983215332,20943100,46.6341781616211
"2016-03-03",59.5800018310547,59.9599990844727,59.0999984741211,59.9599990844727,15790600,46.7902565002441
"2016-03-04",60.0999984741211,60.5499992370605,59.5299987792969,60.0499992370605,18459000,46.860481262207
"2016-03-07",59.5400009155273,60.0499992370605,59.3199996948242,59.939998626709,12832400,46.7746505737305
"2016-03-08",59.2099990844727,59.5,58.6800003051758,58.7799987792969,14132900,45.869441986084
"2016-03-09",59.1500015258789,59.5400009155273,58.6800003051758,59.1199989318848,13238800,46.1347579956055
"2016-03-10",59.5900001525879,59.6699981689453,57.810001373291,58.6100006103516,21139200,45.7367820739746
"2016-03-11",59.3899993896484,59.5099983215332,58.6500015258789,59.3400001525879,21055000,46.3064422607422
"2016-03-14",59.1500015258789,59.310001373291,58.5999984741211,59.1199989318848,13436100,46.1347579956055
"2016-03-15",58.5400009155273,59.2099990844727,58.4300003051758,59.2000007629395,10910500,46.1971855163574
"2016-03-16",58.9799995422363,59.75,58.4700012207031,58.9199981689453,17423900,45.9786758422852
"2016-03-17",58.7700004577637,59.1300010681152,57.9900016784668,58.75,19405700,45.846019744873
"2016-03-18",60.0499992370605,60.9700012207031,59.6599998474121,60.4799995422363,29570200,47.1960372924805
"2016-03-21",60.2200012207031,60.8199996948242,59.9599990844727,60.4599990844727,12684400,47.1804428100586
"2016-03-22",59.9900016784668,60.5800018310547,59.6199989318848,60.2400016784668,12042700,47.0087585449219
"2016-03-23",60.3400001525879,60.5099983215332,59.8600006103516,59.939998626709,11658700,46.7746505737305
"2016-03-24",59.2999992370605,59.5099983215332,58.8699989318848,59.4799995422363,12921200,46.4156875610352
"2016-03-28",59.5299987792969,59.75,59.1800003051758,59.4000015258789,11159700,46.3532600402832
"2016-03-29",59.3300018310547,59.3300018310547,58.5299987792969,59.0299987792969,15933400,46.0645294189453
"2016-03-30",59.4599990844727,60.2299995422363,59.3800010681152,59.7099990844727,13307100,46.5951728820801
"2016-03-31",59.4500007629395,59.9300003051758,59.1100006103516,59.2200012207031,14904700,46.2127838134766
"2016-04-01",59.0200004577637,60.060001373291,58.560001373291,59.8699989318848,15417500,46.7200164794922
"2016-04-04",59.439998626709,59.5699996948242,58.9599990844727,59.2000007629395,12305000,46.5392112731934
"2016-04-05",58.5900001525879,58.8300018310547,58.2099990844727,58.3600006103516,12886600,45.8788642883301
"2016-04-06",58.1800003051758,58.8800010681152,57.9500007629395,58.810001373291,12167900,46.2326202392578
"2016-04-07",58.2599983215332,58.4300003051758,57.0699996948242,57.3199996948242,19226800,45.0612831115723
"2016-04-08",57.7099990844727,58.5800018310547,57.689998626709,57.7400016784668,13547700,45.3914566040039
"2016-04-11",57.9099998474121,58.8800010681152,57.9099998474121,58.2000007629395,17627800,45.7530746459961
"2016-04-12",58.3400001525879,59.3899993896484,58.2000007629395,59.2799987792969,17779200,46.6020965576172
"2016-04-13",60.4799995422363,62.1599998474121,60.3800010681152,61.7900009155273,37516800,48.5753021240234
"2016-04-14",61.689998626709,62.9099998474121,61.6100006103516,62.5900001525879,24249900,49.2042198181152
"2016-04-15",62.8800010681152,62.9000015258789,61.4500007629395,61.8699989318848,19290700,48.6381874084473
"2016-04-18",61.6399993896484,62.5800018310547,61.5299987792969,62.2700004577637,13813100,48.9526481628418
"2016-04-19",62.5499992370605,63.4799995422363,62.5499992370605,63.3199996948242,19255600,49.7780952453613
"2016-04-20",63.4799995422363,64.3099975585938,63.1500015258789,64.2399978637695,14594400,50.5013313293457
"2016-04-21",64.2600021362305,64.6600036621094,63.3400001525879,63.5999984741211,15395800,49.9982147216797
"2016-04-22",63.6399993896484,64.379997253418,63.6399993896484,63.9700012207031,12444700,50.2890815734863
"2016-04-25",63.5999984741211,63.9500007629395,63.1500015258789,63.5999984741211,10687200,49.9982147216797
"2016-04-26",63.810001373291,64.0699996948242,63.3300018310547,63.9300003051758,12048000,50.2576332092285
"2016-04-27",63.8600006103516,64.6399993896484,63.5999984741211,64.1100006103516,15284100,50.3991470336914
"2016-04-28",63.6399993896484,64.4199981689453,63.3499984741211,63.5999984741211,12852500,49.9982147216797
"2016-04-29",63.0900001525879,63.6100006103516,62.7000007629395,63.2000007629395,16376400,49.6837577819824
"2016-05-02",63.689998626709,64,63.1399993896484,63.7900009155273,10247300,50.1475830078125
"2016-05-03",62.9000015258789,62.9099998474121,61.7999992370605,62.560001373291,19120300,49.1806297302246
"2016-05-04",61.75,62.2599983215332,61.2700004577637,61.5699996948242,17030200,48.4023513793945
"2016-05-05",61.5999984741211,62,61.060001373291,61.2400016784668,14033900,48.142936706543
"2016-05-06",60.7000007629395,61.6800003051758,60.5900001525879,61.5999984741211,11057900,48.4259414672852
"2016-05-09",61.3699989318848,61.8899993896484,61.0499992370605,61.2099990844727,11197100,48.1193466186523
"2016-05-10",61.5499992370605,62.2599983215332,61.3499984741211,62.0400009155273,11897200,48.7718276977539
"2016-05-11",61.9700012207031,62.5999984741211,61.810001373291,61.810001373291,11254000,48.5910339355469
"2016-05-12",62.2700004577637,62.560001373291,61.3699989318848,61.7700004577637,11071700,48.5595817565918
"2016-05-13",61.7000007629395,62.4000015258789,61.0200004577637,61.2000007629395,15122300,48.1114883422852
"2016-05-16",61.2099990844727,61.9900016784668,61,61.6599998474121,10951300,48.4731101989746
"2016-05-17",61.4300003051758,62.1599998474121,61.1500015258789,61.6599998474121,12180900,48.4731101989746
"2016-05-18",61.7000007629395,64.1699981689453,61.689998626709,64.0400009155273,24007100,50.344108581543
"2016-05-19",63.5299987792969,64.2200012207031,62.9000015258789,63.3899993896484,16076200,49.8331146240234
"2016-05-20",63.8600006103516,64.1900024414062,63.3699989318848,63.5099983215332,11862000,49.9274559020996
"2016-05-23",63.4500007629395,63.8699989318848,63.1599998474121,63.4599990844727,9347500,49.8881416320801
"2016-05-24",63.939998626709,64.7699966430664,63.810001373291,64.5400009155273,13839400,50.7371826171875
"2016-05-25",64.9400024414062,66.1999969482422,64.9199981689453,65.5199966430664,18935200,51.5075721740723
"2016-05-26",65.5699996948242,65.5800018310547,64.9100036621094,65.0299987792969,9428400,51.1223945617676
"2016-05-27",65.2099990844727,65.4599990844727,65.0500030517578,65.4300003051758,10116000,51.436840057373
"2016-05-31",65.7300033569336,65.8199996948242,64.9599990844727,65.2699966430664,15139400,51.3110466003418
"2016-06-01",64.7600021362305,65.9199981689453,64.2600021362305,65.6900024414062,14031000,51.6412353515625
"2016-06-02",65.5199966430664,65.8099975585938,65.1600036621094,65.8099975585938,10637600,51.7355766296387
"2016-06-03",64.25,64.8600006103516,63.5499992370605,64.6399993896484,20261700,50.8157844543457
"2016-06-06",64.6399993896484,65.7600021362305,64.5999984741211,65.2799987792969,13193500,51.3189125061035
"2016-06-07",65.4499969482422,65.7399978637695,65.0400009155273,65.0599975585938,9924100,51.1459655761719
"2016-06-08",64.9300003051758,65.4800033569336,64.9199981689453,65.25,9428000,51.2953262329102
"2016-06-09",64.7900009155273,64.9000015258789,64.2699966430664,64.75,10817800,50.9022674560547
"2016-06-10",63.9300003051758,64.0699996948242,63.5800018310547,63.8400001525879,16678400,50.1868896484375
"2016-06-13",63.4799995422363,64.3399963378906,63.2599983215332,63.2700004577637,14314900,49.7387886047363
"2016-06-14",62.6800003051758,63.4700012207031,61.6800003051758,62.0800018310547,19509300,48.8032836914062
"2016-06-15",62.4099998474121,62.9799995422363,61.9099998474121,61.9700012207031,16982100,48.7168083190918
"2016-06-16",61.4500007629395,62.2999992370605,60.9000015258789,62.2200012207031,16791200,48.9133453369141
"2016-06-17",62.2999992370605,62.7099990844727,61.9300003051758,62.2799987792969,15751500,48.9605140686035
"2016-06-20",63.4500007629395,63.8499984741211,62.3400001525879,62.3699989318848,12213200,49.0312614440918
"2016-06-21",62.7299995422363,63,62.1399993896484,62.9500007629395,11611600,49.487232208252
"2016-06-22",62.9500007629395,63.7099990844727,62.6800003051758,62.7099990844727,12643500,49.2985496520996
"2016-06-23",63.7000007629395,64.1500015258789,63.5299987792969,64.0500030517578,16583600,50.351978302002
"2016-06-24",60.4799995422363,61.7000007629395,59.3400001525879,59.5999984741211,44108700,46.8536567687988
"2016-06-27",58.7099990844727,58.75,57.0499992370605,57.6100006103516,37300700,45.2892570495605
"2016-06-28",59.189998626709,59.5499992370605,58.2599983215332,59.5200004577637,29088700,46.7907752990723
"2016-06-29",60.3600006103516,61.2099990844727,60,61.2000007629395,21483000,48.1114883422852
"2016-06-30",61.6300010681152,62.189998626709,61.0200004577637,62.1399993896484,21343600,48.850456237793
"2016-07-01",61.6599998474121,62.0099983215332,61.1599998474121,61.2599983215332,14217800,48.5335540771484
"2016-07-05",60.4500007629395,60.5999984741211,59.0999984741211,59.5499992370605,23357700,47.1787872314453
"2016-07-06",59.0099983215332,60.2900009155273,58.7599983215332,60.189998626709,20429800,47.6858406066895
"2016-07-07",60.5200004577637,61.1399993896484,60.1599998474121,60.5800018310547,13771400,47.994800567627
"2016-07-08",61.3300018310547,62.1699981689453,61.3300018310547,61.8300018310547,16998800,48.9851264953613
"2016-07-11",62.4199981689453,62.9500007629395,62.1399993896484,62.2700004577637,13151400,49.3337211608887
"2016-07-12",63.0299987792969,63.560001373291,62.8899993896484,63.2000007629395,16588100,50.0705299377441
"2016-07-13",63.0800018310547,63.4300003051758,62.6399993896484,63.1599998474121,18526900,50.0388259887695
"2016-07-14",64.7399978637695,64.9800033569336,64.0500030517578,64.120002746582,28985900,50.7994003295898
"2016-07-15",64.75,64.8000030517578,63.6100006103516,64.1800003051758,17607100,50.8469352722168
"2016-07-18",64.129997253418,64.4000015258789,63.9000015258789,63.9599990844727,10824400,50.6726264953613
"2016-07-19",63.6100006103516,64.0999984741211,63.4599990844727,63.8600006103516,9737400,50.5934066772461
"2016-07-20",64.1100006103516,64.2300033569336,63.7099990844727,63.9300003051758,10411100,50.6488609313965
"2016-07-21",64,64.1800003051758,63.6300010681152,63.689998626709,9808700,50.4587326049805
"2016-07-22",63.9000015258789,64.0899963378906,63.5999984741211,64.0400009155273,8195700,50.736011505127
"2016-07-25",63.9799995422363,64.1699981689453,63.6800003051758,63.8699989318848,8168300,50.6013336181641
"2016-07-26",63.9799995422363,64.2600021362305,63.7099990844727,64.129997253418,8067800,50.807315826416
"2016-07-27",64.0800018310547,64.6900024414062,64.0599975585938,64.3300018310547,11806800,50.9657669067383
"2016-07-28",64,64.1900024414062,63.7200012207031,64.0999984741211,10013400,50.7835540771484
"2016-07-29",63.7999992370605,64.2900009155273,63.75,63.9700012207031,13210400,50.6805648803711
"2016-08-01",64.1500015258789,64.3099975585938,63.6100006103516,63.7999992370605,11422600,50.5458793640137
"2016-08-02",63.5900001525879,64.0100021362305,63.3800010681152,63.6500015258789,13550000,50.4270439147949
"2016-08-03",63.689998626709,64.6699981689453,63.6500015258789,64.6600036621094,13122300,51.2272148132324
"2016-08-04",64.4899978637695,64.8199996948242,64.2699966430664,64.5599975585938,9873000,51.1479911804199
"2016-08-05",65.1399993896484,66.370002746582,65.0699996948242,66.3000030517578,20752700,52.5265159606934
"2016-08-08",66.0699996948242,66.4899978637695,65.8399963378906,66.0999984741211,11359200,52.3680534362793
"2016-08-09",66.1800003051758,66.2799987792969,65.6900024414062,65.870002746582,10097000,52.185848236084
"2016-08-10",65.9199981689453,66.0699996948242,65.1600036621094,65.2799987792969,11556100,51.7183990478516
"2016-08-11",65.2699966430664,65.6900024414062,65.0199966430664,65.4599990844727,9604500,51.8610229492188
"2016-08-12",64.9700012207031,65.3499984741211,64.8600006103516,65.3199996948242,7685400,51.7500991821289
"2016-08-15",65.5599975585938,65.8300018310547,65.4599990844727,65.7200012207031,8371600,52.0670013427734
"2016-08-16",65.3600006103516,65.9599990844727,65.2399978637695,65.7099990844727,10128900,52.05908203125
"2016-08-17",65.8000030517578,65.9800033569336,65.5400009155273,65.8899993896484,11868100,52.2016792297363
"2016-08-18",65.620002746582,65.9899978637695,65.5299987792969,65.9499969482422,9313600,52.2492179870605
"2016-08-19",65.7200012207031,65.9100036621094,65.2200012207031,65.8600006103516,9084900,52.1779289245605
"2016-08-22",65.75,65.879997253418,65.4100036621094,65.8000030517578,9055600,52.1303863525391
"2016-08-23",66.0699996948242,66.3399963378906,65.7600021362305,65.7699966430664,8949600,52.106616973877
"2016-08-24",65.9899978637695,66.2300033569336,65.7699966430664,65.9499969482422,10167200,52.2492179870605
"2016-08-25",65.9100036621094,66.1399993896484,65.7900009155273,66.0699996948242,9978700,52.344295501709
"2016-08-26",66.3300018310547,66.879997253418,65.8499984741211,66.2200012207031,14038600,52.4631423950195
"2016-08-29",66.4899978637695,67.0999984741211,66.4599990844727,66.9499969482422,14583100,53.0414733886719
"2016-08-30",66.9499969482422,67.5999984741211,66.9499969482422,67.5,13791200,53.4772262573242
"2016-08-31",67.4599990844727,67.7699966430664,66.8600006103516,67.5,14952300,53.4772262573242
"2016-09-01",67.6399993896484,67.7200012207031,66.6500015258789,67.2099990844727,12226500,53.2474822998047
"2016-09-02",67.4000015258789,67.5800018310547,66.9800033569336,67.4899978637695,13720700,53.4692993164062
"2016-09-06",67.5,67.5500030517578,66.7099990844727,67.4400024414062,16649400,53.4296913146973
"2016-09-07",67.1600036621094,67.5899963378906,66.9599990844727,67.1600036621094,10070400,53.2078514099121
"2016-09-08",67.2200012207031,67.6800003051758,67,67.25,12253000,53.2791557312012
"2016-09-09",67.0299987792969,67.4300003051758,66.6399993896484,66.6500015258789,19686900,52.8038063049316
"2016-09-12",66.1399993896484,67.3000030517578,65.7600021362305,67.0599975585938,16453000,53.1286239624023
"2016-09-13",66.1100006103516,66.8600006103516,65.8199996948242,66.5299987792969,18876100,52.7087287902832
"2016-09-14",66.2699966430664,67.25,66.2099990844727,66.4000015258789,12648600,52.6057395935059
"2016-09-15",66.2900009155273,66.9300003051758,66.0899963378906,66.6399993896484,12531300,52.7958793640137
"2016-09-16",66.0899963378906,66.2600021362305,65.4400024414062,65.8199996948242,25161500,52.1462249755859
"2016-09-19",66.1500015258789,66.6399993896484,65.8499984741211,66.1900024414062,13466900,52.4393730163574
"2016-09-20",66.75,66.8499984741211,66.2399978637695,66.4599990844727,10092200,52.6532783508301
"2016-09-21",66.8399963378906,67.129997253418,66.3099975585938,66.8399963378906,14116800,52.9543190002441
"2016-09-22",66.9899978637695,67.4199981689453,66.8399963378906,67.3899993896484,12781700,53.3900680541992
"2016-09-23",67.3899993896484,67.9000015258789,67.1800003051758,67.25,13967400,53.2791557312012
"2016-09-26",66.5999984741211,66.8000030517578,65.5400009155273,65.7799987792969,16408100,52.1145477294922
"2016-09-27",65.4100036621094,66.4100036621094,65.1100006103516,66.3600006103516,13711400,52.5740394592285
"2016-09-28",66.5800018310547,66.7699966430664,65.9899978637695,66.7099990844727,11278000,52.8513412475586
"2016-09-29",66.6999969482422,67.2099990844727,65.3499984741211,65.6500015258789,18727200,52.0115509033203
"2016-09-30",66.0800018310547,67.0599975585938,66.0800018310547,66.5899963378906,21680100,52.7562637329102
"2016-10-03",66.3499984741211,66.9199981689453,66.2600021362305,66.5100021362305,14901700,52.6928825378418
"2016-10-04",66.2099990844727,67.1800003051758,66.0999984741211,66.5999984741211,17226900,53.1477508544922
"2016-10-05",66.8899993896484,68.0699996948242,66.8000030517578,67.6900024414062,16280000,54.0175933837891
"2016-10-06",67.7300033569336,67.9700012207031,67.0500030517578,67.870002746582,17485000,54.1612319946289
"2016-10-07",67.7900009155273,68.1800003051758,67.4000015258789,68.1100006103516,18497000,54.3527526855469
"2016-10-10",68.3399963378906,69.0599975585938,68.2300033569336,68.6399993896484,13027500,54.7756996154785
"2016-10-11",68.5,68.8199996948242,67.9300003051758,68.3099975585938,15657100,54.5123596191406
"2016-10-12",68.2600021362305,68.5899963378906,68.0500030517578,68.129997253418,11899800,54.368709564209
"2016-10-13",67.4599990844727,67.870002746582,66.8199996948242,67.7399978637695,17890000,54.0574798583984
"2016-10-14",68.8000030517578,69.0299987792969,67.3000030517578,67.5199966430664,24163800,53.8819198608398
"2016-10-17",67.4199981689453,67.7900009155273,66.7399978637695,67.1699981689453,14963400,53.6026153564453
"2016-10-18",67.8499984741211,68.2099990844727,67.5400009155273,67.6999969482422,11870300,54.0255699157715
"2016-10-19",67.8099975585938,68.5,67.8099975585938,68.3499984741211,12705800,54.5442810058594
"2016-10-20",68.0800018310547,68.6800003051758,67.9400024414062,68.2600021362305,14122000,54.4724655151367
"2016-10-21",67.8099975585938,68.5299987792969,67.6999969482422,68.4899978637695,12175700,54.6559944152832
"2016-10-24",68.9700012207031,69.0500030517578,68.5,68.870002746582,10197100,54.9592628479004
"2016-10-25",68.879997253418,68.9300003051758,68.379997253418,68.8000030517578,9945100,54.9033966064453
"2016-10-26",68.370002746582,69.25,68.370002746582,69.129997253418,9801300,55.1667327880859
"2016-10-27",69.4899978637695,69.7699966430664,69.0999984741211,69.2300033569336,14210700,55.2465171813965
"2016-10-28",69.5299987792969,69.5500030517578,68.4700012207031,69.1100006103516,12766500,55.1507720947266
"2016-10-31",69.4300003051758,69.5800018310547,69.2300033569336,69.2600021362305,14336300,55.2704658508301
"2016-11-01",69.4800033569336,69.7799987792969,68.3300018310547,68.9700012207031,15564500,55.0390472412109
"2016-11-02",68.6500015258789,68.8499984741211,68.0100021362305,68.6800003051758,12449800,54.8076248168945
"2016-11-03",68.8600006103516,69.1900024414062,68.2200012207031,68.379997253418,10369700,54.5682106018066
"2016-11-04",68.4899978637695,68.5599975585938,67.6399993896484,67.7600021362305,13571300,54.0734443664551
"2016-11-07",69.0800018310547,69.9700012207031,69,69.879997253418,16515100,55.7652473449707
"2016-11-08",69.6999969482422,70.5500030517578,69.2399978637695,70.0299987792969,17531700,55.8849449157715
"2016-11-09",71.4599990844727,74.1500015258789,71.3199996948242,73.25,50948400,58.4545555114746
"2016-11-10",74.2200012207031,77.25,74.2200012207031,76.6500015258789,56192300,61.1678161621094
