"Index","CNYUSD=X.Open","CNYUSD=X.High","CNYUSD=X.Low","CNYUSD=X.Close","CNYUSD=X.Volume","CNYUSD=X.Adjusted"
"2015-12-11",6.43707752227783,6.46120023727417,6.43500661849976,6.43666315078735,0,6.43666315078735
"2015-12-14",6.43128204345703,6.4649600982666,6.4292140007019,6.43045473098755,0,6.43045473098755
"2015-12-15",6.46078300476074,6.47081661224365,6.43956518173218,6.45953130722046,0,6.45953130722046
"2015-12-16",6.46203517913818,6.47920179367065,6.45702838897705,6.46161794662476,0,6.46161794662476
"2015-12-17",6.47249221801758,6.49013471603394,6.46956062316895,6.47249221801758,0,6.47249221801758
"2015-12-18",6.48298215866089,6.48802947998047,6.47416830062866,6.48592519760132,0,6.48592519760132
"2015-12-21",6.48256206512451,6.48592519760132,6.47458744049072,6.48256206512451,0,6.48256206512451
"2015-12-22",6.4817214012146,6.48424339294434,6.47333002090454,6.48214197158813,0,6.48214197158813
"2015-12-23",6.47920179367065,6.4838228225708,6.47039794921875,6.47878217697144,0,6.47878217697144
"2015-12-24",6.47752332687378,6.4838228225708,6.47291088104248,6.47752332687378,0,6.47752332687378
"2015-12-25",6.46412420272827,6.477942943573,6.46203517913818,6.46412420272827,0,6.46412420272827
"2015-12-28",6.46579599380493,6.49603700637817,6.45786237716675,6.46579599380493,0,6.46579599380493
"2015-12-29",6.48802947998047,6.49182033538818,6.47920179367065,6.48802947998047,0,6.48802947998047
"2015-12-30",6.48550462722778,6.49645948410034,6.48340272903442,6.48508405685425,0,6.48508405685425
"2015-12-31",6.49097728729248,6.49983739852905,6.48298215866089,6.49182033538818,0,6.49182033538818
"2016-01-01",6.49350643157959,6.51296091079712,6.49350643157959,6.49350643157959,0,6.49350643157959
"2016-01-04",6.51847982406616,6.54193353652954,6.48718786239624,6.51847982406616,0,6.51847982406616
"2016-01-05",6.53808403015137,6.539794921875,6.51380920410156,6.53765678405762,0,6.53765678405762
"2016-01-06",6.52358245849609,6.56469535827637,6.51932954788208,6.52358245849609,0,6.52358245849609
"2016-01-07",6.55651712417603,6.60022449493408,6.55393934249878,6.55780696868896,0,6.55780696868896
"2016-01-08",6.59369659423828,6.60240316390991,6.56512594223022,6.59456634521484,0,6.59456634521484
"2016-01-11",6.5252857208252,6.63085985183716,6.52145576477051,6.52613735198975,0,6.52613735198975
"2016-01-12",6.57073402404785,6.58544635772705,6.56081867218018,6.56987047195435,0,6.56987047195435
"2016-01-13",6.57419013977051,6.58371210098267,6.56598806381226,6.57548666000366,0,6.57548666000366
"2016-01-14",6.57462215423584,6.59848260879517,6.57073402404785,6.57462215423584,0,6.57462215423584
"2016-01-15",6.59108877182007,6.60458374023438,6.56124925613403,6.5884838104248,0,6.5884838104248
"2016-01-18",6.5547981262207,6.58501243591309,6.55050468444824,6.55350923538208,0,6.55350923538208
"2016-01-19",6.58154535293579,6.58544635772705,6.55608749389648,6.58067893981934,0,6.58067893981934
"2016-01-20",6.57721614837646,6.58804941177368,6.55866765975952,6.57678365707397,0,6.57678365707397
"2016-01-21",6.58024597167969,6.59108877182007,6.55780696868896,6.57981300354004,0,6.57981300354004
"2016-01-22",6.58111190795898,6.59587097167969,6.56211042404175,6.58631372451782,0,6.58631372451782
"2016-01-25",6.58024597167969,6.58631372451782,6.56598806381226,6.57981300354004,0,6.57981300354004
"2016-01-26",6.57764911651611,6.5884838104248,6.57548666000366,6.5780816078186,0,6.5780816078186
"2016-01-27",6.58371210098267,6.58804941177368,6.57246112823486,6.58501243591309,0,6.58501243591309
"2016-01-28",6.58067893981934,6.58631372451782,6.57073402404785,6.57938051223755,0,6.57938051223755
"2016-01-29",6.57938051223755,6.58457899093628,6.56987047195435,6.57981300354004,0,6.57981300354004
"2016-02-01",6.60676527023315,6.60676527023315,6.56426429748535,6.60720157623291,0,6.60720157623291
"2016-02-02",6.58111190795898,6.58544635772705,6.57505416870117,6.58154535293579,0,6.58154535293579
"2016-02-03",6.58284473419189,6.58761501312256,6.55651712417603,6.58284473419189,0,6.58284473419189
"2016-02-04",6.5728931427002,6.58414554595947,6.56124925613403,6.57548666000366,0,6.57548666000366
"2016-02-05",6.56728172302246,6.58067893981934,6.56081867218018,6.56814432144165,0,6.56814432144165
"2016-02-08",6.58587980270386,6.59108877182007,6.55823707580566,6.58631372451782,0,6.58631372451782
"2016-02-09",6.57332563400269,6.58067893981934,6.56943893432617,6.57462215423584,0,6.57462215423584
"2016-02-10",6.57505416870117,6.58111190795898,6.56469535827637,6.57462215423584,0,6.57462215423584
"2016-02-11",6.57419013977051,6.58197832107544,6.56814432144165,6.57591915130615,0,6.57591915130615
"2016-02-12",6.57419013977051,6.58024597167969,6.56987047195435,6.57419013977051,0,6.57419013977051
"2016-02-15",6.56469535827637,6.56943893432617,6.49013471603394,6.56469535827637,0,6.56469535827637
"2016-02-16",6.49308490753174,6.52145576477051,6.49182033538818,6.49561500549316,0,6.49561500549316
"2016-02-17",6.51932954788208,6.53381204605103,6.51253652572632,6.51890468597412,0,6.51890468597412
"2016-02-18",6.53253173828125,6.53338527679443,6.51211261749268,6.53253173828125,0,6.53253173828125
"2016-02-19",6.51890468597412,6.52869319915771,6.50195074081421,6.51932954788208,0,6.51932954788208
"2016-02-22",6.52954578399658,6.53851175308228,6.50872182846069,6.52954578399658,0,6.52954578399658
"2016-02-23",6.52230644226074,6.53466653823853,6.51720571517944,6.52315711975098,0,6.52315711975098
"2016-02-24",6.52741527557373,6.54407405853271,6.51550722122192,6.52571153640747,0,6.52571153640747
"2016-02-25",6.53466653823853,6.54022264480591,6.52911949157715,6.53509378433228,0,6.53509378433228
"2016-02-26",6.53253173828125,6.54621648788452,6.52018022537231,6.53210544586182,0,6.53210544586182
"2016-02-29",6.59413146972656,6.59674119949341,6.54364585876465,6.59282732009888,0,6.59282732009888
"2016-03-01",6.5547981262207,6.55823707580566,6.53722953796387,6.55307960510254,0,6.55307960510254
"2016-03-02",6.55265045166016,6.55995798110962,6.53893899917603,6.55222129821777,0,6.55222129821777
"2016-03-03",6.55136251449585,6.55393934249878,6.52869319915771,6.55179166793823,0,6.55179166793823
"2016-03-04",6.53338527679443,6.53594779968262,6.5027961730957,6.53338527679443,0,6.53338527679443
"2016-03-07",6.52358245849609,6.52911949157715,6.51126480102539,6.52400827407837,0,6.52400827407837
"2016-03-08",6.51890468597412,6.52018022537231,6.50152826309204,6.51975440979004,0,6.51975440979004
"2016-03-09",6.5027961730957,6.52145576477051,6.50068235397339,6.50237369537354,0,6.50237369537354
"2016-03-10",6.51508235931396,6.53637504577637,6.50406503677368,6.51635599136353,0,6.51635599136353
"2016-03-11",6.51126480102539,6.51423358917236,6.48634576797485,6.51296091079712,0,6.51296091079712
"2016-03-14",6.45744514465332,6.5057578086853,6.45536136627197,6.45744514465332,0,6.45744514465332
"2016-03-15",6.50068235397339,6.52060556411743,6.49266338348389,6.50237369537354,0,6.50237369537354
"2016-03-16",6.51465797424316,6.52869319915771,6.50152826309204,6.51465797424316,0,6.51465797424316
"2016-03-17",6.52145576477051,6.52826738357544,6.4691424369812,6.52060556411743,0,6.52060556411743
"2016-03-18",6.47626447677612,6.48634576797485,6.45702838897705,6.47626447677612,0,6.47626447677612
"2016-03-21",6.4687237739563,6.49055624008179,6.45827913284302,6.46830558776855,0,6.46830558776855
"2016-03-22",6.48718786239624,6.5027961730957,6.48256206512451,6.48718786239624,0,6.48718786239624
"2016-03-23",6.49013471603394,6.51975440979004,6.48760890960693,6.49182033538818,0,6.49182033538818
"2016-03-24",6.50956869125366,6.51932954788208,6.49983739852905,6.50829792022705,0,6.50829792022705
"2016-03-25",6.52273178100586,6.52826738357544,6.50237369537354,6.5252857208252,0,6.5252857208252
"2016-03-27",6.52911949157715,6.52911949157715,6.47752332687378,6.52911949157715,0,6.52911949157715
"2016-03-28",6.50364208221436,6.51678085327148,6.48718786239624,6.50321912765503,0,6.50321912765503
"2016-03-29",6.5070276260376,6.51084089279175,6.46203517913818,6.5070276260376,0,6.5070276260376
"2016-03-30",6.46705007553101,6.47207260131836,6.44579076766968,6.46663188934326,0,6.46663188934326
"2016-03-31",6.45036458969116,6.48256206512451,6.44745302200317,6.45078039169312,0,6.45078039169312
"2016-04-03",6.47920179367065,6.48466348648071,6.4586968421936,6.48004150390625,0,6.48004150390625
"2016-04-04",6.47920179367065,6.48298215866089,6.46705007553101,6.48088121414185,0,6.48088121414185
"2016-04-05",6.48088121414185,6.49266338348389,6.47249221801758,6.48046112060547,0,6.48046112060547
"2016-04-06",6.48256206512451,6.4838228225708,6.45911407470703,6.48004150390625,0,6.48004150390625
"2016-04-07",6.47207260131836,6.48424339294434,6.46078300476074,6.47249221801758,0,6.47249221801758
"2016-04-10",6.46454191207886,6.47752332687378,6.44329881668091,6.46579599380493,0,6.46579599380493
"2016-04-11",6.46120023727417,6.4771032333374,6.45452785491943,6.46120023727417,0,6.46120023727417
"2016-04-12",6.46705007553101,6.48298215866089,6.45702838897705,6.46621370315552,0,6.46621370315552
"2016-04-13",6.47752332687378,6.49350643157959,6.4771032333374,6.47878217697144,0,6.47878217697144
"2016-04-14",6.48256206512451,6.49308490753174,6.46997928619385,6.4817214012146,0,6.4817214012146
"2016-04-17",6.47207260131836,6.48424339294434,6.46621370315552,6.47249221801758,0,6.47249221801758
"2016-04-18",6.47668361663818,6.47920179367065,6.45577812194824,6.47626447677612,0,6.47626447677612
"2016-04-19",6.45827913284302,6.47626447677612,6.45577812194824,6.45702838897705,0,6.45702838897705
"2016-04-20",6.4691424369812,6.48676729202271,6.46621370315552,6.4691424369812,0,6.4691424369812
"2016-04-21",6.48256206512451,6.50364208221436,6.477942943573,6.48298215866089,0,6.48298215866089
"2016-04-24",6.50068235397339,6.51593160629272,6.48929262161255,6.49899244308472,0,6.49899244308472
"2016-04-25",6.49519348144531,6.50745105743408,6.48466348648071,6.4947714805603,0,6.4947714805603
"2016-04-26",6.49434995651245,6.50110530853271,6.47836256027222,6.49645948410034,0,6.49645948410034
"2016-04-27",6.49392795562744,6.50448799133301,6.47207260131836,6.49350643157959,0,6.49350643157959
"2016-04-28",6.47542572021484,6.49097728729248,6.46287059783936,6.47626447677612,0,6.47626447677612
"2016-05-01",6.47165393829346,6.48046112060547,6.41231203079224,6.47081661224365,0,6.47081661224365
"2016-05-02",6.4737491607666,6.4947714805603,6.45827913284302,6.47458744049072,0,6.47458744049072
"2016-05-03",6.49224185943604,6.5099925994873,6.48845052719116,6.50237369537354,0,6.50237369537354
"2016-05-04",6.49519348144531,6.5180549621582,6.49139928817749,6.49688148498535,0,6.49688148498535
"2016-05-05",6.50660419464111,6.52954578399658,6.49603700637817,6.50448799133301,0,6.50448799133301
"2016-05-08",6.50872182846069,6.52315711975098,6.49097728729248,6.51084089279175,0,6.51084089279175
"2016-05-09",6.5180549621582,6.52741527557373,6.51211261749268,6.51763010025024,0,6.51763010025024
"2016-05-10",6.51847982406616,6.52230644226074,6.49013471603394,6.51847982406616,0,6.51847982406616
"2016-05-11",6.49392795562744,6.52315711975098,6.49097728729248,6.49266338348389,0,6.49266338348389
"2016-05-12",6.51678085327148,6.53808403015137,6.50448799133301,6.51720571517944,0,6.51720571517944
"2016-05-15",6.52784109115601,6.54921770095825,6.51720571517944,6.52869319915771,0,6.52869319915771
"2016-05-16",6.52145576477051,6.53167867660522,6.51593160629272,6.52358245849609,0,6.52358245849609
"2016-05-17",6.52188110351562,6.54450273513794,6.51635599136353,6.52315711975098,0,6.52315711975098
"2016-05-18",6.54022264480591,6.55565738677979,6.53765678405762,6.53851175308228,0,6.53851175308228
"2016-05-19",6.54835939407349,6.55694675445557,6.53851175308228,6.54707336425781,0,6.54707336425781
"2016-05-22",6.54921770095825,6.56124925613403,6.53594779968262,6.54878807067871,0,6.54878807067871
"2016-05-23",6.55651712417603,6.56340217590332,6.539794921875,6.55694675445557,0,6.55694675445557
"2016-05-24",6.56081867218018,6.57375764846802,6.55436849594116,6.55737686157227,0,6.55737686157227
"2016-05-25",6.55307960510254,6.56469535827637,6.54835939407349,6.55307960510254,0,6.55307960510254
"2016-05-26",6.55737686157227,6.57030248641968,6.54535961151123,6.55737686157227,0,6.55737686157227
"2016-05-29",6.57030248641968,6.59630584716797,6.57030248641968,6.57073402404785,0,6.57073402404785
"2016-05-30",6.58241176605225,6.58978605270386,6.5728931427002,6.58284473419189,0,6.58284473419189
"2016-05-31",6.58197832107544,6.59804725646973,6.57462215423584,6.58241176605225,0,6.58241176605225
"2016-06-01",6.57419013977051,6.59108877182007,6.56987047195435,6.57721614837646,0,6.57721614837646
"2016-06-02",6.58501243591309,6.62866258621216,6.56038856506348,6.58804941177368,0,6.58804941177368
"2016-06-05",6.57721614837646,6.58501243591309,6.54835939407349,6.57851505279541,0,6.57851505279541
"2016-06-06",6.56038856506348,6.57635116577148,6.56038856506348,6.56167984008789,0,6.56167984008789
"2016-06-07",6.5728931427002,6.57678365707397,6.55651712417603,6.57332563400269,0,6.57332563400269
"2016-06-08",6.56340217590332,6.56814432144165,6.54236173629761,6.56211042404175,0,6.56211042404175
"2016-06-09",6.56383371353149,6.58067893981934,6.55608749389648,6.56297159194946,0,6.56297159194946
"2016-06-12",6.57159757614136,6.59674119949341,6.56641912460327,6.57159757614136,0,6.57159757614136
"2016-06-13",6.58761501312256,6.59935331344604,6.56987047195435,6.58978605270386,0,6.58978605270386
"2016-06-14",6.59717607498169,6.60458374023438,6.57764911651611,6.59717607498169,0,6.59717607498169
"2016-06-15",6.58371210098267,6.59761142730713,6.57159757614136,6.58371210098267,0,6.58371210098267
"2016-06-16",6.59065437316895,6.59717607498169,6.57981300354004,6.58935165405273,0,6.58935165405273
"2016-06-19",6.53167867660522,6.58674716949463,6.51126480102539,6.53381204605103,0,6.53381204605103
"2016-06-20",6.57721614837646,6.59587097167969,6.56987047195435,6.57721614837646,0,6.57721614837646
"2016-06-21",6.59152317047119,6.61244440078735,6.57202911376953,6.59152317047119,0,6.59152317047119
"2016-06-22",6.58067893981934,6.58761501312256,6.56857633590698,6.57981300354004,0,6.57981300354004
"2016-06-23",6.57462215423584,6.63129949569702,6.57073402404785,6.57981300354004,0,6.57981300354004
"2016-06-26",6.5884838104248,6.70151424407959,6.58414554595947,6.59108877182007,0,6.59108877182007
"2016-06-27",6.65335988998413,6.65557384490967,6.63393926620483,6.65335988998413,0,6.65335988998413
"2016-06-28",6.64805221557617,6.66178131103516,6.63305950164795,6.64849424362183,0,6.64849424362183
"2016-06-29",6.63922452926636,6.65690279006958,6.62602710723877,6.63790273666382,0,6.63790273666382
"2016-06-30",6.65645980834961,6.67423105239868,6.638343334198,6.6551308631897,0,6.6551308631897
"2016-07-03",6.64805221557617,6.67111396789551,6.638343334198,6.64805221557617,0,6.64805221557617
"2016-07-04",6.66577768325806,6.68359851837158,6.66000652313232,6.6662220954895,0,6.6662220954895
"2016-07-05",6.67913436889648,6.70106554031372,6.67690420150757,6.67958068847656,0,6.67958068847656
"2016-07-06",6.69164848327637,6.69702625274658,6.67200374603271,6.69164848327637,0,6.69164848327637
"2016-07-07",6.68270540237427,6.7087082862854,6.67868852615356,6.68181180953979,0,6.68181180953979
"2016-07-10",6.69433689117432,6.70376110076904,6.68404531478882,6.69478464126587,0,6.69478464126587
"2016-07-11",6.69523286819458,6.70241260528564,6.67779636383057,6.69523286819458,0,6.69523286819458
"2016-07-12",6.69299268722534,6.69702625274658,6.68047285079956,6.69164848327637,0,6.69164848327637
"2016-07-13",6.68717384338379,6.69433689117432,6.67824268341064,6.68717384338379,0,6.68717384338379
"2016-07-14",6.68583250045776,6.69523286819458,6.67868852615356,6.68538570404053,0,6.68538570404053
"2016-07-17",6.67690420150757,6.70960807800293,6.66666650772095,6.67824268341064,0,6.67824268341064
"2016-07-18",6.70645809173584,6.71005821228027,6.68493890762329,6.70690774917603,0,6.70690774917603
"2016-07-19",6.69747543334961,6.70061635971069,6.67155885696411,6.69747543334961,0,6.69747543334961
"2016-07-20",6.67958068847656,6.69478464126587,6.6680006980896,6.67868852615356,0,6.67868852615356
"2016-07-21",6.67645835876465,6.68493890762329,6.66488933563232,6.67645835876465,0,6.67645835876465
"2016-07-24",6.69702625274658,6.70645809173584,6.67556715011597,6.696129322052,0,6.696129322052
"2016-07-25",6.68136548995972,6.68449211120605,6.66444540023804,6.68136548995972,0,6.68136548995972
"2016-07-26",6.6706690788269,6.69120073318481,6.66666650772095,6.67200374603271,0,6.67200374603271
"2016-07-27",6.66844511032104,6.67467641830444,6.65158939361572,6.66888952255249,0,6.66888952255249
"2016-07-28",6.65778970718384,6.66444540023804,6.62998056411743,6.65823316574097,0,6.65823316574097
"2016-07-31",6.64451837539673,6.65070486068726,6.61069583892822,6.64451837539673,0,6.64451837539673
"2016-08-01",6.64407682418823,6.65203189849854,6.62427139282227,6.64363574981689,0,6.64363574981689
"2016-08-02",6.62998056411743,6.6396656036377,6.61463165283203,6.63085985183716,0,6.63085985183716
"2016-08-03",6.63261938095093,6.65070486068726,6.62954139709473,6.63305950164795,0,6.63305950164795
"2016-08-04",6.64054727554321,6.66266918182373,6.63393926620483,6.64098787307739,0,6.64098787307739
"2016-08-07",6.67690420150757,6.68047285079956,6.65778970718384,6.67601299285889,0,6.67601299285889
"2016-08-08",6.66266918182373,6.66711091995239,6.65291738510132,6.66266918182373,0,6.66266918182373
"2016-08-09",6.6551308631897,6.65867614746094,6.62646579742432,6.65734672546387,0,6.65734672546387
"2016-08-10",6.64098787307739,6.64805221557617,6.62251663208008,6.64142894744873,0,6.64142894744873
"2016-08-11",6.62734460830688,6.65867614746094,6.62646579742432,6.62822294235229,0,6.62822294235229
"2016-08-14",6.64805221557617,6.65468835830688,6.63305950164795,6.64716815948486,0,6.64716815948486
"2016-08-15",6.6370210647583,6.64231204986572,6.60982227325439,6.63746213912964,0,6.63746213912964
"2016-08-16",6.62646579742432,6.6396656036377,6.62076282501221,6.62514925003052,0,6.62514925003052
"2016-08-17",6.6352596282959,6.64098787307739,6.61638212203979,6.63437938690186,0,6.63437938690186
"2016-08-18",6.61288213729858,6.66089391708374,6.61288213729858,6.61419439315796,0,6.61419439315796
"2016-08-21",6.63878393173218,6.68359851837158,6.6361403465271,6.63658046722412,0,6.63658046722412
"2016-08-22",6.6502628326416,6.65823316574097,6.63658046722412,6.64982032775879,0,6.64982032775879
"2016-08-23",6.64098787307739,6.66311311721802,6.6352596282959,6.64231204986572,0,6.64231204986572
"2016-08-24",6.66178131103516,6.66400098800659,6.64982032775879,6.66000652313232,0,6.66000652313232
"2016-08-25",6.66000652313232,6.68091917037964,6.64716815948486,6.66133737564087,0,6.66133737564087
"2016-08-28",6.70376110076904,6.70421028137207,6.66844511032104,6.70555877685547,0,6.70555877685547
"2016-08-29",6.67824268341064,6.68493890762329,6.6697793006897,6.67645835876465,0,6.67645835876465
"2016-08-30",6.69209623336792,6.69568109512329,6.67378568649292,6.69299268722534,0,6.69299268722534
"2016-08-31",6.67958068847656,6.68583250045776,6.66888952255249,6.67958068847656,0,6.67958068847656
"2016-09-01",6.66844511032104,6.69882106781006,6.64893627166748,6.66933441162109,0,6.66933441162109
"2016-09-04",6.68002653121948,6.69030570983887,6.6728949546814,6.68091917037964,0,6.68091917037964
"2016-09-05",6.67735052108765,6.68672657012939,6.6680006980896,6.67601299285889,0,6.67601299285889
"2016-09-06",6.67868852615356,6.67958068847656,6.65557384490967,6.67556715011597,0,6.67556715011597
"2016-09-07",6.66577768325806,6.67111396789551,6.65690279006958,6.66488933563232,0,6.66488933563232
"2016-09-08",6.66488933563232,6.69837236404419,6.66133737564087,6.66488933563232,0,6.66488933563232
"2016-09-11",6.68270540237427,6.69209623336792,6.67467641830444,6.68225908279419,0,6.68225908279419
"2016-09-12",6.68002653121948,6.68538570404053,6.67155885696411,6.68091917037964,0,6.68091917037964
"2016-09-13",6.67868852615356,6.68806886672974,6.6662220954895,6.67735052108765,0,6.67735052108765
"2016-09-14",6.67467641830444,6.69030570983887,6.6697793006897,6.67378568649292,0,6.67378568649292
"2016-09-15",6.67111396789551,6.69478464126587,6.66933441162109,6.67155885696411,0,6.67155885696411
"2016-09-18",6.67334032058716,6.73264646530151,6.66533374786377,6.6728949546814,0,6.6728949546814
"2016-09-19",6.66933441162109,6.67735052108765,6.6595630645752,6.667555809021,0,6.667555809021
"2016-09-20",6.67200374603271,6.67868852615356,6.667555809021,6.67155885696411,0,6.67155885696411
"2016-09-21",6.67200374603271,6.68002653121948,6.64275312423706,6.67556715011597,0,6.67556715011597
"2016-09-22",6.66444540023804,6.67512178421021,6.65557384490967,6.66488933563232,0,6.66488933563232
"2016-09-25",6.6595630645752,6.67645835876465,6.65645980834961,6.6595630645752,0,6.6595630645752
"2016-09-26",6.66888952255249,6.67512178421021,6.6635570526123,6.6680006980896,0,6.6680006980896
"2016-09-27",6.67111396789551,6.68851613998413,6.66533374786377,6.6702241897583,0,6.6702241897583
"2016-09-28",6.67556715011597,6.67868852615356,6.66178131103516,6.67735052108765,0,6.67735052108765
"2016-09-29",6.6697793006897,6.68047285079956,6.66488933563232,6.6706690788269,0,6.6706690788269
"2016-10-02",6.638343334198,6.68225908279419,6.63569974899292,6.64010620117188,0,6.64010620117188
"2016-10-03",6.67556715011597,6.69747543334961,6.66666650772095,6.67556715011597,0,6.67556715011597
"2016-10-04",6.67334032058716,6.67824268341064,6.65645980834961,6.67111396789551,0,6.67111396789551
"2016-10-05",6.67423105239868,6.68985795974731,6.66711091995239,6.67512178421021,0,6.67512178421021
"2016-10-06",6.67512178421021,6.68047285079956,6.6662220954895,6.67601299285889,0,6.67601299285889
"2016-10-09",6.67735052108765,6.71231031417847,6.67334032058716,6.67958068847656,0,6.67958068847656
"2016-10-10",6.7087082862854,6.72811698913574,6.70645809173584,6.71005821228027,0,6.71005821228027
"2016-10-11",6.72404527664185,6.72630643844604,6.71005821228027,6.72404527664185,0,6.72404527664185
"2016-10-12",6.73083400726318,6.73446035385132,6.71681880950928,6.72088146209717,0,6.72088146209717
"2016-10-13",6.7299280166626,6.73446035385132,6.71276140213013,6.73173999786377,0,6.73173999786377
"2016-10-16",6.73355340957642,6.74536275863647,6.7299280166626,6.73310041427612,0,6.73310041427612
"2016-10-17",6.73536729812622,6.74809312820435,6.72404527664185,6.73355340957642,0,6.73355340957642
"2016-10-18",6.74172449111938,6.75265026092529,6.73264646530151,6.74354314804077,0,6.74354314804077
"2016-10-19",6.73672866821289,6.749915599823,6.72585391998291,6.73763608932495,0,6.73763608932495
"2016-10-20",6.7439980506897,6.77139759063721,6.74308824539185,6.74490785598755,0,6.74490785598755
"2016-10-23",6.76681566238403,6.78058052062988,6.76086807250977,6.76864719390869,0,6.76864719390869
"2016-10-24",6.7759861946106,6.7865629196167,6.7718563079834,6.77644491195679,0,6.77644491195679
"2016-10-25",6.78241968154907,6.78702306747437,6.76498460769653,6.78287982940674,0,6.78287982940674
"2016-10-26",6.7718563079834,6.78932666778564,6.76956415176392,6.7718563079834,0,6.7718563079834
"2016-10-27",6.78518152236938,6.78794431686401,6.7750678062439,6.78518152236938,0,6.78518152236938
"2016-10-31",6.74308824539185,6.79486274719238,6.74308824539185,6.74308824539185,0,6.74308824539185
"2016-11-01",6.77782297134399,6.78287982940674,6.75173854827881,6.77690410614014,0,6.77690410614014
"2016-11-02",6.76818943023682,6.76910591125488,6.75310611724854,6.76773118972778,0,6.76773118972778
