"Index","EURUSD=X.Open","EURUSD=X.High","EURUSD=X.Low","EURUSD=X.Close","EURUSD=X.Volume","EURUSD=X.Adjusted"
"2015-11-27",0.942853569984436,0.946252822875977,0.940203130245209,0.943129301071167,0,0.943129301071167
"2015-11-30",0.944929540157318,0.946862041950226,0.94413548707962,0.945000946521759,0,0.945000946521759
"2015-12-01",0.946252822875977,0.946700692176819,0.940211892127991,0.946100652217865,0,0.946100652217865
"2015-12-02",0.94103479385376,0.94696968793869,0.940618693828583,0.94114100933075,0,0.94114100933075
"2015-12-03",0.942471504211426,0.948658645153046,0.918366432189941,0.942480385303497,0,0.942480385303497
"2015-12-04",0.916002571582794,0.921234428882599,0.913108587265015,0.916086554527283,0,0.916086554527283
"2015-12-07",0.919033229351044,0.926208972930908,0.919033229351044,0.919033229351044,0,0.919033229351044
"2015-12-08",0.923105359077454,0.923395156860352,0.917675375938416,0.923105359077454,0,0.923105359077454
"2015-12-09",0.918189346790314,0.919202089309692,0.910058915615082,0.918113470077515,0,0.918113470077515
"2015-12-10",0.907869398593903,0.915222883224487,0.907358646392822,0.9078528881073,0,0.9078528881073
"2015-12-11",0.913575768470764,0.915248036384583,0.906626522541046,0.913559079170227,0,0.913559079170227
"2015-12-14",0.910672128200531,0.913592398166656,0.90624862909317,0.910605788230896,0,0.910605788230896
"2015-12-15",0.909827053546906,0.915750920772552,0.904240846633911,0.909918129444122,0,0.909918129444122
"2015-12-16",0.914595127105713,0.916422307491302,0.912741839885712,0.914494752883911,0,0.914494752883911
"2015-12-17",0.919683992862701,0.923275828361511,0.918653249740601,0.919717788696289,0,0.919717788696289
"2015-12-18",0.922279477119446,0.925583124160767,0.920217216014862,0.922296524047852,0,0.922296524047852
"2015-12-21",0.920013964176178,0.921658933162689,0.915918707847595,0.920132517814636,0,0.920132517814636
"2015-12-22",0.916590332984924,0.917178809642792,0.910506367683411,0.916573464870453,0,0.916573464870453
"2015-12-23",0.913358807563782,0.918872773647308,0.913075268268585,0.913492321968079,0,0.913492321968079
"2015-12-24",0.916758298873901,0.916842341423035,0.911984324455261,0.916842341423035,0,0.916842341423035
"2015-12-25",0.911818087100983,0.914076805114746,0.911593675613403,0.912159085273743,0,0.912159085273743
"2015-12-28",0.912042617797852,0.912825226783752,0.909793972969055,0.912025988101959,0,0.912025988101959
"2015-12-29",0.911219835281372,0.916758298873901,0.909835338592529,0.911244809627533,0,0.911244809627533
"2015-12-30",0.915415644645691,0.916808784008026,0.913867950439453,0.91534024477005,0,0.91534024477005
"2015-12-31",0.914494752883911,0.920640766620636,0.914327442646027,0.914662063121796,0,0.914662063121796
"2016-01-01",0.920996844768524,0.921064734458923,0.920556008815765,0.920996844768524,0,0.920996844768524
"2016-01-04",0.921573996543884,0.92553174495697,0.913892984390259,0.921573996543884,0,0.921573996543884
"2016-01-05",0.923889875411987,0.933706820011139,0.922739088535309,0.923958301544189,0,0.923958301544189
"2016-01-06",0.930197954177856,0.933184087276459,0.928487837314606,0.930223941802979,0,0.930223941802979
"2016-01-07",0.927988111972809,0.928272366523743,0.919624805450439,0.928074240684509,0,0.928074240684509
"2016-01-08",0.915289878845215,0.925574541091919,0.915248036384583,0.915390491485596,0,0.915390491485596
"2016-01-11",0.914310812950134,0.921590983867645,0.913726031780243,0.914285719394684,0,0.914285719394684
"2016-01-12",0.921141088008881,0.923966705799103,0.917515337467194,0.921141088008881,0,0.921141088008881
"2016-01-13",0.922339022159576,0.925506055355072,0.919193625450134,0.922339022159576,0,0.922339022159576
"2016-01-14",0.918695449829102,0.922568798065186,0.913993239402771,0.918779850006104,0,0.918779850006104
"2016-01-15",0.921081721782684,0.921149551868439,0.910630702972412,0.921234428882599,0,0.921234428882599
"2016-01-18",0.915952205657959,0.919540226459503,0.915499329566956,0.916086554527283,0,0.916086554527283
"2016-01-19",0.918088138103485,0.920810341835022,0.916724741458893,0.918071329593658,0,0.918071329593658
"2016-01-20",0.9165398478508,0.917970180511475,0.911219835281372,0.916590332984924,0,0.916590332984924
"2016-01-21",0.919633269309998,0.927738428115845,0.91579282283783,0.919540226459503,0,0.919540226459503
"2016-01-22",0.920971512794495,0.926389098167419,0.920886635780334,0.920988380908966,0,0.920988380908966
"2016-01-25",0.926200389862061,0.926784038543701,0.922194421291351,0.926200389862061,0,0.926200389862061
"2016-01-26",0.921472132205963,0.924240052700043,0.91969245672226,0.92154860496521,0,0.92154860496521
"2016-01-27",0.920742511749268,0.921658933162689,0.916581928730011,0.92070859670639,0,0.92070859670639
"2016-01-28",0.91726291179657,0.92004781961441,0.913809418678284,0.917094647884369,0,0.917094647884369
"2016-01-29",0.914478003978729,0.924214422702789,0.91342556476593,0.914578378200531,0,0.914578378200531
"2016-02-01",0.923779010772705,0.923779010772705,0.916607022285461,0.923830151557922,0,0.923830151557922
"2016-02-02",0.917801678180695,0.918105006217957,0.914193749427795,0.917810082435608,0,0.917810082435608
"2016-02-03",0.915893495082855,0.917052567005157,0.902853012084961,0.915801167488098,0,0.915801167488098
"2016-02-04",0.901542544364929,0.903342366218567,0.89007568359375,0.901558816432953,0,0.901558816432953
"2016-02-05",0.892912924289703,0.900122404098511,0.889933109283447,0.893096387386322,0,0.893096387386322
"2016-02-08",0.897392213344574,0.90203857421875,0.894246399402618,0.897504925727844,0,0.897504925727844
"2016-02-09",0.893814742565155,0.895768404006958,0.88400137424469,0.893734991550446,0,0.893734991550446
"2016-02-10",0.885904371738434,0.895760416984558,0.884196758270264,0.885912239551544,0,0.885912239551544
"2016-02-11",0.886289119720459,0.886917889118195,0.879848003387451,0.886587679386139,0,0.886587679386139
"2016-02-12",0.883782565593719,0.890503704547882,0.882534623146057,0.883782565593719,0,0.883782565593719
"2016-02-15",0.891106724739075,0.898545205593109,0.889806389808655,0.891051173210144,0,0.891051173210144
"2016-02-16",0.894734442234039,0.898658335208893,0.893503367900848,0.894870579242706,0,0.894870579242706
"2016-02-17",0.897440493106842,0.900357484817505,0.894606411457062,0.897504925727844,0,0.897504925727844
"2016-02-18",0.899288654327393,0.903130233287811,0.896941423416138,0.899272501468658,0,0.899272501468658
"2016-02-19",0.900357484817505,0.903440356254578,0.897988498210907,0.900203466415405,0,0.900203466415405
"2016-02-22",0.899199724197388,0.908760488033295,0.899021923542023,0.899215877056122,0,0.899215877056122
"2016-02-23",0.907037734985352,0.909918129444122,0.904993772506714,0.906938970088959,0,0.906938970088959
"2016-02-24",0.907194018363953,0.912491977214813,0.906010508537292,0.907194018363953,0,0.907194018363953
"2016-02-25",0.907951831817627,0.909918129444122,0.905526459217072,0.907993018627167,0,0.907993018627167
"2016-02-26",0.907202243804932,0.915197789669037,0.903554558753967,0.907210469245911,0,0.907210469245911
"2016-02-29",0.915398836135864,0.920496702194214,0.912333846092224,0.915558099746704,0,0.915558099746704
"2016-03-01",0.918695449829102,0.922849714756012,0.918105006217957,0.918695449829102,0,0.918695449829102
"2016-03-02",0.919447243213654,0.923787534236908,0.919185280799866,0.919793903827667,0,0.919793903827667
"2016-03-03",0.92004781961441,0.921489179134369,0.914386093616486,0.920217216014862,0,0.920217216014862
"2016-03-04",0.913600742816925,0.916859209537506,0.905870974063873,0.913575768470764,0,0.913575768470764
"2016-03-07",0.909827053546906,0.914076805114746,0.909454643726349,0.90962016582489,0,0.90962016582489
"2016-03-08",0.908075511455536,0.908925592899323,0.904731810092926,0.90800952911377,0,0.90800952911377
"2016-03-09",0.909173548221588,0.913600742816925,0.907976627349854,0.909008264541626,0,0.909008264541626
"2016-03-10",0.910290896892548,0.924043595790863,0.896185874938965,0.910224616527557,0,0.910224616527557
"2016-03-11",0.894758522510529,0.902527034282684,0.89216411113739,0.894854605197906,0,0.894854605197906
"2016-03-14",0.895736277103424,0.901388108730316,0.895575821399689,0.895656049251556,0,0.895656049251556
"2016-03-15",0.90106326341629,0.903024196624756,0.899215877056122,0.900819718837738,0,0.900819718837738
"2016-03-16",0.900414168834686,0.904322624206543,0.900041401386261,0.900333106517792,0,0.900333106517792
"2016-03-17",0.891583442687988,0.892387092113495,0.881725370883942,0.891503930091858,0,0.891503930091858
"2016-03-18",0.883829414844513,0.888288855552673,0.882121980190277,0.883782565593719,0,0.883782565593719
"2016-03-21",0.886980950832367,0.889917194843292,0.886249840259552,0.886847198009491,0,0.886847198009491
"2016-03-22",0.890154898166656,0.893615126609802,0.88817834854126,0.890099465847015,0,0.890099465847015
"2016-03-23",0.89118617773056,0.895656049251556,0.89118617773056,0.891265630722046,0,0.891265630722046
"2016-03-24",0.894774556159973,0.897021889686584,0.893918693065643,0.894638478755951,0,0.894638478755951
"2016-03-25",0.895712196826935,0.896539390087128,0.894854605197906,0.895656049251556,0,0.895656049251556
"2016-03-27",0.896306335926056,0.896700084209442,0.891424536705017,0.896458983421326,0,0.896458983421326
"2016-03-28",0.892841160297394,0.895415484905243,0.891329169273376,0.892769455909729,0,0.892769455909729
"2016-03-29",0.885739624500275,0.886132061481476,0.880126774311066,0.885896503925323,0,0.885896503925323
"2016-03-30",0.882394433021545,0.884173274040222,0.87633204460144,0.882355570793152,0,0.882355570793152
"2016-03-31",0.878804087638855,0.8819819688797,0.874355137348175,0.878811836242676,0,0.878811836242676
"2016-04-03",0.87773197889328,0.880436718463898,0.876424193382263,0.877724230289459,0,0.877724230289459
"2016-04-04",0.878194451332092,0.881974160671234,0.876885235309601,0.878348708152771,0,0.878348708152771
"2016-04-05",0.878889083862305,0.882659256458282,0.875005424022675,0.878626585006714,0,0.878626585006714
"2016-04-06",0.877208411693573,0.881911933422089,0.873293817043304,0.877077639102936,0,0.877077639102936
"2016-04-07",0.879739582538605,0.881057262420654,0.875932931900024,0.879507482051849,0,0.879507482051849
"2016-04-10",0.877008378505707,0.879120826721191,0.873576104640961,0.876885235309601,0,0.876885235309601
"2016-04-11",0.876501023769379,0.881212592124939,0.872333884239197,0.876339733600616,0,0.876339733600616
"2016-04-12",0.878734588623047,0.88715398311615,0.877963066101074,0.878464460372925,0,0.878464460372925
"2016-04-13",0.886682033538818,0.89007568359375,0.885676801204681,0.886839330196381,0,0.886839330196381
"2016-04-14",0.887681603431702,0.889205038547516,0.88379043340683,0.887468993663788,0,0.887468993663788
"2016-04-17",0.885175108909607,0.887028098106384,0.882706046104431,0.885269105434418,0,0.885269105434418
"2016-04-18",0.884486138820648,0.884720861911774,0.878425896167755,0.884415745735168,0,0.884415745735168
"2016-04-19",0.880514204502106,0.883353173732758,0.878394961357117,0.880490958690643,0,0.880490958690643
"2016-04-20",0.884744346141815,0.886894404888153,0.877978503704071,0.88482266664505,0,0.88482266664505
"2016-04-21",0.885739624500275,0.889917194843292,0.884314000606537,0.885770976543427,0,0.885770976543427
"2016-04-24",0.890416443347931,0.890947937965393,0.886799991130829,0.890345096588135,0,0.890345096588135
"2016-04-25",0.887705266475677,0.888415098190308,0.882059752941132,0.887626469135284,0,0.887626469135284
"2016-04-26",0.885269105434418,0.885582745075226,0.882378935813904,0.88530832529068,0,0.88530832529068
"2016-04-27",0.882986664772034,0.885269105434418,0.87988668680191,0.882861852645874,0,0.882861852645874
"2016-04-28",0.880545198917389,0.880591809749603,0.872767925262451,0.880669355392456,0,0.880669355392456
"2016-05-01",0.872607946395874,0.873392939567566,0.867829561233521,0.872493803501129,0,0.872493803501129
"2016-05-02",0.867904901504517,0.869308233261108,0.861000120639801,0.867837071418762,0,0.867837071418762
"2016-05-03",0.86956524848938,0.871847212314606,0.867686450481415,0.869512319564819,0,0.869512319564819
"2016-05-04",0.870397746562958,0.87809419631958,0.870094835758209,0.870397746562958,0,0.870397746562958
"2016-05-05",0.87714684009552,0.877755105495453,0.871581196784973,0.877039074897766,0,0.877039074897766
"2016-05-08",0.878348708152771,0.878974080085754,0.875702738761902,0.878040194511414,0,0.878040194511414
"2016-05-09",0.878580152988434,0.880366921424866,0.876493275165558,0.878341019153595,0,0.878341019153595
"2016-05-10",0.879352807998657,0.879352807998657,0.873759269714355,0.879267752170563,0,0.879267752170563
"2016-05-11",0.875503420829773,0.878889083862305,0.874997794628143,0.875350117683411,0,0.875350117683411
"2016-05-12",0.879236876964569,0.886289119720459,0.878889083862305,0.879275441169739,0,0.879275441169739
"2016-05-15",0.883782565593719,0.884720861911774,0.88170200586319,0.883766949176788,0,0.883766949176788
"2016-05-16",0.883798241615295,0.884775698184967,0.881406724452972,0.884016990661621,0,0.884016990661621
"2016-05-17",0.88399350643158,0.888415098190308,0.883759140968323,0.883938848972321,0,0.883938848972321
"2016-05-18",0.891424536705017,0.894390344619751,0.890567123889923,0.891424536705017,0,0.891424536705017
"2016-05-19",0.892769455909729,0.893255889415741,0.89007568359375,0.892506539821625,0,0.892506539821625
"2016-05-22",0.891424536705017,0.893894672393799,0.889600574970245,0.89116233587265,0,0.89116233587265
"2016-05-23",0.891821980476379,0.897343814373016,0.890868663787842,0.891829967498779,0,0.891829967498779
"2016-05-24",0.898069143295288,0.89843225479126,0.895744323730469,0.898149847984314,0,0.898149847984314
"2016-05-25",0.896539390087128,0.896539390087128,0.891718566417694,0.896378636360168,0,0.896378636360168
"2016-05-26",0.893383622169495,0.898876428604126,0.892865121364594,0.893734991550446,0,0.893734991550446
"2016-05-29",0.900333106517792,0.901111960411072,0.897343814373016,0.900252044200897,0,0.900252044200897
"2016-05-30",0.897029936313629,0.899199724197388,0.895062863826752,0.897102415561676,0,0.897102415561676
"2016-05-31",0.898206293582916,0.899766027927399,0.894142508506775,0.898311197757721,0,0.898311197757721
"2016-06-01",0.893734991550446,0.896941423416138,0.891551673412323,0.893910706043243,0,0.893910706043243
"2016-06-02",0.896812736988068,0.897907853126526,0.881189227104187,0.896860957145691,0,0.896860957145691
"2016-06-05",0.881096065044403,0.882534623146057,0.879430115222931,0.881173729896545,0,0.881173729896545
"2016-06-06",0.880072474479675,0.88187313079834,0.878865897655487,0.880196511745453,0,0.880196511745453
"2016-06-07",0.880560696125031,0.880824446678162,0.876462638378143,0.880591809749603,0,0.880591809749603
"2016-06-08",0.877062201499939,0.884384393692017,0.876040279865265,0.877039074897766,0,0.877039074897766
"2016-06-09",0.884173274040222,0.88715398311615,0.883400082588196,0.88400137424469,0,0.88400137424469
"2016-06-12",0.889838039875031,0.890313327312469,0.884940087795258,0.889830112457275,0,0.889830112457275
"2016-06-13",0.886061370372772,0.893647074699402,0.885190784931183,0.885912239551544,0,0.885912239551544
"2016-06-14",0.89197313785553,0.893655061721802,0.888880968093872,0.892140209674835,0,0.892140209674835
"2016-06-15",0.888099431991577,0.898472547531128,0.885418057441711,0.888099431991577,0,0.888099431991577
"2016-06-16",0.887531995773315,0.890900313854218,0.885269105434418,0.888415098190308,0,0.888415098190308
"2016-06-19",0.881057262420654,0.884407877922058,0.878611087799072,0.881445527076721,0,0.881445527076721
"2016-06-20",0.88339227437973,0.889394879341125,0.881197035312653,0.883314192295074,0,0.883314192295074
"2016-06-21",0.889046967029572,0.889877676963806,0.882067561149597,0.888967931270599,0,0.888967931270599
"2016-06-22",0.88286966085434,0.883548259735107,0.875825464725494,0.883080184459686,0,0.883080184459686
"2016-06-23",0.882651507854462,0.916371941566467,0.882339954376221,0.883009970188141,0,0.883009970188141
"2016-06-26",0.906125366687775,0.911361038684845,0.902429342269897,0.905961155891418,0,0.905961155891418
"2016-06-27",0.907935321331024,0.908100247383118,0.900090038776398,0.908017814159393,0,0.908017814159393
"2016-06-28",0.902828574180603,0.905141234397888,0.898795664310455,0.903113901615143,0,0.903113901615143
"2016-06-29",0.899086534976959,0.904879152774811,0.89660370349884,0.899005711078644,0,0.899005711078644
"2016-06-30",0.900600671768188,0.903260767459869,0.895599901676178,0.900495290756226,0,0.900495290756226
"2016-07-03",0.898545205593109,0.901071429252625,0.897198915481567,0.898795664310455,0,0.898795664310455
"2016-07-04",0.897327721118927,0.903097569942474,0.894774556159973,0.897343814373016,0,0.897343814373016
"2016-07-05",0.903832256793976,0.906117141246796,0.901957213878632,0.904077410697937,0,0.904077410697937
"2016-07-06",0.901160657405853,0.904339015483856,0.900422334671021,0.901225686073303,0,0.901225686073303
"2016-07-07",0.903832256793976,0.908248722553253,0.900689899921417,0.90378326177597,0,0.90378326177597
"2016-07-10",0.905551016330719,0.90753161907196,0.90330970287323,0.90563303232193,0,0.90563303232193
"2016-07-11",0.904330849647522,0.904895484447479,0.899110734462738,0.904420793056488,0,0.904420793056488
"2016-07-12",0.904265403747559,0.90558385848999,0.89933717250824,0.904216408729553,0,0.904216408729553
"2016-07-13",0.901339411735535,0.901550650596619,0.895776391029358,0.901355683803558,0,0.901355683803558
"2016-07-14",0.900454699993134,0.904314458370209,0.89701384305954,0.900495290756226,0,0.900495290756226
"2016-07-17",0.90444540977478,0.905985832214355,0.902282774448395,0.904666244983673,0,0.904666244983673
"2016-07-18",0.903399467468262,0.909107446670532,0.902551531791687,0.90336686372757,0,0.90336686372757
"2016-07-19",0.908059000968933,0.910489737987518,0.906938970088959,0.908100247383118,0,0.908100247383118
"2016-07-20",0.907795250415802,0.910332262516022,0.904559910297394,0.907638669013977,0,0.907638669013977
"2016-07-21",0.90651148557663,0.91180145740509,0.905928373336792,0.906503260135651,0,0.906503260135651
"2016-07-24",0.911759912967682,0.913083553314209,0.909487783908844,0.911701679229736,0,0.911701679229736
"2016-07-25",0.910025715827942,0.910846352577209,0.90716940164566,0.909959495067596,0,0.909959495067596
"2016-07-26",0.910191416740417,0.910663902759552,0.908504486083984,0.910191416740417,0,0.910191416740417
"2016-07-27",0.903113901615143,0.90420001745224,0.899668872356415,0.903424024581909,0,0.903424024581909
"2016-07-28",0.902347922325134,0.903007984161377,0.893168210983276,0.902323484420776,0,0.902323484420776
"2016-07-31",0.895559847354889,0.896418750286102,0.894534409046173,0.89551168680191,0,0.89551168680191
"2016-08-01",0.895495593547821,0.895896792411804,0.890511631965637,0.895527720451355,0,0.895527720451355
"2016-08-02",0.891456246376038,0.895816564559937,0.891376793384552,0.891408622264862,0,0.891408622264862
"2016-08-03",0.896973550319672,0.899644672870636,0.896402776241302,0.896836817264557,0,0.896836817264557
"2016-08-04",0.89813369512558,0.905116617679596,0.895993053913116,0.898238599300385,0,0.898238599300385
"2016-08-07",0.90198165178299,0.903171002864838,0.900511503219604,0.901957213878632,0,0.901957213878632
"2016-08-08",0.902071177959442,0.903260767459869,0.899223983287811,0.902299106121063,0,0.902299106121063
"2016-08-09",0.899482786655426,0.899482786655426,0.893758893013,0.899596035480499,0,0.899596035480499
"2016-08-10",0.894102454185486,0.897843360900879,0.893678963184357,0.894086480140686,0,0.894086480140686
"2016-08-11",0.897867560386658,0.898375749588013,0.891202092170715,0.897859513759613,0,0.897859513759613
"2016-08-14",0.895784378051758,0.89661967754364,0.892657876014709,0.89570415019989,0,0.89570415019989
"2016-08-15",0.894358396530151,0.894662439823151,0.883290767669678,0.894342422485352,0,0.894342422485352
"2016-08-16",0.88683146238327,0.888525545597076,0.885794520378113,0.886910140514374,0,0.886910140514374
"2016-08-17",0.88514369726181,0.885371029376984,0.882013142108917,0.885088920593262,0,0.885088920593262
"2016-08-18",0.881445527076721,0.884572207927704,0.88122034072876,0.881321251392365,0,0.881321251392365
"2016-08-21",0.885135889053345,0.887193322181702,0.88262814283371,0.885324001312256,0,0.885324001312256
"2016-08-22",0.883720099925995,0.884329676628113,0.880793452262878,0.883548259735107,0,0.883548259735107
"2016-08-23",0.884947896003723,0.889268338680267,0.884126365184784,0.884900987148285,0,0.884900987148285
"2016-08-24",0.888107299804688,0.888162553310394,0.885175108909607,0.888067960739136,0,0.888067960739136
"2016-08-25",0.886053502559662,0.8903688788414,0.881911933422089,0.886006414890289,0,0.886006414890289
"2016-08-28",0.89330381155014,0.896201848983765,0.892219841480255,0.893072426319122,0,0.893072426319122
"2016-08-29",0.893670976161957,0.897915899753571,0.893670976161957,0.893479347229004,0,0.893479347229004
"2016-08-30",0.896917283535004,0.898965239524841,0.895936906337738,0.896869003772736,0,0.896869003772736
"2016-08-31",0.896394729614258,0.898569464683533,0.893112301826477,0.896298289299011,0,0.896298289299011
"2016-09-01",0.893032610416412,0.896716237068176,0.888999462127686,0.893016636371613,0,0.893016636371613
"2016-09-04",0.896217942237854,0.897577464580536,0.894310355186462,0.896137595176697,0,0.896137595176697
"2016-09-05",0.89688515663147,0.89760959148407,0.888588726520538,0.896796643733978,0,0.896796643733978
"2016-09-06",0.889197170734406,0.890360951423645,0.887855052947998,0.88881778717041,0,0.88881778717041
"2016-09-07",0.889869749546051,0.89003598690033,0.88312703371048,0.889806389808655,0,0.889806389808655
"2016-09-08",0.887587130069733,0.892777442932129,0.886210560798645,0.887445330619812,0,0.887445330619812
"2016-09-11",0.889719307422638,0.891909539699554,0.887957453727722,0.889743089675903,0,0.889743089675903
"2016-09-12",0.889663875102997,0.891424536705017,0.888288855552673,0.889608502388,0,0.889608502388
"2016-09-13",0.891480147838593,0.891758382320404,0.887106835842133,0.891424536705017,0,0.891424536705017
"2016-09-14",0.889244616031647,0.891329169273376,0.886697769165039,0.88918137550354,0,0.88918137550354
"2016-09-15",0.88918137550354,0.896539390087128,0.889110207557678,0.889442324638367,0,0.889442324638367
"2016-09-18",0.896306335926056,0.896700084209442,0.893088400363922,0.896314382553101,0,0.896314382553101
"2016-09-19",0.894742488861084,0.895776391029358,0.89198112487793,0.894646465778351,0,0.894646465778351
"2016-09-20",0.896659970283508,0.899054169654846,0.895559847354889,0.896635770797729,0,0.896635770797729
"2016-09-21",0.893623113632202,0.894614398479462,0.888462424278259,0.893607079982758,0,0.893607079982758
"2016-09-22",0.892371118068695,0.893415510654449,0.890646457672119,0.892148196697235,0,0.892148196697235
"2016-09-25",0.889933109283447,0.891241729259491,0.886799991130829,0.889877676963806,0,0.889877676963806
"2016-09-26",0.888944208621979,0.893527269363403,0.888304531574249,0.888983726501465,0,0.888983726501465
"2016-09-27",0.891631186008453,0.894246399402618,0.890107274055481,0.891543745994568,0,0.891543745994568
"2016-09-28",0.891043245792389,0.893016636371613,0.88914966583252,0.891027331352234,0,0.891027331352234
"2016-09-29",0.891392707824707,0.89661967754364,0.889102280139923,0.891360878944397,0,0.891360878944397
"2016-10-02",0.890297591686249,0.892387092113495,0.889671802520752,0.890345096588135,0,0.890345096588135
"2016-10-03",0.89216411113739,0.897907853126526,0.890226244926453,0.892068564891815,0,0.892068564891815
"2016-10-04",0.8921959400177,0.893663108348846,0.890305519104004,0.89223575592041,0,0.89223575592041
"2016-10-05",0.89240300655365,0.897102415561676,0.892068564891815,0.892387092113495,0,0.892387092113495
"2016-10-06",0.897400200366974,0.900511503219604,0.892912924289703,0.897585511207581,0,0.897585511207581
"2016-10-09",0.893383622169495,0.896852910518646,0.892904937267303,0.893431484699249,0,0.893431484699249
"2016-10-10",0.897682130336761,0.904576301574707,0.897682130336761,0.897915899753571,0,0.897915899753571
"2016-10-11",0.904265403747559,0.908694446086884,0.904142796993256,0.904265403747559,0,0.904265403747559
"2016-10-12",0.908265233039856,0.910241067409515,0.905296921730042,0.908265233039856,0,0.908265233039856
"2016-10-13",0.905255913734436,0.910481452941895,0.904502630233765,0.905206739902496,0,0.905206739902496
"2016-10-16",0.911942780017853,0.912100851535797,0.908488035202026,0.911984324455261,0,0.911984324455261
"2016-10-17",0.908372461795807,0.911585330963135,0.906996548175812,0.908083736896515,0,0.908083736896515
"2016-10-18",0.911277949810028,0.912825226783752,0.90886777639389,0.91120320558548,0,0.91120320558548
"2016-10-19",0.911319553852081,0.916170358657837,0.90679919719696,0.91129457950592,0,0.91129457950592
"2016-10-20",0.914980113506317,0.920784890651703,0.914980113506317,0.914996743202209,0,0.914996743202209
"2016-10-23",0.919202089309692,0.920852720737457,0.917540669441223,0.919100761413574,0,0.919100761413574
"2016-10-24",0.919768631458282,0.921480655670166,0.918029129505157,0.919793903827667,0,0.919793903827667
"2016-10-25",0.918636381626129,0.919540226459503,0.913726031780243,0.918695449829102,0,0.918695449829102
"2016-10-26",0.916758298873901,0.918273627758026,0.91400158405304,0.916682660579681,0,0.916682660579681
"2016-10-27",0.917683780193329,0.917877495288849,0.913325428962708,0.917692184448242,0,0.917692184448242
"2016-10-31",0.910597503185272,0.914285719394684,0.910580992698669,0.910473167896271,0,0.910473167896271
"2016-11-01",0.911535501480103,0.912458717823029,0.905075669288635,0.911585330963135,0,0.911585330963135
"2016-11-02",0.90440446138382,0.905059278011322,0.899563729763031,0.904617130756378,0,0.904617130756378
